id,customer_id,tier_id,points_balance,enrolled_at,status
a8eb26b9-50a9-445e-be4c-6b2d0ff35a0f,84f7f075-d17e-4662-a11c-bc80e28b12f5,TIER-BRONZE,106,2024-11-15T16:42:10,active
bb0fcdcd-9288-48b7-ada7-fc9b96a08ce5,2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,TIER-BRONZE,0,2025-11-14T16:42:10,active
59b7ee77-d676-4c52-919e-e9a35e22865e,85e030d5-7bbc-494b-baab-665c95549265,TIER-BRONZE,132,2024-09-07T16:42:10,active
89e18939-5417-461b-a46b-bf7205b76b0e,534f7dee-6c8b-474d-b7be-41fa1dbbe93a,TIER-BRONZE,100,2025-11-30T16:42:10,active
ddcd9901-11a9-43e4-8565-b1902a20500d,b08f3b44-9c9f-407f-a89d-961068f5f58c,TIER-BRONZE,100,2026-05-09T16:42:10,active
861950e1-0593-489d-a9d0-96ce8f47f722,90b6264d-1278-47c8-a418-6498aac365ba,TIER-BRONZE,100,2025-02-15T16:42:10,active
d9055e18-f7b3-43c8-bf65-fd03472efbb5,20ae953d-06b1-4034-a24c-a173911af24e,TIER-BRONZE,100,2024-12-15T16:42:10,active
0476492b-976a-492f-b614-000915e1c6f1,f7d61334-5d22-49f8-a022-903921239047,TIER-BRONZE,5,2024-12-30T16:42:10,active
0d63b651-e644-4ae7-87b7-16cf32476ad3,8020c8de-2e83-4aae-8bd6-638db33f0978,TIER-BRONZE,100,2025-07-15T16:42:10,active
3697ad55-baf6-4358-8077-f63fa0b71acf,1a1e8918-e445-4bc0-8fa1-5a470711d51d,TIER-BRONZE,100,2025-04-14T16:42:10,active
040f3a1b-ff6f-4aa9-b54b-54cf2bad50eb,e5873f83-602d-4424-9c5e-184c56c9d4ba,TIER-BRONZE,100,2025-05-07T16:42:10,inactive
d58adce2-affd-48e1-99a3-15eaf2ab8753,b0fb926f-1c66-426d-b796-e9d801b13122,TIER-BRONZE,17,2025-03-29T16:42:10,active
250144ca-1852-4d73-b041-044f46713bf5,23fd6560-8719-45ae-a5f0-6d81f0484750,TIER-BRONZE,100,2024-09-07T16:42:10,inactive
2581b4e3-02f2-4d4c-b90c-a47f8e8742d6,7c0459a0-2d38-460e-8653-72aefbf15570,TIER-BRONZE,0,2025-02-10T16:42:10,active
05471bb1-69ec-4cd7-9e5e-042ef9a9989d,e9f40ffc-bea9-4cc6-abca-7fe897f37903,TIER-BRONZE,101,2025-11-28T16:42:10,active
12aa0ef5-8af1-4ae5-bbe9-46c3927dba60,6d91807a-84e4-47c1-8e47-925d52e0dd48,TIER-BRONZE,100,2026-04-15T16:42:10,active
454e8f6c-7888-437d-a447-95dd9aa489ff,3810f8e6-9278-4c26-9be0-d6d6c35fe477,TIER-BRONZE,100,2026-07-01T16:42:10,active
9dd551be-8b8f-4ea2-b17f-dd34dfa9bc92,64e25b29-1b93-4db3-a929-7fb7183288be,TIER-BRONZE,100,2024-12-07T16:42:10,active
04310eea-a525-47bd-9e40-8155b5e4a173,be999c23-fb5b-4060-b4aa-bd50fe8ab5f6,TIER-BRONZE,0,2024-12-31T16:42:10,active
64a38aee-4586-4122-92f9-a45efd92e6fe,9668fd00-799b-4cff-811f-a3e0528d255d,TIER-BRONZE,100,2025-11-23T16:42:10,active
2d3d6680-fb44-41ef-ad2d-c493506e5dc0,72ad36e6-90e5-4d1f-8978-44a18ed7d4e0,TIER-BRONZE,136,2024-12-22T16:42:10,active
267104b9-d6e5-4089-8a47-665e91d64498,84a120aa-c994-404e-9e74-8277a6f9eb4e,TIER-BRONZE,100,2026-04-25T16:42:10,inactive
3f671f4f-909d-49eb-b051-5ad89aaa0f19,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,TIER-BRONZE,100,2026-01-01T16:42:10,active
459913a1-4688-47fa-ac36-4f422d454fc6,a5781cf5-d32e-4370-b0f8-4f229bc0efa4,TIER-BRONZE,100,2025-01-23T16:42:10,active
5c3a3028-74ec-437a-981b-9eeea95fc975,4b503eb1-da2e-4115-8f64-b4dc888db448,TIER-BRONZE,100,2026-06-04T16:42:10,active
0c138ce2-cce6-4968-bbde-aac391044803,22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,TIER-BRONZE,100,2026-06-22T16:42:10,active
b0ecfb32-c927-4358-925f-0e8851fe5a70,47ac22ab-9718-46c4-ac3b-e6473f31a413,TIER-BRONZE,100,2024-09-29T16:42:10,active
e8405189-63e2-49d3-9e8b-45e09459532e,e039c2ef-fe4c-4d60-97ee-99d043299f0e,TIER-BRONZE,100,2025-07-01T16:42:10,active
5d2e9a46-48b2-4afe-b9ad-8a3323ff70a5,5484b02b-221a-4bbe-86a3-3eccdcf8d2ae,TIER-BRONZE,100,2024-12-14T16:42:10,active
9adf9fd2-e356-4fc7-9200-f82dca481798,661d2fc6-9fa2-4c79-9d19-44c73cb68448,TIER-BRONZE,0,2024-10-04T16:42:10,active
e962f76a-d058-489f-b808-c4bf83fabb50,4740d6a5-b760-477f-83d9-7d1c3e04f0ba,TIER-BRONZE,100,2026-06-30T16:42:10,active
6be37a3e-3155-4bcc-a874-ad122d7b0797,7e06ea60-a336-46ee-a77d-ca114267af0d,TIER-BRONZE,100,2026-04-28T16:42:10,active
d97679c6-2b66-4f21-866c-a2215eb71974,e7e3f8e8-5e9a-4cea-90ea-8ba71ec98685,TIER-BRONZE,100,2026-01-30T16:42:10,active
7940dd84-d73b-4d18-b68b-eba8f5158fd9,0ea8c796-5c53-421e-9442-830bc190960b,TIER-BRONZE,100,2025-11-08T16:42:10,active
38990387-42ae-41be-ad0f-5edf877b113d,04edb858-b8d9-455a-a1f2-f236df11a91f,TIER-BRONZE,130,2025-06-29T16:42:10,active
0b7bbbb8-6006-4c7f-9765-d8c7e30b3c3c,adf0d9db-c6a0-4226-a93f-30482ccd9d28,TIER-BRONZE,45,2024-12-14T16:42:10,active
468573fb-f375-4169-b2a5-b822673eefc0,848bb1e9-3367-4758-8f73-e886fadfadab,TIER-BRONZE,100,2026-05-27T16:42:10,active
2ed05b07-39be-46fe-8eb3-5c20da58fc3e,d7af9974-5b4c-4c70-85c5-1f7ff782da88,TIER-BRONZE,100,2024-11-24T16:42:10,active
33def351-42dc-4c2a-8d9f-cb7ead0f20fb,f3c5c37f-bd98-40b6-8f8b-eeb75218bbed,TIER-BRONZE,100,2024-11-30T16:42:10,active
d5b27642-b526-49bd-af78-39879cf3ea8d,e69b7e32-9292-400a-b228-b3ecc6727760,TIER-BRONZE,100,2025-09-03T16:42:10,active
23935cb0-daf7-415f-b1ec-b8aa2763eefe,69731d27-9caa-46cf-8933-d01e29b20043,TIER-BRONZE,138,2025-07-20T16:42:10,active
f4a3d2d1-02f0-4bb4-a3bd-a3f34f95dc0e,a0a83e46-f548-4a18-a79a-5ecdd85b6c8e,TIER-BRONZE,100,2025-08-14T16:42:10,active
4549e0bd-3012-4ab7-8fee-d50216237606,0488eb84-da07-441d-ba11-055850946457,TIER-BRONZE,100,2026-02-03T16:42:10,active
62139cf5-2c88-4143-99e6-d8f0a4e6d3c4,bd081d89-0320-4774-bb4c-798b6e253b0e,TIER-BRONZE,100,2025-06-19T16:42:10,active
c2cabddb-46e4-4d94-b3ad-0c79fb68a39f,fd9f1577-416e-472f-aad7-7bd5c56293f5,TIER-BRONZE,100,2026-07-15T16:42:10,active
2fe421c9-b560-47b8-aa7f-706785a31b17,3d2423f0-cecf-4060-b105-96b04f2ea442,TIER-BRONZE,100,2025-09-05T16:42:10,active
e01e30c1-f966-4381-8767-0ddfabdfe371,7c45f68c-bbba-4b82-9457-03de08fe8287,TIER-BRONZE,100,2025-07-02T16:42:10,active
712fb3b1-6e4a-42e4-8278-df83f87595c3,0b7ba743-6819-4540-8542-b7fa14bd996d,TIER-BRONZE,100,2026-05-27T16:42:10,active
43440ae6-d031-4b05-8e6f-0c02a88f9864,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,TIER-BRONZE,100,2025-03-08T16:42:10,active
e693e187-a2e2-4306-a055-acf6479626a8,4b14013f-d7e7-44b8-a287-329bf6e298c3,TIER-BRONZE,139,2026-05-16T16:42:10,active
ad37a8fd-5aef-4b2c-8413-805809a6a600,e100dd4b-6c96-4036-88a6-8813aa5a718f,TIER-BRONZE,112,2026-04-12T16:42:10,active
a1c125df-4f6e-4e31-8daf-9cab1a4862ba,4c710db6-7317-4d70-8dcb-6af9a4068e8d,TIER-BRONZE,100,2026-04-28T16:42:10,active
dad2290c-b3d4-4d90-b3c2-634fdc2bba8b,285bfea1-4dec-4f9d-a9f6-3b3cb20fdde9,TIER-BRONZE,100,2026-06-17T16:42:10,inactive
77696530-0dee-4bef-8f69-1feb74657d35,4d9a6ab4-f181-4f8c-9beb-e4cd9774b5d7,TIER-BRONZE,100,2025-07-10T16:42:10,active
94b94111-2254-43c9-a0e3-392c566ff560,8c5628d0-6d15-4a6d-80f2-9c723e39ba83,TIER-BRONZE,128,2025-05-10T16:42:10,active
6ad392f2-dd75-49b6-b340-47ecd80a5d9a,23c5eb35-05e9-4347-8854-ee86ec27393e,TIER-BRONZE,100,2024-12-16T16:42:10,active
da61035c-65a8-42bc-bd57-ffe33782edec,4d481210-54e4-4e94-80f3-81ba408de5a5,TIER-BRONZE,100,2026-02-13T16:42:10,active
9287724d-caaa-410b-8023-62e6a0afdaaf,5d5ea9b6-fefd-4e25-850a-9c2d365e7e27,TIER-BRONZE,142,2026-05-10T16:42:10,active
b30b687a-d135-40d8-b9c3-337219cedd02,4d6ee3e3-9ec6-4c2e-9552-a75af6d19f14,TIER-BRONZE,100,2024-10-16T16:42:10,active
b4fd265c-2079-4e4e-8b21-5171606ac83e,04b679f3-0691-47bc-975a-fdac41f52db4,TIER-BRONZE,100,2025-09-30T16:42:10,active
c9c2e6a7-2a38-4590-88e6-05f271f8c8e1,40da201b-b0f6-453a-97ca-b9d61306ad15,TIER-BRONZE,100,2026-03-29T16:42:10,active
363714a4-c9be-4a9e-ba01-d7ff296f64a0,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,TIER-BRONZE,100,2025-02-08T16:42:10,active
e1e15d05-0a53-41e8-9641-996a2e837ba3,2fac4408-7728-454c-94d8-16b7262380b0,TIER-BRONZE,100,2025-05-20T16:42:10,active
46227556-38c6-43f8-a899-4f827d71f72c,e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,TIER-BRONZE,100,2024-09-24T16:42:10,inactive
66d3e14d-06d8-4778-b721-2ce7a2a0853d,795d2b23-6186-4d66-beb4-690083c579a2,TIER-BRONZE,100,2026-02-25T16:42:10,active
27125b95-1868-4213-af62-c7a0fe3b44fd,b7428f06-b3dd-477e-8569-96068f3d3dcb,TIER-BRONZE,100,2025-12-13T16:42:10,active
e9e293fb-e89d-488e-95c1-ad38d48f2e5f,b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,TIER-BRONZE,100,2026-06-10T16:42:10,active
3779a08a-7234-4510-812e-82cac8a210c9,3d6f18db-a49c-4563-9445-68d4e02bd664,TIER-BRONZE,114,2025-05-12T16:42:10,active
3b910127-0f7c-4004-9b38-78a6864f7103,a311b0c8-1b63-4405-8097-09a984512389,TIER-BRONZE,100,2026-02-23T16:42:10,active
a2871765-6df1-40af-856c-3239fe6e6705,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,TIER-BRONZE,100,2026-04-02T16:42:10,active
805d2619-21fc-4701-97f9-7a8dafdd7bf4,8a77ab59-ae1e-4b71-ab66-66bda4615cfd,TIER-BRONZE,100,2024-08-27T16:42:10,active
18e23690-a011-40cc-a132-2ba5fb378f65,0db82818-585b-4e3f-9898-2a72727c2e42,TIER-BRONZE,100,2025-05-06T16:42:10,active
f271f606-bdad-4fe1-bda3-4fc364ec6fe9,f459a5e8-b280-49fd-904a-3cd3746f4f16,TIER-BRONZE,16,2025-07-09T16:42:10,active
01a56b07-8082-4116-9555-c5e913cdf3ef,8ebb4b7d-ed19-43be-a647-6c3a9a6a166a,TIER-BRONZE,100,2025-10-29T16:42:10,active
a763980b-aadb-400a-b7fd-e279dd1f2ea6,5a62f2b9-646a-4b84-b570-661ca33a139f,TIER-BRONZE,0,2025-10-02T16:42:10,active
e1215f76-3cf7-41d0-84f6-7dfafe7f4225,c710ee81-7487-44d1-b65f-69a898acaf69,TIER-BRONZE,0,2024-10-14T16:42:10,active
40f3edb4-65ef-4284-9bcc-f0918674838f,cd709ef0-753a-4968-b981-ab264708b37a,TIER-BRONZE,106,2026-06-19T16:42:10,active
7acbd345-0f86-4f53-b868-de3f980030cf,67d2941c-ef55-4f74-9994-431a09ee14db,TIER-BRONZE,100,2026-03-08T16:42:10,active
6baa16f3-ce56-4905-a7e8-62508ea259d9,cc9cb0b1-f5d5-4fbb-ae89-025a80fb57c1,TIER-BRONZE,100,2025-04-14T16:42:10,active
93b9f677-85ed-49ff-945e-fc05442c162e,8dcd5fa7-1a1d-413e-9468-5f4b02f2f3fe,TIER-BRONZE,0,2025-10-31T16:42:10,active
db211313-2467-4663-be16-9d4c532a4a67,66dda3b2-66cf-4b2b-90b2-91abe28f6aa4,TIER-BRONZE,100,2025-09-19T16:42:10,active
2950c414-92b3-489c-987d-b4b91b97c54b,80617fda-335d-411d-aed3-ca3917a8cff2,TIER-BRONZE,163,2025-02-12T16:42:10,inactive
55dbc837-3c04-4acf-a3a1-018c4c6585bc,e2141773-bfb8-4698-a4da-2be4540c14a5,TIER-BRONZE,100,2024-11-25T16:42:10,active
90661c2a-43cc-482e-82e6-ea6e4f1f03d3,c64e9b29-2c3f-4a02-bf80-175c5a980c92,TIER-BRONZE,100,2025-06-11T16:42:10,active
e4d38150-7b51-47bc-9de0-d64a6ca7ccb0,f8b1caa2-10e7-4302-963a-252a15b4a714,TIER-BRONZE,100,2026-05-26T16:42:10,active
c067f713-38f2-4257-ac22-fdb59ea0fb7f,a5066e8e-de65-4798-9ed5-f6cae5f86031,TIER-BRONZE,100,2025-05-10T16:42:10,active
93c9123f-4ce2-424e-a4b7-76d45eb27ebe,6f80c5c6-04ed-4548-83b7-aee06e3700c4,TIER-BRONZE,100,2026-03-19T16:42:10,active
cdf04f48-7c28-4775-9d8a-e717c7ae4381,b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,TIER-BRONZE,100,2025-12-28T16:42:10,inactive
fb7524bd-7148-4834-bcc4-e8a35367bd22,c6abaffa-11df-4987-9806-71dced92f534,TIER-BRONZE,100,2025-11-20T16:42:10,active
8903d16a-5480-4900-afac-08b72666ed2c,612533b6-7eaf-45a2-b9d4-06192ce5620e,TIER-BRONZE,127,2025-09-10T16:42:10,active
9f0ce80f-0213-46df-9fa3-23d8b60a1c8e,12d19891-03e3-455b-b4f2-7d8f8f6b8f01,TIER-BRONZE,100,2025-02-19T16:42:10,active
9e23d78e-78b9-4ddc-a0a5-4f36bc4fc2cf,49c4bc11-2495-438d-9b87-3c395574433f,TIER-BRONZE,100,2025-06-03T16:42:10,active
9505a62e-4c71-48c6-aac3-24ce2b47852a,22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,TIER-BRONZE,0,2025-09-10T16:42:10,active
95cf06dc-15b1-4867-a44e-b1d291a5ed38,485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,TIER-BRONZE,135,2026-05-21T16:42:10,active
b755776c-38b5-46c6-b67d-e3326ebfbb94,c404f9e5-cfcd-428e-8459-c1e1fd0d586b,TIER-BRONZE,100,2025-08-26T16:42:10,active
89538405-f3e0-456c-a92c-3c40f3cc8f89,b169789c-d0e8-4853-819c-555646263d18,TIER-BRONZE,100,2024-12-12T16:42:10,active
7a0b31f4-76f2-4f63-9de5-b7c6a29c09da,4ba2a669-8d0b-4aef-96c0-aae24b7711ff,TIER-BRONZE,124,2025-09-08T16:42:10,active
e620e0b9-8502-4206-b66a-f405e84f146b,8fe1e8f7-9891-4978-ae6c-34234f35c728,TIER-BRONZE,134,2024-10-06T16:42:10,active
8afbafeb-7d52-4c04-8628-fbb49fe2b492,caa8f40a-63c6-4789-87ad-05b99d694a15,TIER-BRONZE,145,2024-09-25T16:42:10,active
a29046b2-0025-49b4-8b81-1b21729dc048,3bcd90d3-7d42-4c9f-ad46-04d8af612206,TIER-BRONZE,100,2024-11-18T16:42:10,active
025c0f42-b412-4cd2-975e-9eaaa7cce709,1757e1cd-b99e-42a3-9e19-1b1305127836,TIER-BRONZE,100,2025-09-09T16:42:10,suspended
36f822f2-7ffe-4a4f-8fdb-6adb2fe4dcb3,7bd64d99-cfe2-4e61-aed9-8b6f3d410468,TIER-BRONZE,0,2026-03-20T16:42:10,active
8357fb23-8adb-434d-bccf-b3657696e96e,187d49e0-634f-4e10-a10c-3b0be7408be0,TIER-BRONZE,118,2026-06-10T16:42:10,active
6a86e891-6ed8-4dea-b365-f0811808887d,495a6541-1c93-4076-90e3-345d72d9c83c,TIER-BRONZE,111,2024-10-27T16:42:10,active
47bbb43b-b6ce-4253-b120-5c2d175095b3,63b6d2f8-4e38-4b4c-bf67-6651399b4453,TIER-BRONZE,100,2024-10-20T16:42:10,active
154dfe3e-e7bf-4443-acbb-d3527f08e1aa,45ed3c5a-3c94-463b-91d2-73d3333fe5fc,TIER-BRONZE,100,2025-10-06T16:42:10,inactive
a31e66dd-68cd-44a6-9f69-0460ad633123,8976b896-e0e8-4696-b268-5587e42efaa0,TIER-BRONZE,100,2025-12-25T16:42:10,active
a064ec9c-c10e-4c3f-b280-62adff4a697e,7d0a9ece-1d73-43ea-98e7-8bbe21e890ec,TIER-BRONZE,100,2024-12-22T16:42:10,active
5e3fbaee-0063-4016-8b37-c210cf856379,0688ed48-bbd7-41d6-b5ef-c2cd771f72c2,TIER-BRONZE,111,2025-11-13T16:42:10,active
9123ea17-aac8-4925-9e43-0bb63d2e2ebf,ba2bf5e1-4b63-4bb3-b83a-f10438f84258,TIER-BRONZE,100,2025-08-05T16:42:10,active
ab7d8b3c-bdc6-4a9a-9e90-f7fe10e0aefc,ff4e2ef5-4f72-41f4-90ea-4f40665b9f5b,TIER-BRONZE,100,2025-06-04T16:42:10,active
7872393b-46e7-4e48-99dc-c6363fe70894,6ffc9798-2bb6-43ca-823b-e9dda0935299,TIER-BRONZE,100,2025-11-27T16:42:10,active
0de440ba-a977-4ccb-b1ae-2df75acc167c,d7615aca-6de3-4a17-8fd0-212330ca9c28,TIER-BRONZE,100,2025-12-28T16:42:10,active
2099dc3f-cad8-4c84-869d-6b008b6334ad,bea5ef1d-43b9-4df5-b3d1-436f675ec066,TIER-BRONZE,115,2026-06-24T16:42:10,active
9859d65a-d39b-4add-9a2f-6274800cf1e5,ef097aa6-f4d9-4c16-bc17-a7cc87116f35,TIER-BRONZE,100,2024-10-02T16:42:10,active
8a7cad86-cea1-48c1-824c-21bd00c49e70,bbce772f-b9b7-49f2-b79e-fa5d953ced6b,TIER-BRONZE,100,2024-12-10T16:42:10,active
58613550-7061-4edd-8ed7-46a84f30dc04,e50d93de-3e78-4f09-8406-df4f27f26c8f,TIER-BRONZE,106,2024-10-03T16:42:10,inactive
dd3d1d7d-c374-477a-947f-49eac72e0399,2480125c-2d37-405c-96b9-ca32b2c75b33,TIER-BRONZE,100,2025-05-18T16:42:10,active
f9967107-bab1-4f29-b242-d4317f930e18,bf03895d-6d44-49a2-8183-81c4e89eac75,TIER-BRONZE,100,2025-10-08T16:42:10,active
0d39da69-1a9e-4730-91f5-a6b0edbbcaa9,5b4df518-7c6e-4957-8906-e33505acee31,TIER-BRONZE,100,2024-10-27T16:42:10,active
0406f58a-f2b7-4fa9-b25a-d828c43907ff,02c02023-75d2-4ad2-89f6-ed2c2e7ae6f5,TIER-BRONZE,138,2025-12-16T16:42:10,active
8cb59f30-8851-4fcc-a052-6668e33c835c,2e1fd151-264e-4a4a-8584-733dd5da3152,TIER-BRONZE,135,2025-06-03T16:42:10,active
4c1d6088-1159-423b-9afe-b4dce54f610c,0e105436-465e-4326-94d3-f6a0e7051725,TIER-BRONZE,100,2025-04-28T16:42:10,active
70be323c-d230-45e8-843f-0178fc5c148f,4a81b4c3-9e04-4757-a7c6-3191447eadc3,TIER-BRONZE,100,2025-01-14T16:42:10,active
7cfe2fe5-30e8-4119-a742-0559d4a5c5e4,40353a67-5df0-44ca-9c10-b42fab44c6f3,TIER-BRONZE,22,2025-07-31T16:42:10,active
27138cca-145f-4501-8d0f-deb8b1d4101f,c9276a13-5b0f-4ce9-8802-3e0ead192508,TIER-BRONZE,106,2025-12-24T16:42:10,active
035d5677-0922-4bd6-bf39-dfc8bf3c8ede,50e6ae18-ad0a-4f68-bb3d-e1a8b80eb58f,TIER-BRONZE,132,2025-06-11T16:42:10,active
91b46b5c-a00c-4774-8ae2-93e0b55f8c0d,5bf14829-99bd-4d3c-b504-edd1e45593a0,TIER-BRONZE,100,2026-01-17T16:42:10,active
ab0476b4-c38b-4151-8c25-cc4124bc7266,1069ad16-5cc8-4f60-83a5-08e7e0beeb5c,TIER-BRONZE,100,2025-10-11T16:42:10,active
8a46b921-9ddd-4d7f-8ee6-130e247453a9,5b070f80-9227-43fd-951b-4c758d20070e,TIER-BRONZE,100,2025-10-01T16:42:10,active
178e899e-e1a5-4132-917e-143967b121f6,4232e434-92ef-4ff9-a069-d1e5312ebda2,TIER-BRONZE,100,2025-11-16T16:42:10,active
e05e2bf5-2771-48c1-9b76-f8e968c304a2,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,TIER-BRONZE,128,2025-01-08T16:42:10,active
920a4731-ebd7-4cab-9d5d-9e8bde39081b,1740f65f-2823-4d8a-9ff9-2bf6dfcddfb6,TIER-BRONZE,100,2025-01-27T16:42:10,active
e2061162-82bb-4e68-a67c-ab23c1586416,827eed18-8ab1-4e5d-ab00-5d8ac9bb168b,TIER-BRONZE,100,2025-05-06T16:42:10,active
f14d35f1-613e-4ad9-91c6-f20eaa97a89a,1bf35f99-4627-4c80-a5f8-0797538eaf54,TIER-BRONZE,100,2026-07-12T16:42:10,active
1667d3d6-bce0-4f1e-80aa-dd488f14cc9f,bd463573-d217-4411-9ac0-8b72bd7609cd,TIER-BRONZE,100,2025-06-18T16:42:10,active
4e705e16-41f0-48cb-b0df-a4e561be2b26,066ca82d-85b8-45e6-b262-bac0bb3c0e21,TIER-BRONZE,100,2024-09-16T16:42:10,inactive
fc3c81a8-09d8-41bb-adbf-01f58f4ded91,c3f68ead-12e5-4a95-9f20-2c9529a5f08b,TIER-BRONZE,100,2024-12-30T16:42:10,active
0e25c92a-c8b6-459a-b361-09fa12333a93,4ba45839-9bf9-4071-b1ca-52719a49c9fa,TIER-BRONZE,145,2025-10-25T16:42:10,active
fbb4a7a5-a18c-48b7-a71a-9fe849e3ed3d,11498734-cebc-4784-a055-6bd08a18f1dc,TIER-BRONZE,158,2025-10-29T16:42:10,active
8da7d890-f60c-406f-aae1-29028eb8cfc7,3c7a4cde-d92b-4d90-a731-9c0461ae8c90,TIER-BRONZE,100,2024-11-11T16:42:10,active
ba843855-fcd2-4280-8e8a-4f350c42c0d0,34a7e239-a098-4105-a6ab-b1a2c1c1c160,TIER-BRONZE,100,2026-02-03T16:42:10,active
a775f4bb-8a9d-49a6-8b0c-2503a587cf28,b81636bb-71f3-4ace-8eb7-628abe1eac07,TIER-BRONZE,100,2025-10-25T16:42:10,active
d03f7233-07a2-41ba-8a17-db330d195d70,625c6012-3c16-4c27-ab0c-a8512e488ad7,TIER-BRONZE,100,2025-01-13T16:42:10,active
9c952fe2-7156-411a-8150-2f2e3a9b3b35,5daa5d95-314b-4f5e-8926-8d61c9d4daa1,TIER-BRONZE,118,2025-11-28T16:42:10,active
ec890575-6fab-4a8d-b2c0-d4e0e161dd1e,8f054a96-7920-42dc-b286-f6980ea8dbeb,TIER-BRONZE,100,2026-06-16T16:42:10,active
c98b63ff-5339-4d31-b42d-85e1bc0d535a,fe21b6ad-ebab-42b3-b5ed-ad3529036009,TIER-BRONZE,100,2025-02-04T16:42:10,active
fa05e266-29a9-4893-8322-720ab9663681,f4c0d073-250c-455a-a84a-848e56ae7048,TIER-BRONZE,100,2025-04-15T16:42:10,active
975ac84b-6976-4f95-8dca-c988879bcb64,7e2a9b35-5e70-4df4-889c-34732fd2ee32,TIER-BRONZE,100,2026-03-05T16:42:10,suspended
96b649c2-6549-4fb9-a18f-c972fcc98065,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,TIER-BRONZE,100,2025-12-15T16:42:10,active
f2e11984-db8d-48ac-b9f7-284d91b95510,3eaef1e6-c145-417b-875b-96a83a8a8dc8,TIER-BRONZE,100,2025-01-29T16:42:10,active
0f92f60c-1986-44c6-a95c-4a43b37d5b42,701ab460-123c-42eb-bae0-fbe7a111ebd7,TIER-BRONZE,123,2025-07-08T16:42:10,active
77ca6688-afe8-4b1c-b7df-4f678a8e302a,34b17474-7fef-4a04-8009-f83028f66521,TIER-BRONZE,100,2024-12-18T16:42:10,inactive
f30ef2c9-feb4-4e4f-8c54-9444e2049bf8,6fcd3399-b9d5-4ab0-9d50-385be83fec9c,TIER-BRONZE,100,2026-03-27T16:42:10,active
59e4dc0e-644c-4640-a53e-e7d97f33cae2,b5b5a474-4e05-47bf-b9a2-872e5dc9a328,TIER-BRONZE,100,2025-03-19T16:42:10,active
a22eec98-3026-4272-8c8e-920f83bbf1c6,58ebbf6d-7eee-4180-aa0d-151621abffcf,TIER-BRONZE,100,2025-07-19T16:42:10,active
bb64ebf8-22e7-4993-a4a2-0be552e399ef,7eaca096-c253-48ee-936a-8ea930759d59,TIER-BRONZE,128,2025-07-16T16:42:10,active
c3407560-bba3-4251-b54a-a62071e0bb70,b418aed1-0951-4085-9fe4-e750e7fe45f9,TIER-BRONZE,100,2025-03-23T16:42:10,active
41098789-537f-43d0-9873-d5e11de55b6b,b5261e71-886e-4d78-8d1d-310ed9754704,TIER-BRONZE,100,2025-06-23T16:42:10,active
18cbe202-a1f1-439d-8aab-5877ce0d6b8c,aece6b12-b296-4a1b-991c-ab89ac207fed,TIER-BRONZE,100,2025-10-20T16:42:10,active
c7c1bd36-458c-4629-b047-f4d4e346b550,314d5517-f29b-49b2-a076-3abe12756120,TIER-BRONZE,100,2025-08-22T16:42:10,inactive
45651cd9-434e-41f4-9ca3-071e6e13088d,4423c47b-1f8b-4df4-bfe9-531cd8e6441b,TIER-BRONZE,100,2026-05-17T16:42:10,inactive
69c25e43-a50d-4e23-acf4-ebf56f5b3f17,5bbca380-854e-47a4-ae5c-fd631650a115,TIER-BRONZE,100,2025-01-18T16:42:10,active
778b7276-ef31-46ab-8e84-8e7a12b738e8,e4bced79-6e2c-4b22-a6d5-199ed87ca7ee,TIER-BRONZE,100,2025-10-12T16:42:10,active
41d959b5-4cdd-4d00-822a-2bdd94db7b8d,30380af9-7c90-4e56-9717-61064c5ca79c,TIER-BRONZE,50,2026-06-07T16:42:10,active
0410f855-be8b-42e9-ae5d-bdf2d8f106d5,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,TIER-BRONZE,101,2024-10-22T16:42:10,active
0885e9c0-5988-4ccd-9084-9b2a1c791140,5a95b7ee-17bf-44cc-9775-835c337d4cb4,TIER-BRONZE,100,2025-08-11T16:42:10,active
7ed09f8c-c499-428b-9bee-2f9597ff9ae4,40c4aa0f-6d19-4084-820c-5764f87d9184,TIER-BRONZE,100,2025-03-17T16:42:10,active
5054d43f-deac-4b58-a8a5-a9e6e681fac4,afa83ff8-2b40-47b8-8bcf-1f9285c11695,TIER-BRONZE,0,2025-11-07T16:42:10,active
b5f94346-4fc5-4a87-8baf-0dfe26d5916e,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,TIER-BRONZE,100,2024-10-17T16:42:10,active
68eb36f6-8706-42e7-9f03-933981b84200,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,TIER-BRONZE,100,2025-04-12T16:42:10,active
