id,checkout_id,sku,quantity,unit_price_cents
fdcdc2d2-e28e-47d4-88af-5e276f500e2b,7460f697-1dd6-41d4-8be7-8c13157090ce,JAF-004,1,1400
282bd3e5-d9d5-4b84-8cbb-6d24384cb25c,2e01b80f-3f11-4c87-b897-fda00e7f02fd,JAF-001,1,1100
4c480c22-6660-4b78-8817-9a17c36bf65a,2e01b80f-3f11-4c87-b897-fda00e7f02fd,BEV-001,1,600
8bf54562-b974-4134-9930-d57a3076adbe,2e01b80f-3f11-4c87-b897-fda00e7f02fd,JAF-002,1,1100
44798eb2-2b44-49e4-a59e-ccfcbcf574ef,7bda6d1a-f057-4258-bba6-cb8c70dc2c39,JAF-004,2,1400
0550fd60-39fb-4484-a3ad-2ac3829b2278,7bda6d1a-f057-4258-bba6-cb8c70dc2c39,BEV-004,2,700
48b4f0ea-00fb-4cc8-a014-649ea2194313,cf972f4c-b0bc-4f7b-a618-abfaa1f576be,BEV-003,2,600
c9b79bad-1dde-4e2c-a9ca-bd239b449ca3,cf972f4c-b0bc-4f7b-a618-abfaa1f576be,BEV-003,1,600
ee168208-932f-4e60-9262-6d254bc8cf22,cf972f4c-b0bc-4f7b-a618-abfaa1f576be,JAF-004,1,1400
472a3299-107c-4014-b0cb-208b959ceb3c,a93c2669-9c6a-44d9-85ba-3f669fc56a86,BEV-005,0,400
93f18442-a94e-4211-85bc-c50aec0a8549,a93c2669-9c6a-44d9-85ba-3f669fc56a86,BEV-003,1,600
ede0726f-32fa-45d3-b541-af02185c16ac,cd022971-7184-4c49-9a53-894e99ab8243,BEV-004,1,700
b3450fca-39e5-434f-afc0-dc37dace8aa9,cd022971-7184-4c49-9a53-894e99ab8243,JAF-003,1,1200
e1e53c3b-34b3-4135-9216-5556eaf22cdf,a8f24487-213f-45a8-8bc5-0b6921ee33a2,BEV-005,1,400
9b2de1c6-d3fa-40e0-98fa-fc55a00eafca,a8f24487-213f-45a8-8bc5-0b6921ee33a2,JAF-004,1,1400
f83b07ab-39e4-4bfe-bc0a-f96d00c1919c,6982453b-eea2-4503-93bd-52cffb9c734c,BEV-001,2,600
f549de8c-5aa8-4360-a3d3-c47bf302fb65,6982453b-eea2-4503-93bd-52cffb9c734c,BEV-003,1,600
5e6b30f2-a867-44b3-9802-75e4d56573bf,38a82fb9-3c8c-4ff4-9e0b-274eeb1f530f,BEV-004,2,700
4fb0c4ae-b11a-41ee-ba34-1ce6ea9d9f17,38a82fb9-3c8c-4ff4-9e0b-274eeb1f530f,JAF-001,1,1100
c1df9e90-b3e6-4845-be22-126464f5181c,6d469572-4a94-4377-b1d5-c69c82f89cca,BEV-002,1,500
6e380a74-a32f-4aaa-8981-541ab303545b,a0c930d4-2cda-483a-b0ea-c0e2fe6c52e5,JAF-001,1,1100
0387902f-face-4438-8596-b5277e4ee0be,12d98fd6-40b2-4719-a477-3f1474a7638d,BEV-004,3,700
21bcfe48-7ee1-4113-9bf4-127bfe2dae12,1cf47add-67e3-404b-b25a-33ceeceaec8b,BEV-003,1,600
4cede36a-c5d2-407a-8d21-7562a5db7ca4,9f479218-b1e8-4555-8ea9-15e5625e85dd,JAF-001,1,1100
aee67304-fb41-496f-b4f8-043da04270e8,9f479218-b1e8-4555-8ea9-15e5625e85dd,BEV-005,1,400
4e8fbd39-48af-43c2-b4df-2c406451ab29,9f479218-b1e8-4555-8ea9-15e5625e85dd,JAF-003,1,1200
37f5802c-3cff-485b-9a8a-3731ae095c95,9f479218-b1e8-4555-8ea9-15e5625e85dd,BEV-002,1,500
0025a6e0-0339-4ba6-89ee-1a55ff65708f,63597562-ff17-4061-b4e4-c98e09674dc9,JAF-002,3,1100
b81a4c45-e7aa-4502-aafd-47abac5f535b,63597562-ff17-4061-b4e4-c98e09674dc9,BEV-001,3,600
20d41a97-6d72-40cc-90d2-03de4b60f076,63597562-ff17-4061-b4e4-c98e09674dc9,BEV-003,2,600
5fc6bf36-157f-44fa-bd41-c1aef6e36427,4c6f812a-9e6c-4051-bb58-de0c8d48b36d,BEV-001,1,600
acb900c2-21c6-45b9-a321-b5d6144b4426,38c4b00a-d279-4183-88e0-55f70899a71b,BEV-005,1,400
ff523cb6-e947-4972-aac6-1bae5e54e407,903bc6ab-9847-4caa-8e97-90d0976eecc2,JAF-004,1,1400
3da415af-c626-420e-81d2-3e6a8c228f64,903bc6ab-9847-4caa-8e97-90d0976eecc2,JAF-004,1,1400
dbe8c24f-ea9f-42c6-86e9-5aff0623a9a3,903bc6ab-9847-4caa-8e97-90d0976eecc2,JAF-001,1,1100
88c0668c-c6c5-42ca-ae0e-19a74e1bc6b2,e0369ad1-b4de-42e6-a92c-0fa687b07974,JAF-003,1,1200
44a05457-f2da-4da5-a410-c0442274bbcf,e0369ad1-b4de-42e6-a92c-0fa687b07974,BEV-004,1,700
9d6a5438-f5b3-4847-92f6-9adaf3bbaa60,e0369ad1-b4de-42e6-a92c-0fa687b07974,BEV-002,1,500
e7e431fe-ca3e-4f08-b2d2-c606306534b8,5050c77f-07c4-401d-bbb5-92b89d5ceb34,JAF-005,1,1200
0249de4a-d051-465c-b338-d96b1bf1efe7,31d0db05-c20f-411b-b7a8-4e9d2d61f930,JAF-001,2,1100
aafd15e9-e6bc-4df6-9e13-e1fe85af4c2c,31d0db05-c20f-411b-b7a8-4e9d2d61f930,BEV-002,2,500
58166b10-1d49-464c-a708-0796deef8b6a,8cd00b1e-a4bc-4d3f-beea-787da58dbb88,BEV-003,1,600
0f123af1-7d3b-4963-bf96-e92d33c911dc,8cd00b1e-a4bc-4d3f-beea-787da58dbb88,BEV-004,2,700
efbb6668-8370-4427-9daa-f0bdc84200e6,e5316120-a579-43be-b2d1-a1d90cfa6d06,BEV-003,1,600
35463dc7-b019-43ea-a909-53e5ae19478e,e5316120-a579-43be-b2d1-a1d90cfa6d06,JAF-005,1,1200
4fab6893-e8eb-4fe4-b4ea-6ec6f86a8297,187bb5eb-e113-4884-b755-9c434ffce8ab,JAF-004,1,1400
ce503959-8ca3-4c5e-adf2-dd796f6c7774,8d41557f-4454-449a-886b-2f0ec1be9680,JAF-004,1,1400
0b602b1d-91db-46b9-9811-8cf4cfb45e70,8d41557f-4454-449a-886b-2f0ec1be9680,JAF-001,2,1100
00516baa-1273-4b05-bc60-d7ca9a07f837,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,BEV-005,2,400
84691779-1b4e-407c-a731-5a4971d3bbb6,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,JAF-001,1,1100
c409d7c2-dbc2-4347-8b91-cb68056edbb5,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,BEV-001,1,600
40c224b6-657f-4dfa-8c4c-5f07e91a147a,1d8384a7-24f6-44e8-ae01-2f1560de8918,JAF-001,1,1100
76ec1c44-0818-42b8-91a4-ae348ec8c05a,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,JAF-005,2,1200
3b4e5a33-774e-44d3-99ac-52d8ace93a4a,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,BEV-001,1,600
6c2334f1-779e-4a1a-b3ac-5a3cace6b3e9,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,JAF-003,1,1200
1324c130-6975-478a-a47a-55d48554c385,c144a978-aee9-4c13-8d33-1461582cf573,JAF-005,3,1200
ccd3afd2-1630-4dd4-ac4a-9c1a812e4a2e,c144a978-aee9-4c13-8d33-1461582cf573,JAF-005,1,1200
8cf55f41-d2a5-43c0-bd19-805bcc4eb229,c144a978-aee9-4c13-8d33-1461582cf573,JAF-004,1,1400
8f7a52fd-9d31-40b4-a971-1efe3b276596,f19fe4f5-af76-4118-90cb-6b1dc963d231,JAF-005,3,1200
1dfc378c-5b33-489d-945b-ddd413c02747,51e4de45-ba6f-46b3-9ee8-8e3d4c56a478,JAF-001,1,1100
24c97932-aebe-4cbf-b5b7-febe3cff3075,24c8bebb-d0e7-4c13-97c7-b22b3b06779c,BEV-004,1,700
617a2ea8-4a6a-4127-9f24-dc6ede95529b,d8f40a8c-b041-40b7-83b8-8c5982a6261c,BEV-004,1,700
0f85f739-55a1-478e-a7f9-f56749109f45,d8f40a8c-b041-40b7-83b8-8c5982a6261c,BEV-005,1,400
3bae2e12-e76d-4a32-bed1-e059ba200dec,cda4c6a8-9fef-44b4-b6c4-f3fb8dcec15d,BEV-002,1,500
885a8942-22ef-4836-ac42-0d7c62ec0c8b,cda4c6a8-9fef-44b4-b6c4-f3fb8dcec15d,BEV-003,1,600
8e3ebdd5-51c1-4cc8-9455-1035ca7a8ea8,9915c523-e847-4642-99ae-8d21d912b4c9,BEV-003,3,600
f0215796-9217-44ce-9a35-09e2d736a985,7ec0a894-3a66-400f-8054-79ece312d520,JAF-003,1,1200
07184b27-badd-4912-8467-f5fe1eef398e,7ec0a894-3a66-400f-8054-79ece312d520,BEV-005,1,400
1d975b87-6309-490c-96dc-dcb879b80892,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,JAF-002,2,1100
231d2141-3606-4e6e-a2c7-acbda1c1ee37,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,JAF-002,1,1100
175e2c69-973c-486e-a748-f31e920a1c6c,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,JAF-002,1,1100
931bb5df-c9f9-459b-8f46-e3f49b7370fd,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,BEV-004,1,700
05dc3944-b917-47bb-ab0b-5a314f7b6bd6,db93585d-bb3f-437c-a74c-7b275b4bdf58,BEV-005,1,400
28ac5691-b765-483e-b50f-9badb5e584e7,db93585d-bb3f-437c-a74c-7b275b4bdf58,BEV-001,1,600
2e2cfcc1-ba5f-4a4c-84bd-4c5050930715,db93585d-bb3f-437c-a74c-7b275b4bdf58,BEV-005,1,400
63294a7e-7215-48d1-855e-1e21f4fb9477,bd2fbf5e-fe19-4b24-aa11-bfb3db4c4841,JAF-003,2,1200
78f1ae53-f1a1-4997-b6d4-25ce049113f8,bd2fbf5e-fe19-4b24-aa11-bfb3db4c4841,BEV-001,2,600
3296e5ea-cb45-426a-bfdf-5a1828e49043,b68a9b74-c293-40be-9fa0-f97f4b2e4075,BEV-004,1,700
97a69376-2c9d-4042-9785-ffdeab295285,5d2f0819-690a-440a-a17a-b362dfba8b5c,JAF-002,1,1100
c66883f4-27b4-491a-9c64-ffab143d313a,5d2f0819-690a-440a-a17a-b362dfba8b5c,BEV-002,2,500
c6e833af-7ae2-4f69-980a-b1e2121dce3f,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,BEV-004,1,700
67c39872-f744-4f94-9698-1d20e8de99f7,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,BEV-003,1,600
740fddc1-db1f-434c-ac2a-6e9fd861bdad,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,BEV-005,3,400
343cc99a-b9f1-4b8e-88c5-34f55ab55b5f,76032c4d-5b0c-418e-b23f-a5f3553e7c60,JAF-003,2,1200
cd6c52bf-f26c-4d48-89f2-63b7c05c989f,76032c4d-5b0c-418e-b23f-a5f3553e7c60,BEV-001,1,600
456547f1-c93b-42cc-9c66-f5bc3c45d911,1c30efa3-8720-49da-955b-6622c37438fa,BEV-004,2,700
bd78e3fc-efa5-42b0-b148-a4878b461c14,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,JAF-002,1,1100
34a72e71-0cbd-48ca-889f-fca590e6c848,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,BEV-002,1,500
c012a889-4df9-4bb8-b841-6b061a094c1e,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,BEV-005,3,400
44f3f8b8-68ab-4590-87ee-d61271c44537,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,JAF-001,2,1100
99e90987-cb60-4e08-9cdd-cd74a18d43cd,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,BEV-005,1,400
b20fe7bb-2656-47b5-aedc-f2e646f4c9b4,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,JAF-005,1,1200
6bd75e00-d5f4-4764-a113-32c04d875c7f,f9c5c835-4a98-47c0-8bb5-719f77436bc9,JAF-001,2,1100
e996df6e-0fb5-406c-9899-bab5063b0f88,8da6809e-f357-44e9-99f8-570dc6dfdfbb,JAF-001,2,1100
cd3a7c73-9b78-43cd-893e-823cc0a605da,8da6809e-f357-44e9-99f8-570dc6dfdfbb,BEV-003,1,600
2a0a9512-ed0f-4a2b-85cb-7f5398aab869,8da6809e-f357-44e9-99f8-570dc6dfdfbb,BEV-001,1,600
b876ca6b-ef7c-42a6-830c-46bc9f9d6137,2fd3d01f-825a-4129-87b6-b1f916ed7176,BEV-001,3,600
c95e44ac-6ff3-40ca-bb8e-6e121be11d71,2fd3d01f-825a-4129-87b6-b1f916ed7176,BEV-004,2,700
6b74f5c9-623e-4671-9dd6-d3d72f6188ae,0070167a-89d9-4c8a-bd82-56468671d135,JAF-004,1,1400
dd70c1b1-a2c9-456c-b6d7-01fa032f1e17,0070167a-89d9-4c8a-bd82-56468671d135,BEV-002,1,500
4f47b00b-adfd-4d59-956a-695b1db36975,90fe9d55-3a62-4e3c-b9e5-fa7c6ca62305,JAF-002,1,1100
81356c1e-2f28-4623-b5c8-9360f6989c6b,c239366f-2f12-47c8-be98-83258ae7555e,JAF-004,1,1400
9c7c4aac-dfed-4ffe-aa33-bc8c00d8546c,c239366f-2f12-47c8-be98-83258ae7555e,JAF-999-DELISTED,2,1200
51ea233d-1c90-4d85-9915-ce62503a2ccb,ee223367-93d9-4246-a839-b90a11cb955c,JAF-003,1,1200
c705c2be-fdeb-46b9-8b36-7f314b4c04aa,f6a23028-16bd-4ae3-99f2-e35d8e087f4d,JAF-002,1,1100
764ed4f7-25c8-4fbb-be00-fdb20ac4b7fb,7adc6c35-419e-4962-a6bd-0d25bf258982,JAF-001,1,1100
9e924015-8262-488e-ae0c-75ddf5222fd6,7adc6c35-419e-4962-a6bd-0d25bf258982,JAF-005,1,1200
51058535-b3c5-4237-b68d-367810efda58,a4424dea-5fee-465b-93a4-9cb2817e1f5d,JAF-001,1,1100
3e449298-3c12-42b2-83f4-81fc2386916c,a4424dea-5fee-465b-93a4-9cb2817e1f5d,JAF-004,2,1400
de595d78-25e8-4573-b21b-45983489516b,2519bf98-cd79-4cc1-9606-506d46045c2b,JAF-001,1,1100
76f6800f-1a22-4b89-9a39-cf8ef523a0ab,2519bf98-cd79-4cc1-9606-506d46045c2b,JAF-001,1,1100
52124221-083d-454a-9026-32e901f7fe5e,f17b832d-fa05-45bc-b7f8-f6c76beccefb,BEV-001,1,600
f72bd079-389b-4805-90de-71baae6a703f,f17b832d-fa05-45bc-b7f8-f6c76beccefb,JAF-002,3,1100
8e6ffc4f-0f70-4ec1-b3ca-dd88235a30a5,a541ad93-67d5-42c4-b806-3bb109d27d48,BEV-003,3,600
1c61e90e-4572-459f-babc-cc584d4add61,a541ad93-67d5-42c4-b806-3bb109d27d48,BEV-001,1,600
a8d1ee2c-b5c1-4893-98b1-fe8e87092e3b,a541ad93-67d5-42c4-b806-3bb109d27d48,JAF-005,1,1200
e71835d8-7aa0-4b33-9fba-a9790cc23481,a541ad93-67d5-42c4-b806-3bb109d27d48,JAF-001,1,1100
aa79696e-8221-4f52-aca2-13f7f94e1986,22be12aa-e6df-4f51-9735-031470529c61,JAF-003,2,1200
0527b4d1-081f-4b7f-8000-cf9a4087857c,22be12aa-e6df-4f51-9735-031470529c61,JAF-001,1,1100
709031f0-2411-4dd6-8e67-7f9e93694efe,0c1858c3-5ceb-4f6d-b981-311741ca9ed5,BEV-003,1,600
c2a77644-08ef-44e2-a7b1-f21ee330db7b,85c47c55-a7c6-4127-a4d4-0c48ed0d3e82,JAF-999-DELISTED,1,700
b958ddec-e4c7-424c-916c-0dbb8062f21c,85c47c55-a7c6-4127-a4d4-0c48ed0d3e82,JAF-001,1,1100
3b35c55a-1434-4365-aa22-bdcd3cdcd090,a341a4c6-0cb2-4028-8856-2fed657ee2b8,JAF-001,1,1100
66eac346-8e50-4653-a738-097be428249e,a341a4c6-0cb2-4028-8856-2fed657ee2b8,BEV-001,2,600
de4112bc-0cc0-43d3-9956-4b45c2bb4b24,d7cbbe47-abda-4e75-a787-fe7447802686,JAF-005,3,1200
94865674-6f4a-42b2-b395-f2f52104b42f,d45d0d92-d717-4d9e-80af-5abc582cae97,JAF-001,3,1100
aa56ca52-d4b5-40f4-8049-f83c1a992657,2219ff42-6b9f-4957-90b4-d639dbe004ff,BEV-001,1,600
9d7d0dbd-a507-4277-becd-ed7c37f3b448,2219ff42-6b9f-4957-90b4-d639dbe004ff,BEV-003,2,600
70d364fa-9651-4747-9e2e-1a8abd1249c0,2219ff42-6b9f-4957-90b4-d639dbe004ff,JAF-004,1,1400
e22f9cd8-2656-4d67-b9f0-cbbee3ab4c7e,635ae531-4762-4d80-b75b-a0b46dbd73be,BEV-001,2,600
820f0262-625a-4339-933f-37a2162be5a4,2bca818c-1b5d-423b-b541-1edb064d3b61,BEV-005,1,400
dfdb99e4-92a8-4051-a29d-8b06704c1b3b,ffc97ac4-d47e-4f77-9eaa-6f62703a5197,JAF-003,2,1200
d3781569-0b4c-4f94-aa04-8f488403c3a9,fa444501-947c-4cb3-9c6f-30f7ce997515,JAF-005,3,1200
3afcb2e8-1732-4106-9b3c-3f47ebeb45a0,fa444501-947c-4cb3-9c6f-30f7ce997515,BEV-002,2,500
316f19da-7df1-480c-becb-2f7e01c1ddaf,511fe5f1-0cf5-4526-b667-7688e165292e,BEV-005,0,400
2167f2fc-082d-4be3-a743-9166caa6f7b3,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,JAF-003,1,1200
eaaa82da-5227-4894-afd6-53a069c0549c,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,JAF-002,1,1100
05422bc8-2fc0-4d9d-8009-8e507bb305b3,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,JAF-002,1,1100
f15ebccb-427f-4c1d-905f-595798f7a72b,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,JAF-001,3,1100
257eb032-90be-4788-85c9-6da193b251e1,3b58b6bc-f994-4dce-ba3d-1a02cc6019ef,JAF-003,2,1200
18847763-287a-4b6c-bf19-67f8f0f4a966,3b58b6bc-f994-4dce-ba3d-1a02cc6019ef,BEV-002,3,500
c9c8dbb8-9d9b-40a3-924a-8e913b25df60,f29b41d5-6f17-4304-b0a4-bad544f2a771,BEV-002,0,500
82a9c9ef-6e75-4892-84a7-5b4c71efc605,7f4520ac-c074-471c-86e0-de2db9dbecd4,JAF-004,2,1400
4cbe83c0-ef2d-4497-b9eb-e4c98461ad2e,0c5b4cc9-002e-4f0b-832e-e211529a0273,JAF-003,2,1200
beee5419-bdb3-4975-b4f4-7f4e4805c5c4,0c5b4cc9-002e-4f0b-832e-e211529a0273,JAF-004,1,1400
d6fe9c44-00d0-4bc9-9e6d-43b693e3cb8a,d4e5516c-0273-4725-bb0a-91947112e12b,JAF-003,3,1200
583bd94f-0996-4c2f-9fc8-aa49bc6f4c41,d4e5516c-0273-4725-bb0a-91947112e12b,JAF-002,2,1100
7d0a2a4c-564e-41d4-9f37-0d7bd76f57eb,ab4b757e-e7a2-4bf4-87f9-784e7872a8e3,JAF-001,2,1100
231bb526-7ae0-420f-b398-c952f243e492,b5a27489-6cf6-4a30-b671-e0aab725c04e,BEV-002,1,500
3c5219eb-29ed-4bcd-89f4-55120d9b45a0,b5a27489-6cf6-4a30-b671-e0aab725c04e,JAF-005,1,1200
db3d52a1-e3bb-44ab-88aa-7851efba68df,3998f953-04fb-4866-bdeb-a44f7c293e06,JAF-005,1,1200
506cc617-76ef-4437-869b-83f756e86740,3998f953-04fb-4866-bdeb-a44f7c293e06,JAF-002,1,1100
d6ecb4a1-ba79-4805-82ab-8fdb3a7adaa2,3998f953-04fb-4866-bdeb-a44f7c293e06,JAF-003,1,1200
f0dd2d8b-a061-4012-b190-c271613076b7,ce99ecb8-a883-4816-9a66-435aa072f2f8,JAF-004,1,1400
b385120b-f935-411a-b410-f3e033419aa8,d6c130b7-b6a9-457a-b6e3-5ab0c165d0a9,JAF-002,1,1100
85556395-fd84-4c18-adfc-7e9b3f7312b1,d6c130b7-b6a9-457a-b6e3-5ab0c165d0a9,BEV-003,1,600
4e23ad1e-59e6-435a-b258-afc71d4e9e5c,afda4288-304d-4828-acdb-80d4f560bb27,JAF-005,1,1200
35d24689-8927-4085-92b0-e396f292e934,7602e90c-6ebe-4c70-81e6-6290637dd557,BEV-003,1,600
5cc4a33e-2ab4-4bab-a412-12d8310f88dc,7602e90c-6ebe-4c70-81e6-6290637dd557,JAF-002,1,1100
d7b880be-e8dc-4875-bf61-07fe9a4ed5be,e4678531-6bba-4b08-97cc-ed88add10492,BEV-005,3,400
8c6e6f72-ae66-4a2a-9549-b9b1b27aa6cd,59a509e1-46c4-41a9-aed8-47e5bf14ae89,BEV-005,1,400
7d60e219-13b2-4a33-a250-e678e2bdbeb8,606fbedf-f840-4729-a0fa-afa9c4707986,JAF-001,3,1100
7acd3e6c-9842-4e7b-a8ef-57aac89c465e,606fbedf-f840-4729-a0fa-afa9c4707986,JAF-005,1,1200
51a81e22-20f6-43c7-9d49-37ba7a5710f1,dcff6de2-05fa-4bc4-afd2-a3e47bc96aaa,BEV-004,2,700
509541a9-e056-40d3-a026-cd71f8a20aec,638232fb-36cf-4fab-bf38-fd4ecdd0f183,BEV-003,1,600
d4ff7d6f-55c7-4be8-9dd7-9fb0da07118a,57d75ad9-ee23-4847-9aaa-4e6fa3850623,BEV-002,1,500
699745ab-98a2-437d-8ab4-1ef05e52ce47,57d75ad9-ee23-4847-9aaa-4e6fa3850623,JAF-004,2,1400
b557751b-3e58-4565-8409-5b4d62636d11,57d75ad9-ee23-4847-9aaa-4e6fa3850623,JAF-004,1,1400
a74c2c54-7e2d-4f73-bc37-d21c32954807,57d75ad9-ee23-4847-9aaa-4e6fa3850623,BEV-002,1,500
7e3858b2-7315-4d2e-b20e-3837a0708a92,e347ec1d-7f68-4a9e-91fa-25704568b78b,BEV-002,1,500
c8cb5b5d-1cff-4d23-ab28-6e1057440591,e347ec1d-7f68-4a9e-91fa-25704568b78b,BEV-003,1,600
1a91e1fd-2e21-455a-a751-179b9b85f142,51c8e52d-a43d-449d-b927-deef8853935d,JAF-999-DELISTED,2,1200
48347122-19fb-406c-b7a2-db05eb5c7e20,51c8e52d-a43d-449d-b927-deef8853935d,JAF-005,1,1200
6e2193a1-cc92-4ae1-b839-330fd5f90dfa,51c8e52d-a43d-449d-b927-deef8853935d,JAF-999-DELISTED,1,500
c9861757-63b1-402c-becb-728cf609e081,51c8e52d-a43d-449d-b927-deef8853935d,JAF-005,1,1200
d6147020-c7a3-426f-8165-baef8f85233f,2b36f8e1-6afa-4adf-9e1b-2ad6d66a9552,JAF-003,1,1200
2d41388a-6e9d-4a01-aea3-204227b89f83,2b36f8e1-6afa-4adf-9e1b-2ad6d66a9552,JAF-001,1,1100
9de85036-6ed6-4cd9-8a80-150ffd67c9aa,2b36f8e1-6afa-4adf-9e1b-2ad6d66a9552,JAF-003,1,1200
138bd694-a7ad-42fb-98ad-e212a8f3efa7,2b36f8e1-6afa-4adf-9e1b-2ad6d66a9552,BEV-001,1,600
f661e5e2-3043-421b-a48c-2c65e56f8265,322150bc-1b4b-46a4-9bd0-707c1a3e256b,JAF-005,1,1200
86b2e573-3f80-44bf-b729-f66b34a19849,eb1ddce5-5bb5-41cb-a429-96d3460e45fc,JAF-005,1,1200
14d88e95-309a-4d7e-8506-64d5e10c27b9,eb1ddce5-5bb5-41cb-a429-96d3460e45fc,BEV-002,1,500
dd41cf85-19dd-4a7b-a55e-4495501ac297,eb1ddce5-5bb5-41cb-a429-96d3460e45fc,JAF-004,2,1400
e90dc86e-2c95-42cf-85e8-822147bf8392,8d7381af-4947-4e3e-8ac6-43c868390c46,JAF-001,1,1100
4e10b0d2-ddbd-4ff2-98e6-8bab365d1d57,207fb05f-11d9-4ed8-b9b5-01c1acda8a5a,JAF-002,1,1100
622c762a-b021-4145-a11c-effeb7f9fda3,207fb05f-11d9-4ed8-b9b5-01c1acda8a5a,BEV-003,1,600
f3c6a122-6e51-42a0-baef-c647b39bd30a,29cc28f9-d1b3-4987-a42f-5caa478745c6,BEV-001,1,600
25fa2041-b517-43f9-9149-1495faa9681a,29cc28f9-d1b3-4987-a42f-5caa478745c6,JAF-001,1,1100
62ae635c-f62e-4d62-b8f6-ef107aeb8589,29cc28f9-d1b3-4987-a42f-5caa478745c6,JAF-003,1,1200
774f9105-681e-499f-ad85-19eb9135ef35,5da6d562-c745-4e75-aeb1-328f97c95271,JAF-003,1,1200
2fcfc82f-63fa-4cc4-af15-7f92fa4d035d,5da6d562-c745-4e75-aeb1-328f97c95271,JAF-002,3,1100
4b42a18a-a724-41e7-b4e0-f879127a9eab,5da6d562-c745-4e75-aeb1-328f97c95271,JAF-004,1,1400
79bb3989-da76-458c-8f68-7d8e76fc6019,51c3b093-c793-4fe6-9856-95ea3050953a,BEV-004,1,700
d0ae182d-17a5-4bd9-997c-94a04f12e1ba,51c3b093-c793-4fe6-9856-95ea3050953a,JAF-004,3,1400
0a0381f2-e958-41b9-a93f-eb205c2035c2,51c3b093-c793-4fe6-9856-95ea3050953a,BEV-002,1,500
b652e4b8-6a59-4545-ba98-2a6bd9ab8233,51c3b093-c793-4fe6-9856-95ea3050953a,JAF-003,1,1200
49382d13-98a6-4057-aadd-566baa937686,0b9dfc8d-dca5-4503-abb7-3721dae9e2b9,BEV-005,1,400
6da5e36f-dfc7-447c-890e-c1e4224e8c38,0b9dfc8d-dca5-4503-abb7-3721dae9e2b9,JAF-001,2,1100
3c201095-27f7-4cfe-af06-620ae662ad85,61b9bb20-e3d1-4ffc-91b8-752c1132bca5,BEV-004,1,700
231f97e7-6e6c-4c74-811e-dc644acf41f2,61b9bb20-e3d1-4ffc-91b8-752c1132bca5,BEV-003,1,600
88387c54-2463-4ab4-b52b-c0f2633820aa,61b9bb20-e3d1-4ffc-91b8-752c1132bca5,BEV-004,3,700
7a2d01ef-cc10-4fb5-adad-6c6afd88f17b,67771298-9c43-4f27-9eb7-0821c4e6319a,BEV-001,1,600
ff5ebf43-51d1-4e32-831a-594ebfa15d13,67771298-9c43-4f27-9eb7-0821c4e6319a,JAF-004,1,1400
343bc809-b6d5-44b0-8dd1-f834bb3a5155,a4885651-89d0-4fce-be41-914c6a984a0c,BEV-003,2,600
49631b54-747c-49cd-90fe-dd2aaad7bf7e,3dc449cf-3450-4c68-a886-9c21a41831fc,BEV-002,2,500
e6c702d2-036d-4007-823c-691f8878fc9e,563eda74-21cb-4c18-8540-3bad33c13a8e,JAF-003,1,1200
7b323f80-8f91-467a-9f59-c31ce59647b9,754de991-f08e-4c2e-ab8c-b4799701e228,BEV-005,1,400
e1d9b011-c49d-4ba3-a35b-e97f27e6bb33,754de991-f08e-4c2e-ab8c-b4799701e228,JAF-003,1,1200
ed290ca2-a52f-417f-8f6a-31eaffda7bf6,754de991-f08e-4c2e-ab8c-b4799701e228,BEV-001,2,600
4bb7a498-62be-47a1-b734-32c914a2af0b,754de991-f08e-4c2e-ab8c-b4799701e228,JAF-003,1,1200
e6b8fded-a8fc-40a3-84d5-9cf44014f98a,11234e0b-1283-4d0a-8a19-f13b8802b460,BEV-004,1,700
6f60804d-336b-494e-ac28-9442e7c4a30c,d5a6b890-1834-4f4d-9784-bcc216d04978,JAF-004,1,1400
90be5e85-2db3-45ed-8f26-53c05d5198a9,d5a6b890-1834-4f4d-9784-bcc216d04978,JAF-003,3,1200
4206ccc5-2bb6-46b7-b847-d1611c43b6ce,08aaa4b1-8ef4-4e8d-8f08-b9128dd269b3,BEV-004,1,700
