id,campaign_id,customer_id,channel,event_type,occurred_at
99329414-19a0-47bf-a321-4897a438f38a,81e4a121-070a-4f50-a023-2630fc13727c,f7989645-3a12-42f6-a926-2a7388aeb297,social,click,2026-03-31T14:50:02
019877d1-e363-4a22-99a2-abbfdd1045e4,5c2098f9-789d-4c19-bc39-9bc2b10b615d,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,social,click,2025-11-19T16:36:30
1f4a7b33-85bd-43c3-9b3d-c2ec73f4d699,f2b87082-9015-4dc5-813c-99cf680d5633,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,social,impression,2026-03-11T03:23:38
b1a67a87-9731-4721-8dd2-3cae157606b2,1fb2363e-3da8-46b9-aa20-08dd5aae305f,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,push,sent,2026-04-01T03:54:46
ccfef8dc-e2ad-43fb-a20e-fe583435b6ce,81e4a121-070a-4f50-a023-2630fc13727c,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,social,impression,2026-03-18T01:13:06
eca35282-df66-4a1a-8fa6-b85879c369d1,1fb2363e-3da8-46b9-aa20-08dd5aae305f,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,push,delivered,2026-03-21T10:57:53
9b126a3d-5764-453d-924c-ce56e9231502,1fb2363e-3da8-46b9-aa20-08dd5aae305f,19fee9df-73a9-41e9-9777-18d2a79ab8b4,push,delivered,2026-03-27T04:40:29
6dfa800f-4684-484a-8ca4-4cd6368add11,5c2098f9-789d-4c19-bc39-9bc2b10b615d,19fee9df-73a9-41e9-9777-18d2a79ab8b4,display,impression,2025-11-25T03:48:04
d3564e4b-442c-45e0-b992-dc5713251dd6,af40537c-3f5a-41f0-b7e8-3506667f1847,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,sms,sent,2026-05-19T11:57:06
a55f2e1e-c62d-4b6a-b9c0-24ed86335f89,1fb2363e-3da8-46b9-aa20-08dd5aae305f,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,push,opened,2026-03-18T00:11:54
54c1642d-b561-483b-9178-a3faece1043c,81e4a121-070a-4f50-a023-2630fc13727c,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,social,impression,2026-03-19T07:25:26
cf80f2cf-c63b-4a33-b0eb-c0933dc6024b,5c2098f9-789d-4c19-bc39-9bc2b10b615d,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,social,click,2025-11-01T16:54:52
25aa21d1-0ef9-481a-9186-49657efed634,81e4a121-070a-4f50-a023-2630fc13727c,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,search,impression,2026-03-23T23:38:24
6a5fde2e-d47f-4a43-a563-6efedcedac15,5c2098f9-789d-4c19-bc39-9bc2b10b615d,04edb858-b8d9-455a-a1f2-f236df11a91f,display,impression,2025-11-16T10:11:57
61845d36-6c2a-4fd4-91fc-ca0afd47b9ea,1fb2363e-3da8-46b9-aa20-08dd5aae305f,94a6d963-227a-4d07-92a6-0bb60ebd66e6,push,delivered,2026-03-20T19:57:37
350de847-49c2-4b6a-a9cc-e7306948b270,5c2098f9-789d-4c19-bc39-9bc2b10b615d,94a6d963-227a-4d07-92a6-0bb60ebd66e6,display,impression,2025-11-02T21:12:52
21053fc1-e7fa-4efa-a150-5602b2d2adb1,f2b87082-9015-4dc5-813c-99cf680d5633,94a6d963-227a-4d07-92a6-0bb60ebd66e6,social,click,2026-03-05T13:59:47
408f3a9b-17cf-45b7-8bf0-67a468e5ea5b,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,627b564c-f368-4634-b7f8-d7e1c5ee980a,social,click,2026-04-04T04:17:32
b90f2442-580f-43a0-8206-4c83c8507b48,1fb2363e-3da8-46b9-aa20-08dd5aae305f,627b564c-f368-4634-b7f8-d7e1c5ee980a,push,sent,2026-03-29T19:59:40
21059390-1d9c-467c-ab10-d2681ca9212c,5c2098f9-789d-4c19-bc39-9bc2b10b615d,72492cee-bfcb-4501-9a63-5afe45f5215a,display,impression,2025-11-10T22:26:05
822a7a7d-f4f2-4969-8713-97a6ba3a911a,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,bb0bc182-b8f7-4f26-b794-dca522dd4cec,social,click,2026-03-07T20:20:32
26b6dbe5-d36c-487e-b714-73b33d547d69,1fb2363e-3da8-46b9-aa20-08dd5aae305f,ead66f31-3437-42c5-9145-8281898ce326,push,opened,2026-03-16T03:02:38
e6a6b18b-e204-4a21-befc-6f8537253a57,81e4a121-070a-4f50-a023-2630fc13727c,ead66f31-3437-42c5-9145-8281898ce326,search,impression,2026-03-08T02:03:36
aab615ef-d067-4b2c-8e85-378dff87390b,5c2098f9-789d-4c19-bc39-9bc2b10b615d,ead66f31-3437-42c5-9145-8281898ce326,display,click,2025-11-09T08:46:42
bdf5578a-cac0-4a98-a01a-9c1db1295358,f2b87082-9015-4dc5-813c-99cf680d5633,ead66f31-3437-42c5-9145-8281898ce326,social,impression,2026-02-27T02:34:25
26ea3cd1-33ad-4f92-86d1-5ffc09204826,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,438d7ce2-8d55-49cd-ab64-d781e25abb9e,email,delivered,2026-03-12T15:32:33
be7f55f9-1b48-441d-9366-22bd43aca91f,5c2098f9-789d-4c19-bc39-9bc2b10b615d,438d7ce2-8d55-49cd-ab64-d781e25abb9e,display,click,2025-11-17T11:10:49
e2a1b646-711c-4104-930c-2e2efa86692b,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,438d7ce2-8d55-49cd-ab64-d781e25abb9e,email,delivered,2026-03-10T08:51:09
e500b54b-09f3-4118-bb5a-9f26874b0a8e,81e4a121-070a-4f50-a023-2630fc13727c,438d7ce2-8d55-49cd-ab64-d781e25abb9e,search,click,2026-03-26T10:55:35
9aa2cd3b-8be7-49fa-a40f-a3172430dd43,1fb2363e-3da8-46b9-aa20-08dd5aae305f,36df5a68-777a-4824-9342-f7f557e872ba,push,delivered,2026-03-18T17:12:53
e1fa3a1f-2116-4ffa-8192-95ee13445f77,5c2098f9-789d-4c19-bc39-9bc2b10b615d,36df5a68-777a-4824-9342-f7f557e872ba,display,impression,2025-11-25T05:18:13
44abf640-fe51-4e06-b289-817ea3c2e6dd,1fb2363e-3da8-46b9-aa20-08dd5aae305f,36df5a68-777a-4824-9342-f7f557e872ba,push,delivered,2026-03-27T21:53:31
3238fb69-1cdf-4ed9-8bb1-ac224b2e139a,5c2098f9-789d-4c19-bc39-9bc2b10b615d,36df5a68-777a-4824-9342-f7f557e872ba,social,impression,2025-11-26T06:54:46
c18a4d7c-988a-443d-98b8-5b1006919ca2,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,36df5a68-777a-4824-9342-f7f557e872ba,sms,sent,2026-03-18T05:08:21
4afccdbc-80e6-4a9d-8ef1-13e17cc69ebd,1fb2363e-3da8-46b9-aa20-08dd5aae305f,ed7f8737-2c99-408f-afd0-f91c740e414c,push,sent,2026-03-14T09:08:43
399f5687-4d86-400e-9a6d-1dd05f8b736f,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,ed7f8737-2c99-408f-afd0-f91c740e414c,sms,sent,2026-03-10T17:20:17
fb3899fe-0a27-4aec-bf1f-55eeb80117d9,5c2098f9-789d-4c19-bc39-9bc2b10b615d,ed7f8737-2c99-408f-afd0-f91c740e414c,social,impression,2025-11-09T03:42:45
3fb5fd1a-69c6-45af-a088-a6cd5488221d,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,ed7f8737-2c99-408f-afd0-f91c740e414c,email,sent,2026-03-25T03:53:54
19fac127-1db8-4fe9-b2d4-d05229311241,81e4a121-070a-4f50-a023-2630fc13727c,ed7f8737-2c99-408f-afd0-f91c740e414c,social,impression,2026-03-20T00:42:21
276965b8-e414-4309-91da-525971946d61,1fb2363e-3da8-46b9-aa20-08dd5aae305f,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,push,sent,2026-03-15T07:14:45
60af303c-b19e-46fa-a748-50a5baff1b74,1fb2363e-3da8-46b9-aa20-08dd5aae305f,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,push,sent,2026-03-30T17:31:34
cbe640d7-8fb8-4402-9d14-3cab50751aca,1fb2363e-3da8-46b9-aa20-08dd5aae305f,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,push,delivered,2026-03-31T18:20:38
e6d88802-bcab-4c95-b82c-7408a8f35c00,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,sms,sent,2026-03-27T16:52:18
5ed6d152-2b93-4fef-bece-8be8234d1b3a,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,social,click,2026-03-20T16:12:27
801cb2de-dc96-40e1-acc7-d456729fd6b7,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,848c50eb-5e2a-4b53-b6b9-751bfad107b7,social,click,2026-03-21T11:20:59
efa79c3b-6e5e-43ac-ac44-9c564d3ca9a5,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,848c50eb-5e2a-4b53-b6b9-751bfad107b7,social,impression,2026-03-22T23:32:10
df149c1c-831a-4a49-9e81-87a895ed240b,5c2098f9-789d-4c19-bc39-9bc2b10b615d,848c50eb-5e2a-4b53-b6b9-751bfad107b7,display,click,2025-11-14T08:22:52
cab37f40-ed6e-4a08-b162-859bc128deba,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,email,opened,2026-02-28T19:32:08
529121cc-1e6d-4aa8-88a1-6012882edea7,f2b87082-9015-4dc5-813c-99cf680d5633,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,email,delivered,2026-04-04T11:21:59
4d17f338-f70c-48e9-9c4e-e5f1a04cedd8,f2b87082-9015-4dc5-813c-99cf680d5633,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,email,sent,2026-03-17T08:10:12
b63a6f54-714b-4002-b762-823b836210c5,af40537c-3f5a-41f0-b7e8-3506667f1847,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,sms,sent,2026-05-22T08:17:33
37fcb9a0-48e7-46bf-8ea9-28c52f1cedb4,f2b87082-9015-4dc5-813c-99cf680d5633,fa08fd03-3569-400d-9d63-e8ae15712195,email,sent,2026-03-28T06:51:52
22c746d3-1492-4b86-ba51-abdf3e36e951,5c2098f9-789d-4c19-bc39-9bc2b10b615d,fa08fd03-3569-400d-9d63-e8ae15712195,display,click,2025-11-03T19:55:15
0c1c4411-6fc0-407b-b74a-3e062deae953,81e4a121-070a-4f50-a023-2630fc13727c,52ecad80-29ad-4b94-8e45-82007ac63dba,search,impression,2026-03-09T15:57:33
e480176f-004d-49a1-af51-ee26a22e0b2e,81e4a121-070a-4f50-a023-2630fc13727c,52ecad80-29ad-4b94-8e45-82007ac63dba,search,click,2026-03-21T18:54:19
d5356702-c28a-4e05-beeb-020dec681fce,1fb2363e-3da8-46b9-aa20-08dd5aae305f,53dda453-796e-4167-b482-7449bd52694f,push,sent,2026-03-31T04:40:21
3d6eab27-3c19-46ff-b6f4-01dfe9abff98,5c2098f9-789d-4c19-bc39-9bc2b10b615d,53dda453-796e-4167-b482-7449bd52694f,social,impression,2025-11-18T09:13:54
7e92014c-1b65-4441-bf33-1ac700026084,81e4a121-070a-4f50-a023-2630fc13727c,efc6a229-f984-41c8-b741-83d9a46c5fd1,search,click,2026-03-31T02:11:29
1a59ba5b-9f23-4601-b7cf-f590451d7069,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,efc6a229-f984-41c8-b741-83d9a46c5fd1,social,impression,2026-04-02T20:01:42
6951cf14-f23a-4ea4-8fa6-13b7affd443a,1fb2363e-3da8-46b9-aa20-08dd5aae305f,efc6a229-f984-41c8-b741-83d9a46c5fd1,push,sent,2026-03-27T15:24:56
8c626a61-fdcd-4b91-a2d1-2f5660f1a659,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,efc6a229-f984-41c8-b741-83d9a46c5fd1,sms,sent,2026-02-27T17:17:50
442aa163-577b-4669-8fb3-d100dba6e0f1,5c2098f9-789d-4c19-bc39-9bc2b10b615d,41653b96-0020-4b26-86da-cb8f9aac99a0,display,impression,2025-11-10T17:54:35
8e9e212d-31b9-4ba9-a4ac-47ebf13ea8de,1fb2363e-3da8-46b9-aa20-08dd5aae305f,41653b96-0020-4b26-86da-cb8f9aac99a0,push,delivered,2026-03-22T17:02:46
329890b6-94c2-4394-8188-042267113f03,5c2098f9-789d-4c19-bc39-9bc2b10b615d,41653b96-0020-4b26-86da-cb8f9aac99a0,display,impression,2025-11-06T13:48:39
e9119610-1aa8-48d7-a604-68b0a2627864,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,email,clicked,2026-02-25T12:13:51
11b96f9b-fd48-42b3-be30-9fcbccc7c40d,1fb2363e-3da8-46b9-aa20-08dd5aae305f,2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,push,delivered,2026-03-27T23:41:00
064a864c-74b6-415d-8995-9ea46b1d39bf,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,sms,sent,2026-03-12T19:35:27
931510e9-19f5-4890-8529-675ab1243b2a,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2ef9867e-e76c-4d07-8089-7935ba03ca03,social,impression,2026-03-24T00:09:53
736e5832-cf7e-4f62-b5fb-cca2906f49d7,81e4a121-070a-4f50-a023-2630fc13727c,2ef9867e-e76c-4d07-8089-7935ba03ca03,search,click,2026-03-11T02:31:23
1432d29c-5e1d-4acd-94a6-9315ae813610,1fb2363e-3da8-46b9-aa20-08dd5aae305f,2ef9867e-e76c-4d07-8089-7935ba03ca03,push,sent,2026-03-30T11:10:35
5dc38718-447d-49f3-866d-ee09a57bef3e,f2b87082-9015-4dc5-813c-99cf680d5633,2ef9867e-e76c-4d07-8089-7935ba03ca03,email,sent,2026-03-01T22:11:24
2d90a546-e245-4c81-8239-f4b3e95635be,09573707-88d5-49d3-9883-cad210dfc293,2ef9867e-e76c-4d07-8089-7935ba03ca03,email,sent,2026-08-07T04:46:45
0fb26c17-3024-4cd2-bc19-c8b48f23dead,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,4b503eb1-da2e-4115-8f64-b4dc888db448,sms,sent,2026-03-07T19:12:05
5484aa37-dd65-4d4f-b305-f2d7222c87c0,81e4a121-070a-4f50-a023-2630fc13727c,4b503eb1-da2e-4115-8f64-b4dc888db448,search,impression,2026-03-20T03:08:44
c264f980-c723-41b3-b61c-fde064206f8d,09573707-88d5-49d3-9883-cad210dfc293,4b503eb1-da2e-4115-8f64-b4dc888db448,email,opened,2026-08-28T05:48:31
4d3ba992-7d89-4ac4-bdbc-78abbe124f90,1fb2363e-3da8-46b9-aa20-08dd5aae305f,90249383-3427-4005-a185-d20f5542dae5,push,delivered,2026-03-20T21:55:36
68b66147-9821-493a-b7f3-d9e06cd3c728,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,90249383-3427-4005-a185-d20f5542dae5,email,sent,2026-03-20T21:52:30
bb84340e-16aa-49c5-9582-1ae4c124e7bd,81e4a121-070a-4f50-a023-2630fc13727c,90249383-3427-4005-a185-d20f5542dae5,search,impression,2026-03-10T00:32:51
16d062c3-92a4-4c41-8f7e-908991c51169,1fb2363e-3da8-46b9-aa20-08dd5aae305f,90249383-3427-4005-a185-d20f5542dae5,push,delivered,2026-03-19T15:45:45
8a8b32c8-3075-4fbc-8b7c-48942864b9eb,5c2098f9-789d-4c19-bc39-9bc2b10b615d,90249383-3427-4005-a185-d20f5542dae5,display,click,2025-11-28T11:59:34
927e03dc-20e8-4aa8-9001-c6d3d685f901,5c2098f9-789d-4c19-bc39-9bc2b10b615d,058a019d-da8d-434a-8e8b-621c3b214928,display,impression,2025-11-09T16:41:55
3527b4e6-d239-4e42-b0c1-a327f889a590,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,058a019d-da8d-434a-8e8b-621c3b214928,social,impression,2026-04-03T07:00:57
dfb02251-34ee-4066-8c34-c6ab579f25de,5c2098f9-789d-4c19-bc39-9bc2b10b615d,598904ac-fa48-43af-8fe9-41388451ae53,display,click,2025-11-15T04:06:55
0b235a23-c15b-4798-9c9f-f905f2094c18,81e4a121-070a-4f50-a023-2630fc13727c,598904ac-fa48-43af-8fe9-41388451ae53,search,click,2026-03-10T15:08:51
a2623bb7-1f34-458d-b4bb-9ce67b53a839,5c2098f9-789d-4c19-bc39-9bc2b10b615d,598904ac-fa48-43af-8fe9-41388451ae53,display,click,2025-10-31T20:25:50
913c9e8c-1e6c-4576-a7ca-32567ba120c5,af40537c-3f5a-41f0-b7e8-3506667f1847,598904ac-fa48-43af-8fe9-41388451ae53,sms,clicked,2026-05-28T04:01:20
fd7a5289-5456-414c-adc4-bb3bafbe54c7,5c2098f9-789d-4c19-bc39-9bc2b10b615d,598904ac-fa48-43af-8fe9-41388451ae53,display,click,2025-11-15T06:56:40
f7a0cdf2-4c0a-40f8-8f60-e6da262c738a,5c2098f9-789d-4c19-bc39-9bc2b10b615d,2068f48f-4c39-4084-81d1-95af149d8547,display,impression,2025-11-14T02:18:28
2590ca2c-8f62-4994-80da-e304982423ff,1fb2363e-3da8-46b9-aa20-08dd5aae305f,2068f48f-4c39-4084-81d1-95af149d8547,push,delivered,2026-03-26T09:05:56
86029192-17be-40ef-9805-3825a5f274a1,81e4a121-070a-4f50-a023-2630fc13727c,2068f48f-4c39-4084-81d1-95af149d8547,search,click,2026-03-25T08:31:17
bd8bca92-401e-423d-aa24-0f153236c334,af40537c-3f5a-41f0-b7e8-3506667f1847,2068f48f-4c39-4084-81d1-95af149d8547,sms,delivered,2026-05-28T15:27:45
fce64aa0-7bde-4c02-be45-7a7cc06f8abf,81e4a121-070a-4f50-a023-2630fc13727c,dec2b1be-3447-4044-b4e3-17848dfd390e,search,impression,2026-03-24T15:38:26
c7004516-4cc4-4b63-8903-36880bf99530,f2b87082-9015-4dc5-813c-99cf680d5633,0e7b96a0-3300-42a0-b46a-0376d91610eb,email,clicked,2026-04-03T08:58:00
5fc5d494-d4e0-43c6-9c48-aaa865ac8604,5c2098f9-789d-4c19-bc39-9bc2b10b615d,3fa371d4-77dd-4e91-9a2f-86801b001903,display,impression,2025-11-15T14:03:25
67036557-6687-4a85-a922-0ec47ede6ecb,1fb2363e-3da8-46b9-aa20-08dd5aae305f,3fa371d4-77dd-4e91-9a2f-86801b001903,push,sent,2026-03-13T21:02:21
50c3901b-8625-48ef-9fbf-e833b7c43f74,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2977486c-8467-4a72-a290-db87a9022320,social,click,2026-03-18T15:34:36
ca7f38f3-d9b0-4c1d-a907-4710cd7dc59c,1fb2363e-3da8-46b9-aa20-08dd5aae305f,2977486c-8467-4a72-a290-db87a9022320,push,sent,2026-03-19T14:05:03
346d541f-4382-4d6b-98f7-ed6d6467f406,5c2098f9-789d-4c19-bc39-9bc2b10b615d,2977486c-8467-4a72-a290-db87a9022320,social,impression,2025-11-02T02:39:54
f7b475ca-ec80-4375-b85d-98391764a8e0,af40537c-3f5a-41f0-b7e8-3506667f1847,2977486c-8467-4a72-a290-db87a9022320,sms,delivered,2026-05-30T08:49:36
7be67814-562c-4546-b2ed-d01fae865993,81e4a121-070a-4f50-a023-2630fc13727c,2977486c-8467-4a72-a290-db87a9022320,search,impression,2026-03-16T12:53:36
3c8d4c24-e6d7-457a-9d4e-b4c409043408,5c2098f9-789d-4c19-bc39-9bc2b10b615d,26b9f21d-cabb-40f3-b28e-71549d01a6e1,display,impression,2025-11-20T06:31:46
fb239ad4-7b91-4185-ab2e-6d4e4819847f,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,26b9f21d-cabb-40f3-b28e-71549d01a6e1,email,delivered,2026-03-06T05:44:40
0d03f56c-2d30-4e62-8fa8-534185be24bd,5c2098f9-789d-4c19-bc39-9bc2b10b615d,26b9f21d-cabb-40f3-b28e-71549d01a6e1,display,click,2025-11-12T11:05:59
6d8e5d42-1ddc-4cee-b38d-141f910232b5,09573707-88d5-49d3-9883-cad210dfc293,1fcec697-8153-4717-a361-5a4257e0c9b7,email,sent,2026-09-02T16:23:57
7062a105-e2f3-43f5-8146-a5ffea184644,5c2098f9-789d-4c19-bc39-9bc2b10b615d,1fcec697-8153-4717-a361-5a4257e0c9b7,display,click,2025-11-15T15:52:16
acd17c53-4c2c-4907-ad21-f5bd696256a4,81e4a121-070a-4f50-a023-2630fc13727c,1fcec697-8153-4717-a361-5a4257e0c9b7,search,impression,2026-04-02T13:05:26
6284357e-6f35-49c0-9017-e5f63b9f0275,5c2098f9-789d-4c19-bc39-9bc2b10b615d,1fcec697-8153-4717-a361-5a4257e0c9b7,display,impression,2025-11-06T19:28:58
eb9c4ee9-deff-43d6-b8fc-588adb92ec2f,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,email,opened,2026-02-25T10:09:56
fa58db43-498d-4313-9e7e-09ce3cefe518,81e4a121-070a-4f50-a023-2630fc13727c,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,social,impression,2026-03-09T18:07:33
ee1927f7-42e2-4f13-9868-9af28074ea04,af40537c-3f5a-41f0-b7e8-3506667f1847,55ae024c-4a5e-49d8-be84-2f493dc83880,sms,clicked,2026-05-12T23:00:54
a45da2c3-2a74-41b5-b9a2-05d81647a34c,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,55ae024c-4a5e-49d8-be84-2f493dc83880,social,impression,2026-03-03T02:14:04
d091bf8d-86ed-4e6b-8838-6cb24449d5ed,81e4a121-070a-4f50-a023-2630fc13727c,55ae024c-4a5e-49d8-be84-2f493dc83880,social,impression,2026-03-30T12:54:56
8506b4d4-efe9-4add-a254-871bdec00384,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,55ae024c-4a5e-49d8-be84-2f493dc83880,sms,sent,2026-04-01T20:01:57
6740d3f7-a2bc-4435-a0c9-d693d46dc6ce,1fb2363e-3da8-46b9-aa20-08dd5aae305f,55ae024c-4a5e-49d8-be84-2f493dc83880,push,opened,2026-03-29T10:32:59
268242d9-4701-49da-9086-0cbd1688755b,1fb2363e-3da8-46b9-aa20-08dd5aae305f,71972ade-a5de-461b-aac8-49774ccb1a4a,push,delivered,2026-03-31T09:41:36
440df709-c05f-4af1-8f9b-ad7b0ef8f70a,81e4a121-070a-4f50-a023-2630fc13727c,71972ade-a5de-461b-aac8-49774ccb1a4a,search,impression,2026-03-18T17:12:17
f462cce0-8cd6-4d6f-978f-c302427cc407,1fb2363e-3da8-46b9-aa20-08dd5aae305f,71972ade-a5de-461b-aac8-49774ccb1a4a,push,opened,2026-03-14T13:00:28
13144919-56d2-4b21-bade-8071a6ed9e85,f2b87082-9015-4dc5-813c-99cf680d5633,71972ade-a5de-461b-aac8-49774ccb1a4a,social,impression,2026-03-18T09:12:17
c5e3558a-de1c-4d45-ad99-cae214ecd9cb,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,email,delivered,2026-03-08T10:43:34
ce2487e2-16a6-493a-8dd3-61e2dc870fa3,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,bab8979a-8cd9-477b-bbd7-2e1dbab88437,social,click,2026-03-29T22:05:21
0e3facf6-35ae-4701-bf31-2ccbd1a46e4b,1fb2363e-3da8-46b9-aa20-08dd5aae305f,bab8979a-8cd9-477b-bbd7-2e1dbab88437,push,delivered,2026-03-16T21:01:20
c577d81c-197b-431e-8a5a-77b0abb22308,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,bab8979a-8cd9-477b-bbd7-2e1dbab88437,email,sent,2026-03-23T13:11:11
b2c6a453-95a6-409e-9de6-d391fa11d742,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,email,delivered,2026-03-29T17:34:36
6ffe08a8-8ec3-4665-905f-8359c7b41eb2,1fb2363e-3da8-46b9-aa20-08dd5aae305f,f24f29fa-33e9-41e2-8965-ac4e39be3919,push,sent,2026-03-28T16:40:56
556d6673-c5bf-4e08-9ca9-1c8ccd01e6fb,f2b87082-9015-4dc5-813c-99cf680d5633,59292cdf-6314-4444-aee9-45a78c76dcbe,social,impression,2026-03-28T08:12:47
66160150-1544-4f4d-8bee-9aa67495e175,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,59292cdf-6314-4444-aee9-45a78c76dcbe,sms,delivered,2026-03-13T17:43:05
90925347-c482-4ed0-bbcf-9a3154b9266e,09573707-88d5-49d3-9883-cad210dfc293,59292cdf-6314-4444-aee9-45a78c76dcbe,email,delivered,2026-08-31T01:38:50
e44f756a-7b17-4b9c-8dde-5bf467c18eca,f2b87082-9015-4dc5-813c-99cf680d5633,59292cdf-6314-4444-aee9-45a78c76dcbe,social,impression,2026-03-12T00:28:29
fc3b3bf7-1407-4559-92a7-2c932ace83f8,1fb2363e-3da8-46b9-aa20-08dd5aae305f,59292cdf-6314-4444-aee9-45a78c76dcbe,push,delivered,2026-03-25T11:34:15
05091386-2211-4085-8763-f9b75b409012,5c2098f9-789d-4c19-bc39-9bc2b10b615d,47ac22ab-9718-46c4-ac3b-e6473f31a413,social,impression,2025-11-24T19:53:08
5bae6a4f-3736-4695-bb5f-a0d9ce348e71,af40537c-3f5a-41f0-b7e8-3506667f1847,47ac22ab-9718-46c4-ac3b-e6473f31a413,sms,clicked,2026-06-03T09:42:17
7e5a6b7b-7ff5-4ecb-8087-58c8bf685397,5c2098f9-789d-4c19-bc39-9bc2b10b615d,47ac22ab-9718-46c4-ac3b-e6473f31a413,social,click,2025-11-22T03:00:27
e76f72b7-4705-4d10-91a1-0082454043ec,81e4a121-070a-4f50-a023-2630fc13727c,af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,search,click,2026-04-04T00:20:57
e2a0121b-f24d-4f32-9e4e-8e9b48e07f6c,81e4a121-070a-4f50-a023-2630fc13727c,2aaf9fc4-0801-4163-8cc8-39558682f704,search,impression,2026-03-19T18:00:53
a98383b8-84c2-44b9-9c62-b2ae8b7c0ca5,81e4a121-070a-4f50-a023-2630fc13727c,2aaf9fc4-0801-4163-8cc8-39558682f704,search,impression,2026-03-11T17:12:11
5084aabf-db3d-4a71-8412-ce8e58cdcbcd,81e4a121-070a-4f50-a023-2630fc13727c,7e06ea60-a336-46ee-a77d-ca114267af0d,search,impression,2026-03-09T07:57:50
e8e55052-ade3-480f-8661-e0065835fe53,1fb2363e-3da8-46b9-aa20-08dd5aae305f,7e06ea60-a336-46ee-a77d-ca114267af0d,push,delivered,2026-03-13T14:51:07
d0c3b720-af98-41cf-ab2a-340b938d2404,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,7e06ea60-a336-46ee-a77d-ca114267af0d,social,click,2026-03-24T12:11:46
e7cdd0a3-4b69-464e-ac0b-aa8791d1f6f4,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,7e06ea60-a336-46ee-a77d-ca114267af0d,sms,sent,2026-03-10T08:57:18
37d0ac7f-fc6b-43c6-b8c8-625f9e9f0376,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,7e06ea60-a336-46ee-a77d-ca114267af0d,email,unsubscribed,2026-03-13T15:50:21
52627832-7130-4238-99ed-ebbe9342e50b,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,social,impression,2026-03-24T22:53:28
