id,product_id,customer_id,rating,title,body,status,created_at
fdde0b39-ecce-4e90-89a0-18e546508de1,JAF-001,5dbe3a93-bfd1-48f7-8040-dacc81b641f3,3,Not what I expected,Power citizen ten agree serious fact phone. Strong save skill technology.,published,2025-10-20T16:28:57
e0a3454b-91d2-4754-a8f6-822e55e65e4c,JAF-005,08ed887d-1b8b-4850-a0ef-45b78a04e4d7,5,Will buy again,Within laugh suffer both. Impact ask computer for task better.,pending,2026-07-11T16:28:57
6879a7a4-1292-4949-b032-ba00da0dc73b,JAF-003,8f9052f4-d761-416e-8b74-a71f640df0d7,5,Highly recommend,Election back image. Until state customer point local. Condition to environment up about.,published,2025-11-07T16:28:57
a958502f-d7cd-49db-8e57-f46548128f02,BEV-004,249c5605-e2c1-49de-825b-aeef4ba19a9e,4,Exactly what I wanted,Head start let like down south him. Live how practice ok thing leg wind ball. Concern however across prove election explain.,published,2026-05-31T16:28:57
d7b9334f-26cf-4d84-9f54-6326abf3ee84,BEV-005,e4adb740-2faa-44fc-bc18-4aa698032414,4,Loved it!,Per choose meeting reality.,published,2026-07-26T16:28:57
b1e8a0a8-2db9-4301-9fc8-c762e8586d2a,BEV-003,0855291e-0a0d-4e17-931b-beabbc173f85,1,Not what I expected,Easy staff education argue above who range. Eat trade early exist good. Near expert measure plan respond sister.,published,2026-01-08T16:28:57
995357d8-a68d-480b-aa93-1afd66114a14,JAF-003,d7af9974-5b4c-4c70-85c5-1f7ff782da88,3,Not what I expected,Scene hour remain front shake audience. Yes series provide. Trouble final he administration.,published,2026-02-12T16:28:57
1fb7f86e-6819-4d97-8794-a36f942d6abd,BEV-001,33326773-e843-48d9-9641-9990733d705a,5,Loved it!,Visit sort research large piece western possible. Alone once boy visit thus yourself various.,published,2026-08-02T16:28:57
e518ae9e-c8d3-43a8-8bb0-f051006f651e,BEV-005,d285a28f-6fa3-4c70-9469-73e7fe1787ae,4,Will buy again,Arrive force peace rich. Huge Mr program learn.,published,2026-06-19T16:28:57
4387be67-80f3-4919-b564-a679eaa76065,JAF-001,341da637-6927-4a64-8183-13ec96005b5f,4,Highly recommend,Eat respond notice might lay campaign. Both message garden contain yourself at moment. Authority word indicate because hot.,pending,2025-09-09T16:28:57
00f9c41a-49f4-4ada-af68-a50a0104e900,JAF-003,45233069-2809-4274-b243-98792794b3e9,5,Exactly what I wanted,Miss attention three son. Development foot change people man piece most go.,published,2025-09-26T16:28:57
8964c42a-124e-4bdf-a4e1-136ab3c8774b,BEV-004,1757e1cd-b99e-42a3-9e19-1b1305127836,3,Not what I expected,Official program page prepare skill yet watch. Water food prepare miss five pick.,published,2026-03-09T16:28:57
8765f0a4-d2eb-4287-a094-5ca18dd1f936,JAF-001,661d2fc6-9fa2-4c79-9d19-44c73cb68448,2,Wouldn't order again,Whether look economy protect. Bit rest painting.,published,2026-06-30T16:28:57
9c6cd476-7c1d-4168-b881-08c44d12df4e,JAF-002,1a1397df-b2b4-4791-93d9-87ac9062f545,1,Could be better,Finish manage between office available wrong recognize. Call interesting type about. Suffer major young hour yard.,published,2026-03-11T16:28:57
85a02e5d-80d6-48c9-9a4d-eebed13e7e64,JAF-001,3810f8e6-9278-4c26-9be0-d6d6c35fe477,4,Great choice,Walk mother get tell baby feeling. Soldier maybe yes class. Station time could often.,published,2025-10-27T16:28:57
99b8fa64-ef46-42ae-acd6-d38b797b3ff0,BEV-002,9eac28b8-2264-4e48-9c2c-b3f7384bc20a,5,Will buy again,Little choose might use kitchen want. Young citizen and either investment exactly live.,published,2025-10-10T16:28:57
b35a89fd-02b4-4a7b-8b76-8bd954b93c2b,JAF-005,c11308cb-8153-4e7b-9149-9b6b5c0aa137,5,Exactly what I wanted,Close huge wait may. For feel defense something relate. Able effect human tell. Usually white on.,published,2025-08-23T16:28:57
627d9aab-836e-4765-b36d-2bdbbd83f4b7,BEV-004,1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,5,Great choice,Special they guess join notice fall dog. Through though different research skin similar culture trip. Gas herself law life some. Who may apply perhaps not economy station.,pending,2026-04-21T16:28:57
5ded0165-e539-4e1c-ab65-13fb201d9bab,JAF-001,cec4dd97-5c6e-415b-ba06-47dc8ef4570f,5,Loved it!,Lot human hard son film. Human how morning thousand. Until up recent entire.,published,2026-05-04T16:28:57
fac01397-a7dd-4c03-a6b2-c9c335542c79,BEV-002,779b7f09-bfd0-4ab7-a46f-9f6eecb13030,5,Will buy again,Red too however. Attack relate real protect.,published,2025-12-07T16:28:57
49551277-55e8-4ec5-9b34-c0758be63aa8,JAF-005,dec2b1be-3447-4044-b4e3-17848dfd390e,5,Great choice,Office easy cover practice arrive. Street manager various us would design their.,published,2025-12-30T16:28:57
cf407f55-0693-4d02-b4b1-46170d974af8,JAF-001,a59ab98c-fe50-412b-aa83-a693a561092f,5,Will buy again,Week want why himself threat simple. Boy practice compare notice knowledge.,published,2025-10-08T16:28:57
60b9e98e-3129-4293-97e2-b1102647ad23,BEV-003,4232e434-92ef-4ff9-a069-d1e5312ebda2,4,Exactly what I wanted,Dog worry society road up by size shoulder. Meet position turn stay put garden much.,published,2026-05-29T16:28:57
aba98cea-0c05-4bbb-91c4-1309d888c2e1,BEV-005,e4adb740-2faa-44fc-bc18-4aa698032414,3,Disappointed,Alone fill song challenge trade travel what. Upon small land before along arm he. Foot myself good style structure pull visit however.,published,2026-01-17T16:28:57
2dfe655a-d5f1-4f9f-861d-68f404a0a788,BEV-003,890861ac-5e77-4568-aaff-807b37e6f872,2,Wouldn't order again,Knowledge Mrs large make film remain. Building though join but program president.,published,2025-12-13T16:28:57
0088b26a-2d64-4c40-bb83-c83d567713f0,BEV-002,05fae288-07c2-4e99-a945-fa3fbfa123ed,4,Exactly what I wanted,Thing history quite the. Institution place clearly cultural. Window truth ever relate sport show. Give he later training television return tend.,published,2025-09-13T16:28:57
c81f14e5-55a1-4d41-baff-d378a20f6b3a,JAF-002,adc6b3eb-08c6-47a0-a6ce-19384284547a,3,Wouldn't order again,Pay small research discuss operation.,pending,2025-11-19T16:28:57
7349c3cb-48c7-40e0-ba3e-080278cb4cb3,JAF-005,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,4,Will buy again,Tax career join month task whether prove. Foot shoulder political lead within something those. Seven enter marriage accept.,published,2025-09-22T16:28:57
284440bc-bea3-462b-b518-7b72ab029e50,BEV-005,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,4,Exactly what I wanted,Many one discussion writer. Put would region image war forward me.,rejected,2026-07-31T16:28:57
d8f8e447-58a9-48d2-965b-37c79362ffdc,BEV-002,f1c35457-d11b-4726-ae58-b98a09167675,4,Highly recommend,Lead family machine police level control. Toward education perhaps word.,pending,2025-09-13T16:28:57
2694a074-4698-4e78-9c0f-a7c6e8ec29f9,JAF-001,875e080f-6237-421c-b26b-433b3b0c6584,5,Highly recommend,May several difficult upon one. Investment cold rate material night approach. Training Mr analysis power. Mother fact could save miss.,published,2025-09-21T16:28:57
42734375-194f-4b09-be3c-6256843f7beb,BEV-003,c9276a13-5b0f-4ce9-8802-3e0ead192508,1,Wouldn't order again,Next require stand fly road. Hundred help soldier lose. Series how trade look character industry.,published,2025-10-17T16:28:57
49b9ff00-52e2-411a-86b8-4a412507bf30,BEV-002,f3abecde-d032-4605-876c-6373a9a9e65b,5,Great choice,Pretty account political third. Truth some stay force citizen. More method present.,pending,2026-05-10T16:28:57
37d3e206-f8d0-48e1-9cc5-a3de5d72766f,BEV-005,284f711a-5e5a-4929-bb5d-5ddba9a4a773,1,Disappointed,Attention go participant study list seven difficult. Hotel they painting possible apply serious.,published,2025-11-30T16:28:57
5775fe27-dea3-40e8-a1ff-1b41aadba5eb,JAF-003,5bc10fee-ced7-43f1-91e5-597bd89faff6,4,Great choice,Until authority my return let office especially down. Head environment unit account write contain yeah moment. Thing month region think.,published,2025-09-02T16:28:57
1025d755-2421-44eb-bd05-c35e30d4c340,BEV-005,13b24541-2c78-41cb-a6b6-e8713ab9a16f,4,Highly recommend,Film animal conference modern style. Purpose forget wear party against can. Be center appear decision sound heavy.,published,2026-06-26T16:28:57
77f3085a-ac49-4240-8ce1-cc74d7f5a73d,JAF-003,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,3,Could be better,Attorney various total soldier animal late control.,published,2026-06-20T16:28:57
1578e9e4-6fc4-4c17-b191-073c91ca378b,JAF-004,64fec69e-52e2-471f-9fbc-7a8e33f991bd,5,Highly recommend,Several indicate relationship factor. Less summer add people then single.,published,2025-08-15T16:28:57
95cbf353-a95c-4215-91fd-24fccafc96f0,JAF-002,dc634429-12c2-417d-b460-f3ed4903d539,4,Will buy again,Each recent side short mention land behind. Activity although wife mention simple fly.,published,2025-12-02T16:28:57
bafad608-5b87-4fce-9835-7be037e937c7,JAF-004,4acffd44-9d77-4c09-afdb-e7f93ee5518b,5,Great choice,Human debate computer step fire police. Born within series strategy buy hold.,published,2026-02-23T16:28:57
3a74f226-ab8e-4004-9e27-a7485e7e2732,JAF-001,d6914b8f-0d72-4044-a61b-055adb02f005,3,Disappointed,School ground fill or. Day local enter often expert away character cultural.,published,2025-11-07T16:28:57
f92de679-6a75-43e6-a678-649fa569ad44,JAF-001,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,4,Highly recommend,Perform yes though. Idea court hotel small. Then guess exist beat another dream play reduce.,published,2026-04-29T16:28:57
f65aaa9b-37f3-46d7-80cf-36fea8d07983,BEV-003,b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,5,Exactly what I wanted,Write energy because meet. Change the front able spend quality hear.,published,2025-12-24T16:28:57
14903ff4-4abd-4c4c-b567-107d96bbb310,JAF-004,d78e6e3f-3ff1-49b6-9dcb-129816aa0ecb,2,Wouldn't order again,Rest never exist present drop.,published,2025-12-12T16:28:57
4f733542-4880-44ca-8833-798441100845,BEV-003,f1c35457-d11b-4726-ae58-b98a09167675,4,Loved it!,Everything painting contain responsibility. Single process knowledge star not possible. Weight gas team bit.,pending,2025-10-12T16:28:57
c57e762b-21d1-49f9-af41-0e0f3c5247cf,JAF-005,71f1cea1-588b-47f5-93c3-4e649541a9e4,5,Exactly what I wanted,During fly model method foreign. Nearly above see heavy born of prevent. Science authority opportunity dinner. Lose town property paper sort.,published,2026-03-18T16:28:57
274991ed-8ec2-44f9-81de-069ce4dcb568,JAF-004,da9de603-2c96-4356-820d-7c1e9ac4dde7,4,Highly recommend,Some red property.,published,2025-07-25T16:28:57
83b457b4-017b-4f36-ab73-06f5d1c1ae9e,JAF-001,816f5acb-1a37-44ba-8ce8-25c40cec4d06,5,Exactly what I wanted,Old without gun behind oil. Machine cup trouble.,published,2025-09-16T16:28:57
e35933da-29fb-4dac-be35-d35ba678ed2b,BEV-002,fe1ef2c8-17e9-4560-bca8-d42ce43d899f,5,Highly recommend,Skin fact affect pretty give. Effect factor meet executive sell Republican baby.,published,2025-09-24T16:28:57
b062fa26-52c7-408f-b7e8-747b53f9334e,BEV-004,d64805ac-2294-4438-af7d-1f1483e8fd7b,4,Great choice,Join pressure citizen common job. Determine training next suggest model.,rejected,2026-04-20T16:28:57
f5618b36-dde1-406c-a3ff-79a0373ce547,JAF-002,a48b7707-e594-444f-854e-67d65eb9105d,5,Highly recommend,Seem decide week especially. Either police side place difference still information structure.,published,2026-01-02T16:28:57
786316bb-1503-45e7-8bd8-649cdc864244,BEV-004,aac35f19-8d02-4c6c-b979-74da55c9ddb1,5,Great choice,Simply listen write young describe center huge between. Speech spring ball family.,published,2026-05-17T16:28:57
77ee267f-f265-45ac-a7d9-323ef33a889e,JAF-001,6d83b2dd-2590-42ba-8d66-d65101b1a517,2,Not what I expected,Yeah executive executive difficult wrong sport executive various. Trade develop writer near expect.,published,2026-07-30T16:28:57
d2b8f070-b280-437e-9647-939d29c9f3c6,BEV-003,61004774-fb70-403c-ae81-a1e9cd187146,5,Exactly what I wanted,To require wide statement whose picture. North raise everyone physical court. Past matter wonder everybody fall nature program.,published,2026-06-14T16:28:57
68f278b6-3375-4904-bf80-d51d26ed36fe,JAF-002,8699b9d8-d299-411d-82bc-9ee94abdf576,4,Will buy again,Visit through after attack score fire. Might customer official main stuff budget. Since happen car treatment marriage.,published,2026-01-29T16:28:57
