id,checkout_id,warehouse_id,status,created_at,completed_at
48ef27f3-3944-4985-b0fd-d572a570e2db,f6a23028-16bd-4ae3-99f2-e35d8e087f4d,WH-EAST,shipped,2026-07-04T20:01:17,2026-07-06T08:23:34
9e284b04-37be-4dfe-8cda-6c572d3a2ce8,7adc6c35-419e-4962-a6bd-0d25bf258982,WH-WEST,shipped,2026-05-29T17:29:38,2026-05-30T19:57:48
59d4b792-d828-4b56-81d7-3e550d3de190,a4424dea-5fee-465b-93a4-9cb2817e1f5d,WH-EAST,shipped,2026-04-29T19:10:09,2026-04-30T22:01:41
90e2e571-bbf4-4a93-9181-96dd935cdac8,2519bf98-cd79-4cc1-9606-506d46045c2b,WH-WEST,shipped,2026-03-16T06:18:23,2026-03-18T06:07:14
92303610-8485-45c1-a12d-f4cf0c803feb,f17b832d-fa05-45bc-b7f8-f6c76beccefb,WH-EAST,shipped,2026-05-09T23:35:40,2026-05-11T15:10:01
14b72347-31ff-47ea-9b23-ade1a71639ff,a541ad93-67d5-42c4-b806-3bb109d27d48,WH-EAST,shipped,2026-03-23T20:36:11,2026-03-25T03:58:57
81639527-ae71-4c5c-99c3-c1049d794f11,22be12aa-e6df-4f51-9735-031470529c61,WH-EAST,shipped,2026-03-20T07:52:03,2026-03-21T11:05:29
d32ec35c-8d77-449d-8e47-ff349b350078,0c1858c3-5ceb-4f6d-b981-311741ca9ed5,WH-EAST,shipped,2026-04-06T07:23:05,2026-04-08T01:52:31
778f1cc2-c057-4cfc-a2d8-c7b8ad8153b6,85c47c55-a7c6-4127-a4d4-0c48ed0d3e82,WH-EAST,cancelled,2026-02-25T17:30:32,
c0934598-d2a3-4d4c-abc1-73165b4e7373,a341a4c6-0cb2-4028-8856-2fed657ee2b8,WH-WEST,shipped,2026-07-17T04:49:33,2026-07-18T16:17:54
783a8fb4-f617-419b-93a3-7e243b3c1afe,d7cbbe47-abda-4e75-a787-fe7447802686,WH-WEST,shipped,2026-04-05T01:20:31,2026-04-06T11:38:15
85b75468-0bd1-4c48-8152-43cc3cfa26f4,d45d0d92-d717-4d9e-80af-5abc582cae97,WH-WEST,shipped,2026-05-23T23:49:33,2026-05-25T10:08:06
9ce2133b-5624-4497-b67b-58e90849ee9e,2219ff42-6b9f-4957-90b4-d639dbe004ff,WH-WEST,picking,2026-04-05T17:53:17,
1649e696-217f-4ffa-bc0f-cc025b3da683,635ae531-4762-4d80-b75b-a0b46dbd73be,WH-EAST,shipped,2026-03-13T00:49:36,2026-03-14T14:09:26
fef26c32-f839-4ebe-8180-fa574e93e329,2bca818c-1b5d-423b-b541-1edb064d3b61,WH-WEST,shipped,2026-03-13T20:23:01,2026-03-15T03:27:49
f28f0e3e-b670-426c-b0cd-27fa797a73c3,ffc97ac4-d47e-4f77-9eaa-6f62703a5197,WH-EAST,shipped,2026-06-05T20:26:33,2026-06-06T12:13:56
192e6774-d6d2-404f-ab57-c56b527dfd76,fa444501-947c-4cb3-9c6f-30f7ce997515,WH-WEST,cancelled,2026-03-28T13:23:54,
61b8042f-12d4-4eb7-91c3-c27d400eeb1c,511fe5f1-0cf5-4526-b667-7688e165292e,WH-WEST,shipped,2026-04-07T16:53:35,2026-04-09T01:59:30
0ed65828-59ef-4312-9ff0-d8cd37ea0d66,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,WH-EAST,shipped,2026-03-02T23:35:32,2026-03-04T04:25:32
67bc3290-61a5-4a12-87f6-5e229abac0df,3b58b6bc-f994-4dce-ba3d-1a02cc6019ef,WH-WEST,shipped,2026-02-26T01:52:59,2026-02-27T10:21:32
e33d60cd-b7ee-4573-a8b9-9d3cda13032f,f29b41d5-6f17-4304-b0a4-bad544f2a771,WH-EAST,shipped,2026-03-19T21:40:05,2026-03-21T09:37:48
e9401068-c62b-4d89-b694-127ea7b23cf3,7f4520ac-c074-471c-86e0-de2db9dbecd4,WH-EAST,shipped,2026-03-11T13:04:05,2026-03-12T17:01:47
73777356-6a97-4a3f-8e33-1443f2ff2457,0c5b4cc9-002e-4f0b-832e-e211529a0273,WH-WEST,shipped,2026-06-30T12:51:59,2026-07-01T08:52:07
22d3ba04-9981-4526-82d5-3e22f13ff28c,d4e5516c-0273-4725-bb0a-91947112e12b,WH-EAST,packed,2026-05-22T04:43:10,
ae0d5f04-ba75-47b2-bc86-0d79aee7ca12,ab4b757e-e7a2-4bf4-87f9-784e7872a8e3,WH-WEST,shipped,2026-06-21T18:55:56,2026-06-23T05:51:49
b7b8e9ac-c2df-4211-bb7f-2eb68937cff8,b5a27489-6cf6-4a30-b671-e0aab725c04e,WH-WEST,shipped,2026-07-14T15:07:04,2026-07-16T12:32:52
7b130de3-3a6f-41e8-ad0e-ca940987311a,3998f953-04fb-4866-bdeb-a44f7c293e06,WH-EAST,shipped,2026-07-19T04:58:26,2026-07-20T23:45:04
c7ef24f0-b431-4722-9d18-2951f5651309,ce99ecb8-a883-4816-9a66-435aa072f2f8,WH-EAST,shipped,2026-04-05T06:14:32,2026-04-06T15:34:16
fc43b0b1-6eda-4677-b60d-bef3e6b8bac5,d6c130b7-b6a9-457a-b6e3-5ab0c165d0a9,WH-WEST,shipped,2026-07-19T15:20:01,2026-07-20T12:53:08
e91f6cf5-ddb9-480b-a49c-1d0428cc6e23,afda4288-304d-4828-acdb-80d4f560bb27,WH-WEST,shipped,2026-05-12T02:13:54,2026-05-13T07:16:03
09925e1c-f609-49a5-a80e-fcbd2074b0f2,7602e90c-6ebe-4c70-81e6-6290637dd557,WH-EAST,shipped,2026-03-22T06:00:59,2026-03-23T23:26:33
c217bbe8-8229-498b-a0a7-0c747001f265,e4678531-6bba-4b08-97cc-ed88add10492,WH-EAST,shipped,2026-07-13T01:12:22,2026-07-14T21:13:51
99c02cbc-a01e-460c-a965-393a0c3054bd,59a509e1-46c4-41a9-aed8-47e5bf14ae89,WH-WEST,shipped,2026-07-05T07:39:44,2026-07-06T15:23:27
73150190-d15d-47d5-afc0-fc5628be5439,606fbedf-f840-4729-a0fa-afa9c4707986,WH-EAST,shipped,2026-02-18T07:31:44,2026-02-20T00:07:09
6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,dcff6de2-05fa-4bc4-afd2-a3e47bc96aaa,WH-WEST,shipped,2026-06-12T20:54:02,2026-06-13T21:41:33
d6fbb587-6561-46d0-8638-146815330df8,638232fb-36cf-4fab-bf38-fd4ecdd0f183,WH-WEST,shipped,2026-04-26T10:16:54,2026-04-27T21:24:31
c412df19-d1de-4481-b771-4695e30eeed1,57d75ad9-ee23-4847-9aaa-4e6fa3850623,WH-EAST,shipped,2026-03-27T22:06:35,2026-03-28T18:27:26
6e56d4b3-eaa3-4c7d-8050-4593ce52c850,e347ec1d-7f68-4a9e-91fa-25704568b78b,WH-EAST,shipped,2026-03-16T03:13:09,2026-03-17T05:25:09
4a70efdb-926e-45d9-b7de-f1d3b204c2c0,51c8e52d-a43d-449d-b927-deef8853935d,WH-EAST,cancelled,2026-04-22T02:37:54,
7c069cb9-1369-4536-94cb-3c5aacf8695a,2b36f8e1-6afa-4adf-9e1b-2ad6d66a9552,WH-WEST,picking,2026-07-27T23:35:25,
0c22fef8-2caa-4cb5-9373-97bcb266a5d1,322150bc-1b4b-46a4-9bd0-707c1a3e256b,WH-WEST,packed,2026-03-14T14:53:27,
c987ecd3-2945-4042-b754-8fd919bf86e0,eb1ddce5-5bb5-41cb-a429-96d3460e45fc,WH-EAST,picking,2026-03-13T10:00:34,
05b1c32f-86f0-41c8-bbc4-692384e444bf,8d7381af-4947-4e3e-8ac6-43c868390c46,WH-EAST,shipped,2026-03-25T16:32:15,2026-03-27T01:16:25
e26d76f1-12fe-4b82-9d3d-e32a94112803,207fb05f-11d9-4ed8-b9b5-01c1acda8a5a,WH-EAST,packed,2026-03-30T09:52:00,
2c52e56e-cd53-4b5d-b164-380d2ba96787,29cc28f9-d1b3-4987-a42f-5caa478745c6,WH-WEST,shipped,2026-06-11T04:01:08,2026-06-12T08:22:31
40bbec51-1d7a-4981-8343-2eb4842a234b,5da6d562-c745-4e75-aeb1-328f97c95271,WH-EAST,shipped,2026-02-20T20:43:01,2026-02-22T14:03:34
861c065c-743d-4812-be2a-db02252f309f,51c3b093-c793-4fe6-9856-95ea3050953a,WH-WEST,shipped,2026-02-25T15:30:43,2026-02-26T18:56:34
8ef248e1-e274-496f-9488-4747c40a8f93,0b9dfc8d-dca5-4503-abb7-3721dae9e2b9,WH-WEST,shipped,2026-04-04T22:18:18,2026-04-05T21:50:55
4329f839-0711-477f-a643-86805b05712d,61b9bb20-e3d1-4ffc-91b8-752c1132bca5,WH-WEST,shipped,2026-04-05T08:50:51,2026-04-06T08:09:52
464da864-697c-4fd7-b7d7-26ae5f54b776,67771298-9c43-4f27-9eb7-0821c4e6319a,WH-WEST,packed,2026-08-14T05:10:58,
81747e79-e1dc-4d8d-859e-6b6a280fbc02,a4885651-89d0-4fce-be41-914c6a984a0c,WH-WEST,shipped,2026-05-12T11:53:12,2026-05-13T20:04:40
4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,3dc449cf-3450-4c68-a886-9c21a41831fc,WH-WEST,shipped,2026-07-10T05:37:22,2026-07-11T12:50:11
eb9152eb-0a68-454d-a9d7-d5a26cef1c08,563eda74-21cb-4c18-8540-3bad33c13a8e,WH-WEST,shipped,2026-04-02T04:17:29,2026-04-03T00:28:05
3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,754de991-f08e-4c2e-ab8c-b4799701e228,WH-WEST,cancelled,2026-08-01T14:38:57,
0eb81db2-fbe0-44dc-8deb-7abaa41c0db1,11234e0b-1283-4d0a-8a19-f13b8802b460,WH-WEST,picking,2026-03-09T08:24:02,
fb271c22-bb5e-4d4d-869f-b88d8cc5cd92,d5a6b890-1834-4f4d-9784-bcc216d04978,WH-WEST,cancelled,2026-04-27T04:07:19,
9a9e58a4-f12b-4b3c-8863-a3f29e5cc05e,08aaa4b1-8ef4-4e8d-8f08-b9128dd269b3,WH-EAST,picking,2026-05-08T16:49:45,
bf69c9c3-28b5-4dde-9734-ce9835873c08,bd5a8e5b-a701-485f-87e7-01f9ed4f669e,WH-WEST,shipped,2026-04-30T09:51:38,2026-05-01T20:15:48
3caf2a4e-dede-4602-b378-4cf4d971031f,43b564c5-1735-4e4c-bb18-b5a4834f99cf,WH-WEST,shipped,2026-04-01T16:02:50,2026-04-02T20:56:57
a9c28db4-e922-48c3-af61-c76e17b0fce5,942e4be1-17fd-46fa-b554-f38ea4447adb,WH-EAST,shipped,2026-08-09T10:24:49,2026-08-11T02:51:23
e787b8d0-9b67-4171-84f5-851ac677f3c5,d6f568e5-f94b-42e6-a94f-4b550be76db6,WH-EAST,packed,2026-06-20T15:13:30,
4e954c15-be11-4f28-ae4d-355e19b8712f,33839eaa-89ff-43fb-85cf-a3a7d48c8bc6,WH-WEST,shipped,2026-07-19T16:04:21,2026-07-20T21:15:16
b40c19b6-46a9-4060-a638-8f302accf2f9,853bb768-d554-4db5-9893-b3e0464541f2,WH-WEST,picking,2026-02-21T23:58:06,
ddfbed34-a093-40a5-9dab-9613155628f1,0486bd6e-0223-45e8-8b72-dcda0c462c2b,WH-EAST,shipped,2026-07-18T10:57:59,2026-07-20T00:34:29
44853c28-1d3f-4ab6-a298-a9b5d700a6cd,4d974546-91ca-4526-8c18-2245159ce8b4,WH-WEST,packed,2026-08-16T11:30:03,
0f8ea11a-7334-4ceb-9f7e-6090231c9152,671967f1-6539-45ae-9c14-f8dd3707ba05,WH-WEST,shipped,2026-05-28T07:49:56,2026-05-29T20:03:41
ef955787-0539-4ff0-a64b-28cd0b98771b,6470f4cb-1b03-4dd9-ad46-a3716c20fd8c,WH-WEST,shipped,2026-04-22T07:22:19,2026-04-23T11:25:02
6918b3cf-cbd8-46aa-8120-81329eccc848,debf14ea-c1aa-44d4-89c2-c24fb8204bed,WH-WEST,cancelled,2026-06-12T17:32:56,
515dce16-efeb-4b5a-8173-615aa7009f4a,11e12029-3d01-4244-89a5-186d87cee1ad,WH-WEST,shipped,2026-07-15T22:03:37,2026-07-17T06:42:45
532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,ad2c587b-93fb-4f47-9e15-9847bcc633e3,WH-WEST,shipped,2026-05-24T13:42:16,2026-05-25T20:26:29
0fcf1d6d-42c5-4379-91eb-99d2a77fea02,7d46132f-2b05-47f1-912d-959aba4685ca,WH-WEST,packed,2026-05-04T07:34:41,
75d098c0-f692-4371-a0f0-f75b3a1e5807,4da79b72-5228-4e3e-843b-68d1c4a4784b,WH-WEST,shipped,2026-07-01T00:41:39,2026-07-02T10:36:39
a688d6bc-529c-4669-ae15-84785bd2f8ab,e469fc98-1f1f-42f4-a0c4-c6c74318f4f3,WH-EAST,packed,2026-05-31T15:38:40,
60721638-22ea-4b28-ac12-9f3760fa0c1c,42920e51-240c-4a8e-8dba-6c38f8d22aee,WH-EAST,picking,2026-04-12T10:10:40,
2b8fad17-9a45-4298-a04b-45e5e31334d6,c511644e-a03f-48d1-beae-4ca909fee59e,WH-EAST,shipped,2026-07-14T23:49:40,2026-07-16T06:58:21
4d2b773b-708a-4043-a61f-e330eb298966,d21e4e06-d005-4429-a747-f68748bb0200,WH-WEST,picking,2026-04-02T20:51:08,
1d95faba-51ff-4431-9c5d-6fcbcdf1c20f,07da5825-95f9-4e45-b944-9c25c53c5583,WH-WEST,shipped,2026-04-08T03:39:43,2026-04-09T13:07:21
73c8c86a-0438-4f5e-a785-b1b348f15cbb,5562c740-99d4-4163-a994-440f5789fd24,WH-EAST,shipped,2026-02-21T04:33:46,2026-02-21T22:14:48
cd99e9c2-a7ed-43ae-b8a4-30c43823c38b,18860ecf-735e-4fda-a6b3-9edb255f2946,WH-WEST,shipped,2026-07-12T02:13:14,2026-07-13T14:03:59
59e00f23-dd4e-4d35-83fc-85d6ca66e07c,a0a9aca5-a2b2-4314-b074-3d4ab437d3f9,WH-WEST,shipped,2026-06-15T18:00:31,2026-06-17T04:38:06
eae7a7f9-b013-4897-9a53-fe45c074ee8a,aa80f285-11da-470d-ad1f-d4e452c2150d,WH-WEST,cancelled,2026-07-15T13:26:20,
05f24c96-296f-4df5-b1da-779957c6e46e,97a749d2-7850-441e-99be-05d74b5c6955,WH-EAST,shipped,2026-04-02T21:08:45,2026-04-03T21:40:45
cf81ce40-b412-4049-952e-f17c0eeb4703,53e23de6-bb01-427e-b87e-44759e631c37,WH-EAST,shipped,2026-03-28T19:43:30,2026-03-30T00:14:34
18a10089-7c9e-4b4c-a380-55cd2441b0a4,e9ef0d52-776d-4f5f-b861-79146f7daece,WH-EAST,shipped,2026-06-29T12:08:48,2026-06-30T16:56:52
ee0a9862-fe54-46e2-9e56-145a6f3b9085,d1977379-6e50-4112-a480-85c9b06b55dc,WH-WEST,cancelled,2026-03-24T21:05:49,
7ec17614-2714-43f1-b1cd-344ada5fd342,174cce56-731a-4a45-9a09-ad8f00ff6689,WH-EAST,shipped,2026-04-29T12:19:27,2026-04-30T16:49:35
d70fe01a-0b1d-4ef7-bb6b-a2a78c28ff5a,c5145d70-a44c-42f6-8c57-84ff07b390a0,WH-EAST,cancelled,2026-08-08T22:56:09,
01afb8a1-1a71-46b0-98ac-33ef3e7df420,6e5d0114-701d-4b00-b1e4-07d2b00826bf,WH-EAST,picking,2026-06-13T12:17:54,
913f20e2-06c7-4ac4-99bd-40307f9df77e,dd48ff52-5cb0-48b8-b7eb-771120e5c22e,WH-EAST,shipped,2026-07-16T21:24:15,2026-07-17T21:29:44
7f974ec4-74ca-4d33-9e31-d4afed0fca96,758f51cb-b19f-4bc8-a599-e5902012b635,WH-WEST,shipped,2026-06-10T00:26:26,2026-06-11T21:29:50
4714e434-04e9-4cd9-bd1b-d262f1bc75be,077dfc5e-0bb2-47c8-a515-68336ee54c26,WH-WEST,picking,2026-03-20T00:04:24,
98041701-f9da-4d08-85a4-b2c2acf1d4f3,680120b7-8603-4f6b-a7de-384be760769e,WH-EAST,shipped,2026-03-31T20:12:37,2026-04-02T09:07:49
4442529d-856b-486b-b70a-740b89353ba5,29f46b45-2b5b-4890-8ac9-0d9e242095a4,WH-WEST,packed,2026-07-25T04:12:55,
778ca772-2728-4061-88a1-885c9de0767b,0e1b7071-6f6c-44fb-8f7a-6e73da639393,WH-EAST,shipped,2026-03-14T13:16:06,2026-03-15T23:40:16
d25f4713-8296-4099-ae7d-2395c9602629,5e9d244f-ae40-44b9-a66a-7ef654bf9196,WH-EAST,packed,2026-03-21T13:01:55,
7288d02b-95b8-4c2c-8631-c6f0859a8f57,87d2d805-ea81-4a0a-a8c3-d7901ee5743d,WH-WEST,shipped,2026-04-21T07:48:40,2026-04-22T08:29:44
15d149b9-3f8e-442b-84e2-0c82cdae9b4d,9204eef5-a92b-4c47-9d34-3cbbf1842398,WH-WEST,shipped,2026-05-05T20:26:01,2026-05-07T19:21:22
9eccda76-a3eb-4574-825c-561ae1948434,1bce7dd2-ee69-4f9d-b2eb-38927ccff6a8,WH-WEST,shipped,2026-02-19T19:36:01,2026-02-21T09:43:13
d08d4960-79c2-4f66-8d3e-b2ff3d6b8305,1d38cb36-4a5d-4019-8bd7-8af6fdf6ec58,WH-WEST,picking,2026-08-02T07:20:04,
07df0051-1c1f-48f7-881b-c7009b79ae29,b37b879c-b3b8-41b5-9f1b-13de6bcf1a82,WH-WEST,shipped,2026-08-09T07:01:16,2026-08-11T01:00:02
7bbe0193-9b44-4458-839f-88450fdcdbd9,627b38c7-aeed-49ac-b4c0-0c7def23ae62,WH-EAST,picking,2026-03-28T01:04:20,
4111ef87-b19d-4d53-99f8-dab33848fc47,96c00355-cf89-4b6b-b421-01326a6c3ae5,WH-EAST,shipped,2026-06-26T14:04:01,2026-06-28T01:35:53
02d3ce3f-6d4e-4217-98a2-e9e648d5c6ab,cf995d47-0373-4c76-98ec-df2f62e7643c,WH-EAST,shipped,2026-05-23T16:48:34,2026-05-24T18:03:40
5f2b5375-afa1-4338-84a4-04fe1e005617,1f91b07b-e349-4e3a-aa24-c8e8b94970d6,WH-WEST,shipped,2026-07-15T06:49:11,2026-07-16T08:51:55
cbd3bb44-2252-4d7a-9aa9-d6c7270a377b,a8d70b24-db60-494c-b793-5fa4c1064acc,WH-WEST,shipped,2026-06-04T11:53:22,2026-06-06T06:18:02
62a0d460-0415-4498-b8d3-040ad54dd4ab,9ac05cc6-169b-4b69-9f49-991a4773ca6f,WH-EAST,shipped,2026-03-19T16:31:13,2026-03-21T04:10:57
672be145-beec-4279-929a-c3083b7fc156,50d1d686-2262-48cd-98f0-31f6430ffbc5,WH-WEST,shipped,2026-04-13T21:01:10,2026-04-15T18:31:35
e595a724-02aa-415d-a569-9795dc4e1d5e,dba99e5b-db40-4d92-80c5-25c6a9782915,WH-EAST,shipped,2026-02-24T23:03:57,2026-02-26T03:43:08
e11a0fec-46fb-45e3-95b1-9121684b2533,6956e0f4-3bfb-4109-b121-3f362f5604dc,WH-EAST,shipped,2026-08-12T23:59:20,2026-08-14T01:03:23
4e678b98-be72-4e94-ab78-023c0ae25d09,15804970-6eaa-4f79-aba0-c26028c78f11,WH-EAST,shipped,2026-05-31T23:49:26,2026-06-03T00:48:23
c210ee9b-cfc9-48d5-801a-9527752619ae,8fdf5696-a3f0-4ba6-a2a0-79ad511f9900,WH-EAST,shipped,2026-03-02T17:53:03,2026-03-04T03:30:18
3cefe978-ed99-4369-bfda-04d8b28075b2,94ace6a1-cbd2-4a5c-ab52-2e47e1e16efe,WH-WEST,picking,2026-07-07T21:42:10,
66e23496-9d15-48be-9ac0-4c7001cd052b,6cca5067-15de-48c2-ac97-6d9c62d2969f,WH-EAST,shipped,2026-06-22T09:26:50,2026-06-23T10:04:02
b78eeb68-a8de-4ef2-bdd4-7a30b3ad2774,136a7345-bbb6-49e1-8a87-b8778f2b493e,WH-EAST,shipped,2026-05-17T05:10:12,2026-05-18T08:53:52
0e0381f9-ab37-4a50-98ab-8f24ceff1ef3,b6a19b4c-534b-4704-b4f9-37e6ce42ac4c,WH-EAST,shipped,2026-04-24T15:02:44,2026-04-26T03:03:55
9c820e13-8bb9-40ca-871c-ee60f6626c5f,3e64a3ec-f911-4f6e-87b3-1239057d67ba,WH-EAST,shipped,2026-06-17T15:43:24,2026-06-18T14:18:39
5764c18d-96ca-448e-9ec5-8dd19d519ff8,27571885-ec10-4b63-9ef6-019a3b9a15d1,WH-EAST,shipped,2026-05-22T03:03:14,2026-05-23T02:25:32
252b9266-8db9-4d93-9a2f-195946224f57,7c989325-1b3d-45b5-9ad8-c1f1433447ed,WH-WEST,shipped,2026-03-31T13:27:45,2026-04-01T19:42:13
68e14e00-d171-40d9-aee4-64beeae251ce,3ec86309-feba-4e1b-ad1f-87725ece8a0d,WH-WEST,shipped,2026-03-22T23:39:04,2026-03-24T14:53:57
530041f7-4197-4099-a67d-0590859e26f8,cda0d31d-573b-43a2-8dc3-7a131dff2343,WH-EAST,picking,2026-03-28T00:59:29,
c43c2747-227d-4bbf-99b8-e89a9db4e8bb,2fdede09-005e-4e94-9d24-743050673091,WH-WEST,shipped,2026-02-19T16:00:42,2026-02-20T20:13:45
c4d77358-d2b8-45df-a769-e7a580b2f3b2,86037b75-b2c0-459e-abd0-be5726599bc2,WH-WEST,cancelled,2026-07-31T21:36:39,
caa49ed1-3aae-49b2-a50b-85298a644281,f108e134-604b-41d4-ab96-117dcb3ee07c,WH-WEST,shipped,2026-06-15T23:20:39,2026-06-17T00:59:44
36f7548a-66ac-488a-bb9d-c46e48fa425b,d47526e6-51ea-4339-9249-b66542faacc1,WH-WEST,shipped,2026-08-10T22:21:08,2026-08-11T20:18:07
654ef05d-e0cd-4fca-8adf-d793ba826657,4f08ac35-c0cc-48b2-a31b-47f1c721c957,WH-EAST,cancelled,2026-06-22T14:47:37,
539bb449-c31b-4fb1-afee-51b0b50cadec,6e1ad76b-7283-4c87-ac18-ed95d26eb3c9,WH-EAST,shipped,2026-05-26T23:59:14,2026-05-28T18:30:17
d2faff39-9a7f-4c1a-88b2-c74ce807437d,ae23f2a4-7d54-48f1-a950-1ae14e72a175,WH-WEST,shipped,2026-03-26T11:29:17,2026-03-28T03:44:17
383abdcc-1071-40c3-8676-3c63b98958b2,6098ea5f-46dc-4d20-9743-535f86eed2bf,WH-EAST,shipped,2026-08-01T22:43:55,2026-08-03T10:17:07
85f52544-ac7f-4b38-813e-becae17314fa,858d1698-fa52-4cdf-903d-2f156ced2832,WH-WEST,shipped,2026-06-11T09:09:17,2026-06-12T20:52:43
9de95b43-e538-4519-b770-801e5b361c0c,5f264045-45c5-4532-aebb-1b6eb997500f,WH-WEST,shipped,2026-05-01T08:38:05,2026-05-02T17:16:11
33ba7d54-1e6b-4c6d-841c-68aa2a63799f,790edfbf-2ec5-4861-96be-07d8d5898aba,WH-WEST,shipped,2026-02-25T18:33:11,2026-02-27T15:48:18
f4c13fc1-b3eb-4b8b-8652-c607ce86bd4d,12b03779-5564-4672-bc05-ea16b3c139df,WH-WEST,shipped,2026-07-28T02:44:56,2026-07-29T18:54:32
be0eecd5-e2a1-4a9b-95ae-17a9a2db5ffb,055f2707-2727-4c7d-8d48-3951394a835d,WH-WEST,shipped,2026-03-23T04:40:38,2026-03-23T22:06:42
ade3a8cc-7233-49a9-97ff-34b858a9e143,8c3e7afd-12b6-4427-afd1-80f301ce6362,WH-EAST,shipped,2026-08-02T08:19:12,2026-08-03T09:51:21
d2cec749-2f35-49b0-b14a-2fb086fe3d81,21fc58e9-9674-4c1b-bb56-a7ba435e3afe,WH-EAST,shipped,2026-08-15T07:32:12,2026-08-16T11:05:32
f3bf66b5-62cc-470c-ac41-eda4393125c3,a42d0b85-b47c-497e-b5b5-e568f846f52e,WH-EAST,picking,2026-04-21T21:49:05,
524ed8bc-28ca-4683-9089-d88d683a0ed7,e67a2e1b-e9dc-4621-8b15-fef5c065a5ef,WH-WEST,shipped,2026-05-13T11:19:53,2026-05-14T02:31:50
164e7442-439b-43e4-b7fe-9c7efbe8b58c,423164cc-0632-4a11-8b24-3a5f1fdc04da,WH-EAST,shipped,2026-02-25T11:49:56,2026-02-26T05:50:08
7279fd0d-ffe9-4aa2-a047-ebdc36f556a2,c879e41e-4fee-40fb-96dc-96ff51b49004,WH-EAST,packed,2026-07-15T12:12:43,
c40ee747-cce6-4412-8474-3242766f59d7,54b78d30-2800-4968-a560-ec8096401277,WH-WEST,shipped,2026-07-18T12:42:17,2026-07-19T22:18:46
ee4d863c-8cd0-4d07-9f35-4c9a4b54a3b7,3a08a221-6907-4df7-8436-135d3351a025,WH-WEST,shipped,2026-04-17T11:39:12,2026-04-18T12:04:43
8aa964c1-2101-4702-8e1e-6b152d64a65c,0e5a30d1-7310-4c9f-b738-9a1784d1c680,WH-WEST,shipped,2026-04-23T10:03:51,2026-04-24T12:38:20
c5e04b52-440e-4865-8045-a896d54bd68d,0cea8c17-4403-410e-a0e7-6fc61a0bfb05,WH-EAST,shipped,2026-05-09T21:23:26,2026-05-11T14:00:19
3861cef5-fe7c-40d9-8c68-f53f76d7f88d,fe05dd37-55ed-4ad7-a396-2cea4d9e3d34,WH-EAST,picking,2026-04-05T19:02:57,
2727d3a2-f320-4825-9081-88fee7e28fe1,f384b88d-3200-41ff-ab91-9ba1304d6c62,WH-WEST,cancelled,2026-05-20T17:37:54,
42b53f9f-e14e-451f-bff2-bacd0d9aecfa,7232559d-d246-4cd5-905a-1f310ae6754b,WH-EAST,shipped,2026-03-15T20:50:19,2026-03-17T18:35:08
f6bf9b85-306f-49b4-a411-dab9c323eebe,81f25385-cefb-4d60-aa59-8ce2837620ca,WH-EAST,picking,2026-06-11T21:03:33,
3d91f26c-3dd3-49ce-86a0-ec3a1c6db220,dea73aef-b915-4ef4-b6bd-f3f862016447,WH-WEST,shipped,2026-06-06T09:57:21,2026-06-07T11:47:43
3a6e83f1-1e88-401f-917c-b23cd0b187d7,d0c969f0-efa9-482a-9c67-7c1999a051b1,WH-WEST,shipped,2026-04-07T12:56:18,2026-04-08T10:05:31
a5d7547a-5f2f-4e4b-9397-18a7409bf784,b9c567fe-1638-430d-b7b4-148421ba2da4,WH-WEST,shipped,2026-04-01T20:32:49,2026-04-03T03:09:16
35651999-32f9-4026-898b-59c4f16a1fa2,94a148ff-b6cf-4d5b-a303-6def9eb56ebc,WH-WEST,cancelled,2026-05-08T21:25:27,
79bea76c-24bd-4e69-a707-4238dd13a76d,74c91638-bc8e-4bb8-a0df-74b8ec17ab3f,WH-EAST,packed,2026-06-01T19:01:51,
a9109673-a70c-4ab2-8cfc-a66cf4f01aee,bccf365f-8dc9-4581-bb27-52870a6d270c,WH-EAST,shipped,2026-07-22T09:10:00,2026-07-23T20:23:11
adf8b01b-8cf3-4483-afe5-58380b22ce8f,82770870-6e22-4c09-85a2-cef788ead908,WH-WEST,cancelled,2026-05-01T12:23:22,
503656c4-6beb-40d6-a7e3-79ac44000a43,14bc5ece-108a-4887-94f5-9d6c481d9c4a,WH-WEST,shipped,2026-05-30T18:02:18,2026-05-31T15:41:52
95eea7b1-717a-4429-bd23-0ac6af230507,0a0ab9af-503b-4f47-a11f-8cc46f1839b4,WH-WEST,shipped,2026-07-05T19:22:50,2026-07-06T20:57:35
6b2aee7e-95bc-4580-9ac7-3bc55d99b8ab,b1675349-4004-4de4-8eb6-32f65635e6d2,WH-EAST,packed,2026-02-22T09:05:22,
c5fc71e6-d7ad-4429-bace-dcbe73bbbcd6,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,WH-WEST,shipped,2026-05-20T11:24:19,2026-05-21T13:09:05
8672c217-b8d6-4b37-8059-62f05a163279,48203751-2399-4d8f-98ab-15982a636244,WH-EAST,shipped,2026-07-12T16:37:09,2026-07-14T18:56:41
