id,employee_id,work_date,clock_in,clock_out,hours_worked,status
89f9140d-411e-4932-8c6a-8b6108e8126e,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-06-26,2026-06-26T08:18:53,2026-06-26T16:48:53,8.5,rejected
fa782878-7b06-4f7e-abf3-9d5daa85935a,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-06-29,2026-06-29T08:54:36,2026-06-29T17:22:48,8.47,approved
82816889-9d67-4998-b882-92e21ef2a2d2,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-16,2026-06-16T08:53:12,2026-06-16T16:56:48,8.06,approved
1771fd26-bf2e-475a-ada4-bf5cedab3b67,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-17,2026-06-17T08:20:10,2026-06-17T17:28:34,9.14,approved
511d4670-022b-4cfa-b0ea-dd31f0d4f000,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-18,2026-06-18T08:10:04,2026-06-18T16:37:04,8.45,approved
829d68ef-21e9-4506-aa21-c3ab71c92978,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-19,2026-06-19T08:05:48,2026-06-19T16:22:00,8.27,approved
77cc1919-a0da-4e3b-95b5-c3e3b5e01534,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-22,2026-06-22T08:35:42,2026-06-22T18:50:42,10.25,submitted
4b33cf9d-55d6-45fd-a733-7adfb0aaab9a,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-23,2026-06-23T08:43:00,2026-06-23T17:08:48,8.43,submitted
fd39ebda-2d2f-4638-aa9d-77c513ff2159,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-25,2026-06-25T07:35:27,2026-06-25T16:03:39,8.47,approved
89d1aeda-e02e-4786-82f4-4a525ab1fa44,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-26,2026-06-26T09:17:57,2026-06-26T17:35:21,8.29,approved
a68bc8e6-8c0a-41f3-85d8-6ae2e009ab9a,682f88c7-a779-4fbc-b71f-7005333737c3,2026-06-29,2026-06-29T08:08:12,2026-06-29T16:19:00,8.18,approved
79cffc86-4fde-48b4-927d-998842259acf,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-16,2026-06-16T07:58:13,2026-06-16T16:03:01,8.08,rejected
60aa0efb-759f-482d-94d7-06d4e8174c76,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-17,2026-06-17T09:28:31,2026-06-17T17:51:19,8.38,approved
408bcf98-0612-414f-9f60-74a8d6e54f43,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-18,2026-06-18T07:49:16,2026-06-18T13:52:52,6.06,approved
a4b45c0c-4512-44af-8f98-9c0609d89203,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-19,2026-06-19T07:47:44,2026-06-19T16:17:08,8.49,approved
cbdbe248-3b67-4b65-bd5e-35ccee6f507d,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-22,2026-06-22T08:34:03,2026-06-22T17:02:15,8.47,approved
e0db8e79-cb5c-4100-b243-82bbf22af25e,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-24,2026-06-24T07:47:27,2026-06-24T15:49:51,8.04,approved
2268c26a-7fb9-4ff0-84f5-668b1c6bd4b9,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-25,2026-06-25T08:39:38,2026-06-25T17:00:02,8.34,approved
68a8b3cd-5fac-425e-8211-d111052482fd,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-26,2026-06-26T08:20:10,2026-06-26T16:26:46,8.11,approved
a609c664-b54f-4144-91ac-bf015f203e2b,c63777ff-a940-438c-b9e9-d3187cd91982,2026-06-29,2026-06-29T07:37:06,2026-06-29T15:33:30,7.94,approved
d3aa3f4a-d2df-4833-9f81-1989c832b011,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-16,2026-06-16T07:56:26,2026-06-16T16:16:14,8.33,approved
26498d39-6b00-4034-8721-1152a2d41b66,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-17,2026-06-17T07:56:47,2026-06-17T16:04:35,8.13,approved
61c9338d-1160-4327-9e60-d3c990185e23,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-18,2026-06-18T08:02:06,2026-06-18T16:27:18,8.42,approved
c39d644a-a561-414c-b70e-84f2f0814fd3,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-19,2026-06-19T08:50:08,2026-06-19T17:12:56,8.38,approved
42f8128a-b8f9-4b00-a856-5dc89c446073,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-22,2026-06-22T09:19:11,2026-06-22T17:36:35,8.29,approved
42bee1cb-5b29-4c8e-93ee-b228f8183187,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-23,2026-06-23T08:16:41,,,submitted
2b7fbd0a-98a7-4b16-af72-5f54bd292285,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-24,2026-06-24T08:21:32,2026-06-24T16:28:08,8.11,submitted
fe8461f6-f922-40cb-98e6-0ae9c8f4325a,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-25,2026-06-25T09:23:56,2026-06-25T17:25:44,8.03,approved
4f488f67-3472-442b-a4c9-b9738d7bdb59,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-26,2026-06-26T09:15:43,2026-06-26T17:40:19,8.41,approved
56bd9f3a-e534-455e-8cca-fdaf33fec5e4,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-06-29,2026-06-29T09:18:37,2026-06-29T17:39:37,8.35,approved
1545cc64-72e0-42ad-ad7c-ce2a3f8cf11d,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-16,2026-06-16T08:52:09,2026-06-16T16:17:21,7.42,submitted
0244806e-3ae9-496f-9e0a-bcafbbc96033,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-17,2026-06-17T07:58:35,2026-06-17T16:18:23,8.33,submitted
c99268e3-220f-4019-b840-ae70873be585,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-18,2026-06-18T08:18:03,2026-06-18T15:55:51,7.63,approved
20930fc9-ea99-4048-bf41-1acdf110de26,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-19,2026-06-19T08:51:38,2026-06-19T18:24:38,9.55,approved
801835cf-ae42-4956-b2b1-02074502f70a,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-22,2026-06-22T09:16:58,2026-06-22T17:25:22,8.14,approved
1d1a0d90-9653-4316-9c26-62fae07de460,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-24,2026-06-24T07:52:49,2026-06-24T16:01:49,8.15,approved
3997081b-28ab-4967-92da-e531f39aa5a8,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-25,2026-06-25T09:20:09,2026-06-25T17:27:57,8.13,approved
8612adb2-d4ff-4ae7-baf4-a8856b4c7a4a,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-06-26,2026-06-26T09:15:24,2026-06-26T19:33:24,10.3,approved
c03cceab-7218-4edc-a5b0-aa679e634ae0,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-16,2026-06-16T09:09:25,2026-06-16T17:22:37,8.22,approved
12d4f14d-0ce5-40b3-ac94-8736f1464517,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-17,2026-06-17T08:37:56,2026-06-17T16:58:20,8.34,submitted
1a6b9380-8dd8-4e99-b01b-9871cd1f4c19,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-18,2026-06-18T09:11:42,2026-06-18T17:12:54,8.02,approved
eeec7104-1ede-496d-ac74-0579a019221b,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-19,2026-06-19T09:07:28,2026-06-19T16:57:52,7.84,approved
df0a3a68-2b76-420a-94fd-8fbdfffc5c3d,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-22,2026-06-22T07:42:37,2026-06-22T16:04:49,8.37,approved
5083e247-8d35-4e55-a560-e3964d70ab21,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-23,2026-06-23T09:04:08,2026-06-23T16:10:08,7.1,approved
a52831c2-84f3-42cb-bf1a-36f7269ab7fa,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-24,2026-06-24T08:59:54,2026-06-24T17:20:54,8.35,submitted
cd96cbf2-24fd-47b1-9568-4d7a80540ee7,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-25,2026-06-25T07:50:59,2026-06-25T15:38:59,7.8,submitted
b5e16ce4-34e4-4424-8f3a-28bbd0ed4c48,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-26,2026-06-26T08:30:48,2026-06-26T18:00:12,9.49,approved
2e4dd5a9-0a58-4ceb-a289-5fc5363e0112,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-06-29,2026-06-29T08:29:43,2026-06-29T15:57:19,7.46,submitted
331d3c00-e09f-4846-be36-106bdebe030b,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-16,2026-06-16T08:38:09,2026-06-16T17:07:33,8.49,approved
33484b5a-1797-4081-b7cb-ec71e91e734f,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-17,2026-06-17T07:46:42,2026-06-17T16:07:42,8.35,approved
7f53c117-6ccf-40dd-8c96-080a42183ab6,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-18,2026-06-18T09:12:58,2026-06-18T17:26:10,8.22,approved
d4b31112-8514-4838-9978-9e732ede92a3,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-19,2026-06-19T08:19:55,2026-06-19T18:48:07,10.47,approved
16e729dc-2bf5-42ea-95a0-5c429c786261,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-22,2026-06-22T08:35:10,2026-06-22T16:39:58,8.08,approved
9d4e8e88-43a0-433b-adac-d53d1353c85b,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-23,2026-06-23T07:38:35,2026-06-23T18:08:35,10.5,approved
594cdc73-6d07-4cf7-be20-328ac508fb1d,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-24,2026-06-24T08:06:18,2026-06-24T16:24:18,8.3,approved
89fb9170-afbd-46b3-acdf-0b397cc95d59,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-25,2026-06-25T07:40:05,2026-06-25T16:05:17,8.42,approved
d4ab6957-3ee5-48a8-a108-0b652935b77f,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-26,2026-06-26T08:03:03,2026-06-26T16:18:03,8.25,submitted
dacaa6ad-90f2-4b3d-abeb-9bc716240337,b7572a14-14c0-4634-bc99-528a8231167b,2026-06-29,2026-06-29T07:55:53,2026-06-29T16:13:17,8.29,approved
332f662b-8319-43c1-9223-22753a463fa1,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-16,2026-06-16T08:54:32,2026-06-16T17:01:08,8.11,approved
df56ec87-3094-47bd-9832-d010cffb44ab,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-17,2026-06-17T09:03:31,2026-06-17T17:04:07,8.01,approved
3e50f0f8-89a9-4b90-a616-46bd82e8a1b8,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-18,2026-06-18T07:50:11,2026-06-18T15:54:59,8.08,approved
88e2cde6-60eb-4b1e-9b7b-ea2497c393f5,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-19,2026-06-19T07:30:44,2026-06-19T15:44:32,8.23,rejected
95291de3-c977-4efd-8d7e-1565084e964c,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-22,2026-06-22T08:28:29,2026-06-22T16:39:17,8.18,approved
0ba4275a-4e95-4614-9d8d-8e984e85f79f,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-23,2026-06-23T09:19:32,2026-06-23T17:39:20,8.33,approved
15c3d45c-8ef8-4fbd-824e-8e9a627347ea,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-24,2026-06-24T08:52:57,2026-06-24T19:43:21,10.84,approved
ac1dff81-fef5-4c41-b2a8-789e43188bd2,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-25,2026-06-25T09:20:32,2026-06-25T17:42:44,8.37,approved
d5fdc87c-b018-4271-92c7-491030e0f19e,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-26,2026-06-26T08:22:22,2026-06-26T16:44:34,8.37,approved
8df34f61-605b-4ec8-a97a-080555e77325,1454be57-fded-4b54-9d50-89cf465c34d7,2026-06-29,2026-06-29T07:30:47,2026-06-29T15:36:11,8.09,approved
2768bf42-94f9-4314-b133-273770c07e9a,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-16,2026-06-16T08:37:29,2026-06-16T19:10:29,10.55,approved
245dd84d-a92b-4b81-845f-5f558eaf075c,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-17,2026-06-17T07:55:16,2026-06-17T16:04:52,8.16,approved
c13050f3-5e30-44e5-ba2f-69f96434a8ec,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-18,2026-06-18T07:31:29,2026-06-18T15:44:41,8.22,approved
b3c36f98-c520-4d6c-b81c-f301f5296141,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-19,2026-06-19T08:02:52,2026-06-19T16:13:40,8.18,approved
07f00fc8-15c9-46f6-8724-47a2983541ce,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-22,2026-06-22T09:21:44,2026-06-22T17:33:08,8.19,approved
40b8f97c-bf1b-4491-861b-fe5baa71dedc,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-23,2026-06-23T08:17:26,2026-06-23T16:41:26,8.4,approved
5ae86fb0-aae2-474e-88d8-1ec1eb61689f,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-24,2026-06-24T08:09:31,2026-06-24T16:17:19,8.13,approved
fb02c812-f2ad-4f78-aa19-2218fb4dcda2,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-25,2026-06-25T08:26:00,2026-06-25T16:33:12,8.12,rejected
4e4908ba-889b-48b8-8c3a-82ad766da1e2,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-26,2026-06-26T08:25:03,2026-06-26T16:37:39,8.21,approved
a7f777af-8813-49fe-881d-1383d83ad529,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-06-29,2026-06-29T08:46:01,2026-06-29T16:58:01,8.2,submitted
49750582-33af-406e-a2a4-8db54a1406a0,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-16,2026-06-16T09:13:33,2026-06-16T17:29:45,8.27,submitted
1202e42e-a1b9-453e-8590-46ffa8f83656,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-17,2026-06-17T07:42:54,2026-06-17T14:21:54,6.65,approved
a9e221d1-3e17-4960-92d5-e1f6eb68ecaf,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-18,2026-06-18T07:53:43,2026-06-18T15:59:07,8.09,approved
aa25bf4c-7bb0-4b27-aade-8ff36cdb669e,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-19,2026-06-19T08:55:48,2026-06-19T17:10:48,8.25,approved
b1d397da-f58f-4446-90b0-f88f7edee071,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-22,2026-06-22T08:23:52,2026-06-22T19:10:04,10.77,approved
a0d628a5-7a60-4631-8a0c-22cc10fbc1fa,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-23,2026-06-23T07:44:31,2026-06-23T16:09:43,8.42,approved
f2f2c900-b618-4904-a5ae-993f98263049,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-24,2026-06-24T07:40:58,2026-06-24T15:08:34,7.46,approved
dfd85886-9fb0-4860-b137-5f7c97d9681c,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-25,2026-06-25T09:24:00,,,approved
902c79ac-cf95-458c-b275-670b84fef14e,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-26,2026-06-26T09:12:52,2026-06-26T16:12:52,7.0,approved
984bab5a-6b52-455e-9687-3d6e6a52655a,df1d8519-1624-4319-acb6-d164f78ae26a,2026-06-29,2026-06-29T08:05:00,2026-06-29T16:17:00,8.2,approved
b7232694-3b2b-4b94-afa0-ef50041b44a8,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-16,2026-06-16T09:13:49,2026-06-16T18:22:49,9.15,approved
c7bf9ad4-10ce-44af-ab6e-60b57367426a,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-17,2026-06-17T08:51:49,2026-06-17T16:07:25,7.26,approved
e4ecc69f-8187-463c-906d-adc839c18937,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-18,2026-06-18T08:20:44,2026-06-18T16:20:44,8.0,approved
2846db56-6e92-45b7-bcfc-1638cf170e07,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-19,2026-06-19T09:29:06,2026-06-19T17:33:54,8.08,approved
02993099-3327-4df3-a077-0e04fa041574,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-22,2026-06-22T08:00:12,2026-06-22T16:17:36,8.29,approved
d230312d-fa23-485b-aa52-21d0cfa19ef2,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-23,2026-06-23T09:15:36,2026-06-23T17:23:24,8.13,approved
4e52f8c9-42f6-4d0b-a490-caae6786f92f,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-24,2026-06-24T08:16:31,2026-06-24T19:02:43,10.77,approved
54f2b2d9-c82d-43e3-9342-3e8103d5842d,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-25,2026-06-25T08:51:16,2026-06-25T17:02:04,8.18,approved
5a24f5e7-1a61-49c5-ac26-3770c8292048,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-26,2026-06-26T09:15:40,2026-06-26T17:35:28,8.33,rejected
ff8ccd2b-21b1-487b-be0b-f562b34ee749,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-06-29,2026-06-29T09:03:17,2026-06-29T17:27:53,8.41,approved
6ad93e88-2f1f-49c1-a587-d25dac8f543f,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-16,2026-06-16T07:42:41,2026-06-16T17:38:29,9.93,approved
0ef8d5fa-afdd-4a2a-8fb4-9900423f81c8,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-17,2026-06-17T08:47:05,2026-06-17T17:14:41,8.46,submitted
f26517f5-1048-40d1-a41a-6cb748cf9889,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-18,2026-06-18T08:51:27,2026-06-18T17:17:15,8.43,approved
aad6d259-f30b-41d5-88b8-1d498c43af91,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-19,2026-06-19T08:44:03,2026-06-19T16:46:27,8.04,approved
e36a62ee-63fd-4bf4-b3f1-fd6d3bad24dd,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-22,2026-06-22T08:34:18,2026-06-22T17:02:30,8.47,submitted
c96fb7f9-3886-4609-b4dc-43766fb25108,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-23,2026-06-23T08:11:29,2026-06-23T16:13:17,8.03,approved
b493fc5c-260d-4c83-8cf8-a09efb33b9b6,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-24,2026-06-24T09:16:20,2026-06-24T17:31:56,8.26,submitted
a20b5575-d415-4bb3-9fbd-61a79607d318,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-25,2026-06-25T08:09:39,2026-06-25T16:13:15,8.06,approved
e7875c2c-e582-483d-8b72-41f69091d108,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-26,2026-06-26T09:28:01,2026-06-26T19:31:37,10.06,submitted
cd8caa9f-598f-4040-9029-732d55c6447e,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-06-29,2026-06-29T08:00:11,2026-06-29T16:06:47,8.11,approved
df52080b-5802-4383-bbb5-017690cdc3ed,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-16,2026-06-16T07:32:18,2026-06-16T15:58:42,8.44,approved
b11e6b68-3286-466f-8ee1-52b2fa0f382d,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-17,2026-06-17T08:38:23,2026-06-17T16:41:59,8.06,approved
7dfcc3d4-7d3a-48b0-8567-1993da5bae0d,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-18,2026-06-18T08:59:49,2026-06-18T19:44:13,10.74,approved
05445bc9-6ac5-4f33-8765-a743103ab2eb,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-19,2026-06-19T08:59:37,2026-06-19T17:00:49,8.02,approved
0e785ba5-182f-4b48-a4f8-db2a77b20b25,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-22,2026-06-22T07:46:02,2026-06-22T15:56:14,8.17,approved
614eb3a1-e72d-49d4-924b-1f7cbc29972a,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-24,2026-06-24T08:21:46,2026-06-24T16:24:10,8.04,approved
99904ce0-f2f3-496d-aa8e-73cad21b5ef8,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-25,2026-06-25T08:54:33,2026-06-25T17:14:21,8.33,approved
c7cadf31-6526-47e3-9e11-b63090cd794e,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-26,2026-06-26T08:39:11,2026-06-26T14:57:11,6.3,approved
ed4e1999-45d2-40ed-acb9-279eea2c095b,ab961f8e-c095-44b8-b322-100f50627d59,2026-06-29,2026-06-29T08:48:21,2026-06-29T17:04:33,8.27,approved
ca3d61b8-482f-4758-bfd2-9f9be3be7168,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-16,2026-06-16T08:25:00,2026-06-16T16:32:48,8.13,approved
81ded0d0-e476-4c9b-a10d-8b05eb4f5f20,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-17,2026-06-17T09:22:14,2026-06-17T17:36:02,8.23,approved
800c9660-9614-4228-a9f6-85231df9fae6,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-18,2026-06-18T08:01:27,2026-06-18T18:34:27,10.55,approved
0ccaa689-111c-45f0-811e-5212984cf183,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-22,2026-06-22T08:07:38,2026-06-22T16:37:02,8.49,submitted
100c7829-85f6-45dd-9a16-2744d09128cd,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-23,2026-06-23T07:53:16,2026-06-23T15:53:16,8.0,approved
97c20b0e-c2dc-4da7-8768-5feae96bea1a,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-24,2026-06-24T09:11:09,2026-06-24T17:27:21,8.27,approved
1ed93a39-cb12-4c92-9cab-438fd97c8511,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-25,2026-06-25T09:22:29,2026-06-25T16:31:29,7.15,approved
d8a2e52a-86ae-42de-b3f3-63d4b5ac85d4,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-26,2026-06-26T09:05:47,2026-06-26T17:06:23,8.01,approved
6d24a6fd-b077-4beb-9d70-a923ffe06b6a,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-06-29,2026-06-29T09:00:10,2026-06-29T17:10:22,8.17,approved
ec4e7240-63e5-4509-8dde-8b7a91f00a69,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-16,2026-06-16T09:22:21,2026-06-16T19:01:21,9.65,approved
506bfad7-68cc-4dd5-a6e2-fcef4c002f5c,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-17,2026-06-17T08:01:06,2026-06-17T14:54:30,6.89,approved
1b879b57-fe2c-42e6-94bd-6deac5c597b6,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-18,2026-06-18T08:30:15,2026-06-18T16:50:39,8.34,approved
15539c00-6f75-49b4-9310-8ff71806d1a8,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-19,2026-06-19T08:14:54,2026-06-19T18:04:06,9.82,submitted
1eceb917-17de-46b6-ae46-c86563c80908,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-22,2026-06-22T08:32:58,2026-06-22T17:02:22,8.49,approved
2e85a657-ff98-4ef5-b962-f0a9b88c1936,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-23,2026-06-23T08:39:34,2026-06-23T17:08:22,8.48,approved
d8665d06-ca3f-468e-b8c2-3ee7b2bd65f0,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-24,2026-06-24T09:13:34,2026-06-24T15:43:34,6.5,approved
869ba5b5-6a54-4d52-9702-68a69122096a,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-25,2026-06-25T07:44:14,2026-06-25T16:05:14,8.35,approved
0f99a347-cb99-4170-b586-9f7ee7c5ecab,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-26,2026-06-26T09:28:30,2026-06-26T17:54:54,8.44,approved
c2343eae-346b-4577-8a52-d1b75dca74bb,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-06-29,2026-06-29T07:50:40,2026-06-29T18:23:04,10.54,approved
e3849a32-405c-4a9b-8954-990e5e7d96c7,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-16,2026-06-16T07:52:01,2026-06-16T16:19:37,8.46,approved
9f1c9d7b-8381-431b-b7ac-5fee0a476662,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-17,2026-06-17T09:17:58,2026-06-17T17:26:58,8.15,approved
e0e166df-a979-4f40-9f93-9f6e407f3e58,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-18,2026-06-18T09:28:39,2026-06-18T19:29:51,10.02,approved
b2ed067f-04f8-42d3-a478-34f03a771e19,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-19,2026-06-19T08:30:47,2026-06-19T16:56:35,8.43,approved
5ead83c5-8b00-4bd3-bd65-328e31333929,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-22,2026-06-22T07:47:57,2026-06-22T16:17:57,8.5,approved
82810cd9-41a3-493f-8463-7cf05dbfa5d7,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-23,2026-06-23T08:46:33,2026-06-23T15:26:09,6.66,approved
ca74a8d1-0332-44fc-9f5d-bd429f734ce6,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-24,2026-06-24T07:59:57,2026-06-24T16:05:21,8.09,approved
c29b5902-5d78-4616-8e6d-597c507b5919,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-25,2026-06-25T08:12:52,2026-06-25T16:38:04,8.42,approved
a6c777e7-0606-449b-9507-80baeb273f6e,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-26,2026-06-26T09:17:31,2026-06-26T17:31:55,8.24,rejected
3ee38bb2-7d7b-485b-8d6c-4182d06a45e8,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2026-06-29,2026-06-29T07:33:18,2026-06-29T16:01:30,8.47,approved
836e3f24-77c1-4b07-8da4-eb884916d2f8,41543472-3f77-4cc1-b5d9-bb2c51e134fc,2026-06-16,2026-06-16T07:46:44,2026-06-16T15:01:08,7.24,approved
d4709d89-be40-4251-8327-03c0c26de719,41543472-3f77-4cc1-b5d9-bb2c51e134fc,2026-06-18,2026-06-18T07:34:31,2026-06-18T15:41:43,8.12,rejected
40159442-2f4d-4965-8649-0ad0bf70b61f,41543472-3f77-4cc1-b5d9-bb2c51e134fc,2026-06-19,2026-06-19T08:24:26,2026-06-19T16:40:02,8.26,approved
