id,session_id,event_type,occurred_at,page_url,product_sku,search_query
8586ccad-f133-4b35-91f2-579971c9ee4e,218e350d-36b5-4849-b4e7-a714c9dd38fd,product_view,2026-03-01T21:18:30,/product/bev-004,BEV-004,
946c3321-c2f4-40fa-aea7-d053eb005347,37cf59e1-14bd-40e2-9d33-95941564d67d,page_view,2026-08-09T03:56:05,/category,,
e909d7b7-18a4-4785-a05a-e52a1881b98d,77ddfb3d-a1fd-4bd7-8339-2893798b7e80,page_view,2026-04-19T05:17:03,/category,,
3a21137a-ec6b-4ba7-834c-f6a4163f54ea,5b451ee2-697d-4ac3-85ec-a3005e814f3e,product_view,2026-04-21T14:33:28,/product/bev-003,BEV-003,
22eb8451-8ce7-4387-abae-d3dc9c22c5dd,a35e502d-aa93-4eea-95b6-37bfe092f2bb,product_view,2026-06-11T08:14:45,/product/bev-004,BEV-004,
df2a63e9-01fb-4d0f-8984-63a35cb5ab42,3d608eb2-3fa5-4475-8c8a-153ae2f9fe3d,search,2026-02-23T05:54:21,/search,,gluten free
4bf35cf1-cf42-4e76-b6ef-61aed03c6ce4,2e786424-0f44-4baf-a51e-50a2359eed31,page_view,2026-04-02T19:22:37,/account,,
5b020878-bd06-4032-9e08-a5e18d65e155,966d9829-b0a4-438f-92cb-0db3ce8c5ba7,page_view,2026-06-28T11:24:22,/search_results,,
e49ad13b-94de-4d90-8e8d-baced32f88ac,63253dff-92c4-4c6f-a56a-7b1c87558352,page_view,2026-05-24T12:23:38,/search_results,,
5e6c8fdc-5941-420c-8e1e-cfdf565a5ba6,11a9b2df-ad35-4088-b3a1-3cbc7f3f58ca,page_view,2026-06-14T15:32:34,/product,,
09630f9f-793c-44f9-9ff4-97d17f87eb96,9f6d0177-b4e6-4a3f-816d-477d9a0fe72d,page_view,2026-03-25T15:03:34,/account,,
26e44d6a-d37c-4b45-93b3-992dbe438108,287688e6-ad47-4e48-9bd1-c0cb8aeb618a,page_view,2026-06-25T06:01:59,/account,,
93f943d1-4fb1-491f-858a-cc52e8cc0c4c,2ee7f72c-6b3f-4623-b55c-900e9f599a31,page_view,2026-05-11T02:35:16,/category,,
7f057fc3-ed55-4841-b55a-be0ed54c411d,49d8bb7c-7cca-4b18-8307-28d797923f4a,product_view,2026-07-03T19:16:16,/product/bev-004,BEV-004,
cbcbeed4-d298-4bcc-9287-8b9924b3ec4b,7e99109b-c916-4e20-bb45-078682dbc95e,product_view,2026-02-24T07:32:14,/product/bev-002,BEV-002,
c4c9c3df-c19b-40e5-8370-74cd449fd165,6074df0c-ffde-4b39-87b6-06653224f3eb,page_view,2026-07-29T07:05:32,/category,,
7d2eff5d-0035-4b83-853f-6c4e2ebb928e,25e87a35-cc9c-43b3-a3e2-faf6f6353176,search,2026-02-26T19:34:24,/search,,coffee
d10cbd82-64e6-48e6-aaa3-975676f1631d,64ca3e39-ed69-4b65-902c-fa6a56216c8d,page_view,2026-07-25T00:57:28,/account,,
95039786-291a-49d8-9322-f4b878790ce5,4c406fcc-e9a1-43de-9e70-a27d38895da2,page_view,2026-07-30T03:18:01,/account,,
6a01fa70-0fb0-42da-a74f-875975aea8e6,4785cba0-5c32-4faa-b4fa-32607ea123d5,search,2026-03-24T08:30:30,/search,,gluten free
5b3f7c08-cf5c-4d64-9769-06278ea831ed,34cd80ec-f4a0-4b06-8674-eb1b2d208f40,page_view,2026-04-06T16:54:50,/product,,
fd1586da-95ba-4749-be4a-012895243ad8,74d2abe0-8e5c-4ac0-af4a-51a5f2173536,search,2026-04-06T05:50:14,/search,,jaffle
f74f65f4-ddfc-48b6-9cf5-ab2ea68c3a1c,fca3ce8f-ab75-4cdf-99e0-e3116e221891,product_view,2026-07-16T02:48:24,/product/jaf-002,JAF-002,
c2368bc2-0cd9-433e-a2d3-f494c6f93db0,8bc4a76b-3e70-46c1-a077-5740dad8166e,page_view,2026-08-11T11:25:34,/home,,
3aa98189-39ae-42e1-bfda-b8377d12c463,082e6f1a-98f6-4ac3-9b3c-dd05fd1df38c,search,2026-06-22T10:59:11,/search,,spicy
53712477-645f-468d-8b88-58c6c74bf802,3b923550-f0d1-4bd0-a873-5276180d987d,product_view,2026-07-17T14:34:36,/product/bev-005,BEV-005,
7c2c75f8-fb2d-481f-a3d2-5d1df03e6e59,0d01aaaa-40b9-45ed-ba14-7930610c6001,product_view,2026-05-03T08:55:27,/product/bev-002,BEV-002,
232fb183-10e5-40f7-a181-6251a505e759,fcfae78c-7bd8-41ca-be2e-61ce7644a27b,product_view,2026-03-01T06:06:51,/product/jaf-005,JAF-005,
48d29d43-6c9d-42be-a181-3613af8f6053,06ab71c5-e6c7-4497-b387-a0af996649b9,page_view,2026-07-02T05:50:34,/product,,
a2aee4bc-fdaf-41bc-a23c-a1583889d905,7196ce17-0152-41ff-bfbb-2c67f4346a6c,product_view,2026-02-25T07:34:33,/product/jaf-003,JAF-003,
fa50653f-7882-49e3-94de-f643b98597e9,fbb7ba87-394e-4c34-8e60-46c890a363ec,page_view,2026-04-09T18:24:42,/home,,
5c485686-24e8-4715-a743-9a84ea25bf78,592044ee-9676-4836-af32-abd4571489f7,page_view,2026-03-04T16:41:46,/search_results,,
37021d1b-b357-4d64-8e8c-b4f2b865d0dc,33a29369-4064-4a17-8dca-91e4bb28cd81,search,2026-03-15T23:13:14,/search,,iced coffee
b41dd64d-d4be-4bbc-a91e-6f7601d3ed49,c11453a7-3087-4750-b244-54d5ea9ff849,page_view,2026-07-23T20:28:27,/product,,
ddc09122-41bc-407a-8e53-852c37e0c290,4defeba9-9210-46aa-a520-8e2881a1f0b7,product_view,2026-08-13T18:50:40,/product/jaf-005,JAF-005,
552e27a0-aab8-4427-aec4-485471366d83,f717e791-a4a1-4cc5-917e-4ebdae4f56dc,page_view,2026-04-17T07:19:23,/search_results,,
2cfec208-ffc0-40d3-ba66-d8fff647e951,f264438d-a478-4d40-a309-b52c24335fbb,product_view,2026-03-13T05:20:37,/product/bev-001,BEV-001,
524547ab-39fb-41b3-9ae3-b6b86306ccf0,e1dddf9f-0cac-407f-8d62-5439c86b74b0,search,2026-04-18T23:01:08,/search,,spicy
313f248d-5137-4b5d-9cb7-a978b0ad45d3,0bf4e9c1-c8c7-441d-bf3d-660eee25934f,search,2026-03-16T13:05:03,/search,,gluten free
3c56668e-e431-4667-94b2-14113946d5c1,19f2618a-e94c-4e26-a4b7-e0697a7ffad6,search,2026-03-31T23:12:10,/search,,gluten free
dd1bb649-28de-4acd-8944-04b2628f782d,eb181d19-f575-4831-90bb-bbbacc1e1640,product_view,2026-04-10T18:31:47,/product/bev-001,BEV-001,
285c2e63-8c28-4836-b603-f3647c88fa5a,94021104-3b17-49f8-a4d6-a5a836d96e82,page_view,2026-05-31T14:43:11,/account,,
5fd0010b-0ca3-493c-b536-cbc165b167c4,0931eaa7-c721-4603-953d-6490bcb1a18a,page_view,2026-07-11T15:49:27,/search_results,,
bc847df3-8138-462f-ba7d-91f83b205289,5f2f7cb0-94f5-4246-b066-22726afd568c,product_view,2026-04-03T00:15:00,/product/bev-003,BEV-003,
02bab756-c7f7-4919-9318-0e2f38bf05a8,2bc8e1ae-bbbf-402f-8132-b6cd0c3a97be,product_view,2026-06-22T11:02:01,/product/jaf-004,JAF-004,
5b4d9ace-f24b-4166-b9c1-ac7d12003054,4fd36ad2-bbb7-40aa-93d5-0dce33fd9d6f,product_view,2026-07-03T02:43:15,/product/bev-001,BEV-001,
208bd507-1b3e-493b-91a0-0c25a1a7368e,a940b68c-49b5-4b36-8299-bba1c6c249f7,page_view,2026-08-10T20:03:32,/product,,
4d6d09b5-a1a1-4dc7-a64d-2aef2d6c9eba,affbc8b2-a563-4849-a666-04f7e36b6381,page_view,2026-05-22T06:05:17,/product,,
10ebad0d-b2e5-4ad2-bf38-ac4f401b64af,01219d87-47da-4b65-8997-25fbe762acdc,product_view,2026-03-01T03:33:59,/product/bev-001,BEV-001,
b30509ff-10b3-4a0f-8970-672b2171d2a5,7984f7fc-f6ef-4526-8252-891a9562edd7,page_view,2026-03-24T20:28:49,/cart,,
8373e23e-9c36-4679-b42a-eb4c976b5295,ef3e658d-f88a-4e55-af1e-e71b483a79d6,page_view,2026-03-18T20:19:57,/cart,,
66135f5e-fbfd-4d51-901d-783cd61975af,1e472d61-de52-4fbb-b508-b3768fdcd0e2,search,2026-04-22T15:55:27,/search,,gluten free
ffc16297-f3bf-43ae-b0d3-7d5dec1e5b52,68bbe3df-0f83-4134-bd2b-fe5702ae3d79,product_view,2026-05-07T18:49:22,/product/jaf-005,JAF-005,
2beb2337-03e4-494d-9aaa-009eb4e7077b,baf8f6a4-dcb4-4115-a927-c44c5ae5f421,page_view,2026-03-02T21:04:10,/cart,,
d136ce5f-a651-46d5-baad-058b38917cb6,246f0c6f-4956-4a39-8011-db8373e7b9ed,page_view,2026-05-15T12:00:49,/account,,
a114dd4e-1ef8-4234-a7fa-545a27f25ca1,37cdeab0-5af8-449b-a189-dd366cea08c1,page_view,2026-07-28T17:06:46,/search_results,,
f44f301c-a3ac-402e-a443-787129fe4720,7e57a5f2-ccc0-4e2c-97a0-c82391487ee5,search,2026-05-28T18:58:21,/search,,gluten free
d0d2ee17-daa5-4e55-ac47-2799474f3476,19b35c10-8c57-4367-ae13-8bc2d5d6f79b,product_view,2026-05-25T08:30:01,/product/jaf-004,JAF-004,
769d72c4-5dd8-4673-a6c4-017721165c2e,1cf4f3e7-777b-424b-b8fd-f0d73efa92b0,page_view,2026-04-22T07:28:42,/cart,,
c5f88c0a-b6f1-479c-a4e2-cb0fc9b6c95d,90c44f3f-ab0e-48c9-ba0d-91d844221212,page_view,2026-03-28T17:58:20,/search_results,,
66d7a7df-38b3-41b7-b4e7-e59c31f4e9d0,46100575-b56d-4523-985e-ac2377935d91,product_view,2026-04-04T11:42:07,/product/bev-005,BEV-005,
ccf35465-69e3-4679-bb01-964a7753a159,44d1e79a-84d7-4855-9806-02ca17d940a5,page_view,2026-03-17T16:37:17,/home,,
eaa71481-90f7-4be1-8dce-3891b399dc4e,616c0fcd-4fc7-4b95-bacd-21d218252a82,page_view,2026-06-22T13:48:18,/product,,
a79c54bd-6c88-4134-90c1-2c3377865ae3,74d093ca-afd2-46e0-b787-4e385eb35422,page_view,2026-03-12T08:44:14,/product,,
e54fd9df-dd44-4c64-98bb-a6eca117adff,8c2e4f02-06ba-4ca0-a4b1-9d31e6e98b07,add_to_cart,2026-06-19T20:39:50,/product/bev-002,BEV-002,
e3dc437f-2c64-4cef-afae-967961525e6b,6ba5f122-a4af-4329-89f6-f2bc9e3e3207,product_view,2026-07-08T10:38:36,/product/bev-002,BEV-002,
814093f0-e868-4e68-9abb-5854816a814e,3300da46-3bb0-4bb6-985c-99d0355ef1bb,product_view,2026-03-05T20:42:47,/product/jaf-002,JAF-002,
0c459ce7-bb42-4425-8944-41cf64443329,3bb0bbd0-3685-49e1-aae8-30ae7f495b39,search,2026-06-06T19:38:44,/search,,iced coffee
74031418-564e-47b5-afae-b6901840b17e,098decdd-ae90-4d1b-bf8f-8ea0b89367b1,page_view,2026-07-02T04:54:01,/search_results,,
caebdce9-3ac0-4964-92dd-2c497fff55f6,858df64b-14b4-461b-87c1-f7ef838cb439,product_view,2026-07-01T14:07:07,/product/jaf-004,JAF-004,
350a9b1d-ab8d-42b0-ad40-29bd91b5b9d6,43cfee32-1c35-42ae-8870-6e186e78ec82,product_view,2026-04-03T09:56:31,/product/bev-005,BEV-005,
f219f94a-f2f3-4b14-ae16-e63951bd0414,3d608eb2-3fa5-4475-8c8a-153ae2f9fe3d,page_view,2026-02-23T05:53:06,/account,,
740f51ba-8fc6-4c37-a35c-4cc9859a2a09,52d85662-1c75-4e73-85dc-6452d8b04baf,product_view,2026-03-03T15:36:22,/product/jaf-003,JAF-003,
6fdf9aaa-f9ec-4d12-a3b1-9abca03cd896,2c6736c7-60c3-4f66-aa47-4bbca2c2b32c,page_view,2026-04-15T19:05:45,/search_results,,
5686a46f-caf0-4136-9015-f0b79945afa1,6ffe9aff-c083-403c-84ed-fd326d5664d1,product_view,2026-03-31T15:25:40,/product/bev-003,BEV-003,
955ff4a8-2112-472e-98b7-42ebe5aedcee,bcc79ee4-b3e6-497a-93f2-8764519e60ba,page_view,2026-08-09T23:31:14,/category,,
c6513588-143d-4dda-9d01-c0816631fda1,a926fcef-ac1c-4ebf-a0dd-aed82736d364,product_view,2026-07-10T19:17:45,/product/jaf-002,JAF-002,
a81dad1e-91b1-4895-8dff-a7dadf7faa08,195d2db7-6b24-4674-b5d5-b815446a47e4,product_view,2026-03-16T00:27:11,/product/jaf-002,JAF-002,
50955f61-2308-4ebf-8d84-88eee91f155a,2b1abaea-a0f6-4de7-959f-814b48d1d2ec,page_view,2026-06-25T04:16:44,/product,,
7541b102-7b3a-4e34-91ad-340b83f15315,e3f79591-d29f-40b5-9d7f-090c961b79ea,page_view,2026-08-13T08:10:30,/home,,
2f8a73fb-322b-4359-a1f6-5865cae73105,f5e06973-a051-4c0a-9882-704eda815266,page_view,2026-06-13T11:57:47,/search_results,,
cc1c52fb-f25f-4985-a078-9609dbf2ae5c,7e5cbdd7-ab32-40ea-b3ab-8a698d1473ae,page_view,2026-05-07T10:42:32,/account,,
d8b1c400-2ae5-4756-bca5-4338c9086d81,2c1cafaa-c79c-4923-9c82-339e9cfaa766,page_view,2026-07-02T22:39:42,/cart,,
a8684627-04d5-4c78-af1e-81382e55c3c7,32921d94-4d56-41a6-acc7-440c65c8d198,page_view,2026-08-06T02:26:09,/cart,,
820fc436-43d9-43cb-b3cd-5161066bdce2,74c939af-5b6d-4de8-8268-851033eb393e,product_view,2026-06-29T04:13:15,/product/bev-001,BEV-001,
61f8575a-6f13-4966-918c-e3f8eeabf151,802ebf8d-5688-42ce-86c3-f0e8a6478626,page_view,2026-04-17T01:07:04,/home,,
27213e03-05fd-41d9-9758-eb8ddbc91071,a80fa907-b719-418a-b5ee-e4f27d263fca,page_view,2026-07-16T08:02:54,/cart,,
5ff72e1e-1432-451c-bf1c-d5d1e5a06eb5,455571e4-dd4b-4c86-b568-6f807c658651,page_view,2026-03-04T05:01:56,/product,,
410c5a73-2262-4ff4-bf2c-61e6fb32e2e8,815034c3-136f-4e1b-889d-e8704e93c4c1,page_view,2026-04-26T07:24:12,/home,,
f15a13fc-8fb0-468b-9322-9cacc7b23538,134a74cd-3030-407e-8027-a98bca02a7b0,search,2026-05-08T09:21:18,/search,,iced coffee
1762c2f5-638a-4d7c-952f-544c1d9a4642,5c3f9197-8936-48b9-8509-cb19bf63a684,page_view,2026-03-21T13:56:34,/cart,,
0a68bdb5-0ee0-497c-b882-d1e337007375,3084f005-a6e0-4c45-bffd-f8f275ab1c8a,page_view,2026-08-10T07:09:14,/product,,
33a6c65f-c2b9-492c-b22c-14d82de10ec7,cd4074a5-dc48-4593-95ad-800a9510f777,product_view,2026-08-14T14:30:30,/product/bev-003,BEV-003,
c32a9cca-9a1e-449d-a0bf-0d026f9fc375,009c5e0b-d3cd-4b58-ba0d-84afc29aa044,page_view,2026-04-13T21:40:32,/search_results,,
a8095e1e-4c9a-4b38-9048-f2106fe54080,7629a2b0-98d4-4b19-bd15-ec93906d948d,search,2026-04-17T01:21:34,/search,,jaffle
a889e75a-cc2c-4459-8cd1-562a0c3daf02,98aca817-2772-4674-8cc1-0bb461dc004c,page_view,2026-04-10T09:09:52,/category,,
159873c1-3be8-4851-af69-74111489372a,4792b5c4-ed90-4cd9-9d1c-155f0bad924b,page_view,2026-02-22T13:17:22,/search_results,,
c8fe6fac-ea97-4226-9549-d81d0c61e6be,3ce543b9-f449-415a-aabd-3a229caa1f0c,page_view,2026-04-20T23:17:39,/home,,
24f9042c-e3c9-4913-a2e7-2ff47f2e73d7,ed82f537-1524-483b-b5f2-e8d13746a99a,page_view,2026-02-17T15:25:48,/cart,,
3a813a23-df73-43e0-9945-5401c03243d8,bad09fc3-c417-4f72-a8c3-82cc4d27ceca,page_view,2026-03-16T07:27:04,/category,,
d1422596-84f4-44f0-823d-aa3ecbde2bd2,4792b5c4-ed90-4cd9-9d1c-155f0bad924b,search,2026-02-22T13:39:30,/search,,chai
7b4204e7-5cfc-486d-9174-1a1cf616845f,9e9c0b3e-78d1-408d-8615-32c2cecdfef5,page_view,2026-02-23T19:33:18,/account,,
619eabfc-c7c1-472e-8b02-3e57136a5f2e,f07e7a26-e752-4cc3-864e-600d1837d47f,page_view,2026-07-25T07:39:11,/account,,
e1bfb038-0423-4b05-a774-19e61f14ccaf,fbc32e94-ed25-43ea-a448-99f894270637,search,2026-03-21T15:17:50,/search,,vegetarian
707f27ee-a7fe-4ef0-b807-8e79029c0379,3e1bc9d6-390b-4f12-bb91-c313537bb44c,product_view,2026-07-03T18:36:22,/product/bev-003,BEV-003,
3af8e589-888a-424b-aa17-3a16ec7a97cd,2e610783-04e7-4699-9a1f-46085770e337,search,2026-03-04T03:25:34,/search,,spicy
5f6fa635-2a8e-4687-a98c-41405c2d1c92,93cf4ef1-ab4b-4c10-a94d-c46aada1b6da,page_view,2026-04-19T22:19:07,/category,,
083ba4c5-cfdb-427f-aab4-c8ae9ee764df,8a04ff95-5dbc-453f-81e3-d6f019e29cd1,product_view,2026-03-18T06:00:03,/product/jaf-004,JAF-004,
ca845d63-8723-4982-92b5-720f3ee6ca16,da296646-9cda-41bc-a735-0d142507a40e,product_view,2026-08-11T23:59:46,/product/jaf-002,JAF-002,
e5da4d8f-c320-4291-b771-db8d18f520e5,6a241b87-2190-4f46-b6b2-63f307d8baed,page_view,2026-04-11T02:13:22,/category,,
894f5bdd-5fc3-4e3d-91be-864276a7e001,2d7c8edc-5d3b-411d-9735-248822e26989,page_view,2026-06-24T16:00:30,/account,,
d4ad0f45-d63e-4cd0-81ef-89aa7b3cde83,f5ff475f-d444-43a1-a46e-9f8a8eefa6ed,search,2026-04-07T23:54:37,/search,,coffee
64533670-ff6c-4234-a7f9-77c7cc3e223c,0d01aaaa-40b9-45ed-ba14-7930610c6001,page_view,2026-05-03T08:52:16,/search_results,,
88572060-ca68-4090-8f94-5f474a7e7cb1,67856451-6dca-4d18-9488-6a969f7f30aa,page_view,2026-04-28T02:17:41,/product,,
4c610335-1f52-4e0c-b4e9-98ae6aae9f85,47b8665a-8f30-498c-ae98-ba448bc7655e,search,2026-04-17T20:29:09,/search,,iced coffee
a9aca046-65fa-4632-99bf-7bcce8bad3ca,37cdceca-3809-4fc9-823b-c747027b2b32,page_view,2026-05-30T21:24:12,/home,,
b3af00d3-65e5-410e-b8a7-1a633b8ca0ca,54b93c01-0184-455a-b429-175611f23cdd,product_view,2026-03-13T16:24:57,/product/jaf-005,JAF-005,
e8c40c7f-daae-44d7-b907-1ed20f804616,2be757ce-4a64-4f51-a351-26f99e67dbf2,product_view,2026-07-22T22:02:45,/product/bev-001,BEV-001,
edb9b1b6-79f9-429c-8145-f3f79f8d0b48,7454a176-e020-4d3a-b4a6-2c66956d2620,page_view,2026-03-15T13:56:25,/category,,
95dfb101-f006-4bf6-a6e0-c03b04db44df,d368d54b-e782-449c-87ce-f2bc81e84a8e,page_view,2026-02-21T01:13:53,/account,,
9fbc030d-6bb6-4423-aff7-6fc849f02957,05fd8d66-3a60-490f-8f08-114967e92a35,page_view,2026-04-02T06:42:50,/cart,,
b0757b88-6b19-484e-ae6e-d323f43b6e94,73fc882c-8267-4055-bf17-e643b29180b0,product_view,2026-07-29T16:49:39,/product/jaf-003,JAF-003,
e3f4bcac-0783-43af-822f-82fc181dec70,eca7ced0-59ed-4dd2-b6ab-150569de2c5f,page_view,2026-06-24T22:21:31,/product,,
8157a3f4-8e35-4fc6-abdd-f9afaddcb434,699a5a7e-480f-49b8-a3d8-5369cfe531ca,page_view,2026-06-18T17:29:00,/category,,
173c79a1-258e-4bfc-ad7a-0cd3d56e21ff,e1bc490b-133b-4748-87d7-0db0b3b2374b,product_view,2026-03-16T18:27:10,/product/bev-003,BEV-003,
8484fc86-3337-40dd-854f-983963584017,98aca817-2772-4674-8cc1-0bb461dc004c,page_view,2026-04-10T09:14:02,/product,,
ebb5b0c0-b9c2-4f98-b949-f3fa29c8dcb3,81f6b131-b149-425b-9ae9-7ad3b5fc0b70,add_to_cart,2026-07-11T15:12:57,/product/jaf-004,JAF-004,
7807c90f-d98a-4d64-9784-a913f5f84864,5d8886ad-5edd-4082-9823-29570c22c81a,page_view,2026-04-13T19:49:40,/search_results,,
48efe1ab-812d-4986-87cd-d70292daf2de,40c879d2-e3d4-4221-84b7-b88d7aa1791e,page_view,2026-03-27T14:29:02,/search_results,,
69122159-3e05-4a1c-9318-16faee52c164,caec2c84-f22e-4bda-9433-ef3118111b7b,page_view,2026-04-29T06:26:55,/category,,
c1d59e25-dce3-46a8-8021-dc6b3a7dc9cf,297d2ebe-28f8-47b0-9791-f9052642c3f9,add_to_cart,2026-07-30T08:32:12,/product/bev-003,BEV-003,
bf5c9566-847c-4ede-a78b-32a1819495b5,a27a9fa9-aa26-48d3-87d0-fbe762f8df67,product_view,2026-06-16T13:47:04,/product/bev-005,BEV-005,
f5e5cd76-fe22-43e6-b29c-2ffb20986057,9bd471b5-c83c-41b5-beb3-623d63c3aa70,page_view,2026-03-25T18:04:27,/category,,
897d7230-f0e5-4a4f-9c04-6b1df2940b9a,cb7d1fbb-e7cd-4f94-a52b-eab4b41c56a7,product_view,2026-04-14T09:39:52,/product/jaf-004,JAF-004,
88724196-32ed-4b60-b820-39b7c6c44062,716e194d-6a43-4d1c-8680-19c60e559ca0,page_view,2026-05-01T11:33:42,/product,,
fb5f737f-296f-4856-9a8c-4cf0ca5d5db1,1a93bfa6-978a-40fa-b189-7b2986bfb2b9,page_view,2026-05-17T19:04:10,/home,,
a088449a-02bd-4382-9b4c-60da84872f03,98a13d1f-90f0-4915-b95d-fb142fe0a401,page_view,2026-07-13T02:50:41,/cart,,
9bb14c15-2ea5-47e6-bcae-f6241aa1a534,d16cb89f-700c-4683-87b8-9e37dcdafca2,product_view,2026-05-21T21:23:28,/product/jaf-002,JAF-002,
2e178ae8-50da-4012-a686-13f8da0e5059,a4bf9be5-143a-4e00-9218-fb8990c6c795,product_view,2026-06-10T00:46:21,/product/bev-004,BEV-004,
b623e8e6-3cd0-4bbe-975f-c5627ba63121,de17ceec-3703-42f9-b019-10ad841da989,page_view,2026-05-14T12:19:19,/cart,,
0047f158-ffc5-4a91-9fa5-d385a518bcf4,92a3cdc5-d6ab-4de3-a097-b77ab0794f10,product_view,2026-06-02T09:38:09,/product/jaf-005,JAF-005,
f70cc3d1-c9b5-4fb7-a780-7552cd89908e,abb325d4-2df3-4e03-803a-cde42ba23b21,add_to_cart,2026-03-30T23:54:38,/product/jaf-004,JAF-004,
e5257253-ff41-48da-8c69-74d1c7fddbce,89e20228-410a-4446-b3df-fe0233a9c540,page_view,2026-04-09T15:54:49,/category,,
51607edd-f6ee-417c-84b2-1739efbb1a2e,fc9ca95a-065e-45e9-9d94-f7c6d6cc18a7,product_view,2026-05-24T10:22:55,/product/jaf-001,JAF-001,
49b1a021-3557-425f-91cc-e8211fc34d5b,892731da-a369-4633-9b3c-dd3d9bc1e9e3,search,2026-04-25T14:33:21,/search,,vegetarian
127231e5-03fd-4ed3-be08-fd3cacc7f66f,0ed92293-648a-4bdd-96a1-21da082b0bfd,page_view,2026-07-06T07:05:46,/category,,
c4d08892-9ed4-409a-af02-cd484a661e57,babd8805-e6bf-46f2-bada-332431d09cdd,search,2026-07-05T16:51:30,/search,,coffee
169cd73c-1d81-4b96-bc02-4394898e2668,5b194ef2-60e7-438a-9be0-7956b5b7bf67,product_view,2026-05-24T10:01:35,/product/bev-001,BEV-001,
21b94a7c-1a5f-4bda-bec2-3dc350f4bee7,c13d44fa-eb68-49ba-9e75-59b807e57e71,page_view,2026-02-26T07:52:11,/product,,
5e74787f-6b69-457f-aa38-4a936ef0fa3b,1b324eed-66a3-4db2-8e41-ef7ad859ccc4,page_view,2026-07-22T02:59:51,/cart,,
3eecae45-7430-4639-a448-b10d051a9b7e,e7b1be36-f65b-4fb9-80a0-2278c3918602,add_to_cart,2026-04-06T14:39:17,/product/jaf-002,JAF-002,
09b6312e-4460-4e1a-a9be-2df32cc183f9,168ef2f4-ab85-4a0f-9a06-97bf313c26b7,page_view,2026-02-17T22:42:50,/home,,
345ffb90-32db-4b69-b1ef-bfe026b40b37,4f975e6f-4a5a-4b17-a7ed-b073450c2a48,product_view,2026-04-19T10:51:57,/product/bev-001,BEV-001,
5084ae88-4550-4763-a2eb-e6adfb79a985,6dabb786-9ff8-4ddd-8e15-4fe01387522e,product_view,2026-04-12T14:55:38,/product/bev-001,BEV-001,
971538ce-e57a-453e-8eaa-2fccf64086c8,526715eb-e9eb-4d99-b631-dd67548348fb,page_view,2026-04-02T23:35:53,/search_results,,
80645012-e86f-4504-848a-6ffa7237eb62,3dd00346-b3f1-40f2-a270-aa6206f595a1,search,2026-03-23T13:13:45,/search,,iced coffee
6e6875c3-3794-4a51-82cb-f88bea2850b8,bc1bc13a-c6d3-4a34-892d-0e4c58de6a3e,add_to_cart,2026-02-22T05:29:59,/product/bev-001,BEV-001,
82ca2466-bbbd-4a56-92b5-384b3f2e2f64,0a879cb5-903c-42ec-96f8-29dc694572e4,page_view,2026-06-15T12:01:36,/account,,
4f7f8edb-d45a-4b66-bee2-f1706f1faa66,06428462-84bf-4708-bf2e-ac5e37aa08f1,product_view,2026-05-08T17:03:35,/product/jaf-001,JAF-001,
c19d2e65-3f2d-4c57-8390-6a8e7fc5db2d,e9d5beb5-b506-4ad3-9efd-abaf5e5ca876,product_view,2026-04-10T15:44:03,/product/bev-004,BEV-004,
ffb7decd-53e8-4bc2-8074-cd02f6d8a3bf,63bd7486-ceae-4019-a386-474a52d9577c,product_view,2026-06-30T20:46:22,/product/jaf-002,JAF-002,
34f8fe16-878e-4ed1-8905-ad3253739389,4156ccb2-0540-4632-802a-dd2d2d12b7c8,page_view,2026-03-07T09:44:52,/cart,,
1602243d-2c97-40a2-a0c3-e9be51f83c0a,ab532a81-79e7-4438-a6ee-1e84be5bb20d,product_view,2026-05-16T09:34:10,/product/jaf-004,JAF-004,
b186798d-37f3-4297-9e8f-fd7e26c9b8f4,ed457c3a-773c-4746-8e02-a917cc36efc7,page_view,2026-07-25T07:47:54,/search_results,,
e21b68c1-3e71-48cd-b01a-2fa723a83d9d,09429ce7-8a2d-4b7e-9efe-4331d5504d53,page_view,2026-05-12T08:37:35,/product,,
3f2c4a07-a977-4748-9e4f-92c960d24a90,9b2649f3-6936-4a86-994a-2a5217ce7d47,page_view,2026-04-01T10:18:37,/search_results,,
3eb523d8-a862-49ac-a756-799c3ea19556,10111ac4-ab7c-48a5-b6f7-bcd0606ecbbd,page_view,2026-03-14T01:49:35,/home,,
4bfbfa47-e0df-4ad0-8792-692d676fb147,bf53b861-ba8d-4610-a8e1-895b402a9f8d,add_to_cart,2026-04-24T12:12:50,/product/jaf-002,JAF-002,
f7cddfcf-4cd0-493c-a8cf-4c63562998bc,fefdad83-77f0-43d5-bc97-78703eb5e7cc,add_to_cart,2026-06-25T03:16:56,/product/bev-001,BEV-001,
ff9e44bc-ff61-42a5-9805-aeff8c9499b0,00268d00-09e6-4e41-bb75-447459879dd5,product_view,2026-02-26T14:01:09,/product/bev-005,BEV-005,
802cf013-be6d-46ca-b22a-d0698a03c512,18b926e2-e811-420a-9bbf-5500aa0ba9a0,product_view,2026-08-08T21:33:07,/product/bev-001,BEV-001,
850cb4c9-b695-4d63-971d-170831110c7f,37f1f182-7288-4fbd-9270-d966af3c37a9,search,2026-04-22T22:41:20,/search,,vegetarian
3df2a4d1-0e51-425b-977b-0ca10ae7da95,630043b7-abd5-42b2-953f-7f5ac9967ac7,page_view,2026-07-29T01:14:17,/account,,
