id,customer_id,method_type,card_brand,last4,expiry_month,expiry_year,is_default,created_at
24d8fd71-8a44-4451-8224-93afe1488346,672a02fc-236c-4c57-9ef9-218b783ce0e3,apple_pay,,7402,7,2030,True,2024-10-27T15:52:26
349b4b54-93bd-49ee-8e14-8453ab62f545,672a02fc-236c-4c57-9ef9-218b783ce0e3,apple_pay,,9002,9,2026,False,2026-04-23T15:52:26
7b6bce86-6a2e-45d3-a300-0a281dac4057,6939d1d2-fba3-4888-8c53-6898bb73c26f,gift_card,,5563,9,2030,True,2024-10-03T15:52:26
5dc5db10-0a43-4637-8f27-d41bf4a4fc67,69731d27-9caa-46cf-8933-d01e29b20043,credit_card,visa,6105,9,2027,True,2025-02-25T15:52:26
ec4962dc-1739-4bfc-93dd-4111572022c3,6a0e8a99-d39a-4600-9876-1344b693450f,paypal,,3351,11,2026,True,2026-04-10T15:52:26
403f8cfe-a2f3-4c13-a0e7-8d48bf7d95d8,6afcdfd4-7162-4241-9932-0cf1f3a2b6e7,paypal,,9421,1,2029,True,2025-05-21T15:52:26
6202dd9d-2a7e-42ce-a251-d546d6085361,6afcdfd4-7162-4241-9932-0cf1f3a2b6e7,credit_card,visa,0758,12,2030,False,2026-04-12T15:52:26
134d1f29-eedf-4a80-a2a8-4e4e6732a90f,6b991ab8-8048-4161-b67d-7f862b2cc13e,paypal,,8284,6,2031,True,2025-03-18T15:52:26
5225f682-679d-4df8-bce2-e6dfdfaafbab,6b991ab8-8048-4161-b67d-7f862b2cc13e,debit_card,amex,3728,5,2030,False,2025-06-29T15:52:26
29a9bb9e-a25d-4f80-8841-885f3ab0199a,6bb94756-3d64-40f4-9ecb-bc26ede41625,apple_pay,,3955,8,2029,True,2026-04-04T15:52:26
fd7a925f-29f3-415d-b9a8-5abbd0a95512,6d91807a-84e4-47c1-8e47-925d52e0dd48,credit_card,mastercard,2423,10,2030,True,2025-12-08T15:52:26
4a2d43fb-999f-442d-af0c-82da96542507,701ab460-123c-42eb-bae0-fbe7a111ebd7,credit_card,discover,5192,10,2031,True,2026-01-28T15:52:26
a89b5ef0-fb38-4e8e-aae6-a82005e2b815,723f776c-3ad0-4fa2-8177-a80f2cab59d9,credit_card,amex,0397,11,2027,True,2025-10-03T15:52:26
f5331123-cc01-4f38-b7a4-797040f2a0e2,72492cee-bfcb-4501-9a63-5afe45f5215a,credit_card,visa,1171,11,2026,True,2025-12-30T15:52:26
8a2efb35-1c86-4817-a1dc-50109b9ec6be,72874237-a564-45ff-95cf-5fb3ab18e7c8,paypal,,3756,8,2031,True,2025-07-03T15:52:26
ff12bd75-21b8-40ba-9fab-7e766ddf0fbd,72ad36e6-90e5-4d1f-8978-44a18ed7d4e0,gift_card,,7629,2,2028,True,2025-04-08T15:52:26
1c1d4234-c735-402a-819c-d17d4d60c3b3,748db0ca-899a-4da8-8177-2fa1ec2a9302,credit_card,visa,8727,10,2030,True,2025-10-27T15:52:26
aa46cc8f-2cf2-4fbb-b5d3-7d28c552313f,758d0e66-e551-46a4-b8f9-0a98d7161e93,credit_card,amex,0979,11,2027,True,2026-06-26T15:52:26
4e3c7a8e-973f-45bd-becb-549e047389fe,77475cfc-c7a4-44fd-aa82-b68053aa7540,credit_card,mastercard,6855,10,2028,True,2025-09-17T15:52:26
31a016aa-0026-4109-8bc6-ef4f0f5b988a,7767d63a-0293-4866-ae0a-724670463aa1,paypal,,0314,7,2031,True,2026-06-14T15:52:26
48e7f64a-0dc4-4794-9936-a5b0720a339b,77b903b9-c97e-44ae-8274-9dea7b101277,gift_card,,4655,2,2027,True,2025-11-19T15:52:26
52798a77-2b50-4c3b-afc6-3ea45aeb25f5,787f43ea-3f2a-4f90-967d-6479bad4f1a9,credit_card,amex,5288,9,2026,True,2025-03-28T15:52:26
d6e3dc25-27b9-4cee-99e2-885dc370f586,797a1a0b-31a6-4422-af8a-98fd4e5e1114,debit_card,discover,7848,9,2028,True,2026-06-07T15:52:26
508c699d-820a-47ee-84c2-13cbcf335a4a,7aa35447-7686-43f7-bb98-14b1bc5fe250,apple_pay,,8094,6,2026,True,2025-03-21T15:52:26
62c27072-a9c0-4b9e-9007-12f53d40a349,7bb8fda6-2726-4199-a7aa-ed27cdfff312,paypal,,9550,5,2030,True,2025-04-22T15:52:26
d471dca7-0df3-4347-91fc-cbd4cd7e286a,7bb8fda6-2726-4199-a7aa-ed27cdfff312,apple_pay,,6432,10,2028,False,2024-12-31T15:52:26
c5883ce6-dfa9-4f48-80de-9ede915e87fb,7c66bbce-e687-4e15-be85-d960c3de159b,gift_card,,1542,7,2026,True,2024-10-01T15:52:26
6afbb289-a91d-44ea-9262-2d9e970b4424,7c66bbce-e687-4e15-be85-d960c3de159b,debit_card,mastercard,6481,10,2029,False,2026-02-09T15:52:26
b33ee44e-d2e6-4191-8f12-4d7f4cf73752,7eaca096-c253-48ee-936a-8ea930759d59,paypal,,1263,1,2029,True,2024-10-30T15:52:26
9c36fa22-187e-40fa-ad95-b051d01e4cea,7fcd9f31-c0cb-4414-9981-9d014f593081,gift_card,,2678,1,2031,True,2024-11-19T15:52:26
a8c53af1-56c6-4cb1-927d-e53c60234935,80617fda-335d-411d-aed3-ca3917a8cff2,gift_card,,7290,3,2028,True,2025-08-24T15:52:26
41fb1847-fd46-4352-9857-8bd7e585c12e,848485f0-198f-4efa-8335-707db71a7434,paypal,,9674,11,2031,True,2025-03-03T15:52:26
2a5efe62-d09d-44ad-b658-697e0901cdff,848c50eb-5e2a-4b53-b6b9-751bfad107b7,credit_card,visa,4986,11,2027,True,2026-04-26T15:52:26
8fa721f8-5ce5-42f2-8bc7-ad0b4ee4a329,84f7f075-d17e-4662-a11c-bc80e28b12f5,apple_pay,,7669,5,2029,True,2025-08-14T15:52:26
c820b593-1772-491c-ba49-dadafcecdc0b,85e030d5-7bbc-494b-baab-665c95549265,debit_card,visa,4378,6,2031,True,2025-09-11T15:52:26
204068a3-f3c6-4fcf-9c48-c347e9608d8d,8639eac0-9cd8-4fe5-9e10-8526a16018d1,paypal,,9529,3,2028,True,2026-01-25T15:52:26
3b8855ae-798c-408e-ba9e-bc13416b262e,866ec748-2021-45f8-9170-6c393fca1e65,debit_card,amex,5398,7,2028,True,2025-12-25T15:52:26
febccef6-d234-47d6-9a74-321aade1807b,86fb0f27-e52e-40a4-8499-5f1610574213,credit_card,discover,6430,12,2029,True,2026-03-10T15:52:26
8dc0582b-8a6a-4ce0-bab8-e1d58a1cb7fc,87fc5559-9d20-4780-8c0e-b7c248cd6236,credit_card,discover,8915,10,2028,True,2025-04-26T15:52:26
3640147f-208f-415d-a448-07a7ccc95014,8834bd0d-66fc-44cf-83bc-c787f024b078,gift_card,,6134,1,2026,True,2026-05-04T15:52:26
aa724042-6285-4cc7-9c99-8fa1aa6d227f,8834bd0d-66fc-44cf-83bc-c787f024b078,credit_card,discover,7183,6,2030,False,2024-10-27T15:52:26
eb609d17-9bb0-400c-bf57-5910b09efeb1,890861ac-5e77-4568-aaff-807b37e6f872,paypal,,7594,9,2029,True,2024-10-16T15:52:26
c4b0ff0e-125a-4587-96b5-057a8526c6d2,8c5628d0-6d15-4a6d-80f2-9c723e39ba83,paypal,,6577,6,2031,True,2024-11-05T15:52:26
be35774c-5318-4287-a267-7e3e5f0064a4,8cf43099-d49e-4e95-8b08-3d61df8b947f,gift_card,,1623,12,2030,True,2026-04-20T15:52:26
b5c07ece-ba1d-4c92-8dec-1214c7eab5de,8cf43099-d49e-4e95-8b08-3d61df8b947f,credit_card,discover,4013,10,2029,False,2025-07-06T15:52:26
3958e11b-8405-416e-9a41-b4607cbf7458,8e104807-9dc2-4625-a1b7-9d858ddd96de,credit_card,discover,0572,11,2031,True,2025-01-30T15:52:26
4e45f500-a320-4d9d-95c7-9243b6d00ea6,8e5c2f29-44ce-4f60-b818-8b728f60b79b,gift_card,,9847,1,2027,True,2025-08-18T15:52:26
d5c1882e-5aac-422b-92b7-be16b73f3bc9,8e91d584-8798-4b43-a077-64b5334460b3,gift_card,,5751,12,2027,True,2025-05-04T15:52:26
3b9fc757-4cf5-4681-9a71-0bb1de963851,8e91d584-8798-4b43-a077-64b5334460b3,debit_card,visa,5463,10,2028,False,2026-01-23T15:52:26
a1223cfc-8562-4f97-8556-77e88c2cc15f,8f34cf8e-4ab5-436b-b34d-d43e654c8d6b,gift_card,,8918,11,2026,True,2025-05-11T15:52:26
7996b1e6-cd4d-4a4a-a850-af62f4579b96,8f9052f4-d761-416e-8b74-a71f640df0d7,credit_card,discover,2851,10,2028,True,2024-10-18T15:52:26
6cd9ec01-364c-476a-95d9-778f8b369286,8fe1e8f7-9891-4978-ae6c-34234f35c728,gift_card,,6405,1,2028,True,2025-01-30T15:52:26
0249e827-f39c-4f3e-8835-285adabe92e5,902c8ddc-8ba2-42a6-b380-4afc64f50ffc,apple_pay,,4763,11,2031,True,2025-03-01T15:52:26
67e7bb19-4e76-40dd-95e8-d5ae84784b83,91c5349a-5fb8-43b5-8af3-1b0018617bc3,credit_card,amex,0735,6,2027,True,2025-04-10T15:52:26
7d3f9b3c-a3bf-409e-bde3-d4520d57fefc,93c6c6a9-16fb-43ad-bd64-1ee5eccdd750,paypal,,9451,2,2026,True,2025-02-13T15:52:26
f95e80a6-fee1-42e4-92f3-e6ae1f0a8967,93c6c6a9-16fb-43ad-bd64-1ee5eccdd750,debit_card,amex,9926,11,2030,False,2025-06-23T15:52:26
6c3fbce1-af8e-4662-9cc6-2c1f1c967fc8,9400a9f1-7dfe-440e-9992-ce7a2dd5b296,gift_card,,5699,3,2031,True,2024-10-04T15:52:26
b8e24b58-c800-4330-9a32-d213304f4948,943fb486-16d5-4258-99e7-8340b1862e76,credit_card,mastercard,9093,5,2031,True,2025-05-24T15:52:26
a3a3f1fc-ee83-45f8-bf1d-ebf4d7007a5f,9455079c-4344-4995-939d-8184d7eb02e7,paypal,,4873,6,2030,True,2026-01-08T15:52:26
bdd2b750-d283-4f97-98e6-8b2d0f2e6c67,9455079c-4344-4995-939d-8184d7eb02e7,paypal,,5043,11,2031,False,2025-05-25T15:52:26
def587e9-cff9-4885-90f1-cc407ebca30d,94e0e084-e14c-4061-80da-7e6030bf14d5,gift_card,,6486,11,2029,True,2025-06-11T15:52:26
e3b83309-4e4f-4d7b-8a1e-64484fa634d8,94e0e084-e14c-4061-80da-7e6030bf14d5,credit_card,amex,4151,9,2031,False,2025-02-14T15:52:26
3ebe17b0-35db-40b5-af77-da568944f75a,96f4e93c-c759-4fc7-b4a3-c8a153858bea,paypal,,7260,11,2026,True,2026-03-02T15:52:26
11aeddf3-444d-4040-abc2-16eaa36fd45e,97bbee89-2209-4d9a-9f20-d3327baf7efe,paypal,,4823,3,2031,True,2024-12-05T15:52:26
ae046eb8-813b-49b4-bd67-6a82112fcafd,98c7adf1-31bc-45c1-85fb-dbf53b4a53e2,apple_pay,,0249,10,2031,True,2025-09-25T15:52:26
f3ffbb0c-3839-4a07-aa79-5af10d131be6,98c7adf1-31bc-45c1-85fb-dbf53b4a53e2,credit_card,amex,4712,10,2027,False,2026-05-29T15:52:26
92a59d80-e88e-496b-b549-f6844a97062d,9c98b2d4-f4f3-440f-b28d-0e1ca7a152a5,gift_card,,4001,6,2027,True,2025-11-28T15:52:26
1530082a-57c7-4a2c-9783-e02dbaf2071a,9db0e79f-fdea-4290-ba7b-114141f33d1f,gift_card,,5575,4,2029,True,2024-11-25T15:52:26
17dd530c-92bf-4276-89b7-b5779e1a1d0d,9eac28b8-2264-4e48-9c2c-b3f7384bc20a,apple_pay,,6701,11,2029,True,2025-04-08T15:52:26
783dee23-5db3-4dcc-adbf-3cf0f5d6a821,9ede5407-362e-465c-a234-482e1f2411c1,credit_card,discover,1767,2,2026,True,2025-09-03T15:52:26
376ccae3-17ca-4a44-81ff-aa5e75d68dc0,9ede5407-362e-465c-a234-482e1f2411c1,paypal,,2966,12,2028,False,2025-03-04T15:52:26
d9fd4297-2379-438a-8ed1-40ad125acc3d,9f72b282-1f70-450b-988f-9b3029fa121e,credit_card,amex,9490,1,2031,True,2025-03-29T15:52:26
7147a872-e123-40bf-a049-d02903b51725,9f72b282-1f70-450b-988f-9b3029fa121e,debit_card,visa,2740,4,2029,False,2025-03-07T15:52:26
0c2756fd-4b59-4041-af2e-cf3a6fd39734,a054cb90-d7e9-4236-9533-fc7fd2b1fd77,credit_card,visa,5215,2,2031,True,2025-05-20T15:52:26
cfa9ee18-4111-4933-adb3-b92bdad60051,a054cb90-d7e9-4236-9533-fc7fd2b1fd77,debit_card,mastercard,4348,7,2028,False,2025-10-14T15:52:26
beb2cb51-17ff-4d97-9d47-57db0dd4a5f9,a1a72036-c041-4a92-a719-9bbf0e21d53b,debit_card,discover,2544,8,2027,True,2026-04-02T15:52:26
582c6962-be72-4c2a-ae88-cc91da1de060,a2053515-1d0d-41cb-a47d-485aed398e8b,paypal,,6343,1,2030,True,2026-02-20T15:52:26
1f24d9b3-5816-479f-94a4-1a55a1c0a5a3,a2053515-1d0d-41cb-a47d-485aed398e8b,apple_pay,,0189,4,2031,False,2025-07-08T15:52:26
e286c491-cf28-4627-8185-d3aa2a274cdb,a296a891-b126-44e1-a271-9228cc28b3bc,apple_pay,,2292,1,2029,True,2024-12-07T15:52:26
3da85124-ce71-4602-8043-38630704e266,a2effce6-3ad2-4811-940b-bbb5a4ad9b67,apple_pay,,0619,6,2026,True,2025-08-19T15:52:26
51775fd1-ebe3-47e4-945c-eb1edf3ca8d5,a31129ac-6e82-4a23-86f3-3d708e019069,paypal,,9552,1,2031,True,2025-10-23T15:52:26
6e32ef2d-3307-4b12-b41c-abd2e7dc76ab,a3d91be1-b5d9-4d3c-bdd8-ab49cd378f30,gift_card,,7855,10,2028,True,2026-03-08T15:52:26
e0924500-70dc-46e6-a78c-d9c7ae5c11e1,a46b9550-42ae-47e4-9a08-0f32481d5191,apple_pay,,3226,10,2030,True,2025-05-06T15:52:26
d1c42aa3-f495-4510-a9ed-0c6085a5a8f8,a48b7707-e594-444f-854e-67d65eb9105d,gift_card,,0619,1,2027,True,2024-12-21T15:52:26
c6e9bfbd-b792-48ab-9f09-d7f74303d3cf,a792d50a-1570-450f-901a-c26bc3b4a9dd,apple_pay,,7727,3,2027,True,2026-02-17T15:52:26
ecb11c93-fca2-482e-87a1-1d9322e42e53,a792d50a-1570-450f-901a-c26bc3b4a9dd,apple_pay,,7548,3,2027,False,2026-04-09T15:52:26
d647921c-e6af-42b5-9159-184b57ff8186,aa006c1b-6b97-4f02-99a9-57923d13eb8f,gift_card,,2007,12,2029,True,2025-07-27T15:52:26
acb4fa94-34c1-4a0e-a2a9-8e62e40fc792,ab13dd68-d82a-4dbe-b352-0f4df96ff5e3,apple_pay,,5797,11,2028,True,2025-04-21T15:52:26
49a3f667-0f98-4a4b-9640-e398a62bae87,ac4632eb-3a22-4956-896e-0a3899a647f1,debit_card,visa,1969,4,2030,True,2025-12-18T15:52:26
6855d3c2-7116-4d5c-8957-650b94108e88,adc6b3eb-08c6-47a0-a6ce-19384284547a,debit_card,mastercard,3468,4,2030,True,2025-03-18T15:52:26
4c19687a-d8a6-4d4e-b9db-0a7999a98f78,ae6e644d-c310-4f23-84dc-5063fc2e2953,gift_card,,1675,5,2028,True,2026-06-15T15:52:26
b64770ae-bda2-404c-a5e8-1ae6c982629e,ae6e644d-c310-4f23-84dc-5063fc2e2953,credit_card,visa,7810,6,2027,False,2025-08-28T15:52:26
c5317eba-8fc3-4b3f-9e6c-1c4b4d3e3711,afdabd06-a2b4-497a-93b8-7bcf582b5d3b,apple_pay,,2555,7,2029,True,2026-05-01T15:52:26
bd3cfb2e-79c1-4cb7-9e2b-5e40e3411b53,b01b46fd-8f75-4db5-806d-c5c5980008c4,debit_card,amex,2984,6,2027,True,2025-06-27T15:52:26
d671c3ab-f823-46fe-a250-875426e0ac7c,b0382b3d-f5c4-4ecd-9e82-9ec911feb36a,paypal,,0701,6,2030,True,2025-11-02T15:52:26
7252aef4-385d-432c-a520-7eb12f1d3d36,b0fb926f-1c66-426d-b796-e9d801b13122,gift_card,,2695,11,2029,True,2025-07-23T15:52:26
6c49c319-941d-4bf5-b07e-9a99a10817ac,b0fb926f-1c66-426d-b796-e9d801b13122,gift_card,,8861,4,2028,False,2025-08-10T15:52:26
6a73ca43-65aa-4664-832e-437f8b3224f2,b2263d08-d05d-4240-a470-6fe31527b9d2,credit_card,discover,1970,1,2027,True,2025-07-16T15:52:26
7c1988dd-1e56-4900-9b28-775fc2ea2f55,b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,paypal,,7223,7,2029,True,2025-04-28T15:52:26
ac779d9f-8e2f-4fb5-9873-3820a8b11c37,b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,paypal,,1238,5,2029,True,2025-05-08T15:52:26
f67fd91e-63fd-4e3e-9ea5-d386dfba8b9d,b4413ac0-2fc9-4c91-b188-71c109d9be8f,gift_card,,7208,12,2026,True,2026-04-24T15:52:26
53b39e60-d9fd-4848-8c05-cefda0a65893,b51ad0d8-7b4d-4859-8de9-fd9feb62c888,debit_card,amex,3340,7,2026,True,2024-11-23T15:52:26
58b2de10-dc09-412d-91ab-4773b1368bda,b60e68c2-1b3c-4a8b-a056-a39fb4e6a320,gift_card,,6955,10,2027,True,2025-12-04T15:52:26
4d54bf90-794c-4858-8c8c-c289a69a63e5,b65fff66-1997-4dd8-bc91-1349a415e4a0,credit_card,amex,1826,11,2029,True,2024-09-30T15:52:26
b89822b8-b7db-48e3-83f5-7dfa079feeee,b65fff66-1997-4dd8-bc91-1349a415e4a0,credit_card,amex,6601,5,2026,False,2025-02-17T15:52:26
4e986c1f-db58-4261-9377-4e0d292b7fc3,b66095e0-346f-477d-8c25-3b70d4dfab70,paypal,,8383,7,2029,True,2025-11-10T15:52:26
59fc5c4a-59c2-47e4-a5d4-f1d734993317,b6b6f9ac-f08b-4ef6-8e52-a2c0bb49b17d,gift_card,,7711,3,2031,True,2026-01-29T15:52:26
f2115878-e476-4247-a156-52e3d9672588,b745eacd-b8ee-4507-82ff-98d3c4daffc7,credit_card,discover,8180,10,2031,True,2025-07-06T15:52:26
0ce5dc1e-fbb1-43ea-bb3d-1aced15b1a07,b8cf5c4c-27e2-4106-9058-eb38559661e0,paypal,,6622,6,2027,True,2025-06-03T15:52:26
b3d18133-0b7d-40e4-96e3-829fe58946e7,b8cf5c4c-27e2-4106-9058-eb38559661e0,gift_card,,4299,3,2029,False,2025-10-25T15:52:26
6b59325f-5b33-498e-8c6d-9f1c98a8f371,bab8979a-8cd9-477b-bbd7-2e1dbab88437,debit_card,mastercard,5504,2,2028,True,2026-05-28T15:52:26
3bb758e3-a4af-4d3e-9def-2a3a27709f95,bb35efe0-ac42-4801-bc72-7bea481716da,gift_card,,2204,3,2030,True,2024-11-21T15:52:26
666404b0-cfad-4bc9-beb5-fa5fccdb9ade,bb9bad76-c7ec-4f36-842c-54c3bbb40467,debit_card,visa,7119,8,2030,True,2024-11-28T15:52:26
a6de40b7-ad7d-445f-a208-4e146f2a8bbd,bbffd265-99c5-491d-a03e-fee1fec9e123,gift_card,,2838,7,2028,True,2025-08-05T15:52:26
1c22b901-07e7-40dc-82e9-23f03ab7fbcb,bcff2252-fa4f-4a03-88eb-6ff7b0e010a0,apple_pay,,4274,1,2029,True,2026-01-19T15:52:26
8ea6fa95-0698-41ac-a248-c119d7beb202,be6fcaa5-9911-4bb6-b97c-47eb53c88b32,gift_card,,8126,2,2031,True,2025-10-14T15:52:26
765c9473-e182-4ba6-86fb-35712a167ded,bea5ef1d-43b9-4df5-b3d1-436f675ec066,gift_card,,9823,12,2027,True,2024-11-23T15:52:26
727a455b-89bd-42d3-807e-c60d93781a25,c052cca8-a71b-4e49-b713-c012bcfce146,apple_pay,,7875,2,2030,True,2024-10-10T15:52:26
effbc2cf-5aa0-4139-b20a-a4bfc9b3cc6e,c11308cb-8153-4e7b-9149-9b6b5c0aa137,apple_pay,,0632,5,2030,True,2026-02-04T15:52:26
1695947f-d99e-477a-a10e-231d72308f05,c11308cb-8153-4e7b-9149-9b6b5c0aa137,gift_card,,8890,10,2029,False,2025-05-23T15:52:26
f37a5ad9-58d7-43a6-be8e-138936055098,c401aa52-5d86-4872-a6fc-75f431023457,apple_pay,,0658,6,2026,True,2025-06-14T15:52:26
18554ca6-ab92-4d26-95bd-3596b25589d1,c630fcf6-11c8-465f-9498-0839aee67e55,debit_card,mastercard,3501,12,2031,True,2025-07-08T15:52:26
7ebd7917-840e-44bc-b7f6-56e21150628d,c630fcf6-11c8-465f-9498-0839aee67e55,debit_card,mastercard,9152,2,2029,False,2025-11-10T15:52:26
0f47f0ef-7251-4b54-8c1e-e478bc2c81e0,c6abaffa-11df-4987-9806-71dced92f534,paypal,,7530,10,2026,True,2025-02-25T15:52:26
5162582b-f856-4d6c-9068-135a9a682097,c9276a13-5b0f-4ce9-8802-3e0ead192508,apple_pay,,8533,10,2028,True,2026-04-12T15:52:26
48d2fb06-7ef8-498a-a143-440b840d5d6f,c958448f-45d7-416d-a358-45098ec2a9da,credit_card,visa,1248,10,2028,True,2024-10-24T15:52:26
aada2148-73b1-4c0c-83f4-2b6f907ece76,caa8f40a-63c6-4789-87ad-05b99d694a15,apple_pay,,8041,1,2028,True,2025-03-03T15:52:26
7d9ef70d-bceb-4a78-88e0-c997a69e221b,cb969dd8-a609-4b10-b213-d1011a90ef2b,apple_pay,,0288,10,2027,True,2026-06-22T15:52:26
ac94ca42-f04a-443e-9830-f9f9facd8779,cd67e795-f5fa-470f-9a4f-4060d5951279,debit_card,mastercard,2130,11,2029,True,2025-10-23T15:52:26
40861725-bc97-4262-8fe2-e4c57a246484,cd709ef0-753a-4968-b981-ab264708b37a,apple_pay,,5322,11,2031,True,2024-11-06T15:52:26
eb3c3c10-14c9-4d98-b5da-ad81d5c998b9,ce5679e9-296a-4566-ba46-98a3e0a94136,apple_pay,,0834,1,2030,True,2025-03-25T15:52:26
9ff3d60f-62da-44c3-aa8f-b2557053d17c,ce73a9b8-27f8-4c9f-941c-4b99a646fb32,debit_card,amex,7145,8,2030,True,2025-12-15T15:52:26
9d4bd3be-3586-4896-8a8d-b4adffb44f28,ce8210c0-c537-4fd0-80ef-c3e8063b748a,apple_pay,,8435,5,2028,True,2025-04-13T15:52:26
21881b84-4053-4cb4-95a3-3179a987c092,ce8210c0-c537-4fd0-80ef-c3e8063b748a,apple_pay,,9843,12,2028,False,2025-02-06T15:52:26
b8023b69-49d2-4be1-9286-4d19b5ee0286,cee4269a-3771-43d9-adc4-762ba3bc1782,gift_card,,3317,3,2026,True,2025-10-03T15:52:26
52504616-4fd8-496d-8cee-bed81634ee1f,cee4269a-3771-43d9-adc4-762ba3bc1782,paypal,,0933,3,2030,False,2025-12-19T15:52:26
b34bcfb7-d5d8-4fd3-bb69-2cffdcd5fb97,cfefbf12-9a5a-4d61-a708-d92f785af097,debit_card,visa,3947,9,2028,True,2025-10-31T15:52:26
45908b84-62dd-4837-b5c3-00036d6d3bc4,cfefbf12-9a5a-4d61-a708-d92f785af097,gift_card,,4195,12,2029,False,2025-07-17T15:52:26
28aa6788-29f7-416c-9833-4c41a299a59e,d18e4429-67b8-4ac0-8d74-6c1d026d15a7,gift_card,,6984,6,2026,True,2025-08-29T15:52:26
8ea7424d-a5a8-4503-9220-3f9292079695,d18e4429-67b8-4ac0-8d74-6c1d026d15a7,apple_pay,,8939,3,2028,False,2025-07-14T15:52:26
3d638573-4081-44b2-bbe8-975f5441f0ad,d23755ac-d315-4dfd-ae80-4fa042f7d833,paypal,,3901,4,2026,True,2025-02-15T15:52:26
017f66fd-d805-46a6-9763-0f669b6d050b,d285a28f-6fa3-4c70-9469-73e7fe1787ae,apple_pay,,7541,2,2026,True,2026-04-29T15:52:26
c9d827e8-1f66-4b4a-a8aa-359ae1888fae,d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,apple_pay,,8948,12,2029,True,2025-09-10T15:52:26
b32a266f-55af-41af-93da-5dedbf753e3e,d47a83f3-a765-4a20-b40c-e0993cf00e4f,apple_pay,,3833,6,2029,True,2025-09-01T15:52:26
bbe13a75-6fa4-40b7-acb1-9b045cfa1e34,d4d6c47d-5048-4008-b088-4f13691fbefd,paypal,,0957,8,2026,True,2026-03-05T15:52:26
53f486ac-257c-44c0-a842-50e2e2c49320,d4d6e685-70a2-49ea-b511-383a54d18cfa,paypal,,3752,1,2030,True,2025-12-24T15:52:26
a1b22722-33bf-4930-8d10-ba58d9c32336,d50199e3-7c9b-4921-9920-d234b5fc561a,gift_card,,6629,7,2028,True,2026-03-29T15:52:26
192c6d7e-5a54-45fa-a4ae-73514ee1e11d,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,credit_card,discover,3012,9,2027,True,2025-07-22T15:52:26
4a0fbf11-5d9b-454a-a31d-a419673b8ff5,d6914b8f-0d72-4044-a61b-055adb02f005,apple_pay,,6053,5,2028,True,2025-11-20T15:52:26
5ed9941a-e74d-4254-a8fe-dd7c42509aa1,d7290d30-60da-438f-a6f7-99a66828a1ba,paypal,,6990,6,2027,True,2025-03-18T15:52:26
222136f5-cb2b-4f65-96d7-171dec19d16e,d78e6e3f-3ff1-49b6-9dcb-129816aa0ecb,paypal,,2849,11,2031,True,2025-07-07T15:52:26
fb634a7e-da8b-4551-aa5b-d9c30414bbdd,d82c6a2f-7e02-40de-81c3-c42ef14d8460,gift_card,,6525,12,2030,True,2026-06-30T15:52:26
48b6dae4-cea4-4bf1-9ff2-8a8d5dca7f57,d9464bcd-0a19-4058-8fc1-bea843e6c339,paypal,,3904,6,2027,True,2025-10-13T15:52:26
45a0288b-6381-4905-a84a-15b536efaf94,dcddb844-390f-4861-a4ee-0a32b75bb218,paypal,,5311,10,2027,True,2025-02-26T15:52:26
47e8d97f-1161-4423-9f99-86310ec60b38,dcddb844-390f-4861-a4ee-0a32b75bb218,credit_card,discover,1966,12,2031,False,2025-02-08T15:52:26
149eab71-384d-4298-8539-06ad01eaed6a,e0df02ff-f788-4191-9881-df0d6c775206,gift_card,,5713,10,2027,True,2024-10-10T15:52:26
b19d1c6e-c59a-4a85-a5d0-833a151f20c9,e100dd4b-6c96-4036-88a6-8813aa5a718f,debit_card,discover,5987,6,2029,True,2025-11-11T15:52:26
3261ca48-ec66-412c-95dc-1aa0ab187a34,e4adb740-2faa-44fc-bc18-4aa698032414,paypal,,1828,1,2029,True,2025-10-03T15:52:26
c68f50c6-0ad0-42d8-acd7-1b0e89b7ac54,e50d93de-3e78-4f09-8406-df4f27f26c8f,apple_pay,,9285,9,2030,True,2025-03-03T15:52:26
01f2cdb5-106a-46ea-851e-088918e0d4bc,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,debit_card,visa,5032,5,2030,True,2025-12-09T15:52:26
0bfadb88-8715-488a-8837-b50170cf3ce1,e6ef189a-76de-4ef5-ace2-676d69273e22,gift_card,,0941,1,2028,True,2024-11-02T15:52:26
cd6a7e33-ab47-4c0b-8804-f69943ada482,e77008c8-b7e1-4bb6-93d8-8383d6385531,debit_card,visa,8786,12,2031,True,2025-08-16T15:52:26
7f677cb3-6334-43ee-997a-a06b08ccbf67,e77008c8-b7e1-4bb6-93d8-8383d6385531,gift_card,,4652,10,2028,False,2026-01-31T15:52:26
0928cc0c-0c3b-4b5d-a8c7-43684478a6ef,e94d8a6e-9b23-411a-baf2-75f02c42d8cb,credit_card,discover,3965,6,2029,True,2024-12-28T15:52:26
4abb87c1-c3f2-4df6-a428-50e35087923f,e9647282-4e31-40a7-a07e-5d10cd7e447a,gift_card,,6771,10,2029,True,2025-11-10T15:52:26
f25276b7-2812-4c69-9180-a3e5ac0c771e,e9647282-4e31-40a7-a07e-5d10cd7e447a,credit_card,discover,4760,12,2029,False,2024-12-31T15:52:26
