id,customer_id,device_id,started_at,ended_at,landing_page,referrer_source,is_authenticated
f7e63542-5ae4-41a9-b8f8-7331504c450f,,,2026-07-12T09:45:52,2026-07-12T10:30:52,/category/beverages,direct,False
295bb204-218d-4927-bf3f-f854de115572,2f76575f-2d85-40ca-8f3b-82b14debc678,e8c1a89a-5803-44c6-a916-81d3f33e86bf,2026-03-02T06:51:43,2026-03-02T06:52:43,/,social,True
c2b65409-f39d-43e8-9e33-5b2c8a016c49,,,2026-06-19T18:26:54,2026-06-19T18:29:54,/category/jaffles,social,False
4f0f6877-c98a-4d2c-8e10-b31bb96b3194,,,2026-06-12T10:22:00,2026-06-12T11:07:00,/search,social,False
26bbeb1f-24fa-4b3f-a20a-26fc22b68db5,,,2026-05-11T09:59:51,2026-05-11T10:07:51,/category/jaffles,email,False
af1d828e-b619-42b0-86c4-dfbdc8ca6644,,,2026-06-02T16:25:19,2026-06-02T16:26:19,/category/beverages,referral,False
c20430b0-6dd7-4d35-a94d-917b44eac7ff,ed7f8737-2c99-408f-afd0-f91c740e414c,1f54e0df-58e5-4052-9df3-5444ac1973ba,2026-04-12T10:48:19,2026-04-12T11:33:19,/category/jaffles,email,True
eadaa5f0-b495-406c-b9ae-6cab47d6e760,748db0ca-899a-4da8-8177-2fa1ec2a9302,f240e0ee-f108-491d-8c8a-030d25b65714,2026-03-28T02:46:14,2026-03-28T02:49:14,/category/beverages,email,True
40784a5c-a62e-4e22-aa8c-180740e09b87,878f6e41-bcd7-4f18-aa89-90133272eafa,42603dce-6486-4d82-bc50-f6c1c519001c,2026-03-20T21:15:39,2026-03-20T21:16:39,/,referral,True
755f46ec-de53-4908-bc26-d0f9f2860edc,eccb6e23-700f-4b9e-803e-9c681f12dd9e,dcf5abb8-723a-4717-8d3d-967b3b347269,2026-04-03T19:57:05,2026-04-03T20:05:05,/category/beverages,referral,True
03c0180e-80a6-48cd-988c-1fa6d44c9662,,,2026-05-25T02:04:49,2026-05-25T02:12:49,/category/jaffles,organic_search,False
b5076b0b-af2b-4ad0-b041-f575fc5f354b,,,2026-04-27T21:52:04,2026-04-27T21:53:04,/category/jaffles,paid_search,False
5236194f-9eb6-4dad-a253-d958b8421b6a,416cd82a-8e13-48b3-a6e1-dadbf5a29d2d,b9262448-2e05-4e15-909b-366e0aee34eb,2026-05-09T23:05:01,2026-05-09T23:08:01,/category/jaffles,organic_search,True
23f75eca-fb28-4a4e-9cf1-142b7cbfabb4,,,2026-05-06T09:05:54,2026-05-06T09:08:54,/category/beverages,referral,False
f5028cbb-999e-46cb-be0e-39b2794b1a3c,e6ef189a-76de-4ef5-ace2-676d69273e22,f2269275-78eb-4718-9f9b-a39cfceb9e06,2026-07-01T20:55:11,2026-07-01T21:40:11,/category/beverages,social,True
45a62c57-4155-483c-bad9-af203835237c,d6de888a-0aee-4f77-a7d4-daba8f0da415,,2026-04-22T21:27:33,2026-04-22T21:28:33,/category/beverages,email,True
2171ab8e-c3e1-482b-b935-3cff13d593b4,fa5ae382-e7ab-4d94-bdfc-7d689bc335ab,f436a538-7102-4a6b-b469-d34e46757f66,2026-05-24T21:56:15,2026-05-24T22:04:15,/,social,True
c4cddf07-0bec-4223-b8bb-f7f8330c6503,132425e2-d22d-43aa-a372-e3d9bfd77f8c,,2026-08-13T18:50:32,2026-08-13T18:58:32,/category/jaffles,referral,True
b1370b61-85f3-48e0-9396-669c6a3c0926,298ca377-a08e-4e0d-91d6-b0b5aff14c1b,cef6e514-dca7-4b85-9fc2-50841f0dd85e,2026-05-27T03:56:25,2026-05-27T04:04:25,/category/jaffles,paid_search,True
fbcf9de2-6ed8-483c-b189-d2402cdaa91d,5350fafc-45eb-4871-a195-d1cc090f9d9c,1954a129-0ba2-47eb-8358-bd9e24f5c609,2026-04-03T01:12:36,2026-04-03T01:32:36,/,email,True
bda52e8f-3972-4bf0-aa36-1a7421f4c2d1,96e4788e-210c-4cc9-97f7-b6b855134e0b,02bc38e9-b1ff-4b63-96b3-4676f4ba1f3f,2026-02-25T12:33:37,2026-02-25T13:18:37,/,email,True
74410fa2-9693-4f3f-9f08-9738f432b703,400ec64f-461d-45c5-b45e-b5c8dc21b4e1,13a6f5d1-6f64-4917-89b3-8dc2da2a1637,2026-08-03T13:39:31,2026-08-03T13:40:31,/category/beverages,referral,True
a9ab64cc-5a94-40e2-b6da-ee1e21c33bc8,4675a031-3216-463d-8c4d-42ea1283bd56,6a02a663-072d-4e3a-9004-71c91ea03eac,2026-07-17T22:56:39,2026-07-17T22:57:39,/,referral,True
cb7d1fbb-e7cd-4f94-a52b-eab4b41c56a7,,,2026-04-14T09:36:32,2026-04-14T09:44:32,/category/jaffles,paid_search,False
a116da02-6f52-45ba-8fb9-50d42c3ab7ea,355d89d9-bf5a-41df-9382-a5e57cbbbec4,541beeb4-f249-4ae6-8a3f-555d986b6a12,2026-04-26T17:44:55,2026-04-26T17:52:55,/,referral,True
52b00373-3333-4af3-9646-86b5a9b3c47f,,,2026-08-07T22:19:09,2026-08-07T22:20:09,/search,email,False
c05c13c4-02c9-43c0-aeb5-c414721a55df,a9976a20-42e5-4c26-a2d0-6ab72973887f,85675693-1e0a-4731-bf80-d1fee3b5016a,2026-03-31T06:52:08,2026-03-31T07:00:08,/search,email,True
98a13d1f-90f0-4915-b95d-fb142fe0a401,6a0e8a99-d39a-4600-9876-1344b693450f,75443dfb-f60f-4972-9c08-04540c63c9a4,2026-07-13T02:45:44,2026-07-13T02:53:44,/search,referral,True
517a92be-f98d-4a04-be7e-8f16158dd02d,33326773-e843-48d9-9641-9990733d705a,8c11e45e-ebf0-4df0-96fb-d41dcbe63bba,2026-04-02T10:58:15,2026-04-02T10:59:15,/search,paid_search,True
69db7206-37d2-4f36-b77e-ded866b03534,0327ed4c-b4a3-4746-9221-3bb172a05c50,506b5103-27e4-425f-83cb-233074ddbd59,2026-06-04T03:45:40,2026-06-04T04:05:40,/search,social,True
43dc7591-594e-4602-80d3-64ff7eaf9818,f1c1c41c-e3ac-4d0f-9604-06a648c54aa4,,2026-08-15T23:11:04,2026-08-15T23:12:04,/category/beverages,email,True
20c6a8c3-a9f4-47c4-af78-815c2dcf7ac9,,,2026-08-03T16:51:39,2026-08-03T17:11:39,/search,email,False
5a30bb17-8235-43c6-b793-8cb4787ea761,,,2026-03-08T21:36:28,2026-03-08T21:37:28,/search,referral,False
552b2549-6a5d-4654-b122-701e6a11edd4,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,2f0c827e-3521-4ad8-9c24-9dfc25f280e1,2026-02-25T04:55:32,2026-02-25T05:15:32,/category/jaffles,referral,True
8d49a214-d5bd-45ae-8791-f29d20913fb2,,,2026-03-10T06:27:10,2026-03-10T07:12:10,/category/beverages,referral,False
149cffc8-afd7-4e20-98f7-f5778a119525,68f7b3c8-c205-42bc-bb75-a97603ceab5f,,2026-04-06T17:52:35,2026-04-06T18:37:35,/search,direct,True
b4a15e12-a766-4e53-9f5c-efd9d7891673,,,2026-02-20T19:26:01,2026-02-20T19:27:01,/category/jaffles,direct,False
1351c962-6be7-4887-856a-9af82ac92be1,1b221ed8-52ce-4d81-a181-c5317da12a7c,,2026-04-08T14:05:25,2026-04-08T14:13:25,/,email,True
7200b15b-495e-4df1-95bc-8cb47d7aef2c,77b903b9-c97e-44ae-8274-9dea7b101277,47fd745a-9379-49dc-817f-164715ea1f8f,2026-04-13T02:01:32,2026-04-13T02:09:32,/category/jaffles,social,True
74a1c609-e137-467f-a4aa-ee31942792f3,,,2026-04-06T11:05:59,2026-04-06T11:25:59,/search,referral,False
3c48be4e-8fc8-479e-9c40-2b6257c5854a,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,6673b880-8c24-4468-89ad-4ccb196d725d,2026-06-30T19:15:34,2026-06-30T20:00:34,/search,organic_search,True
84d43622-7cce-43d9-b8d9-ec5cb988f4dd,b0cab1cc-6689-4922-a78f-5c6e1c458cd1,154cb007-17c7-4ec0-ae39-264db5ce3c3d,2026-07-04T19:50:41,2026-07-04T19:53:41,/,referral,True
ae82d8a0-8d24-4c78-9a20-21134b3c3129,,,2026-08-01T04:47:51,2026-08-01T04:50:51,/search,social,False
50dd79c9-7b5c-4984-9247-6c3dcef27f21,ab13dd68-d82a-4dbe-b352-0f4df96ff5e3,792c94e1-cfd5-4ceb-8329-b12e76eca1f4,2026-07-11T08:09:24,2026-07-11T08:17:24,/category/beverages,direct,True
a534cf2b-f15d-4ec9-bb3d-2f94be6a55ba,,,2026-06-05T09:22:55,2026-06-05T09:30:55,/,organic_search,False
84996e45-2e7f-47d0-94c9-ae1fc0c532dd,,,2026-06-01T06:07:00,2026-06-01T06:08:00,/category/jaffles,referral,False
a4599a2b-3121-465d-8e51-3da4f395c43b,efb0203d-c970-47ec-8644-2090a658224b,9782dd5f-00ee-4536-a9a8-6696f05e7d59,2026-07-27T23:12:45,2026-07-27T23:20:45,/search,social,True
37ff7d03-1f84-405e-9f5d-5e99cd950298,33d208d7-91f2-4d70-9f75-c1bf87481c15,297fc3b0-5016-4a47-8d40-b1060bc64517,2026-07-15T13:34:20,2026-07-15T13:42:20,/category/jaffles,social,True
ec02cd22-a919-4c36-9358-b9a58cbdf746,,,2026-04-15T12:08:34,2026-04-15T12:28:34,/,referral,False
690e764b-8903-48d0-95a2-35ba09e1450e,,,2026-07-05T22:50:11,2026-07-05T22:58:11,/category/beverages,organic_search,False
978126be-24c4-4ecb-bd9f-7f7ffa039103,,,2026-07-27T19:51:17,2026-07-27T20:11:17,/,email,False
179463b9-d3a3-41c9-8109-56a09ec59c96,,,2026-07-25T15:33:46,2026-07-25T15:41:46,/search,email,False
0db703c6-907d-4602-93db-b0f80affa907,e6debecd-a5cf-4ced-957e-7fb31720480c,ece099f2-753b-40d7-92b3-1fb3719b9c17,2026-04-19T12:16:19,2026-04-19T12:19:19,/search,organic_search,True
09ddf619-159e-432d-be19-dd857384c7d0,,,2026-06-07T20:31:54,2026-06-07T20:51:54,/category/beverages,direct,False
94021104-3b17-49f8-a4d6-a5a836d96e82,,,2026-05-31T14:36:31,2026-05-31T14:39:31,/category/jaffles,organic_search,False
16d8c1b8-924a-4f60-948c-f2a00253db40,,,2026-02-26T20:32:16,2026-02-26T21:17:16,/category/beverages,referral,False
c4a314aa-e5c4-4025-a0d7-3f92782f1801,,,2026-06-03T16:24:00,2026-06-03T16:25:00,/category/jaffles,direct,False
a319ff84-f532-49e3-a7f1-0477d8da9d82,4da311cb-8e0d-487a-8fdd-4a94529db3e4,364ee8c2-996f-4f1a-aa37-579280a0a379,2026-03-04T02:15:47,2026-03-04T03:00:47,/,paid_search,True
33a801d9-4c93-4759-a978-77857e9fe411,e4adb740-2faa-44fc-bc18-4aa698032414,ba820d58-c2c4-4897-984c-a747e43d75ae,2026-04-22T20:37:16,2026-04-22T20:38:16,/search,email,True
5d53d30d-fdc0-4bc4-843b-ce4acff3fd07,58ebbf6d-7eee-4180-aa0d-151621abffcf,8807393d-cc7f-4ae3-b1e5-4e0d12fcb6c4,2026-04-25T17:27:45,2026-04-25T17:28:45,/search,paid_search,True
9dda0dd4-618f-4461-95fa-34370e95e067,,,2026-05-14T19:02:27,2026-05-14T19:10:27,/category/beverages,organic_search,False
8c3fb16f-4e29-46c5-ba33-1b861deee8c5,,,2026-03-13T20:40:19,2026-03-13T20:43:19,/category/jaffles,email,False
a56119dc-2240-4351-8fd3-ece2a0111574,4c11a926-7100-4d06-8910-5b0d5f3d7e9a,c2f85549-94cc-49ff-8945-6af8f962983f,2026-04-08T22:47:31,2026-04-08T23:07:31,/category/beverages,paid_search,True
ea925ae4-acb5-4d3e-93f3-e661b88d0df3,e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,64014478-1c07-488a-87ba-7e8cbd1c4d16,2026-08-15T02:47:45,2026-08-15T02:50:45,/search,email,True
add1ddc7-cbea-4513-a70a-df7584cc1eff,3870073a-f764-4a2b-bc64-18e4569bf784,a7066825-d3cd-430b-ac17-8108934afe50,2026-04-01T18:34:49,2026-04-01T18:37:49,/,social,True
33f5977c-46dc-4e2d-9121-6bc52f748a05,5d24b6bc-2eea-4766-a11d-b0aed43f038a,,2026-05-26T01:38:51,2026-05-26T01:46:51,/search,email,True
fdf1afdc-3a87-49c9-82e0-31872073de57,,,2026-06-22T20:00:10,2026-06-22T20:20:10,/category/beverages,social,False
ac465a26-d243-4340-9c9b-9a92b790df55,,,2026-08-01T12:55:57,2026-08-01T12:58:57,/category/beverages,direct,False
72c52b26-6bff-4edc-898a-0971d1a8c7af,2a0095cd-099e-45f3-a8ed-241dbe5cde18,b1a621dd-f231-415b-b3fa-aa2c2a3862c0,2026-02-23T14:01:01,2026-02-23T14:02:01,/category/jaffles,referral,True
33b9c79c-1790-47e2-89e9-eff9e0810c3d,,,2026-04-02T23:30:18,2026-04-02T23:31:18,/,organic_search,False
425cd912-feb5-40a4-97f5-555dc0aaa3a0,b0382b3d-f5c4-4ecd-9e82-9ec911feb36a,,2026-03-06T19:08:46,2026-03-06T19:16:46,/,social,True
895be73e-b89a-4ae8-bc24-23f80e715cf7,,,2026-04-27T21:57:15,2026-04-27T22:00:15,/,social,False
c5c2bfd8-a013-4f09-911d-83f9a1fa6b82,3eb1c53f-4af3-42d8-8608-40548ce4843d,dde52e82-9402-4374-8b75-41d20b50843d,2026-07-18T08:08:09,2026-07-18T08:09:09,/category/jaffles,email,True
fbc32e94-ed25-43ea-a448-99f894270637,7bb8fda6-2726-4199-a7aa-ed27cdfff312,0dd89c6f-2e21-4d25-bdad-dc10199d8550,2026-03-21T15:12:26,2026-03-21T15:15:26,/category/beverages,direct,True
9144e0cb-e085-4efc-83c7-5fbf982c8d86,b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,9cf17d22-e253-414a-a809-1f824017eced,2026-03-15T19:02:49,2026-03-15T19:22:49,/,email,True
2d8ff0cd-7500-46ff-b8a8-62e4587a566a,1bf35f99-4627-4c80-a5f8-0797538eaf54,cd45852a-41ac-43f5-9c41-5d7841fbd22b,2026-03-10T20:27:09,2026-03-10T20:28:09,/,paid_search,True
d17980ae-4bde-4311-9761-09d724933c36,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,2e335b8e-16ee-4bc4-baae-cffa5ac4534d,2026-07-11T22:00:14,2026-07-11T22:08:14,/category/beverages,social,True
d081fb43-b8e1-427d-88e1-f4357ca44e55,7745384f-ccaa-4363-a18b-5e9ff0a824c0,5df66cde-1e46-4ada-9604-5862e5137860,2026-02-18T10:35:37,2026-02-18T10:38:37,/search,paid_search,True
e9f50b22-a956-41f5-8b56-71ac9d28d21c,,,2026-03-09T11:09:49,2026-03-09T11:10:49,/category/jaffles,referral,False
1cbcc7f7-fc6f-4f35-9279-a1900bff7646,fc41d86f-78f3-476a-882c-3eafc02d61f2,ad0a8918-7c03-4bef-ac11-bfd9a04e0d2b,2026-05-03T09:51:28,2026-05-03T09:59:28,/search,organic_search,True
44e0907f-cfaf-472f-a8e2-9bd39cd83dc1,bb0bc182-b8f7-4f26-b794-dca522dd4cec,,2026-03-30T03:14:38,2026-03-30T03:22:38,/,email,True
4c86255c-4b3b-4393-a25e-fcb114bd816b,f6722fed-e7e1-443f-84e8-a753dc7dcd63,,2026-06-28T03:55:01,2026-06-28T03:47:01,/category/beverages,referral,True
b982dc22-4231-4a92-ad7d-ab690c73e1f9,58e0c4db-27d0-4c06-9252-c40364b1ae74,f37cc2dd-b2c6-45e5-bc2a-3578fca97c78,2026-06-23T01:12:53,2026-06-23T01:20:53,/category/jaffles,social,True
2bc4e316-596c-4739-b7ac-97b16edb18f4,701ab460-123c-42eb-bae0-fbe7a111ebd7,995eaa4a-1054-4b5a-8260-9e8251d01092,2026-06-15T18:49:39,2026-06-15T18:50:39,/,referral,True
4162706a-b2c0-4b3b-876b-105c286dd23e,,,2026-07-10T02:20:02,,/,social,False
babe6d6d-7b79-409e-8188-47b3e072e055,23c5eb35-05e9-4347-8854-ee86ec27393e,,2026-05-09T20:56:48,2026-05-09T20:59:48,/category/jaffles,social,True
1b43d74a-695d-44ed-ac87-bcb5496d0ef1,017413ff-58e5-4097-93e6-84f98038b20b,45099dd0-5b12-4456-b181-7f5552c7aa74,2026-08-12T12:19:11,2026-08-12T12:22:11,/category/jaffles,social,True
3a9824f7-d72a-4a08-a881-db95b13ab63f,a792d50a-1570-450f-901a-c26bc3b4a9dd,3df9857a-351e-4dd1-916f-1e9dbe9c6cbc,2026-04-21T23:38:03,2026-04-22T00:23:03,/category/jaffles,referral,True
7c0f22bf-8089-4564-addb-e3a1d28e8a95,,,2026-07-14T23:42:29,2026-07-15T00:02:29,/search,direct,False
6e5cd043-7746-4a79-bff5-edc325bc85d6,8c39c27b-eb7a-452f-9581-a78bdf3ed9eb,89dc8f66-fec0-4813-90d3-be5da2a59736,2026-06-03T11:21:52,2026-06-03T11:24:52,/,referral,True
11f6cfe7-be9f-40ab-b5cf-299169d17039,,,2026-05-12T19:20:45,2026-05-12T19:28:45,/search,email,False
16b14f5e-7e78-4094-8280-95f7d6531438,af3dbfea-4df6-42c8-9826-57806904f81c,54984b2f-5212-4a0d-8872-82059e65002b,2026-05-14T17:17:16,2026-05-14T17:20:16,/category/jaffles,referral,True
f4b5776c-7479-4aa3-9e27-4a89e8cf62fd,e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,5d98d38d-1813-4b22-806a-6a53d76d077c,2026-05-14T13:20:31,2026-05-14T13:23:31,/search,referral,True
99d3d2dc-c95e-4c6a-a1c0-58b463d3f7e9,,,2026-04-17T23:53:13,2026-04-17T23:54:13,/category/beverages,direct,False
691d492f-ccf2-42ad-9ec0-0cd27b73a82a,,,2026-03-30T14:04:08,2026-03-30T14:07:08,/category/jaffles,email,False
1fb58b7a-048a-443b-a718-0171b2324dd1,,,2026-03-08T18:03:09,2026-03-08T18:06:09,/search,paid_search,False
fa8d03dd-f905-40cd-afd4-550735bce261,,,2026-02-26T19:37:49,2026-02-26T19:17:49,/,organic_search,False
7a9763d7-4208-4054-b82e-a8ce65aab145,50fb8eb8-955f-41ca-ab6a-faaff8141652,aa820628-ac85-4ce1-a472-78454640c478,2026-08-07T04:02:59,2026-08-07T04:05:59,/search,organic_search,True
0153703b-2c11-4105-9d09-1fcf2b5c85ec,,,2026-06-20T15:07:56,2026-06-20T15:27:56,/,direct,False
96458d98-d0dd-44eb-8480-74659bbf8ddc,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,e7d35370-5697-4e12-9fcf-636c8ebe72e4,2026-08-02T01:53:31,2026-08-02T01:54:31,/category/beverages,paid_search,True
d41d09ad-9b52-4bc1-8c4e-1abb9269c1fa,b761dca2-f8ff-4709-b645-9b0591dfa353,72dafddb-2a95-48a8-ac3a-6ccc522d3966,2026-07-08T06:10:16,2026-07-08T06:55:16,/category/beverages,email,True
0200b214-241b-4497-a2bd-0f7099261f1b,2251b079-d6df-4d71-bd74-d2a00e841a9d,54ffb708-d316-48cf-ab63-d80a0bbfbabe,2026-06-06T01:33:43,2026-06-06T01:34:43,/category/beverages,organic_search,True
df26a740-67af-4f33-8e8a-7e344c32d0f7,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,0db2a039-6f59-4d2f-b2f9-1868e3c5a538,2026-08-01T09:20:39,2026-08-01T09:23:39,/,paid_search,True
ab532a81-79e7-4438-a6ee-1e84be5bb20d,,,2026-05-16T09:30:10,2026-05-16T09:38:10,/,referral,False
3acbb838-25a0-460c-b1cf-d49aec60c5e9,d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,cf66a373-d3a8-406a-99dc-03cc7a39cdc1,2026-04-01T14:31:50,2026-04-01T14:39:50,/,referral,True
87331456-5cb8-494d-97c3-7501abee25fe,3934f6b2-65db-491f-93be-76ec718440d9,4f3beac0-0a07-43b8-b6e0-0f22606c8c21,2026-07-08T16:39:13,2026-07-08T16:40:13,/category/beverages,referral,True
379617ee-04bc-440a-9fa4-f139306bf555,8beae791-1455-41dd-a451-67f75ee83ea7,0a93cf67-513b-4f34-ab74-39cb49e2ce3f,2026-04-01T10:36:45,2026-04-01T10:44:45,/,direct,True
59edf146-6a86-4c0b-9961-b85b869b62ce,e9647282-4e31-40a7-a07e-5d10cd7e447a,287c53e1-d085-472f-a51c-cf41071940f9,2026-05-28T05:51:56,2026-05-28T05:54:56,/,referral,True
58427436-fb2d-4ca5-b704-2849af4798d7,,,2026-07-29T13:24:49,2026-07-29T13:32:49,/category/beverages,organic_search,False
2e749839-e0f1-48fe-961a-ce95e3c762f9,b8cf5c4c-27e2-4106-9058-eb38559661e0,ab03a999-acd0-4d8c-9081-a79f5c212d8c,2026-03-15T14:08:53,2026-03-15T14:28:53,/category/jaffles,social,True
7603bac7-0f06-41b4-8c74-0c7a6e1baf4a,,,2026-06-23T09:23:32,2026-06-23T10:08:32,/,referral,False
f6cf2e6d-5437-4552-9465-6dd323a6ca0e,,,2026-05-16T12:57:52,2026-05-16T12:58:52,/category/jaffles,direct,False
2f69be57-2442-47b7-913d-008ea4a0e310,5b16d3ac-510a-4143-8a0a-785ce783f3d8,,2026-06-09T04:11:28,2026-06-09T04:19:28,/,email,True
a6fb991e-8955-4d55-8799-ee33fb38be94,a7cebb21-0f26-4834-8a09-e3269b21a77b,82bfea4a-9b3d-4ed2-9e86-52ebb153535a,2026-05-05T07:49:07,2026-05-05T07:50:07,/search,email,True
8508c164-81ce-408d-8a84-749141e961d6,,,2026-03-29T20:13:36,2026-03-29T20:21:36,/category/beverages,paid_search,False
3336e037-7c33-45c7-a26f-d498571bc934,,,2026-04-10T04:52:58,2026-04-10T04:55:58,/,organic_search,False
0bb96e64-de25-42dc-bacb-577d13435c52,d78e6e3f-3ff1-49b6-9dcb-129816aa0ecb,,2026-08-09T05:30:06,2026-08-09T05:33:06,/search,email,True
f4cdd8d3-c860-43cb-8b1e-c5e93a5fb5e9,,,2026-06-20T19:20:04,2026-06-20T19:23:04,/search,social,False
c8b2ba7d-a746-4769-80d0-aa1e91173507,c9276a13-5b0f-4ce9-8802-3e0ead192508,9522d6a0-2199-4d90-865b-774cbcbebbcb,2026-06-13T09:25:54,2026-06-13T09:33:54,/,paid_search,True
021920f4-da42-40c7-8e72-ab482c732f7d,72492cee-bfcb-4501-9a63-5afe45f5215a,a641854d-3232-4de2-95c9-a566e34a4124,2026-08-09T05:17:16,2026-08-09T05:20:16,/category/beverages,referral,True
59beedc9-7e80-4789-8c3c-d44ea6d50d75,,,2026-07-01T06:52:09,2026-07-01T07:00:09,/category/jaffles,direct,False
aafa829a-d646-443e-b460-f3c7b517e384,7fcd9f31-c0cb-4414-9981-9d014f593081,77b4b5ec-40ed-4b84-b950-9acd6083b593,2026-06-29T12:14:13,2026-06-29T12:17:13,/,direct,True
509d753d-2112-457e-a852-c095acc03e65,117583ee-3cd8-4690-89c9-d804aedc86a8,a4e7965d-2dab-445b-a5aa-b452fc582d4f,2026-08-02T11:30:17,2026-08-02T12:15:17,/category/beverages,paid_search,True
053bce7a-58f0-4aee-8815-78026e8399c2,e52a8700-3ab9-4c47-8a16-e799e997a931,,2026-03-13T07:50:45,2026-03-13T07:51:45,/category/beverages,direct,True
d4834fa2-b94a-45e9-a5a8-948fd36d2f6f,8dcd5fa7-1a1d-413e-9468-5f4b02f2f3fe,e90fa3e9-a08c-4c3d-9cb1-cfb87accac78,2026-07-02T14:22:05,2026-07-02T14:42:05,/category/jaffles,organic_search,True
e94436a3-eacd-4f2f-985f-8767887baf3b,,,2026-07-23T07:56:19,2026-07-23T08:04:19,/category/beverages,direct,False
7a639a2a-c18c-4f1a-a2f0-38f9fd9296f7,d6914b8f-0d72-4044-a61b-055adb02f005,23b85a15-2203-461e-a770-ea4ffe93da20,2026-03-20T13:21:32,2026-03-20T13:41:32,/search,paid_search,True
d4473384-15e3-47d3-9667-e1eabdfac42b,96f4e93c-c759-4fc7-b4a3-c8a153858bea,98570d82-0110-4411-8479-2cf7a45de9f3,2026-07-01T13:35:15,2026-07-01T13:55:15,/,organic_search,True
0585bf15-1684-4b07-9b23-d8728c5c0819,c0a8be37-975c-4b34-8989-1eb846c63871,,2026-03-01T01:36:09,2026-03-01T01:44:09,/category/beverages,paid_search,True
f9d165f8-1ddf-43e4-8cf9-4cb2982a2c1e,2fac4408-7728-454c-94d8-16b7262380b0,5adf4181-d3d6-49dd-8d8c-484285eae8a1,2026-03-30T18:21:17,2026-03-30T18:24:17,/search,email,True
a284b054-d6d7-479b-8996-38754a4af4a3,,,2026-06-14T06:07:27,2026-06-14T06:52:27,/,social,False
eac00d2e-7ead-49fa-8822-3e26f5f4dd3f,41b09fe3-c0bf-4484-bc20-f48aedb5e7d5,36e3f63b-ceaf-443c-b148-d7382dac5680,2026-03-07T12:25:18,2026-03-07T12:33:18,/category/jaffles,direct,True
0b4b4e47-bffd-459b-a78d-e703c873dc17,0d78df79-b2dc-4cea-b7a0-712c91c0433d,,2026-06-10T01:48:34,2026-06-10T02:08:34,/category/jaffles,email,True
f474d5fe-dd39-491f-b662-90c8decb717c,,,2026-05-11T16:14:01,2026-05-11T16:17:01,/search,paid_search,False
ea169a80-d4c6-4bf1-a782-016e596f2432,,,2026-02-20T17:10:58,2026-02-20T17:11:58,/category/jaffles,paid_search,False
92c874ff-868a-4bc6-8f7e-2faea0eec411,,,2026-03-19T05:21:42,2026-03-19T05:22:42,/category/beverages,social,False
39653615-0b4e-40c8-b423-bb2be8cc8678,,,2026-04-23T15:51:40,2026-04-23T15:59:40,/category/beverages,paid_search,False
c743c938-b22e-49cc-8fb9-24fa30e2c006,4cd79f83-9fc7-43e4-a4c1-89402b7124e1,a1e82ef3-a8b3-4e23-a2e0-4de654d2867f,2026-06-20T10:00:57,2026-06-20T10:45:57,/category/jaffles,direct,True
033299a4-80b5-40e4-8690-f18eaaefe981,,,2026-07-25T01:59:07,2026-07-25T01:39:07,/category/beverages,email,False
7579dc84-0bac-4c4e-a7fa-19650ea5ec1d,0f708081-5838-40db-84a9-ca8b6845336f,6d870253-8065-48c6-9891-b3822723aaf0,2026-04-26T09:05:43,2026-04-26T09:06:43,/category/beverages,referral,True
349ad500-8dfd-4077-839c-144b6bda4830,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,ab9b29d3-e5dc-4959-9508-1070746ea61c,2026-07-23T18:22:49,2026-07-23T18:23:49,/category/jaffles,paid_search,True
7c238575-42bd-4ea6-98a4-b7c840f47a36,32927010-1d7d-4cd9-a500-593804ff0e77,,2026-05-06T09:11:28,2026-05-06T09:19:28,/,organic_search,True
ecd31cfa-35bf-4cba-a2e0-d06293810ac4,3cec8c73-424f-46c6-a5a7-cb5cd5141538,6bc09a56-f2d5-4a71-bddb-c0c2bd8184bc,2026-05-13T09:01:53,2026-05-13T09:04:53,/category/beverages,paid_search,True
b049d1f1-9d58-4ed6-9b8d-27a35f53073d,,,2026-07-27T13:24:18,2026-07-27T13:25:18,/search,direct,False
994d8025-4109-4ca5-9aa4-5bef341ebdbb,58e0c4db-27d0-4c06-9252-c40364b1ae74,f37cc2dd-b2c6-45e5-bc2a-3578fca97c78,2026-07-27T00:16:10,2026-07-27T00:24:10,/search,paid_search,True
7da07dd5-81ef-4c01-b914-bc71c88a86e3,b66095e0-346f-477d-8c25-3b70d4dfab70,9909a455-4aac-4de2-be78-9f4943b6acbf,2026-03-21T10:28:49,2026-03-21T10:36:49,/category/beverages,direct,True
393cb0eb-532d-4068-8ad5-8d40aa98573e,,,2026-04-28T01:43:22,2026-04-28T01:51:22,/category/beverages,email,False
f29dfc27-ae8f-48ae-a068-4f4b9ac35820,b8edba64-3db4-4841-8f8d-dc00dce6fb67,14e878b5-6531-45d4-a349-6efb1b1205e1,2026-08-02T23:59:40,2026-08-03T00:07:40,/category/jaffles,paid_search,True
