id,cart_id,sku,quantity,unit_price_cents,added_at,removed_at,is_saved_for_later
a0b47379-8eac-4b54-970e-1de059998927,25f98762-ad5b-4721-9a06-6492d9a01674,BEV-005,2,400,2026-06-16T07:29:19,,False
b0097768-6f3d-407b-8b4e-09854cf0e483,e88b4825-89bd-4c8c-8843-0c8d6611fcde,JAF-005,3,1200,2026-07-05T04:51:21,,False
2e8c09e5-618b-4dec-9396-27f0218f2718,763f6c3d-cbf0-43c3-929a-0f00c7f7d50e,BEV-003,1,600,2026-05-27T22:18:20,,False
275c515b-8764-4acd-aa45-8a8a7131aa8f,d1caa115-e4b3-47e7-93ea-1ea53bfefe3f,BEV-002,1,500,2026-03-16T02:58:29,,False
40a36c65-bed3-4431-b6f8-8f7debaf0d0e,410fb1fb-9c20-4fba-bef4-59d4ec07aa02,BEV-002,1,500,2026-02-21T23:33:38,,False
15c6e676-526d-4fa9-870d-b81472d0f464,410fb1fb-9c20-4fba-bef4-59d4ec07aa02,BEV-005,1,400,2026-02-21T23:41:38,,False
4e1861e6-a8e0-493b-abeb-7af6bf030b92,410fb1fb-9c20-4fba-bef4-59d4ec07aa02,BEV-002,1,500,2026-02-21T23:42:38,,False
9bc53ec5-d769-4b48-ad8d-20c384e56a06,ff172c88-8946-4705-b69f-6b0916aa2852,BEV-001,1,600,2026-06-18T09:35:52,,False
2fe4b833-2bd9-4931-9e36-23c4cd8190e9,ff172c88-8946-4705-b69f-6b0916aa2852,JAF-001,1,1100,2026-06-18T09:40:52,2026-06-18T09:58:52,False
ac783362-70e7-4a04-99fc-57454674eb4f,ff172c88-8946-4705-b69f-6b0916aa2852,JAF-005,1,1200,2026-06-18T09:46:52,,False
b0a95124-4c53-4c23-9197-b84118336176,ff172c88-8946-4705-b69f-6b0916aa2852,BEV-004,2,700,2026-06-18T09:52:52,,False
0ec69790-be8d-4e43-aa21-c3b33ef4fe6b,7046db1b-db9b-4b9d-92b4-10315154c7f0,BEV-005,1,400,2026-04-11T11:42:45,,False
45e013b3-59d0-457c-bc5f-473877da9081,7046db1b-db9b-4b9d-92b4-10315154c7f0,JAF-005,1,1200,2026-04-11T11:53:45,,False
a8b23524-8353-430c-a69a-b45de343acd3,7046db1b-db9b-4b9d-92b4-10315154c7f0,JAF-003,1,1200,2026-04-11T12:10:45,,False
6cce62f4-162c-41fc-a82c-3ea0dc237fb0,79385bed-f5d4-4d36-bdc2-8d494577c71a,JAF-004,2,1400,2026-03-10T14:04:26,,False
efde5843-808d-45c0-bb8b-90ca698cfc13,90b922e9-5916-4120-8225-1bff4aa43a9e,JAF-003,1,1200,2026-07-27T00:29:10,,False
2856ffd8-c0c1-41d0-92eb-92236d0370dd,90b922e9-5916-4120-8225-1bff4aa43a9e,BEV-001,1,600,2026-07-27T00:36:10,,False
8d70bacd-179e-4119-b215-5f42187f303e,24821986-70bf-4fe0-a971-80bea25266e2,JAF-001,3,1100,2026-02-16T21:35:10,,False
0ab6f68a-3013-4c59-9c11-edd6c61c4a45,24821986-70bf-4fe0-a971-80bea25266e2,BEV-002,1,500,2026-02-16T21:39:10,,False
708523b3-88ae-4ed8-b88a-89cbaa9e3682,24821986-70bf-4fe0-a971-80bea25266e2,JAF-002,2,1100,2026-02-16T21:43:10,,False
28d2e1a5-c3e9-4727-93d1-220dd028281c,39907d45-d0fa-4ca5-ab4b-93dcd853f1c7,JAF-003,1,1200,2026-02-25T09:21:12,,False
6a2294ec-65a7-4403-855f-02a23150f5e4,82abe9cd-fa92-48f2-8188-90f9c4d1f9f2,BEV-003,1,600,2026-07-15T15:52:50,2026-07-15T16:05:50,False
f75aa472-d1e3-43d4-8e3a-1c0851b2c070,82abe9cd-fa92-48f2-8188-90f9c4d1f9f2,JAF-005,1,1200,2026-07-15T15:59:50,2026-07-15T16:20:50,False
4b5375a8-e7cc-4cac-9468-9b4d388e6599,66a7eee2-7bd8-4ee8-a9e3-ffab1a740409,JAF-005,3,1200,2026-03-21T10:49:49,,False
047cc335-b5b6-4e99-8ad6-5bfee7d14e0e,66a7eee2-7bd8-4ee8-a9e3-ffab1a740409,JAF-004,1,1400,2026-03-21T10:51:49,,False
2bfe3649-c96c-4a6f-8f6d-7b9ed2449272,470dac13-082a-422b-89f4-8858407615d6,JAF-001,1,1100,2026-04-08T13:09:00,,False
b6021cc3-ae3f-43c7-b977-7b756642e3e2,470dac13-082a-422b-89f4-8858407615d6,BEV-001,1,600,2026-04-08T13:21:00,,False
551673d5-a762-4621-811a-19fb52705f83,470dac13-082a-422b-89f4-8858407615d6,JAF-002,1,1100,2026-04-08T13:27:00,,False
49e87ad2-99f3-4fa5-8911-0b48de8c1999,dabe33fb-99c4-4c93-b54d-a412ad01a201,JAF-004,1,1400,2026-02-16T14:32:40,,False
093aff3c-f453-40c8-af59-cd45a2c1b598,034ac01e-edc7-4646-8964-b4088dbf5a67,BEV-003,2,600,2026-03-16T00:24:34,,False
6f8f645e-fb14-4876-8c9f-1842129c476f,936bef3e-c1d8-4972-9dfd-fcdcfc526234,JAF-004,2,1400,2026-02-25T17:21:30,,False
02165ec1-fbf5-4973-8d8d-704373018421,936bef3e-c1d8-4972-9dfd-fcdcfc526234,BEV-004,2,700,2026-02-25T17:23:30,,False
168ff4b9-c38b-47ab-9ec7-d7644437b5da,510d0f0c-adf3-4670-a3f5-9c283f570ed4,BEV-002,1,500,2026-02-26T07:36:48,,False
51f93f72-0ee4-42e3-9873-98ea339827dc,51928fcf-6653-4bff-946f-3c537cc3b8ff,BEV-003,2,600,2026-03-16T04:12:40,,False
056d32ab-e7c0-4fe1-9a4e-8cd3a8aced64,51928fcf-6653-4bff-946f-3c537cc3b8ff,BEV-003,1,600,2026-03-16T04:28:40,,False
14993f51-1f94-4bfa-80c4-78f67513ad9a,51928fcf-6653-4bff-946f-3c537cc3b8ff,JAF-004,1,1400,2026-03-16T04:40:40,,False
5f1f202d-09a7-418f-a907-4acadb0f9ad9,546d4bfb-d056-47b0-9c65-8127ec2011fd,BEV-005,0,400,2026-04-07T04:30:40,,False
aa190031-ac45-4b92-9c38-bb375cf397ac,546d4bfb-d056-47b0-9c65-8127ec2011fd,BEV-003,1,600,2026-04-07T04:32:40,,False
5622c32b-faf5-4ebf-b2f2-b82b899dc4d6,ff9c5336-0a96-49bd-ac38-164f0c72114f,BEV-004,1,700,2026-04-06T05:38:31,,False
5d741420-acfd-4195-806e-d5bc2c0831d6,ff9c5336-0a96-49bd-ac38-164f0c72114f,JAF-003,1,1200,2026-04-06T05:52:31,,False
2832258c-0de5-43be-8db0-13305a17f185,ea962b08-2dee-4446-a291-069a3be58560,BEV-004,2,700,2026-07-30T08:54:26,,False
c4f83339-3d72-40ae-ad15-7454b298076e,ea962b08-2dee-4446-a291-069a3be58560,BEV-001,1,600,2026-07-30T09:12:26,,False
142e81dc-c711-42ac-8e1c-fb0ea0abfd98,826409f2-8db7-460e-907f-6c4d9c674443,BEV-003,2,600,2026-06-08T08:16:22,2026-06-08T08:30:22,False
2a47db6d-6fb5-4803-a7ee-6e882cee0e4e,f6c1f2a8-4305-412b-a7b8-9d97fc035c71,BEV-001,1,600,2026-06-02T02:13:18,,False
15778428-474f-4424-b190-6d0d6325e5b8,974c7a12-74c4-4852-9909-bec957da78f2,BEV-001,1,600,2026-05-25T21:28:00,,False
4b22fc44-20f5-431b-b8d6-7ada2d28dea7,40f021fc-bf5a-4c2c-9129-7ad3d21370b6,BEV-005,1,400,2026-02-19T10:54:33,,False
5038710b-264f-41e3-b29a-3b6eb7a5e5db,40f021fc-bf5a-4c2c-9129-7ad3d21370b6,JAF-004,1,1400,2026-02-19T11:01:33,,False
aa3269bb-6655-4bb0-b040-a8d6049832ed,467667d5-5010-44ff-80b1-19e8addbb4f0,BEV-001,2,600,2026-04-13T20:15:14,,False
c2325330-3a71-4967-a05e-3647f2addd0c,467667d5-5010-44ff-80b1-19e8addbb4f0,BEV-003,1,600,2026-04-13T20:31:14,,False
82c225a8-2774-4d91-818a-9158504a7486,363b132e-bfbf-4040-a83a-f0a54c37445b,BEV-005,2,400,2026-07-28T07:35:58,,False
139ed105-05c3-4b2b-bd5c-8ff575afd9c5,363b132e-bfbf-4040-a83a-f0a54c37445b,JAF-005,1,1200,2026-07-28T07:54:58,,False
e672349f-98d3-47cd-8c2b-4ef1603e2265,10e56260-283a-418b-9804-fcc3bcd243c5,BEV-004,2,700,2026-05-13T19:44:21,,False
4480afac-f401-4edc-81d8-c630d264d657,10e56260-283a-418b-9804-fcc3bcd243c5,JAF-001,1,1100,2026-05-13T20:01:21,,False
f3a92535-d51d-4d74-89a4-d2d80fa64095,07f9f3c1-fc08-4423-9515-47ec1c97c143,BEV-005,2,400,2026-03-22T07:21:17,,False
c2f75cdc-709e-429f-a461-40f6c861ae87,07f9f3c1-fc08-4423-9515-47ec1c97c143,JAF-003,2,1200,2026-03-22T07:30:17,,False
55e463b8-0036-479e-aceb-7c9f34d150c4,07f9f3c1-fc08-4423-9515-47ec1c97c143,BEV-001,1,600,2026-03-22T07:43:17,,False
e9a03e28-0db4-4546-8e3d-969bf3208bcf,07f9f3c1-fc08-4423-9515-47ec1c97c143,BEV-005,1,400,2026-03-22T07:52:17,,False
47c0b90a-6a9d-400b-b44e-7d1a3f4f45a1,fd39daca-243a-4fc2-b7d6-01424bf729d8,BEV-004,2,700,2026-06-30T06:09:29,,False
ebe33e41-6f78-4c08-938c-29edca1a2951,374b455b-6ace-40a3-a4d5-65b7239f69bb,JAF-002,1,1100,2026-07-05T20:17:59,,False
c6fa2f3d-42d5-4048-a98d-b105fb0f593b,ef6b3387-8621-49c6-aed9-9be67f668b25,JAF-004,1,1400,2026-06-02T00:31:18,,False
17ce7273-d34f-465d-87d1-508c835a2a97,ef6b3387-8621-49c6-aed9-9be67f668b25,JAF-002,1,1100,2026-06-02T00:41:18,,False
277a8733-4e89-4792-a31d-a3eb106f3947,ef6b3387-8621-49c6-aed9-9be67f668b25,JAF-004,0,1400,2026-06-02T00:54:18,,False
96694bab-d1f5-44aa-b829-00b5ae9f3a3d,ef6b3387-8621-49c6-aed9-9be67f668b25,JAF-005,1,1200,2026-06-02T01:08:18,,False
fc571c05-751c-45f2-890c-e8f1be10590f,41a33d18-2780-4687-937b-1e04b4b3bd83,BEV-002,1,500,2026-06-18T17:38:31,,False
2a1e1152-6bbf-4f67-8bea-82de58be5113,2cdf4dfd-ea9e-4331-b4fc-3f500aa0056c,JAF-001,1,1100,2026-03-04T17:39:30,,False
6c19a5eb-f123-4376-8218-f0e7ca7d5713,3223d94f-6146-474a-b9c2-5859e9190d24,JAF-001,1,1100,2026-03-10T03:33:40,,False
412aff72-6767-4ee7-87ea-a65e45f2105f,3223d94f-6146-474a-b9c2-5859e9190d24,JAF-005,3,1200,2026-03-10T03:51:40,,False
87651ef6-c2f0-4d9d-9041-a5438b4c53af,3223d94f-6146-474a-b9c2-5859e9190d24,JAF-001,1,1100,2026-03-10T04:03:40,,False
60c95f19-5360-410c-9839-c0c1e6b7475e,3223d94f-6146-474a-b9c2-5859e9190d24,BEV-002,3,500,2026-03-10T04:06:40,,False
29499fa9-97f6-4907-8458-e1786eb56a28,ed2764c6-8bd4-42af-b7e5-5ff722935fe6,JAF-004,2,1400,2026-05-21T19:21:09,,False
48631531-b996-4b48-926f-cca3ac15e467,ed2764c6-8bd4-42af-b7e5-5ff722935fe6,BEV-004,2,700,2026-05-21T19:34:09,,False
dcad010c-7b6d-493a-983c-55b184b5422b,d373c226-539a-421d-a6a2-028d5a35a177,BEV-001,2,600,2026-03-31T23:16:08,,False
8b9c2ff7-9691-4122-a22d-b595cc55e081,db3588f1-97e9-4fdf-aab2-bae6f62d618f,BEV-002,1,500,2026-03-04T01:59:47,,False
79a27c02-37fa-4cae-a41c-554b0d743a64,efa509b0-6ea4-4efc-87ec-902ae76234bd,BEV-004,3,700,2026-05-27T07:17:40,,False
8b92f780-8e4e-467d-a914-59cc5159767a,4363aef0-47d9-4039-a260-ca01c3770967,BEV-003,1,600,2026-07-13T03:08:44,,False
08964ce6-002a-4ddf-9e78-0f31bd22221a,89b693f5-d15e-4c06-91b6-863c0762e4e6,JAF-001,3,1100,2026-07-01T23:51:47,,False
2620396f-a6c4-46ea-aeaf-e329e4e1b896,89b693f5-d15e-4c06-91b6-863c0762e4e6,JAF-002,1,1100,2026-07-02T00:10:47,,False
6c91fc34-18a2-4c9b-a97c-f93afa97b52e,f45c9f4f-d9b3-4152-9e98-dd65a04bfb5d,JAF-001,1,1100,2026-04-08T23:09:31,,False
7f9b1a48-4235-40d3-937b-255ed5c0ea87,f45c9f4f-d9b3-4152-9e98-dd65a04bfb5d,BEV-005,1,400,2026-04-08T23:28:31,,False
f49e44f2-ac13-443c-a163-2c1d1dafdf3f,f45c9f4f-d9b3-4152-9e98-dd65a04bfb5d,JAF-003,1,1200,2026-04-08T23:42:31,,False
0a56dead-6fc2-4d23-b301-4984c03153fc,f45c9f4f-d9b3-4152-9e98-dd65a04bfb5d,BEV-002,1,500,2026-04-08T23:58:31,,False
f145c325-94c2-49b5-a657-1585e70b05e4,4e8d6ad5-7665-466a-9d47-534c4ca8af14,JAF-002,3,1100,2026-03-06T10:09:15,,False
e73928ba-d437-44ed-81cb-50b2c7a93594,4e8d6ad5-7665-466a-9d47-534c4ca8af14,BEV-001,3,600,2026-03-06T10:12:15,,False
ec0f8386-66ad-4b70-8919-5a323b54ac87,4e8d6ad5-7665-466a-9d47-534c4ca8af14,BEV-003,2,600,2026-03-06T10:31:15,,False
82611b27-c754-4f23-b1ed-3b4eaa8efe10,eff5342f-d67d-4ae0-bf8b-c4ba6f4a8979,BEV-001,1,600,2026-06-19T09:43:03,,False
f5f9df08-ddd1-44a4-b156-7f1f51e4e8fd,53e02450-e6f4-4145-94c0-6ef870d9a739,BEV-005,1,400,2026-03-07T22:46:52,,False
47cdacab-8076-4779-aef5-41c8cfae92e5,47add280-d977-43d4-9548-585fa66fdb4f,JAF-004,1,1400,2026-06-14T09:04:16,,False
5317fabe-6f0b-447b-b99c-1e60ceeef5be,47add280-d977-43d4-9548-585fa66fdb4f,JAF-004,1,1400,2026-06-14T09:05:16,,False
bd169911-6a8a-4439-8df3-47adff5cdac6,47add280-d977-43d4-9548-585fa66fdb4f,JAF-001,1,1100,2026-06-14T09:25:16,,False
a46e36d2-b6fe-49dc-9f42-a9c77b7feb1a,2725b99a-88fa-48d2-a13b-73619f32b620,JAF-001,1,1100,2026-02-19T18:20:20,,False
9abb4117-1e29-4a2c-bbf6-6c1c724e8c3f,2725b99a-88fa-48d2-a13b-73619f32b620,JAF-999-DELISTED,1,1200,2026-02-19T18:29:20,,False
b6646bf6-0755-458f-ab3b-2678a75bf2b4,2725b99a-88fa-48d2-a13b-73619f32b620,JAF-002,1,1100,2026-02-19T18:36:20,,False
c25dc5e8-db95-417e-baff-f4cdbf4cb3d3,c1e16b6d-8647-46ef-8159-006ff82256c4,JAF-003,1,1200,2026-04-01T17:11:15,,False
d68696af-f83e-4beb-a86d-c0bfa955616f,c1e16b6d-8647-46ef-8159-006ff82256c4,BEV-004,1,700,2026-04-01T17:12:15,,False
99b09eae-e2e7-4758-95d5-cca35236839c,c1e16b6d-8647-46ef-8159-006ff82256c4,BEV-002,1,500,2026-04-01T17:22:15,,False
2f80934c-4daf-4c46-853e-5816a7fd78f2,dc90cce2-e01e-44a6-b9cb-9afa1060635d,JAF-005,1,1200,2026-07-22T14:06:22,,False
b58caa3c-de4d-4c45-8c2b-bdf4e4829801,5bd634a5-8db8-40e2-9223-ace8d34852ec,JAF-004,2,1400,2026-04-02T10:56:26,,False
d4cf09d7-f0d1-4e7f-8846-4ea08b3d0471,8ae94738-6e9a-4fc1-be66-4e5c02c560e4,JAF-001,2,1100,2026-04-11T23:36:42,,False
c3086d1e-7463-46e6-8336-19e2b6033039,8ae94738-6e9a-4fc1-be66-4e5c02c560e4,BEV-002,2,500,2026-04-11T23:47:42,,False
621c138f-dade-4d79-9fda-60bde016b6f5,2592921e-03fb-44bd-a194-a44e8497a4db,BEV-003,1,600,2026-04-19T09:47:00,,False
f01771fc-28d8-4864-bde1-d188ac3e3d93,2592921e-03fb-44bd-a194-a44e8497a4db,BEV-004,2,700,2026-04-19T09:49:00,,False
dc9a30ab-14a8-4de8-8d16-9d3dab6267c3,a4d68745-0ac0-4a9a-bde9-679bfcc7404b,BEV-003,1,600,2026-06-07T03:58:58,,False
8d7b7459-80a5-454d-aadb-fb9549e0e98d,a4d68745-0ac0-4a9a-bde9-679bfcc7404b,JAF-005,1,1200,2026-06-07T04:16:58,,False
bebd56bb-4b19-40c7-b9d0-419c019c9570,d51e8eba-65b8-4f14-8b6f-cd2119d49f5d,JAF-004,1,1400,2026-03-14T21:46:05,,False
d5a1c2cb-a4d1-4ff7-b9d1-78a90cfaf646,0d350637-e3bb-4324-aad2-1536b5404816,JAF-004,1,1400,2026-05-08T00:44:04,,False
437caf9d-cdde-4d64-85a4-c28d64227e2d,0d350637-e3bb-4324-aad2-1536b5404816,JAF-001,2,1100,2026-05-08T00:55:04,,False
5a04c68b-9fc3-40f1-ae43-d2a16f57e333,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,BEV-005,2,400,2026-05-15T19:18:14,,False
0b869153-20cc-414c-a776-6128f0fe4c73,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,JAF-001,1,1100,2026-05-15T19:36:14,,False
c5303d2f-36ca-4538-9bf9-15429e79caeb,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,BEV-001,1,600,2026-05-15T19:37:14,,False
7a560d19-8a31-4d0b-a6d9-b53d7be515d0,ade9633e-7684-459d-9080-4cf24c0ffe65,JAF-003,2,1200,2026-06-15T08:25:27,,True
042426a7-11de-4bbf-8638-170795615d56,ade9633e-7684-459d-9080-4cf24c0ffe65,BEV-002,1,500,2026-06-15T08:36:27,,False
c7d26ca5-55fd-4e00-8c2e-3b1b37495060,ade9633e-7684-459d-9080-4cf24c0ffe65,JAF-003,1,1200,2026-06-15T08:46:27,,False
e7468dc7-0c09-4048-bd21-a0d719b457aa,01f766e4-1e9e-4468-971e-882e286217c1,JAF-001,1,1100,2026-05-08T02:07:58,,False
c283c447-6072-42ac-b096-03f261bd5811,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,JAF-005,2,1200,2026-06-03T03:48:47,,False
227e113f-92bc-4d86-84ec-11e09f91f09d,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,BEV-001,1,600,2026-06-03T03:56:47,,False
0d0160c3-d3eb-4f42-919a-d2079afadc93,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,JAF-003,1,1200,2026-06-03T04:13:47,,False
03f60390-3dbd-4beb-8d30-1cd34286f766,4a0dae29-b66f-4e76-b334-22a34a37b557,JAF-005,3,1200,2026-06-02T03:32:27,,False
bb1c0f73-620e-467a-80fd-0a01f5dca62e,4a0dae29-b66f-4e76-b334-22a34a37b557,JAF-005,1,1200,2026-06-02T03:36:27,,False
ebfb4ed2-bb4a-4e2f-9887-25ba9855b2b6,4a0dae29-b66f-4e76-b334-22a34a37b557,JAF-004,1,1400,2026-06-02T03:49:27,,False
97c8b20c-5cb2-409e-98e5-03e81835522d,df639bf6-0cc8-4c80-b501-f83e88c7c007,JAF-005,1,1200,2026-03-01T15:31:20,2026-03-01T15:52:20,False
23355573-a91a-4aba-9961-3eacc753e49f,df639bf6-0cc8-4c80-b501-f83e88c7c007,BEV-003,2,600,2026-03-01T15:49:20,,False
ced1ad97-4732-4cc2-9618-7a71cb281bbd,aaabfd8c-6940-459c-9e7a-c6097296e1c2,JAF-005,0,1200,2026-03-20T00:12:14,,False
6944f77d-71d6-4ab5-a3d3-e9e8d993e33c,aaabfd8c-6940-459c-9e7a-c6097296e1c2,JAF-002,1,1100,2026-03-20T00:24:14,,False
fc868dd5-7161-461c-b0f0-36d3b5abf27a,aaabfd8c-6940-459c-9e7a-c6097296e1c2,JAF-005,1,1200,2026-03-20T00:30:14,,False
1257dbe2-de64-4e33-a594-cab12be5f99a,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,BEV-003,0,600,2026-07-18T16:35:08,,False
5a8ec667-dd55-478c-9834-692725a1918f,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,BEV-002,2,500,2026-07-18T16:36:08,2026-07-18T17:05:08,False
67e27bf3-3d90-4aca-879e-d90e9007032d,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,BEV-003,1,600,2026-07-18T16:54:08,,False
92135e71-bf6e-465c-9624-d8163f054745,587bd493-c09d-42c1-9f1d-8a78dae44d41,BEV-004,2,700,2026-08-07T17:30:07,,False
67e45532-18f4-4d73-8a90-9372ec2ab6c7,587bd493-c09d-42c1-9f1d-8a78dae44d41,JAF-001,1,1100,2026-08-07T17:32:07,,False
db8fa6dd-9ef6-4c1f-b406-be97d16dd4ef,17d4ce56-9c57-4be3-ad92-74d561a2b798,JAF-005,1,1200,2026-04-30T14:21:44,,False
a96ece4e-f3b1-4acd-938a-e5dc9404cf76,17d4ce56-9c57-4be3-ad92-74d561a2b798,BEV-004,1,700,2026-04-30T14:23:44,,False
436fa54e-2d26-43f6-ae97-131415adb74f,d478600d-be0f-4b11-adbd-657bc809e32d,BEV-003,3,600,2026-04-04T06:05:10,,False
89e9e470-01ce-4122-a9f1-59c9b8d15b1b,d478600d-be0f-4b11-adbd-657bc809e32d,BEV-004,2,700,2026-04-04T06:15:10,,False
a40bbb8c-237a-448a-ac8e-a4b6c1e0ed6a,65979b33-4bb1-4e4e-8f56-f1605acb9753,JAF-004,1,1400,2026-03-06T10:27:52,,False
b143760f-a836-4e46-a17c-5c9ea96ed3d5,e927dcca-61da-4c3f-bd37-9c7469a0ae60,JAF-003,1,1200,2026-03-07T11:06:32,,False
1da33692-2f67-42fe-8ab0-9ca23d02dd7b,e927dcca-61da-4c3f-bd37-9c7469a0ae60,JAF-002,1,1100,2026-03-07T11:22:32,,False
e2be4524-f3bc-4d06-818d-bfefbe2905da,e927dcca-61da-4c3f-bd37-9c7469a0ae60,BEV-005,1,400,2026-03-07T11:33:32,,False
dc1df267-2ed5-4a4c-a4ed-9369c56b8f94,3ec6e202-9859-413d-a790-1dc13baf4980,BEV-003,3,600,2026-02-25T13:13:33,,False
a30b9bb8-d6c6-420b-9c38-eaf15941c859,3ec6e202-9859-413d-a790-1dc13baf4980,JAF-005,1,1200,2026-02-25T13:33:33,,False
1b03cbe4-7ee7-46a0-92df-eaf11f9ff6fc,3ec6e202-9859-413d-a790-1dc13baf4980,JAF-003,1,1200,2026-02-25T13:46:33,,False
4836b3ba-2c98-4474-ba56-c7164011d245,3bcc4793-491d-4c1f-b41e-aba382510590,BEV-002,1,500,2026-06-01T02:26:39,,False
1512f6e1-97ad-40a5-932f-b4b9655c6c6c,3bcc4793-491d-4c1f-b41e-aba382510590,BEV-005,1,400,2026-06-01T02:32:39,,False
f2176880-4847-41c6-947d-e94851c60086,97bcc3aa-a815-40fc-8b23-2b6ba0997fac,JAF-005,3,1200,2026-05-04T13:49:08,,False
5595ab4b-3e44-471d-8849-9da8cdebb69e,f3baaa15-6412-4097-a897-c63a4467d1f9,JAF-001,1,1100,2026-08-06T21:02:08,,False
f1cfb933-0a9e-4ed9-9b92-f0377b064aca,f6e22107-71c4-49af-a760-645675ca57bb,BEV-004,1,700,2026-06-01T21:34:50,,False
b931303a-5aa7-4a4a-b8d5-67978cca7bc5,bb9f5a7d-bd71-4264-87ab-e19c8cddf1ea,BEV-004,1,700,2026-06-20T10:20:57,,False
72eb15e6-55fe-405e-84cf-7e857a2efe7f,bb9f5a7d-bd71-4264-87ab-e19c8cddf1ea,BEV-005,1,400,2026-06-20T10:34:57,,False
1b1c32d6-aaeb-44ed-807b-b4d8731bf100,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,JAF-003,1,1200,2026-03-06T14:16:12,,False
d409d942-dd94-484d-8cfc-5a7ce6d6902a,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,JAF-004,1,1400,2026-03-06T14:28:12,,False
1cf079d7-7f43-492d-a82b-050616178085,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,JAF-001,1,1100,2026-03-06T14:48:12,,False
390f4627-0f67-47b9-9bea-6fe8557ffb37,7c2f18a5-e902-4f94-9434-b223b2507704,JAF-002,1,1100,2026-05-14T17:39:16,,False
c2279fcd-6f3a-44cf-94e3-f9cc5c3ccb31,48f73d93-3901-4e2e-9eb0-2def375c0b3d,BEV-003,1,600,2026-05-31T06:38:19,,False
f41b363a-e1a1-49f7-a9af-490ac1762370,c3e81108-772b-4160-af24-b922490c57a0,BEV-002,1,500,2026-05-16T00:53:04,,False
5655b3a1-ecc1-4925-9ae6-929673be5658,c3e81108-772b-4160-af24-b922490c57a0,BEV-003,1,600,2026-05-16T00:57:04,,False
e6ae79bc-d40f-49bc-a2c7-d652f81f493b,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,BEV-005,2,400,2026-07-08T12:34:51,,False
81c2445e-ad4e-483b-9216-6444866b6be8,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,BEV-004,1,700,2026-07-08T12:40:51,,False
a30cc64f-804e-4df3-823d-5d890f156795,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,BEV-003,1,600,2026-07-08T12:50:51,,False
6ee64e41-2d38-410a-b3b8-d1c8a595b9de,4eb52c72-2465-4b94-af20-594e83f41ab4,BEV-003,3,600,2026-08-11T02:21:25,,False
0b07549a-cdea-4d5c-bec4-1f045e1c6ca8,ee5273f4-4ca4-4098-b33b-23ba08117e75,JAF-003,1,1200,2026-08-02T22:25:05,,False
046cebc2-4143-4d81-b012-7b4c9bb93f13,4b5f08c3-960f-4070-8de4-89d39f680b4e,JAF-001,2,1100,2026-04-07T21:25:28,,False
357d7caf-5690-4b5c-9250-ce18e2e589c4,b9bd2816-924e-408f-b72b-b6401689242e,JAF-002,1,1100,2026-06-15T22:41:53,,False
d5ef3320-81bd-4cd4-a181-cc0888795277,b9bd2816-924e-408f-b72b-b6401689242e,JAF-005,1,1200,2026-06-15T22:55:53,,False
78302579-066d-4025-9857-0ec5620c1e31,18f82918-d872-4ec6-98ad-739b5fb69413,BEV-004,2,700,2026-03-02T19:57:29,2026-03-02T20:23:29,False
de1a571d-476a-443f-acf7-39d979c49735,18f82918-d872-4ec6-98ad-739b5fb69413,JAF-003,1,1200,2026-03-02T19:59:29,,False
45e27750-3540-4c07-8437-b20a6aad3741,18f82918-d872-4ec6-98ad-739b5fb69413,BEV-002,2,500,2026-03-02T20:11:29,,False
c4905ad8-938f-4155-8619-a0c5a7ac7616,18f82918-d872-4ec6-98ad-739b5fb69413,BEV-003,1,600,2026-03-02T20:17:29,,False
e8339698-3227-4c19-a589-b9f5e58dbe1d,0ce36ea4-8f92-4b40-b32c-5fa2143da0d8,JAF-003,1,1200,2026-08-13T06:10:03,,False
81f079e8-dd61-4146-8f91-0c231b6690ea,0ce36ea4-8f92-4b40-b32c-5fa2143da0d8,BEV-005,1,400,2026-08-13T06:26:03,,False
e8b7f290-31e5-4650-9938-5de195d05452,e911e4d8-65ea-4b8f-b6f1-61d171f41768,JAF-002,2,1100,2026-02-20T04:21:23,,False
308e9c3d-2217-42b0-a10a-3dd7e415ede6,e911e4d8-65ea-4b8f-b6f1-61d171f41768,JAF-002,1,1100,2026-02-20T04:27:23,,False
86f1a506-c8cd-41e0-ac78-7ff68abccb08,e911e4d8-65ea-4b8f-b6f1-61d171f41768,JAF-002,1,1100,2026-02-20T04:43:23,,False
8d34faa9-68a9-41e6-a09f-79c4ec7643f5,e911e4d8-65ea-4b8f-b6f1-61d171f41768,BEV-004,1,700,2026-02-20T04:53:23,,False
