id,loyalty_account_id,transaction_type,points,reward_id,related_checkout_id,occurred_at
9047518a-7a80-46b5-a34f-13d343f2f192,92d57286-c0a0-4783-8b66-f70ba9bfb9c5,earn,100,,,2024-09-28T16:42:10
5e524cbc-2461-489e-b3d7-4b3d721cbf8a,92d57286-c0a0-4783-8b66-f70ba9bfb9c5,earn,21,,5d2f0819-690a-440a-a17a-b362dfba8b5c,2026-07-03T08:42:13
4790730c-bf82-4855-bd1b-3086e7fe8d21,15ded0c1-1b8d-4cbc-b16c-61a89d74aea3,earn,100,,,2024-12-22T16:42:10
bd045d64-2550-4c9d-aabf-9073672ef2f6,7220441a-0d6c-4ce8-bbfe-e8946a79b204,earn,100,,,2025-07-27T16:42:10
fbffb78c-346c-4a5c-8079-72cee129ee66,7220441a-0d6c-4ce8-bbfe-e8946a79b204,earn,16,,b8138734-be83-48ce-884f-a6f37b7e598c,2026-04-02T11:34:15
305a25a7-8d97-42d4-b377-83d5e8185107,58fad450-052a-435e-ac20-7481dc0828b4,earn,100,,,2026-02-01T16:42:10
c5414378-dff7-4cba-a041-a29beee2a1fc,58fad450-052a-435e-ac20-7481dc0828b4,earn,11,,6e1ad76b-7283-4c87-ac18-ed95d26eb3c9,2026-05-26T23:04:14
07c9703a-60bd-4708-83ff-766ba0b3b3bb,de49a0bb-66a0-4631-ad08-d35460c324c8,earn,100,,,2026-01-11T16:42:10
c7ada8fc-dbf4-40ca-b86f-276092a75a44,fe3fe3ad-9ced-4c86-b9fa-ee7747460f65,earn,100,,,2025-06-27T16:42:10
ece31ebf-cb27-4a14-a0f5-878adf4f9679,7e6c894d-48c4-4183-818e-8e42adcbd127,earn,100,,,2025-03-04T16:42:10
e9c314f3-9823-4400-bc2d-231255aa6f70,cbc11c43-bcb6-4002-af30-2f570843e3ea,earn,100,,,2026-02-09T16:42:10
bf86b310-0da3-426f-bdce-df72872f452f,667c56a2-98b8-46b7-b596-7ac686f66d5d,earn,100,,,2026-05-13T16:42:10
fd4a8a69-a076-4f9c-b767-0afc9e0030fd,667c56a2-98b8-46b7-b596-7ac686f66d5d,earn,14,,dcff6de2-05fa-4bc4-afd2-a3e47bc96aaa,2026-06-12T20:10:02
68c0fc94-0f53-4a36-90a4-34e14343fe15,0f3f30fa-4409-47f5-9750-26e6a65daaf3,earn,100,,,2026-05-09T16:42:10
726b4d5f-7f50-47dc-a378-3b20d1c84301,6db1f6ca-edd0-43ef-a6fa-55d1b6789c8b,earn,100,,,2025-12-26T16:42:10
6b86b983-ad6e-4785-94d3-8c68a565257f,6db1f6ca-edd0-43ef-a6fa-55d1b6789c8b,expire,-100,,,2026-08-03T16:42:10
ba3340e8-1595-4c8f-a73a-cb88cf5931fb,886bcee5-48ef-4b45-8303-05eb9dd9b99d,earn,100,,,2026-07-06T16:42:10
7b2c524b-0272-4ce7-b67f-fac648da8b07,886bcee5-48ef-4b45-8303-05eb9dd9b99d,earn,33,,b1675349-4004-4de4-8eb6-32f65635e6d2,2026-02-22T08:48:22
6c79e3ed-687e-40f4-bd00-944151d9fa54,054f0bdd-5906-4278-b58b-1502bddea4e5,earn,100,,,2024-10-28T16:42:10
c7ac7fc4-d5f8-4ae1-b4e9-7b63cea79447,09ade14b-4281-47c6-9a15-3b9572d4c899,earn,100,,,2025-11-17T16:42:10
4f33cae6-21f3-4792-aeb5-653fdfd5dabb,09ade14b-4281-47c6-9a15-3b9572d4c899,earn,42,,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,2026-06-03T04:17:47
2afb477b-bceb-484c-bb5c-5682dce823d7,09ade14b-4281-47c6-9a15-3b9572d4c899,earn,22,,f9c5c835-4a98-47c0-8bb5-719f77436bc9,2026-07-06T22:12:46
3df83cd3-8763-46c9-9ffe-4de81ee8a179,1828878f-f555-4968-bc3f-1e19e377ee96,earn,100,,,2025-08-07T16:42:10
b80bc1c9-3fd0-4983-bc39-0106426f42fa,0020d77b-61d1-4125-9324-17a1e0e84f50,earn,100,,,2024-12-24T16:42:10
67cca382-89c4-4dd9-afb7-81ab0516759a,74e62f61-978d-4237-afd3-7f969194be8b,earn,100,,,2026-02-25T16:42:10
d3730ceb-e356-4239-8612-91e9735c3b04,d366b3a8-d655-43f3-a3d9-2ff819cf4f33,earn,100,,,2026-06-23T16:42:10
af48ddf8-caca-4b2f-9ba1-06114a63dc31,c8a2dc14-e1a4-4035-a45d-16ee15951266,earn,100,,,2024-12-19T16:42:10
dcbec31f-d031-4b19-a229-317570a9465a,8cae55b0-10e6-4e11-a0ea-5832962b5f3d,earn,100,,,2026-06-27T16:42:10
fed2bc05-8075-465c-8736-7388fec9f576,8cae55b0-10e6-4e11-a0ea-5832962b5f3d,earn,12,,475a8ad6-d8aa-4a17-8047-dfbdb3a25822,2026-07-10T02:52:37
4b3e837b-5a1f-4a3e-9e96-20562ef99ed7,8cae55b0-10e6-4e11-a0ea-5832962b5f3d,earn,29,,5183c9e1-6766-4b74-ba79-04366757a1f1,2026-03-18T13:41:23
8b610f0a-1865-4e31-b929-57b9f6c739b2,9754bdcb-8844-421d-aeb9-f1e8fd5553bf,earn,100,,,2026-06-29T16:42:10
a51180a1-504f-452a-9970-8ef2f40e46ae,9754bdcb-8844-421d-aeb9-f1e8fd5553bf,earn,29,,07da5825-95f9-4e45-b944-9c25c53c5583,2026-04-08T02:56:43
1eae448c-271a-4369-8efb-745bbffff271,a9dcfe06-e717-4d1a-8c06-1e6e3ff26774,earn,100,,,2025-12-04T16:42:10
4f046038-62f5-4ce0-9969-4a1ffa15085e,3718db97-16bd-4dd5-b192-0cb08e2b2ac8,earn,100,,,2025-06-06T16:42:10
384b2fe6-2eb5-4b53-a4fa-3287cc89db69,f4e2faf3-d818-4c9f-b685-adb91b8f1701,earn,100,,,2025-09-13T16:42:10
dd879966-739d-4bed-9438-924349b86b51,22a566da-8e6a-4aeb-9a12-9a1073c9a130,earn,100,,,2026-02-06T16:42:10
58c043b6-54b4-46bc-82b5-c54e7373ebd6,22a566da-8e6a-4aeb-9a12-9a1073c9a130,earn,17,,077dfc5e-0bb2-47c8-a515-68336ee54c26,2026-03-19T23:45:24
8a732fe3-d732-49aa-8c76-c89fa0fe3e96,74e13822-29f8-4c57-bee4-00b28a5c933f,earn,100,,,2024-11-04T16:42:10
7f469f7e-c820-454b-a4c1-20b7d7092069,74e13822-29f8-4c57-bee4-00b28a5c933f,expire,-57,,,2026-07-24T16:42:10
d0e29974-e975-4790-a4de-861312941b22,55744526-4cfa-417d-92f2-00524d04070e,earn,100,,,2025-02-28T16:42:10
ac76876e-5857-4b84-a368-0a6f085d25e1,55744526-4cfa-417d-92f2-00524d04070e,earn,29,,96c00355-cf89-4b6b-b421-01326a6c3ae5,2026-06-26T13:01:01
a4e34df1-e02b-406f-9557-4f67b34e67a1,e65af9df-8ce9-45ff-b223-63f3d9599fca,earn,100,,,2024-11-28T16:42:10
785ecb0a-2fb9-478c-820b-268c760b92b7,e65af9df-8ce9-45ff-b223-63f3d9599fca,expire,-100,,,2026-07-21T16:42:10
59845657-7ac0-4c5f-8e7f-cdbe6a5d5457,a1c3668b-0925-4b75-ac1f-107a2d64da9f,earn,100,,,2025-02-10T16:42:10
fbbf4b11-7ea7-4de7-a175-f1b2ab6f67fa,814ef075-6f97-4559-8cd5-ecd7869b5b3b,earn,100,,,2026-01-15T16:42:10
bb4c93e8-401b-49f7-8746-24619fb3aae9,814ef075-6f97-4559-8cd5-ecd7869b5b3b,expire,-68,,,2026-07-22T16:42:10
eaf74e19-9fde-403c-90c6-483bb9606a84,b45185f0-2537-4e56-a26d-970b8155a436,earn,100,,,2025-11-11T16:42:10
2f9ddcd7-d306-49f9-8f3d-e69df944b000,174c817e-eda0-4811-96ee-52c1261d5220,earn,100,,,2024-11-02T16:42:10
bd5024e8-eeaa-4836-a141-abe4c720ef92,2e0f6834-9ce0-458a-8bcb-08de918a377a,earn,100,,,2024-12-04T16:42:10
832cfd1d-ab4d-4ebf-b46f-65458010890c,2e0f6834-9ce0-458a-8bcb-08de918a377a,earn,34,,4d974546-91ca-4526-8c18-2245159ce8b4,2026-08-16T10:28:03
dab29ae9-7bc3-4a90-a6ae-7544e870a45e,730eb2f8-b37a-43d2-bdd2-34f4aa1126b4,earn,100,,,2026-03-04T16:42:10
2de6f1cc-aa98-4944-859d-c4bb0fdfc05a,730eb2f8-b37a-43d2-bdd2-34f4aa1126b4,earn,62,,27571885-ec10-4b63-9ef6-019a3b9a15d1,2026-05-22T02:09:14
447baf5d-6fbe-47ab-a9e6-b844e9c3ee5c,909bcd90-0ea3-48fb-9abf-aa775ebd5cf1,earn,100,,,2026-02-28T16:42:10
e69703a1-e04e-4be1-8257-eec10f940721,909bcd90-0ea3-48fb-9abf-aa775ebd5cf1,earn,4,,38c4b00a-d279-4183-88e0-55f70899a71b,2026-03-08T01:20:52
a0319492-1e9c-4ee6-bec4-60ba151a600a,8f183b80-a6c8-451b-8c52-42bab4470389,earn,100,,,2025-07-21T16:42:10
c8a68a0a-99f7-489b-b7fb-1adce4378c3e,8f183b80-a6c8-451b-8c52-42bab4470389,earn,34,,8da6809e-f357-44e9-99f8-570dc6dfdfbb,2026-06-28T03:27:09
18fd2335-8544-4efe-a6a6-88a005072a57,a8eb26b9-50a9-445e-be4c-6b2d0ff35a0f,earn,100,,,2024-11-15T16:42:10
a8e5862b-fc6f-4ba6-b787-ad1ff9962b26,a8eb26b9-50a9-445e-be4c-6b2d0ff35a0f,earn,6,,e1523113-2408-47fe-b8f4-cb38467b02ed,2026-08-11T00:42:03
fff4aaf2-6a07-41d3-a708-71d17ea33715,bb0fcdcd-9288-48b7-ada7-fc9b96a08ce5,earn,100,,,2025-11-14T16:42:10
2f303d8a-f594-46f9-80db-f8d101a5758b,bb0fcdcd-9288-48b7-ada7-fc9b96a08ce5,expire,-100,,,2026-07-26T16:42:10
a3453b0a-4de1-415b-8a5f-a01a5845156f,59b7ee77-d676-4c52-919e-e9a35e22865e,earn,100,,,2024-09-07T16:42:10
e3a5b730-49e2-4549-8850-308b85236593,59b7ee77-d676-4c52-919e-e9a35e22865e,earn,32,,31d0db05-c20f-411b-b7a8-4e9d2d61f930,2026-04-12T02:11:42
291149c2-ae88-4068-8ad7-1c2b265041c0,89e18939-5417-461b-a46b-bf7205b76b0e,earn,100,,,2025-11-30T16:42:10
438d5531-6208-4fe6-8ea0-4919495c3737,ddcd9901-11a9-43e4-8565-b1902a20500d,earn,100,,,2026-05-09T16:42:10
d2abce3e-9e34-4096-a2b0-fe16d41ba9d8,861950e1-0593-489d-a9d0-96ce8f47f722,earn,100,,,2025-02-15T16:42:10
e55b2629-9b5e-458b-b903-941b996e2682,d9055e18-f7b3-43c8-bf65-fd03472efbb5,earn,100,,,2024-12-15T16:42:10
6d9372d2-8c3c-44b3-aa18-d9f808f77e75,0476492b-976a-492f-b614-000915e1c6f1,earn,100,,,2024-12-30T16:42:10
3ce7ccb1-4beb-4eb3-900b-baf0e42de000,0476492b-976a-492f-b614-000915e1c6f1,earn,75,,81f25385-cefb-4d60-aa59-8ce2837620ca,2026-06-11T20:24:33
a8ed6aa1-63a6-4e1a-8139-c3cbffb163d4,0476492b-976a-492f-b614-000915e1c6f1,expire,-170,,,2026-07-30T16:42:10
b5d6fc1f-8eb5-429e-b9ca-c43f8bf3b124,0d63b651-e644-4ae7-87b7-16cf32476ad3,earn,100,,,2025-07-15T16:42:10
e6afd77f-da64-4487-9446-5336cc295eb1,3697ad55-baf6-4358-8077-f63fa0b71acf,earn,100,,,2025-04-14T16:42:10
6d2d6249-a203-4b3d-8fa9-d33e26448530,040f3a1b-ff6f-4aa9-b54b-54cf2bad50eb,earn,100,,,2025-05-07T16:42:10
d2b0d8dc-aea9-46bc-9d59-8c926eb5608f,d58adce2-affd-48e1-99a3-15eaf2ab8753,earn,100,,,2025-03-29T16:42:10
fdc39922-6154-49ba-949b-7725e337b3d5,d58adce2-affd-48e1-99a3-15eaf2ab8753,expire,-83,,,2026-07-24T16:42:10
4d44ccab-a5e7-4e9b-9727-6a972aa4f5ac,250144ca-1852-4d73-b041-044f46713bf5,earn,100,,,2024-09-07T16:42:10
23f85d7b-a033-4590-8c6b-8270681bbf47,2581b4e3-02f2-4d4c-b90c-a47f8e8742d6,earn,100,,,2025-02-10T16:42:10
3e7e3e61-5a0b-4e29-a1c4-e14ac3cbb149,2581b4e3-02f2-4d4c-b90c-a47f8e8742d6,expire,-100,,,2026-07-29T16:42:10
d6f96d8e-53cd-457e-a3ab-b625cf344e71,05471bb1-69ec-4cd7-9e5e-042ef9a9989d,earn,100,,,2025-11-28T16:42:10
a8afb0be-e1f1-4789-ae42-e758aaac1d36,05471bb1-69ec-4cd7-9e5e-042ef9a9989d,earn,1,,643cdcac-c4c3-46d3-904c-4a44aa24481b,2026-03-09T00:13:05
24d77f28-f478-48ac-a9b8-bd69c4a75047,12aa0ef5-8af1-4ae5-bbe9-46c3927dba60,earn,100,,,2026-04-15T16:42:10
8a28dcb1-f0d8-4ba5-8d34-1e88232f1540,454e8f6c-7888-437d-a447-95dd9aa489ff,earn,100,,,2026-07-01T16:42:10
8ea229bf-78ab-46c6-8a21-dd824903a094,9dd551be-8b8f-4ea2-b17f-dd34dfa9bc92,earn,100,,,2024-12-07T16:42:10
37fcffb5-1187-4c12-8e99-670ce5951f5b,04310eea-a525-47bd-9e40-8155b5e4a173,earn,100,,,2024-12-31T16:42:10
6263f858-d611-49c6-ad73-0a4b22e3d81f,04310eea-a525-47bd-9e40-8155b5e4a173,expire,-100,,,2026-07-24T16:42:10
78e4dee9-8e89-40ee-8121-70dfdbcd9aa4,64a38aee-4586-4122-92f9-a45efd92e6fe,earn,100,,,2025-11-23T16:42:10
cd1fd67d-c6c8-436f-8824-d77c5eb3ef57,2d3d6680-fb44-41ef-ad2d-c493506e5dc0,earn,100,,,2024-12-22T16:42:10
71ad8af4-6319-4500-82c4-0b89dd9bb0d8,2d3d6680-fb44-41ef-ad2d-c493506e5dc0,earn,36,,25d36682-893a-40b4-b118-ea290d1142fa,2026-02-20T03:49:04
a56a30de-d07d-42b0-a343-35089074992c,267104b9-d6e5-4089-8a47-665e91d64498,earn,100,,,2026-04-25T16:42:10
cc877fc8-ad53-42fb-b158-3e8042ee5e0c,3f671f4f-909d-49eb-b051-5ad89aaa0f19,earn,100,,,2026-01-01T16:42:10
66c7c41f-f6db-468c-9ba4-b886f9e1ebc0,459913a1-4688-47fa-ac36-4f422d454fc6,earn,100,,,2025-01-23T16:42:10
5dba63ca-7891-4186-b804-562bf0cd94f3,5c3a3028-74ec-437a-981b-9eeea95fc975,earn,100,,,2026-06-04T16:42:10
e0da68ef-7580-4cd9-8793-1ebeddf61c35,0c138ce2-cce6-4968-bbde-aac391044803,earn,100,,,2026-06-22T16:42:10
493df81a-f218-4cea-8554-c0b1c944e7b8,b0ecfb32-c927-4358-925f-0e8851fe5a70,earn,100,,,2024-09-29T16:42:10
81ad8bb9-4cac-4dbd-9318-569b84a05473,e8405189-63e2-49d3-9e8b-45e09459532e,earn,100,,,2025-07-01T16:42:10
688bf5bb-ead7-4149-9632-339ac724b1ed,5d2e9a46-48b2-4afe-b9ad-8a3323ff70a5,earn,100,,,2024-12-14T16:42:10
39d25c8c-9086-4e3c-9ce0-a21b7586b864,9adf9fd2-e356-4fc7-9200-f82dca481798,earn,100,,,2024-10-04T16:42:10
abb96174-7c25-4fa8-a8cb-1a249eddfccd,9adf9fd2-e356-4fc7-9200-f82dca481798,expire,-100,,,2026-08-08T16:42:10
7eb12799-4fd5-4d76-8a50-8e40567dc320,e962f76a-d058-489f-b808-c4bf83fabb50,earn,100,,,2026-06-30T16:42:10
b9c9e384-9db0-44d0-8a74-67f784cd784d,6be37a3e-3155-4bcc-a874-ad122d7b0797,earn,100,,,2026-04-28T16:42:10
91af0082-309e-4aef-81f6-f8725cf358c4,d97679c6-2b66-4f21-866c-a2215eb71974,earn,100,,,2026-01-30T16:42:10
5be2ef12-441d-4ae7-b011-4685338c4ad6,7940dd84-d73b-4d18-b68b-eba8f5158fd9,earn,100,,,2025-11-08T16:42:10
1a50b076-956e-46b5-8202-62d078fa4f38,38990387-42ae-41be-ad0f-5edf877b113d,earn,100,,,2025-06-29T16:42:10
86d63857-9cc6-4c17-9c1b-e7778526cab2,38990387-42ae-41be-ad0f-5edf877b113d,earn,30,,a7eb73fd-e44e-4cf0-b320-985f6da24df8,2026-06-08T09:22:45
04bdb346-5707-4ef2-ace5-23bf3c4c8604,0b7bbbb8-6006-4c7f-9765-d8c7e30b3c3c,earn,100,,,2024-12-14T16:42:10
a53e237c-3f19-4a22-be08-63c088163ca7,0b7bbbb8-6006-4c7f-9765-d8c7e30b3c3c,expire,-55,,,2026-08-05T16:42:10
d8cf87ee-7bc3-44b9-87dc-4e751a6fb37d,468573fb-f375-4169-b2a5-b822673eefc0,earn,100,,,2026-05-27T16:42:10
4909f0f8-1861-4a2d-a51a-75a84c9f5ea5,2ed05b07-39be-46fe-8eb3-5c20da58fc3e,earn,100,,,2024-11-24T16:42:10
deea75b6-b490-409c-a73e-f390846153c4,33def351-42dc-4c2a-8d9f-cb7ead0f20fb,earn,100,,,2024-11-30T16:42:10
0526599b-dbff-4477-b135-afdb4612d1c4,d5b27642-b526-49bd-af78-39879cf3ea8d,earn,100,,,2025-09-03T16:42:10
8b68a7ce-03ed-4a52-85b7-6922117db4ed,23935cb0-daf7-415f-b1ec-b8aa2763eefe,earn,100,,,2025-07-20T16:42:10
8dc7ed77-0018-48f3-8cc6-4df176cbfc7c,23935cb0-daf7-415f-b1ec-b8aa2763eefe,earn,38,,3a6286c7-62e1-431d-b2ac-abfb67cf0b59,2026-07-29T19:53:49
e7ac7bdc-9871-418a-9210-14d61a91f025,f4a3d2d1-02f0-4bb4-a3bd-a3f34f95dc0e,earn,100,,,2025-08-14T16:42:10
d6e00365-fc69-4af8-a592-8a74ae0ecf36,4549e0bd-3012-4ab7-8fee-d50216237606,earn,100,,,2026-02-03T16:42:10
b4319616-65bd-45f1-aef9-92cf03cd9a5f,62139cf5-2c88-4143-99e6-d8f0a4e6d3c4,earn,100,,,2025-06-19T16:42:10
374d7a54-7c0a-4d50-aab1-ea244aa12cb9,c2cabddb-46e4-4d94-b3ad-0c79fb68a39f,earn,100,,,2026-07-15T16:42:10
66f7d427-722a-46fd-9e54-271ed9aba4ce,2fe421c9-b560-47b8-aa7f-706785a31b17,earn,100,,,2025-09-05T16:42:10
f6830e38-7f3a-4441-b1d2-c5e783c055a6,e01e30c1-f966-4381-8767-0ddfabdfe371,earn,100,,,2025-07-02T16:42:10
d161a8ab-94d1-4f16-be04-d07c7911868d,712fb3b1-6e4a-42e4-8278-df83f87595c3,earn,100,,,2026-05-27T16:42:10
5b659f78-fadd-4dc8-aedc-0ddb29bfd97d,43440ae6-d031-4b05-8e6f-0c02a88f9864,earn,100,,,2025-03-08T16:42:10
e56e55ce-8205-4e23-bfb2-c2435e7a0097,e693e187-a2e2-4306-a055-acf6479626a8,earn,100,,,2026-05-16T16:42:10
009882a5-9b7a-49e1-8f7a-e50e28913689,e693e187-a2e2-4306-a055-acf6479626a8,earn,39,,21fc58e9-9674-4c1b-bb56-a7ba435e3afe,2026-08-15T07:16:12
ec2f54f3-d158-4a60-a893-13610765cda1,ad37a8fd-5aef-4b2c-8413-805809a6a600,earn,100,,,2026-04-12T16:42:10
41af5e66-343f-4fcd-834b-5db2263fbfc6,ad37a8fd-5aef-4b2c-8413-805809a6a600,earn,12,,b72cbcc0-c3b0-4d1e-825e-605e4a2e696e,2026-05-20T18:30:22
33944da9-3954-410e-9359-2e83a4cd4cc8,a1c125df-4f6e-4e31-8daf-9cab1a4862ba,earn,100,,,2026-04-28T16:42:10
e8364de7-ec66-4f0e-82f2-909cf95e034e,dad2290c-b3d4-4d90-b3c2-634fdc2bba8b,earn,100,,,2026-06-17T16:42:10
47af1ddd-c299-4058-ad86-934be3d4926e,77696530-0dee-4bef-8f69-1feb74657d35,earn,100,,,2025-07-10T16:42:10
5fffd9b8-d218-49a1-966a-e32f0a46e8ad,94b94111-2254-43c9-a0e3-392c566ff560,earn,100,,,2025-05-10T16:42:10
3327b58d-a8be-47cc-b15b-6a168963828b,94b94111-2254-43c9-a0e3-392c566ff560,earn,28,,5b6dcc44-3266-4809-9242-b528f04cd566,2026-07-09T09:20:29
3988e8ce-ec51-4c33-972d-85cc0c1f41db,6ad392f2-dd75-49b6-b340-47ecd80a5d9a,earn,100,,,2024-12-16T16:42:10
8f5542fc-24e7-4ae4-a9cf-09310c06e2bb,da61035c-65a8-42bc-bd57-ffe33782edec,earn,100,,,2026-02-13T16:42:10
28c52f0b-8ad8-4169-bbc9-ae4dcd547361,9287724d-caaa-410b-8023-62e6a0afdaaf,earn,100,,,2026-05-10T16:42:10
5f316d96-9258-4b94-9d8a-cded56ae85f6,9287724d-caaa-410b-8023-62e6a0afdaaf,earn,42,,be93624f-f891-425e-8013-fa0dbe8dace6,2026-03-15T18:55:02
a3f24378-0bf6-46fa-9ddb-39e54d110496,b30b687a-d135-40d8-b9c3-337219cedd02,earn,100,,,2024-10-16T16:42:10
31c2f721-e982-4307-8998-2b16b747a37d,b4fd265c-2079-4e4e-8b21-5171606ac83e,earn,100,,,2025-09-30T16:42:10
2f06e32a-085c-48dd-b323-9120515a4f07,c9c2e6a7-2a38-4590-88e6-05f271f8c8e1,earn,100,,,2026-03-29T16:42:10
daea5784-9517-4d85-8c74-0d186f744553,363714a4-c9be-4a9e-ba01-d7ff296f64a0,earn,100,,,2025-02-08T16:42:10
3e276060-a929-4af4-a070-5b8f838daa91,e1e15d05-0a53-41e8-9641-996a2e837ba3,earn,100,,,2025-05-20T16:42:10
28197124-bc9d-4362-89dd-18e7eb266640,46227556-38c6-43f8-a899-4f827d71f72c,earn,100,,,2024-09-24T16:42:10
307d4ebe-4adf-436f-ba9f-254962d0df0a,66d3e14d-06d8-4778-b721-2ce7a2a0853d,earn,100,,,2026-02-25T16:42:10
a60270f0-bf68-4f94-b011-b9784dd4bd3f,27125b95-1868-4213-af62-c7a0fe3b44fd,earn,100,,,2025-12-13T16:42:10
a19d3016-5838-49f9-9aa4-4303ecd2ca28,e9e293fb-e89d-488e-95c1-ad38d48f2e5f,earn,100,,,2026-06-10T16:42:10
d94a76ff-c325-415c-b8d1-75188496ce95,3779a08a-7234-4510-812e-82cac8a210c9,earn,100,,,2025-05-12T16:42:10
b7ac5727-7f09-4025-b078-9e6c86de6a87,3779a08a-7234-4510-812e-82cac8a210c9,earn,14,,ce99ecb8-a883-4816-9a66-435aa072f2f8,2026-04-05T05:39:32
87da8e77-0dc5-468e-b58d-382067f4387c,3b910127-0f7c-4004-9b38-78a6864f7103,earn,100,,,2026-02-23T16:42:10
12ff943b-f167-40e1-860e-bb69582afce0,a2871765-6df1-40af-856c-3239fe6e6705,earn,100,,,2026-04-02T16:42:10
d75e1306-8966-4c99-9392-1a360d61123f,805d2619-21fc-4701-97f9-7a8dafdd7bf4,earn,100,,,2024-08-27T16:42:10
75ed8967-97a4-4280-a819-e834a20d1b64,18e23690-a011-40cc-a132-2ba5fb378f65,earn,100,,,2025-05-06T16:42:10
025be833-c9e8-4962-b136-c9c29e2bfae9,f271f606-bdad-4fe1-bda3-4fc364ec6fe9,earn,100,,,2025-07-09T16:42:10
fa9667f5-052d-4822-b65c-b138e9933efd,f271f606-bdad-4fe1-bda3-4fc364ec6fe9,expire,-84,,,2026-08-10T16:42:10
659a537b-2ef3-44b1-ae3c-e2af36235925,01a56b07-8082-4116-9555-c5e913cdf3ef,earn,100,,,2025-10-29T16:42:10
4360bfe7-cf0e-494f-87fb-daf24c35afc7,a763980b-aadb-400a-b7fd-e279dd1f2ea6,earn,100,,,2025-10-02T16:42:10
46ccee50-5d5a-488e-87a0-80db10f09dd8,a763980b-aadb-400a-b7fd-e279dd1f2ea6,expire,-100,,,2026-07-22T16:42:10
1ea70bae-6c98-4a5e-89ac-795c28cb8bae,e1215f76-3cf7-41d0-84f6-7dfafe7f4225,earn,100,,,2024-10-14T16:42:10
9ad228a9-8ade-420c-bf2d-0f395c39b88c,e1215f76-3cf7-41d0-84f6-7dfafe7f4225,expire,-100,,,2026-07-21T16:42:10
ecabe3c7-c10b-40e1-a0ba-2ad4fc253267,40f3edb4-65ef-4284-9bcc-f0918674838f,earn,100,,,2026-06-19T16:42:10
271b507a-7891-411d-9449-7af38cd0b888,40f3edb4-65ef-4284-9bcc-f0918674838f,earn,6,,0c1858c3-5ceb-4f6d-b981-311741ca9ed5,2026-04-06T07:00:05
315536a4-b221-40ea-a49d-88038615e500,7acbd345-0f86-4f53-b868-de3f980030cf,earn,100,,,2026-03-08T16:42:10
9515448a-ba6c-45dd-8136-fc4d21a55ae7,6baa16f3-ce56-4905-a7e8-62508ea259d9,earn,100,,,2025-04-14T16:42:10
dc620a6a-e6d3-43c3-884a-c4cbbdfb2ac3,93b9f677-85ed-49ff-945e-fc05442c162e,earn,100,,,2025-10-31T16:42:10
19964434-2957-4a82-abb7-a9e5304a5d2a,93b9f677-85ed-49ff-945e-fc05442c162e,expire,-100,,,2026-08-06T16:42:10
ab22313c-4637-4373-954b-e2ad5eac6aba,db211313-2467-4663-be16-9d4c532a4a67,earn,100,,,2025-09-19T16:42:10
32f3b583-75db-414a-9c30-ec26aab6f5ce,2950c414-92b3-489c-987d-b4b91b97c54b,earn,100,,,2025-02-12T16:42:10
5e0e0762-3f75-484a-9faa-28c24fdd3c21,2950c414-92b3-489c-987d-b4b91b97c54b,earn,63,,63597562-ff17-4061-b4e4-c98e09674dc9,2026-03-06T10:12:15
71efecd5-fc25-4ca6-9f6b-690757fe0769,55dbc837-3c04-4acf-a3a1-018c4c6585bc,earn,100,,,2024-11-25T16:42:10
00cfd180-592c-463d-95eb-494607563d78,90661c2a-43cc-482e-82e6-ea6e4f1f03d3,earn,100,,,2025-06-11T16:42:10
b2a5c1ac-f7c1-4bbb-b6e0-03130e6b9909,e4d38150-7b51-47bc-9de0-d64a6ca7ccb0,earn,100,,,2026-05-26T16:42:10
8b8b1df6-3039-48ef-8831-77aa1b2cc2f0,c067f713-38f2-4257-ac22-fdb59ea0fb7f,earn,100,,,2025-05-10T16:42:10
11dc87c6-139b-44ba-9f2a-f71d030f3dfa,93c9123f-4ce2-424e-a4b7-76d45eb27ebe,earn,100,,,2026-03-19T16:42:10
28f2d164-3ca6-4117-98ca-3a59a1c2b8b5,cdf04f48-7c28-4775-9d8a-e717c7ae4381,earn,100,,,2025-12-28T16:42:10
0ef0bc11-cc92-498f-bf61-eed9cc51e77b,fb7524bd-7148-4834-bcc4-e8a35367bd22,earn,100,,,2025-11-20T16:42:10
b9a0bb3f-bb80-4d5d-be74-a5341d08b37a,8903d16a-5480-4900-afac-08b72666ed2c,earn,100,,,2025-09-10T16:42:10
f9085dca-05f5-4f25-90dc-d7857198989a,8903d16a-5480-4900-afac-08b72666ed2c,earn,12,,5050c77f-07c4-401d-bbb5-92b89d5ceb34,2026-07-22T16:43:22
fda21cb1-b33c-4f27-ad66-bfeb7fff5a0e,8903d16a-5480-4900-afac-08b72666ed2c,earn,15,,53e23de6-bb01-427e-b87e-44759e631c37,2026-03-28T19:08:30
a5c390a0-f305-496f-80b5-7cd30c4f8166,9f0ce80f-0213-46df-9fa3-23d8b60a1c8e,earn,100,,,2025-02-19T16:42:10
5ab4f3d0-4c88-4bec-9122-ee64ad60958b,9e23d78e-78b9-4ddc-a0a5-4f36bc4fc2cf,earn,100,,,2025-06-03T16:42:10
5df22118-7c1f-449f-8cee-7d09cd1d1812,9505a62e-4c71-48c6-aac3-24ce2b47852a,earn,100,,,2025-09-10T16:42:10
