id,customer_id,agent_id,category,related_return_id,subject,status,priority,created_at,resolved_at
58220d0e-47b1-4cb3-9ccf-0349669c8e22,3b5801eb-5e85-44e1-abb0-6e1879e5e0ac,38003235-c133-4913-a560-05ab3f945523,return_refund,,Leader their others mention anything.,closed,low,2026-06-18T16:37:57,2026-06-20T19:28:14
9ea690c1-0df0-4def-9149-7ed65f006543,19296d35-a0df-426f-88ed-d3f5323adb8a,63d29a06-4a0f-4f21-9b3c-0ca917190a59,other,,Cost ever fast tonight.,closed,medium,2025-11-17T16:37:57,2025-11-20T07:05:03
8781364a-df59-4d93-9de9-596412666a26,4671e25f-30dd-4e69-bd9f-8b7f48135732,38003235-c133-4913-a560-05ab3f945523,product_question,,Let amount head involve item.,resolved,medium,2026-02-23T16:37:57,2026-02-25T18:15:37
53017ab6-a738-4a57-a09a-82dc735cfeaf,34a9dd73-95d0-45d9-a3fb-636e4e080a6c,63d29a06-4a0f-4f21-9b3c-0ca917190a59,shipping,,Whom stop writer response candidate less improve.,waiting_on_customer,low,2026-05-21T16:37:57,
7c98a480-721e-43ff-8212-059325f886f5,9400a9f1-7dfe-440e-9992-ce7a2dd5b296,d8626458-40a4-4749-8828-09916a7365e6,shipping,,Now decide thus poor.,in_progress,low,2026-01-04T16:37:57,
e95cd6da-76fe-498f-8776-e6af25ba519e,b5261e71-886e-4d78-8d1d-310ed9754704,d8626458-40a4-4749-8828-09916a7365e6,technical,,Interest run move dark doctor remain.,closed,low,2026-01-13T16:37:57,2026-01-15T17:30:49
554cc868-40cf-410b-bed6-69e80cf30567,f639b5da-4c4d-46ef-8ffe-75cca075bc23,b00deb46-3313-4939-aac7-8e195ac8d589,billing,,Main we because debate finish whatever.,closed,urgent,2026-08-10T16:37:57,2026-08-12T00:18:25
8ada5fd1-daad-4cc8-ab1f-5409b5b25274,49a68f77-776a-4b4b-b668-48e489f414ae,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,technical,,Dinner sport whether yes.,closed,medium,2026-05-07T16:37:57,2026-05-09T03:16:51
8c310451-430f-403d-99dc-d49acea55b9e,63b6d2f8-4e38-4b4c-bf67-6651399b4453,63d29a06-4a0f-4f21-9b3c-0ca917190a59,billing,,Add simple role explain money address ever.,waiting_on_customer,high,2026-07-09T16:37:57,
5561d65d-109f-49b8-a4a9-d0bbc9963e59,fd9f1577-416e-472f-aad7-7bd5c56293f5,b00deb46-3313-4939-aac7-8e195ac8d589,technical,,Drive perform push new cost happen another can.,in_progress,medium,2025-10-20T16:37:57,
879a70d4-bce5-4f8e-bf0f-38688229777e,c710ee81-7487-44d1-b65f-69a898acaf69,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,product_question,,Part notice model situation space weight.,closed,low,2026-06-15T16:37:57,2026-06-18T14:18:06
a1c83a84-6d5c-4663-b618-c6e63faf110b,ce5ac3ba-cbec-4482-816e-1ee6def437e2,b00deb46-3313-4939-aac7-8e195ac8d589,product_question,,Continue ask pass step identify him.,in_progress,high,2026-03-31T16:37:57,
6f7b8bd6-1f53-48ba-9859-ede1223954ed,c5dde410-2c70-486e-bb0d-974b2798825b,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,billing,,Seem unit message surface computer total need available.,open,low,2026-06-06T16:37:57,
4aaa072f-a518-48e1-97f6-cbdf108b227e,19296d35-a0df-426f-88ed-d3f5323adb8a,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,billing,,Amount nearly support everyone.,waiting_on_customer,medium,2025-12-23T16:37:57,
85413eb1-3722-4e44-8355-fc58e3f0e96e,f9f4d7f7-6884-4f0c-88d9-0d3432a666ca,b00deb46-3313-4939-aac7-8e195ac8d589,billing,,Town put state remain mind.,closed,high,2025-12-20T16:37:57,2025-12-24T12:14:38
885ada13-b6d3-4f90-a915-30f35d3050d8,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,,product_question,,Experience might staff serve moment east.,open,urgent,2026-02-27T16:37:57,
0dd72d85-1628-423f-a62c-f9d88cea6971,fe2e9f59-c77b-4756-ad2e-fe864a560344,90f96181-8123-4add-8fe8-938102416710,shipping,,Nothing tough cup list trouble including.,resolved,low,2026-02-16T16:37:57,2026-02-20T09:47:02
92333b49-8c37-429a-9790-d54f3a4d31d2,aa0533fd-252b-49cb-8070-77b5c88b04ee,63d29a06-4a0f-4f21-9b3c-0ca917190a59,return_refund,,Whom drug act argue firm yes.,closed,low,2025-11-03T16:37:57,2025-11-06T06:53:04
1801552c-edca-4d64-b618-f3eedcd83e18,f3abecde-d032-4605-876c-6373a9a9e65b,38003235-c133-4913-a560-05ab3f945523,product_question,,History value top.,closed,medium,2026-05-08T16:37:57,2026-05-11T12:27:01
4b048cdd-a365-4adb-9454-4f9b94f33240,a43342bc-a956-480b-8ef3-7b28e61c9b9b,90f96181-8123-4add-8fe8-938102416710,return_refund,e767823d-d623-4991-8816-0041428fc18b,Condition word far main.,closed,low,2026-04-19T16:37:57,2026-04-21T00:03:38
7304fe4a-c55c-4932-b4a3-56c96198042f,b8cf5c4c-27e2-4106-9058-eb38559661e0,90f96181-8123-4add-8fe8-938102416710,technical,,Present executive better eat.,closed,low,2025-11-04T16:37:57,2025-11-06T03:59:06
2ead985a-6688-4aaa-899a-9704618b9d3b,36df5a68-777a-4824-9342-f7f557e872ba,90f96181-8123-4add-8fe8-938102416710,technical,,Discover data point late network need.,in_progress,low,2026-04-24T16:37:57,
4e7992c2-f452-488b-a5ac-621be17361fc,9eac28b8-2264-4e48-9c2c-b3f7384bc20a,febe248a-e430-40d5-84d7-fc06d8b408dc,other,,Walk stuff hand practice claim item.,resolved,high,2026-04-16T16:37:57,2026-04-17T01:37:28
8345ef82-3032-4b0e-ae65-c1f49e1f70cb,1233e680-06d7-4b38-8c6e-796ef158556a,,shipping,,Card several mission detail.,open,high,2025-12-11T16:37:57,
d34dc1bf-c5c6-40b3-9971-bff3bc3056dd,1bc088f8-fdf1-442f-9491-1287abc066d3,febe248a-e430-40d5-84d7-fc06d8b408dc,billing,,Under meet some team.,resolved,low,2025-12-04T16:37:57,2025-12-08T08:57:22
2aa902c6-05ea-4aa2-8e69-d9774d5c460d,19296d35-a0df-426f-88ed-d3f5323adb8a,90f96181-8123-4add-8fe8-938102416710,other,,Within case material no your.,waiting_on_customer,high,2026-03-03T16:37:57,
05614ed0-fec2-496e-a072-732ebdde370c,0e7b96a0-3300-42a0-b46a-0376d91610eb,38003235-c133-4913-a560-05ab3f945523,return_refund,deb99b1b-79fa-4c07-83b0-7081183e19ef,Often like watch computer.,closed,medium,2026-05-04T16:37:57,2026-05-07T05:42:04
f8be11c9-75e9-40f5-aa44-845cf9479f7d,a59ab98c-fe50-412b-aa83-a693a561092f,38003235-c133-4913-a560-05ab3f945523,return_refund,,Police network night machine account yet for recognize.,closed,medium,2026-04-10T16:37:57,2026-04-13T14:37:18
57f94b5c-676a-4d05-8a99-c6f96c2d929e,3b47f466-5256-41a1-951c-efee13597676,b00deb46-3313-4939-aac7-8e195ac8d589,product_question,,Author time business group.,in_progress,low,2026-01-01T16:37:57,
84296b56-6a3a-4ceb-a194-949a7a8c28f0,b0da7a9b-77d7-407d-8506-51705503fa05,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,return_refund,,Break skill new American.,closed,low,2026-07-20T16:37:57,2026-07-23T08:34:23
c84ffe66-de00-43e3-9df0-ce1b8b148514,61004774-fb70-403c-ae81-a1e9cd187146,63d29a06-4a0f-4f21-9b3c-0ca917190a59,other,,Goal use such.,resolved,medium,2026-05-24T16:37:57,2026-05-27T21:54:32
485f0729-fd03-4647-ab61-51561be5624e,83967256-31c2-4fcb-a61d-2378ac6f1ad6,febe248a-e430-40d5-84d7-fc06d8b408dc,technical,,National almost long budget always ok.,waiting_on_customer,low,2026-03-09T16:37:57,
38328d63-9d26-411e-b531-1862a7131ec8,71f1cea1-588b-47f5-93c3-4e649541a9e4,d8626458-40a4-4749-8828-09916a7365e6,shipping,,Shoulder big certain.,in_progress,low,2026-05-28T16:37:57,
61372d5c-f6b1-4024-84eb-b5dc2def40c9,672a02fc-236c-4c57-9ef9-218b783ce0e3,b00deb46-3313-4939-aac7-8e195ac8d589,other,,Hospital soon democratic itself fly direction perform.,waiting_on_customer,low,2025-11-07T16:37:57,
21c40221-f42e-4597-adf4-6c5f0dce44f3,bea5ef1d-43b9-4df5-b3d1-436f675ec066,d8626458-40a4-4749-8828-09916a7365e6,technical,,Matter really start collection.,closed,medium,2026-04-25T16:37:57,2026-04-28T20:11:07
ec97443d-bb6c-4caa-a37a-08df38b86b26,f4c0d073-250c-455a-a84a-848e56ae7048,90f96181-8123-4add-8fe8-938102416710,shipping,,Movie economic son study three impact.,closed,medium,2025-12-02T16:37:57,2025-12-04T09:34:30
6f168554-8546-47a3-b014-ab072b4c3a55,7c2a3f62-d757-4322-a213-921d7c370838,,product_question,,Use factor third sell technology painting source.,open,medium,2025-12-17T16:37:57,
232b9c2a-48c3-4fef-94ec-d12a47722be5,758d0e66-e551-46a4-b8f9-0a98d7161e93,b00deb46-3313-4939-aac7-8e195ac8d589,other,,Mother indicate do likely administration reach go.,resolved,low,2026-08-15T16:37:57,2026-08-16T11:32:27
58c5bbc3-8485-499e-8d8c-09e3fa644497,53352c2c-02b9-41af-b276-94d6d22379fe,b00deb46-3313-4939-aac7-8e195ac8d589,technical,,Compare north place charge reflect.,closed,medium,2026-05-13T16:37:57,2026-05-17T17:37:33
200edf09-7668-4b0f-baf2-5d452b0e5507,416cd82a-8e13-48b3-a6e1-dadbf5a29d2d,38003235-c133-4913-a560-05ab3f945523,other,,Different it once brother people mean explain.,in_progress,low,2026-02-25T16:37:57,
f1930c23-ce54-47da-a009-fa22ec0fbae6,3f78077b-93c7-4c4e-8976-f16cb11cfcfc,d8626458-40a4-4749-8828-09916a7365e6,return_refund,38596209-1066-4bf2-8b92-3cde92eda0d8,Everybody three cell property.,closed,medium,2026-07-10T16:37:57,2026-07-14T16:15:28
4fc0acc3-69cd-4b04-bce4-d3c4057b94b5,920c0197-3c76-4cb7-90f7-b1a687043563,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,product_question,,Leave day laugh theory special do radio.,closed,medium,2026-01-03T16:37:57,2026-01-06T17:51:28
fef4e042-b566-4a5d-9542-f7e1b06b111e,2d4e6ed6-f081-4049-b92a-7792dbe97b89,38003235-c133-4913-a560-05ab3f945523,billing,,Keep authority stuff now might walk.,closed,low,2026-05-29T16:37:57,2026-06-01T07:43:59
c156492f-bc91-494b-ba34-1aa02a8b057d,64e25b29-1b93-4db3-a929-7fb7183288be,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,return_refund,,Itself challenge those hundred tax.,open,medium,2026-04-22T16:37:57,
c875971b-9a76-4a37-9673-3f2041dd66d7,f1c35457-d11b-4726-ae58-b98a09167675,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,shipping,,At check only report.,open,medium,2025-10-25T16:37:57,
74eade96-d66b-494d-bbf0-d34d6d44eaed,21e6a119-3caa-43ab-9905-08bda65f8493,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Newspaper you make tonight.,closed,medium,2025-12-31T16:37:57,2026-01-04T09:46:12
7162c8ec-284d-4eee-8e92-110f6e7d2f18,534f7dee-6c8b-474d-b7be-41fa1dbbe93a,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Put whether across mind.,resolved,medium,2026-08-01T16:37:57,2026-08-03T10:13:42
ed4f19c8-f5fd-40cd-808d-8d67b4ca1806,2dcc7662-f1ce-442c-b998-bbe351d5e186,38003235-c133-4913-a560-05ab3f945523,product_question,,Possible space play reflect system.,resolved,high,2026-06-13T16:37:57,2026-06-15T14:08:41
d24729c7-d1c3-4b2a-8ca5-886fd9bba6d7,18e7baeb-a66e-4a7d-882d-355810698bc3,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,product_question,,Most safe traditional describe fire off western range.,closed,medium,2026-02-03T16:37:57,2026-02-04T23:46:47
eced2cf7-732c-492f-8ff4-58baacddbd82,922d63c5-873c-4693-9775-df99ba006ccd,90f96181-8123-4add-8fe8-938102416710,product_question,,Training at activity until remain participant nothing.,closed,high,2026-05-04T16:37:57,2026-05-08T05:05:08
3a41ae13-42ba-4a5c-a781-c2f30b84e579,7e52ce3f-191d-4d27-a0a8-76706fd6173c,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,shipping,,Yet institution detail full member.,closed,high,2026-05-14T16:37:57,2026-05-18T21:01:56
32854f05-16e9-47d2-8013-1c01e63b3ccc,058a019d-da8d-434a-8e8b-621c3b214928,,shipping,,Discussion quite as network according.,open,medium,2026-01-28T16:37:57,
61d46626-8c5d-4eca-bbb0-fac42ca226d3,2ffdab76-6ec7-4dce-bd58-e9b2f6da991c,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,other,,Price story individual level cultural could.,in_progress,low,2026-03-31T16:37:57,
b839856e-b522-4bc8-b02e-27a359a6f93d,1b25718d-795f-4b30-a424-50167ae8c0ad,b00deb46-3313-4939-aac7-8e195ac8d589,shipping,,Life trouble summer capital ever sister.,closed,medium,2026-07-03T16:37:57,2026-07-04T22:12:44
3b5efebc-b375-41cd-9a08-37f228687208,9ede5407-362e-465c-a234-482e1f2411c1,febe248a-e430-40d5-84d7-fc06d8b408dc,shipping,,Scientist white spring peace late.,closed,urgent,2026-06-02T16:37:57,2026-06-06T03:04:03
48b74717-3950-4b19-a5aa-0d07e76d6161,aa006c1b-6b97-4f02-99a9-57923d13eb8f,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,shipping,,Yet thank parent.,closed,high,2026-05-05T16:37:57,2026-05-07T21:10:25
3636b2d6-b25c-4534-a4b2-a583c6ce351c,bbe9e834-7071-42d6-8970-aa7301b72ec2,63d29a06-4a0f-4f21-9b3c-0ca917190a59,shipping,,You compare left rule some.,closed,medium,2026-04-30T16:37:57,2026-05-01T19:59:13
b0659f84-f7d7-4179-bb39-324efe40dd55,d64805ac-2294-4438-af7d-1f1483e8fd7b,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,other,,Discussion professional if simply.,resolved,high,2026-01-27T16:37:57,2026-01-29T06:20:33
5df50437-ec3c-4b96-9f34-ffd2b93992d5,8c5628d0-6d15-4a6d-80f2-9c723e39ba83,d8626458-40a4-4749-8828-09916a7365e6,technical,,Easy value study rich force physical student.,open,low,2026-05-14T16:37:57,
3d79ead7-c274-4023-a435-49700a7437c3,400ec64f-461d-45c5-b45e-b5c8dc21b4e1,febe248a-e430-40d5-84d7-fc06d8b408dc,shipping,,Of general raise like police.,waiting_on_customer,medium,2026-01-30T16:37:57,
2c254416-7ec2-4175-8093-8241d3940668,d88e53e9-6885-44c1-a0ce-e8ea44f2dcfc,90f96181-8123-4add-8fe8-938102416710,technical,,Do election mission federal.,resolved,high,2026-05-05T16:37:57,2026-05-07T14:17:59
636d0810-3d33-4008-bc73-a7de48e8041e,1380e029-b899-4413-a8da-0741720a6a06,d8626458-40a4-4749-8828-09916a7365e6,return_refund,38596209-1066-4bf2-8b92-3cde92eda0d8,Poor piece billion want system shake religious.,resolved,high,2026-07-30T16:37:57,2026-08-02T16:04:11
7dd33101-adbb-4a2f-83f4-da95fbfdcb99,d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Really return entire open one chair.,waiting_on_customer,medium,2025-11-18T16:37:57,
3c467f99-a543-4c8a-bb4e-b089ea6c9185,e7e3f8e8-5e9a-4cea-90ea-8ba71ec98685,63d29a06-4a0f-4f21-9b3c-0ca917190a59,billing,,It story teach personal back enter enter.,resolved,low,2026-08-06T16:37:57,2026-08-10T04:06:23
d2323db4-1430-41c7-a9f9-aaf2235fd745,fdd86eaf-7a5b-4598-9a08-6f4f207743bb,38003235-c133-4913-a560-05ab3f945523,shipping,,Nice especially wall evening project movement.,resolved,medium,2026-06-03T16:37:57,2026-06-04T20:15:15
f59a8e39-74e1-4016-9293-0ccdd76f3042,95381466-0836-4fd0-b05c-e8ca6147a51f,b00deb46-3313-4939-aac7-8e195ac8d589,shipping,,Offer some assume during.,closed,high,2026-07-14T16:37:57,2026-07-16T04:41:32
98f42143-7431-4831-b70c-8575dd326903,8c39c27b-eb7a-452f-9581-a78bdf3ed9eb,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,technical,,Now student fact door.,resolved,low,2026-06-28T16:37:57,2026-07-02T00:27:27
ec5ddfe7-d4c8-4108-b03c-0857e39ce4c0,21e6a119-3caa-43ab-9905-08bda65f8493,63d29a06-4a0f-4f21-9b3c-0ca917190a59,billing,,Smile prevent however might seek lay.,resolved,medium,2025-12-17T16:37:57,2025-12-19T10:36:29
95efbf17-4c88-49d4-b376-3de70e648ea2,8834bd0d-66fc-44cf-83bc-c787f024b078,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,product_question,,Your another never people picture dark.,closed,high,2026-03-20T16:37:57,2026-03-22T02:57:37
ed2d8999-877b-4ab3-9ef3-85d6a65cff32,35292459-521c-4d3a-a786-3b68116663fc,,return_refund,,Page follow baby.,open,urgent,2026-01-27T16:37:57,
ebeec74b-9df3-4582-b632-4da1ff5fa0fb,72874237-a564-45ff-95cf-5fb3ab18e7c8,d8626458-40a4-4749-8828-09916a7365e6,billing,,Let listen final including executive.,closed,high,2026-03-25T16:37:57,2026-03-27T10:37:38
f3f2dde5-7de0-4542-a5a9-aae0d7aea4f5,71ed3bfb-d094-47b4-bd02-9589f31e4c1d,38003235-c133-4913-a560-05ab3f945523,technical,,Game accept color she assume raise tend admit.,closed,low,2026-04-27T16:37:57,2026-05-01T14:06:09
77272cb6-afd3-4c3c-a344-afdc2d04f2f7,d4d6c47d-5048-4008-b088-4f13691fbefd,febe248a-e430-40d5-84d7-fc06d8b408dc,other,,Skin design happy short wall base.,resolved,medium,2026-04-02T16:37:57,2026-04-04T06:46:31
d12aeb40-c28c-4cb0-b29b-39b15104dad3,834105ff-e792-4a6f-be6d-fb89b4d75d4a,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,technical,,However nice statement budget theory visit war.,closed,low,2026-03-23T16:37:57,2026-03-25T07:04:08
02b7a67e-96e7-46b4-90ff-285e1f1f9878,26ebc43f-cfbf-4fa1-9c7f-9134871f7b65,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Court care office west eye stop hit.,closed,medium,2026-02-26T16:37:57,2026-03-02T13:42:12
a3329d1c-d5f1-4538-a04f-df7cc2a43cc8,03710ca1-feb1-4206-bd26-3bb8e6a1dac2,b00deb46-3313-4939-aac7-8e195ac8d589,return_refund,ad5d56a5-c3c3-4288-abfa-c3f639e35d42,Enjoy young help low.,open,medium,2026-02-03T16:37:57,
71234a47-100c-4a23-b2e3-74b1bfe3632b,a31129ac-6e82-4a23-86f3-3d708e019069,d8626458-40a4-4749-8828-09916a7365e6,billing,,Like hard bit present minute.,in_progress,high,2026-01-06T16:37:57,
1a9109f6-bf90-4cd2-b6c6-cdbced723394,359ce707-dfea-41f8-be3e-8689b460486f,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Seem affect five think chance.,closed,low,2026-01-09T16:37:57,2026-01-12T10:58:52
67dc4632-a07b-4424-8919-ea62ec3ab9c1,8e104807-9dc2-4625-a1b7-9d858ddd96de,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Cultural read whom middle.,waiting_on_customer,medium,2026-05-23T16:37:57,
ce671b8e-dfc9-4961-8c37-06acd2b68252,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,90f96181-8123-4add-8fe8-938102416710,other,,Method agree day dark method world particular.,waiting_on_customer,low,2026-03-21T16:37:57,
758627fd-9675-4f44-ba3f-ef6438d0d145,86fb0f27-e52e-40a4-8499-5f1610574213,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,billing,,Benefit else air detail thus pattern under.,resolved,low,2026-07-23T16:37:57,2026-07-26T19:33:39
4f7ccf95-1fb3-48c8-bac7-483c619d5260,be6fcaa5-9911-4bb6-b97c-47eb53c88b32,febe248a-e430-40d5-84d7-fc06d8b408dc,shipping,,Ask modern effort third like.,closed,low,2026-05-23T16:37:57,2026-05-25T16:02:43
c9bca938-2a16-49f8-846e-bf8ba6c652c4,8f054a96-7920-42dc-b286-f6980ea8dbeb,90f96181-8123-4add-8fe8-938102416710,product_question,,Answer poor detail candidate player effort imagine.,closed,medium,2026-04-04T16:37:57,2026-04-05T18:54:18
778a108b-4a2e-410b-9afe-08eb55e0bd2b,2ef9867e-e76c-4d07-8089-7935ba03ca03,90f96181-8123-4add-8fe8-938102416710,billing,,Couple drive serious.,closed,low,2026-08-08T16:37:57,2026-08-10T19:43:28
948be762-c0df-41f6-bea8-ff623343cf47,5bc10fee-ced7-43f1-91e5-597bd89faff6,d8626458-40a4-4749-8828-09916a7365e6,billing,,Election magazine wonder describe science again trade.,resolved,low,2026-06-18T16:37:57,2026-06-19T16:48:54
d37d87ec-4e43-40dc-a90d-52d8a32a5bc9,bd081d89-0320-4774-bb4c-798b6e253b0e,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,return_refund,87231695-2bab-4640-a628-d5ccd59408d6,Score new top ok any race.,resolved,low,2026-05-02T16:37:57,2026-05-03T20:25:39
567c352f-3b13-4c87-9b55-1a3eb97c116e,7c66bbce-e687-4e15-be85-d960c3de159b,febe248a-e430-40d5-84d7-fc06d8b408dc,shipping,,Clear hot so many effort west.,resolved,urgent,2026-06-17T16:37:57,2026-06-22T08:07:10
5bb67c0f-2804-41b4-a1e8-9ec2ad9a5af4,41db9c8c-af73-46c6-b7aa-64cee86dbe41,63d29a06-4a0f-4f21-9b3c-0ca917190a59,shipping,,Become class such purpose.,waiting_on_customer,low,2025-11-18T16:37:57,
f0d68d63-5bf4-4624-94fe-fc2d987cb5a6,b7428f06-b3dd-477e-8569-96068f3d3dcb,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,product_question,,Environment until set similar cost past us.,closed,high,2026-07-04T16:37:57,2026-07-05T11:11:43
ba6ecf10-f71c-4b9d-b3c6-f557e57246d8,33f27548-d085-481a-aa4f-a851fbebe0cd,b00deb46-3313-4939-aac7-8e195ac8d589,billing,,Method worry social.,open,high,2026-05-22T16:37:57,
4ebfb98d-079c-4128-99b0-d6f8f721183b,adc6b3eb-08c6-47a0-a6ce-19384284547a,b00deb46-3313-4939-aac7-8e195ac8d589,shipping,,Guess structure activity speech.,in_progress,low,2026-05-06T16:37:57,
1988ade0-bb0c-4422-a896-29edeb049476,8e312b31-712d-4fc0-84dd-27ff2b1dd09b,d8626458-40a4-4749-8828-09916a7365e6,shipping,,Training situation husband never cut risk public.,resolved,low,2026-08-07T16:37:57,2026-08-13T01:55:32
00826b88-19eb-4d2e-80d8-e855aa9120d5,090fb913-1317-4169-b150-64e304451d38,90f96181-8123-4add-8fe8-938102416710,product_question,,Question too fish face rule.,waiting_on_customer,low,2026-03-20T16:37:57,
8bd17705-0dbe-4c88-b649-6ab58fec9a1c,40da201b-b0f6-453a-97ca-b9d61306ad15,d8626458-40a4-4749-8828-09916a7365e6,shipping,,Miss in operation specific draw play.,closed,low,2025-12-02T16:37:57,2025-12-05T14:36:07
336a9848-13f0-4e2d-9565-cf70da3bf972,b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,90f96181-8123-4add-8fe8-938102416710,other,,Inside until friend so add great.,closed,medium,2026-08-12T16:37:57,2026-08-13T17:45:47
008114f8-a58f-4e02-91ce-4da69ef96ea6,15b9a6ba-816d-4956-936f-2894eff8b72d,b00deb46-3313-4939-aac7-8e195ac8d589,shipping,,Face often develop movie seven result strategy surface.,resolved,medium,2026-03-20T16:37:57,2026-03-22T12:37:21
6524d892-3380-4dae-91d5-7de57e0540a9,ab13dd68-d82a-4dbe-b352-0f4df96ff5e3,b00deb46-3313-4939-aac7-8e195ac8d589,return_refund,be19b4aa-1f08-40f8-9ff5-6923abf93f3b,Nice marriage why song.,closed,low,2026-07-01T16:37:57,2026-07-02T14:44:54
e5212ff4-495f-43d0-a352-84dc3eea2ce0,359ce707-dfea-41f8-be3e-8689b460486f,,return_refund,c7795ed8-32e7-43ec-8702-6c644ef0912b,Just guess tell brother.,open,low,2026-01-21T16:37:57,
893f0af6-8deb-4d83-8018-c4b8a9d1926d,359c05d0-e19d-463d-b3b4-43a0b4a3810f,63d29a06-4a0f-4f21-9b3c-0ca917190a59,shipping,,Run edge how decade.,open,low,2026-06-27T16:37:57,
f28cd46c-ada6-4616-9c8c-a7de49afc5ad,1757e1cd-b99e-42a3-9e19-1b1305127836,63d29a06-4a0f-4f21-9b3c-0ca917190a59,return_refund,,Group husband eat he.,in_progress,high,2026-01-25T16:37:57,
189d8b55-84a3-4353-aa40-b9e1f23882e0,d64805ac-2294-4438-af7d-1f1483e8fd7b,b00deb46-3313-4939-aac7-8e195ac8d589,other,,Company hand hold home.,closed,medium,2026-04-01T16:37:57,2026-04-04T16:09:34
895ffa6b-49e1-46e5-adda-bcefab13e550,2a2c365a-ac9d-4106-a494-678e09ae412c,90f96181-8123-4add-8fe8-938102416710,shipping,,Chance evening treatment sing.,in_progress,low,2026-04-12T16:37:57,
146ef7a7-386e-48c2-b03d-3e10d7aafdeb,b01b46fd-8f75-4db5-806d-c5c5980008c4,63d29a06-4a0f-4f21-9b3c-0ca917190a59,billing,,Would food story investment late.,resolved,medium,2026-07-14T16:37:57,2026-07-17T10:22:46
80dc9f0f-a455-4770-adc8-5c1a79d03c24,f7989645-3a12-42f6-a926-2a7388aeb297,90f96181-8123-4add-8fe8-938102416710,product_question,,Small charge blood few kid system cut.,in_progress,low,2025-10-31T16:37:57,
d2c073ed-bad9-48c3-9d09-30a7f5ba92ef,4d97e8a1-7720-4190-b326-dccfa2ec4426,38003235-c133-4913-a560-05ab3f945523,return_refund,,Food relate most once general usually.,resolved,medium,2025-12-26T16:37:57,2025-12-30T21:34:24
199e7cad-6378-4a4c-93fd-c76b24be523d,5f8c9b91-24ee-43a2-b758-fece4c2fd787,38003235-c133-4913-a560-05ab3f945523,return_refund,38596209-1066-4bf2-8b92-3cde92eda0d8,Health responsibility adult together pick serious education.,in_progress,low,2026-06-17T16:37:57,
50235dd8-2f41-4929-a4b8-51a60f16fbab,fc41d86f-78f3-476a-882c-3eafc02d61f2,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Next would pressure buy computer visit.,in_progress,medium,2026-05-06T16:37:57,
809a006f-c08e-4e9b-ae5a-43c76280ed21,b2664ec9-be42-46bd-9f6d-073a50105636,febe248a-e430-40d5-84d7-fc06d8b408dc,billing,,Body social could raise many home staff.,resolved,high,2026-01-22T16:37:57,2026-01-26T00:34:57
2cb27500-8cc3-453b-b7bf-44b0f3ef5f90,66983396-cb40-4613-8d6d-306b8f9ca5c4,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,billing,,Receive authority lawyer reveal cut point.,closed,low,2026-01-13T16:37:57,2026-01-16T01:08:32
d7b14a9d-449b-4c9f-8501-c5002902b3c4,bf32ccad-096c-457c-9147-6f220d46e227,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,return_refund,87231695-2bab-4640-a628-d5ccd59408d6,Hotel those need floor.,in_progress,high,2026-08-02T16:37:57,
09dd203a-3a71-4bd0-ab46-7c99f12a291a,cd709ef0-753a-4968-b981-ab264708b37a,d8626458-40a4-4749-8828-09916a7365e6,billing,,Major trip worker read not strong especially.,closed,medium,2026-04-08T16:37:57,2026-04-12T02:03:19
