id,fulfillment_order_id,event_type,occurred_at
3255c0ed-4e7a-4fe1-8012-c3643844130f,8d160199-3742-4eb7-884a-0f0e21d3e4bb,created,2026-05-13T13:23:04
b80194e4-1b3c-496a-9507-efcfb2bce313,8d160199-3742-4eb7-884a-0f0e21d3e4bb,picking_started,2026-05-13T16:35:30
a5258168-52b6-4e1e-be00-2a3b73e11978,8d160199-3742-4eb7-884a-0f0e21d3e4bb,picking_completed,2026-05-13T23:08:12
7ad0cd65-1010-42f3-8343-db50ebdf9ef7,8d160199-3742-4eb7-884a-0f0e21d3e4bb,packing_started,2026-05-14T02:57:17
e31990df-257e-439d-87e3-ad1f484af349,8d160199-3742-4eb7-884a-0f0e21d3e4bb,packing_completed,2026-05-14T08:10:09
120d2069-c256-4e20-b1ce-73ae976d80e5,8d160199-3742-4eb7-884a-0f0e21d3e4bb,shipped,2026-05-14T15:15:50
6913ce02-83dc-46a7-95a8-bac17d41efa2,d8d2ece0-3bc4-4ae6-92db-8d9b733ec93a,created,2026-04-29T02:07:32
e45cc079-d9c6-4363-bbf9-eac9f8cbccae,d8d2ece0-3bc4-4ae6-92db-8d9b733ec93a,picking_started,2026-04-29T05:30:10
05c84518-53ba-4489-aaba-19f422e56e06,d8d2ece0-3bc4-4ae6-92db-8d9b733ec93a,picking_completed,2026-04-29T09:57:10
5b6eaaa5-ec63-49a5-ad2d-26b90d54ca57,d8d2ece0-3bc4-4ae6-92db-8d9b733ec93a,packing_started,2026-04-29T13:19:39
d935778a-0526-4527-9bbe-78e10457bbf7,d8d2ece0-3bc4-4ae6-92db-8d9b733ec93a,packing_completed,2026-04-29T20:42:05
6050e99e-d5d5-4865-b887-1ec892e9dda7,d8d2ece0-3bc4-4ae6-92db-8d9b733ec93a,shipped,2026-04-30T02:59:31
ad48f3f4-bf94-4785-bdad-1d8c9cf9f2fd,f2771387-2bb0-4f53-af82-67ff958abfdb,created,2026-07-06T23:28:21
a4113604-9b98-419c-ab74-fdf3a412a5c8,f2771387-2bb0-4f53-af82-67ff958abfdb,picking_started,2026-07-07T10:05:44
96ced316-9ad7-4106-8391-897d682e03c4,f2771387-2bb0-4f53-af82-67ff958abfdb,picking_completed,2026-07-07T13:34:26
997cd9a5-7879-4836-9617-3a4a9d208157,f2771387-2bb0-4f53-af82-67ff958abfdb,packing_started,2026-07-07T17:46:37
98f7e92c-a887-4c29-9dd8-57e5abd0143c,f2771387-2bb0-4f53-af82-67ff958abfdb,packing_completed,2026-07-08T00:58:23
f632255c-bd4b-4a0f-9c93-21ce76e5b38b,f2771387-2bb0-4f53-af82-67ff958abfdb,shipped,2026-07-08T08:00:21
de68255b-490b-460e-8448-a9efe6468994,fc9ae35a-0861-45d0-a55e-2f626dc561ea,created,2026-03-09T14:10:49
c683fb13-aa95-4e5d-aaa0-d02e32d6a786,fc9ae35a-0861-45d0-a55e-2f626dc561ea,picking_started,2026-03-09T22:28:52
c5390941-a5ba-40be-b94c-85b852013bd0,fc9ae35a-0861-45d0-a55e-2f626dc561ea,picking_completed,2026-03-09T23:00:41
50406df2-ea89-4e45-9d3c-4e4a353f5ef8,c97bd2d5-8b98-4b5e-adf4-c86fa03a9ac9,created,2026-03-05T11:13:09
3e7b6900-0a22-42bd-a4a6-6ba4e9606967,c97bd2d5-8b98-4b5e-adf4-c86fa03a9ac9,picking_started,2026-03-05T22:35:56
62165f5e-80ce-4aa0-903c-078349144e73,c97bd2d5-8b98-4b5e-adf4-c86fa03a9ac9,picking_completed,2026-03-06T07:00:47
cd883d8a-a462-4db8-9dec-0cdb8a5c0880,c97bd2d5-8b98-4b5e-adf4-c86fa03a9ac9,cancelled,2026-03-06T09:07:17
fbf717ba-52ca-4f84-b3e6-c54a1f361a9c,56b9d736-6002-4904-a4aa-d16270e91c1a,created,2026-03-03T00:11:01
40f46cf4-b41e-4ced-b88f-407f343f34d3,56b9d736-6002-4904-a4aa-d16270e91c1a,picking_started,2026-03-03T03:23:44
ea20b7d4-95e1-4121-b2c4-51ded283f6aa,56b9d736-6002-4904-a4aa-d16270e91c1a,picking_completed,2026-03-03T13:16:01
3099fb7d-7819-468e-b26c-a92c3799b496,56b9d736-6002-4904-a4aa-d16270e91c1a,packing_started,2026-03-03T14:00:08
cc17e5b4-ee4c-4cd1-aaae-684a6aacf914,56b9d736-6002-4904-a4aa-d16270e91c1a,packing_completed,2026-03-03T22:04:51
7b64396c-8cb1-4a2d-ba77-380adee4db97,56b9d736-6002-4904-a4aa-d16270e91c1a,shipped,2026-03-03T23:04:17
e80495c8-b253-4f0f-8b87-19fcd2e5561c,547dfbca-3725-45da-a301-09c3ca1bb755,created,2026-07-10T13:36:57
fd43238d-ea19-42d7-9725-b4b313965622,547dfbca-3725-45da-a301-09c3ca1bb755,picking_started,2026-07-10T16:04:56
7101365b-ef30-420c-800b-f0a2a7d70b44,547dfbca-3725-45da-a301-09c3ca1bb755,picking_completed,2026-07-10T22:48:37
961ff27b-8e9c-49cd-8071-2a49fe8b6321,547dfbca-3725-45da-a301-09c3ca1bb755,packing_started,2026-07-11T08:12:03
9a63b972-5de4-42f9-a37e-1fa522505490,547dfbca-3725-45da-a301-09c3ca1bb755,packing_completed,2026-07-11T19:28:20
8368f935-ff72-4e80-ae6f-cff161280d81,547dfbca-3725-45da-a301-09c3ca1bb755,shipped,2026-07-12T05:35:26
a6eb05b4-34d3-40ce-bbc1-d04d0bef2f68,c3386f7d-169a-4756-9207-c2276fed0dab,created,2026-07-02T10:47:19
aa5b72d8-3fcd-40ba-8b07-0c18de2cb2a5,c3386f7d-169a-4756-9207-c2276fed0dab,picking_started,2026-07-02T11:34:20
ebd57700-24d0-460e-a8cd-1a413de2376c,c3386f7d-169a-4756-9207-c2276fed0dab,picking_completed,2026-07-02T23:20:24
8d2a6fca-4d9e-4e2f-9aea-96489f68f76d,c3386f7d-169a-4756-9207-c2276fed0dab,packing_started,2026-07-03T07:13:45
ae32ce96-34f1-4271-855f-d62341e824ef,c3386f7d-169a-4756-9207-c2276fed0dab,packing_completed,2026-07-03T07:46:44
bd299c6c-9bec-4cde-8247-e0e5fe1f7a0a,c3386f7d-169a-4756-9207-c2276fed0dab,shipped,2026-07-03T15:08:12
03f6084b-3c79-4f4a-8733-ac1c5547a453,552fc56a-b08d-42fe-9697-423a33935e6e,created,2026-04-11T12:29:08
0c7e187f-5e8a-4cdf-9401-68e209cbfa34,552fc56a-b08d-42fe-9697-423a33935e6e,picking_started,2026-04-11T18:11:28
b5ad4fe5-6af0-47c6-9966-347aa29d9b1a,552fc56a-b08d-42fe-9697-423a33935e6e,picking_completed,2026-04-12T01:40:13
1260b5c8-da18-4c16-8d8c-f64fe90ae16a,552fc56a-b08d-42fe-9697-423a33935e6e,packing_started,2026-04-12T07:01:46
3c185c92-0971-4d4a-ac1a-9b6c9409bf21,552fc56a-b08d-42fe-9697-423a33935e6e,packing_completed,2026-04-12T14:01:09
1d0774a2-7f97-401f-9883-3c1697b64645,552fc56a-b08d-42fe-9697-423a33935e6e,shipped,2026-04-13T00:33:13
7960871f-de0c-458c-a775-6b84e098959b,d18c0152-a27e-4ebc-812a-53983f5cc38c,created,2026-07-10T11:15:28
cc809d08-eee1-40df-86aa-3c87403f7690,d18c0152-a27e-4ebc-812a-53983f5cc38c,picking_started,2026-07-10T17:28:03
86cdbee8-432d-4063-88e0-310aeaff2ba7,d18c0152-a27e-4ebc-812a-53983f5cc38c,picking_completed,2026-07-11T04:49:50
89c30b49-8931-4428-a1ff-34a1afd73f9b,d18c0152-a27e-4ebc-812a-53983f5cc38c,packing_started,2026-07-11T13:30:07
3e2d1d8d-1b96-41e8-be0c-447fb01b6886,d18c0152-a27e-4ebc-812a-53983f5cc38c,packing_completed,2026-07-11T22:08:26
94a5543e-d990-4528-a977-8dccaeb6670e,d18c0152-a27e-4ebc-812a-53983f5cc38c,shipped,2026-07-12T00:07:32
9a97bf7c-c21f-4093-886b-690a7c8d83ad,86bba77e-a196-4deb-be2c-9136be72f304,created,2026-02-26T23:10:22
8e1a64ab-f595-4f74-8b87-7c29901c9bbb,86bba77e-a196-4deb-be2c-9136be72f304,picking_started,2026-02-27T10:35:51
bc199b38-91c5-4b42-9aac-cf4e588cab2d,86bba77e-a196-4deb-be2c-9136be72f304,picking_completed,2026-02-27T15:08:19
a62e9e06-8fe4-4a18-a589-8b60442e2051,86bba77e-a196-4deb-be2c-9136be72f304,cancelled,2026-02-27T19:53:41
a4fc919c-5d14-4197-9728-ade41b8b3380,d8a22c8b-df11-4a42-a5e3-a805db789bf8,created,2026-07-29T05:27:19
5dd8e159-3432-405b-89d0-96ce7afc4984,d8a22c8b-df11-4a42-a5e3-a805db789bf8,picking_started,2026-07-29T17:21:02
ba271cac-1448-46f1-9b78-ea5863f14c04,d8a22c8b-df11-4a42-a5e3-a805db789bf8,picking_completed,2026-07-29T23:35:13
960a39c4-59cf-420d-8a8f-535b42d86a88,d8a22c8b-df11-4a42-a5e3-a805db789bf8,packing_started,2026-07-30T07:53:10
dd1a06ea-4712-4af6-88a3-59f36a109e1d,08036136-01f1-4579-9303-1529e38fee7a,created,2026-07-06T06:55:02
5b7a53b4-c70b-4044-9935-729f9d290187,08036136-01f1-4579-9303-1529e38fee7a,picking_started,2026-07-06T12:27:11
576566ef-ac8e-4a2b-b45b-6a99e97806df,08036136-01f1-4579-9303-1529e38fee7a,picking_completed,2026-07-06T12:59:51
52404ca5-2329-46fe-b5d5-81eadbd97e78,08036136-01f1-4579-9303-1529e38fee7a,cancelled,2026-07-06T15:47:51
8c99143b-4f21-43c2-8961-b730f632de7a,6dc3adb7-fcf0-446f-913e-2f3311ae365a,created,2026-07-05T05:45:21
dfaea8d4-3a81-4e37-8620-4420bdc27063,6dc3adb7-fcf0-446f-913e-2f3311ae365a,picking_started,2026-07-05T16:14:02
1ec735ba-a395-4d4d-a0c5-a5f344b9b0ab,6dc3adb7-fcf0-446f-913e-2f3311ae365a,picking_completed,2026-07-06T00:57:55
0f03dc60-62a1-4bac-a41b-35336bb5ab64,6dc3adb7-fcf0-446f-913e-2f3311ae365a,packing_started,2026-07-06T08:43:34
d60ca21f-7a07-44f8-a382-bba247b68752,6dc3adb7-fcf0-446f-913e-2f3311ae365a,packing_completed,2026-07-06T15:21:41
3ca9b1cf-5fb1-4812-aa0c-945a1aa35061,6dc3adb7-fcf0-446f-913e-2f3311ae365a,shipped,2026-07-06T19:25:47
d532dd82-09d1-454b-8b3f-746f04a3b045,d079e711-91e3-4f1d-a10e-fb87657e9c5c,created,2026-05-28T01:17:20
ca69410f-84bb-414c-a4f3-9cdaf46d3d79,d079e711-91e3-4f1d-a10e-fb87657e9c5c,picking_started,2026-05-28T02:15:59
254a5e67-047b-421a-9dab-7bc5f21b35e5,d079e711-91e3-4f1d-a10e-fb87657e9c5c,picking_completed,2026-05-28T13:30:01
cc0581a0-0fc1-46c9-830e-b93e04bc3eb8,d079e711-91e3-4f1d-a10e-fb87657e9c5c,packing_started,2026-05-28T20:58:11
6ec57ae8-0424-442f-8109-8755527a1c3e,d079e711-91e3-4f1d-a10e-fb87657e9c5c,packing_completed,2026-05-28T22:41:22
a951d249-d1cb-40b2-ac0e-95884a7f59ce,a05df974-db0d-45de-90ac-e5c622c301df,created,2026-02-22T01:01:38
50ae0649-481d-42e8-a8dd-7d1c4bf0217c,a05df974-db0d-45de-90ac-e5c622c301df,picking_started,2026-02-22T07:51:38
668f1706-6602-4222-94d6-e61baf7285ce,a05df974-db0d-45de-90ac-e5c622c301df,picking_completed,2026-02-22T15:43:18
81369170-f46c-4cd7-b989-45caa835f20c,32613a7a-c6b7-45d2-ac6d-8187f77d6dce,created,2026-03-10T16:42:26
3db15b0e-fc1c-40f7-a892-91daa3f9be2f,32613a7a-c6b7-45d2-ac6d-8187f77d6dce,picking_started,2026-03-10T21:28:48
64c2345a-dc6f-4f85-a329-2b9b0b9b9a93,32613a7a-c6b7-45d2-ac6d-8187f77d6dce,picking_completed,2026-03-11T06:51:52
3d5cceea-03ea-4403-86f5-3b22e113bf14,32613a7a-c6b7-45d2-ac6d-8187f77d6dce,packing_started,2026-03-11T10:56:29
68fd8cc0-5d22-4945-8e9c-55a548efa426,32613a7a-c6b7-45d2-ac6d-8187f77d6dce,packing_completed,2026-03-11T12:25:32
83cd1fbc-35c1-42af-9e24-b2c764c3463c,32613a7a-c6b7-45d2-ac6d-8187f77d6dce,shipped,2026-03-11T13:38:03
4310977e-e9df-441f-9b7e-d63018a634f2,d357742d-30bd-4c8e-ae65-20d5eb059e23,created,2026-02-17T01:15:10
5967ed90-c234-4821-939c-acb58799e5e2,d357742d-30bd-4c8e-ae65-20d5eb059e23,picking_started,2026-02-17T07:54:15
1c061607-c823-4cf5-ad3a-683d8c47019c,d357742d-30bd-4c8e-ae65-20d5eb059e23,picking_completed,2026-02-17T19:33:44
a6388451-2d0b-44bf-bb8f-39bb58882170,d357742d-30bd-4c8e-ae65-20d5eb059e23,packing_started,2026-02-17T22:44:05
66ce205a-6fcf-459a-a1e1-c9c54fd2404f,d357742d-30bd-4c8e-ae65-20d5eb059e23,packing_completed,2026-02-17T23:59:23
03d7fc6f-0c3a-484d-b047-d996ceccdcda,d357742d-30bd-4c8e-ae65-20d5eb059e23,shipped,2026-02-18T06:43:03
08ca0676-45b5-45a9-ac7e-62f4f2e3ace1,947e6609-362a-4100-ae12-62323558490e,created,2026-03-21T13:54:49
8795e1aa-49eb-47fc-8b5f-93d196cb084d,947e6609-362a-4100-ae12-62323558490e,picking_started,2026-03-22T00:25:56
c96bbb7c-29c0-485b-9632-c2d43365c88d,947e6609-362a-4100-ae12-62323558490e,picking_completed,2026-03-22T01:27:07
f2253d0a-2acc-4257-bdf1-7d91f0b3f564,947e6609-362a-4100-ae12-62323558490e,cancelled,2026-03-22T02:41:24
1c4b8f0a-418e-41a2-a076-82ebb55550e1,cc3b3605-b179-4c33-9f29-f9fade2ce7c1,created,2026-04-08T16:54:00
cf7b63de-df51-4b66-917e-d356a8048756,cc3b3605-b179-4c33-9f29-f9fade2ce7c1,picking_started,2026-04-08T23:49:01
f405a3c9-73b1-49e0-93e7-e490e80cfe03,cc3b3605-b179-4c33-9f29-f9fade2ce7c1,cancelled,2026-04-09T03:04:56
c27b063f-8b7c-4038-a1bb-675dc0504881,fdfe02ce-f4cd-4a2e-830a-1df7a71d497f,created,2026-02-25T18:18:30
ae7926b9-9aa7-4871-bc5e-b62a2aaae4ec,fdfe02ce-f4cd-4a2e-830a-1df7a71d497f,picking_started,2026-02-26T05:19:04
0193e9d5-3c29-45e8-afe1-f01c4ecee22d,fdfe02ce-f4cd-4a2e-830a-1df7a71d497f,picking_completed,2026-02-26T08:26:21
40c74633-6586-4dce-9b56-6f1d67243a96,fdfe02ce-f4cd-4a2e-830a-1df7a71d497f,packing_started,2026-02-26T18:47:47
fec75e68-585e-4261-86ea-cff6481b1b3f,fdfe02ce-f4cd-4a2e-830a-1df7a71d497f,packing_completed,2026-02-27T03:47:50
a47d3c01-c0b8-4f01-8847-98ffd2ec10b9,fdfe02ce-f4cd-4a2e-830a-1df7a71d497f,shipped,2026-02-27T12:58:41
a9e7d576-e67b-4588-ba30-c55ab97381f0,10f88f28-844c-49d0-bf0a-7d4fbf437c23,created,2026-03-16T06:06:40
49648f1b-a7c8-4f83-b85c-fd9f05120a60,10f88f28-844c-49d0-bf0a-7d4fbf437c23,picking_started,2026-03-16T11:44:28
da4cbc9b-db6d-4904-aa7a-db9b212abe17,10f88f28-844c-49d0-bf0a-7d4fbf437c23,picking_completed,2026-03-16T18:33:25
3a0e96b8-7367-4eba-8c72-757a6ec49890,10f88f28-844c-49d0-bf0a-7d4fbf437c23,packing_started,2026-03-17T03:56:24
653f55d5-5dbe-4833-aed8-f22ab7e2a2e2,10f88f28-844c-49d0-bf0a-7d4fbf437c23,packing_completed,2026-03-17T06:59:53
dd5bb724-9a19-4881-82cd-acbcf5556206,10f88f28-844c-49d0-bf0a-7d4fbf437c23,shipped,2026-03-17T08:03:20
7fd42867-970d-4b07-819a-5271e6edfd43,1efa1f15-8cee-474f-b63a-6dfd79bdb264,created,2026-04-07T05:47:40
6ca5a8de-e95d-493f-a91b-10a4ca5527b0,1efa1f15-8cee-474f-b63a-6dfd79bdb264,picking_started,2026-04-07T16:22:26
52aff43a-2c9f-4c8d-9f9c-610e38bc8898,1efa1f15-8cee-474f-b63a-6dfd79bdb264,picking_completed,2026-04-07T22:32:31
f3492b72-324c-4a50-aae1-a8b7df3f3fd9,1efa1f15-8cee-474f-b63a-6dfd79bdb264,packing_started,2026-04-08T05:56:36
ec34a8ea-9a75-433a-b677-2e65b4f078ec,141677d4-519f-4097-9b42-b01a22b2caa9,created,2026-04-06T06:47:31
621d6eb8-1f1a-4889-8224-ec3766068562,141677d4-519f-4097-9b42-b01a22b2caa9,picking_started,2026-04-06T10:16:19
cb4f5c75-4706-4f23-8ebe-e560877bc2e3,141677d4-519f-4097-9b42-b01a22b2caa9,picking_completed,2026-04-06T15:15:11
8a9def9c-39ac-4cc5-bbeb-eab97dbb67f5,141677d4-519f-4097-9b42-b01a22b2caa9,packing_started,2026-04-06T16:33:55
2301aaf4-3ea4-4e6f-b913-1749b8ec84d9,141677d4-519f-4097-9b42-b01a22b2caa9,packing_completed,2026-04-06T17:37:19
46e9535b-ef5c-47d5-80e8-e5abc62d0dd4,141677d4-519f-4097-9b42-b01a22b2caa9,shipped,2026-04-07T02:53:57
6e05d713-5d33-49dc-af8d-0819c4cf9ffd,7e3f5d53-faa5-4617-b1eb-6792248e2b54,created,2026-02-19T15:06:33
f4123cfc-a391-4d80-982d-ed8adeb4f944,7e3f5d53-faa5-4617-b1eb-6792248e2b54,picking_started,2026-02-20T01:51:02
e598da46-a9fc-4c96-95dd-52fca3601933,e1510d79-1279-4046-b02d-a5e22bb3aa82,created,2026-04-13T22:01:14
c0d25502-cf50-4cf7-8dd5-b2b3b8afe6d3,e1510d79-1279-4046-b02d-a5e22bb3aa82,picking_started,2026-04-14T09:16:39
66e73f91-795e-43bf-a988-b9d5df5159ee,e1510d79-1279-4046-b02d-a5e22bb3aa82,picking_completed,2026-04-14T14:09:58
8927585e-e198-46db-9430-bc881132d82f,e1510d79-1279-4046-b02d-a5e22bb3aa82,packing_started,2026-04-14T22:19:15
3fa13d4d-c3e4-4bb6-a927-bc0379efc2a0,e1510d79-1279-4046-b02d-a5e22bb3aa82,packing_completed,2026-04-15T09:10:20
df3cefe1-9aef-47e2-83d7-8c8128583dd0,e1510d79-1279-4046-b02d-a5e22bb3aa82,shipped,2026-04-15T13:30:50
7e780a32-390f-40b6-8ec1-231d0755e391,06f406d6-5b22-47b9-9bc6-41a699e485a6,created,2026-05-13T23:18:21
f89f6c7b-1d0d-47e6-81ce-b360bad432aa,06f406d6-5b22-47b9-9bc6-41a699e485a6,picking_started,2026-05-14T01:45:34
84d06405-27de-4aa2-a515-6e4b68c64ad7,06f406d6-5b22-47b9-9bc6-41a699e485a6,picking_completed,2026-05-14T12:00:40
04303757-5140-43c4-8c69-7d5964b339bc,06f406d6-5b22-47b9-9bc6-41a699e485a6,packing_started,2026-05-14T17:09:58
69a5ea36-d5a8-4011-a11a-ce2c5664cdc4,4d06b2a8-70e4-498e-b31e-602732a811f5,created,2026-06-18T18:25:31
76409a34-4d5b-4dee-b6ce-29ccac67aba5,4d06b2a8-70e4-498e-b31e-602732a811f5,picking_started,2026-06-18T19:29:36
a5308ef5-7c5a-4754-8293-e03a26eed1c1,4d06b2a8-70e4-498e-b31e-602732a811f5,picking_completed,2026-06-19T00:47:48
097fe7f4-dea1-4023-9e25-d40c99119c04,4d06b2a8-70e4-498e-b31e-602732a811f5,packing_started,2026-06-19T04:10:42
5268a8ef-711e-462f-ab34-3a4829f69e1b,4d06b2a8-70e4-498e-b31e-602732a811f5,packing_completed,2026-06-19T14:15:54
8b339d5a-31f6-4bd9-af46-7ff672a74b11,4d06b2a8-70e4-498e-b31e-602732a811f5,shipped,2026-06-19T20:53:09
e4db9620-3b86-45cc-9c09-a282e48ef430,14c34d2a-615d-43f8-ad3e-a12be17654d7,created,2026-03-04T22:20:30
2dfbd64d-821a-4d2c-baf1-040f77465ef5,14c34d2a-615d-43f8-ad3e-a12be17654d7,picking_started,2026-03-05T01:57:58
55ac8899-14a0-41f9-9e13-30813ded749b,14c34d2a-615d-43f8-ad3e-a12be17654d7,picking_completed,2026-03-05T12:38:43
ef3b5dab-710d-40df-9ade-218b4f87bc63,14c34d2a-615d-43f8-ad3e-a12be17654d7,packing_started,2026-03-06T00:19:53
fdf91494-bf1c-44f7-9eb9-f42a03663b91,14c34d2a-615d-43f8-ad3e-a12be17654d7,packing_completed,2026-03-06T10:00:27
f159a660-f308-415a-9e17-f584c75d3db3,14c34d2a-615d-43f8-ad3e-a12be17654d7,shipped,2026-03-06T21:12:53
6476ffcb-120c-4413-9740-0fcf10608937,47e2f589-b8dd-4a5c-9275-d58bb7eeacea,created,2026-05-27T09:28:40
5bf69c84-ce76-4c22-a54d-9d577f4a4955,47e2f589-b8dd-4a5c-9275-d58bb7eeacea,picking_started,2026-05-27T11:10:07
8537967f-05fc-4159-a7de-aae85038ec01,47e2f589-b8dd-4a5c-9275-d58bb7eeacea,picking_completed,2026-05-27T16:31:36
2825ed2e-8af2-4444-b293-e537a6963dcd,47e2f589-b8dd-4a5c-9275-d58bb7eeacea,cancelled,2026-05-27T21:55:42
e0fd7857-aae5-44a1-b441-51cb4160a120,f1640ddc-7946-471c-8fb0-6acf997676fe,created,2026-07-13T05:35:44
497afc60-3399-4297-be1f-86aebd9f498a,f1640ddc-7946-471c-8fb0-6acf997676fe,picking_started,2026-07-13T14:23:31
348ee980-9f87-4979-ae4a-bb0d275f3a21,f1640ddc-7946-471c-8fb0-6acf997676fe,picking_completed,2026-07-13T15:58:15
eb7d6178-0ae8-4bc2-b798-ecf1166d7301,f1640ddc-7946-471c-8fb0-6acf997676fe,packing_started,2026-07-14T02:12:59
bffb04b5-a04e-4ed3-a27a-2bc256c0b507,f1640ddc-7946-471c-8fb0-6acf997676fe,packing_completed,2026-07-14T11:59:03
47a53094-f650-4000-903d-8bb6ae401039,f1640ddc-7946-471c-8fb0-6acf997676fe,shipped,2026-07-14T21:41:34
64f29082-e464-4a82-83bd-bb36ffd20a17,aa216c0f-99ad-46c8-89c8-59e6b50d6109,created,2026-04-08T23:49:31
07221dfb-816f-4060-97cf-f18881c4b708,aa216c0f-99ad-46c8-89c8-59e6b50d6109,picking_started,2026-04-09T11:46:00
9724cf1e-b107-45d6-8ccd-be1ca909fd1e,aa216c0f-99ad-46c8-89c8-59e6b50d6109,picking_completed,2026-04-09T13:29:57
049cc751-a09b-4ced-a1c4-229a9adcc3f3,aa216c0f-99ad-46c8-89c8-59e6b50d6109,packing_started,2026-04-09T20:01:39
109bd722-e45f-4f67-b887-d988570fadfc,aa216c0f-99ad-46c8-89c8-59e6b50d6109,packing_completed,2026-04-10T07:13:30
ce4fdf1e-ca18-4b42-a952-47bbfd1bd453,aa216c0f-99ad-46c8-89c8-59e6b50d6109,shipped,2026-04-10T16:47:55
a5275539-2ffb-4217-aa64-e76747331e7d,7197b2f7-2a6c-4985-ab05-7d19be28b969,created,2026-03-06T10:25:15
ffeb5642-54bc-4e5d-b8ab-cf9d7fffb12b,7197b2f7-2a6c-4985-ab05-7d19be28b969,picking_started,2026-03-06T14:17:58
96958abb-b4dd-46a6-bfca-eaf4e7477275,7197b2f7-2a6c-4985-ab05-7d19be28b969,picking_completed,2026-03-07T00:36:34
b3fdb2b9-563a-4050-beab-55d132155f1a,7197b2f7-2a6c-4985-ab05-7d19be28b969,packing_started,2026-03-07T02:40:52
f8eaeede-7411-4d50-ad2f-0244cc97761a,7197b2f7-2a6c-4985-ab05-7d19be28b969,packing_completed,2026-03-07T09:13:27
126e426c-e6bb-4dc2-8110-4c24ef3acd5a,7197b2f7-2a6c-4985-ab05-7d19be28b969,shipped,2026-03-07T19:34:02
88fa9418-a33b-4df5-8646-e45f45590355,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,created,2026-06-19T13:42:03
a1b7ac4c-1206-4ac9-99b8-08bb01be6d69,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,picking_started,2026-06-19T23:53:19
17ffac60-2f7f-49c1-ae10-0dc7895db356,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,picking_completed,2026-06-20T11:31:50
76a019d6-653e-47cd-b378-6cff403df3d6,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,packing_started,2026-06-20T18:14:01
7fd1f2af-2f58-4874-8afb-bf5fa50ed208,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,packing_completed,2026-06-21T01:40:10
d82bdb12-224a-42e0-9877-38102b97d537,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,shipped,2026-06-21T06:04:56
dac0e953-573e-4106-824f-addc00064ed3,5338fc47-0830-4460-bfc7-27c2668039cb,created,2026-03-08T02:15:52
772c0af4-5690-48ff-98d2-ab54446a786d,5338fc47-0830-4460-bfc7-27c2668039cb,picking_started,2026-03-08T12:49:17
1e35ae10-84a5-4f57-83cc-250bd7488205,5338fc47-0830-4460-bfc7-27c2668039cb,picking_completed,2026-03-08T13:46:28
448154f7-a030-4d40-b853-ca3a0a201f71,5338fc47-0830-4460-bfc7-27c2668039cb,packing_started,2026-03-08T19:59:04
63f1adfd-e0a1-4e97-bb05-5fd2cfd77007,5338fc47-0830-4460-bfc7-27c2668039cb,packing_completed,2026-03-09T03:08:02
b460f8c6-7e55-4cfa-b25c-5178c7547944,5338fc47-0830-4460-bfc7-27c2668039cb,shipped,2026-03-09T07:32:18
6813bab1-cec1-4472-baec-576fbdc3a6e0,ac77e1ad-30a9-4e8f-bd09-5ffcd7dda0e7,created,2026-06-14T12:36:16
8e9f711c-d05c-4d57-aac8-3f8c9cf98169,ac77e1ad-30a9-4e8f-bd09-5ffcd7dda0e7,cancelled,2026-06-14T14:45:14
7e23abab-96a1-4d8a-8a98-a2a14408f51d,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,created,2026-04-01T19:38:15
54a4599a-d742-494c-a7ac-c21d20011b99,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,picking_started,2026-04-02T00:28:39
d0743d8a-8464-472b-ae9e-5d21ccb8e46b,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,picking_completed,2026-04-02T01:49:42
39a9d8bd-d9cd-4e06-a846-3580e3c47603,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,packing_started,2026-04-02T09:14:22
a292724b-74d0-4dd1-950a-7f420d994691,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,packing_completed,2026-04-02T18:33:33
0c3ed61d-e76f-4f22-b4d6-1c6984263850,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,shipped,2026-04-03T00:04:35
ddcb1ade-98d1-4ad3-aacf-22e60fb844d6,73f73008-2c3c-4498-95f8-834b19f1f1a7,created,2026-07-22T17:43:22
5ec51f19-51e4-4bad-bff1-c44176a929be,73f73008-2c3c-4498-95f8-834b19f1f1a7,picking_started,2026-07-23T05:08:10
ca4af0fe-7dc3-46fc-a61f-5accd09edd3e,73f73008-2c3c-4498-95f8-834b19f1f1a7,picking_completed,2026-07-23T07:36:27
1ee49b79-c3ca-4227-89a1-613418011cf0,73f73008-2c3c-4498-95f8-834b19f1f1a7,packing_started,2026-07-23T14:34:18
7de709a7-36c6-4b82-af1d-c15d6c090359,73f73008-2c3c-4498-95f8-834b19f1f1a7,packing_completed,2026-07-24T01:07:56
c179894d-f3cd-4648-ba42-99c759f9bf6d,73f73008-2c3c-4498-95f8-834b19f1f1a7,shipped,2026-07-24T09:29:06
