id,warehouse_id,sku,checkout_id,quantity,reserved_at,released_at,status
ad3fc3bf-fd86-4205-9e0e-81c4cfcc9cc4,WH-WEST,BEV-001,d69dcb1a-bd69-4ea6-bfef-fea0443e1365,1,2026-06-19T22:42:43,2026-06-19T22:46:43,released
01e686ae-220c-4efc-923a-e6ebbd22296c,WH-WEST,JAF-002,d69dcb1a-bd69-4ea6-bfef-fea0443e1365,2,2026-06-19T22:42:43,2026-06-19T22:50:43,released
a484de14-5a37-4b6f-944e-6d16d117f07b,WH-EAST,JAF-004,43b564c5-1735-4e4c-bb18-b5a4834f99cf,2,2026-04-01T15:44:50,,committed
e5dbda5c-889b-4422-afd1-ce72e21188c4,WH-EAST,BEV-004,43b564c5-1735-4e4c-bb18-b5a4834f99cf,1,2026-04-01T15:44:50,,committed
fdb1ca88-4684-40fd-84f9-ced53a9263be,WH-EAST,BEV-005,f6b601ad-1a76-4066-aab2-5d90f10347b3,1,2026-06-19T04:19:58,,committed
4825e64a-10cd-4325-b6ff-c6ad11dee17a,WH-EAST,JAF-003,f6b601ad-1a76-4066-aab2-5d90f10347b3,1,2026-06-19T04:19:58,,committed
40a8d309-5fea-47c2-8a7f-74bd0144154f,WH-EAST,BEV-001,f6b601ad-1a76-4066-aab2-5d90f10347b3,1,2026-06-19T04:19:58,,committed
0c5741c9-dbaf-4058-89bf-118b376201b8,WH-EAST,BEV-005,59a509e1-46c4-41a9-aed8-47e5bf14ae89,1,2026-07-05T07:20:44,,committed
ed4742c3-e425-4cbd-9ef6-5b6847805156,WH-WEST,BEV-004,51c3b093-c793-4fe6-9856-95ea3050953a,1,2026-02-25T15:02:43,,committed
fd43f633-b2da-4c89-b933-fdfca3941ae6,WH-WEST,JAF-004,51c3b093-c793-4fe6-9856-95ea3050953a,3,2026-02-25T15:02:43,,committed
3f9fd824-1a0b-4f61-8164-12e983b01994,WH-WEST,BEV-002,51c3b093-c793-4fe6-9856-95ea3050953a,1,2026-02-25T15:02:43,,committed
c8528c0e-b6fc-418e-bf51-90b2166b9a97,WH-WEST,JAF-003,51c3b093-c793-4fe6-9856-95ea3050953a,1,2026-02-25T15:02:43,,committed
a1f87f46-c475-4489-b1d4-38af7f202895,WH-WEST,BEV-005,1b900645-d1eb-402a-9b4b-cf384c2d5150,1,2026-07-07T22:44:01,,committed
4557614a-de34-4255-a15d-6608d580d2fc,WH-EAST,JAF-003,6867a1ff-4825-442a-b832-5d8c2801e210,3,2026-02-22T08:52:07,2026-02-22T09:34:07,expired
4d7ae11e-4ca5-4f4a-8c77-04936854c9ae,WH-EAST,BEV-001,6867a1ff-4825-442a-b832-5d8c2801e210,2,2026-02-22T08:52:07,2026-02-22T09:03:07,expired
8955037b-713e-4ca9-bab1-5d464e70408a,WH-EAST,JAF-001,f9c5c835-4a98-47c0-8bb5-719f77436bc9,2,2026-07-06T22:12:46,,committed
b7e333d4-a457-4767-a985-32d58d33d0f6,WH-WEST,BEV-004,136a7345-bbb6-49e1-8a87-b8778f2b493e,2,2026-05-17T04:08:12,,committed
cc9460b8-9938-4a2d-9a19-4d15edc10821,WH-WEST,JAF-003,136a7345-bbb6-49e1-8a87-b8778f2b493e,1,2026-05-17T04:08:12,,committed
b2f4f7d2-6bbe-4252-a21f-0080cfcbb3f7,WH-WEST,JAF-001,f69cf207-6184-47a5-b5df-ba3a3d9efd7a,2,2026-07-02T15:39:22,2026-07-02T16:04:22,expired
4410ba20-041e-42b1-9465-84d8ed8a00b6,WH-EAST,JAF-003,cda0d31d-573b-43a2-8dc3-7a131dff2343,1,2026-03-28T00:29:29,,committed
f304b67f-204a-4b61-b088-a3e3b5650ec9,WH-EAST,BEV-005,29a6dfe8-7391-48a2-9074-9bbadba1c225,1,2026-05-22T22:26:04,,committed
77c5c6e7-198d-4edc-93c3-921e1ca9ddd8,WH-EAST,JAF-004,c239366f-2f12-47c8-be98-83258ae7555e,1,2026-04-16T17:48:20,,committed
27984d52-5d10-4cfb-8239-bbd0c2f3cece,WH-EAST,JAF-999-DELISTED,c239366f-2f12-47c8-be98-83258ae7555e,2,2026-04-16T17:48:20,,committed
cbebbc21-8aa5-4861-9dd0-3170aa43c4e1,WH-EAST,BEV-002,2fcd3729-d49e-4a4c-88a1-e46236c18658,2,2026-03-07T05:00:09,2026-03-07T05:33:09,released
f6e0cb9b-6ae1-4897-881f-0c0234b4a4ca,WH-WEST,BEV-004,d8f40a8c-b041-40b7-83b8-8c5982a6261c,1,2026-06-20T11:19:57,,committed
1fcce525-50ff-44ea-8eb5-6637d7d98b58,WH-WEST,BEV-005,d8f40a8c-b041-40b7-83b8-8c5982a6261c,1,2026-06-20T11:19:57,,committed
0fae46e0-056a-490b-a995-3e957eb7c8b5,WH-EAST,BEV-004,3c11c131-881f-4e3c-bed6-5737f9643212,1,2026-03-09T00:45:40,,committed
bfdc2f75-4bd8-4135-95a5-b67baab78bb5,WH-EAST,JAF-004,3c11c131-881f-4e3c-bed6-5737f9643212,1,2026-03-09T00:45:40,,committed
2f672e08-8219-47ae-b811-aed97944d39b,WH-EAST,BEV-004,3c11c131-881f-4e3c-bed6-5737f9643212,1,2026-03-09T00:45:40,,committed
2512fdcf-3b5e-4870-a85d-6466aa0327e7,WH-EAST,JAF-001,3c11c131-881f-4e3c-bed6-5737f9643212,1,2026-03-09T00:45:40,,committed
8e9b5036-e096-4fc7-9753-a5491ca00a23,WH-WEST,BEV-003,1a5c2584-3d55-4295-97fd-256faee5cf43,1,2026-08-14T18:16:43,2026-08-14T18:45:43,released
7d0b1b32-338e-40e3-aca2-e7ab49b41d41,WH-WEST,BEV-001,1a5c2584-3d55-4295-97fd-256faee5cf43,1,2026-08-14T18:16:43,2026-08-14T18:53:43,released
3623e270-f39a-41b6-aa2b-3591bacea009,WH-WEST,BEV-002,1a5c2584-3d55-4295-97fd-256faee5cf43,1,2026-08-14T18:16:43,2026-08-14T18:32:43,expired
bff42d81-9758-4b6a-887f-c4f0a4673eb1,WH-WEST,BEV-002,8ca92c1c-838f-4163-8436-e1706d5d9e49,1,2026-02-22T12:33:30,,committed
c98c5ba5-0d6d-4049-bec1-6347a5b38932,WH-WEST,BEV-004,8ca92c1c-838f-4163-8436-e1706d5d9e49,1,2026-02-22T12:33:30,,committed
56fb6d1f-b8de-4913-9f2a-36316964423f,WH-EAST,JAF-001,11e12029-3d01-4244-89a5-186d87cee1ad,1,2026-07-15T21:32:37,,committed
911fe157-2156-4f87-8479-266a71462728,WH-EAST,JAF-003,a0a9aca5-a2b2-4314-b074-3d4ab437d3f9,1,2026-06-15T17:06:31,,committed
edba26ba-9dbf-442c-b333-4c2f3460fff9,WH-WEST,BEV-005,d0c969f0-efa9-482a-9c67-7c1999a051b1,1,2026-04-07T12:42:18,,committed
bc16cac5-9475-4fde-9e69-754d7dbbeefd,WH-WEST,JAF-002,f6a23028-16bd-4ae3-99f2-e35d8e087f4d,1,2026-07-04T18:55:17,,committed
da5736cc-f720-4ecc-98ae-580d43e3f022,WH-EAST,JAF-001,31fa8b13-4fae-4546-8219-363fd71f126e,2,2026-06-29T00:22:07,2026-06-29T01:00:07,expired
5b70fa65-5f3a-425e-9545-9e12647a7937,WH-EAST,BEV-005,31fa8b13-4fae-4546-8219-363fd71f126e,1,2026-06-29T00:22:07,2026-06-29T01:15:07,released
e0840e97-8c76-4064-867f-97da0d13b80f,WH-EAST,BEV-004,96c00355-cf89-4b6b-b421-01326a6c3ae5,1,2026-06-26T13:01:01,,committed
6cb08956-8ab4-4fb3-bb50-a34f86cebbd9,WH-EAST,JAF-001,96c00355-cf89-4b6b-b421-01326a6c3ae5,2,2026-06-26T13:01:01,,committed
5c44c87f-fd9d-44cb-b634-c39b768fe87e,WH-WEST,BEV-004,02cd5d42-1f0a-4cfa-9ce6-a43e6dbadbf8,1,2026-05-30T18:56:32,2026-05-30T19:00:32,released
cb913a9d-c294-4dc8-8aa4-ee8f9daaefa4,WH-EAST,BEV-003,e5316120-a579-43be-b2d1-a1d90cfa6d06,1,2026-06-07T06:51:58,,committed
bea144c6-7f52-4523-9fa5-11972fbb337f,WH-EAST,JAF-005,e5316120-a579-43be-b2d1-a1d90cfa6d06,1,2026-06-07T06:51:58,,committed
cc0fefd7-fd6f-4afe-b202-30d1e86b85d1,WH-EAST,JAF-005,35b31084-5922-49fa-9ca8-a3b71c6765f0,1,2026-05-19T23:21:39,2026-05-19T23:30:39,released
5eb13ba7-f1ea-4690-84de-849345720111,WH-WEST,BEV-001,6e5d0114-701d-4b00-b1e4-07d2b00826bf,1,2026-06-13T11:45:54,,committed
414266d0-5d9e-475b-bea0-82df98793cf1,WH-EAST,BEV-001,fa1a10e8-e7bc-4e4e-9d4f-2c35fecfad9a,1,2026-05-14T15:37:31,,committed
f7bbac07-21ec-46a0-8c89-6db40f5ac96c,WH-WEST,JAF-003,7e7440aa-96bf-40b2-9d88-db3febb80ce5,1,2026-06-27T20:46:03,,committed
2af8de03-f1e7-4ca8-a5d4-63c01d760514,WH-WEST,BEV-002,7e7440aa-96bf-40b2-9d88-db3febb80ce5,1,2026-06-27T20:46:03,,committed
86768779-5cf2-447f-ace9-f078134c6f87,WH-WEST,JAF-005,7e7440aa-96bf-40b2-9d88-db3febb80ce5,1,2026-06-27T20:46:03,,committed
0cf6d235-35b2-4fd0-8e79-b64d64cfa0d3,WH-WEST,JAF-005,7e7440aa-96bf-40b2-9d88-db3febb80ce5,2,2026-06-27T20:46:03,,committed
3f345349-1dde-4a04-9fbe-cbb73b6e31bf,WH-EAST,JAF-003,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,1,2026-03-02T22:49:32,,committed
e852beb5-673a-4399-95b8-c30211848d3d,WH-EAST,JAF-002,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,1,2026-03-02T22:49:32,,committed
4cbf60a1-347a-4546-8ffd-6164c9c2447e,WH-EAST,JAF-002,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,1,2026-03-02T22:49:32,,committed
8e681fa8-a0c4-452c-90d7-92bd5aab0fde,WH-EAST,JAF-001,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,3,2026-03-02T22:49:32,,committed
a4d740dd-7617-48e8-ae9d-5a80d26ff2d3,WH-EAST,BEV-003,5949f203-64f6-4f51-956b-1de19845b7d1,1,2026-05-15T02:34:25,2026-05-15T03:24:25,expired
e575c6c1-608e-44b6-b7c9-f00bbb5ff040,WH-EAST,BEV-001,5949f203-64f6-4f51-956b-1de19845b7d1,2,2026-05-15T02:34:25,2026-05-15T03:12:25,expired
7a32cd53-7243-4037-9a3d-437c360931ed,WH-EAST,BEV-001,5949f203-64f6-4f51-956b-1de19845b7d1,1,2026-05-15T02:34:25,2026-05-15T03:21:25,released
8d23ea0d-c852-4481-8e39-3812a6a619ce,WH-EAST,BEV-005,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,1,2026-02-17T16:29:13,,committed
540e6b4e-74e0-456a-8c13-2ac8895b8c67,WH-EAST,JAF-005,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,1,2026-02-17T16:29:13,,committed
66447ae0-1436-4799-8211-a04403855b38,WH-WEST,BEV-005,63b34c6c-5627-45ca-9755-20ec5b186896,1,2026-04-19T22:14:20,,committed
7a28eea9-b5fd-4037-89fd-945bb574d066,WH-WEST,BEV-004,22f3f369-c0e7-4646-91a7-f308c385d8a7,2,2026-05-17T11:54:19,,committed
9c7a7687-a19f-4aef-89d6-13b8bee9c11f,WH-WEST,BEV-002,22f3f369-c0e7-4646-91a7-f308c385d8a7,1,2026-05-17T11:54:19,,committed
673d6f97-ff0a-4847-8190-ba9350afd26d,WH-EAST,BEV-003,e757fc80-0354-4bd7-a6bb-9f7a66cdfca0,1,2026-05-27T22:13:12,,committed
6a8aa28f-274f-4424-a9aa-bfb31925c01e,WH-EAST,JAF-004,e757fc80-0354-4bd7-a6bb-9f7a66cdfca0,1,2026-05-27T22:13:12,,committed
1d1492ee-ee69-4f08-acee-079b848c68b7,WH-EAST,BEV-003,be93624f-f891-425e-8013-fa0dbe8dace6,3,2026-03-15T18:55:02,,committed
00862d7b-5dd9-47a1-9cea-f26289debf84,WH-EAST,JAF-003,be93624f-f891-425e-8013-fa0dbe8dace6,2,2026-03-15T18:55:02,,committed
f47401ba-f0f2-486f-b995-5b96b5da8e37,WH-EAST,JAF-004,dd402de5-dd01-4c95-a9a6-ca4f65ece88b,2,2026-08-14T18:14:20,,committed
4791fe5d-3806-4ea8-b676-b70f61a7508d,WH-WEST,BEV-003,bccf365f-8dc9-4581-bb27-52870a6d270c,1,2026-07-22T08:51:00,,committed
2cd93c16-c17e-43bc-8ed1-f208a4114ba0,WH-WEST,BEV-003,e1523113-2408-47fe-b8f4-cb38467b02ed,1,2026-08-11T00:42:03,,committed
580fb040-c3b4-4e6b-8d5b-48b88a34f207,WH-WEST,BEV-001,e9ef0d52-776d-4f5f-b861-79146f7daece,1,2026-06-29T11:12:48,,committed
6840cac7-7a21-4c6f-aee2-55ef26e37e9b,WH-WEST,JAF-003,e9ef0d52-776d-4f5f-b861-79146f7daece,1,2026-06-29T11:12:48,,committed
1c00db85-d6cf-467b-8019-722c148f5830,WH-EAST,JAF-001,48203751-2399-4d8f-98ab-15982a636244,1,2026-07-12T15:54:09,,committed
81add2c9-1fc4-4c3e-a3e6-e0ddc4ca763f,WH-EAST,JAF-005,bde93b24-1692-4f1f-9fd8-4b8207f7168c,1,2026-03-11T04:51:02,2026-03-11T05:04:02,released
ba28d5f3-0620-4805-8761-5d54eede1b34,WH-EAST,BEV-004,bde93b24-1692-4f1f-9fd8-4b8207f7168c,1,2026-03-11T04:51:02,2026-03-11T05:04:02,expired
3bec63ed-45e5-40a4-ae6a-32890d5c2555,WH-WEST,BEV-003,638232fb-36cf-4fab-bf38-fd4ecdd0f183,1,2026-04-26T09:39:54,,committed
ce4d8df9-5f4a-4e52-9af8-86a90d78aa7c,WH-WEST,JAF-002,dff2d262-fbdc-4754-b3bf-85788aaad806,1,2026-07-22T15:30:25,2026-07-22T15:38:25,released
cd4b7974-bdcc-44c8-bc6a-0a1ca766edb2,WH-WEST,JAF-004,dff2d262-fbdc-4754-b3bf-85788aaad806,1,2026-07-22T15:30:25,2026-07-22T15:39:25,released
3758b173-e7ec-433a-9581-fe0ddea63578,WH-EAST,JAF-001,a341a4c6-0cb2-4028-8856-2fed657ee2b8,1,2026-07-17T04:08:33,,committed
9c918f46-4ed0-4a91-9459-df5adeea4c05,WH-EAST,BEV-001,a341a4c6-0cb2-4028-8856-2fed657ee2b8,2,2026-07-17T04:08:33,,committed
ecd1f439-0402-455c-8205-064568d1b211,WH-EAST,JAF-001,7c989325-1b3d-45b5-9ad8-c1f1433447ed,1,2026-03-31T13:01:45,,committed
b8a2be18-be31-45c9-b303-de9e8f6a03c0,WH-EAST,BEV-005,7c989325-1b3d-45b5-9ad8-c1f1433447ed,1,2026-03-31T13:01:45,,committed
63776683-dbb5-426d-9733-e1a8a0245093,WH-EAST,BEV-001,5edaff1f-70fe-4652-a22b-fc03292bd885,3,2026-06-30T01:49:55,2026-06-30T01:58:55,released
1fd171f1-2822-44ed-8dfb-eaa319ab6189,WH-WEST,JAF-001,606fbedf-f840-4729-a0fa-afa9c4707986,3,2026-02-18T07:07:44,,committed
97854edb-3f99-4f0a-b94e-a1e613030a50,WH-WEST,JAF-005,606fbedf-f840-4729-a0fa-afa9c4707986,1,2026-02-18T07:07:44,,committed
a808fb4e-c7a0-42b4-8da8-075154b6a488,WH-WEST,BEV-002,7d4e63a5-f23d-491e-8390-e6dd6c122258,1,2026-02-17T00:53:11,2026-02-17T01:24:11,expired
5ce7356d-05f5-4488-bfef-cf1ddc1ee8c6,WH-WEST,JAF-004,7d4e63a5-f23d-491e-8390-e6dd6c122258,3,2026-02-17T00:53:11,2026-02-17T01:35:11,expired
2bf44156-49eb-4899-91c3-39c8ee612781,WH-EAST,JAF-003,674bca9e-6026-40a2-8e7d-668bbade3633,2,2026-08-07T08:58:46,2026-08-07T09:41:46,released
3ca780e4-797e-49c4-9eba-4dd422f80109,WH-EAST,BEV-002,8e81e7a3-caf4-4738-923b-526e2d4ccbcf,1,2026-06-08T04:42:35,,committed
023ffc24-d4dc-49a6-8ccd-a0867c955887,WH-EAST,BEV-003,060aa6ff-3324-4f18-ba9c-380a4a23d5d0,1,2026-06-20T03:22:07,,committed
b029a685-19f2-4780-bbef-9aa4e8be6cdd,WH-EAST,BEV-001,25024ebd-f65e-48e1-a75d-12d6c5036cd5,1,2026-05-09T07:19:07,2026-05-09T08:00:07,expired
8183accc-9012-43a0-9271-483409d1580b,WH-EAST,BEV-001,df56932f-26f9-4895-93d2-a721a2a2c51c,2,2026-08-08T11:17:16,2026-08-08T11:20:16,released
5523334e-d729-4eb9-bb84-7890bd693223,WH-WEST,JAF-005,7a3eb917-d344-44e0-9da4-995e90d0b878,3,2026-07-05T08:31:16,,committed
856cee2e-0604-400e-b7ab-b53c663f2a3b,WH-WEST,BEV-002,7a3eb917-d344-44e0-9da4-995e90d0b878,1,2026-07-05T08:31:16,,committed
b45497ea-a3a7-4d2f-9a20-87644d4bcd21,WH-WEST,BEV-004,7a3eb917-d344-44e0-9da4-995e90d0b878,1,2026-07-05T08:31:16,,committed
83d41430-a8e1-40f0-a940-be7d64dd5eae,WH-EAST,BEV-003,2515bb39-7d94-4da2-a19f-4382651227d9,1,2026-03-29T09:50:09,2026-03-29T10:00:09,released
ab2b35e5-0c09-4151-b000-75a5b6dd3c96,WH-WEST,JAF-003,75928a6c-c3d1-4a85-937c-11c489c9c921,2,2026-07-02T10:06:19,,committed
7366a5ad-7000-4a81-ae46-735018b123de,WH-WEST,JAF-005,75928a6c-c3d1-4a85-937c-11c489c9c921,1,2026-07-02T10:06:19,,committed
f5a14109-be3d-4ec7-a48e-db22fac9a20d,WH-WEST,BEV-001,86e6e632-857a-4340-a61e-a6f0c6805d5d,1,2026-08-12T17:37:55,,committed
cbb6e90c-16d2-473d-89c5-a60c90064b6f,WH-WEST,BEV-003,86e6e632-857a-4340-a61e-a6f0c6805d5d,1,2026-08-12T17:37:55,,committed
12bf1bd8-c9a9-40d8-afd8-4c5382b57395,WH-WEST,BEV-004,86e6e632-857a-4340-a61e-a6f0c6805d5d,1,2026-08-12T17:37:55,,committed
19a24c8c-558e-46fe-8357-43fbfe7442ca,WH-WEST,JAF-001,86e6e632-857a-4340-a61e-a6f0c6805d5d,2,2026-08-12T17:37:55,,committed
f55548d0-5440-4044-9a2f-d59b12899e1d,WH-WEST,JAF-001,8da6809e-f357-44e9-99f8-570dc6dfdfbb,2,2026-06-28T03:27:09,,committed
c7dd2d85-c2b4-4a6b-addb-f2847e656d0e,WH-WEST,BEV-003,8da6809e-f357-44e9-99f8-570dc6dfdfbb,1,2026-06-28T03:27:09,,committed
c2491ee1-70ab-4b57-bfe3-c5d13f8380c7,WH-WEST,BEV-001,8da6809e-f357-44e9-99f8-570dc6dfdfbb,1,2026-06-28T03:27:09,,committed
e9560de4-7a0c-48fe-8350-7e2ea8b165dc,WH-WEST,JAF-004,5c135492-9767-445e-93c9-4310edc46ee8,1,2026-05-13T22:31:23,,committed
80fb4512-3a10-41c7-889f-4ecd96b8c789,WH-WEST,JAF-004,5c135492-9767-445e-93c9-4310edc46ee8,1,2026-05-13T22:31:23,,committed
6319650e-22b3-4177-b1e8-129d64be2131,WH-EAST,BEV-001,360f4ab9-2206-4667-862f-5f7d0d56c48b,1,2026-04-08T07:07:27,2026-04-08T07:09:27,released
873dbd04-1200-40d2-82ab-a047c688daef,WH-WEST,BEV-001,4f08ac35-c0cc-48b2-a31b-47f1c721c957,1,2026-06-22T13:45:37,,committed
b50330ec-971f-48e1-8605-1a0610023ee5,WH-WEST,JAF-003,475a8ad6-d8aa-4a17-8047-dfbdb3a25822,1,2026-07-10T02:52:37,,committed
35d17eca-603a-4a76-8e79-02ddc696cd9d,WH-EAST,JAF-003,ee223367-93d9-4246-a839-b90a11cb955c,1,2026-04-04T10:14:43,,committed
c58a0cbc-f690-4e6c-a8c6-f49184910441,WH-EAST,JAF-003,d18393e9-fe4a-4487-8c7a-d52deea7f528,1,2026-08-03T23:50:07,,committed
888f0217-fc4c-486c-8527-cfc9d0bd6bc0,WH-EAST,BEV-003,d18393e9-fe4a-4487-8c7a-d52deea7f528,1,2026-08-03T23:50:07,,committed
df7344db-0839-470f-87d2-623305778fb7,WH-EAST,JAF-003,d18393e9-fe4a-4487-8c7a-d52deea7f528,3,2026-08-03T23:50:07,,committed
cb3cd8b7-061e-4183-b3ea-7cf2371e8a51,WH-EAST,JAF-004,5f150015-225a-46fb-9cc6-cf62607d178d,1,2026-06-10T22:23:17,2026-06-10T22:53:17,expired
55f3f14a-687e-487e-88a1-7eba40c5c942,WH-WEST,JAF-003,c51a201f-09e0-48ac-93e0-d1f7145f12df,1,2026-03-02T20:37:29,2026-03-02T20:42:29,released
d7f78fc1-26f1-4f5a-a98c-227268f80d09,WH-WEST,BEV-002,c51a201f-09e0-48ac-93e0-d1f7145f12df,2,2026-03-02T20:37:29,2026-03-02T20:45:29,released
760d2a98-7b01-4940-9732-1cdf8ce5d4c0,WH-WEST,BEV-003,c51a201f-09e0-48ac-93e0-d1f7145f12df,1,2026-03-02T20:37:29,2026-03-02T20:40:29,released
2ac65026-7eba-469e-b87e-80ed7f68e91c,WH-EAST,BEV-005,77fbefc4-134f-47ef-b6b7-6ea73afa5d54,1,2026-07-11T15:46:19,,committed
127448bb-76c4-48a5-9cc6-57fbf32744ee,WH-EAST,JAF-003,77fbefc4-134f-47ef-b6b7-6ea73afa5d54,3,2026-07-11T15:46:19,,committed
ac670283-25f6-42b2-a328-8885317a3fd0,WH-EAST,BEV-001,a7eb73fd-e44e-4cf0-b320-985f6da24df8,2,2026-06-08T09:22:45,,committed
92fe5f04-6cc4-46e5-a0a0-f0fa8b3fcb69,WH-EAST,BEV-004,a7eb73fd-e44e-4cf0-b320-985f6da24df8,1,2026-06-08T09:22:45,,committed
fa17cc46-8d23-43d9-9319-a0b729d03af0,WH-EAST,JAF-002,a7eb73fd-e44e-4cf0-b320-985f6da24df8,1,2026-06-08T09:22:45,,committed
762aebd4-a30e-4797-992e-874d05fd60c1,WH-EAST,JAF-004,277b7eda-a86c-4d76-b444-ef9536e16caf,1,2026-06-22T12:05:36,2026-06-22T12:47:36,expired
67e4d197-8f0d-4460-baa5-ff0e2e8776f6,WH-EAST,JAF-002,277b7eda-a86c-4d76-b444-ef9536e16caf,1,2026-06-22T12:05:36,2026-06-22T12:32:36,expired
e856fd76-cf92-4375-84cc-bd3100acb5e8,WH-WEST,BEV-005,7d2f7fc8-28a5-423d-aa04-1feabd721464,1,2026-03-02T23:50:01,,committed
0f1adec4-d67f-457f-b4eb-fe97fb82b765,WH-WEST,BEV-003,7d2f7fc8-28a5-423d-aa04-1feabd721464,1,2026-03-02T23:50:01,,committed
a6ed0f5f-a693-436b-aac0-e43883ae4b58,WH-WEST,BEV-004,7d2f7fc8-28a5-423d-aa04-1feabd721464,1,2026-03-02T23:50:01,,committed
daa0cc30-4584-48ef-96ec-4a87b769d4b3,WH-WEST,JAF-005,7d2f7fc8-28a5-423d-aa04-1feabd721464,1,2026-03-02T23:50:01,,committed
4b0ca6df-4ba3-4442-b90e-113f503cfeec,WH-WEST,JAF-005,afda4288-304d-4828-acdb-80d4f560bb27,1,2026-05-12T01:57:54,,committed
58e4fe38-9011-4089-a509-e41f93436e25,WH-WEST,JAF-003,b9c567fe-1638-430d-b7b4-148421ba2da4,1,2026-04-01T19:55:49,,committed
4af136b9-34a6-404d-a7d5-7a5b9af1faf1,WH-EAST,BEV-005,12b03779-5564-4672-bc05-ea16b3c139df,1,2026-07-28T02:03:56,,committed
8b6d90b0-b22a-44b0-b21f-516ddf049357,WH-EAST,JAF-001,12b03779-5564-4672-bc05-ea16b3c139df,1,2026-07-28T02:03:56,,committed
56672238-b7ac-4339-af59-99c1a6989963,WH-EAST,BEV-005,12b03779-5564-4672-bc05-ea16b3c139df,0,2026-07-28T02:03:56,,committed
5af6dbfd-555b-4bb8-b67a-c92a2c9b12cf,WH-EAST,JAF-005,12b03779-5564-4672-bc05-ea16b3c139df,1,2026-07-28T02:03:56,,committed
c2d5d709-fdc9-4dbd-9114-7007adaef4e4,WH-EAST,JAF-002,7ea3028b-6aa0-45b6-963b-e4e638ffc3b2,2,2026-05-31T14:03:40,2026-05-31T14:49:40,released
6a2d040f-d6e6-467c-8053-1dafaa68a654,WH-EAST,JAF-001,7ea3028b-6aa0-45b6-963b-e4e638ffc3b2,0,2026-05-31T14:03:40,2026-05-31T15:02:40,expired
e2215206-8f74-4ff3-9f0b-3fd4153a7db0,WH-EAST,BEV-005,7ea3028b-6aa0-45b6-963b-e4e638ffc3b2,1,2026-05-31T14:03:40,2026-05-31T14:27:40,released
09168a47-6d79-4ef4-8d79-393ef5f6be3a,WH-EAST,BEV-001,4c6f812a-9e6c-4051-bb58-de0c8d48b36d,1,2026-06-19T13:12:03,,committed
50f16476-426e-46f2-8eba-0572216f7a2b,WH-WEST,JAF-001,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,0,2026-05-20T10:49:19,,committed
3f576756-f665-464d-a19d-08f79d4f15a3,WH-WEST,JAF-003,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,1,2026-05-20T10:49:19,,committed
b4343ade-d785-4b90-b5a4-929a3deda3e6,WH-WEST,BEV-003,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,1,2026-05-20T10:49:19,,committed
2d706ecd-59d9-41f7-b26c-8a2ceef95b4a,WH-EAST,JAF-001,c1acc31c-43b6-4c7d-a06d-f6591cbe7578,2,2026-07-15T20:23:11,2026-07-15T20:51:11,expired
e7f34175-e629-4c18-9016-d1c8a4e82d4b,WH-WEST,JAF-003,858d1698-fa52-4cdf-903d-2f156ced2832,1,2026-06-11T08:27:17,,committed
5da1012e-0e54-4f0f-94ea-7dd4da39420a,WH-WEST,JAF-005,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,2,2026-06-03T04:17:47,,committed
7e122c9a-25f4-4594-bcf8-648531cc33b9,WH-WEST,BEV-001,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,1,2026-06-03T04:17:47,,committed
71d2ab0c-1013-4de6-a3cf-6348938ed664,WH-WEST,JAF-003,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,1,2026-06-03T04:17:47,,committed
f23b77ce-1af5-4c84-be08-5c2cd5c99107,WH-EAST,BEV-004,6524e0ba-b2ab-43b5-8c04-7393c02b70f6,1,2026-03-20T15:36:41,2026-03-20T16:14:41,released
b452fd9b-f5d3-4d02-aab8-a9cbddd8aa62,WH-EAST,BEV-005,a8f24487-213f-45a8-8bc5-0b6921ee33a2,1,2026-02-19T14:27:33,,committed
da20dc05-24f8-4310-bdf3-2a70ec1e57e8,WH-EAST,JAF-004,a8f24487-213f-45a8-8bc5-0b6921ee33a2,1,2026-02-19T14:27:33,,committed
efd5a14a-3841-4e15-9f65-aa32b58b5503,WH-EAST,BEV-003,dea73aef-b915-4ef4-b6bd-f3f862016447,1,2026-06-06T09:07:21,,committed
25d8bfc0-d7c2-4d6f-aba3-b7df47dd0223,WH-WEST,BEV-002,35615743-1856-47ba-bde8-c5d316d764fe,1,2026-04-02T21:09:20,2026-04-02T21:49:20,expired
97982495-8833-4355-af1b-9989062e95e5,WH-WEST,JAF-004,97a749d2-7850-441e-99be-05d74b5c6955,1,2026-04-02T20:51:45,,committed
e2e4f388-51f2-4e60-baac-c68d81befffe,WH-WEST,JAF-001,97a749d2-7850-441e-99be-05d74b5c6955,3,2026-04-02T20:51:45,,committed
