customer_id,marketing_opt_in,preferred_channel,preferred_language
270b35bf-74ca-4601-91d8-16fe5196ca5a,False,none,en
4feef355-aeb7-41f9-a391-7f991eeb7b15,True,push,en
45ed3c5a-3c94-463b-91d2-73d3333fe5fc,False,none,de
d7615aca-6de3-4a17-8fd0-212330ca9c28,False,none,de
8639eac0-9cd8-4fe5-9e10-8526a16018d1,True,push,en
8ebb4b7d-ed19-43be-a647-6c3a9a6a166a,False,email,fr
3b5801eb-5e85-44e1-abb0-6e1879e5e0ac,True,push,en
6f80c5c6-04ed-4548-83b7-aee06e3700c4,True,none,en
861181e6-5d97-48a8-bbe4-226caa976140,True,push,de
e4adb740-2faa-44fc-bc18-4aa698032414,True,email,es
68f7b3c8-c205-42bc-bb75-a97603ceab5f,True,sms,en
41ca48ad-5cc0-4e25-83df-63d166b91a12,False,none,es
71f1cea1-588b-47f5-93c3-4e649541a9e4,False,none,fr
367f1e9a-938e-4d15-8ec1-50ce91fef6ce,False,push,en
0d78df79-b2dc-4cea-b7a0-712c91c0433d,True,sms,fr
0b7ba743-6819-4540-8542-b7fa14bd996d,False,none,es
da9de603-2c96-4356-820d-7c1e9ac4dde7,True,email,de
5fccc95a-c30f-4525-a4a6-43861baae99a,False,none,en
bacd6bed-844e-4650-8181-7f73dd1352e2,False,push,es
b0382b3d-f5c4-4ecd-9e82-9ec911feb36a,False,push,fr
e100dd4b-6c96-4036-88a6-8813aa5a718f,False,none,fr
2ffdab76-6ec7-4dce-bd58-e9b2f6da991c,True,email,en
10687c1c-9437-400c-a604-0e19882c65e1,False,sms,es
9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,False,email,en
64fec69e-52e2-471f-9fbc-7a8e33f991bd,True,email,en
07ef23e6-1d65-4721-a3ce-889f1c58f021,False,push,en
0488eb84-da07-441d-ba11-055850946457,True,none,de
f3abecde-d032-4605-876c-6373a9a9e65b,False,push,en
62b38185-a937-473c-b04e-833be36219e6,True,email,de
8e5821f5-d035-421b-a56a-6ed02c100432,False,push,de
c1d42cf2-74d9-44b1-a0a2-c85935c413be,True,none,es
285bfea1-4dec-4f9d-a9f6-3b3cb20fdde9,False,email,en
ed5f2f3e-8bef-4da7-b30c-90c3fa5f40ea,False,push,fr
05f69a50-2703-4591-a792-14e2e5994b43,True,sms,fr
f6489f0b-4a7a-4dd2-97d4-d0008f662858,True,push,en
723f776c-3ad0-4fa2-8177-a80f2cab59d9,True,push,en
534f7dee-6c8b-474d-b7be-41fa1dbbe93a,False,email,en
359ce707-dfea-41f8-be3e-8689b460486f,True,none,fr
c0ec2b5c-22e2-4010-a8f9-94431d5860c7,True,push,de
8386c889-4e1d-49ce-9d61-12c967dad0f9,False,none,en
f3feb7f9-9069-4fd7-be91-3800d1307935,True,sms,de
d51ebab3-97b1-482d-9ccd-7368f01000f7,False,none,fr
af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,False,sms,en
8e104807-9dc2-4625-a1b7-9d858ddd96de,True,push,de
ef097aa6-f4d9-4c16-bc17-a7cc87116f35,True,sms,es
43217606-3354-4bb8-b967-c358331d8375,True,none,en
3ad60b3b-8b4b-4504-9d49-adfd74fe548c,False,email,fr
8678daa5-37e5-4e54-8c81-551df8fb8c0a,False,sms,de
9eac28b8-2264-4e48-9c2c-b3f7384bc20a,True,email,fr
bf060a41-af0e-4932-b757-4f010ccf07f1,False,none,en
caa8f40a-63c6-4789-87ad-05b99d694a15,True,none,en
b2310c7d-702b-4e62-b938-3b19262bd9e9,True,sms,en
7755a749-3460-4f0c-a33c-428dccd20885,True,none,fr
90249383-3427-4005-a185-d20f5542dae5,True,none,en
a054cb90-d7e9-4236-9533-fc7fd2b1fd77,True,email,fr
18b69140-479d-44b6-8369-04a49414f975,True,email,de
2661b9e7-3b2c-40ea-b349-251363d10a4e,True,email,fr
28a5a7b8-b34b-47a6-91f7-8e384d6b6f59,True,none,en
436ca6dd-1cc3-4ff0-986c-eabb97606b9b,False,push,fr
4675a031-3216-463d-8c4d-42ea1283bd56,True,push,de
4740d6a5-b760-477f-83d9-7d1c3e04f0ba,False,push,en
890861ac-5e77-4568-aaff-807b37e6f872,True,sms,en
04b679f3-0691-47bc-975a-fdac41f52db4,True,none,en
ddd9ed38-6351-4568-b08c-8f6c92cb84a8,True,sms,es
15aeedcc-eed4-453e-850c-7f876e54c4ab,False,email,en
3218db6b-84e5-453d-8de9-a966eecbacc6,True,none,en
627b564c-f368-4634-b7f8-d7e1c5ee980a,False,push,en
a4bf9059-6cd4-4e62-9a86-ff20975d7434,False,push,en
05fae288-07c2-4e99-a945-fa3fbfa123ed,True,sms,es
7745384f-ccaa-4363-a18b-5e9ff0a824c0,False,push,en
99908d5f-92b2-4e74-812d-8fbf41ddc894,False,email,fr
c0a8be37-975c-4b34-8989-1eb846c63871,True,push,en
9a689679-4c75-46ba-92d3-6b5b0c51a34a,False,push,en
6bb94756-3d64-40f4-9ecb-bc26ede41625,False,push,en
47e4f30d-f965-45df-8474-93d5aeaf7cb2,False,push,de
a296a891-b126-44e1-a271-9228cc28b3bc,True,push,de
b27a07f1-ddf4-4134-9f7d-1b1ac869b110,False,none,fr
9bac4be0-d703-4f1d-a088-1bdb362d3246,False,email,es
296a6b8f-b21e-4485-ad7f-18c1262a0764,False,none,en
4dc2aa9c-8633-4861-b795-5b285cf76a1f,True,none,en
5b4df518-7c6e-4957-8906-e33505acee31,True,sms,en
c710ee81-7487-44d1-b65f-69a898acaf69,True,none,fr
5b070f80-9227-43fd-951b-4c758d20070e,False,none,es
3eb1c53f-4af3-42d8-8608-40548ce4843d,False,push,en
50e6ae18-ad0a-4f68-bb3d-e1a8b80eb58f,True,none,en
4b8b181e-668e-45d4-a8e3-7180a41cf064,False,none,en
22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,True,email,en
103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,False,sms,de
3c7a4cde-d92b-4d90-a731-9c0461ae8c90,True,sms,es
672a02fc-236c-4c57-9ef9-218b783ce0e3,False,push,es
c5ee9489-e7ea-4da3-9a86-b34c76f6d340,True,push,en
212484cd-56e9-4934-ab9b-69d43228ee16,False,push,de
4c710db6-7317-4d70-8dcb-6af9a4068e8d,True,sms,es
2e1fd151-264e-4a4a-8584-733dd5da3152,True,push,en
a768163c-0781-430b-8703-ce1ce473c762,True,email,de
0872893c-bf01-4853-b91f-a1cc0263fedf,True,email,en
b8cf5c4c-27e2-4106-9058-eb38559661e0,True,push,en
04edb858-b8d9-455a-a1f2-f236df11a91f,False,email,fr
12c154ff-46ac-45a7-921c-2404994ecc21,False,push,fr
7e26cac1-f9ea-443d-a6d7-b0d624d82143,True,email,es
5484b02b-221a-4bbe-86a3-3eccdcf8d2ae,True,none,es
5ed25035-4723-4154-823d-a8c8b4c02e51,True,push,en
139f4019-998c-4c6f-8c4f-a97a756af68c,True,none,en
4b14013f-d7e7-44b8-a287-329bf6e298c3,False,sms,es
d6ca3f18-6708-4e27-9196-8a2238aba9b0,False,push,en
a3d91be1-b5d9-4d3c-bdd8-ab49cd378f30,True,sms,en
f14bcc19-681e-43a6-94e0-9748a8455850,True,push,en
cd67e795-f5fa-470f-9a4f-4060d5951279,True,sms,en
0688ed48-bbd7-41d6-b5ef-c2cd771f72c2,True,none,es
8e119f8a-036b-4da9-bbae-98ab4fb61e2f,True,push,en
3f1fc492-e8ed-4840-97a0-a56592fdc1d9,False,sms,de
ce69d742-4723-467f-9e5d-262fff84a6a6,True,push,fr
e94d8a6e-9b23-411a-baf2-75f02c42d8cb,False,none,en
05d8d4ba-5569-4f0e-985d-5f63fbfee659,True,push,fr
fe1ef2c8-17e9-4560-bca8-d42ce43d899f,True,none,fr
2347081e-7ae5-4085-a0d6-d1f551721f69,False,push,fr
5b16d3ac-510a-4143-8a0a-785ce783f3d8,False,none,en
f962820d-d110-4903-9fbd-86a2ba5a9687,True,none,es
dcddb844-390f-4861-a4ee-0a32b75bb218,False,none,en
d88e53e9-6885-44c1-a0ce-e8ea44f2dcfc,False,push,de
faae2750-9c1c-4c70-96ed-e845374e4e5e,False,email,en
7b4010bf-8e77-489c-83e9-0056299e9429,True,sms,es
3a1577eb-7860-498f-936a-da13e16cbd8c,True,email,en
899ea741-e615-4f9e-ad30-286f6f306f00,True,sms,es
80617fda-335d-411d-aed3-ca3917a8cff2,True,none,de
5a056723-8fb6-4708-ba04-edc4e2854e74,False,sms,es
ed79e1d1-f247-47da-b20f-17c6184db706,True,none,en
430e5411-6ed3-439b-93c3-e885b2a37d0f,False,push,fr
19d5ac88-a8cd-46b8-9f3d-d5ef3a0adfe2,True,email,en
83967256-31c2-4fcb-a61d-2378ac6f1ad6,False,push,de
d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,True,sms,en
848485f0-198f-4efa-8335-707db71a7434,False,email,en
1a1397df-b2b4-4791-93d9-87ac9062f545,False,sms,de
64ad7907-f83e-403b-b5b4-b1deded9bb1d,False,sms,de
eccb6e23-700f-4b9e-803e-9c681f12dd9e,False,email,en
2ef9867e-e76c-4d07-8089-7935ba03ca03,False,none,es
4cd79f83-9fc7-43e4-a4c1-89402b7124e1,True,push,fr
d64805ac-2294-4438-af7d-1f1483e8fd7b,False,email,en
1bf35f99-4627-4c80-a5f8-0797538eaf54,False,sms,en
d4d6e685-70a2-49ea-b511-383a54d18cfa,True,email,es
8e312b31-712d-4fc0-84dd-27ff2b1dd09b,True,push,es
ae6e644d-c310-4f23-84dc-5063fc2e2953,True,push,de
e50d93de-3e78-4f09-8406-df4f27f26c8f,False,none,en
4126c950-a88a-4305-895c-96d7e076897e,True,none,de
6a49a618-20de-4b7a-af94-1b4afeb9a85e,True,none,en
33ab4667-4cdd-435a-875e-305ea36ebc4d,True,none,es
2bdeb3b7-a894-4fcf-8218-e41167bc557e,True,email,es
fa2a460e-af12-4197-b38d-d2822d96e879,False,sms,de
3cc240f8-bb78-4677-a387-18bb7667c3ea,False,push,en
d7af9974-5b4c-4c70-85c5-1f7ff782da88,True,sms,es
f35eb7b6-1b25-433b-90b5-29212b72f6e2,False,none,de
2ef2eede-fcc3-4c79-a843-4f5ae828d591,True,none,en
863114b5-ba0b-4849-bbc4-d76d59fd0215,True,sms,es
a3f993fd-aeaa-43c7-9e5c-9ad7b7c0f8d9,False,email,es
d45ce04e-1258-4744-ab7d-af982c28565d,True,none,fr
5350fafc-45eb-4871-a195-d1cc090f9d9c,True,email,fr
e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,True,none,en
33f27548-d085-481a-aa4f-a851fbebe0cd,True,sms,de
495a6541-1c93-4076-90e3-345d72d9c83c,False,push,en
b81636bb-71f3-4ace-8eb7-628abe1eac07,True,push,en
f8486fce-bc07-4a4f-a6e9-ed6a06ba996c,False,push,fr
59292cdf-6314-4444-aee9-45a78c76dcbe,False,none,en
7863e37d-24c8-4e18-8730-ea7e2a65606d,True,sms,en
c37c5233-7b26-4427-8ed9-ce36cc9ceb00,True,none,en
967d3e2d-8b15-4f43-a6b5-d1dd3934707d,True,sms,de
93c6c6a9-16fb-43ad-bd64-1ee5eccdd750,True,sms,de
3810f8e6-9278-4c26-9be0-d6d6c35fe477,False,email,en
bea5ef1d-43b9-4df5-b3d1-436f675ec066,False,sms,en
017413ff-58e5-4097-93e6-84f98038b20b,True,sms,es
61004774-fb70-403c-ae81-a1e9cd187146,False,email,en
5b6d3273-0554-4f9d-bc05-2157626c1ad0,True,sms,fr
27133460-80a8-449a-b422-65bfe97af456,False,push,en
ab833d6f-87cf-4229-a1f8-707b52a55e5e,False,none,en
866ec748-2021-45f8-9170-6c393fca1e65,False,push,en
b43ea9dd-823e-4930-9110-31ea0eaa05f3,True,none,fr
63b6d2f8-4e38-4b4c-bf67-6651399b4453,False,none,en
4d6ee3e3-9ec6-4c2e-9552-a75af6d19f14,False,email,en
0ed041f5-3d65-4f50-b23e-849b527ee107,True,email,es
77b903b9-c97e-44ae-8274-9dea7b101277,False,push,en
9668fd00-799b-4cff-811f-a3e0528d255d,True,email,de
bcff2252-fa4f-4a03-88eb-6ff7b0e010a0,False,none,fr
1f2b91fc-75c1-4628-aec0-5cbebc88f0bf,True,none,en
aa006c1b-6b97-4f02-99a9-57923d13eb8f,False,sms,en
0b4a904c-b6d7-4355-b1ff-3744b3831112,True,push,fr
1ed31084-8b68-49ca-91d6-7162d8521c02,False,none,en
6f1db361-6600-4690-8cd8-5520d4257b7f,True,email,en
8252af4b-fdbe-4139-b9a2-de4ceb670886,False,email,es
341da637-6927-4a64-8183-13ec96005b5f,False,push,fr
d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,False,sms,en
b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,True,none,fr
254a6b6d-5dcb-4d20-88ce-e2e448935a93,False,email,es
7c2a3f62-d757-4322-a213-921d7c370838,True,none,es
148d63de-77f4-461d-b3ca-5369e9a98e7b,True,push,en
fa08fd03-3569-400d-9d63-e8ae15712195,False,sms,en
8f06b288-f9eb-454f-adef-47f12b7572d7,True,email,de
779b7f09-bfd0-4ab7-a46f-9f6eecb13030,False,sms,en
f459a5e8-b280-49fd-904a-3cd3746f4f16,True,push,en
77475cfc-c7a4-44fd-aa82-b68053aa7540,True,push,es
4ecae9d3-e8de-48eb-baf6-e76c81c58c66,True,push,en
b60e68c2-1b3c-4a8b-a056-a39fb4e6a320,True,none,es
4ed3232e-6117-4b38-9d59-265a217c91cf,False,sms,en
6d24a27b-89f9-4e69-8c83-6f87ce5b6d33,True,email,en
7902cccb-bb75-45ac-92b3-688e65d231bb,False,sms,fr
058a019d-da8d-434a-8e8b-621c3b214928,True,sms,en
e039c2ef-fe4c-4d60-97ee-99d043299f0e,False,none,en
c630fcf6-11c8-465f-9498-0839aee67e55,False,push,es
64e25b29-1b93-4db3-a929-7fb7183288be,True,email,en
cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,True,email,fr
3483e39a-260f-4974-9366-50c2d833307f,True,none,fr
e860f5d5-878c-468e-a446-059ba8434d4b,False,sms,en
8416975a-1321-43a3-b3e1-577aee3b59ae,True,none,en
5f22d013-c3f9-44a7-aeba-0975da12ffcc,True,push,fr
e215d555-cc18-4890-8969-89abf72d28ae,True,email,es
5f31277a-2dcf-4273-81e3-312413596a23,True,sms,en
943fb486-16d5-4258-99e7-8340b1862e76,True,sms,en
9813cce1-ec92-4b06-b6e3-ed8a73e34436,True,none,en
a48b7707-e594-444f-854e-67d65eb9105d,False,email,de
d47fa6a3-60cc-4d46-8dc2-9b3fd5e43153,True,sms,de
96f16837-3562-4765-b8dc-ddd863a970f2,False,sms,en
87a00a98-1d65-4fba-92f9-41ac07bce2bd,True,push,en
7bfeca78-8e06-4644-9d0b-1470c32aa9e7,True,push,en
3785fc7c-35aa-4e40-b620-f54b10e8a832,True,email,en
73d9c423-e9d4-428f-bfaa-b073b2c1f454,True,none,de
72ad36e6-90e5-4d1f-8978-44a18ed7d4e0,True,sms,de
c052cca8-a71b-4e49-b713-c012bcfce146,True,none,en
8e5c2f29-44ce-4f60-b818-8b728f60b79b,True,none,de
fa7960f6-2060-4fc8-a154-148e0c543e8a,False,sms,fr
4ba45839-9bf9-4071-b1ca-52719a49c9fa,True,none,en
6faa20a4-1e8f-43a8-9a45-33ae5f675190,True,sms,en
1a1e8918-e445-4bc0-8fa1-5a470711d51d,False,push,en
14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,False,email,es
26b9f21d-cabb-40f3-b28e-71549d01a6e1,False,push,en
8699b9d8-d299-411d-82bc-9ee94abdf576,False,push,fr
c9d0d7ff-0b5c-4b60-ac5e-0389909cf62a,False,push,es
e8e92a9f-bec3-4873-951c-b05d0fe37715,True,none,fr
ea224baf-b892-4ba2-b9f3-d14cc512820c,False,push,en
e0df02ff-f788-4191-9881-df0d6c775206,False,email,es
2fac4408-7728-454c-94d8-16b7262380b0,True,email,de
e58c63e7-69a9-49cb-947e-5841010ca567,False,sms,en
913a8985-53b2-4a69-b2a2-3e44370275d4,False,push,en
a970776b-59ce-47ec-9e77-946229a8be45,False,email,en
34ec60c6-4248-4ad1-8dd9-759b309578a4,False,email,en
4559b465-3dfc-40aa-84fe-31c153b4c0d8,True,sms,en
2e0d6ce4-794d-4494-bd1d-f44dbca8683f,True,none,en
a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,True,push,en
a5781cf5-d32e-4370-b0f8-4f229bc0efa4,True,none,es
58e0c4db-27d0-4c06-9252-c40364b1ae74,False,push,fr
6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,True,none,es
4423c47b-1f8b-4df4-bfe9-531cd8e6441b,True,none,en
c3f68ead-12e5-4a95-9f20-2c9529a5f08b,True,sms,en
66975479-1eec-445e-a34d-78b59cc44f64,True,email,en
aeb1bb4a-8548-48ed-a8e2-c31bc682b091,True,sms,en
300faed1-594b-427c-894e-c46855f06f22,True,sms,es
40da201b-b0f6-453a-97ca-b9d61306ad15,False,sms,es
7c0459a0-2d38-460e-8653-72aefbf15570,True,sms,de
e9415456-41d5-4caa-84d2-e8a6d49cb1ae,True,sms,de
b69dd468-7a0d-45e5-951c-ead1fcda2225,False,email,de
30380af9-7c90-4e56-9717-61064c5ca79c,True,email,fr
26ef1453-7eb5-4f13-9c8c-22a3f738d060,True,none,fr
bbe9e834-7071-42d6-8970-aa7301b72ec2,False,push,es
df8c3dd7-4bc5-4996-98e5-18e7ec0046e9,False,email,fr
89c8f0cc-3bd3-4bf1-9560-ae8aad1315ce,False,none,fr
cb969dd8-a609-4b10-b213-d1011a90ef2b,False,sms,fr
875e080f-6237-421c-b26b-433b3b0c6584,False,none,en
19296d35-a0df-426f-88ed-d3f5323adb8a,True,none,es
816f5acb-1a37-44ba-8ce8-25c40cec4d06,True,email,en
e4bced79-6e2c-4b22-a6d5-199ed87ca7ee,True,none,de
f044be50-29c1-40c4-a16c-a1dd1f95d6f3,False,push,en
1fcec697-8153-4717-a361-5a4257e0c9b7,True,sms,fr
125d87d5-a36a-4f4e-865c-3122386e88ca,True,email,en
cc9cb0b1-f5d5-4fbb-ae89-025a80fb57c1,False,none,en
d23755ac-d315-4dfd-ae80-4fa042f7d833,True,push,de
3bfe5d2b-8ab3-473f-b56c-cdd86fff8877,False,sms,es
5dbe3a93-bfd1-48f7-8040-dacc81b641f3,False,push,es
3c4b0324-423a-4e3b-884c-c93438a59688,True,push,de
5bbca380-854e-47a4-ae5c-fd631650a115,True,none,es
f4c0d073-250c-455a-a84a-848e56ae7048,True,none,en
cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,True,none,de
953ad96a-103b-4460-a3b5-14b78403eb5d,False,email,de
07571aa5-5581-4cf0-9a68-006051f37c8c,False,sms,es
97bbee89-2209-4d9a-9f20-d3327baf7efe,True,push,en
8fe1e8f7-9891-4978-ae6c-34234f35c728,True,email,de
ff4e2ef5-4f72-41f4-90ea-4f40665b9f5b,True,push,fr
3f3af4f6-a87b-4f03-8669-2e1a8e3c6d8b,False,push,en
993cbf30-efef-49e5-b5ad-7aaf3db149a3,False,none,es
b745eacd-b8ee-4507-82ff-98d3c4daffc7,False,email,en
1233e680-06d7-4b38-8c6e-796ef158556a,False,sms,es
2a26f327-c9ef-40f4-bb8c-c809417caad1,False,sms,fr
54c7fff7-8475-4ccd-a380-7e8187501723,True,none,en
a31129ac-6e82-4a23-86f3-3d708e019069,False,sms,en
3dc87d1c-7942-471e-b947-26b7ec78cedb,True,sms,en
485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,False,sms,fr
cc6e430a-d0ba-4c08-8809-84cbb2347a9f,False,email,es
3cec8c73-424f-46c6-a5a7-cb5cd5141538,True,none,en
122af8ba-58aa-4655-b297-e90d616f0bf6,True,none,en
1922f6f3-ba06-4233-8d88-c1a9303a6a2a,False,sms,fr
2f771a5a-3d76-48e3-985b-b7e91e092c46,True,push,fr
7c45f68c-bbba-4b82-9457-03de08fe8287,True,sms,en
2609004e-90a8-450e-98f3-5ebc16841cd5,False,none,es
ac4632eb-3a22-4956-896e-0a3899a647f1,True,none,en
5c3c91f4-9d48-426f-9862-e165bf8f616d,False,none,es
7c66bbce-e687-4e15-be85-d960c3de159b,True,push,en
ed7f8737-2c99-408f-afd0-f91c740e414c,True,sms,fr
1439dc05-4ab9-4995-90c7-d9437ae94f50,False,push,en
aa0533fd-252b-49cb-8070-77b5c88b04ee,False,push,en
26ce484a-a527-4fe1-903f-2809a03fd21a,True,sms,en
ec4bebdf-042b-4c0a-9846-f86a1a9685e9,False,none,en
701ab460-123c-42eb-bae0-fbe7a111ebd7,True,none,de
3cbc7f74-54e3-47c2-b02f-229f7ca60a5c,False,push,en
57476af2-aff3-4f50-9313-77926b1859bc,True,none,en
bf03895d-6d44-49a2-8183-81c4e89eac75,True,none,es
94638355-4830-4837-8708-12531dc89dbf,True,email,fr
a692df88-38f3-4725-84a6-73ec7e6c7ab5,True,none,es
f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,False,email,fr
49421d99-2baa-4a3f-bbff-4e4d4e0062aa,False,none,en
2a2c365a-ac9d-4106-a494-678e09ae412c,True,sms,en
543b48b5-22b5-41e4-8e3c-704fc8f03e8d,False,sms,en
adc6b3eb-08c6-47a0-a6ce-19384284547a,True,sms,es
07365e1d-9d4c-4185-859e-d5757178280c,False,email,es
45514547-8413-41d4-ba88-c1240763e5e8,True,email,en
cbd53684-acf0-447d-b61b-35f8bcde6edf,True,email,fr
7e394ed8-8aae-477f-9649-5d3e7f5658fb,False,push,en
019bbbbd-bb75-49d2-8d74-d1c01012bd21,True,email,en
c9276a13-5b0f-4ce9-8802-3e0ead192508,True,none,de
a9976a20-42e5-4c26-a2d0-6ab72973887f,True,sms,de
96f4e93c-c759-4fc7-b4a3-c8a153858bea,True,sms,es
2e2960d6-f2e9-4048-b234-fb21f0f72405,True,sms,en
d84ec4ed-ae05-416c-9cbe-eace4567132d,True,none,fr
7bb8fda6-2726-4199-a7aa-ed27cdfff312,False,sms,de
d0c20886-5575-4356-8218-337197faa2fb,True,sms,en
af3dbfea-4df6-42c8-9826-57806904f81c,False,sms,en
b8edba64-3db4-4841-8f8d-dc00dce6fb67,True,sms,de
0d2974c5-d4de-4163-bf27-73d86a77b048,False,none,en
c9750567-c933-4797-9313-ec159ddcb6d2,True,push,en
cf2dbf35-0461-492d-81bd-a783c553409a,True,push,en
0bb6fcf3-0741-4179-af46-d26c45b77171,False,none,en
84f816bd-12e2-4633-a419-fc80705977e6,False,email,en
9db0e79f-fdea-4290-ba7b-114141f33d1f,True,push,en
cec4dd97-5c6e-415b-ba06-47dc8ef4570f,True,push,fr
a98f640e-492a-445a-8a0d-7d444e98f1a9,True,push,en
40c4aa0f-6d19-4084-820c-5764f87d9184,False,push,fr
2a6409ee-29ac-483f-a2a7-9074fcb50191,False,push,en
8f9052f4-d761-416e-8b74-a71f640df0d7,False,email,de
69731d27-9caa-46cf-8933-d01e29b20043,True,push,en
aeea9d66-6c0a-4d7b-95ee-d3d25c66a5ac,False,push,en
0327ed4c-b4a3-4746-9221-3bb172a05c50,False,none,fr
0edeaba5-35f3-4e68-98ca-f412d9cd14b5,False,sms,en
4232e434-92ef-4ff9-a069-d1e5312ebda2,False,email,en
3455f0ff-3219-4cd9-acd8-091f34518293,False,sms,en
b169789c-d0e8-4853-819c-555646263d18,False,email,en
d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,False,email,en
71ed3bfb-d094-47b4-bd02-9589f31e4c1d,True,none,de
bd081d89-0320-4774-bb4c-798b6e253b0e,False,none,en
d7290d30-60da-438f-a6f7-99a66828a1ba,True,sms,en
d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,False,sms,en
21c61b96-d053-45f3-9730-c3483fe288d2,False,push,de
4a81b4c3-9e04-4757-a7c6-3191447eadc3,True,email,en
17e24a9b-119c-4ea7-a53a-bb757c70ad0a,False,none,fr
86fb0f27-e52e-40a4-8499-5f1610574213,False,push,es
265cf9a7-b023-492e-9e62-3896325f1c48,False,email,de
b418aed1-0951-4085-9fe4-e750e7fe45f9,True,email,en
13ae1187-ebff-4588-bbf0-db26b1bbb598,False,none,en
69f9f173-1ee1-4ba2-a1be-005dc5f305fd,False,email,fr
0f708081-5838-40db-84a9-ca8b6845336f,True,none,es
adf0d9db-c6a0-4226-a93f-30482ccd9d28,True,none,de
34a7e239-a098-4105-a6ab-b1a2c1c1c160,False,email,de
92bac428-565b-4fba-a911-e9f3dc3c5ad8,True,sms,en
066ca82d-85b8-45e6-b262-bac0bb3c0e21,True,none,de
20ae953d-06b1-4034-a24c-a173911af24e,True,email,en
15b9a6ba-816d-4956-936f-2894eff8b72d,False,push,en
02c02023-75d2-4ad2-89f6-ed2c2e7ae6f5,False,sms,es
438d7ce2-8d55-49cd-ab64-d781e25abb9e,False,email,es
1740f65f-2823-4d8a-9ff9-2bf6dfcddfb6,False,email,en
7e7c62c1-b8a8-4e9a-ab94-81a82d76e3e5,True,sms,en
ffd40778-a37e-453c-81d1-9a769cac4692,False,none,fr
5bc5dd9e-3670-4c84-be25-41eace68a711,False,push,en
03a59f85-596f-4b87-9ab3-5f1a84f37beb,False,push,es
19fee9df-73a9-41e9-9777-18d2a79ab8b4,True,email,en
ce73a9b8-27f8-4c9f-941c-4b99a646fb32,True,push,en
2480125c-2d37-405c-96b9-ca32b2c75b33,False,sms,en
3eaef1e6-c145-417b-875b-96a83a8a8dc8,True,email,en
bde10f4a-86e5-45d2-b176-3ec1222265c1,False,email,en
