id,authorization_id,captured_at,amount_cents
3614721f-9716-4f96-8667-184207d128b2,46b2f799-12b9-4bcb-9c93-e8633292eecf,2026-02-18T07:10:38,5700
663b0bff-760a-43ef-a496-d0bbdc0e9de9,3ae781ec-dfb5-4b4b-b16d-f2b6bf6009a1,2026-06-12T20:12:39,1400
45f7616f-3327-49b3-b46a-aeea339aeffa,8f369ea3-c0fb-471a-9e8f-d74d9c2e5e10,2026-04-26T09:44:44,600
a19af4cc-72f9-438e-b9fc-ca5b8793664d,57f05fbf-5cdd-48b7-ba23-eac2b209110c,2026-03-27T21:35:56,6400
924dfdbe-0548-4c67-98f5-c85a3da5ce87,bf43371b-8282-44a6-a633-20789a7b0887,2026-03-16T02:55:58,1100
e803b5d0-a667-4791-8d55-d229cd85a35f,fd5e661d-0473-47f6-86f6-9cce5ebba365,2026-04-22T02:10:08,6500
2486987a-a04f-4f3a-bc70-e6dbfafe2aec,96724d0d-eb38-42de-8ff9-143e97abb626,2026-07-27T22:57:52,4100
cdf770ff-3eb0-4678-b5eb-e04182695ed6,bc069e4d-7860-44af-a706-463a1f20b4cc,2026-03-14T14:08:19,1200
5b8fb14e-dbb0-4e3c-af48-61b74ebcf8bf,43299ae9-41c9-455a-b7d4-ebd00b1819de,2026-03-13T09:07:11,5700
d2a8d23f-8ed6-4e6f-ad67-068cad90a62b,a5ba9bc0-bfd2-4274-8c8f-eca84d828d7e,2026-03-25T15:47:34,1100
e78a52d1-8b1c-4e3d-8798-ce5259123eb2,2b2df650-66b6-4b5f-8b54-20d75be9e7ae,2026-03-30T09:05:41,1700
6e2690ec-9e19-4151-93d8-07b9001172d6,da42bb79-32f7-4d76-aa2e-3df1e9aa9da3,2026-06-11T03:29:16,2900
a21bc8c2-31f5-4b0a-a05f-aed333cb263e,df8f6699-4fcb-44fd-a396-6c71a2cddb47,2026-02-20T20:01:47,5900
79ea3d1b-8bee-4b80-9c30-d61604ffcf07,77353493-328d-4d49-a9bd-53a807ca6403,2026-02-25T15:07:27,6600
50455bba-ccab-47bf-896a-77a52496dced,77663bd1-34c5-4ec4-abf4-f54c0adeb8b7,2026-04-04T21:22:54,2600
5d9b8696-3616-475e-bc92-66bec249596e,8be45113-01b9-43c5-9466-bbf414bf37e6,2026-04-05T07:57:56,3400
cb24322f-3899-4f9f-9c28-b1589699fdc8,0adc36fa-e5cb-48cf-8858-30e088acafa8,2026-08-14T05:07:47,3200
2f606e70-945f-48a5-84d3-bf1c63e58da5,6930ac4d-86a5-4c23-81e1-35b720517a71,2026-05-12T11:41:37,1200
957e48e3-2aaf-47fb-8d2a-5c6e5cc10ae5,3cbf91af-ba47-494b-bc1f-ceae297ee163,2026-07-10T05:14:23,1000
9a2b3ed9-da90-4864-a7ab-5f16264d8408,6814d882-f1c1-4daa-86da-8ba9182c9dc4,2026-04-02T03:59:20,2400
3a7b0a0e-6add-4053-933f-5a4cea7dd0cd,cad8a57f-d08d-4928-b72c-3a52f73fa049,2026-08-01T14:02:19,4000
025f7b8f-67e1-4f88-b815-52fea95a75ed,b64fbc64-226a-49de-af06-ebf6449cdb70,2026-03-09T07:36:18,700
a6a0729f-d9fa-45b4-a965-6d5bef121855,64127856-f096-4f76-a21f-7ca4bd693fa9,2026-02-28T21:59:38,0
01ddd268-a237-4038-a515-5165fe6574d5,36d8ea61-0ffc-4f9f-a14f-e03d47bed2ef,2026-04-27T03:22:58,6200
66af95f2-964e-415d-9daa-5cc5a231e2e9,de2e9418-47f9-40e3-8b68-65da1b7b3797,2026-05-08T16:26:36,3000
f6840cbc-28ca-413e-a240-7ca620e6b429,f67fd614-28b8-4a79-a9a4-a96e3a8063e7,2026-04-30T09:23:19,3800
19f6fbb0-767e-40aa-a77a-0abb646ccf2a,c3b7fad6-ccb2-4748-8f81-8c6986febb2e,2026-04-01T15:46:21,3500
f38a650c-3117-4f6d-9b51-be99ccbddc9e,262f3064-8b3d-4922-8dd1-4a461365db1d,2026-08-09T09:59:47,1100
42eb63c0-b939-46e7-a166-65b23f98b6d8,bdf90e6e-28de-45d0-bec2-3066fba57bfb,2026-06-20T14:35:12,3800
77f35e99-a1e3-4f3e-b3aa-528573c7e9e3,314f29c6-527d-4fbb-b6f0-b24858a977a8,2026-07-19T15:27:29,2800
1be45f37-e056-48bb-ad63-37bb9456dda2,3e6b6e80-849b-4234-a01f-161a79756539,2026-02-21T23:17:15,2900
2ff4ff7c-36ed-4856-9b4c-8f5ec1dc85b7,540aedb3-55a3-4ad9-ae6a-3d897cc36026,2026-07-18T10:30:05,5100
4e4cb647-9034-4f37-868b-d55d9d39f54d,9ffa1001-0a58-4a20-9267-244823c80b28,2026-08-16T10:32:33,4600
555002f3-cdbe-491c-b841-48eb0b233104,9bae5e73-6ea7-4733-8dd8-2a948c71ba4c,2026-05-28T07:35:00,1700
c270c686-d4f6-4908-8a6b-60874467516c,47af262b-06a9-4ee1-b31b-f40369bc657c,2026-04-22T06:51:11,3400
b4c6f302-e901-4d01-875d-7b88be728c90,7dc9e970-1b44-4152-85df-eba6f407416d,2026-06-12T16:34:54,1300
3e4e3cfd-e2f2-49d6-8655-de8c3b190e3c,c76ba563-687b-4fae-8a22-ee684067e0dc,2026-07-15T21:33:57,1100
d6b67522-98f6-4e4c-b49c-8cbc326ac69e,4f2ec00e-df8c-4be2-84bb-af472ef9c456,2026-05-24T12:41:29,900
8c3799ea-fc88-4f3f-ae0c-f31870d54cb7,6d020418-f649-4cc3-b75f-a187025be8b3,2026-05-04T07:08:53,400
37c595f7-d409-4fad-89e0-4c73d160d3e6,df50e810-b5e9-457a-8b19-af48fac744dd,2026-07-01T00:31:35,1800
a50465cf-c04a-4dbc-bd73-6270b8f4fdb5,feab5aba-5887-49ee-86bc-537f2c0b8c5f,2026-05-31T15:27:21,2400
aa190ac3-08bc-4537-a6c3-6c61aaf35d76,f74f0acf-b14b-456b-9082-e436f877e7ec,2026-04-16T19:04:22,0
bbc47fa4-4bc1-4e1d-be6c-f59617ca6559,cb0eabeb-a05f-4f76-9c72-59d512158733,2026-04-12T09:55:56,500
2887803b-92ef-4cd8-b09d-618322b7354e,8b159872-ab6b-4dd0-941a-2b8ed7ae33c6,2026-07-14T23:28:50,2200
6192006c-bbc8-4b8c-9cb7-f82b4dca1242,3f8eaad5-89d7-4f1c-b63c-563b07ca2966,2026-04-02T20:10:06,1800
ed5596cd-2406-4f1f-9585-85f1f60ef6c7,1a38dae0-f8fd-4539-b28a-c84a1858a61a,2026-04-08T02:58:18,4100
18a198f6-425d-4766-82d6-177cdba07563,75822ddd-a49b-4aa0-9f53-3e0f8e315434,2026-02-21T04:13:05,3059
8362d66c-05de-492f-bb5e-04b830c46c7f,d6a197e3-10ab-4dd1-8a9c-1b9464a83c16,2026-07-12T01:42:39,3400
173d0610-4b61-4ddd-85ea-1dac9e5d3be7,66405a5a-04b8-49bc-9529-be8f6a0c70db,2026-06-15T17:12:35,1200
6d2edc77-8e9f-4f4f-96b8-230e7e572795,55547601-4464-4961-bb0e-efd7f68f358e,2026-07-15T13:13:19,4000
07ace472-dd2a-4d93-a6f9-516c0aaae9ab,276b50d0-7987-4dc7-951d-94377dfa90c1,2026-04-02T20:54:39,9700
cb53fbe1-c624-4c39-aa86-9e340c58e438,4df2ee39-1807-4502-abd6-4f1c7c5afdd0,2026-05-11T13:09:47,0
7d9ce66f-9e52-4712-8ea9-e6e5f518b50e,4b70dbeb-529c-42e7-a9c2-393e80f463ab,2026-03-28T19:13:33,1500
eca6ee07-b18b-4ea8-b0c1-9d8b0d829e44,6b7fdeab-2906-4253-a925-3ee4b63385c3,2026-06-29T11:16:01,3000
569a6f1d-2f89-4906-88c4-58ab82a41065,02944625-9f7d-4e70-9dc6-be5bcde6f320,2026-03-24T20:40:12,3300
49aceb8e-cbe1-42c6-9fa4-435c95e4bd24,be6c46c0-db41-4f7f-bec3-e9cc7b7272ed,2026-04-29T11:44:33,1114
afc8118f-af53-474c-94ee-0ed9f5962345,a2d61213-0a28-4610-ada1-7ef7ddd55fe3,2026-08-08T22:09:18,1700
a086f99d-5bdd-468f-b826-79832297a038,faa10178-6b7d-4705-bc82-b79acf2c0102,2026-06-13T11:47:51,600
b895ba77-ad7f-49b4-b1a1-f0713b26a0a9,a016c72b-f80e-41ea-aad0-bfbce67491b8,2026-08-01T09:30:54,0
f6bb07f7-caff-4c36-bffa-a50a4f95fc45,1eed93f2-a522-4034-aa3e-cfa3545142df,2026-07-07T21:46:12,0
0300fc15-1bda-4a45-8548-a60b00bbf72d,44e30ed0-3494-40d5-be5c-753fbf98be44,2026-07-16T20:56:52,3900
f7b95729-7489-46ea-af83-a994028a0406,09e706ae-03cc-491b-bb4e-185a63e50713,2026-06-10T00:14:47,600
a97fa891-72de-4540-8014-08b3c77fa9dc,c542ed39-8ccd-4184-bd96-f2186fc577cd,2026-03-19T23:50:23,2900
5063482b-34ee-48cd-8057-f16b712c9c6e,05dfd0bb-57e2-46ac-8d5f-b1f944ac1fe2,2026-03-31T19:23:00,3600
e5884bda-0865-4943-9235-2fd269272453,8df21ea8-db23-4b25-8b9f-3fd4ed4443df,2026-07-25T04:04:31,3400
d97762cc-b307-4207-864c-4640650f9af8,a9a95ccd-bedc-450f-8beb-652f0dbe0959,2026-03-14T12:36:24,1400
5d2f4907-eaf7-4161-b689-2ce3173b2c20,09b7ae82-a3f9-4a9a-9717-655193feee2f,2026-03-21T12:03:37,2400
2201f26b-9a4e-4b3a-9310-dd9bbfdc0e48,29e252cd-01b1-4884-865b-8301fd74fcc3,2026-04-21T07:18:32,600
1f36846f-cb38-4667-bf4f-8097b699dce0,11527c2c-ef0b-498c-b7a5-f7b61e3872ce,2026-05-05T20:14:09,2800
876f77fd-de5a-4113-bafc-cba6349f0937,90a6fd53-9d14-4512-a52b-aa29debe16af,2026-02-19T19:20:20,3700
cca5e760-cd84-4509-9ee4-67e041e2662a,cb3e8b43-24ce-4bb4-b1ad-cc9018fb5ab6,2026-04-20T12:59:52,0
ed3eab70-a5d3-429e-b443-d4305bf91662,8134a0d6-7105-4b5f-b74a-1ffa382cbd0e,2026-08-02T07:06:17,600
a300a737-9854-4adc-b490-1df3eb91a702,ea6941d1-7c8b-4fe8-a0ea-d5f11366ab14,2026-08-09T06:14:01,6100
d8c73442-482f-4494-ae97-4b76afa03a89,4c3edc1f-7134-47a4-9a22-128dcfc25e3e,2026-03-28T00:23:52,1700
5ead49a6-55a4-45b0-9466-c782a0f7670a,fe7ac5e5-ccca-4ab8-899c-7948b8ef94e0,2026-06-18T09:50:19,0
09f5d0ff-1c6e-41f8-ad36-9aa826d24dfc,1c3b0e79-ce0c-4f00-a093-fac97551b6d3,2026-06-26T13:03:34,2900
bddc320d-c389-4569-8a51-6f1aaf1cadfa,dd29bb5f-7590-4d62-8fbb-7358e8b3d8f8,2026-05-23T16:04:40,5700
43e782a5-3b07-4c1e-b437-4d8ce8853d57,5250cf8f-a8c9-4a03-b4f2-745c7f677ff4,2026-07-15T06:34:20,4300
0f30c675-a0e9-43e7-a671-0355a080d8f2,cc949593-a0c3-4deb-853d-47c365652625,2026-06-04T11:33:47,1700
9b437753-bda4-4e1b-b306-42f4a88865b3,7032d732-a736-4655-b3e3-4402ce3ba230,2026-03-19T15:50:41,1200
6a266aaf-76fa-4472-a896-bf1181279b96,022fef80-85ee-4017-be12-be0e40b730b2,2026-04-13T20:23:19,600
740aba02-a2b1-4fc7-9584-87944b99d7c9,77ae31d9-6a18-4ec5-aab0-1f26dcf4eeef,2026-02-24T22:43:37,1700
a706887e-08b0-4a42-9722-477e87c04c61,e387bc57-a032-48f7-9c69-3aa5775b13a5,2026-08-12T23:47:17,2100
d83c03b1-33aa-4b54-a3f2-90797653da31,a2f6e2be-51c8-4c6a-9bca-5a9b17dc32b3,2026-05-31T23:37:35,1200
f417b047-112d-4809-828f-0671d663bb71,bb3d94e6-eba2-4e2a-b6e9-708e14b8fa38,2026-03-02T17:38:16,1000
dec563f5-1c1a-4e2f-92f5-f3ed7bf29a45,99699aaf-c5c2-49e1-a909-439cdb85415c,2026-07-07T21:23:13,3600
8b47b519-be46-4049-a9c9-0332596404bb,97bb8a28-5a26-468b-a371-619614d08a97,2026-06-22T08:39:51,1800
92207245-6163-4c7e-b05a-1eafabddd594,5789fb5d-a11b-4d1d-82ef-f3778f9c731e,2026-05-17T04:14:02,2600
9452836a-acb2-4434-ad94-0297fe60622f,081f9004-01b4-489d-a6c0-1da6681f43dd,2026-04-24T14:50:04,1900
0d7c2d74-42e7-4753-841a-8a5a459b9983,fe0f76d3-2f97-42fe-a88c-e92355e53dc7,2026-06-17T15:07:43,4100
96b698d0-cf7c-4e19-9e46-6e8263adeb48,ab40078b-12e4-48fd-8643-2cf7d9851a2d,2026-05-22T02:13:42,6200
c72e9fcc-b74e-453d-85ae-12b35979b6dc,bbdeab69-c086-44c4-a5f1-8ae10195be97,2026-03-31T13:06:52,1500
d419d9b7-ee69-4b3d-ad9a-4dec303419e8,b396b294-9d5d-4285-86ad-86f992bbf8a2,2026-03-22T23:27:46,1200
fb25b1bf-129d-470c-b215-88d15762f20d,f8101ce5-5b57-4133-ab02-546e2c5331ad,2026-03-28T00:35:23,2400
b0425c83-2e07-472d-baa2-6b191f4c92bc,710210b7-485e-4e85-b033-89c69786a65a,2026-02-19T15:35:54,600
a6f42208-f4e0-4cb9-bf19-6e8fb85604c2,275b31f4-3ad8-41ad-a554-48c49a665c6d,2026-07-31T21:24:21,4500
1d999a0a-2d36-4e0e-abb7-c5be17dee6f9,39444b51-97c3-453e-91bb-3f96dd0b5dec,2026-06-15T22:40:13,2300
3e0e1a71-8948-482e-8c82-8f0005a04e4b,8f4de602-ef01-4623-a42b-4a1ef283d949,2026-08-10T22:05:46,600
79051254-00cf-4f2f-9667-7a1bc336bd8e,c93a6df1-537e-400c-bb6c-d018e9f2f300,2026-06-22T13:46:53,325
5f7aa135-f422-48f3-8374-6319ffc8b8da,142ec62e-fb1a-43d9-8042-ce7c7e8b7f9c,2026-02-24T00:37:08,0
33837fcf-d718-4b74-bb70-bdd73203927c,23a0bddb-195f-4e69-a45b-efdd1ab63016,2026-05-26T23:07:17,1100
274c0c12-a594-419f-9f10-e86393423328,afa32adf-2960-4afe-9e5f-0c61df0919b2,2026-03-26T10:25:07,600
9e87c401-4cc3-4428-9c52-95dd65094caa,1494b963-4548-47a0-bcd4-b3ff8e6538b5,2026-04-28T09:56:03,1200
2da65594-2625-48f5-9fbd-6f69872dd3bc,075bb398-f7c9-4d25-8ed2-48d5d5b8c268,2026-08-01T21:50:00,3200
b035f55e-a41a-434e-ad5f-a4b66fe5295a,50aa893c-b774-4ed7-a955-a1bc126e65d2,2026-06-11T08:30:27,1200
da52b5aa-442f-45c5-adf3-fd9b6280220d,215e5d2f-20dc-48a2-a9c3-4042037bd932,2026-05-01T07:37:36,2800
68b4d301-7887-47c0-bb19-325f9b69efa5,3030c6b8-5495-4a5a-aa85-58302d2e7ef8,2026-02-25T18:13:34,2100
bcfd7d04-6248-4630-80ee-cf3c7cab180d,f3c106a4-96d9-4937-be16-00bd66bef692,2026-07-28T02:07:01,2700
304c4f96-9904-4f40-bb95-9ff112782f5f,b9fae8e1-d3c8-405a-bd6e-00e07a9b7f71,2026-03-23T03:39:26,3400
c5507423-135f-4d37-a254-5adf3f67331e,c840eff3-d98e-48a9-817c-e6b534280b5c,2026-08-02T08:11:28,1200
92f1c643-fab6-4af8-9e12-1501ba70a56e,71963935-acf9-4d36-b8ec-220c65e07d16,2026-08-15T07:21:26,3900
123d0f7d-b3b4-47cb-b61c-b87997bff8b1,3fefde24-bd94-45ad-b7c3-1f1013580c0b,2026-04-21T21:01:53,4800
47d7dfc8-e04c-4130-b5fb-f5785a95818c,0235a617-ccce-4fa8-850f-3165f29b78ae,2026-05-13T10:59:01,1100
72ca2411-e05f-4022-a16a-8b1a7436d9e0,03933e2a-0a82-41e2-afe4-2d75a318e146,2026-02-25T11:39:59,1200
255dc7cb-bb47-46e3-810a-a93c549699a4,43a43bf6-0e54-4e68-beba-9dcf96308623,2026-07-15T11:43:51,5800
37d5eb47-8ea5-41b0-92d7-019c7a94e7a7,74ffc0a1-5a2c-473b-92b0-1c6d132fb53e,2026-07-18T12:14:15,800
1cd03cd6-2693-47b4-9920-fa2666b63a29,390701b6-e30c-4e4b-bf62-bc066fc4be90,2026-04-17T11:04:43,2400
be6c4f5b-62f0-4b79-8f40-d6703dfa1dd1,c0edea91-5c9b-4e80-91fc-e8d9e9054202,2026-04-23T09:25:48,4100
dfe74636-c4a7-4bdb-948c-6f3781697896,59734b15-344e-4cc5-96e5-b61d0ba7130b,2026-05-09T20:35:00,2400
a0887fa4-9854-4476-ad23-7b51c62bf9b4,c427edce-9795-4ebe-94c0-adb9d88c6880,2026-04-05T18:18:20,700
2e1fd51a-330c-4643-935d-b6e423970366,4b0073c5-23d9-4dbf-8402-4e45374e7ed0,2026-05-20T16:38:56,800
a940c810-ce80-47c4-bc83-ffb5014ce668,4f50838c-4544-403c-ba77-7502e2cb6c06,2026-03-15T20:28:27,2100
95935de2-677e-408b-ae3b-d713fb2a08d9,6b5f2c97-f6aa-4c58-8321-fd33e076c629,2026-06-11T20:30:17,7500
4f402763-d518-44e4-ba53-e886789c2e8c,557dc3a9-fba3-49ef-a0eb-d692268e8e78,2026-06-06T09:09:43,600
381bbdae-3fd4-4633-8d78-a64c499b700b,14030569-cd28-4cf1-ba03-b1de73351833,2026-04-07T12:45:57,342
133d7034-b2a6-4401-bf05-a5c6154f4c70,2c603f21-e5a3-40ca-b5af-c776ce8055c2,2026-04-01T20:01:41,2400
80705695-57b0-4ad5-bc9c-4c89db6863a1,676d1226-6562-4779-878b-93bebf81fec4,2026-05-08T21:02:44,2500
b0be5c36-f3a5-47a1-ba5f-301c2c37b508,a2cc1d23-acd5-4cbd-bab5-7ed98fd27c3a,2026-06-01T18:50:56,2600
8f9cf462-6ac8-498d-b416-cd1889709389,5a442f37-f44b-4708-aeeb-72f96e1c5f64,2026-07-22T08:55:37,447
d9bfdaa4-0de4-409d-94d2-b6361abff1a1,b2b923ea-8fb6-4c2c-b5d1-df77eb353149,2026-05-01T11:22:05,2500
0348ba3e-0842-42dd-8ed4-2d954f1f7531,15543400-de10-4fba-863f-594d9e84df63,2026-05-30T16:58:36,2600
43eeec64-cc50-49f0-8b55-94fb19e47f35,85988123-fa8d-4c33-b5d7-7f69a0396e54,2026-07-05T18:36:17,4600
3ab43c55-e121-4f11-85d0-7e3bba120ac4,8a0f7357-a129-4bc8-88e3-84e8ead8e0fa,2026-02-22T08:52:15,3300
5d035918-e1be-4613-8108-141502f94fde,3eeb8aee-5c35-4df5-a507-5760ef7130fe,2026-05-20T10:50:47,1800
8a6cbeb6-6280-4ffd-8f73-add3babe1cd5,a6328a33-5a10-45a7-afdc-e24eaa5d7a7b,2026-07-12T15:57:26,2300
737d5a90-d2f9-4ab6-8aa4-f9ddaca3f5f2,ffc37e4b-751e-49c3-8da8-5b30a0a34e4a,2026-08-02T19:38:54,600
731e3602-b309-4c64-886a-c62a39ec975b,27cbabf6-f670-438c-a381-e6f4fcdbcae2,2026-03-15T18:59:08,4200
9fbd8bb0-0413-47eb-a87c-bf06ff0610d2,6431bf9a-ceac-48ba-82ae-453f6d34e72e,2026-08-12T17:39:24,4100
8659699f-45ed-452a-9197-d65b284f5811,2df84550-6c7f-4610-91ac-da1cee46c2bf,2026-04-09T16:15:11,2900
959ed563-cd57-4311-8008-dc58eadd6645,1b190706-a92d-4869-9e10-47f5e07d158c,2026-05-26T06:51:39,1500
fc3c3845-324d-4d9a-bfad-ebac55e532b4,829982cc-ef78-4b1d-bebb-b7343ff7d931,2026-06-20T03:27:07,600
b74b91ac-4096-4428-80fb-7579a0a90d3b,ddd2bd4a-82ef-4103-b203-219448bde464,2026-02-22T16:07:19,1100
f63a64c1-c79b-4f55-98e1-c65254b9f81d,0cc91aa5-f164-4592-a5e3-fc1ce1dc435f,2026-05-17T21:18:17,2800
aeabf191-f9e4-4989-a523-3a974a95fec4,fd261d1b-b905-4982-a420-2cc98d206262,2026-03-09T23:11:01,600
d4197299-f7a6-4b2d-a274-d5fd64eeaa81,db97ac4c-9ca5-4360-b632-8aa5c584c0b6,2026-03-01T11:49:24,4500
b85e2f70-cdb4-4c52-b956-f5cab370137a,5442c42a-1089-48b8-bff7-689821da6164,2026-07-08T19:19:38,1100
b82acd94-636e-4449-ad85-02ff488ff87d,59f0966a-01b8-42c0-80fb-6aa89508288b,2026-04-24T00:12:09,1800
00c13f3a-5b8b-4211-afe5-ea609a49ceed,3e5ba511-a197-4113-a93b-8bb81cb866ad,2026-02-20T07:43:29,3300
8253bb59-cf81-4811-bc8d-d68c6fdc0007,7a56b96a-1890-47d3-867e-d3d9fd327e57,2026-04-20T11:02:14,850
20d47087-8d43-40c8-bf64-eb601e6468f7,ee59999e-31ad-4aaa-acb0-ea2b50775d33,2026-03-06T14:37:50,2400
5fb2c67c-3a66-44e0-9441-89b0f33f1ea9,8065374a-6b2a-416c-9d9b-36d140122274,2026-08-08T14:07:43,1800
240a8a53-7257-478c-8175-3114d49fac94,db078968-eda0-48ab-9be4-c7d7ef588e95,2026-07-17T21:57:14,2200
f6914d34-a569-49a3-b9e1-490d09158bb9,8e4ab18c-d963-467a-9c62-5d67922b9933,2026-07-11T23:03:22,1200
e98e1b77-35d9-46bb-b68d-165ea42c7c34,c87713c2-24a5-4b6e-abda-5977770fe9ca,2026-06-27T20:49:14,6500
470d98e3-7543-4a8d-8d96-fef780518e54,a9a0ece9-c5bf-4f35-b058-417d081643f5,2026-07-12T12:56:16,2200
1464da8f-7def-4f75-a486-17427f41faea,b59bc8bf-8900-4569-82f0-092c776f6054,2026-05-16T01:28:55,5100
d8f897e5-53e7-4d01-837c-7dfd57564ff4,f1cb366a-fe86-4f5e-b90f-aa129f43a040,2026-05-17T22:03:02,3100
0af99c4a-a834-4539-8ea9-b9dcb6945f45,6cfa9d65-395c-4c6d-a842-3ae59fc3db20,2026-04-26T10:45:47,500
4e3bced2-bafe-4b32-96af-267268fc2f80,ff85db24-4c93-4017-b200-6dd4907d88d7,2026-08-15T22:09:16,1400
9f8bc938-cd59-4785-8d4d-b6ddd3b12b99,6cf7fa94-e4f6-431b-a219-631f8ce7e11c,2026-05-10T03:03:49,1500
cfb61da6-802b-4f20-8f5e-e3bed09851cc,5354379a-4bd1-4949-9b57-7adf517a696e,2026-05-02T03:18:46,2700
3d880126-6583-47fc-878d-52372702abae,426016ec-2974-4542-8e79-a14c7209e53a,2026-04-03T03:20:51,4100
1c78ec6c-ac34-467b-bebc-96f78ff92025,49f3b909-d8e4-4d56-a8a7-6a1a695edda3,2026-08-14T18:16:31,2800
fb906c4d-44ed-4ed6-bf22-f2605b1ab2bf,9d9397ef-f2b9-49a8-86b1-9cb9f7c498b5,2026-05-08T19:53:33,4600
f1d438a9-a61f-41b4-9d7f-4a6ee4dfd013,80ece13b-965e-47d4-9bed-e4c17eb06b3e,2026-08-07T07:34:05,2300
1631dae2-c94e-41e7-875b-ae92ff3be44f,cac608ae-a1a3-42b4-9c24-9ee696981f66,2026-05-28T03:19:39,3400
1d83fc97-3c57-44ad-9caf-9dc2e3a108dc,b054587b-2151-4cbf-9566-452ecd485c1f,2026-07-23T11:40:37,1200
9f02686c-69c8-4828-a4cc-deda271b5f13,28a2de01-9786-4d21-a87e-f1b07d08d37b,2026-04-01T04:53:15,2200
b411be20-008d-4dd2-92b5-02af96e1367f,6c530b40-1764-4cef-b486-55b2047f86e3,2026-07-02T14:32:06,4800
a7172e7a-0ad1-4444-a638-de1583a86628,dc3e420f-c0dc-40fe-855e-bb46be5b2332,2026-07-08T23:57:08,1100
96a9fa65-6001-48c6-b9c0-150c12073cf9,0da8a5bd-1847-49de-8a86-17a7e2de7a3d,2026-04-07T19:06:51,7800
330fab37-8eda-42e1-bb62-0820110f2d7f,b5f25b80-f606-4c8d-9e3a-fd8aa60ee89e,2026-04-01T19:09:13,1500
4bf4e460-5bd2-41b8-b37b-ed76e2f3afef,30b670a8-f8a7-4e23-81c5-96b7bb4eba32,2026-04-06T09:34:03,1800
5140ac8c-733b-4af1-b279-7deeb82fec37,5b694fa6-0365-4e1e-8585-2900f70c15c7,2026-05-30T10:47:49,2600
89b9e7b0-d566-4725-902c-24902fd40d4f,f17698f5-a091-414a-88d5-b5dcd3a5e16b,2026-04-14T20:18:35,1100
86c310bf-ee0b-4090-a1c6-cf983fdd0184,626bbe6a-cf9d-4ef7-a6c6-764ebda5ca76,2026-06-20T15:53:55,700
f2a00e5c-b680-4dfd-84be-c91af39ae44e,7913193b-21bc-4a11-9040-9b6349b085e3,2026-02-18T23:18:13,5100
f5b217c1-d9a2-437a-9354-baa0991a46bb,81c539c9-113e-4505-b8d0-775b1f61d2c1,2026-08-04T04:56:14,1800
d1369f36-45a0-4608-ade9-48319446aeb3,ae0aa0a5-2968-40c5-ae62-f8dac30f09a9,2026-04-13T21:16:10,3400
6e4b2ede-8099-4a9c-ac80-bb671c9f6cd3,f59f4235-e067-41da-ba00-c4cf5507b9e7,2026-05-25T08:26:09,2600
738eacb6-48e2-4b80-b24a-f726f0416d8a,a2beb99a-2d1b-4518-a51b-01375ebec6d2,2026-08-01T11:08:22,4500
4d2f6fda-8610-49a3-9d69-c52a499726e7,4a2d1557-2dd6-498a-87ee-5ea7c54747d9,2026-03-14T11:07:47,3500
43d74968-8021-480b-ab93-6377e8bb4186,e1d6219a-e882-475d-a81b-7b22a4e0eb4b,2026-05-11T04:17:32,3900
2307786a-99be-421f-b9e8-98b181ddb8a3,f80ba777-7e11-4981-8202-d62bd7713612,2026-07-25T11:10:35,1800
e8f42f29-4dd9-4415-85ae-5ee5b6712cc6,aceea9d6-b519-4c18-ae5f-8e2a7ef8b302,2026-04-27T21:43:14,4500
6952ebd1-cca5-4d2a-8960-af4b73ee43bf,ae7b5281-1cb7-4b28-b063-681cdcc0e669,2026-04-15T21:48:21,3400
fe41074c-722d-4dd7-b3dc-2e51a6f94470,dc5d12ca-dea9-44cf-bc5a-6f17330eed1f,2026-02-20T03:53:16,3600
3586bf80-abeb-43cb-8765-b1c5c5f44133,2a7e7ea1-be64-4169-a5d8-7439cf6a433e,2026-06-26T03:27:04,4200
ee988ff8-6623-42f6-be90-e41661bdd502,351147fe-4126-4aa5-b5aa-d2eae1817270,2026-05-06T00:22:30,4100
92a323a0-c693-4ca2-b604-757b6a8fea7a,49e9f61f-f11d-4e70-9c80-38de00d1448e,2026-05-20T18:32:40,2400
22323597-9b2b-4d5e-be31-b5bc163d69f5,d72c5143-d78c-4441-b091-15c90e777a3d,2026-04-16T19:23:25,3800
e5989b60-ec2a-4859-ab8b-91255012bea0,1ae2533e-d9cd-4294-95d4-44f557bacf90,2026-07-20T19:35:32,3600
22000841-d7ac-4695-8aee-11d6d159dd4e,daccca55-a3e4-4b24-80bd-da18a796d9c9,2026-05-12T20:14:57,6200
ce6cb643-38f8-4b38-8410-2e1925227682,135d413d-54d3-42a5-8658-82270017f35c,2026-06-25T04:03:01,1200
2095369b-4402-41a2-8cb5-235f3edb83e2,952e40ba-2421-46dd-b7b5-408e395604e7,2026-07-01T22:51:10,1700
470e9c15-029e-4688-b787-6aba74c0909f,2443fb68-1765-43a0-9f93-29f1d75b9984,2026-07-17T12:04:24,1400
69a33536-1777-4d3c-8b83-331181bc7496,5b2cf798-63a7-46ad-a08b-96421915b744,2026-06-17T14:51:53,400
21e0968b-a1a1-48a2-ad49-73a5259d7f66,2a6d1669-a42e-44d5-9010-38a2a8dda2c2,2026-06-06T14:06:26,1900
6520a050-7942-46de-a099-e1d4531ee354,10deefa0-132b-450b-aaa0-dedc3085b358,2026-06-21T16:13:21,1800
