id,payroll_run_id,employee_id,regular_hours,overtime_hours,gross_pay_cents,federal_tax_cents,state_tax_cents,other_deductions_cents,net_pay_cents
53cf1313-155a-4331-baaf-430562b91be8,c811f337-ee70-46be-b0a4-6c087a4ef1c5,78b0b7c7-f0e7-4836-95bc-94c640f7d2f9,69.66,1.69,329209,39505,13168,17722,258814
cd73d88c-77ad-4879-8290-0ea638e3828c,c811f337-ee70-46be-b0a4-6c087a4ef1c5,37aa2c6b-5c5d-406e-8dbb-ad5a4018edeb,80.0,0.0,363669,43640,14547,14540,290942
784c9913-cca3-4982-b3a0-c43be2f6557c,c811f337-ee70-46be-b0a4-6c087a4ef1c5,c74e16da-2083-466d-8a10-8566f892b662,64.0,5.9,272823,32739,10913,14805,214366
fadfe662-bf7a-42ac-bcd9-a548e91ee50a,c811f337-ee70-46be-b0a4-6c087a4ef1c5,6f0feb58-8d2d-4291-9db5-d43d58eb597d,54.81,2.64,296553,35586,11862,11284,237821
d059b1bd-4b85-4142-9db7-9497e26c3b68,c811f337-ee70-46be-b0a4-6c087a4ef1c5,ba629d98-4d22-436c-aa70-6f19a0726237,80.0,0.0,361077,43329,14443,18230,285075
0dbc83e1-3e63-4a7f-b7b3-ce60b7c5f398,c811f337-ee70-46be-b0a4-6c087a4ef1c5,c25b3f34-cc91-42be-8f26-f30a5032f7e3,47.34,1.34,216153,25938,8646,6777,174792
d9a45882-2fd5-4ba0-8e75-8f4fe26b509d,c811f337-ee70-46be-b0a4-6c087a4ef1c5,718b32b0-daf5-4ef0-afc9-5f4c5cb28588,80.0,0.0,426527,51183,17061,25533,332750
b55e70cf-e553-4cba-8594-1b33e0f5543f,c811f337-ee70-46be-b0a4-6c087a4ef1c5,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,69.28,7.3,192873,23145,7715,10613,151400
9536d5c7-6fac-475f-9aaf-d4085db498ec,c811f337-ee70-46be-b0a4-6c087a4ef1c5,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,63.13,1.67,118668,14240,4747,4433,95248
3ad94712-a594-4922-95f9-49bb625d60c5,c811f337-ee70-46be-b0a4-6c087a4ef1c5,682f88c7-a779-4fbc-b71f-7005333737c3,56.0,2.86,234046,28086,9362,15219,181379
6f6b1317-9dcd-47b8-aa59-addd6ef57a03,c811f337-ee70-46be-b0a4-6c087a4ef1c5,17b527be-6c67-4b79-b717-84232f15fb72,80.0,0.0,343408,41209,13736,22510,265953
1d6bf106-a01c-4482-a068-63c0dcdef81e,c811f337-ee70-46be-b0a4-6c087a4ef1c5,42ec1fc3-c1d2-4b88-8509-2f8c188d6430,80.0,0.0,599627,71955,23985,19465,484222
a63a7670-13be-4e73-ac91-92ed2f8043e7,c811f337-ee70-46be-b0a4-6c087a4ef1c5,c63777ff-a940-438c-b9e9-d3187cd91982,62.0,1.83,230492,27659,9220,9059,184554
fde08dfe-981d-4e1b-a3f6-63ecafa91f08,c811f337-ee70-46be-b0a4-6c087a4ef1c5,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,64.0,2.34,243374,29205,9735,12897,191537
988910c8-b303-4c1a-bf48-9c17f6a9156f,c811f337-ee70-46be-b0a4-6c087a4ef1c5,3e73f356-1339-4949-adb1-27ccf5b87a8f,47.63,4.27,271202,32544,10848,13811,213999
9ebaff57-53f7-47a6-b963-186108c88744,c811f337-ee70-46be-b0a4-6c087a4ef1c5,7da42c67-bf6c-44ed-bfd2-7d75334d73f7,80.0,0.0,257258,30871,10290,17983,198114
226a97d9-5507-4ac1-8f6c-731ea06571e5,c811f337-ee70-46be-b0a4-6c087a4ef1c5,07982c18-ce02-4bad-96a4-316052374b94,80.0,0.0,329292,39515,13172,24590,252015
ba40f94d-3722-4ed9-831c-e3eba73d60f1,c811f337-ee70-46be-b0a4-6c087a4ef1c5,11a99a0b-2758-4248-a6ec-da7e52d01f28,46.94,2.1,185483,22258,7419,12956,142850
30862944-2bdd-4a3a-8221-c77828610028,c811f337-ee70-46be-b0a4-6c087a4ef1c5,b7572a14-14c0-4634-bc99-528a8231167b,72.0,7.12,385620,46274,15425,30500,293421
9b40c861-b618-433b-8298-58f971ca9db2,c811f337-ee70-46be-b0a4-6c087a4ef1c5,24e4cc9a-8dbb-49bf-ba7e-46ff84e9547e,80.0,0.0,539738,64769,21590,30636,422743
d27c02c1-71f2-4476-b022-55bd0e6a5318,c811f337-ee70-46be-b0a4-6c087a4ef1c5,bdd3f611-64d5-4276-8d84-6f5bcc9c9ce3,80.0,0.0,261304,31356,10452,16010,203486
f01ea4c6-55a0-4f1f-a263-fa4ede09ffb7,c811f337-ee70-46be-b0a4-6c087a4ef1c5,1454be57-fded-4b54-9d50-89cf465c34d7,72.0,4.38,406050,48726,16242,19225,321857
4bf753d7-e9f9-4df3-8ecf-0fc69daa087c,c811f337-ee70-46be-b0a4-6c087a4ef1c5,5620f37d-03c6-4d68-b27f-a3e8d804b1ca,80.0,0.0,490969,58916,19639,32039,380375
c4a1ffb4-d5f6-4747-a76c-004df98acf01,c811f337-ee70-46be-b0a4-6c087a4ef1c5,c6bd2a61-82c4-45f4-a158-dd07220d8415,64.0,4.04,258381,31006,10335,8997,208043
b8db054e-64c7-4df0-95ea-37232e815925,c811f337-ee70-46be-b0a4-6c087a4ef1c5,df1d8519-1624-4319-acb6-d164f78ae26a,61.11,3.73,297104,35652,11884,10935,238633
a14172c0-357f-40f6-865f-d46e7029f9ce,c811f337-ee70-46be-b0a4-6c087a4ef1c5,8a81ac6f-85e6-419c-9183-2e82f0c41a05,71.26,5.01,196780,23614,7871,14296,150999
b729de03-7af4-4dfe-8470-8145ede4f3d9,c811f337-ee70-46be-b0a4-6c087a4ef1c5,1c6b05c6-ab8a-4aa6-8f0c-d764fc9baf5c,80.0,0.0,404881,48586,16195,22618,317482
88e07b0a-fef0-4ff2-90a6-d43db0243c02,c811f337-ee70-46be-b0a4-6c087a4ef1c5,0cdb209c-c94f-4b40-974e-1f3deb0fafeb,80.0,0.0,531119,63734,21245,32779,413361
992acb7b-7e01-4f45-bf3e-c849ce9d11fe,c811f337-ee70-46be-b0a4-6c087a4ef1c5,e15df04a-450d-407a-a2ab-d572fe5e4525,80.0,0.0,451669,54200,18067,16300,363102
ca529e04-5676-4b68-880f-7ac8295262f1,c811f337-ee70-46be-b0a4-6c087a4ef1c5,1e31d825-7cda-4477-9c48-03bbb941c4cc,48.0,2.6,99337,11920,3973,5076,78368
39ed9d1a-c081-4578-be82-ce63c3ed6e48,c811f337-ee70-46be-b0a4-6c087a4ef1c5,ab961f8e-c095-44b8-b322-100f50627d59,70.3,4.07,332515,39902,13301,11325,267987
2c1ee276-aa12-4adb-9f07-e73b1ef81669,c811f337-ee70-46be-b0a4-6c087a4ef1c5,bddfdd82-44c2-45d9-a9f1-c713788731e6,80.0,0.0,310627,37275,12425,23440,237487
4ffdfc69-99eb-421e-9855-7c6a36c9a243,c811f337-ee70-46be-b0a4-6c087a4ef1c5,772b440b-f03a-46f7-b8dc-52196b164239,80.0,0.0,218319,26198,8733,6782,176606
d6a8a53c-ddce-4a57-bade-09e193283b58,c811f337-ee70-46be-b0a4-6c087a4ef1c5,2055f01e-d09e-4af3-b056-4fb999b54b6f,63.15,3.36,126629,15195,5065,9926,96443
05152806-0c74-423e-a9fa-92faa2be5b88,c811f337-ee70-46be-b0a4-6c087a4ef1c5,057781f9-c6a1-4f2d-bbce-affc1469f01b,69.39,6.29,365590,43871,14624,14986,292109
4c93382d-428a-4494-910e-d4fb36046d13,c811f337-ee70-46be-b0a4-6c087a4ef1c5,cfcd001d-e49c-4b2a-92b1-6eb19366968e,70.66,4.54,388667,46640,15547,13359,313121
5bbb2389-40a9-4de0-892f-c10cdbf55ef3,c811f337-ee70-46be-b0a4-6c087a4ef1c5,2bb9893e-5b6b-4e5d-b1ff-56d85c7f8baa,80.0,0.0,447554,53706,17902,17888,358058
ba7785f7-94a1-4fa5-8b8c-e7c3dfe7c781,c811f337-ee70-46be-b0a4-6c087a4ef1c5,41543472-3f77-4cc1-b5d9-bb2c51e134fc,62.81,4.2,175125,21015,7005,8659,138446
cb7d5271-cfb6-4840-aaa5-a448a4941fbf,c811f337-ee70-46be-b0a4-6c087a4ef1c5,4bb907f3-2959-4b4d-acd2-123aea3d4e40,80.0,0.0,471165,56540,18847,27418,368360
31949df5-1c39-4998-b92c-84fa1940f6fe,c811f337-ee70-46be-b0a4-6c087a4ef1c5,ad192335-b79b-406a-ba47-0395d697e461,64.0,3.14,222483,26698,8899,17240,169646
ef1c85f4-e66f-4e90-b44e-c1b72c0bc3bb,913a63c7-cc5c-4634-81ea-6736bbb453d6,e352edd9-9089-4e5f-9dad-05bfd00ee15a,80.0,0.0,455838,54701,18234,34096,348807
947cc4c5-28db-47e4-988b-c04df86efb29,913a63c7-cc5c-4634-81ea-6736bbb453d6,78b0b7c7-f0e7-4836-95bc-94c640f7d2f9,72.0,4.24,357322,42879,14293,10790,289360
eb896791-9917-497d-8af5-1156ce171d03,913a63c7-cc5c-4634-81ea-6736bbb453d6,37aa2c6b-5c5d-406e-8dbb-ad5a4018edeb,80.0,0.0,363669,43640,14547,15562,289920
9c213b93-908e-4e79-ae41-eb72d4fb00c5,913a63c7-cc5c-4634-81ea-6736bbb453d6,c74e16da-2083-466d-8a10-8566f892b662,55.98,3.12,227172,27261,9087,13735,177089
87ea5369-5c63-440e-a8a4-a6ca10e1f26a,913a63c7-cc5c-4634-81ea-6736bbb453d6,6f0feb58-8d2d-4291-9db5-d43d58eb597d,72.0,5.01,401233,48148,16049,22540,314496
eb981a25-543d-4c78-aa06-7bae7bfbbf2b,913a63c7-cc5c-4634-81ea-6736bbb453d6,ba629d98-4d22-436c-aa70-6f19a0726237,80.0,0.0,361077,43329,14443,20415,282890
5232da6b-3f2e-47b9-9f12-867b9fc4a47b,913a63c7-cc5c-4634-81ea-6736bbb453d6,c25b3f34-cc91-42be-8f26-f30a5032f7e3,55.4,3.62,266435,31972,10657,9870,213936
065cb4d3-3ea6-48a9-80c4-4785c49db5f7,913a63c7-cc5c-4634-81ea-6736bbb453d6,718b32b0-daf5-4ef0-afc9-5f4c5cb28588,80.0,0.0,426527,51183,17061,31167,327116
6bf14da9-051a-4636-9679-13c15d521aae,913a63c7-cc5c-4634-81ea-6736bbb453d6,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,72.0,8.25,202838,24341,8114,11302,159081
c10300a9-312b-4ccc-b13a-578b41c2fec7,913a63c7-cc5c-4634-81ea-6736bbb453d6,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,63.32,3.47,123893,14867,4956,9136,94934
fe9a650d-f2c4-44f4-bca6-40d1640f727f,913a63c7-cc5c-4634-81ea-6736bbb453d6,682f88c7-a779-4fbc-b71f-7005333737c3,70.93,1.43,283677,34041,11347,17692,220597
d5387965-de9d-48aa-85c1-027d245d5b4b,913a63c7-cc5c-4634-81ea-6736bbb453d6,17b527be-6c67-4b79-b717-84232f15fb72,80.0,0.0,343408,41209,13736,19445,269018
c8abc77a-2aa0-44cc-a427-8b4d435233e0,913a63c7-cc5c-4634-81ea-6736bbb453d6,42ec1fc3-c1d2-4b88-8509-2f8c188d6430,80.0,0.0,599627,71955,23985,33684,470003
24b17433-c10c-4a7d-a5f9-5ce9058a1e29,913a63c7-cc5c-4634-81ea-6736bbb453d6,c63777ff-a940-438c-b9e9-d3187cd91982,63.67,4.73,251923,30231,10077,16370,195245
cb05a855-36b5-4aeb-851d-71a2cdb11bfb,913a63c7-cc5c-4634-81ea-6736bbb453d6,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,63.15,3.86,248529,29823,9941,9314,199451
f0d8b94a-4101-4e9e-85a5-8f1adf182bca,913a63c7-cc5c-4634-81ea-6736bbb453d6,3e73f356-1339-4949-adb1-27ccf5b87a8f,61.27,1.23,316774,38013,12671,9544,256546
0d5351aa-283f-43cc-9470-9d3baaa9c840,913a63c7-cc5c-4634-81ea-6736bbb453d6,7da42c67-bf6c-44ed-bfd2-7d75334d73f7,80.0,0.0,257258,30871,10290,11294,204803
f43f6d98-23be-4a87-b9fd-502d19381737,913a63c7-cc5c-4634-81ea-6736bbb453d6,07982c18-ce02-4bad-96a4-316052374b94,80.0,0.0,329292,39515,13172,11198,265407
84055137-c119-46d6-bd47-a51aeb10d794,913a63c7-cc5c-4634-81ea-6736bbb453d6,11a99a0b-2758-4248-a6ec-da7e52d01f28,54.68,3.68,222921,26751,8917,16703,170550
96199df8-f238-4473-9525-6c751ec169df,913a63c7-cc5c-4634-81ea-6736bbb453d6,b7572a14-14c0-4634-bc99-528a8231167b,63.02,4.03,322119,38654,12885,15475,255105
3b83132f-d64b-4ec4-bfec-d5c624f44605,913a63c7-cc5c-4634-81ea-6736bbb453d6,24e4cc9a-8dbb-49bf-ba7e-46ff84e9547e,80.0,0.0,539738,64769,21590,36144,417235
9143fa93-8f41-4cee-9747-4a6e5a1c1a44,913a63c7-cc5c-4634-81ea-6736bbb453d6,bdd3f611-64d5-4276-8d84-6f5bcc9c9ce3,80.0,0.0,261304,31356,10452,7872,211624
0b2e5ced-739c-4f12-b667-9affa00f7a25,913a63c7-cc5c-4634-81ea-6736bbb453d6,1454be57-fded-4b54-9d50-89cf465c34d7,71.11,3.28,392923,47151,15717,15727,314328
1ad03e9a-5389-4601-b507-af94c01b3b7a,913a63c7-cc5c-4634-81ea-6736bbb453d6,5620f37d-03c6-4d68-b27f-a3e8d804b1ca,80.0,0.0,490969,58916,19639,33588,378826
451fd6ae-a8e4-4ad5-9448-bd748e9d422b,913a63c7-cc5c-4634-81ea-6736bbb453d6,c6bd2a61-82c4-45f4-a158-dd07220d8415,64.0,4.59,261424,31371,10457,17283,202313
11d41fbc-f2c3-4479-9876-03771e58d209,913a63c7-cc5c-4634-81ea-6736bbb453d6,df1d8519-1624-4319-acb6-d164f78ae26a,38.54,0.76,176735,21208,7069,13467,134991
d5cca2a1-08fb-4860-b39b-40995b9f1c4e,913a63c7-cc5c-4634-81ea-6736bbb453d6,8a81ac6f-85e6-419c-9183-2e82f0c41a05,61.21,4.1,168265,20192,6731,7963,133379
cb35ee96-9ecf-4633-a3fb-aefdab60e38a,913a63c7-cc5c-4634-81ea-6736bbb453d6,1c6b05c6-ab8a-4aa6-8f0c-d764fc9baf5c,80.0,0.0,404881,48586,16195,30871,309229
465c55b7-103e-4bed-b0e1-e51a07313e77,913a63c7-cc5c-4634-81ea-6736bbb453d6,0cdb209c-c94f-4b40-974e-1f3deb0fafeb,80.0,0.0,531119,63734,21245,17579,428561
d5493570-59be-4656-a962-428e68dcea51,913a63c7-cc5c-4634-81ea-6736bbb453d6,e15df04a-450d-407a-a2ab-d572fe5e4525,80.0,0.0,451669,54200,18067,27272,352130
8d0fc917-2e5f-4cd2-9f54-fb8436009fa2,913a63c7-cc5c-4634-81ea-6736bbb453d6,1e31d825-7cda-4477-9c48-03bbb941c4cc,63.96,6.25,140363,16844,5615,9199,108705
5dc2e01a-6efe-41d9-bc2a-eb31eee6d87f,913a63c7-cc5c-4634-81ea-6736bbb453d6,ab961f8e-c095-44b8-b322-100f50627d59,48.0,1.04,215685,25882,8627,7408,173768
517e2c0e-330f-4cdb-840b-23b2fd750928,913a63c7-cc5c-4634-81ea-6736bbb453d6,bddfdd82-44c2-45d9-a9f1-c713788731e6,80.0,0.0,310627,37275,12425,10836,250091
d92873df-a43c-46dd-9dc8-339051836ef1,913a63c7-cc5c-4634-81ea-6736bbb453d6,772b440b-f03a-46f7-b8dc-52196b164239,80.0,0.0,218319,26198,8733,15618,167770
c9c83c59-2a85-4a4c-9851-a4b0ce99c1aa,913a63c7-cc5c-4634-81ea-6736bbb453d6,2055f01e-d09e-4af3-b056-4fb999b54b6f,62.43,3.37,125320,15038,5013,3817,101452
e133581d-5d7a-4f36-b08d-1ad35ae58b5c,913a63c7-cc5c-4634-81ea-6736bbb453d6,057781f9-c6a1-4f2d-bbce-affc1469f01b,63.64,8.58,354853,42582,14194,14144,283933
04bcdff5-1b79-4b8b-a029-eedfa8dc3e71,913a63c7-cc5c-4634-81ea-6736bbb453d6,cfcd001d-e49c-4b2a-92b1-6eb19366968e,72.0,3.99,391251,46950,15650,17904,310747
86160c31-0faf-4af6-a270-6885e9cc7c68,913a63c7-cc5c-4634-81ea-6736bbb453d6,2bb9893e-5b6b-4e5d-b1ff-56d85c7f8baa,80.0,0.0,447554,53706,17902,33829,342117
4bb502c9-ea06-4d6c-beef-3b7fe317e907,913a63c7-cc5c-4634-81ea-6736bbb453d6,41543472-3f77-4cc1-b5d9-bb2c51e134fc,76.59,1.78,200845,24101,8034,9126,159584
c74faef6-8031-42d2-9dd8-362f712c1026,913a63c7-cc5c-4634-81ea-6736bbb453d6,4bb907f3-2959-4b4d-acd2-123aea3d4e40,80.0,0.0,471165,56540,18847,27828,367950
b495aba5-758c-4ae5-bcf5-fcce1543b687,913a63c7-cc5c-4634-81ea-6736bbb453d6,ad192335-b79b-406a-ba47-0395d697e461,46.46,3.42,167048,20046,6682,12890,127430
991f77bf-7fb3-42a4-bf7f-46b3ab62e1bf,54430f96-6c84-4d45-8e51-51ea16919548,e352edd9-9089-4e5f-9dad-05bfd00ee15a,80.0,0.0,455838,54701,18234,21655,361248
130d75a8-d62b-4352-bab8-ae3912529d7b,54430f96-6c84-4d45-8e51-51ea16919548,78b0b7c7-f0e7-4836-95bc-94c640f7d2f9,71.64,5.63,365188,43823,14608,26013,280744
b234c818-8e3f-4666-b5ba-41c981ab58c0,54430f96-6c84-4d45-8e51-51ea16919548,37aa2c6b-5c5d-406e-8dbb-ad5a4018edeb,80.0,0.0,363669,43640,14547,12074,293408
2787653e-cf74-470c-9ad7-f00b14b274ae,54430f96-6c84-4d45-8e51-51ea16919548,c74e16da-2083-466d-8a10-8566f892b662,54.98,4.44,230842,27701,9234,7387,186520
cba06810-fdb5-4011-ba86-6816a3f34c61,54430f96-6c84-4d45-8e51-51ea16919548,6f0feb58-8d2d-4291-9db5-d43d58eb597d,48.0,2.81,263477,31617,10539,18511,202810
a8ee4109-8074-43dc-82cb-b0a34667d674,54430f96-6c84-4d45-8e51-51ea16919548,ba629d98-4d22-436c-aa70-6f19a0726237,80.0,0.0,361077,43329,14443,11666,291639
b5c47f02-391c-43d2-8140-7eb5f22e0c3a,54430f96-6c84-4d45-8e51-51ea16919548,c25b3f34-cc91-42be-8f26-f30a5032f7e3,60.92,3.8,291796,35016,11672,22454,222654
f1f0812b-4390-4645-82a5-93fc06d96504,54430f96-6c84-4d45-8e51-51ea16919548,718b32b0-daf5-4ef0-afc9-5f4c5cb28588,80.0,0.0,426527,51183,17061,14212,344071
b9cbc891-7408-4589-aead-81ffe8258ac8,54430f96-6c84-4d45-8e51-51ea16919548,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,70.91,3.61,183485,22018,7339,12899,141229
2caad798-4fe7-4895-a669-9755adcf1b37,54430f96-6c84-4d45-8e51-51ea16919548,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,70.69,1.62,132201,15864,5288,7210,103839
22a21109-fc62-4185-ad79-2939006f835d,54430f96-6c84-4d45-8e51-51ea16919548,682f88c7-a779-4fbc-b71f-7005333737c3,78.81,2.66,321430,38572,12857,23796,246205
cb081b15-63e1-4e36-86c1-1ca20bbab2df,54430f96-6c84-4d45-8e51-51ea16919548,17b527be-6c67-4b79-b717-84232f15fb72,80.0,0.0,343408,41209,13736,13679,274784
28679df4-b58c-4bac-b924-ed9ba7f28967,54430f96-6c84-4d45-8e51-51ea16919548,42ec1fc3-c1d2-4b88-8509-2f8c188d6430,80.0,0.0,599627,71955,23985,23316,480371
94ba6d26-463a-4ee3-ba4e-ec9e9e5f6de6,54430f96-6c84-4d45-8e51-51ea16919548,c63777ff-a940-438c-b9e9-d3187cd91982,56.0,4.87,225366,27044,9015,11371,177936
b0edf163-6d99-4797-8b16-5ccda9b2442e,54430f96-6c84-4d45-8e51-51ea16919548,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,64.0,2.39,243644,29237,9746,13225,191436
fb37c607-ef1a-4eb6-aa35-7ccb05d0f17e,54430f96-6c84-4d45-8e51-51ea16919548,3e73f356-1339-4949-adb1-27ccf5b87a8f,63.96,2.01,336148,40338,13446,19307,263057
e56d6d55-b012-410d-a62c-7933e9c24d81,54430f96-6c84-4d45-8e51-51ea16919548,7da42c67-bf6c-44ed-bfd2-7d75334d73f7,80.0,0.0,257258,30871,10290,11040,205057
f5a920f6-1cbf-48a0-b3fc-a74fb5b2387f,54430f96-6c84-4d45-8e51-51ea16919548,07982c18-ce02-4bad-96a4-316052374b94,80.0,0.0,329292,39515,13172,14483,262122
ef7456ca-8d57-4177-9ee1-f8bc377d9e1c,54430f96-6c84-4d45-8e51-51ea16919548,11a99a0b-2758-4248-a6ec-da7e52d01f28,56.0,2.93,223643,26837,8946,8049,179811
edb624cd-8cd7-4176-b284-dd0bc9c40a8a,54430f96-6c84-4d45-8e51-51ea16919548,b7572a14-14c0-4634-bc99-528a8231167b,54.0,4.44,282918,33950,11317,21263,216388
736d3dbc-b719-4e34-900c-d30797ffb696,54430f96-6c84-4d45-8e51-51ea16919548,24e4cc9a-8dbb-49bf-ba7e-46ff84e9547e,80.0,0.0,539738,64769,21590,40671,412708
20688c87-6600-4d25-997d-9d0e9d196a3b,54430f96-6c84-4d45-8e51-51ea16919548,bdd3f611-64d5-4276-8d84-6f5bcc9c9ce3,80.0,0.0,261304,31356,10452,18326,201170
0e3e7ce4-a408-4417-926a-a53c30ee8ce4,54430f96-6c84-4d45-8e51-51ea16919548,1454be57-fded-4b54-9d50-89cf465c34d7,78.98,4.41,442355,53083,17694,14993,356585
3ca7c80d-45ce-4acc-97cd-83e04c83959e,54430f96-6c84-4d45-8e51-51ea16919548,5620f37d-03c6-4d68-b27f-a3e8d804b1ca,80.0,0.0,490969,58916,19639,17357,395057
eebf83d7-f86b-4bf4-bfb4-36f66a3bdb94,54430f96-6c84-4d45-8e51-51ea16919548,c6bd2a61-82c4-45f4-a158-dd07220d8415,55.18,5.68,234926,28191,9397,18626,178712
8d96eea5-4c7b-44e6-9aaf-7f9459841b31,54430f96-6c84-4d45-8e51-51ea16919548,df1d8519-1624-4319-acb6-d164f78ae26a,80.0,4.08,383578,46029,15343,30009,292197
a4322443-f4f9-41b6-bd16-477e94f66a04,54430f96-6c84-4d45-8e51-51ea16919548,8a81ac6f-85e6-419c-9183-2e82f0c41a05,63.68,2.65,169002,20280,6760,11999,129963
4b3e8063-08ed-41d4-8c00-5deea3f77048,54430f96-6c84-4d45-8e51-51ea16919548,1c6b05c6-ab8a-4aa6-8f0c-d764fc9baf5c,80.0,0.0,404881,48586,16195,25471,314629
9e680146-2857-4d69-8fcd-57c90bfd1d35,54430f96-6c84-4d45-8e51-51ea16919548,0cdb209c-c94f-4b40-974e-1f3deb0fafeb,80.0,0.0,531119,63734,21245,34329,411811
c11a2f9d-9ad3-4849-ae3b-1b3608b7d3fe,54430f96-6c84-4d45-8e51-51ea16919548,e15df04a-450d-407a-a2ab-d572fe5e4525,80.0,0.0,451669,54200,18067,17326,362076
0b6ce8a4-a14b-4db6-a9a6-ad7efb4bbc7f,54430f96-6c84-4d45-8e51-51ea16919548,1e31d825-7cda-4477-9c48-03bbb941c4cc,77.11,4.93,161743,19409,6470,10315,125549
6bd6c073-8888-4244-bee5-334886daff87,54430f96-6c84-4d45-8e51-51ea16919548,ab961f8e-c095-44b8-b322-100f50627d59,63.2,5.91,313627,37635,12545,23735,239712
5f699e94-b1f1-4d49-81ac-1d150fee5f65,54430f96-6c84-4d45-8e51-51ea16919548,bddfdd82-44c2-45d9-a9f1-c713788731e6,80.0,0.0,310627,37275,12425,23084,237843
5536a8ff-0751-449f-9f20-ecb3a50a1714,54430f96-6c84-4d45-8e51-51ea16919548,772b440b-f03a-46f7-b8dc-52196b164239,80.0,0.0,218319,26198,8733,10709,172679
484216f1-69e3-4b20-b75d-145a46bf4ced,54430f96-6c84-4d45-8e51-51ea16919548,2055f01e-d09e-4af3-b056-4fb999b54b6f,76.95,2.84,150807,18097,6032,8133,118545
cadf87fc-965f-4494-b0f9-04d956ab9a6a,54430f96-6c84-4d45-8e51-51ea16919548,057781f9-c6a1-4f2d-bbce-affc1469f01b,63.92,4.84,330133,39616,13205,16253,261059
0697db69-94a0-4db8-adfe-ae36d12ebb9d,54430f96-6c84-4d45-8e51-51ea16919548,cfcd001d-e49c-4b2a-92b1-6eb19366968e,78.43,3.58,420425,50451,16817,18322,334835
f143d949-cc89-4609-9eed-ff4ba32bfddd,54430f96-6c84-4d45-8e51-51ea16919548,2bb9893e-5b6b-4e5d-b1ff-56d85c7f8baa,80.0,0.0,447554,53706,17902,17311,358635
5eec2221-6367-497b-8cb4-5e9e77b4099d,54430f96-6c84-4d45-8e51-51ea16919548,41543472-3f77-4cc1-b5d9-bb2c51e134fc,69.04,2.69,185172,22221,7407,13761,141783
fd6707ac-fee2-418e-968f-54dfd54f9191,54430f96-6c84-4d45-8e51-51ea16919548,4bb907f3-2959-4b4d-acd2-123aea3d4e40,80.0,0.0,471165,56540,18847,26864,368914
cbfb5467-8e05-4075-a2ef-079692755076,54430f96-6c84-4d45-8e51-51ea16919548,ad192335-b79b-406a-ba47-0395d697e461,63.87,7.54,243433,29212,9737,9197,195287
86ba3bea-be04-4101-8a1d-8b38a47ee31f,a511e57e-694a-4b82-ba9b-61fa9eef66b4,e352edd9-9089-4e5f-9dad-05bfd00ee15a,80.0,0.0,455838,54701,18234,31125,351778
8d0a3365-db79-43d1-b073-6635f6270505,a511e57e-694a-4b82-ba9b-61fa9eef66b4,78b0b7c7-f0e7-4836-95bc-94c640f7d2f9,62.78,3.42,309670,37160,12387,23376,236747
8c9b6e27-4754-4b44-b6e5-a6e7755f140f,a511e57e-694a-4b82-ba9b-61fa9eef66b4,37aa2c6b-5c5d-406e-8dbb-ad5a4018edeb,80.0,0.0,363669,43640,14547,25086,280396
a993b10d-59e7-45e8-ba05-84b1854cf57c,a511e57e-694a-4b82-ba9b-61fa9eef66b4,c74e16da-2083-466d-8a10-8566f892b662,63.84,3.01,255989,30719,10240,13238,201792
0e3c0127-b5d0-419e-bfd6-ede4df42049a,a511e57e-694a-4b82-ba9b-61fa9eef66b4,6f0feb58-8d2d-4291-9db5-d43d58eb597d,68.27,1.92,359023,43083,14361,20960,280619
48017220-6de6-486c-b51f-5c2d794fbb88,a511e57e-694a-4b82-ba9b-61fa9eef66b4,ba629d98-4d22-436c-aa70-6f19a0726237,80.0,0.0,361077,43329,14443,16700,286605
b4ce9c27-aecf-430d-aebe-e3cdd50876c9,a511e57e-694a-4b82-ba9b-61fa9eef66b4,c25b3f34-cc91-42be-8f26-f30a5032f7e3,71.99,3.95,341268,40952,13651,18730,267935
0b4a203d-2daa-4a5a-a108-a92d0f4d7a78,a511e57e-694a-4b82-ba9b-61fa9eef66b4,718b32b0-daf5-4ef0-afc9-5f4c5cb28588,80.0,0.0,426527,51183,17061,13961,344322
39bdf4c4-8178-4ec1-bf40-01acc13a807f,a511e57e-694a-4b82-ba9b-61fa9eef66b4,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,62.83,1.59,156777,18813,6271,9620,122073
7496c243-b830-43b3-a818-b22954d4f231,a511e57e-694a-4b82-ba9b-61fa9eef66b4,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,63.72,1.28,118677,14241,4747,4766,94923
ca4d60ad-a8e2-453a-90a3-6fd8099ffbc9,a511e57e-694a-4b82-ba9b-61fa9eef66b4,682f88c7-a779-4fbc-b71f-7005333737c3,64.0,4.17,272730,32728,10909,11472,217621
