id,payment_attempt_id,authorized_at,amount_cents,status
28f3a5e2-39c7-4013-9f5b-8b09d2dffc81,f1d659a5-9ef3-4823-b164-2b213c00c1a8,2026-07-19T04:01:55,3500,approved
608ce13d-b2fc-45c1-ba26-6fc681b4d024,9eefef6f-2794-48b2-90e4-6c1081c01c87,2026-04-05T05:41:33,1400,approved
592e1bd5-7b5f-47e7-b516-26898ac70639,a2783704-8af1-48c2-b791-0d2fe8803c55,2026-07-19T14:23:05,1700,approved
26581347-5dcc-4323-bdee-7fa5abf56c34,8f71b1fe-0025-42e3-9c03-6751b62f89c6,2026-05-12T01:59:59,1200,approved
3f561521-1ed8-4de1-be18-b78c7affd07a,0ffecee0-4a61-476b-a092-34837ec03328,2026-03-22T05:48:22,2900,approved
a9d5c9a1-d822-4a5a-9ad4-bf2509061a1b,0bb37974-5524-4751-94be-7a2d1c6d80bc,2026-07-13T00:41:28,2400,approved
7fe7d61a-7c2f-4fe3-bb19-acbe61979d65,1bd417e8-e38c-48a8-8161-5b220abc355f,2026-07-05T07:21:55,1600,approved
2e316a6f-786e-4e04-9258-2b99c8ee34ce,30334567-5579-4232-bde8-df6776f01cf7,2026-03-23T13:45:16,0,approved
46b2f799-12b9-4bcb-9c93-e8633292eecf,104cc32f-5144-4e02-a800-cc72c08c78f0,2026-02-18T07:09:57,5700,approved
3ae781ec-dfb5-4b4b-b16d-f2b6bf6009a1,17a88941-8bae-465a-99e1-96b7566edd98,2026-06-12T20:12:24,1400,approved
8f369ea3-c0fb-471a-9e8f-d74d9c2e5e10,9d0f6e63-591d-4a30-a9c6-a2a0205ad3b5,2026-04-26T09:44:01,600,approved
57f05fbf-5cdd-48b7-ba23-eac2b209110c,3a02f24a-a44b-4fef-b226-226537c12b8d,2026-03-27T21:35:55,6400,approved
bf43371b-8282-44a6-a633-20789a7b0887,b6a72340-b33a-4184-b95c-d679431a9e0f,2026-03-16T02:55:37,1100,approved
fd5e661d-0473-47f6-86f6-9cce5ebba365,ca3ecde6-e13d-422e-9c14-a76754c2fe26,2026-04-22T02:09:19,6500,approved
96724d0d-eb38-42de-8ff9-143e97abb626,bd28af8d-9c43-453d-a9ac-f7914373ac63,2026-07-27T22:57:42,4100,approved
bc069e4d-7860-44af-a706-463a1f20b4cc,78a4a232-354b-4cfd-9612-6769e5b93e4c,2026-03-14T14:07:36,1200,approved
43299ae9-41c9-455a-b7d4-ebd00b1819de,0a073487-d2f3-46e7-9f8a-39682cd87bd6,2026-03-13T09:06:53,5700,approved
a5ba9bc0-bfd2-4274-8c8f-eca84d828d7e,f8219b2c-8367-47dc-a91d-0333d615c799,2026-03-25T15:47:16,1100,approved
2b2df650-66b6-4b5f-8b54-20d75be9e7ae,066bb486-d1d1-4feb-a8bc-3592a43b7788,2026-03-30T09:05:06,1700,approved
da42bb79-32f7-4d76-aa2e-3df1e9aa9da3,669886dc-365a-419a-803f-1230129f5c5f,2026-06-11T03:28:31,2900,approved
df8f6699-4fcb-44fd-a396-6c71a2cddb47,47f5920c-4265-44d2-8fee-017ebe1570d0,2026-02-20T20:01:10,5900,approved
77353493-328d-4d49-a9bd-53a807ca6403,2a955852-03da-4774-b944-81e661bb9f57,2026-02-25T15:06:53,6600,approved
77663bd1-34c5-4ec4-abf4-f54c0adeb8b7,e37ffafd-3ce2-4eb1-bc9b-78e825fb8879,2026-04-04T21:22:44,2600,approved
8be45113-01b9-43c5-9466-bbf414bf37e6,875b0184-579a-4c28-af35-2b457866b5bb,2026-04-05T07:57:01,3400,approved
0adc36fa-e5cb-48cf-8858-30e088acafa8,08984ae7-485e-48b8-b757-122b3b206895,2026-08-14T05:07:18,3200,approved
6930ac4d-86a5-4c23-81e1-35b720517a71,3054c5af-3ede-46d9-a772-e24352041225,2026-05-12T11:41:27,1200,approved
3cbf91af-ba47-494b-bc1f-ceae297ee163,bbab0f27-958a-47b5-8b8f-d3e15a6706d8,2026-07-10T05:13:50,1000,approved
6814d882-f1c1-4daa-86da-8ba9182c9dc4,d5078caf-96e1-4917-bd75-c1b87c0730c6,2026-04-02T03:58:59,2400,approved
cad8a57f-d08d-4928-b72c-3a52f73fa049,c16b2e81-fb0c-435b-830e-ecfaf60ef661,2026-08-01T14:02:15,4000,approved
b64fbc64-226a-49de-af06-ebf6449cdb70,f9cffb60-4fa5-4d8e-8b0e-ccc38b22991f,2026-03-09T07:36:06,700,approved
64127856-f096-4f76-a21f-7ca4bd693fa9,12bfa51f-6dba-407b-957d-6dd48436f109,2026-02-28T21:59:29,0,approved
36d8ea61-0ffc-4f9f-a14f-e03d47bed2ef,b711e1e4-3167-4f11-ac37-25fe86359b01,2026-04-27T03:22:31,6200,approved
de2e9418-47f9-40e3-8b68-65da1b7b3797,0295d931-aef6-4d5e-9eca-e0f6764a101d,2026-05-08T16:26:01,3000,approved
f67fd614-28b8-4a79-a9a4-a96e3a8063e7,c41fe9da-9b5d-4779-af49-113fddf3cada,2026-04-30T09:22:54,3800,approved
c3b7fad6-ccb2-4748-8f81-8c6986febb2e,f9bc34f8-c3d5-468c-ad72-99de2e913b6c,2026-04-01T15:45:52,3500,approved
262f3064-8b3d-4922-8dd1-4a461365db1d,390869ce-e2b5-4e0d-a7bd-bd0d5845c702,2026-08-09T09:59:19,1100,approved
bdf90e6e-28de-45d0-bec2-3066fba57bfb,c20666bc-c7e2-4340-a061-fbfdc180af5f,2026-06-20T14:34:33,3800,approved
314f29c6-527d-4fbb-b6f0-b24858a977a8,7f16f8af-437f-4b3f-be6a-d569de25d0d5,2026-07-19T15:26:37,2800,approved
3e6b6e80-849b-4234-a01f-161a79756539,0fd3394a-1900-42ef-9e8a-01efc4617f03,2026-02-21T23:16:30,2900,approved
540aedb3-55a3-4ad9-ae6a-3d897cc36026,430a6402-c18e-4607-b809-0fcefc6c980c,2026-07-18T10:29:19,5100,approved
9ffa1001-0a58-4a20-9267-244823c80b28,a7e173d9-bbd1-49b0-8715-5ff9cf10f15a,2026-08-16T10:32:21,4600,approved
9bae5e73-6ea7-4733-8dd8-2a948c71ba4c,9ef37ca4-5f27-4aff-b231-1537cfff8cb3,2026-05-28T07:34:06,1700,approved
47af262b-06a9-4ee1-b31b-f40369bc657c,5fc3c89e-f767-4abd-b595-0a9c3cd50704,2026-04-22T06:50:34,3400,approved
7dc9e970-1b44-4152-85df-eba6f407416d,509ce8e1-3702-49a4-87f4-2cdaa5f1c556,2026-06-12T16:34:18,1300,approved
c76ba563-687b-4fae-8a22-ee684067e0dc,ddec1423-ff34-4604-a3e5-f26482897e7d,2026-07-15T21:33:54,1100,approved
4f2ec00e-df8c-4be2-84bb-af472ef9c456,5fdda7e9-99de-4929-9641-a398d068ca1f,2026-05-24T12:40:33,900,approved
6d020418-f649-4cc3-b75f-a187025be8b3,8205353e-4b54-4401-a105-858d62f72c43,2026-05-04T07:08:45,400,approved
df50e810-b5e9-457a-8b19-af48fac744dd,3377d560-25b9-49e9-b02a-25af01598ef0,2026-07-01T00:31:09,1800,approved
feab5aba-5887-49ee-86bc-537f2c0b8c5f,976bf5fe-c49b-4dc3-b922-233135a8e906,2026-05-31T15:26:52,2400,approved
f74f0acf-b14b-456b-9082-e436f877e7ec,dadb05c0-bfa1-46e3-aafc-3e1ced095522,2026-04-16T19:03:46,0,approved
cb0eabeb-a05f-4f76-9c72-59d512158733,52ef2ae2-d386-4343-833d-73dda78e5313,2026-04-12T09:55:50,500,approved
8b159872-ab6b-4dd0-941a-2b8ed7ae33c6,45c1aa98-4a37-4f7f-bad4-8737a23b7ac6,2026-07-14T23:27:54,2200,approved
3f8eaad5-89d7-4f1c-b63c-563b07ca2966,3ba22da9-fe61-43a8-97b2-82005d9ef515,2026-04-02T20:09:33,1800,approved
1a38dae0-f8fd-4539-b28a-c84a1858a61a,34f58223-f39d-411c-8f39-3fe30f39ea02,2026-04-08T02:57:45,4100,approved
75822ddd-a49b-4aa0-9f53-3e0f8e315434,65205e9e-daa9-4df4-b992-f878e0bb65f2,2026-02-21T04:12:10,5500,approved
d6a197e3-10ab-4dd1-8a9c-1b9464a83c16,890dabe3-71eb-46b3-a833-c2e2562abee4,2026-07-12T01:42:29,3400,approved
66405a5a-04b8-49bc-9529-be8f6a0c70db,00c0cd33-7eeb-4e75-b7a7-979045bd86dc,2026-06-15T17:11:52,1200,approved
55547601-4464-4961-bb0e-efd7f68f358e,2801ecc5-deb1-433d-bbc8-f62797664140,2026-07-15T13:12:28,4000,approved
276b50d0-7987-4dc7-951d-94377dfa90c1,6031e89c-4487-45b4-8c09-fbe544abcde5,2026-04-02T20:53:52,9700,approved
4df2ee39-1807-4502-abd6-4f1c7c5afdd0,1bd4a82c-b264-4131-a660-84977464b4d1,2026-05-11T13:09:11,0,approved
4b70dbeb-529c-42e7-a9c2-393e80f463ab,7bb08778-1050-4f59-9f8e-84b68b83d760,2026-03-28T19:12:54,1500,approved
6b7fdeab-2906-4253-a925-3ee4b63385c3,b7728a06-3f05-4631-9c81-c09ad1de3783,2026-06-29T11:15:08,3000,approved
02944625-9f7d-4e70-9dc6-be5bcde6f320,fe96a040-eb8a-4f1e-8955-6ffec05ef454,2026-03-24T20:39:57,3300,approved
be6c46c0-db41-4f7f-bec3-e9cc7b7272ed,c31130eb-994e-47bc-876e-c986b3ef742d,2026-04-29T11:43:44,1900,approved
a2d61213-0a28-4610-ada1-7ef7ddd55fe3,08b9137e-81a0-410c-8073-701c97d5d12c,2026-08-08T22:08:32,1700,approved
faa10178-6b7d-4705-bc82-b79acf2c0102,caabc120-4553-4cea-bf67-6cff3754dd9d,2026-06-13T11:47:14,600,approved
a016c72b-f80e-41ea-aad0-bfbce67491b8,73b3f3fb-cf72-4994-8ad6-40ab8c1bfadd,2026-08-01T09:29:57,0,approved
1eed93f2-a522-4034-aa3e-cfa3545142df,df4db2a5-4c97-42ba-bfd1-62c4e0c4e742,2026-07-07T21:45:26,0,approved
44e30ed0-3494-40d5-be5c-753fbf98be44,c808f748-d665-4f0a-ac3d-6e4ba526ca25,2026-07-16T20:56:21,3900,approved
09e706ae-03cc-491b-bb4e-185a63e50713,42de227b-d3c3-416b-9a1d-9245b5a8d4a4,2026-06-10T00:14:31,600,approved
c542ed39-8ccd-4184-bd96-f2186fc577cd,f13c1057-fb66-4c8b-b5ae-a224236f31e2,2026-03-19T23:49:31,2900,approved
05dfd0bb-57e2-46ac-8d5f-b1f944ac1fe2,bd73a576-c7cc-4b9f-b56d-a0ada324c2ba,2026-03-31T19:22:45,3600,approved
8df21ea8-db23-4b25-8b9f-3fd4ed4443df,566ab000-7ecc-460f-85a7-cca86fc03a40,2026-07-25T04:04:13,3400,approved
a9a95ccd-bedc-450f-8beb-652f0dbe0959,3d861207-271c-4b7c-9784-0794a5dea26b,2026-03-14T12:36:11,1400,approved
09b7ae82-a3f9-4a9a-9717-655193feee2f,cfe68795-bfca-4ca7-a2cf-e9dc453129c7,2026-03-21T12:02:56,2400,approved
29e252cd-01b1-4884-865b-8301fd74fcc3,9bf52392-5f3a-44fb-bffd-72d3f2aabdcf,2026-04-21T07:17:56,600,approved
11527c2c-ef0b-498c-b7a5-f7b61e3872ce,2fdede92-7bee-4295-a316-dc6470b04409,2026-05-05T20:14:08,2800,approved
90a6fd53-9d14-4512-a52b-aa29debe16af,63e1c7fb-71ca-4d39-94ad-9bf8faa33af5,2026-02-19T19:20:07,3700,approved
cb3e8b43-24ce-4bb4-b1ad-cc9018fb5ab6,2e7fdda3-da44-4552-a2e1-84d6631a9994,2026-04-20T12:59:29,0,approved
8134a0d6-7105-4b5f-b74a-1ffa382cbd0e,45c2c64d-7726-422e-9483-8fee966fd9ce,2026-08-02T07:06:15,600,approved
ea6941d1-7c8b-4fe8-a0ea-d5f11366ab14,c8597079-27c2-4dfb-be86-92a9c6e9f5bd,2026-08-09T06:13:37,6100,approved
4c3edc1f-7134-47a4-9a22-128dcfc25e3e,a9b55d32-cd51-4ede-9435-8c335abe2a66,2026-03-28T00:23:34,1700,approved
fe7ac5e5-ccca-4ab8-899c-7948b8ef94e0,5aca4a8b-1df1-48a8-9d97-14890a250fd8,2026-06-18T09:49:49,0,approved
1c3b0e79-ce0c-4f00-a093-fac97551b6d3,29d7ed29-e302-4f41-aa02-748c3de5b80e,2026-06-26T13:03:23,2900,approved
dd29bb5f-7590-4d62-8fbb-7358e8b3d8f8,5f6ecbe1-f510-43f5-9267-5e73343db64e,2026-05-23T16:03:40,5700,approved
5250cf8f-a8c9-4a03-b4f2-745c7f677ff4,4b63f323-b673-4ebf-a187-22f2b57f6dd7,2026-07-15T06:34:19,4300,approved
cc949593-a0c3-4deb-853d-47c365652625,0f3fb125-a7df-4f18-a39e-75beac6351e7,2026-06-04T11:33:40,1700,approved
7032d732-a736-4655-b3e3-4402ce3ba230,e8aec2b0-244e-47e0-85b0-d1935332a0e0,2026-03-19T15:50:14,1200,approved
022fef80-85ee-4017-be12-be0e40b730b2,4f573cd5-0055-4937-b01a-16d3d24b7f95,2026-04-13T20:22:39,600,approved
77ae31d9-6a18-4ec5-aab0-1f26dcf4eeef,eadc8a26-a8ce-4952-992a-eafe2e86e122,2026-02-24T22:43:02,1700,approved
e387bc57-a032-48f7-9c69-3aa5775b13a5,1b656098-f65a-4c68-a736-877bc88d5011,2026-08-12T23:46:34,2100,approved
a2f6e2be-51c8-4c6a-9bca-5a9b17dc32b3,e03ec139-d909-42ff-8733-ba52359ebe6b,2026-05-31T23:36:37,1200,approved
bb3d94e6-eba2-4e2a-b6e9-708e14b8fa38,17f9c697-4287-4116-8c35-fd8863a7eb14,2026-03-02T17:38:10,1000,approved
99699aaf-c5c2-49e1-a909-439cdb85415c,3b315055-cef5-4aeb-8332-f3fdc10f25f6,2026-07-07T21:22:34,3600,approved
97bb8a28-5a26-468b-a371-619614d08a97,2d44114a-774a-4f12-adc0-73bf88e3b873,2026-06-22T08:39:12,1800,approved
5789fb5d-a11b-4d1d-82ef-f3778f9c731e,78e5b210-8e60-4771-b7c3-f15f4b35edd9,2026-05-17T04:13:39,2600,approved
081f9004-01b4-489d-a6c0-1da6681f43dd,f6dba8e5-4460-4a42-9b6c-e444d2bff304,2026-04-24T14:49:07,1900,approved
fe0f76d3-2f97-42fe-a88c-e92355e53dc7,4e2667c9-664c-4311-b1fd-88224684f700,2026-06-17T15:07:25,4100,approved
ab40078b-12e4-48fd-8643-2cf7d9851a2d,5a6b90c5-1054-4f36-b2e6-1be21a83b053,2026-05-22T02:13:35,6200,approved
bbdeab69-c086-44c4-a5f1-8ae10195be97,25b7a018-dc5d-443c-9ac6-3bfc74f94ac2,2026-03-31T13:05:54,1500,approved
b396b294-9d5d-4285-86ad-86f992bbf8a2,b3aabbeb-9918-4a42-bbfb-18b87a584167,2026-03-22T23:27:11,1200,approved
f8101ce5-5b57-4133-ab02-546e2c5331ad,b8fc7ff1-afde-4879-a59b-4a1d26c010e1,2026-03-28T00:34:30,2400,approved
710210b7-485e-4e85-b033-89c69786a65a,25cfe859-370b-4a57-a12a-51f0378ff589,2026-02-19T15:35:50,600,approved
275b31f4-3ad8-41ad-a554-48c49a665c6d,0caff9da-6498-4f59-a65f-90392178a266,2026-07-31T21:24:01,4500,approved
39444b51-97c3-453e-91bb-3f96dd0b5dec,1cd2eca7-93b1-438c-8974-9222545e22e2,2026-06-15T22:39:51,2300,approved
8f4de602-ef01-4623-a42b-4a1ef283d949,d83a85d0-d83d-4189-a207-eccb4e4b61d8,2026-08-10T22:05:29,600,approved
c93a6df1-537e-400c-bb6c-d018e9f2f300,7d15d870-4780-4343-9ddd-2f03c8b0a6a2,2026-06-22T13:46:38,600,approved
142ec62e-fb1a-43d9-8042-ce7c7e8b7f9c,9c325341-2814-4400-ac95-d36e47bd8d73,2026-02-24T00:36:53,0,approved
23a0bddb-195f-4e69-a45b-efdd1ab63016,b3a524ca-cca6-49cf-8cbb-b5fa0d491d26,2026-05-26T23:06:26,1100,approved
afa32adf-2960-4afe-9e5f-0c61df0919b2,078b5a8c-1ca1-4ba2-8c5c-600961937817,2026-03-26T10:24:22,600,approved
1494b963-4548-47a0-bcd4-b3ff8e6538b5,9776a768-bfaa-46b2-af3c-afb855f7a39f,2026-04-28T09:55:23,1200,approved
075bb398-f7c9-4d25-8ed2-48d5d5b8c268,f80be61f-3aad-4eba-ab17-f728ff68ee57,2026-08-01T21:49:02,3200,approved
50aa893c-b774-4ed7-a955-a1bc126e65d2,9999a9dc-a8f0-43e6-98d0-9d34ea011502,2026-06-11T08:29:42,1200,approved
215e5d2f-20dc-48a2-a9c3-4042037bd932,9bf73f69-a533-4ffa-8074-26db81176fc0,2026-05-01T07:37:33,2800,approved
3030c6b8-5495-4a5a-aa85-58302d2e7ef8,d445f322-c3c1-4ee9-a8f3-41f07971f4d8,2026-02-25T18:13:28,2100,approved
f3c106a4-96d9-4937-be16-00bd66bef692,8388d06e-3da5-433f-80eb-149846bec6e9,2026-07-28T02:06:11,2700,approved
b9fae8e1-d3c8-405a-bd6e-00e07a9b7f71,e5afe5bf-7d32-4222-8ff2-66ea695b557a,2026-03-23T03:39:07,3400,approved
c840eff3-d98e-48a9-817c-e6b534280b5c,ab934463-209a-424e-8d92-54fe862f4670,2026-08-02T08:10:37,1200,approved
71963935-acf9-4d36-b8ec-220c65e07d16,b1183dd7-6104-435f-8c55-200b4435af46,2026-08-15T07:20:33,3900,approved
3fefde24-bd94-45ad-b7c3-1f1013580c0b,6a66dcb0-810a-4012-b5f6-6c446dfbb3b2,2026-04-21T21:01:18,4800,approved
0235a617-ccce-4fa8-850f-3165f29b78ae,3820d3a5-e62e-40fc-acad-ab1c45b04ff7,2026-05-13T10:58:18,1100,approved
03933e2a-0a82-41e2-afe4-2d75a318e146,93f1c642-6e31-416f-92d7-42cd48e582ba,2026-02-25T11:39:07,1200,approved
43a43bf6-0e54-4e68-beba-9dcf96308623,b61e336f-514d-4c45-9ef8-52bcfe8e1454,2026-07-15T11:43:01,5800,approved
74ffc0a1-5a2c-473b-92b0-1c6d132fb53e,e7e31471-6684-45ab-93d7-6dee93de2259,2026-07-18T12:13:38,800,approved
390701b6-e30c-4e4b-bf62-bc066fc4be90,2b6dddf3-2280-423c-a032-4ec144f370fe,2026-04-17T11:04:30,2400,approved
c0edea91-5c9b-4e80-91fc-e8d9e9054202,adff989b-a470-4381-a167-9854de193f6b,2026-04-23T09:25:05,4100,approved
59734b15-344e-4cc5-96e5-b61d0ba7130b,a21000e3-af75-4414-8bd4-4334583c6b28,2026-05-09T20:34:31,2400,approved
c427edce-9795-4ebe-94c0-adb9d88c6880,e47e45f0-60be-40c0-b4c1-25faa972d3fe,2026-04-05T18:18:14,700,approved
4b0073c5-23d9-4dbf-8402-4e45374e7ed0,4dee9901-a55e-426b-bee3-ca46b0f63e72,2026-05-20T16:38:18,800,approved
4f50838c-4544-403c-ba77-7502e2cb6c06,b72e0e5a-e6eb-4793-b82b-869b6df55383,2026-03-15T20:27:29,2100,approved
6b5f2c97-f6aa-4c58-8321-fd33e076c629,333d4b88-7cfe-4df8-9f03-a2f113d47370,2026-06-11T20:30:01,7500,approved
557dc3a9-fba3-49ef-a0eb-d692268e8e78,9a89056f-2e51-45dc-a145-331a864aaebd,2026-06-06T09:09:28,600,approved
14030569-cd28-4cf1-ba03-b1de73351833,7389e595-a4b7-4501-8d8f-34a2df522346,2026-04-07T12:45:39,400,approved
2c603f21-e5a3-40ca-b5af-c776ce8055c2,488a5278-89c6-47b6-bfbc-687f4c4554ca,2026-04-01T20:00:54,2400,approved
676d1226-6562-4779-878b-93bebf81fec4,1b77740c-d0f5-4f10-b700-0dcd96b83825,2026-05-08T21:01:57,2500,approved
a2cc1d23-acd5-4cbd-bab5-7ed98fd27c3a,a8c7d974-3143-4f71-bb81-ae95b9f7da9f,2026-06-01T18:50:10,2600,approved
5a442f37-f44b-4708-aeeb-72f96e1c5f64,0619ab66-5636-462d-8813-9238e7957e2e,2026-07-22T08:55:06,600,approved
b2b923ea-8fb6-4c2c-b5d1-df77eb353149,d78d3b6b-0ab9-4803-9f47-707bf696a6ab,2026-05-01T11:21:41,2500,approved
15543400-de10-4fba-863f-594d9e84df63,fe4208d7-8464-4198-ac92-19cafbfd17cc,2026-05-30T16:58:22,2600,approved
85988123-fa8d-4c33-b5d7-7f69a0396e54,22e7123f-dfdc-429e-bb06-7dc318822d47,2026-07-05T18:36:10,4600,approved
8a0f7357-a129-4bc8-88e3-84e8ead8e0fa,b55da592-97a3-4250-acc3-6b268b4131b3,2026-02-22T08:51:49,3300,approved
3eeb8aee-5c35-4df5-a507-5760ef7130fe,953ba24b-951c-469f-9fea-8cc16242e1c8,2026-05-20T10:50:31,1800,approved
a6328a33-5a10-45a7-afdc-e24eaa5d7a7b,a992fae2-3886-49ef-a42f-66764b583b80,2026-07-12T15:56:34,2300,approved
ffc37e4b-751e-49c3-8da8-5b30a0a34e4a,800f176e-03ae-438b-8deb-0901895f670b,2026-08-02T19:38:30,600,approved
27cbabf6-f670-438c-a381-e6f4fcdbcae2,0fd0c31a-b3e9-42b7-9a81-d5e8da5405b3,2026-03-15T18:58:10,4200,approved
6431bf9a-ceac-48ba-82ae-453f6d34e72e,95681aa9-26b9-4349-a58e-f543e18288a1,2026-08-12T17:38:57,4100,approved
2df84550-6c7f-4610-91ac-da1cee46c2bf,30f93bbc-5fff-4e2f-ba8e-241820e7dc59,2026-04-09T16:14:56,2900,approved
1b190706-a92d-4869-9e10-47f5e07d158c,da553344-ed0e-46d8-95ab-098cb4f18517,2026-05-26T06:51:30,1500,approved
829982cc-ef78-4b1d-bebb-b7343ff7d931,3590f05f-89ad-4f52-bdfc-cc1c41a96c25,2026-06-20T03:26:26,600,approved
ddd2bd4a-82ef-4103-b203-219448bde464,9ba659ae-9056-43f7-8ec0-34a4fd5305c5,2026-02-22T16:07:05,1100,approved
0cc91aa5-f164-4592-a5e3-fc1ce1dc435f,56b6fe49-20c9-4774-a220-cff698185284,2026-05-17T21:17:52,2800,approved
fd261d1b-b905-4982-a420-2cc98d206262,f3bfb4c4-d913-4563-ba5b-fa41faa9a9cc,2026-03-09T23:10:44,600,approved
db97ac4c-9ca5-4360-b632-8aa5c584c0b6,15490bc5-544d-46ab-95f6-79e5b560df03,2026-03-01T11:49:03,4500,approved
5442c42a-1089-48b8-bff7-689821da6164,5cb22b7b-c91c-4c84-8231-6506a5ceb7c7,2026-07-08T19:19:14,1100,approved
59f0966a-01b8-42c0-80fb-6aa89508288b,1a11acb0-2410-4108-888e-4c6f23f17dba,2026-04-24T00:11:41,1800,approved
3e5ba511-a197-4113-a93b-8bb81cb866ad,03930de6-60d4-4d9d-858c-144e7a2c665a,2026-02-20T07:42:52,3300,approved
7a56b96a-1890-47d3-867e-d3d9fd327e57,c81ce71e-8d4f-4595-8dbd-5877301043f1,2026-04-20T11:01:30,1100,approved
ee59999e-31ad-4aaa-acb0-ea2b50775d33,c3884fd7-1632-494a-9b31-a9dff50076db,2026-03-06T14:36:57,2400,approved
8065374a-6b2a-416c-9d9b-36d140122274,55636557-bc7b-4b53-9bf5-e0874c2d8ba6,2026-08-08T14:07:23,1800,approved
db078968-eda0-48ab-9be4-c7d7ef588e95,69012939-d17e-4abf-83e9-32e2724feb7e,2026-07-17T21:57:13,2200,approved
8e4ab18c-d963-467a-9c62-5d67922b9933,2b95df4e-bb8f-431c-af57-ffab562399cd,2026-07-11T23:02:46,1200,approved
c87713c2-24a5-4b6e-abda-5977770fe9ca,684a3810-f378-4fb6-940a-0a0ef4301bb8,2026-06-27T20:48:24,6500,approved
a9a0ece9-c5bf-4f35-b058-417d081643f5,6c48346d-9121-4959-af20-484b47554c02,2026-07-12T12:55:22,2200,approved
b59bc8bf-8900-4569-82f0-092c776f6054,e7dea460-033e-4a8c-8c16-dfc33aafc855,2026-05-16T01:28:48,5100,approved
f1cb366a-fe86-4f5e-b90f-aa129f43a040,f78ffbf6-933c-4ca7-b68c-25d65a4c7e6d,2026-05-17T22:02:20,3100,approved
6cfa9d65-395c-4c6d-a842-3ae59fc3db20,720352fd-4593-45c5-ac22-d825f14f3726,2026-04-26T10:45:44,500,approved
ff85db24-4c93-4017-b200-6dd4907d88d7,367a9f35-0759-469f-b345-a8bcfc4f126e,2026-08-15T22:08:51,1400,approved
6cf7fa94-e4f6-431b-a219-631f8ce7e11c,2616776f-0a83-48ed-a730-ae43dc827f45,2026-05-10T03:03:14,1500,approved
5354379a-4bd1-4949-9b57-7adf517a696e,44a3ece3-8775-4c6d-8b75-b8dcb6e6d118,2026-05-02T03:17:56,2700,approved
426016ec-2974-4542-8e79-a14c7209e53a,876dff79-cba2-4a4b-b95a-8621d7369929,2026-04-03T03:20:38,4100,approved
49f3b909-d8e4-4d56-a8a7-6a1a695edda3,8829800a-7338-4c9b-b8ba-715b8485e86d,2026-08-14T18:16:29,2800,approved
9d9397ef-f2b9-49a8-86b1-9cb9f7c498b5,2e635411-8611-496a-a19a-5149d4c38de8,2026-05-08T19:52:47,4600,approved
80ece13b-965e-47d4-9bed-e4c17eb06b3e,76f4386f-34bc-415f-95e9-f93caf49b9b3,2026-08-07T07:33:28,2300,approved
cac608ae-a1a3-42b4-9c24-9ee696981f66,7bbbeb20-ea44-40d8-8f27-5adf6a894ea9,2026-05-28T03:19:37,3400,approved
b054587b-2151-4cbf-9566-452ecd485c1f,e6f2c557-9a75-4e34-b7a1-d51dfb34c27a,2026-07-23T11:40:32,1200,approved
28a2de01-9786-4d21-a87e-f1b07d08d37b,71407f88-3cf5-4061-9603-6abca50be9ed,2026-04-01T04:52:22,2200,approved
6c530b40-1764-4cef-b486-55b2047f86e3,fec2644b-cecd-424a-aecb-44e9bb2f9d0a,2026-07-02T14:31:10,4800,approved
dc3e420f-c0dc-40fe-855e-bb46be5b2332,61d96df7-b4a9-4f67-9573-4679cad2651a,2026-07-08T23:56:19,1100,approved
0da8a5bd-1847-49de-8a86-17a7e2de7a3d,ce7f0ee0-6296-4170-8a92-1c9406776794,2026-04-07T19:06:03,7800,approved
b5f25b80-f606-4c8d-9e3a-fd8aa60ee89e,3e7e4e50-564f-407e-9911-a6ee6183245c,2026-04-01T19:09:03,1500,approved
30b670a8-f8a7-4e23-81c5-96b7bb4eba32,e18f9867-7a01-4a92-b40f-3355c62faefd,2026-04-06T09:33:21,1800,approved
5b694fa6-0365-4e1e-8585-2900f70c15c7,f1d54f88-e28b-4cf9-b2be-d7dc1675597b,2026-05-30T10:47:25,2600,approved
f17698f5-a091-414a-88d5-b5dcd3a5e16b,28f5079f-e08c-4479-b8e3-4cccc44ddc23,2026-04-14T20:17:42,1100,approved
626bbe6a-cf9d-4ef7-a6c6-764ebda5ca76,90745810-0f1f-434e-8c85-3c480951ba86,2026-06-20T15:53:40,700,approved
7913193b-21bc-4a11-9040-9b6349b085e3,bc9622ee-a25a-45f8-bbda-d93618e4afcd,2026-02-18T23:18:12,5100,approved
81c539c9-113e-4505-b8d0-775b1f61d2c1,e7083bad-ec39-4425-b88f-b05c07127b27,2026-08-04T04:55:38,1800,approved
ae0aa0a5-2968-40c5-ae62-f8dac30f09a9,7d237a3d-30b4-4c59-8430-a33f5ee2d692,2026-04-13T21:15:59,3400,approved
f59f4235-e067-41da-ba00-c4cf5507b9e7,4ea56d47-1081-4412-a12f-f19e5f6668f2,2026-05-25T08:25:10,2600,approved
a2beb99a-2d1b-4518-a51b-01375ebec6d2,5b0df093-fc1f-40e1-b13c-d753b0cee163,2026-08-01T11:07:57,4500,approved
4a2d1557-2dd6-498a-87ee-5ea7c54747d9,db035664-0e61-49a6-88cd-260fa223e2c9,2026-03-14T11:07:31,3500,approved
e1d6219a-e882-475d-a81b-7b22a4e0eb4b,d0154fb4-aa5c-44a0-8993-b66ad955aa2c,2026-05-11T04:16:44,3900,approved
