id,cart_id,event_type,occurred_at
96aced3c-8f2d-478d-ae10-568f60f42924,f45c9f4f-d9b3-4152-9e98-dd65a04bfb5d,item_added,2026-04-08T23:58:31
5b3e1754-0640-452e-a64a-ff4eb8214e00,f45c9f4f-d9b3-4152-9e98-dd65a04bfb5d,converted,2026-04-08T23:08:31
22b417a0-99be-43f1-825a-863646bfb29f,4e8d6ad5-7665-466a-9d47-534c4ca8af14,created,2026-03-06T09:53:15
9f04485a-666d-4525-b7b1-2c4493d3cf56,4e8d6ad5-7665-466a-9d47-534c4ca8af14,item_added,2026-03-06T10:09:15
3d47ad11-09e8-46ea-9ba5-30a0ea77a393,4e8d6ad5-7665-466a-9d47-534c4ca8af14,item_added,2026-03-06T10:12:15
fd93aa09-7c58-4bad-bcca-3f2c371b9e55,4e8d6ad5-7665-466a-9d47-534c4ca8af14,item_added,2026-03-06T10:31:15
e7a1f897-0cae-4487-926a-e71f379bef90,4e8d6ad5-7665-466a-9d47-534c4ca8af14,converted,2026-03-06T10:09:15
40a6bc2d-2413-4283-a95c-64437b2562f3,eff5342f-d67d-4ae0-bf8b-c4ba6f4a8979,created,2026-06-19T09:40:03
e85d980e-7c45-4aef-87ae-388ec5538008,eff5342f-d67d-4ae0-bf8b-c4ba6f4a8979,item_added,2026-06-19T09:43:03
9ac88af9-15ec-4be8-94ce-2567691e3b5b,eff5342f-d67d-4ae0-bf8b-c4ba6f4a8979,converted,2026-06-19T13:09:03
ac0caae0-e65d-4c00-a503-79c782e0d8ea,53e02450-e6f4-4145-94c0-6ef870d9a739,created,2026-03-07T22:40:52
04209442-0d7a-439b-96b9-4e6ae1c2585f,53e02450-e6f4-4145-94c0-6ef870d9a739,item_added,2026-03-07T22:46:52
7a9a19f3-3883-484c-82ec-0cf40741b8c2,53e02450-e6f4-4145-94c0-6ef870d9a739,converted,2026-03-08T01:15:52
c609525d-61e0-46a0-b89d-2f760911d769,47add280-d977-43d4-9548-585fa66fdb4f,created,2026-06-14T09:01:16
99ae375b-8de4-423e-88a2-9f0fd5975f53,47add280-d977-43d4-9548-585fa66fdb4f,item_added,2026-06-14T09:04:16
bdd53d78-b274-439a-b589-d39bfb1ea2d4,47add280-d977-43d4-9548-585fa66fdb4f,item_added,2026-06-14T09:05:16
5c774a65-e5ef-4528-927b-ced0135f2b56,47add280-d977-43d4-9548-585fa66fdb4f,item_added,2026-06-14T09:25:16
5da31dd7-035e-46ad-8244-4f2a15482b90,47add280-d977-43d4-9548-585fa66fdb4f,converted,2026-06-14T12:22:16
f9c5c36d-0aec-4d09-ac75-5b66ee831680,2725b99a-88fa-48d2-a13b-73619f32b620,created,2026-02-19T18:02:20
8a356d5d-e776-4167-b49f-329a4cdee168,2725b99a-88fa-48d2-a13b-73619f32b620,item_added,2026-02-19T18:20:20
1c8d3b8f-b4c2-4424-92cf-4eab6619ee61,2725b99a-88fa-48d2-a13b-73619f32b620,item_added,2026-02-19T18:29:20
14e5ae6b-3f6d-472b-bed6-40e096036e78,2725b99a-88fa-48d2-a13b-73619f32b620,item_added,2026-02-19T18:36:20
4aa6c1d9-49c8-4ddc-8180-ed8562bbfccf,2725b99a-88fa-48d2-a13b-73619f32b620,abandoned,2026-02-19T19:18:20
41edd9b4-0f35-4dfb-9274-be78023c6110,c1e16b6d-8647-46ef-8159-006ff82256c4,created,2026-04-01T16:52:15
9f14e2bc-cbae-4765-8b08-3f4bc1e9559d,c1e16b6d-8647-46ef-8159-006ff82256c4,item_added,2026-04-01T17:11:15
a04b1b7e-1dcd-4d14-a080-85a2dae944e6,c1e16b6d-8647-46ef-8159-006ff82256c4,item_added,2026-04-01T17:12:15
625f0e10-02e8-4c34-a48c-6c0d05f75c44,c1e16b6d-8647-46ef-8159-006ff82256c4,item_added,2026-04-01T17:22:15
b7cf7db5-84a0-4e68-b4f8-43ae13647b0b,c1e16b6d-8647-46ef-8159-006ff82256c4,converted,2026-04-01T19:17:15
4a518a72-cbb4-43ca-941b-c60ba66d1fee,dc90cce2-e01e-44a6-b9cb-9afa1060635d,created,2026-07-22T13:55:22
679225bc-740b-4041-b548-1abbb43ea630,dc90cce2-e01e-44a6-b9cb-9afa1060635d,item_added,2026-07-22T14:06:22
b0d3528f-33a9-4a33-95b8-a004a8250fe7,dc90cce2-e01e-44a6-b9cb-9afa1060635d,converted,2026-07-22T16:39:22
7808cc7d-cf4d-4041-a8ce-83fdcd5d7689,5bd634a5-8db8-40e2-9223-ace8d34852ec,created,2026-04-02T10:54:26
88200ce4-d00f-4aa1-b858-18d304d8edbb,5bd634a5-8db8-40e2-9223-ace8d34852ec,item_added,2026-04-02T10:56:26
89f8024a-0cd1-4447-a188-efc27a958fc1,5bd634a5-8db8-40e2-9223-ace8d34852ec,abandoned,2026-04-02T13:33:26
9966ba0c-7c4a-41e8-854d-3972ecc12ea3,8ae94738-6e9a-4fc1-be66-4e5c02c560e4,created,2026-04-11T23:35:42
3ff287f6-d836-4f74-913d-50257ca53872,8ae94738-6e9a-4fc1-be66-4e5c02c560e4,item_added,2026-04-11T23:36:42
70f0a3bf-0ae2-473b-9048-bc45235584b3,8ae94738-6e9a-4fc1-be66-4e5c02c560e4,item_added,2026-04-11T23:47:42
917876b3-b34d-48b4-89c9-62b72edbcd51,8ae94738-6e9a-4fc1-be66-4e5c02c560e4,converted,2026-04-12T02:09:42
1d37e378-9d48-4a73-8318-d29ca48e8df9,2592921e-03fb-44bd-a194-a44e8497a4db,created,2026-04-19T09:37:00
38b7e144-a72c-4716-8cab-c83598b4e4e8,2592921e-03fb-44bd-a194-a44e8497a4db,item_added,2026-04-19T09:47:00
7361ceb8-0ece-4533-a0b9-a4bdeadca823,2592921e-03fb-44bd-a194-a44e8497a4db,item_added,2026-04-19T09:49:00
248bed97-3643-4a5f-bbc2-1d2c227322e0,2592921e-03fb-44bd-a194-a44e8497a4db,converted,2026-04-19T12:34:00
a201c404-0731-43f6-b663-055eac1f01fc,a4d68745-0ac0-4a9a-bde9-679bfcc7404b,created,2026-06-07T03:51:58
150b08e7-2aa6-464c-aede-a754b5d319d8,a4d68745-0ac0-4a9a-bde9-679bfcc7404b,item_added,2026-06-07T03:58:58
d981471d-e691-4bd9-9841-f10ffc348d57,a4d68745-0ac0-4a9a-bde9-679bfcc7404b,item_added,2026-06-07T04:16:58
05fb21be-54ea-4fee-8d4a-7a7c0a38e136,a4d68745-0ac0-4a9a-bde9-679bfcc7404b,converted,2026-06-07T06:47:58
ba3fa9f4-173b-4c8c-b68a-2248dfc95823,d51e8eba-65b8-4f14-8b6f-cd2119d49f5d,created,2026-03-14T21:40:05
dee0a27f-8965-41ae-8008-691b71c3432e,d51e8eba-65b8-4f14-8b6f-cd2119d49f5d,item_added,2026-03-14T21:46:05
a2cbd10c-d430-4cab-b89b-535a2b6a8399,d51e8eba-65b8-4f14-8b6f-cd2119d49f5d,converted,2026-03-15T01:18:05
5ec222a2-4573-443a-b2d2-c52dd6ad0f3e,0d350637-e3bb-4324-aad2-1536b5404816,created,2026-05-08T00:29:04
f874f68a-a197-4be2-84ac-b1b5e6dad3e0,0d350637-e3bb-4324-aad2-1536b5404816,item_added,2026-05-08T00:44:04
b840d86e-5500-4606-aa44-8e0f282f38cc,0d350637-e3bb-4324-aad2-1536b5404816,item_added,2026-05-08T00:55:04
fa4f7667-fe69-4f42-af56-e54612120520,0d350637-e3bb-4324-aad2-1536b5404816,converted,2026-05-08T04:08:04
cf25008e-dc5a-474c-a34c-baa8b5775437,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,created,2026-05-15T18:58:14
ac12351e-71f1-4c74-a315-954b03cd7607,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,item_added,2026-05-15T19:18:14
0f64fd0d-0f7f-4449-a415-f51bb33234bf,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,item_added,2026-05-15T19:36:14
11631826-3214-4896-a3c1-baa83601b4ef,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,item_added,2026-05-15T19:37:14
16f45648-591e-4f7f-89bc-6d8177826112,ebaf9727-0442-43e6-b7d3-1ccfd87094e3,converted,2026-05-15T19:04:14
66a720b9-0466-4ccc-8fb4-5dd6972687ad,4b18b57b-a735-4541-abd2-0a007993a9b8,created,2026-06-17T15:09:28
4cfb46ab-081c-4c8d-a409-f628ba59b139,ade9633e-7684-459d-9080-4cf24c0ffe65,created,2026-06-15T08:13:27
65574c32-9256-4060-a24b-7af9e64b8c30,ade9633e-7684-459d-9080-4cf24c0ffe65,item_added,2026-06-15T08:25:27
e1c41433-dafa-4a44-9a5d-83b383fd50bd,ade9633e-7684-459d-9080-4cf24c0ffe65,item_added,2026-06-15T08:36:27
f0dd4337-9034-47e1-b619-8172138e98b0,ade9633e-7684-459d-9080-4cf24c0ffe65,item_added,2026-06-15T08:46:27
c7458cd8-6ce4-48b1-a4db-a6d3d1c30ddf,ade9633e-7684-459d-9080-4cf24c0ffe65,abandoned,2026-06-15T08:55:27
03000f77-fe66-4826-99ad-baee31dfd4eb,01f766e4-1e9e-4468-971e-882e286217c1,created,2026-05-08T01:58:58
285f0c12-7f76-4bbe-93bb-5ab69d0eb8b0,01f766e4-1e9e-4468-971e-882e286217c1,item_added,2026-05-08T02:07:58
2cd5a27f-feaf-435c-8f27-8efa728e3e66,01f766e4-1e9e-4468-971e-882e286217c1,converted,2026-05-08T02:39:58
5a803877-1bca-48d8-abf1-e12ef8f48dfe,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,created,2026-06-03T03:30:47
997a41a1-6f12-491e-ab64-8b8fe189d05f,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,item_added,2026-06-03T03:48:47
a1db2caa-c9d4-4ba0-9f91-8f587f1b667f,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,item_added,2026-06-03T03:56:47
e13466c7-3beb-4d6f-862b-a33b74abb3ed,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,item_added,2026-06-03T04:13:47
579a91ad-82d3-4f5e-962e-7efbd29bf44e,b1a83498-9ed6-42bd-b1fe-2d5bd732b557,converted,2026-06-03T04:15:47
6165cb60-31a4-4f99-8c05-a6b7489e4fcd,4a0dae29-b66f-4e76-b334-22a34a37b557,created,2026-06-02T03:31:27
1175466d-ecb9-4a6a-8f1c-5d3f08363cb1,4a0dae29-b66f-4e76-b334-22a34a37b557,item_added,2026-06-02T03:32:27
e50d9947-4886-4d96-a2d2-4cee515b359d,4a0dae29-b66f-4e76-b334-22a34a37b557,item_added,2026-06-02T03:36:27
d6cb0547-4a16-4863-ac14-20d43cf58112,4a0dae29-b66f-4e76-b334-22a34a37b557,item_added,2026-06-02T03:49:27
c83e353d-c896-4e43-8ad5-9087c7a5e4a0,4a0dae29-b66f-4e76-b334-22a34a37b557,converted,2026-06-02T05:54:27
e17abbbd-6db5-4eea-aad7-788b3f3657d5,ff42533f-ac58-455d-841d-17b837cee232,created,2026-05-14T06:22:00
fac334ff-30c6-48aa-bf0f-5bc2c3d94190,df639bf6-0cc8-4c80-b501-f83e88c7c007,created,2026-03-01T15:28:20
f1f900dc-e68b-4246-b5f7-ac9b4d63286d,df639bf6-0cc8-4c80-b501-f83e88c7c007,item_removed,2026-03-01T15:52:20
b0f923d2-cc95-4fbd-be98-d67aaebe3b93,df639bf6-0cc8-4c80-b501-f83e88c7c007,item_added,2026-03-01T15:31:20
cae9ef1d-98b7-49e1-baee-cc0807750b2b,df639bf6-0cc8-4c80-b501-f83e88c7c007,item_added,2026-03-01T15:49:20
91998ca3-0754-4225-8cf9-b96482228d69,aaabfd8c-6940-459c-9e7a-c6097296e1c2,created,2026-03-20T00:10:14
2a7b1f86-4d19-4e48-be16-9e047406ee85,aaabfd8c-6940-459c-9e7a-c6097296e1c2,item_added,2026-03-20T00:12:14
3c7d1897-1558-44bd-95ef-2e0f121117fc,aaabfd8c-6940-459c-9e7a-c6097296e1c2,item_added,2026-03-20T00:24:14
0abf76e1-516b-4be3-95bb-5c9ca0780761,aaabfd8c-6940-459c-9e7a-c6097296e1c2,item_added,2026-03-20T00:30:14
a078c21b-27a7-496c-9043-f2f5a66181ee,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,created,2026-07-18T16:21:08
ae8bd10a-a0ab-46ba-b14c-501741888db9,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,item_added,2026-07-18T16:35:08
9a1a019b-6343-456b-ab41-51f37bda6a01,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,item_removed,2026-07-18T17:05:08
25810e79-faca-44e4-8dff-dfabe35d046f,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,item_added,2026-07-18T16:36:08
f55a5e90-5c8b-478a-82b6-e6198a5b83c8,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,item_added,2026-07-18T16:54:08
12066d2b-c5b0-4c07-89e4-69c49fa73153,1e65198e-67c0-4e33-b313-ec2e7e1ca24c,abandoned,2026-07-18T16:55:08
66558764-ab9d-40a4-b5fe-c7588f654fd4,587bd493-c09d-42c1-9f1d-8a78dae44d41,created,2026-08-07T17:17:07
786cb5f0-895d-46c7-967e-190099e0dcb7,587bd493-c09d-42c1-9f1d-8a78dae44d41,item_added,2026-08-07T17:30:07
69655ea9-a927-4e0b-8a63-b7986dc9090d,587bd493-c09d-42c1-9f1d-8a78dae44d41,item_added,2026-08-07T17:32:07
40784fec-9dae-4ab6-b354-71a8d5ded730,17d4ce56-9c57-4be3-ad92-74d561a2b798,created,2026-04-30T14:19:44
f7d98896-68bc-4ccb-a191-fd3579563457,17d4ce56-9c57-4be3-ad92-74d561a2b798,item_added,2026-04-30T14:21:44
91fce341-471a-41b8-af67-94bff0018df6,17d4ce56-9c57-4be3-ad92-74d561a2b798,item_added,2026-04-30T14:23:44
4f61e4ca-3571-4746-8dac-541e609973a6,17d4ce56-9c57-4be3-ad92-74d561a2b798,abandoned,2026-04-30T15:56:44
6693c044-10fb-4c71-9a5b-087fa8e0a2da,d478600d-be0f-4b11-adbd-657bc809e32d,created,2026-04-04T05:47:10
ab9410d9-6a3a-4861-b156-0ac290266ae9,d478600d-be0f-4b11-adbd-657bc809e32d,item_added,2026-04-04T06:05:10
822c92cd-b2d4-49b0-a04e-399b7ca00aa0,d478600d-be0f-4b11-adbd-657bc809e32d,item_added,2026-04-04T06:15:10
2e7529d4-2b8f-4419-ba87-822aff477be1,d478600d-be0f-4b11-adbd-657bc809e32d,abandoned,2026-04-04T06:27:10
92627df2-76f3-4a28-8208-5eae53255e87,65979b33-4bb1-4e4e-8f56-f1605acb9753,created,2026-03-06T10:11:52
1eef9276-fc71-4fdd-8e60-031a80beb86b,65979b33-4bb1-4e4e-8f56-f1605acb9753,item_added,2026-03-06T10:27:52
80bd29b5-7cc2-4f98-a687-84b257bb549b,65979b33-4bb1-4e4e-8f56-f1605acb9753,abandoned,2026-03-06T13:22:52
1968f66c-d3b9-4bdb-9b79-d5227fecd67f,e927dcca-61da-4c3f-bd37-9c7469a0ae60,created,2026-03-07T10:57:32
182d0015-446a-4a38-9e1f-3da72cb5de1e,e927dcca-61da-4c3f-bd37-9c7469a0ae60,item_added,2026-03-07T11:06:32
9ad0bb8d-9080-4639-9676-997f21edfc0d,e927dcca-61da-4c3f-bd37-9c7469a0ae60,item_added,2026-03-07T11:22:32
cbb8777d-8c58-4b4b-b6fe-751e7ea8a460,e927dcca-61da-4c3f-bd37-9c7469a0ae60,item_added,2026-03-07T11:33:32
73ebde66-0553-4966-868d-7ff0ea391f8e,3ec6e202-9859-413d-a790-1dc13baf4980,created,2026-02-25T12:53:33
8a302a86-426e-4409-bdd3-49eb1d7f261d,3ec6e202-9859-413d-a790-1dc13baf4980,item_added,2026-02-25T13:13:33
18aaeb87-7725-48db-94cc-44dee93eaa5a,3ec6e202-9859-413d-a790-1dc13baf4980,item_added,2026-02-25T13:33:33
5c32bd0a-9f1f-40fa-b1a9-61069ae7f0e8,3ec6e202-9859-413d-a790-1dc13baf4980,item_added,2026-02-25T13:46:33
3b764e62-8464-462a-b529-c2581ef309ef,3ec6e202-9859-413d-a790-1dc13baf4980,abandoned,2026-02-25T14:27:33
0028516e-6eda-490b-b5cf-a1d20294e17e,3bcc4793-491d-4c1f-b41e-aba382510590,created,2026-06-01T02:09:39
212c6369-7d09-4cb3-ac41-679726c09199,3bcc4793-491d-4c1f-b41e-aba382510590,item_added,2026-06-01T02:26:39
4a76d567-c581-4533-ad7e-f05c2c196c82,3bcc4793-491d-4c1f-b41e-aba382510590,item_added,2026-06-01T02:32:39
1f4d5b18-13a5-4ea9-80ff-c26b8d93bf8f,97bcc3aa-a815-40fc-8b23-2b6ba0997fac,created,2026-05-04T13:41:08
671311df-dee6-49c1-a98c-1940189ffad5,97bcc3aa-a815-40fc-8b23-2b6ba0997fac,item_added,2026-05-04T13:49:08
1da95857-725e-4115-9e00-6c83eb95a170,97bcc3aa-a815-40fc-8b23-2b6ba0997fac,converted,2026-05-04T15:23:08
32f82558-74a2-4ebc-914e-f020ac58ac6c,f3baaa15-6412-4097-a897-c63a4467d1f9,created,2026-08-06T20:52:08
08e35464-e50d-4195-9b0e-068a3a292baa,f3baaa15-6412-4097-a897-c63a4467d1f9,item_added,2026-08-06T21:02:08
8574f558-5b66-45d7-a700-8a05105e1aa9,f3baaa15-6412-4097-a897-c63a4467d1f9,converted,2026-08-06T21:47:08
fbaffb92-db00-4986-8423-08386fa73d6b,f6e22107-71c4-49af-a760-645675ca57bb,created,2026-06-01T21:31:50
cc97c68d-1aa9-4ceb-bbf1-655ff1020c87,f6e22107-71c4-49af-a760-645675ca57bb,item_added,2026-06-01T21:34:50
6bf61d6c-273b-456c-90b8-66518c9561cf,f6e22107-71c4-49af-a760-645675ca57bb,converted,2026-06-01T23:06:50
a8c6c718-a72e-45d0-b9cd-7b4bddd2e25c,bb9f5a7d-bd71-4264-87ab-e19c8cddf1ea,created,2026-06-20T10:15:57
385290ae-68fe-4e6d-af79-7939ffa38e70,bb9f5a7d-bd71-4264-87ab-e19c8cddf1ea,item_added,2026-06-20T10:20:57
04238f50-8518-42d0-ac3f-d5170cdcb91e,bb9f5a7d-bd71-4264-87ab-e19c8cddf1ea,item_added,2026-06-20T10:34:57
d1f6331a-1ea9-41e0-a17c-8ad244c0212b,bb9f5a7d-bd71-4264-87ab-e19c8cddf1ea,converted,2026-06-20T11:14:57
a63000bd-d32c-423b-a197-2e8e829b7195,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,created,2026-03-06T14:10:12
f500d210-ea46-4309-b751-c709db7862b3,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,item_added,2026-03-06T14:16:12
ba6bfbd8-9ca8-40ff-a745-15a99dcd5a30,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,item_added,2026-03-06T14:28:12
bf82c799-0075-48b9-95b9-233da4d07c14,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,item_added,2026-03-06T14:48:12
1cc8890c-87b2-48d5-b7f7-4dbc157ae5ac,b06c83de-cfb8-4e37-8e9d-c1cfcc6c90f8,abandoned,2026-03-06T15:03:12
a00ef3c6-7a11-45b5-952f-94999a23a3bb,7c2f18a5-e902-4f94-9434-b223b2507704,created,2026-05-14T17:31:16
327947c5-dd76-4b0f-af0f-9dd015c310ac,7c2f18a5-e902-4f94-9434-b223b2507704,item_added,2026-05-14T17:39:16
98debe0b-c4fd-4f34-987e-3e8fad60ece2,7c2f18a5-e902-4f94-9434-b223b2507704,abandoned,2026-05-14T20:24:16
b5750945-5efc-4c5b-94e3-7a5495736e52,48f73d93-3901-4e2e-9eb0-2def375c0b3d,created,2026-05-31T06:26:19
13f9fce0-8f57-4139-a2b4-9e0bec2eb7eb,48f73d93-3901-4e2e-9eb0-2def375c0b3d,item_added,2026-05-31T06:38:19
12ec1b90-dba9-4d93-98e6-b050ce9668f2,48f73d93-3901-4e2e-9eb0-2def375c0b3d,abandoned,2026-05-31T07:31:19
dfbce205-dbb4-4cf6-8c75-e42abdd6afa0,c3e81108-772b-4160-af24-b922490c57a0,created,2026-05-16T00:49:04
4f99bc6a-329d-4c7f-acaa-752878c24bea,c3e81108-772b-4160-af24-b922490c57a0,item_added,2026-05-16T00:53:04
fdafa9ec-e062-4ea3-b53c-4c2af86d4966,c3e81108-772b-4160-af24-b922490c57a0,item_added,2026-05-16T00:57:04
61be2a72-40b6-4c97-be74-8df43561e5da,c3e81108-772b-4160-af24-b922490c57a0,converted,2026-05-16T03:21:04
8b2805b5-9fd3-4d2a-9722-4f837db9d7d8,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,created,2026-07-08T12:33:51
e701f11a-5718-4f7b-b484-5cb8bf74b9d4,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,item_added,2026-07-08T12:34:51
b111db23-fcf4-48cc-a829-851b406d3ce6,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,item_added,2026-07-08T12:40:51
6824fc16-958e-4bf7-9da2-7cd9e72af140,02197d9b-9a1e-451b-a20a-8857e5d8f5bb,item_added,2026-07-08T12:50:51
5b33c2b8-9479-4238-8dba-5ef847a3b439,4eb52c72-2465-4b94-af20-594e83f41ab4,created,2026-08-11T02:12:25
70653a5b-d017-48d0-af58-38077da0cfd2,4eb52c72-2465-4b94-af20-594e83f41ab4,item_added,2026-08-11T02:21:25
6bca13d0-c589-4ba8-a70e-4a991437efb8,4eb52c72-2465-4b94-af20-594e83f41ab4,converted,2026-08-11T04:28:25
4c1bf839-393c-4c2d-a55e-f66fa99276a5,ee5273f4-4ca4-4098-b33b-23ba08117e75,created,2026-08-02T22:20:05
2ac49d51-0871-4cca-a968-008192833bb6,ee5273f4-4ca4-4098-b33b-23ba08117e75,item_added,2026-08-02T22:25:05
716e6d65-4a46-4c25-9eb7-ce9dfe2a306b,ee5273f4-4ca4-4098-b33b-23ba08117e75,abandoned,2026-08-02T22:51:05
33b454ab-ca4e-4b9c-9c89-df355a56b725,4b5f08c3-960f-4070-8de4-89d39f680b4e,created,2026-04-07T21:12:28
9fa54917-d4a3-43c2-8360-eceb81522b0b,4b5f08c3-960f-4070-8de4-89d39f680b4e,item_added,2026-04-07T21:25:28
ebd30b51-aa41-4de7-95a3-acc3ecbcfbc1,b9bd2816-924e-408f-b72b-b6401689242e,created,2026-06-15T22:24:53
60625209-bb7b-4929-95d0-2756db16658a,b9bd2816-924e-408f-b72b-b6401689242e,item_added,2026-06-15T22:41:53
08efcf31-8e73-436a-9164-d0ee307a69c6,b9bd2816-924e-408f-b72b-b6401689242e,item_added,2026-06-15T22:55:53
47ffb59c-4b66-4a31-925a-9cb4d1e4a39b,b9bd2816-924e-408f-b72b-b6401689242e,abandoned,2026-06-16T01:14:53
d4a5229a-9007-47ff-ab82-17f02f6bd024,18f82918-d872-4ec6-98ad-739b5fb69413,created,2026-03-02T19:46:29
6d87818e-423d-4c12-b111-cb43ccc65e09,18f82918-d872-4ec6-98ad-739b5fb69413,item_removed,2026-03-02T20:23:29
be4457cd-c760-4b78-85e1-a48a414748be,18f82918-d872-4ec6-98ad-739b5fb69413,item_added,2026-03-02T19:57:29
6ba9b33b-6aa8-41ee-9407-63a358129f93,18f82918-d872-4ec6-98ad-739b5fb69413,item_added,2026-03-02T19:59:29
efc99082-a6a5-425c-94ec-6bd416c3e3d1,18f82918-d872-4ec6-98ad-739b5fb69413,item_added,2026-03-02T20:11:29
a2b876ca-b16c-44bb-8387-23afb6ca4f34,18f82918-d872-4ec6-98ad-739b5fb69413,item_added,2026-03-02T20:17:29
9080cf6b-289e-4136-9f32-184e31e34023,18f82918-d872-4ec6-98ad-739b5fb69413,abandoned,2026-03-02T20:33:29
b7cfab90-60da-4b1c-b7bc-2a8554cd80f4,0ce36ea4-8f92-4b40-b32c-5fa2143da0d8,created,2026-08-13T06:08:03
3766a878-68df-4bb4-af4e-4c695baf719d,0ce36ea4-8f92-4b40-b32c-5fa2143da0d8,item_added,2026-08-13T06:10:03
51d4ccbe-0e9e-4bf5-bed1-7fa50eb66db2,0ce36ea4-8f92-4b40-b32c-5fa2143da0d8,item_added,2026-08-13T06:26:03
d1b1aaf8-f364-463d-b5dc-b3088af702fb,0ce36ea4-8f92-4b40-b32c-5fa2143da0d8,converted,2026-08-13T06:58:03
1024560c-88f5-4ab4-8569-086799a10a56,e911e4d8-65ea-4b8f-b6f1-61d171f41768,created,2026-02-20T04:07:23
1238c2d4-0717-4466-8d04-60381f527088,e911e4d8-65ea-4b8f-b6f1-61d171f41768,item_added,2026-02-20T04:21:23
312c8d17-eefc-4b11-ad99-6ec908dbebb9,e911e4d8-65ea-4b8f-b6f1-61d171f41768,item_added,2026-02-20T04:27:23
f11da0d2-5866-4bde-a36d-c50d515e2fe2,e911e4d8-65ea-4b8f-b6f1-61d171f41768,item_added,2026-02-20T04:43:23
9e155a75-8326-4fa4-b7d4-cd22cbcd06e0,e911e4d8-65ea-4b8f-b6f1-61d171f41768,item_added,2026-02-20T04:53:23
e931e83e-b395-43dc-9697-eed7e38653e1,e911e4d8-65ea-4b8f-b6f1-61d171f41768,converted,2026-02-20T05:46:23
9c6fa8bc-3246-48d4-8c43-0fcd93def87e,7461775e-7d45-4637-8a76-6b08fdf751cb,created,2026-04-11T21:14:58
d67e4a19-3696-4099-b1e9-a018e65b3c35,7461775e-7d45-4637-8a76-6b08fdf751cb,item_added,2026-04-11T21:28:58
4bd54e97-dee1-4ebf-bf59-f0ae63f4739e,7461775e-7d45-4637-8a76-6b08fdf751cb,item_added,2026-04-11T21:29:58
22cb91fb-179d-454f-9559-8b8457122da0,624451f6-411f-4991-afec-c99325ed7b24,created,2026-06-23T21:08:24
d97a9a97-43d7-4b75-9de2-298408318aa9,624451f6-411f-4991-afec-c99325ed7b24,item_added,2026-06-23T21:13:24
72941e91-42d4-42d5-ae89-64a5e1a7820c,624451f6-411f-4991-afec-c99325ed7b24,item_added,2026-06-23T21:32:24
6f2f2f26-5b72-4696-a5e1-8b608901af26,624451f6-411f-4991-afec-c99325ed7b24,item_added,2026-06-23T21:47:24
22d76b5d-927b-4c63-a411-dc657144d86d,624451f6-411f-4991-afec-c99325ed7b24,converted,2026-06-23T22:45:24
fc270c83-2bdc-4fae-b771-442a9f9c0cf1,017a82ab-ac62-493d-91d4-908b316ddc4a,created,2026-04-19T22:27:26
b9ddf896-d63f-4e19-80c4-d6a8117c86e7,017a82ab-ac62-493d-91d4-908b316ddc4a,item_added,2026-04-19T22:30:26
3d3aa037-65cc-4b35-90d8-c933fc8d5bf8,017a82ab-ac62-493d-91d4-908b316ddc4a,item_added,2026-04-19T22:46:26
a4a81b91-64b4-4042-a454-8d38a42b153e,9febd932-dc5d-4978-b9dd-62be2d1720a0,created,2026-02-26T00:49:53
cd3d2b2a-8954-4e4e-addd-14483b008028,9febd932-dc5d-4978-b9dd-62be2d1720a0,item_added,2026-02-26T00:51:53
28542c8a-caab-4391-ad98-0a881907b4f9,9febd932-dc5d-4978-b9dd-62be2d1720a0,item_added,2026-02-26T01:06:53
ac3bd51a-a777-45a5-975a-a478b2da17ac,9febd932-dc5d-4978-b9dd-62be2d1720a0,converted,2026-02-26T01:43:53
84af8abd-00b3-4d5f-b92d-419993a23136,c44b2265-302a-4f7a-994e-885004c26b8e,created,2026-04-01T20:57:40
6af87b51-95b2-47ab-b466-5c6c8e41a4b2,c44b2265-302a-4f7a-994e-885004c26b8e,item_added,2026-04-01T21:17:40
9df97f93-3566-40be-b460-589824036c45,c44b2265-302a-4f7a-994e-885004c26b8e,item_added,2026-04-01T21:18:40
4b9f12f7-4b15-4726-a22e-2fad6b7cf1b3,c44b2265-302a-4f7a-994e-885004c26b8e,abandoned,2026-04-01T22:51:40
