id,checkout_id,payment_method_id,attempted_at,status,amount_cents,decline_reason
fee24e36-56b3-4dcb-b2eb-8c05f2b85c38,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,fb634a7e-da8b-4551-aa5b-d9c30414bbdd,2026-08-09T00:44:33,captured,2500,
d139a87d-d759-407d-8cee-7d8a77cf46f5,76032c4d-5b0c-418e-b23f-a5f3553e7c60,,2026-04-11T08:43:26,captured,3000,
66ee145b-cf60-4d3a-b6ca-dfb6a1ed2621,1c30efa3-8720-49da-955b-6622c37438fa,,2026-05-27T13:51:55,captured,2600,
9e9acd35-72c9-4311-8504-485894bd128e,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,,2026-03-13T07:28:13,captured,6200,
5175e305-2538-4b24-a72a-ec6a96e76570,643cdcac-c4c3-46d3-904c-4a44aa24481b,51ff84e9-ef76-487f-a785-8a253667e933,2026-03-09T00:17:05,captured,0,
d339d33e-2e04-44e4-b43a-521c2cf3e41b,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,f9f3e252-8009-49db-9daf-f9c6fed6c4de,2026-02-17T16:34:13,captured,1600,
9ab138a9-e37a-4124-9938-b79d05033dbc,f9c5c835-4a98-47c0-8bb5-719f77436bc9,9c36fa22-187e-40fa-ad95-b051d01e4cea,2026-07-06T22:17:46,captured,2200,
21bdc911-09ef-4fb7-a533-5c9f4a6d53ea,8da6809e-f357-44e9-99f8-570dc6dfdfbb,90fb779e-f874-4fbd-8845-04c4d101a1f7,2026-06-28T03:30:09,captured,4600,
b6415d1d-8a8f-4d7c-939e-5eb1b8e37414,2fd3d01f-825a-4129-87b6-b1f916ed7176,e76d456c-7dde-4cd9-9cef-82d5b9d8fb70,2026-06-07T09:49:11,captured,4400,
3a32088f-80a7-4864-9eb5-a2a11cee5ec5,0070167a-89d9-4c8a-bd82-56468671d135,,2026-04-12T16:09:53,captured,1900,
207fc8bf-7a83-4193-a7db-ad0c2499d869,90fe9d55-3a62-4e3c-b9e5-fa7c6ca62305,48b6dae4-cea4-4bf1-9ff2-8a8d5dca7f57,2026-07-14T15:04:36,captured,2300,
95ab05a5-b1c2-4f08-aed5-8c1ac379a23c,c239366f-2f12-47c8-be98-83258ae7555e,9b29f231-1fc9-451e-b7c4-f9cfc1be2a85,2026-04-16T17:53:20,captured,5000,
43bbb735-6507-455b-9db9-e12f956e7043,ee223367-93d9-4246-a839-b90a11cb955c,3825fe94-1588-4b94-b8ca-430b38ab7f4a,2026-04-04T10:18:43,captured,1200,
1a0351bb-4777-41b0-a87d-a7c550c8dfe1,f6a23028-16bd-4ae3-99f2-e35d8e087f4d,,2026-07-04T19:00:17,captured,1100,
5eb66c90-cee9-4bf7-bb98-135789125222,7adc6c35-419e-4962-a6bd-0d25bf258982,,2026-05-29T16:29:38,captured,2300,
a83701e8-78f1-4163-9517-d707fd18ca88,a4424dea-5fee-465b-93a4-9cb2817e1f5d,e7deedd7-6958-480b-a409-2ac0e317ec07,2026-04-29T18:11:09,captured,5100,
d60db231-8781-4738-a9a8-c98e8c052493,2519bf98-cd79-4cc1-9606-506d46045c2b,,2026-03-16T05:23:23,captured,3400,
84a3f6bc-08dc-4e7f-aa2e-16ac207e3321,f17b832d-fa05-45bc-b7f8-f6c76beccefb,cd9749b9-28a0-431a-b756-f1e4570dbbac,2026-05-09T23:06:40,captured,3900,
cee5d0f9-6cee-41e8-8610-0c0e0dd76e8e,a541ad93-67d5-42c4-b806-3bb109d27d48,2e3acdd9-f9bf-4ba7-b8ae-46a10f45142e,2026-03-23T20:10:11,captured,4700,
363c1f14-920e-49bf-8462-7e19467fd91f,22be12aa-e6df-4f51-9735-031470529c61,a3a3f1fc-ee83-45f8-bf1d-ebf4d7007a5f,2026-03-20T07:19:03,captured,3500,
26bf48f3-0e07-44b3-9bea-01236de4038e,0c1858c3-5ceb-4f6d-b981-311741ca9ed5,40861725-bc97-4262-8fe2-e4c57a246484,2026-04-06T07:04:05,captured,1800,
32ee4c5c-fc48-4f0f-90ee-6e9b7cb6d98f,85c47c55-a7c6-4127-a4d4-0c48ed0d3e82,fa171907-494d-4ac6-8186-9b933d2d90b9,2026-02-25T16:35:32,captured,1800,
044f4f2b-1b49-422b-9502-4c89eccc817a,a341a4c6-0cb2-4028-8856-2fed657ee2b8,8c94e1b5-d648-4e85-bfb1-7c61b85a10ca,2026-07-17T04:12:33,captured,3500,
d9db50ab-dcc8-4270-a49c-50461f511e05,d7cbbe47-abda-4e75-a787-fe7447802686,,2026-04-05T00:45:31,captured,3600,
356df914-ef58-446d-9b73-b5c88e1ef395,d45d0d92-d717-4d9e-80af-5abc582cae97,5ed9941a-e74d-4254-a8fe-dd7c42509aa1,2026-05-23T23:09:33,captured,3300,
93ef093c-406e-48ad-8965-b79964545e54,2219ff42-6b9f-4957-90b4-d639dbe004ff,8a16834c-6e13-4fc9-b851-c208bef18920,2026-04-05T17:05:17,captured,3200,
983257bc-4cd1-4e22-87e5-c7d07f665100,635ae531-4762-4d80-b75b-a0b46dbd73be,,2026-03-13T00:15:36,captured,1200,
1019242f-3787-4704-b147-c5506b2b609d,2bca818c-1b5d-423b-b541-1edb064d3b61,,2026-03-13T20:16:01,captured,400,
633c091c-75e4-4ece-be51-e590c38322aa,ffc97ac4-d47e-4f77-9eaa-6f62703a5197,,2026-06-05T19:28:33,captured,2400,
b5264999-12b4-44e9-8a53-bd0e276c3d85,fa444501-947c-4cb3-9c6f-30f7ce997515,9ad29b24-9819-4159-80a5-22e0674d39b7,2026-03-28T12:27:54,captured,4600,
e5ba2481-1444-48e1-a478-35b6f0f67f64,511fe5f1-0cf5-4526-b667-7688e165292e,ec4962dc-1739-4bfc-93dd-4111572022c3,2026-04-07T16:18:35,captured,0,
9e4c681f-6bfe-465a-bc7b-13464fe38889,8c68ff6e-275f-4db0-9b1b-efdd0b19f6d5,e0924500-70dc-46e6-a78c-d9c7ae5c11e1,2026-03-02T22:53:32,captured,6700,
ac508300-6ef9-425e-b46c-bc6f5e930dda,3b58b6bc-f994-4dce-ba3d-1a02cc6019ef,,2026-02-26T01:04:59,captured,3900,
04580bba-c037-4c57-9efd-f2f82ab17c1d,f29b41d5-6f17-4304-b0a4-bad544f2a771,c544d179-ac1e-48c5-aa43-bd3b9cc15f8b,2026-03-19T21:10:05,captured,1200,
d934b915-c228-42dd-a616-10673fa78802,7f4520ac-c074-471c-86e0-de2db9dbecd4,b33ee44e-d2e6-4191-8f12-4d7f4cf73752,2026-03-11T12:11:05,captured,4000,
2f09ad41-ffda-4baf-baa5-e5a42dccc4ac,0c5b4cc9-002e-4f0b-832e-e211529a0273,,2026-06-30T12:27:59,captured,3800,
60f6b8ad-7e02-4d6e-89b6-e0e2cc971755,d4e5516c-0273-4725-bb0a-91947112e12b,149eab71-384d-4298-8539-06ad01eaed6a,2026-05-22T04:04:10,captured,7000,
cda0dc60-c0f7-4603-baa0-57521ed7a1fa,1253f337-ebe1-462d-9a36-078b33db07d5,,2026-05-10T11:15:49,captured,1200,
0d18045c-4006-448c-9e13-cefa06c8bae4,ab4b757e-e7a2-4bf4-87f9-784e7872a8e3,,2026-06-21T18:38:56,captured,2200,
ca666f26-5a0d-48e2-8d8e-64fe778e1829,b5a27489-6cf6-4a30-b671-e0aab725c04e,423bce20-573a-42cc-86f2-296be2719b4f,2026-07-14T14:12:04,captured,2900,
f1d659a5-9ef3-4823-b164-2b213c00c1a8,3998f953-04fb-4866-bdeb-a44f7c293e06,fc7e4790-7690-40a6-9a6e-e5d92bfe65b1,2026-07-19T04:01:26,captured,3500,
9eefef6f-2794-48b2-90e4-6c1081c01c87,ce99ecb8-a883-4816-9a66-435aa072f2f8,763c666d-f145-4de7-94f1-63a3e3c30658,2026-04-05T05:41:32,captured,1400,
a2783704-8af1-48c2-b791-0d2fe8803c55,d6c130b7-b6a9-457a-b6e3-5ab0c165d0a9,b34bcfb7-d5d8-4fd3-bb69-2cffdcd5fb97,2026-07-19T14:23:01,captured,1700,
8f71b1fe-0025-42e3-9c03-6751b62f89c6,afda4288-304d-4828-acdb-80d4f560bb27,febccef6-d234-47d6-9a74-321aade1807b,2026-05-12T01:59:54,captured,1200,
0ffecee0-4a61-476b-a092-34837ec03328,7602e90c-6ebe-4c70-81e6-6290637dd557,,2026-03-22T05:47:59,captured,2900,
0bb37974-5524-4751-94be-7a2d1c6d80bc,e4678531-6bba-4b08-97cc-ed88add10492,b8023b69-49d2-4be1-9286-4d19b5ee0286,2026-07-13T00:41:22,captured,2400,
1bd417e8-e38c-48a8-8161-5b220abc355f,59a509e1-46c4-41a9-aed8-47e5bf14ae89,,2026-07-05T07:21:44,captured,1600,
30334567-5579-4232-bde8-df6776f01cf7,2c0a1e64-f743-44fd-96f8-1f6cdd160d2c,59fc5c4a-59c2-47e4-a5d4-f1d734993317,2026-03-23T13:45:04,captured,0,
104cc32f-5144-4e02-a800-cc72c08c78f0,606fbedf-f840-4729-a0fa-afa9c4707986,24d8fd71-8a44-4451-8224-93afe1488346,2026-02-18T07:09:44,captured,5700,
17a88941-8bae-465a-99e1-96b7566edd98,dcff6de2-05fa-4bc4-afd2-a3e47bc96aaa,11aeddf3-444d-4040-abc2-16eaa36fd45e,2026-06-12T20:12:02,captured,1400,
9d0f6e63-591d-4a30-a9c6-a2a0205ad3b5,638232fb-36cf-4fab-bf38-fd4ecdd0f183,cadc9a22-99be-43b4-8542-f55fd8fe44ed,2026-04-26T09:43:54,captured,600,
3a02f24a-a44b-4fef-b226-226537c12b8d,57d75ad9-ee23-4847-9aaa-4e6fa3850623,,2026-03-27T21:35:35,captured,6400,
b6a72340-b33a-4184-b95c-d679431a9e0f,e347ec1d-7f68-4a9e-91fa-25704568b78b,0249e827-f39c-4f3e-8835-285adabe92e5,2026-03-16T02:55:09,captured,1100,
ca3ecde6-e13d-422e-9c14-a76754c2fe26,51c8e52d-a43d-449d-b927-deef8853935d,e286c491-cf28-4627-8185-d3aa2a274cdb,2026-04-22T02:08:54,captured,6500,
bd28af8d-9c43-453d-a9ac-f7914373ac63,2b36f8e1-6afa-4adf-9e1b-2ad6d66a9552,7f677cb3-6334-43ee-997a-a06b08ccbf67,2026-07-27T22:57:25,captured,4100,
78a4a232-354b-4cfd-9612-6769e5b93e4c,322150bc-1b4b-46a4-9bd0-707c1a3e256b,,2026-03-14T14:07:27,captured,1200,
0a073487-d2f3-46e7-9f8a-39682cd87bd6,eb1ddce5-5bb5-41cb-a429-96d3460e45fc,,2026-03-13T09:06:34,captured,5700,
f8219b2c-8367-47dc-a91d-0333d615c799,8d7381af-4947-4e3e-8ac6-43c868390c46,f3bff204-61e2-4250-951f-7c75e4490dc5,2026-03-25T15:47:15,captured,1100,
066bb486-d1d1-4feb-a8bc-3592a43b7788,207fb05f-11d9-4ed8-b9b5-01c1acda8a5a,,2026-03-30T09:05:00,captured,1700,
669886dc-365a-419a-803f-1230129f5c5f,29cc28f9-d1b3-4987-a42f-5caa478745c6,,2026-06-11T03:28:08,captured,2900,
47f5920c-4265-44d2-8fee-017ebe1570d0,5da6d562-c745-4e75-aeb1-328f97c95271,,2026-02-20T20:01:01,captured,5900,
2a955852-03da-4774-b944-81e661bb9f57,51c3b093-c793-4fe6-9856-95ea3050953a,,2026-02-25T15:06:43,captured,6600,
e37ffafd-3ce2-4eb1-bc9b-78e825fb8879,0b9dfc8d-dca5-4503-abb7-3721dae9e2b9,cd93b405-a30f-4fca-aeeb-83be6072e040,2026-04-04T21:22:18,captured,2600,
875b0184-579a-4c28-af35-2b457866b5bb,61b9bb20-e3d1-4ffc-91b8-752c1132bca5,0a8fb50d-a9a7-4fa7-9c9f-b3e1e6f624d4,2026-04-05T07:56:51,captured,3400,
08984ae7-485e-48b8-b757-122b3b206895,67771298-9c43-4f27-9eb7-0821c4e6319a,,2026-08-14T05:06:58,captured,3200,
3054c5af-3ede-46d9-a772-e24352041225,a4885651-89d0-4fce-be41-914c6a984a0c,,2026-05-12T11:41:12,captured,1200,
bbab0f27-958a-47b5-8b8f-d3e15a6706d8,3dc449cf-3450-4c68-a886-9c21a41831fc,a89b5ef0-fb38-4e8e-aae6-a82005e2b815,2026-07-10T05:13:22,captured,1000,
d5078caf-96e1-4917-bd75-c1b87c0730c6,563eda74-21cb-4c18-8540-3bad33c13a8e,b32a266f-55af-41af-93da-5dedbf753e3e,2026-04-02T03:58:29,captured,2400,
c16b2e81-fb0c-435b-830e-ecfaf60ef661,754de991-f08e-4c2e-ab8c-b4799701e228,,2026-08-01T14:01:57,captured,4000,
f9cffb60-4fa5-4d8e-8b0e-ccc38b22991f,11234e0b-1283-4d0a-8a19-f13b8802b460,,2026-03-09T07:36:02,captured,700,
12bfa51f-6dba-407b-957d-6dd48436f109,5451ff82-4190-4e0d-9f9a-37fd1a487e8c,666404b0-cfad-4bc9-beb5-fa5fccdb9ade,2026-02-28T21:59:16,captured,0,
b711e1e4-3167-4f11-ac37-25fe86359b01,d5a6b890-1834-4f4d-9784-bcc216d04978,16af2a10-655c-4050-87c1-a900045b30d6,2026-04-27T03:22:19,captured,6200,
0295d931-aef6-4d5e-9eca-e0f6764a101d,08aaa4b1-8ef4-4e8d-8f08-b9128dd269b3,8a2efb35-1c86-4817-a1dc-50109b9ec6be,2026-05-08T16:25:45,captured,3000,
c41fe9da-9b5d-4779-af49-113fddf3cada,bd5a8e5b-a701-485f-87e7-01f9ed4f669e,,2026-04-30T09:22:38,captured,3800,
f9bc34f8-c3d5-468c-ad72-99de2e913b6c,43b564c5-1735-4e4c-bb18-b5a4834f99cf,c9d827e8-1f66-4b4a-a8aa-359ae1888fae,2026-04-01T15:45:50,captured,3500,
390869ce-e2b5-4e0d-a7bd-bd0d5845c702,942e4be1-17fd-46fa-b554-f38ea4447adb,,2026-08-09T09:58:49,captured,1100,
c20666bc-c7e2-4340-a061-fbfdc180af5f,d6f568e5-f94b-42e6-a94f-4b550be76db6,,2026-06-20T14:34:30,captured,3800,
7f16f8af-437f-4b3f-be6a-d569de25d0d5,33839eaa-89ff-43fb-85cf-a3a7d48c8bc6,01f2cdb5-106a-46ea-851e-088918e0d4bc,2026-07-19T15:26:21,captured,2800,
0fd3394a-1900-42ef-9e8a-01efc4617f03,853bb768-d554-4db5-9893-b3e0464541f2,,2026-02-21T23:16:06,captured,2900,
430a6402-c18e-4607-b809-0fcefc6c980c,0486bd6e-0223-45e8-8b72-dcda0c462c2b,,2026-07-18T10:28:59,captured,5100,
a7e173d9-bbd1-49b0-8715-5ff9cf10f15a,4d974546-91ca-4526-8c18-2245159ce8b4,52798a77-2b50-4c3b-afc6-3ea45aeb25f5,2026-08-16T10:32:03,captured,4600,
9ef37ca4-5f27-4aff-b231-1537cfff8cb3,671967f1-6539-45ae-9c14-f8dd3707ba05,4abb87c1-c3f2-4df6-a428-50e35087923f,2026-05-28T07:33:56,captured,1700,
5fc3c89e-f767-4abd-b595-0a9c3cd50704,6470f4cb-1b03-4dd9-ad46-a3716c20fd8c,,2026-04-22T06:50:19,captured,3400,
509ce8e1-3702-49a4-87f4-2cdaa5f1c556,debf14ea-c1aa-44d4-89c2-c24fb8204bed,fe8ee3eb-8bc2-4c06-b392-031fe3bbae1d,2026-06-12T16:33:56,captured,1300,
ddec1423-ff34-4604-a3e5-f26482897e7d,11e12029-3d01-4244-89a5-186d87cee1ad,,2026-07-15T21:33:37,captured,1100,
5fdda7e9-99de-4929-9641-a398d068ca1f,ad2c587b-93fb-4f47-9e15-9847bcc633e3,,2026-05-24T12:40:16,captured,900,
8205353e-4b54-4401-a105-858d62f72c43,7d46132f-2b05-47f1-912d-959aba4685ca,,2026-05-04T07:08:41,captured,400,
3377d560-25b9-49e9-b02a-25af01598ef0,4da79b72-5228-4e3e-843b-68d1c4a4784b,508a111a-5dff-4d1f-9a47-58031471ff51,2026-07-01T00:30:39,captured,1800,
976bf5fe-c49b-4dc3-b922-233135a8e906,e469fc98-1f1f-42f4-a0c4-c6c74318f4f3,dd87ca98-230f-407f-942b-3da7b72df58f,2026-05-31T15:26:40,captured,2400,
dadb05c0-bfa1-46e3-aafc-3e1ced095522,833c46e7-3507-44b2-b7c3-8c66404632ed,4fffa9d8-800f-4abc-acfe-d92c3ff7ee8e,2026-04-16T19:03:23,captured,0,
52ef2ae2-d386-4343-833d-73dda78e5313,42920e51-240c-4a8e-8dba-6c38f8d22aee,c85332c1-edb5-4243-aca7-cff651f8edc8,2026-04-12T09:55:40,captured,500,
45c1aa98-4a37-4f7f-bad4-8737a23b7ac6,c511644e-a03f-48d1-beae-4ca909fee59e,,2026-07-14T23:27:40,captured,2200,
3ba22da9-fe61-43a8-97b2-82005d9ef515,d21e4e06-d005-4429-a747-f68748bb0200,4e45f500-a320-4d9d-95c7-9243b6d00ea6,2026-04-02T20:09:08,captured,1800,
34f58223-f39d-411c-8f39-3fe30f39ea02,07da5825-95f9-4e45-b944-9c25c53c5583,7b6bce86-6a2e-45d3-a300-0a281dac4057,2026-04-08T02:57:43,captured,4100,
65205e9e-daa9-4df4-b992-f878e0bb65f2,5562c740-99d4-4163-a994-440f5789fd24,,2026-02-21T04:11:46,captured,5500,
890dabe3-71eb-46b3-a833-c2e2562abee4,18860ecf-735e-4fda-a6b3-9edb255f2946,ffa34035-26d7-41e9-987d-d6f740214b03,2026-07-12T01:42:14,captured,3400,
00c0cd33-7eeb-4e75-b7a7-979045bd86dc,a0a9aca5-a2b2-4314-b074-3d4ab437d3f9,6afbb289-a91d-44ea-9262-2d9e970b4424,2026-06-15T17:11:31,captured,1200,
2801ecc5-deb1-433d-bbc8-f62797664140,aa80f285-11da-470d-ad1f-d4e452c2150d,808a81b4-9aee-43ac-ab86-906e27350248,2026-07-15T13:12:20,captured,4000,
6031e89c-4487-45b4-8c09-fbe544abcde5,97a749d2-7850-441e-99be-05d74b5c6955,,2026-04-02T20:53:45,captured,9700,
1bd4a82c-b264-4131-a660-84977464b4d1,b3adb742-8313-4391-8d28-7fada940bd58,,2026-05-11T13:08:54,captured,0,
7bb08778-1050-4f59-9f8e-84b68b83d760,53e23de6-bb01-427e-b87e-44759e631c37,370ed49e-0db8-4136-98f9-07d237aace5b,2026-03-28T19:12:30,captured,1500,
b7728a06-3f05-4631-9c81-c09ad1de3783,e9ef0d52-776d-4f5f-b861-79146f7daece,,2026-06-29T11:14:48,captured,3000,
fe96a040-eb8a-4f1e-8955-6ffec05ef454,d1977379-6e50-4112-a480-85c9b06b55dc,e59c8131-faf7-411e-88cb-ce54dcfcb4d1,2026-03-24T20:39:49,captured,3300,
c31130eb-994e-47bc-876e-c986b3ef742d,174cce56-731a-4a45-9a09-ad8f00ff6689,,2026-04-29T11:43:27,captured,1900,
08b9137e-81a0-410c-8073-701c97d5d12c,c5145d70-a44c-42f6-8c57-84ff07b390a0,,2026-08-08T22:08:09,captured,1700,
caabc120-4553-4cea-bf67-6cff3754dd9d,6e5d0114-701d-4b00-b1e4-07d2b00826bf,5162582b-f856-4d6c-9068-135a9a682097,2026-06-13T11:46:54,captured,600,
73b3f3fb-cf72-4994-8ad6-40ab8c1bfadd,69eff574-2d75-407a-bb6e-264632566ede,,2026-08-01T09:29:53,captured,0,
df4db2a5-4c97-42ba-bfd1-62c4e0c4e742,4962d1f5-f553-4e20-998d-fe1be949ce9d,,2026-07-07T21:44:58,captured,0,
c808f748-d665-4f0a-ac3d-6e4ba526ca25,dd48ff52-5cb0-48b8-b7eb-771120e5c22e,,2026-07-16T20:56:15,captured,3900,
42de227b-d3c3-416b-9a1d-9245b5a8d4a4,758f51cb-b19f-4bc8-a599-e5902012b635,3958e11b-8405-416e-9a41-b4607cbf7458,2026-06-10T00:14:26,captured,600,
f13c1057-fb66-4c8b-b5ae-a224236f31e2,077dfc5e-0bb2-47c8-a515-68336ee54c26,aa46cc8f-2cf2-4fbb-b5d3-7d28c552313f,2026-03-19T23:49:24,captured,2900,
bd73a576-c7cc-4b9f-b56d-a0ada324c2ba,680120b7-8603-4f6b-a7de-384be760769e,4eedd8ea-a559-43f9-ace6-91d807dfb5c6,2026-03-31T19:22:37,captured,3600,
566ab000-7ecc-460f-85a7-cca86fc03a40,29f46b45-2b5b-4890-8ac9-0d9e242095a4,609b866f-5987-4a5f-822b-1142a9ea9f37,2026-07-25T04:03:55,captured,3400,
3d861207-271c-4b7c-9784-0794a5dea26b,0e1b7071-6f6c-44fb-8f7a-6e73da639393,eb609d17-9bb0-400c-bf57-5910b09efeb1,2026-03-14T12:36:06,captured,1400,
cfe68795-bfca-4ca7-a2cf-e9dc453129c7,5e9d244f-ae40-44b9-a66a-7ef654bf9196,a55e04af-e906-461e-9368-34f8fa60386b,2026-03-21T12:02:55,captured,2400,
9bf52392-5f3a-44fb-bffd-72d3f2aabdcf,87d2d805-ea81-4a0a-a8c3-d7901ee5743d,6855d3c2-7116-4d5c-8957-650b94108e88,2026-04-21T07:17:40,captured,600,
2fdede92-7bee-4295-a316-dc6470b04409,9204eef5-a92b-4c47-9d34-3cbbf1842398,6cfd0f1e-df23-4923-b2b5-e21892f5c478,2026-05-05T20:14:01,captured,2800,
63e1c7fb-71ca-4d39-94ad-9bf8faa33af5,1bce7dd2-ee69-4f9d-b2eb-38927ccff6a8,,2026-02-19T19:20:01,captured,3700,
2e7fdda3-da44-4552-a2e1-84d6631a9994,41cafba0-3d03-420e-9a03-2a44d51e0696,,2026-04-20T12:59:02,captured,0,
45c2c64d-7726-422e-9483-8fee966fd9ce,1d38cb36-4a5d-4019-8bd7-8af6fdf6ec58,af7975ce-a21f-4e42-9a61-d6cd3d181d27,2026-08-02T07:06:04,captured,600,
c8597079-27c2-4dfb-be86-92a9c6e9f5bd,b37b879c-b3b8-41b5-9f1b-13de6bcf1a82,f5331123-cc01-4f38-b7a4-797040f2a0e2,2026-08-09T06:13:16,captured,6100,
a9b55d32-cd51-4ede-9435-8c335abe2a66,627b38c7-aeed-49ac-b4c0-0c7def23ae62,,2026-03-28T00:23:20,captured,1700,
5aca4a8b-1df1-48a8-9d97-14890a250fd8,37c3abd1-ece4-457b-9ec6-11f270056a17,2bc91fed-7c36-4c0e-8a71-32bf1125e49e,2026-06-18T09:49:29,captured,0,
29d7ed29-e302-4f41-aa02-748c3de5b80e,96c00355-cf89-4b6b-b421-01326a6c3ae5,b8e24b58-c800-4330-9a32-d213304f4948,2026-06-26T13:03:01,captured,2900,
5f6ecbe1-f510-43f5-9267-5e73343db64e,cf995d47-0373-4c76-98ec-df2f62e7643c,027e3433-46b0-4324-9fc1-c32dfcc30a89,2026-05-23T16:03:34,captured,5700,
4b63f323-b673-4ebf-a187-22f2b57f6dd7,1f91b07b-e349-4e3a-aa24-c8e8b94970d6,92a59d80-e88e-496b-b549-f6844a97062d,2026-07-15T06:34:11,captured,4300,
0f3fb125-a7df-4f18-a39e-75beac6351e7,a8d70b24-db60-494c-b793-5fa4c1064acc,aaa48455-e35d-45d8-ad41-9a3a44e26486,2026-06-04T11:33:22,captured,1700,
e8aec2b0-244e-47e0-85b0-d1935332a0e0,9ac05cc6-169b-4b69-9f49-991a4773ca6f,,2026-03-19T15:50:13,captured,1200,
4f573cd5-0055-4937-b01a-16d3d24b7f95,50d1d686-2262-48cd-98f0-31f6430ffbc5,6e32ef2d-3307-4b12-b41c-abd2e7dc76ab,2026-04-13T20:22:10,captured,600,
eadc8a26-a8ce-4952-992a-eafe2e86e122,dba99e5b-db40-4d92-80c5-25c6a9782915,a1223cfc-8562-4f97-8556-77e88c2cc15f,2026-02-24T22:42:57,captured,1700,
1b656098-f65a-4c68-a736-877bc88d5011,6956e0f4-3bfb-4109-b121-3f362f5604dc,a68312ee-2150-48fb-8d99-b3676010fbb7,2026-08-12T23:46:20,captured,2100,
e03ec139-d909-42ff-8733-ba52359ebe6b,15804970-6eaa-4f79-aba0-c26028c78f11,,2026-05-31T23:36:26,captured,1200,
17f9c697-4287-4116-8c35-fd8863a7eb14,8fdf5696-a3f0-4ba6-a2a0-79ad511f9900,,2026-03-02T17:38:03,captured,1000,
3b315055-cef5-4aeb-8332-f3fdc10f25f6,94ace6a1-cbd2-4a5c-ab52-2e47e1e16efe,2cd4e429-9b22-40c2-bcb5-dbad71a34bc1,2026-07-07T21:22:10,captured,3600,
2d44114a-774a-4f12-adc0-73bf88e3b873,6cca5067-15de-48c2-ac97-6d9c62d2969f,d4909f29-dd02-4ffc-9d02-a1fba386edd0,2026-06-22T08:38:50,captured,1800,
78e5b210-8e60-4771-b7c3-f15f4b35edd9,136a7345-bbb6-49e1-8a87-b8778f2b493e,,2026-05-17T04:13:12,captured,2600,
f6dba8e5-4460-4a42-9b6c-e444d2bff304,b6a19b4c-534b-4704-b4f9-37e6ce42ac4c,ef35ed63-e056-4ca8-8a92-dbb9d2d16f8d,2026-04-24T14:48:44,captured,1900,
4e2667c9-664c-4311-b1fd-88224684f700,3e64a3ec-f911-4f6e-87b3-1239057d67ba,7725fc9b-fa62-4194-84aa-5111393dada4,2026-06-17T15:07:24,captured,4100,
5a6b90c5-1054-4f36-b2e6-1be21a83b053,27571885-ec10-4b63-9ef6-019a3b9a15d1,4a0fbf11-5d9b-454a-a31d-a419673b8ff5,2026-05-22T02:13:14,captured,6200,
25b7a018-dc5d-443c-9ac6-3bfc74f94ac2,7c989325-1b3d-45b5-9ad8-c1f1433447ed,,2026-03-31T13:05:45,captured,1500,
b3aabbeb-9918-4a42-bbfb-18b87a584167,3ec86309-feba-4e1b-ad1f-87725ece8a0d,2bc91fed-7c36-4c0e-8a71-32bf1125e49e,2026-03-22T23:27:04,captured,1200,
b8fc7ff1-afde-4879-a59b-4a1d26c010e1,cda0d31d-573b-43a2-8dc3-7a131dff2343,,2026-03-28T00:34:29,captured,2400,
25cfe859-370b-4a57-a12a-51f0378ff589,2fdede09-005e-4e94-9d24-743050673091,3109bae9-ff40-425d-aa3d-b72300ff9710,2026-02-19T15:35:42,captured,600,
0caff9da-6498-4f59-a65f-90392178a266,86037b75-b2c0-459e-abd0-be5726599bc2,,2026-07-31T21:23:39,captured,4500,
1cd2eca7-93b1-438c-8974-9222545e22e2,f108e134-604b-41d4-ab96-117dcb3ee07c,4a2d43fb-999f-442d-af0c-82da96542507,2026-06-15T22:39:39,captured,2300,
d83a85d0-d83d-4189-a207-eccb4e4b61d8,d47526e6-51ea-4339-9249-b66542faacc1,,2026-08-10T22:05:08,captured,600,
7d15d870-4780-4343-9ddd-2f03c8b0a6a2,4f08ac35-c0cc-48b2-a31b-47f1c721c957,,2026-06-22T13:46:37,captured,600,
9c325341-2814-4400-ac95-d36e47bd8d73,4da9abe0-8209-424c-b80b-7434d826f8d2,49a3f667-0f98-4a4b-9640-e398a62bae87,2026-02-24T00:36:27,captured,0,
b3a524ca-cca6-49cf-8cbb-b5fa0d491d26,6e1ad76b-7283-4c87-ac18-ed95d26eb3c9,a42a4a72-5cfc-4778-a3c2-da4dbed12022,2026-05-26T23:06:14,captured,1100,
078b5a8c-1ca1-4ba2-8c5c-600961937817,ae23f2a4-7d54-48f1-a950-1ae14e72a175,1530082a-57c7-4a2c-9783-e02dbaf2071a,2026-03-26T10:24:17,captured,600,
9776a768-bfaa-46b2-af3c-afb855f7a39f,e5d9543c-f8a8-41b2-899c-2956ae219563,115a5e72-4581-4b17-889d-0ec8e7e75382,2026-04-28T09:55:11,captured,1200,
f80be61f-3aad-4eba-ab17-f728ff68ee57,6098ea5f-46dc-4d20-9743-535f86eed2bf,3ae92bb0-0007-41d8-91ea-9c4e3be90d00,2026-08-01T21:48:55,captured,3200,
9999a9dc-a8f0-43e6-98d0-9d34ea011502,858d1698-fa52-4cdf-903d-2f156ced2832,f2115878-e476-4247-a156-52e3d9672588,2026-06-11T08:29:17,captured,1200,
