id,fulfillment_order_id,sku,quantity
b8c367ea-712c-4576-8041-5cd0ea46c0b6,10f88f28-844c-49d0-bf0a-7d4fbf437c23,JAF-004,1
5f950de8-d1e4-40ba-b5b4-ac7864f6f92a,1efa1f15-8cee-474f-b63a-6dfd79bdb264,BEV-005,0
595da15b-507f-4aaf-ad5a-cf77330d3729,1efa1f15-8cee-474f-b63a-6dfd79bdb264,BEV-003,1
563bb6b7-a48b-45f5-b447-a05cc87aa2f3,141677d4-519f-4097-9b42-b01a22b2caa9,BEV-004,1
e46282b3-46ee-464e-862a-964a2b200832,141677d4-519f-4097-9b42-b01a22b2caa9,JAF-003,1
36f4aa13-cb7b-4e6c-8b2a-a2adfd968a26,7e3f5d53-faa5-4617-b1eb-6792248e2b54,BEV-005,1
b3d8845a-98ef-4965-aed1-e7ba8f7f85a9,7e3f5d53-faa5-4617-b1eb-6792248e2b54,JAF-004,1
bb1a133e-9357-4380-97b9-0fdf08ad5074,e1510d79-1279-4046-b02d-a5e22bb3aa82,BEV-001,2
5203453a-c2e6-45bc-8f02-83ec33c60307,e1510d79-1279-4046-b02d-a5e22bb3aa82,BEV-003,1
c4d8f9f3-c256-4acc-8dec-fb57b7a2ff00,06f406d6-5b22-47b9-9bc6-41a699e485a6,BEV-004,2
cff1ed07-f00c-4040-a541-2753c9ad40f5,06f406d6-5b22-47b9-9bc6-41a699e485a6,JAF-001,1
a6fd0d48-560a-4e86-b9d6-e26c1bc13245,4d06b2a8-70e4-498e-b31e-602732a811f5,BEV-002,1
8df71c08-74c3-4140-b572-9c7c5ad24d97,14c34d2a-615d-43f8-ad3e-a12be17654d7,JAF-001,1
26270efd-b645-4eff-89ee-75fb9b59d044,47e2f589-b8dd-4a5c-9275-d58bb7eeacea,BEV-004,3
5197fa70-f9fc-4d88-997d-6a22ecd5c6a8,f1640ddc-7946-471c-8fb0-6acf997676fe,BEV-003,1
e8c76adf-02a2-4a0f-8cbc-d72624a0f817,aa216c0f-99ad-46c8-89c8-59e6b50d6109,JAF-001,1
c7b75804-7df2-427c-8eaa-fb006f62a191,aa216c0f-99ad-46c8-89c8-59e6b50d6109,BEV-005,1
12490197-c324-4a20-9f71-df40d9be4f47,aa216c0f-99ad-46c8-89c8-59e6b50d6109,JAF-003,1
f8b8f618-421f-4201-ae97-c3ea49d4b69d,aa216c0f-99ad-46c8-89c8-59e6b50d6109,BEV-002,1
343d1c8e-1eb5-4c13-a6e5-77062f4b2a81,7197b2f7-2a6c-4985-ab05-7d19be28b969,JAF-002,3
e8d4c184-32f7-4db6-ad8f-9a0e8429acf4,7197b2f7-2a6c-4985-ab05-7d19be28b969,BEV-001,3
891f1a3a-93ed-45a0-ae89-9e5513d4778c,7197b2f7-2a6c-4985-ab05-7d19be28b969,BEV-003,2
3cdd88fd-462a-4cbc-9a8e-b3b5b76c31e3,a4110fc5-4836-46cd-8a3a-b1f01ccfa159,BEV-001,1
c43e523f-4a89-486f-b212-ead4539bb6c7,5338fc47-0830-4460-bfc7-27c2668039cb,BEV-005,1
36dfcfe1-5d93-42f2-bde1-4cc3d0c3292a,ac77e1ad-30a9-4e8f-bd09-5ffcd7dda0e7,JAF-004,1
5c44a3f5-e4b0-4444-b9c3-5fc38e6ac119,ac77e1ad-30a9-4e8f-bd09-5ffcd7dda0e7,JAF-004,1
be15d600-dca2-46eb-b7fd-658762e8e21a,ac77e1ad-30a9-4e8f-bd09-5ffcd7dda0e7,JAF-001,1
b79350b0-8f8d-4eaa-98a8-57b7d09eb6d8,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,JAF-003,1
f2114e4b-2854-4f1c-8ede-b1ebe4ba40c5,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,BEV-004,1
03fa6eb6-5054-4644-9511-c82cc3472f3f,868d4bfd-0f8f-485e-987b-ba9a7ccacc56,BEV-002,1
e399cd0f-2c9b-4b77-9886-024da23f455f,73f73008-2c3c-4498-95f8-834b19f1f1a7,JAF-005,1
f5e3c484-e90b-4cef-95d8-26272333b65f,f477a8e9-f3ee-4890-bad6-be44ba7921b1,JAF-001,2
693721c7-9517-48a2-af37-199d6c0dbc68,f477a8e9-f3ee-4890-bad6-be44ba7921b1,BEV-002,2
2a765a06-51b6-49f1-95e5-dd8b38115a46,7c4d6fca-abef-4dbb-8b6d-14909cdfaa02,BEV-003,1
6c8c259f-1daa-4897-9515-edb800ed385f,7c4d6fca-abef-4dbb-8b6d-14909cdfaa02,BEV-004,2
3b807122-7356-4be4-bd58-320ac5d676d5,2c566f04-fca4-48ca-ad03-5455a8555ef8,BEV-003,1
d0f3e377-48e6-44bd-aa9c-ec947157c9a4,2c566f04-fca4-48ca-ad03-5455a8555ef8,JAF-005,1
d15ae142-f52c-4d8e-8212-8d738d935a84,e0be67c8-1e82-4aed-a7c5-51eaabd0e16a,JAF-004,1
b0ed7b96-05a0-4c7b-ad75-186f62222fe0,3a5d1c5e-9c0a-457e-a42e-0e938d7edc7f,JAF-004,1
77a8d24a-4d52-4708-956e-f62d4f670380,3a5d1c5e-9c0a-457e-a42e-0e938d7edc7f,JAF-001,2
939033a0-f8f4-41c4-9770-bcdc27f7be55,8314f936-b890-4214-8286-4f83effcae13,BEV-005,2
bda495ed-4c3f-4645-b58f-9feeaa9f2741,8314f936-b890-4214-8286-4f83effcae13,JAF-001,1
5c5bc089-fe8a-4c48-9bfb-06d77298e923,8314f936-b890-4214-8286-4f83effcae13,BEV-001,1
49da7f04-2222-4bf1-b97c-d1e2e960a58c,10d6991b-1910-41a2-975c-9b565ad588d3,JAF-001,1
94ee9931-2181-4199-b2e9-2ea14bc27cfb,07248fe5-f6a7-42a1-b11e-8799252f23b4,JAF-005,2
18b170f6-2a26-4af3-8180-9256f49d79d2,07248fe5-f6a7-42a1-b11e-8799252f23b4,BEV-001,1
265e3603-c411-4d6a-8259-a3c61314d038,07248fe5-f6a7-42a1-b11e-8799252f23b4,JAF-003,1
81e62c03-40c8-4b4b-a98c-94bdab786d2c,de8d076d-e7a0-48be-a684-bd05df10e19d,JAF-005,3
3c03d780-91cf-4b3f-b1e7-a35c770528b7,de8d076d-e7a0-48be-a684-bd05df10e19d,JAF-005,1
2e373b4d-1de1-4ae9-bc30-39438f071a14,de8d076d-e7a0-48be-a684-bd05df10e19d,JAF-004,1
447a4f00-313b-4f33-8354-c04156fd7282,3cf3d242-4555-4263-aa29-56642cf3b2b7,JAF-005,3
82c395f8-1cd2-4014-a193-358578b4a448,56ff699e-b8ed-4c7f-9011-d2feff9126b8,JAF-001,1
aea881c0-54ff-4250-9767-3fcbd14c45d2,12d5e781-04d4-4024-8f39-a3d5387514b4,BEV-004,1
a344b5f6-ee0c-4c7b-9460-d142d8d9d308,035906e3-5b92-4b77-a345-72c1459147c5,BEV-004,1
939db0c7-4c6c-494f-9630-936a0b35049e,035906e3-5b92-4b77-a345-72c1459147c5,BEV-005,1
858ae12e-53e6-45cf-a9ca-f71abe036c61,c14b2a33-fd62-4a4b-bef3-632a0bbdeb34,BEV-002,1
6fff3c85-c23e-4edc-91cd-c2f74f2de76f,c14b2a33-fd62-4a4b-bef3-632a0bbdeb34,BEV-003,1
9fca860d-6714-44a0-8cdf-c17944289208,5bac392f-247c-46f3-83ac-ac3718834de5,BEV-003,3
33c44856-32cf-48d4-af99-f34e5a3f4d1b,2f4d8061-458e-4c16-9db1-5c3a5ff8d64e,JAF-003,1
40341b6d-5d72-463c-8ca4-e534f3e5bcf3,2f4d8061-458e-4c16-9db1-5c3a5ff8d64e,BEV-005,1
0b1f0527-2752-4d32-a28a-343309652011,57633f3f-1b10-4e1a-b7ce-78b07159d0d9,JAF-002,2
cd2623c3-c1c1-40db-828a-8f4da70adfe0,57633f3f-1b10-4e1a-b7ce-78b07159d0d9,JAF-002,1
50707296-bd21-47b5-894d-8bf7edad94c6,57633f3f-1b10-4e1a-b7ce-78b07159d0d9,JAF-002,1
2542ffc9-5f73-4890-804e-e8fed95a165b,57633f3f-1b10-4e1a-b7ce-78b07159d0d9,BEV-004,1
0b142e92-c8ba-42c2-8e09-8069dfa33b7c,479a85b3-19b1-4471-95f1-7b3ea4fa7c02,BEV-005,1
f141ceae-0372-4393-9259-4028428753a0,479a85b3-19b1-4471-95f1-7b3ea4fa7c02,BEV-001,1
51a48e20-5573-4fd3-9879-d33d073ba838,479a85b3-19b1-4471-95f1-7b3ea4fa7c02,BEV-005,1
1b2a365a-5326-48fe-8449-16014904e65e,3fd59b06-bd57-415d-b99e-0b521f9b8b58,JAF-003,2
7ba9fb2c-5bb8-41a0-826c-1d8f860b8197,3fd59b06-bd57-415d-b99e-0b521f9b8b58,BEV-001,2
d7c8b5cc-a22f-47c6-a5c4-7910e0fe150d,60b07840-284f-46fd-9801-ae7c86bd3003,BEV-004,1
74ca95c1-a013-4dac-91b4-a5aa609282ce,8c880353-9f06-4d4d-a518-7982fe185430,JAF-002,1
c2be3fcd-daf2-4ab9-bc1a-cb9db1483e35,8c880353-9f06-4d4d-a518-7982fe185430,BEV-002,2
7ebf2849-bc45-4294-8c36-a8c60a721f0b,a613e9bb-3510-4427-8264-d4b9d140f6de,BEV-004,1
abfd9d0c-06a3-42b2-877f-430de99b3b6f,a613e9bb-3510-4427-8264-d4b9d140f6de,BEV-003,1
9e0d5668-ad41-4a0f-9749-39f2b420fcbc,a613e9bb-3510-4427-8264-d4b9d140f6de,BEV-005,3
3aae84a2-d780-4d5c-8e20-72e380403f91,5e9eefd1-588a-4bbb-baba-686f261f5d0e,JAF-003,2
1890559e-b0c2-48de-9ee8-2793eef7fb90,5e9eefd1-588a-4bbb-baba-686f261f5d0e,BEV-001,1
7977b10b-5953-4943-bf97-5dead6f29776,46924b9a-00c4-4604-b639-3813cb99e956,BEV-004,2
2fd09337-c748-4515-ab6d-6c6b34de3b02,c0221378-3def-4c79-a3ab-361c1cde2675,JAF-002,1
d3b1be33-52f3-456c-9511-d925d95536fc,c0221378-3def-4c79-a3ab-361c1cde2675,BEV-002,1
4f1e1ca1-70af-4921-b30b-09e596fef3c1,c0221378-3def-4c79-a3ab-361c1cde2675,BEV-005,3
3d8473f9-6ae7-4057-be37-5f79039dc3af,c0221378-3def-4c79-a3ab-361c1cde2675,JAF-001,2
a7357bed-7d95-4fdd-870c-64dff7c8a4ff,8243da33-d069-433d-a57d-587d38b30426,BEV-005,1
b7f85115-3a2c-4728-875d-a67ab7c9885c,8243da33-d069-433d-a57d-587d38b30426,JAF-005,1
5162d320-d780-4f0b-a4cc-c772c3ceec54,3085979e-69cf-420f-b69b-5893f2324dbe,JAF-001,2
aa29bbc1-bf5b-4100-a85b-6094612e461e,c76fab0e-6bdc-4dde-8673-516e9f9b7f49,JAF-001,2
7312abb5-aa7f-4000-85c8-d1d1593e586e,c76fab0e-6bdc-4dde-8673-516e9f9b7f49,BEV-003,1
de513e97-d82a-47cf-94a4-21e94859d1c7,c76fab0e-6bdc-4dde-8673-516e9f9b7f49,BEV-001,1
621b6276-7bb6-4198-be26-35f5ed19bf69,9865da41-b1da-401f-aca6-6b52f3439904,BEV-001,3
2c30e001-d23d-4311-a61f-c2a62f980470,9865da41-b1da-401f-aca6-6b52f3439904,BEV-004,2
eefbd0c3-c111-4f4b-afa2-ea45ad2c1fba,1320c1b8-a4c5-4aab-a8f0-17434faa9fd7,JAF-004,1
5660902b-41e3-4f30-93c9-d9bd7dbd226a,1320c1b8-a4c5-4aab-a8f0-17434faa9fd7,BEV-002,1
6d554522-90f9-4f3e-a79c-635efdc27a6f,8d431efe-d7c3-4164-b609-f9cec44ac47c,JAF-002,1
cbf8412e-e379-44ef-b3eb-ab001fd406ac,b577a720-2c8a-46b4-a105-fe92087788f4,JAF-004,1
f0ceada1-15b5-4ff4-84d6-41ffb073e733,b577a720-2c8a-46b4-a105-fe92087788f4,JAF-999-DELISTED,2
cdae5c5d-bfa5-4028-beb3-cb53b5815585,735d6547-29af-47fc-b2dc-ad3ae7dcc829,JAF-003,1
bfccf10a-d714-4459-a13f-55a9c0a34dcf,48ef27f3-3944-4985-b0fd-d572a570e2db,JAF-002,1
94011470-1689-4c19-85e1-9d826a6f4a41,9e284b04-37be-4dfe-8cda-6c572d3a2ce8,JAF-001,1
e3841045-baa4-46b9-9cdd-eaa414ded9b9,9e284b04-37be-4dfe-8cda-6c572d3a2ce8,JAF-005,1
9b095dc7-811d-4830-a1b1-f3fafdf6d95a,59d4b792-d828-4b56-81d7-3e550d3de190,JAF-001,1
6e244408-cc69-43c9-8131-b8c486be1823,59d4b792-d828-4b56-81d7-3e550d3de190,JAF-004,2
03b6c69d-99a7-42a5-b1f9-b4e6bbbc2a0b,90e2e571-bbf4-4a93-9181-96dd935cdac8,JAF-001,1
5ac1ffd4-fb5b-4524-9f7c-d281b32b2258,90e2e571-bbf4-4a93-9181-96dd935cdac8,JAF-001,1
2a82adad-1521-476d-9d75-a9fcfdf7bb49,92303610-8485-45c1-a12d-f4cf0c803feb,BEV-001,1
31845715-66ff-4942-b09a-881b9db9163e,92303610-8485-45c1-a12d-f4cf0c803feb,JAF-002,3
c392dd28-ed15-4a23-9d10-3fc65e7ccd20,14b72347-31ff-47ea-9b23-ade1a71639ff,BEV-003,3
c7f1a845-fa81-42bf-8738-3ecb5f524e94,14b72347-31ff-47ea-9b23-ade1a71639ff,BEV-001,1
0168b03d-e2ca-4b1d-9d59-5e8c204ca483,14b72347-31ff-47ea-9b23-ade1a71639ff,JAF-005,1
eb1b658a-da6a-42b3-b75d-d241b28b2006,14b72347-31ff-47ea-9b23-ade1a71639ff,JAF-001,1
8b94e33b-a8c3-4ec8-86cb-2236f1113ba8,81639527-ae71-4c5c-99c3-c1049d794f11,JAF-003,2
3eef0ddb-55e7-4b85-b6f6-8a9a5d0826a3,81639527-ae71-4c5c-99c3-c1049d794f11,JAF-001,1
f162695a-0b98-4bfa-b1ad-36bb19c20906,d32ec35c-8d77-449d-8e47-ff349b350078,BEV-003,1
ad4689e9-5142-497b-995c-15093294e649,778f1cc2-c057-4cfc-a2d8-c7b8ad8153b6,JAF-999-DELISTED,1
a16b2721-363f-457c-92ec-bb310f859a5f,778f1cc2-c057-4cfc-a2d8-c7b8ad8153b6,JAF-001,1
f5e6a2bf-1f7e-4bcf-8014-9a032aa9f452,c0934598-d2a3-4d4c-abc1-73165b4e7373,JAF-001,1
5a0b3067-d011-4e2c-b80a-94d1ca5b3a54,c0934598-d2a3-4d4c-abc1-73165b4e7373,BEV-001,2
96ccfcfe-1798-4a23-be23-a01b14b5a5ac,783a8fb4-f617-419b-93a3-7e243b3c1afe,JAF-005,3
c78c5542-e979-4c46-a2db-c1dd2933e122,85b75468-0bd1-4c48-8152-43cc3cfa26f4,JAF-001,3
b6617feb-c01f-4877-89c0-4ea2a69682a1,9ce2133b-5624-4497-b67b-58e90849ee9e,BEV-001,1
c2ee7ca6-0db3-4895-9cfe-d5f376325b88,9ce2133b-5624-4497-b67b-58e90849ee9e,BEV-003,2
3178f680-fd00-42a2-89d1-22abf4eda388,9ce2133b-5624-4497-b67b-58e90849ee9e,JAF-004,1
f3305331-fe20-4724-a5f2-9fa253dc2ffe,1649e696-217f-4ffa-bc0f-cc025b3da683,BEV-001,2
dfed44c1-6714-4f70-9d46-ef4b89de7b4c,fef26c32-f839-4ebe-8180-fa574e93e329,BEV-005,1
a44a3a52-8a83-437f-b8cf-7b49a7fca9e6,f28f0e3e-b670-426c-b0cd-27fa797a73c3,JAF-003,2
a079a554-32c3-446f-b2c7-2cbd86018d8d,192e6774-d6d2-404f-ab57-c56b527dfd76,JAF-005,3
21f7c203-9f90-406b-a8bf-3fdd543b476a,192e6774-d6d2-404f-ab57-c56b527dfd76,BEV-002,2
aee61d8a-1fe8-402e-8004-468c7accb358,61b8042f-12d4-4eb7-91c3-c27d400eeb1c,BEV-005,0
683cf3aa-7724-4a9a-98c9-cc525f6f5e09,0ed65828-59ef-4312-9ff0-d8cd37ea0d66,JAF-003,1
40231d0f-f4eb-4f1f-af6a-ed3861104975,0ed65828-59ef-4312-9ff0-d8cd37ea0d66,JAF-002,1
293c7bc1-0d5e-47b3-b5a0-3ecbc57bec90,0ed65828-59ef-4312-9ff0-d8cd37ea0d66,JAF-002,1
e7d7243c-8065-4c7f-8d6f-1bb93fed9ab8,0ed65828-59ef-4312-9ff0-d8cd37ea0d66,JAF-001,3
56c08e4f-4e9b-4195-bb6e-34eab9f97c5c,67bc3290-61a5-4a12-87f6-5e229abac0df,JAF-003,2
7f766bca-d04b-49df-ad47-93eea8cf241b,67bc3290-61a5-4a12-87f6-5e229abac0df,BEV-002,3
ddf7f9d2-146f-4dfc-9304-a31bf2283691,e33d60cd-b7ee-4573-a8b9-9d3cda13032f,BEV-002,0
c44043c9-1935-4f2f-9d6f-f2e004896c5c,e9401068-c62b-4d89-b694-127ea7b23cf3,JAF-004,2
46974a6b-646d-44d2-a1ec-882ec3414096,73777356-6a97-4a3f-8e33-1443f2ff2457,JAF-003,2
b2a92843-8ae7-467f-82c1-f4afdbc8d400,73777356-6a97-4a3f-8e33-1443f2ff2457,JAF-004,1
0542d709-2ca8-41df-a0ee-b83e3976f1f4,22d3ba04-9981-4526-82d5-3e22f13ff28c,JAF-003,3
af92b283-133e-4f42-9165-8cfe758563aa,22d3ba04-9981-4526-82d5-3e22f13ff28c,JAF-002,2
aa9a6739-8e12-4639-8fe8-d3776729b2c4,ae0d5f04-ba75-47b2-bc86-0d79aee7ca12,JAF-001,2
9dec88e2-dce3-4f8b-80dc-6b935676faf2,b7b8e9ac-c2df-4211-bb7f-2eb68937cff8,BEV-002,1
822e22eb-c2fe-43b4-99a8-1fae1990f3ca,b7b8e9ac-c2df-4211-bb7f-2eb68937cff8,JAF-005,1
98a49fc7-57ff-4170-a4c8-998a6e37573e,7b130de3-3a6f-41e8-ad0e-ca940987311a,JAF-005,1
d4741fe9-5958-41d8-b23a-e3d7cb98aa36,7b130de3-3a6f-41e8-ad0e-ca940987311a,JAF-002,1
4e55a30a-d778-40d4-a977-2feff49408a4,7b130de3-3a6f-41e8-ad0e-ca940987311a,JAF-003,1
aa7b0440-cbc4-4718-844b-bf70d307cb79,c7ef24f0-b431-4722-9d18-2951f5651309,JAF-004,1
923ea5c2-76fd-4aad-9311-008f562532b2,fc43b0b1-6eda-4677-b60d-bef3e6b8bac5,JAF-002,1
2aec51d2-e93e-48a0-b730-9a7649b4cfe7,fc43b0b1-6eda-4677-b60d-bef3e6b8bac5,BEV-003,1
77e126df-4142-451e-8c9f-34eb7f89d267,e91f6cf5-ddb9-480b-a49c-1d0428cc6e23,JAF-005,1
1662aafa-6fc0-4920-82bf-522a53b0c241,09925e1c-f609-49a5-a80e-fcbd2074b0f2,BEV-003,1
8d61cbe8-4d4c-4280-b984-302abbd2c214,09925e1c-f609-49a5-a80e-fcbd2074b0f2,JAF-002,1
5e1a87eb-2e41-4ac4-a328-0ae6faadb27d,c217bbe8-8229-498b-a0a7-0c747001f265,BEV-005,3
20d0b4a6-1934-49c3-8b5d-1f85e57e18fe,99c02cbc-a01e-460c-a965-393a0c3054bd,BEV-005,1
4050cd93-30dd-486d-8a3d-fb4905b6b3fd,73150190-d15d-47d5-afc0-fc5628be5439,JAF-001,3
3003070f-87f2-4eb0-83f5-1ec7ecf4e7ad,73150190-d15d-47d5-afc0-fc5628be5439,JAF-005,1
a20733ff-9756-4312-a097-ab2d588aeb16,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,BEV-004,2
3b633268-a397-43f5-91a2-0c4c7a59b22f,d6fbb587-6561-46d0-8638-146815330df8,BEV-003,1
7a71a412-05df-4b15-8a4b-9922f55db265,c412df19-d1de-4481-b771-4695e30eeed1,BEV-002,1
e55e0564-5330-47f7-ada7-3d862340b972,c412df19-d1de-4481-b771-4695e30eeed1,JAF-004,2
824b5152-b34d-442f-962e-a4386b07da88,c412df19-d1de-4481-b771-4695e30eeed1,JAF-004,1
c8cca02f-cb41-42e3-bca2-739a65fce8f4,c412df19-d1de-4481-b771-4695e30eeed1,BEV-002,1
163d6bf4-1951-4b88-8237-29ab14217a41,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,BEV-002,1
24c4ccbc-a5e5-4be0-aa9e-d3a2e95f3983,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,BEV-003,1
e5d45551-36e7-47ba-b7f2-6505247fbf65,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,JAF-999-DELISTED,2
a4037ef5-5962-4df9-87c5-86c64b8634f7,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,JAF-005,1
6d5e2b39-1f83-4e74-8f74-ed04805542ac,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,JAF-999-DELISTED,1
58f9d0f7-eee8-47c0-b37a-aad5dce2549a,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,JAF-005,1
93c9133f-ad8d-44c3-9c44-e590f20cf177,7c069cb9-1369-4536-94cb-3c5aacf8695a,JAF-003,1
be4267aa-020d-4590-914f-33a05c095f99,7c069cb9-1369-4536-94cb-3c5aacf8695a,JAF-001,1
2fe1be23-a517-4905-8138-feedc4831038,7c069cb9-1369-4536-94cb-3c5aacf8695a,JAF-003,1
41df605d-740e-4bfc-87a1-877918ce96a2,7c069cb9-1369-4536-94cb-3c5aacf8695a,BEV-001,1
9698f983-130a-49ae-8f97-11cb691b15bb,0c22fef8-2caa-4cb5-9373-97bcb266a5d1,JAF-005,1
9ce5d7ca-022d-4b04-8ad7-a6c3318ae42c,c987ecd3-2945-4042-b754-8fd919bf86e0,JAF-005,1
99b49a7b-d65c-4024-93cc-f8e771a41261,c987ecd3-2945-4042-b754-8fd919bf86e0,BEV-002,1
a8b63f27-c785-4739-90b5-0c53012fa977,c987ecd3-2945-4042-b754-8fd919bf86e0,JAF-004,2
01f80eb0-c051-4fc7-8f00-49840610a2e8,05b1c32f-86f0-41c8-bbc4-692384e444bf,JAF-001,1
3a1855df-b29a-46ed-b701-164791711c43,e26d76f1-12fe-4b82-9d3d-e32a94112803,JAF-002,1
92b614dc-6d4a-4e56-b7c4-719768ccf82a,e26d76f1-12fe-4b82-9d3d-e32a94112803,BEV-003,1
1e5c485a-5dab-47b5-82e5-c92854a11466,2c52e56e-cd53-4b5d-b164-380d2ba96787,BEV-001,1
4f016a0c-b234-4036-990f-e5c82335d43f,2c52e56e-cd53-4b5d-b164-380d2ba96787,JAF-001,1
af468ad4-386c-4ea5-aacf-dffea2329ebb,2c52e56e-cd53-4b5d-b164-380d2ba96787,JAF-003,1
f4f0af1c-a199-47df-b980-8fa1d5e2f981,40bbec51-1d7a-4981-8343-2eb4842a234b,JAF-003,1
71c9adc7-7d26-4811-bef2-aad3530763e3,40bbec51-1d7a-4981-8343-2eb4842a234b,JAF-002,3
0afe05c0-62f7-4f1f-9475-7ccf4d80527e,40bbec51-1d7a-4981-8343-2eb4842a234b,JAF-004,1
0af7a774-057d-4b60-8727-6a219a8b4c4c,861c065c-743d-4812-be2a-db02252f309f,BEV-004,1
e354ed20-af36-4e79-9f92-8ebee3b845cb,861c065c-743d-4812-be2a-db02252f309f,JAF-004,3
7331f573-48d8-428d-a4ba-49d079d7fffe,861c065c-743d-4812-be2a-db02252f309f,BEV-002,1
f9093b14-3f43-4293-adc5-d9b139104f54,861c065c-743d-4812-be2a-db02252f309f,JAF-003,1
a6d678d6-107c-48de-a2eb-4decf3d49a82,8ef248e1-e274-496f-9488-4747c40a8f93,BEV-005,1
bb792ccf-d60d-4ec1-a880-2fed05543d8e,8ef248e1-e274-496f-9488-4747c40a8f93,JAF-001,2
4925168e-5401-4cbc-9aa2-8193bac3106b,4329f839-0711-477f-a643-86805b05712d,BEV-004,1
b7263b14-729c-4858-85ad-a194da346af5,4329f839-0711-477f-a643-86805b05712d,BEV-003,1
e8ae1c79-bdd0-4cc1-ba87-a66ffd503d8e,4329f839-0711-477f-a643-86805b05712d,BEV-004,3
42d702f1-4e16-4111-be71-d7b552e9f886,464da864-697c-4fd7-b7d7-26ae5f54b776,BEV-001,1
20c81612-4029-4d8b-ad4c-b77c1de3dcfc,464da864-697c-4fd7-b7d7-26ae5f54b776,JAF-004,1
0263bc13-438b-42c4-8bcd-f7f85e7b6e11,81747e79-e1dc-4d8d-859e-6b6a280fbc02,BEV-003,2
613676dd-ec5f-4fae-9fe8-a2b50696ae87,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,BEV-002,2
e45daa6a-04de-49f7-ac0a-0309c1e0bafe,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,JAF-003,1
e1be33b0-ed0f-451c-9461-fd0b1ecf1f71,3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,BEV-005,1
fdf9b548-4231-4e74-8262-5d52fddad147,3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,JAF-003,1
e1143a99-9d44-47c2-9fa4-6092c3f49177,3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,BEV-001,2
f92bb34e-f6b2-402e-b5a8-b778126380d7,3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,JAF-003,1
2808d030-8dde-4d70-b781-754db0d8a8fd,0eb81db2-fbe0-44dc-8deb-7abaa41c0db1,BEV-004,1
495d2c40-78bb-4111-a4a7-005dbf3a0acc,fb271c22-bb5e-4d4d-869f-b88d8cc5cd92,JAF-004,1
7ed6bbf4-f38d-4877-8a02-ffc986e52f2b,fb271c22-bb5e-4d4d-869f-b88d8cc5cd92,JAF-003,3
c0084162-c86a-4d27-a1c5-829d61b32aa9,9a9e58a4-f12b-4b3c-8863-a3f29e5cc05e,BEV-004,1
a0681d04-ef25-48d2-a269-55659ba1483d,9a9e58a4-f12b-4b3c-8863-a3f29e5cc05e,JAF-001,1
400fcee0-7c79-4b73-9764-41b1119ef699,bf69c9c3-28b5-4dde-9734-ce9835873c08,BEV-002,1
f02f0b12-6aa4-4c2c-a1b2-78f780f0f8b7,bf69c9c3-28b5-4dde-9734-ce9835873c08,JAF-001,3
b5b15998-394f-423a-a024-17dd132a1f75,3caf2a4e-dede-4602-b378-4cf4d971031f,JAF-004,2
a8673088-1f77-41c7-aff2-d279663815b6,3caf2a4e-dede-4602-b378-4cf4d971031f,BEV-004,1
13456d75-17ae-43de-8466-55a976c2d3aa,a9c28db4-e922-48c3-af61-c76e17b0fce5,JAF-001,1
d2119c87-f16c-4add-a688-fcc28d33a064,e787b8d0-9b67-4171-84f5-851ac677f3c5,JAF-005,1
2e37a589-8a56-42b4-8b5a-96a738e36002,e787b8d0-9b67-4171-84f5-851ac677f3c5,BEV-004,2
dc31acfc-e45b-4537-99e5-a54bae080af0,4e954c15-be11-4f28-ae4d-355e19b8712f,JAF-004,2
8d91d198-8e84-4418-81ad-84449b99a9fd,b40c19b6-46a9-4060-a638-8f302accf2f9,BEV-005,1
8e875de3-6272-4cc1-a52f-1ee7e4c7c1db,b40c19b6-46a9-4060-a638-8f302accf2f9,JAF-001,1
08aaa239-b888-4fe9-9b41-596286a29d02,b40c19b6-46a9-4060-a638-8f302accf2f9,JAF-004,1
48a34d86-7256-4acc-b9e3-5ea643f7b9d4,ddfbed34-a093-40a5-9dab-9613155628f1,JAF-003,1
292a8962-4bff-4319-88d0-ce4cbcca8a7d,ddfbed34-a093-40a5-9dab-9613155628f1,JAF-004,1
20356ff1-bddd-4d44-bc66-d4a0a9abea57,ddfbed34-a093-40a5-9dab-9613155628f1,JAF-004,1
b24f80f3-a7a2-448e-a139-4493cd84987d,ddfbed34-a093-40a5-9dab-9613155628f1,JAF-001,1
4bd97246-ee3e-47bc-aa1d-4ad75e9b2da4,44853c28-1d3f-4ab6-a298-a9b5d700a6cd,BEV-004,1
1a084a6f-594b-47f0-a782-8a91fd669629,44853c28-1d3f-4ab6-a298-a9b5d700a6cd,JAF-001,2
