customer_id,acquisition_channel,campaign_id,acquired_at
2251b079-d6df-4d71-bd74-d2a00e841a9d,referral,,2026-08-07T16:33:31
26b9f21d-cabb-40f3-b28e-71549d01a6e1,organic,,2026-06-10T16:33:31
1fcec697-8153-4717-a361-5a4257e0c9b7,organic,,2026-03-27T16:33:31
d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,paid_search,,2024-12-23T16:33:31
55ae024c-4a5e-49d8-be84-2f493dc83880,organic,,2025-09-13T16:33:31
71972ade-a5de-461b-aac8-49774ccb1a4a,email,f2b87082-9015-4dc5-813c-99cf680d5633,2026-02-20T16:33:31
a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,paid_social,,2025-12-10T16:33:31
bab8979a-8cd9-477b-bbd7-2e1dbab88437,paid_search,,2025-02-04T16:33:31
b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,referral,,2026-02-24T16:33:31
f24f29fa-33e9-41e2-8965-ac4e39be3919,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-04-16T16:33:31
59292cdf-6314-4444-aee9-45a78c76dcbe,paid_social,,2026-07-03T16:33:31
47ac22ab-9718-46c4-ac3b-e6473f31a413,direct,,2025-07-07T16:33:31
af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-09-04T16:33:31
7bd64d99-cfe2-4e61-aed9-8b6f3d410468,referral,,2025-12-13T16:33:31
2aaf9fc4-0801-4163-8cc8-39558682f704,organic,,2025-10-18T16:33:31
7e06ea60-a336-46ee-a77d-ca114267af0d,organic,,2025-07-22T16:33:31
8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,organic,,2025-09-26T16:33:31
13ae1187-ebff-4588-bbf0-db26b1bbb598,direct,,2025-10-30T16:33:31
b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,referral,,2024-10-14T16:33:31
167ce993-af12-4071-a5cb-fb3f09045741,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-07-26T16:33:31
358fc32a-8446-4c62-b4a1-92b145a689e8,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-05-03T16:33:31
8cef9627-37e9-4bad-a5d7-69f87f291c90,organic,,2024-09-17T16:33:31
8d5d45b6-2bf0-4380-85a0-b73fcbc86e94,direct,,2025-06-01T16:33:31
43317971-4c76-44db-9b97-011579286ea5,organic,,2026-08-14T16:33:31
ef7f92e8-2f80-4e44-9e56-9ee276819791,organic,,2024-11-20T16:33:31
6d24a27b-89f9-4e69-8c83-6f87ce5b6d33,organic,,2026-07-06T16:33:31
e8e92a9f-bec3-4873-951c-b05d0fe37715,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-05-05T16:33:31
7b971d80-7566-4bfa-93b7-b87270c4b732,paid_social,,2026-03-30T16:33:31
d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,paid_social,,2025-04-16T16:33:31
6058494e-8390-41a7-9c1b-182902dda8db,paid_social,,2025-01-10T16:33:31
09a354a5-a7cb-4687-8a52-c4a71feba0d2,paid_social,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2026-04-12T16:33:31
64fec69e-52e2-471f-9fbc-7a8e33f991bd,paid_search,,2026-07-07T16:33:31
0327ed4c-b4a3-4746-9221-3bb172a05c50,organic,,2026-07-12T16:33:31
35bb651c-499f-433f-b5af-b793b285e727,direct,,2025-01-21T16:33:31
e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,organic,,2024-12-13T16:33:31
1fcfe435-1e78-4646-a517-19906c49735a,paid_social,5c2098f9-789d-4c19-bc39-9bc2b10b615d,2025-08-30T16:33:31
bd463573-d217-4411-9ac0-8b72bd7609cd,paid_social,,2026-07-11T16:33:31
3f5140d0-d9ef-4655-a6ab-69e5e6921143,paid_social,81e4a121-070a-4f50-a023-2630fc13727c,2026-08-15T16:33:31
e039c2ef-fe4c-4d60-97ee-99d043299f0e,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-06-20T16:33:31
72fd6924-b954-4c8f-9c0b-2545d0efe53b,organic,,2025-05-06T16:33:31
ae6e644d-c310-4f23-84dc-5063fc2e2953,paid_search,,2024-10-20T16:33:31
341da637-6927-4a64-8183-13ec96005b5f,referral,,2025-07-20T16:33:31
3455f0ff-3219-4cd9-acd8-091f34518293,organic,,2024-10-25T16:33:31
40c4aa0f-6d19-4084-820c-5764f87d9184,organic,,2024-12-27T16:33:31
257291a7-c562-45b7-9229-49a527229518,direct,,2024-10-06T16:33:31
795d2b23-6186-4d66-beb4-690083c579a2,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2024-09-10T16:33:31
0f8ab48c-b1fa-4600-9712-1bc2a02d8f45,organic,,2025-03-27T16:33:31
22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,email,,2026-08-11T16:33:31
13b24541-2c78-41cb-a6b6-e8713ab9a16f,paid_search,,2025-02-18T16:33:31
5d24b6bc-2eea-4766-a11d-b0aed43f038a,paid_search,,2025-11-10T16:33:31
b5b5a474-4e05-47bf-b9a2-872e5dc9a328,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2024-08-31T16:33:31
9c98b2d4-f4f3-440f-b28d-0e1ca7a152a5,referral,,2024-10-20T16:33:31
c64e9b29-2c3f-4a02-bf80-175c5a980c92,organic,,2026-07-02T16:33:31
4cd79f83-9fc7-43e4-a4c1-89402b7124e1,email,,2024-10-31T16:33:31
f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,organic,,2024-12-26T16:33:31
5bc5dd9e-3670-4c84-be25-41eace68a711,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-08-24T16:33:31
a0f290f7-884a-4d5d-b502-f43702abb2db,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-07-08T16:33:31
9ede5407-362e-465c-a234-482e1f2411c1,direct,,2026-05-17T16:33:31
ab833d6f-87cf-4229-a1f8-707b52a55e5e,organic,,2026-07-01T16:33:31
66dda3b2-66cf-4b2b-90b2-91abe28f6aa4,paid_social,,2025-11-24T16:33:31
b6552330-9932-4624-8855-b5b7aa13d3f4,paid_search,,2025-10-31T16:33:31
7532eee7-0f38-4249-9459-e40b83d75db2,paid_social,f2b87082-9015-4dc5-813c-99cf680d5633,2025-08-03T16:33:31
9455079c-4344-4995-939d-8184d7eb02e7,organic,,2024-12-03T16:33:31
8beae791-1455-41dd-a451-67f75ee83ea7,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-01-12T16:33:31
cb969dd8-a609-4b10-b213-d1011a90ef2b,paid_social,,2025-04-24T16:33:31
771f8441-b432-4b8a-8f8c-8890904c8a52,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-06-04T16:33:31
5350fafc-45eb-4871-a195-d1cc090f9d9c,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2024-09-01T16:33:31
d88e53e9-6885-44c1-a0ce-e8ea44f2dcfc,paid_social,f2b87082-9015-4dc5-813c-99cf680d5633,2024-10-03T16:33:31
8a77ab59-ae1e-4b71-ab66-66bda4615cfd,paid_social,,2025-11-09T16:33:31
117583ee-3cd8-4690-89c9-d804aedc86a8,organic,,2024-12-03T16:33:31
0d0eb3cb-f3ad-4673-8ef1-3b4600242421,referral,,2026-06-12T16:33:31
bea5ef1d-43b9-4df5-b3d1-436f675ec066,organic,,2026-06-29T16:33:31
96e4788e-210c-4cc9-97f7-b6b855134e0b,direct,,2026-05-23T16:33:31
40da201b-b0f6-453a-97ca-b9d61306ad15,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-08-27T16:33:31
285bfea1-4dec-4f9d-a9f6-3b3cb20fdde9,organic,,2026-04-23T16:33:31
a5f46489-06cf-45af-9efd-dbd27067716c,paid_social,,2026-06-20T16:33:31
4ecae9d3-e8de-48eb-baf6-e76c81c58c66,organic,,2025-02-09T16:33:31
a98f640e-492a-445a-8a0d-7d444e98f1a9,paid_social,5c2098f9-789d-4c19-bc39-9bc2b10b615d,2026-03-25T16:33:31
e50d93de-3e78-4f09-8406-df4f27f26c8f,email,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2025-01-19T16:33:31
10d7cb3c-5a86-4eae-9da6-611ddf67fdd8,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-05-02T16:33:31
c6abaffa-11df-4987-9806-71dced92f534,organic,,2026-03-18T16:33:31
fe1ef2c8-17e9-4560-bca8-d42ce43d899f,paid_search,,2025-11-29T16:33:31
71ed3bfb-d094-47b4-bd02-9589f31e4c1d,organic,,2025-07-14T16:33:31
3e28e5b6-fe21-474e-b5bc-95ac85c187ad,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-09-12T16:33:31
0a34659d-f0b2-4bdb-bf92-759aea838e90,referral,,2025-02-11T16:33:31
b0581066-18c7-4fcf-8fa6-a671cb141ca5,organic,,2025-06-23T16:33:31
e0df02ff-f788-4191-9881-df0d6c775206,referral,,2025-01-06T16:33:31
e8da2040-0489-4880-a881-ef127727f204,organic,,2025-08-16T16:33:31
c50959f1-d990-44ff-837f-4062c769ae54,direct,,2026-01-27T16:33:31
b01b46fd-8f75-4db5-806d-c5c5980008c4,email,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2025-02-26T16:33:31
53ed5bac-fa7d-4b1d-a73c-6c2b9845c1d1,email,,2025-09-14T16:33:31
89c10b53-36ee-4f1c-8430-7090dbf04a44,organic,,2025-09-12T16:33:31
8fd99d74-d73b-4014-a8fa-a37b39befe36,email,,2026-03-24T16:33:31
fa2a460e-af12-4197-b38d-d2822d96e879,direct,,2026-01-26T16:33:31
4a81b4c3-9e04-4757-a7c6-3191447eadc3,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-04-15T16:33:31
9adbebb4-c5dd-473e-b0ca-c36f10577392,email,09573707-88d5-49d3-9883-cad210dfc293,2024-12-25T16:33:31
d64805ac-2294-4438-af7d-1f1483e8fd7b,referral,,2025-08-14T16:33:31
18e7baeb-a66e-4a7d-882d-355810698bc3,paid_social,81e4a121-070a-4f50-a023-2630fc13727c,2025-08-25T16:33:31
ec4bebdf-042b-4c0a-9846-f86a1a9685e9,paid_search,,2026-01-01T16:33:31
e5873f83-602d-4424-9c5e-184c56c9d4ba,referral,,2025-09-05T16:33:31
5bf14829-99bd-4d3c-b504-edd1e45593a0,organic,,2025-05-17T16:33:31
a3c5ffdb-8383-4846-a0c1-c9bf88ba6832,paid_social,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-01-03T16:33:31
c502b1f4-b287-444d-b643-953150ebee0d,organic,,2026-04-03T16:33:31
a2388294-855e-4447-a3d5-b3649380d30e,email,,2025-02-04T16:33:31
e9415456-41d5-4caa-84d2-e8a6d49cb1ae,paid_social,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2024-12-20T16:33:31
416cd82a-8e13-48b3-a6e1-dadbf5a29d2d,referral,,2025-02-28T16:33:31
f9c2b37f-2e88-4008-a277-99f35c4760bf,organic,,2025-04-25T16:33:31
3207b0f3-9af4-4ba4-acb1-6ba8ea25f52e,paid_social,,2026-04-20T16:33:31
425be648-8195-4636-880e-d86e4cd8e38f,organic,,2024-09-11T16:33:31
4ba45839-9bf9-4071-b1ca-52719a49c9fa,organic,,2025-03-07T16:33:31
80968676-93cd-4bf5-a9f9-595055ff800a,referral,,2025-09-04T16:33:31
3b0faafa-80d0-490d-bdd0-fe1f13d22058,paid_search,,2025-04-02T16:33:31
c052cca8-a71b-4e49-b713-c012bcfce146,direct,,2026-06-04T16:33:31
b08f3b44-9c9f-407f-a89d-961068f5f58c,organic,,2025-04-25T16:33:31
aa0533fd-252b-49cb-8070-77b5c88b04ee,organic,,2025-07-19T16:33:31
863114b5-ba0b-4849-bbc4-d76d59fd0215,organic,,2026-01-15T16:33:31
4b14013f-d7e7-44b8-a287-329bf6e298c3,email,,2024-10-12T16:33:31
b30877a4-5c8f-4cdb-94ea-3569b516061a,paid_social,81e4a121-070a-4f50-a023-2630fc13727c,2026-01-15T16:33:31
355d89d9-bf5a-41df-9382-a5e57cbbbec4,direct,,2026-02-01T16:33:31
8fe1e8f7-9891-4978-ae6c-34234f35c728,email,09573707-88d5-49d3-9883-cad210dfc293,2025-10-02T16:33:31
53352c2c-02b9-41af-b276-94d6d22379fe,organic,,2024-12-15T16:33:31
019bbbbd-bb75-49d2-8d74-d1c01012bd21,organic,,2025-02-16T16:33:31
d45ce04e-1258-4744-ab7d-af982c28565d,email,,2026-06-21T16:33:31
7755a749-3460-4f0c-a33c-428dccd20885,organic,,2025-11-17T16:33:31
0f708081-5838-40db-84a9-ca8b6845336f,organic,,2026-04-17T16:33:31
ce69d742-4723-467f-9e5d-262fff84a6a6,organic,,2025-08-19T16:33:31
913a8985-53b2-4a69-b2a2-3e44370275d4,email,09573707-88d5-49d3-9883-cad210dfc293,2025-08-17T16:33:31
cc6e430a-d0ba-4c08-8809-84cbb2347a9f,paid_social,,2024-08-28T16:33:31
5f2b73d5-f495-401c-82ee-47cf4886bfa2,paid_social,,2026-01-08T16:33:31
e7e3f8e8-5e9a-4cea-90ea-8ba71ec98685,direct,,2025-09-14T16:33:31
7902cccb-bb75-45ac-92b3-688e65d231bb,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-04-20T16:33:31
b81636bb-71f3-4ace-8eb7-628abe1eac07,referral,,2025-04-21T16:33:31
b66b0e13-b74e-40e7-b3e7-1583f2f08a9b,organic,,2025-02-13T16:33:31
b65fff66-1997-4dd8-bc91-1349a415e4a0,paid_search,,2024-10-11T16:33:31
05e61dfb-4365-41c3-8f86-f9b259998765,organic,,2025-08-31T16:33:31
31006b42-8446-43cf-bd23-af4d84ca2c85,organic,,2025-06-16T16:33:31
8f06b288-f9eb-454f-adef-47f12b7572d7,paid_search,,2024-11-27T16:33:31
d18e4429-67b8-4ac0-8d74-6c1d026d15a7,organic,,2025-11-23T16:33:31
83864095-dda9-4a16-ab3a-ba6429fa3dbd,email,,2026-08-14T16:33:31
45ed3c5a-3c94-463b-91d2-73d3333fe5fc,organic,,2025-03-03T16:33:31
68f7b3c8-c205-42bc-bb75-a97603ceab5f,organic,,2025-05-09T16:33:31
5a62f2b9-646a-4b84-b570-661ca33a139f,email,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2024-11-10T16:33:31
89c8f0cc-3bd3-4bf1-9560-ae8aad1315ce,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-01-07T16:33:31
8e5c2f29-44ce-4f60-b818-8b728f60b79b,organic,,2026-03-18T16:33:31
fd9f1577-416e-472f-aad7-7bd5c56293f5,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-03-25T16:33:31
f459a5e8-b280-49fd-904a-3cd3746f4f16,email,09573707-88d5-49d3-9883-cad210dfc293,2026-08-13T16:33:31
9813cce1-ec92-4b06-b6e3-ed8a73e34436,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-03-21T16:33:31
4d9a6ab4-f181-4f8c-9beb-e4cd9774b5d7,referral,,2025-04-26T16:33:31
d6914b8f-0d72-4044-a61b-055adb02f005,paid_social,,2025-01-07T16:33:31
c9750567-c933-4797-9313-ec159ddcb6d2,organic,,2025-07-25T16:33:31
4232e434-92ef-4ff9-a069-d1e5312ebda2,email,,2025-02-22T16:33:31
06a161e4-302f-4ae9-b96b-2734ad33f946,organic,,2025-04-28T16:33:31
bf060a41-af0e-4932-b757-4f010ccf07f1,paid_search,,2025-07-23T16:33:31
270b35bf-74ca-4601-91d8-16fe5196ca5a,referral,,2025-02-05T16:33:31
0488eb84-da07-441d-ba11-055850946457,paid_social,f2b87082-9015-4dc5-813c-99cf680d5633,2025-04-25T16:33:31
28c1b6d1-da1f-4187-98af-4e43f096b00d,paid_social,5c2098f9-789d-4c19-bc39-9bc2b10b615d,2024-12-08T16:33:31
e52a8700-3ab9-4c47-8a16-e799e997a931,organic,,2024-09-11T16:33:31
ba2bf5e1-4b63-4bb3-b83a-f10438f84258,organic,,2026-04-26T16:33:31
2f771a5a-3d76-48e3-985b-b7e91e092c46,direct,,2024-12-19T16:33:31
c108b321-1696-4fbd-8457-87fd61ca65d8,organic,,2024-12-16T16:33:31
49c4bc11-2495-438d-9b87-3c395574433f,organic,,2025-11-13T16:33:31
1bc088f8-fdf1-442f-9491-1287abc066d3,direct,,2025-09-19T16:33:31
495a6541-1c93-4076-90e3-345d72d9c83c,email,,2026-06-25T16:33:31
5b070f80-9227-43fd-951b-4c758d20070e,email,,2026-01-08T16:33:31
23fd6560-8719-45ae-a5f0-6d81f0484750,paid_search,,2025-02-13T16:33:31
bf03895d-6d44-49a2-8183-81c4e89eac75,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-08-10T16:33:31
3eb1c53f-4af3-42d8-8608-40548ce4843d,referral,,2025-11-10T16:33:31
e6173937-b216-46db-b863-ec7526285150,referral,,2025-06-10T16:33:31
b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,email,09573707-88d5-49d3-9883-cad210dfc293,2025-04-20T16:33:31
cbd53684-acf0-447d-b61b-35f8bcde6edf,organic,,2025-12-01T16:33:31
314d5517-f29b-49b2-a076-3abe12756120,email,f2b87082-9015-4dc5-813c-99cf680d5633,2024-12-20T16:33:31
cd8175bc-ff34-4742-8b86-61ec290e632f,organic,,2026-03-12T16:33:31
93c6c6a9-16fb-43ad-bd64-1ee5eccdd750,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-07-28T16:33:31
a46b9550-42ae-47e4-9a08-0f32481d5191,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-04-04T16:33:31
466ab61a-8180-4d06-90cc-2a380a0e6f0f,organic,,2026-03-01T16:33:31
f4c0d073-250c-455a-a84a-848e56ae7048,organic,,2025-10-16T16:33:31
d10408ec-2013-471e-b6a9-e3bcf0e25322,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-08-04T16:33:31
7767d63a-0293-4866-ae0a-724670463aa1,organic,,2024-09-05T16:33:31
e69b7e32-9292-400a-b228-b3ecc6727760,organic,,2025-10-22T16:33:31
19d5ac88-a8cd-46b8-9f3d-d5ef3a0adfe2,email,,2025-05-25T16:33:31
e215d555-cc18-4890-8969-89abf72d28ae,direct,,2024-10-04T16:33:31
3cbc7f74-54e3-47c2-b02f-229f7ca60a5c,paid_social,81e4a121-070a-4f50-a023-2630fc13727c,2024-11-09T16:33:31
6d883826-0157-47c4-a6cc-cb8134bcc6db,paid_social,,2025-01-26T16:33:31
43df30db-068d-40fc-8576-7e2f6e62f2f6,paid_social,,2025-09-18T16:33:31
943fb486-16d5-4258-99e7-8340b1862e76,direct,,2026-03-13T16:33:31
8dcd5fa7-1a1d-413e-9468-5f4b02f2f3fe,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2024-11-29T16:33:31
139f4019-998c-4c6f-8c4f-a97a756af68c,paid_social,81e4a121-070a-4f50-a023-2630fc13727c,2026-07-28T16:33:31
529867fe-75f6-4cd9-b913-543b3d6e583c,referral,,2025-04-17T16:33:31
8e312b31-712d-4fc0-84dd-27ff2b1dd09b,organic,,2024-10-13T16:33:31
a4bf9059-6cd4-4e62-9a86-ff20975d7434,organic,,2025-09-09T16:33:31
c5ee9489-e7ea-4da3-9a86-b34c76f6d340,email,,2024-12-30T16:33:31
5960ff74-c2aa-4a55-9cee-c8f0532e2256,referral,,2025-01-12T16:33:31
e100dd4b-6c96-4036-88a6-8813aa5a718f,paid_search,,2025-05-31T16:33:31
d33f758e-ba0e-463c-ba18-0cd99108c547,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-03-21T16:33:31
97bbee89-2209-4d9a-9f20-d3327baf7efe,organic,,2024-10-30T16:33:31
80617fda-335d-411d-aed3-ca3917a8cff2,organic,,2024-10-14T16:33:31
4d97e8a1-7720-4190-b326-dccfa2ec4426,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-10-19T16:33:31
9668fd00-799b-4cff-811f-a3e0528d255d,organic,,2026-02-26T16:33:31
b745eacd-b8ee-4507-82ff-98d3c4daffc7,organic,,2024-11-06T16:33:31
1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,paid_search,,2026-05-08T16:33:31
1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac,paid_search,,2024-11-01T16:33:31
afa83ff8-2b40-47b8-8bcf-1f9285c11695,email,,2025-09-14T16:33:31
61004774-fb70-403c-ae81-a1e9cd187146,paid_social,,2025-03-07T16:33:31
63b14504-d172-4e5e-b0fa-abd9cb43352e,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-02-06T16:33:31
816f5acb-1a37-44ba-8ce8-25c40cec4d06,direct,,2024-11-18T16:33:31
30380af9-7c90-4e56-9717-61064c5ca79c,paid_search,,2026-03-22T16:33:31
5bc10fee-ced7-43f1-91e5-597bd89faff6,email,,2025-07-28T16:33:31
922d63c5-873c-4693-9775-df99ba006ccd,direct,,2025-04-05T16:33:31
265cf9a7-b023-492e-9e62-3896325f1c48,organic,,2026-04-25T16:33:31
12c154ff-46ac-45a7-921c-2404994ecc21,organic,,2025-12-04T16:33:31
89b94667-2d12-4e7a-bfdd-f37056d10195,direct,,2026-06-08T16:33:31
51d5c171-5764-4f95-8919-dd46d204df4b,organic,,2026-01-08T16:33:31
748db0ca-899a-4da8-8177-2fa1ec2a9302,organic,,2026-06-11T16:33:31
cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,organic,,2024-09-15T16:33:31
12d19891-03e3-455b-b4f2-7d8f8f6b8f01,organic,,2026-01-01T16:33:31
303bc5db-08d0-4431-b6df-29c80d0321da,email,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2025-08-29T16:33:31
485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,paid_search,,2025-07-12T16:33:31
3e5dc535-3e67-47d0-8eed-547c7f51e8c9,paid_search,,2026-07-27T16:33:31
21e6a119-3caa-43ab-9905-08bda65f8493,paid_search,,2025-08-04T16:33:31
7e2a9b35-5e70-4df4-889c-34732fd2ee32,organic,,2025-05-28T16:33:31
a59ab98c-fe50-412b-aa83-a693a561092f,paid_social,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-06-04T16:33:31
ef097aa6-f4d9-4c16-bc17-a7cc87116f35,organic,,2026-02-22T16:33:31
1d94038e-346e-4263-a10f-7fa4e5d1179e,email,f2b87082-9015-4dc5-813c-99cf680d5633,2024-09-12T16:33:31
4da311cb-8e0d-487a-8fdd-4a94529db3e4,email,,2026-06-27T16:33:31
1922f6f3-ba06-4233-8d88-c1a9303a6a2a,referral,,2025-09-11T16:33:31
87fc5559-9d20-4780-8c0e-b7c248cd6236,email,f2b87082-9015-4dc5-813c-99cf680d5633,2026-07-01T16:33:31
3ad60b3b-8b4b-4504-9d49-adfd74fe548c,direct,,2024-12-08T16:33:31
d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,organic,,2026-04-04T16:33:31
b0fb926f-1c66-426d-b796-e9d801b13122,referral,,2025-04-07T16:33:31
f639b5da-4c4d-46ef-8ffe-75cca075bc23,referral,,2026-06-13T16:33:31
1acd402c-8758-4f7a-9a24-57636d44ede6,organic,,2025-12-06T16:33:31
d6ca14b1-9b55-47f7-be97-787002ca26e5,email,,2025-07-28T16:33:31
0313557a-f7d4-4834-be26-3977f30a5235,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-01-17T16:33:31
14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,direct,,2026-05-11T16:33:31
c630fcf6-11c8-465f-9498-0839aee67e55,referral,,2025-08-16T16:33:31
d1c356c7-a230-4e49-abb6-3eb1f58155cd,organic,,2025-10-16T16:33:31
993cbf30-efef-49e5-b5ad-7aaf3db149a3,email,f2b87082-9015-4dc5-813c-99cf680d5633,2026-02-06T16:33:31
1b25718d-795f-4b30-a424-50167ae8c0ad,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-05-21T16:33:31
d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,organic,,2026-03-12T16:33:31
4955904c-175f-43ec-b76a-bc70d836d508,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2026-06-15T16:33:31
d4d6e685-70a2-49ea-b511-383a54d18cfa,email,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2025-12-18T16:33:31
1a1fa253-a2de-457a-9397-7c6c80d5d589,referral,,2026-08-01T16:33:31
1380e029-b899-4413-a8da-0741720a6a06,paid_social,f2b87082-9015-4dc5-813c-99cf680d5633,2025-12-27T16:33:31
b169789c-d0e8-4853-819c-555646263d18,organic,,2026-08-01T16:33:31
f4835f98-d82c-487c-8788-26a05c249db0,paid_search,,2026-02-12T16:33:31
d4d6c47d-5048-4008-b088-4f13691fbefd,direct,,2026-05-23T16:33:31
c712217e-16e5-4f51-a9f4-055b5176e747,organic,,2024-09-16T16:33:31
73d9c423-e9d4-428f-bfaa-b073b2c1f454,direct,,2026-01-20T16:33:31
af3dbfea-4df6-42c8-9826-57806904f81c,paid_search,,2025-04-07T16:33:31
41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b,organic,,2025-03-10T16:33:31
08ed887d-1b8b-4850-a0ef-45b78a04e4d7,email,,2025-05-03T16:33:31
6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,referral,,2026-07-31T16:33:31
3c4b0324-423a-4e3b-884c-c93438a59688,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-07-28T16:33:31
58e0c4db-27d0-4c06-9252-c40364b1ae74,organic,,2025-10-18T16:33:31
d7615aca-6de3-4a17-8fd0-212330ca9c28,organic,,2025-04-07T16:33:31
65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,paid_social,,2025-06-18T16:33:31
e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2026-08-11T16:33:31
e83c866a-6830-4488-8842-ce77146d8d41,organic,,2026-06-25T16:33:31
090fb913-1317-4169-b150-64e304451d38,email,,2025-10-04T16:33:31
22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,organic,,2025-05-15T16:33:31
103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,direct,,2026-06-13T16:33:31
a0a83e46-f548-4a18-a79a-5ecdd85b6c8e,email,,2025-05-05T16:33:31
f8b1caa2-10e7-4302-963a-252a15b4a714,paid_social,5c2098f9-789d-4c19-bc39-9bc2b10b615d,2026-01-06T16:33:31
3a1577eb-7860-498f-936a-da13e16cbd8c,email,09573707-88d5-49d3-9883-cad210dfc293,2025-04-18T16:33:31
c8544096-3228-4db0-b3de-4f0da1974b40,email,8c37538c-2f8a-40e9-ba0a-e71d00f5f353,2025-01-25T16:33:31
2e2960d6-f2e9-4048-b234-fb21f0f72405,referral,,2024-11-07T16:33:31
cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,email,0ec1e216-3977-486d-a0ba-83d65c1dfcc5,2025-10-18T16:33:31
acb70464-ce97-4c94-a4bf-b165bd1b2fed,organic,,2025-05-02T16:33:31
96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,organic,,2026-01-11T16:33:31
5b6d3273-0554-4f9d-bc05-2157626c1ad0,direct,,2026-03-23T16:33:31
94638355-4830-4837-8708-12531dc89dbf,referral,,2026-07-02T16:33:31
bb9bad76-c7ec-4f36-842c-54c3bbb40467,paid_search,81e4a121-070a-4f50-a023-2630fc13727c,2025-12-25T16:33:31
54c7fff7-8475-4ccd-a380-7e8187501723,organic,,2025-09-06T16:33:31
b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,organic,,2025-04-15T16:33:31
2347081e-7ae5-4085-a0d6-d1f551721f69,organic,,2025-11-22T16:33:31
