id,checkout_id,event_type,occurred_at
7fd96500-c3ad-40e7-af3f-fa1af8a11d41,6982453b-eea2-4503-93bd-52cffb9c734c,shipping_selected,2026-04-13T21:23:14
3e556bb3-6ed3-4e5e-95d6-d9906dc70736,6982453b-eea2-4503-93bd-52cffb9c734c,completed,2026-04-13T21:25:14
563b1f9a-9713-47ab-aef6-d056806c8258,38a82fb9-3c8c-4ff4-9e0b-274eeb1f530f,started,2026-05-13T22:48:21
6a96b72f-215b-478e-bfa0-6ab58bce67ee,38a82fb9-3c8c-4ff4-9e0b-274eeb1f530f,address_entered,2026-05-13T22:50:21
0a87bfde-8748-489d-8c69-30537109d614,38a82fb9-3c8c-4ff4-9e0b-274eeb1f530f,shipping_selected,2026-05-13T22:52:21
3ef28f2b-7fc2-4797-822f-2fdbbef75cab,38a82fb9-3c8c-4ff4-9e0b-274eeb1f530f,completed,2026-05-13T22:53:21
e6ed12e7-c637-438d-ba03-bcc54da6e498,6d469572-4a94-4377-b1d5-c69c82f89cca,started,2026-06-18T18:15:31
105225c5-4175-4923-8446-568194679b79,6d469572-4a94-4377-b1d5-c69c82f89cca,address_entered,2026-06-18T18:16:31
c27cbae5-e04f-4c60-b3d1-c05c4e932fe4,6d469572-4a94-4377-b1d5-c69c82f89cca,shipping_selected,2026-06-18T18:18:31
17076775-f340-4c30-8cc8-55ba3a56aee0,6d469572-4a94-4377-b1d5-c69c82f89cca,completed,2026-06-18T18:19:31
a76b624f-d3ed-4aa7-a18c-14660f5dd6d8,a0c930d4-2cda-483a-b0ea-c0e2fe6c52e5,started,2026-03-04T21:24:30
05faef94-abb8-493e-bac6-34f4eaaf6d5d,a0c930d4-2cda-483a-b0ea-c0e2fe6c52e5,address_entered,2026-03-04T21:25:30
27407934-1159-4533-899e-235948d6153c,a0c930d4-2cda-483a-b0ea-c0e2fe6c52e5,shipping_selected,2026-03-04T21:26:30
7c9c8a8c-1daa-447c-a30d-c3d5e3e7f3fd,a0c930d4-2cda-483a-b0ea-c0e2fe6c52e5,completed,2026-03-04T21:30:30
b26bd9a4-460a-41c2-b946-6d7b26093d0f,12d98fd6-40b2-4719-a477-3f1474a7638d,started,2026-05-27T08:56:40
10210370-8c4e-4986-9e0e-f9bf165b33c7,12d98fd6-40b2-4719-a477-3f1474a7638d,address_entered,2026-05-27T08:57:40
d4561d08-0d13-488f-802d-9ce3940985c1,12d98fd6-40b2-4719-a477-3f1474a7638d,shipping_selected,2026-05-27T09:00:40
6550d447-de7b-4ddb-9a67-0de21716a648,12d98fd6-40b2-4719-a477-3f1474a7638d,completed,2026-05-27T09:03:40
3839a77a-ffc3-46b1-9a14-e5ceb60f4090,67cc2884-c2dc-443c-9d6b-0ee016ace43a,started,2026-06-29T17:35:24
c5e73e77-461f-4a91-9f20-40a8a3a5d6df,67cc2884-c2dc-443c-9d6b-0ee016ace43a,address_entered,2026-06-29T17:36:24
0788d24a-49ca-4ee5-ba5c-6c48cd291e5c,67cc2884-c2dc-443c-9d6b-0ee016ace43a,shipping_selected,2026-06-29T17:38:24
f92931a0-fd5c-4388-8aeb-0a1e35a33f12,67cc2884-c2dc-443c-9d6b-0ee016ace43a,completed,2026-06-29T17:42:24
fe2c295f-2521-42ff-9562-333a313dacd4,1cf47add-67e3-404b-b25a-33ceeceaec8b,started,2026-07-13T05:11:44
14ee231b-50ce-4217-baf1-b3b4afc86984,1cf47add-67e3-404b-b25a-33ceeceaec8b,address_entered,2026-07-13T05:12:44
cb63cacf-2abf-4938-a9f3-4a24eff610ae,1cf47add-67e3-404b-b25a-33ceeceaec8b,shipping_selected,2026-07-13T05:13:44
3d90344e-f27e-4a9d-b0e2-f720d8900381,1cf47add-67e3-404b-b25a-33ceeceaec8b,completed,2026-07-13T05:16:44
78d6d089-66d8-4961-8eeb-6794cd45cbe4,9f479218-b1e8-4555-8ea9-15e5625e85dd,started,2026-04-08T23:11:31
19885e17-ca74-4f6e-9c27-df934d0ceea3,9f479218-b1e8-4555-8ea9-15e5625e85dd,address_entered,2026-04-08T23:14:31
d9cd14d5-51e3-4776-bf27-10a4f23ccc7a,9f479218-b1e8-4555-8ea9-15e5625e85dd,shipping_selected,2026-04-08T23:17:31
cd74b1af-950c-44b1-ae51-5803467106ab,9f479218-b1e8-4555-8ea9-15e5625e85dd,completed,2026-04-08T23:20:31
bcf6249f-5cbb-470e-8b31-15c64552a2d0,63597562-ff17-4061-b4e4-c98e09674dc9,started,2026-03-06T10:12:15
2f6c895f-9ad2-4ffd-aac1-631240f6e22a,63597562-ff17-4061-b4e4-c98e09674dc9,address_entered,2026-03-06T10:15:15
22a8a626-6cf4-470c-bc9c-158c6a658901,63597562-ff17-4061-b4e4-c98e09674dc9,shipping_selected,2026-03-06T10:16:15
7649902d-4128-4a48-a947-c87be943ec4a,63597562-ff17-4061-b4e4-c98e09674dc9,completed,2026-03-06T10:19:15
cd0c3c12-fc4b-4a4c-818d-e84a7ea982d6,4c6f812a-9e6c-4051-bb58-de0c8d48b36d,started,2026-06-19T13:12:03
35ba6f2d-5314-4259-8296-ffb01caccd64,4c6f812a-9e6c-4051-bb58-de0c8d48b36d,address_entered,2026-06-19T13:13:03
5506343f-44f3-4764-9c4b-bdc680ff4a53,4c6f812a-9e6c-4051-bb58-de0c8d48b36d,shipping_selected,2026-06-19T13:14:03
12ef0fe8-83cd-45da-9ee0-51c0d67a9a06,4c6f812a-9e6c-4051-bb58-de0c8d48b36d,completed,2026-06-19T13:17:03
21d75b09-088e-43ae-a95b-1577df48b93c,38c4b00a-d279-4183-88e0-55f70899a71b,started,2026-03-08T01:20:52
3874fb2a-9172-4467-a35b-b8c98a7b326b,38c4b00a-d279-4183-88e0-55f70899a71b,address_entered,2026-03-08T01:22:52
7f097463-4f77-4c82-ae25-0c09077682c0,38c4b00a-d279-4183-88e0-55f70899a71b,shipping_selected,2026-03-08T01:25:52
d6b3fc1e-dd29-4e4e-80ed-d23b1653ab25,38c4b00a-d279-4183-88e0-55f70899a71b,completed,2026-03-08T01:26:52
3eede36c-d7db-4b44-99ee-a4aaaa0747c8,903bc6ab-9847-4caa-8e97-90d0976eecc2,started,2026-06-14T12:23:16
fe0ddf16-3936-4983-ae96-65cc06ae11da,903bc6ab-9847-4caa-8e97-90d0976eecc2,address_entered,2026-06-14T12:24:16
c7a44366-9a41-41ac-acd5-1e71a0061a17,903bc6ab-9847-4caa-8e97-90d0976eecc2,shipping_selected,2026-06-14T12:26:16
e09a5277-e235-4725-bbf1-18f1b90dc5ff,903bc6ab-9847-4caa-8e97-90d0976eecc2,completed,2026-06-14T12:30:16
e4c9d03b-5631-4d87-a2cd-13a1d6e4d450,e0369ad1-b4de-42e6-a92c-0fa687b07974,started,2026-04-01T19:18:15
cc6cea8d-3795-4534-984a-30e2bc3b6af0,e0369ad1-b4de-42e6-a92c-0fa687b07974,address_entered,2026-04-01T19:20:15
24578b81-8108-433b-a8b7-9fcb91de48aa,e0369ad1-b4de-42e6-a92c-0fa687b07974,shipping_selected,2026-04-01T19:21:15
efece6fa-9862-43db-b863-6728b5ff9dab,e0369ad1-b4de-42e6-a92c-0fa687b07974,completed,2026-04-01T19:25:15
e397ae34-df97-444c-915e-30e64e0a8265,5050c77f-07c4-401d-bbb5-92b89d5ceb34,started,2026-07-22T16:43:22
35ec1f6c-dc18-4aab-a171-49f6a36993e5,5050c77f-07c4-401d-bbb5-92b89d5ceb34,address_entered,2026-07-22T16:46:22
cdfb61a6-f3c4-484c-a4b9-f240e03b5fd3,5050c77f-07c4-401d-bbb5-92b89d5ceb34,shipping_selected,2026-07-22T16:48:22
ae87b896-4f0c-4372-a143-93ed814f6e18,5050c77f-07c4-401d-bbb5-92b89d5ceb34,completed,2026-07-22T16:51:22
e9469baa-c4e0-4051-941d-b462d2fb0885,31d0db05-c20f-411b-b7a8-4e9d2d61f930,started,2026-04-12T02:11:42
c8a1a1ad-11fc-4e2a-828e-86356fea322e,31d0db05-c20f-411b-b7a8-4e9d2d61f930,address_entered,2026-04-12T02:14:42
00c75d74-abb7-4380-aca1-64c8f9449746,31d0db05-c20f-411b-b7a8-4e9d2d61f930,shipping_selected,2026-04-12T02:16:42
84dc1cb4-139e-412e-8b7e-c50b1bfdcbf1,31d0db05-c20f-411b-b7a8-4e9d2d61f930,completed,2026-04-12T02:18:42
0d7efaa5-bf56-4430-a193-df251b8b6bba,8cd00b1e-a4bc-4d3f-beea-787da58dbb88,started,2026-04-19T12:36:00
6215fc98-324b-43f0-b501-b21f6dd79a45,8cd00b1e-a4bc-4d3f-beea-787da58dbb88,address_entered,2026-04-19T12:39:00
d2e26eb3-2918-45c7-a1ef-592c44ac3ec2,8cd00b1e-a4bc-4d3f-beea-787da58dbb88,shipping_selected,2026-04-19T12:41:00
b7d8e646-9335-496d-a8d8-8af31a4d73e6,8cd00b1e-a4bc-4d3f-beea-787da58dbb88,completed,2026-04-19T12:42:00
2fa90434-ab2d-4548-86c7-95895b482273,e5316120-a579-43be-b2d1-a1d90cfa6d06,started,2026-06-07T06:51:58
5b7997e1-d599-4237-9f67-81536906437a,e5316120-a579-43be-b2d1-a1d90cfa6d06,address_entered,2026-06-07T06:53:58
850faa16-4b1a-43f5-90e7-8587fb93e5a5,e5316120-a579-43be-b2d1-a1d90cfa6d06,shipping_selected,2026-06-07T06:56:58
8c3d9c18-ad86-4e9b-bdb7-a62f0dc76e42,e5316120-a579-43be-b2d1-a1d90cfa6d06,completed,2026-06-07T06:57:58
c1cad862-8719-4ca2-8178-c3bebcf1307f,187bb5eb-e113-4884-b755-9c434ffce8ab,started,2026-03-15T01:21:05
44af2f21-ae36-42ed-a91c-b9b083ef378b,187bb5eb-e113-4884-b755-9c434ffce8ab,address_entered,2026-03-15T01:23:05
3f2ed614-e531-44e9-afbf-8603aac43d9d,187bb5eb-e113-4884-b755-9c434ffce8ab,shipping_selected,2026-03-15T01:25:05
5cc189d0-de45-4bad-a5eb-3f40f3544179,187bb5eb-e113-4884-b755-9c434ffce8ab,completed,2026-03-15T01:26:05
a46811e4-286e-46e2-8635-7aa9919d4653,8d41557f-4454-449a-886b-2f0ec1be9680,started,2026-05-08T04:11:04
2f8e261f-4dcd-4d6a-bce4-68963d98c61c,8d41557f-4454-449a-886b-2f0ec1be9680,address_entered,2026-05-08T04:14:04
a344c05d-19a1-412d-a7b6-d1c3a76e07cc,8d41557f-4454-449a-886b-2f0ec1be9680,shipping_selected,2026-05-08T04:16:04
b09ad0e4-946a-4314-a3ad-7bc092d90ef8,8d41557f-4454-449a-886b-2f0ec1be9680,completed,2026-05-08T04:19:04
84cdadbe-127e-4518-9023-9b2b7a8fcb0c,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,started,2026-05-15T19:06:14
aa0b38f0-5d6f-4836-ba6d-52ef6be1ac17,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,address_entered,2026-05-15T19:08:14
78afd95d-c59b-42bb-9c76-89f13475e5f1,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,shipping_selected,2026-05-15T19:09:14
41c451d4-b9dd-4983-a0b1-98af84dd4931,02ceb63e-d2a0-4eaa-94e5-475afd20aa29,completed,2026-05-15T19:12:14
11c6c43d-d71f-4697-a593-515b604695b5,62afe121-b024-4dd9-b17f-3820a3632e31,started,2026-06-17T17:49:28
cb19ce50-2ca9-4a27-954c-d5917c5ab801,62afe121-b024-4dd9-b17f-3820a3632e31,address_entered,2026-06-17T17:51:28
860852b2-8e7b-45b0-8395-9630c7281286,62afe121-b024-4dd9-b17f-3820a3632e31,shipping_selected,2026-06-17T17:54:28
9a352f9a-33ce-4afd-8903-ec373c6a9305,62afe121-b024-4dd9-b17f-3820a3632e31,completed,2026-06-17T17:55:28
93b14ff0-2c17-416f-b9f0-d583ddd8db6d,1d8384a7-24f6-44e8-ae01-2f1560de8918,started,2026-05-08T02:44:58
5b451ed4-2b4b-4e5f-a76e-ccd2db2efa46,1d8384a7-24f6-44e8-ae01-2f1560de8918,address_entered,2026-05-08T02:47:58
58841aad-47bb-4e78-9016-3d23c63db7da,1d8384a7-24f6-44e8-ae01-2f1560de8918,shipping_selected,2026-05-08T02:49:58
acddc4e1-69af-4114-80f9-ff97f4b0aafe,1d8384a7-24f6-44e8-ae01-2f1560de8918,completed,2026-05-08T02:51:58
c2e650b3-1d66-4ed9-aedb-ce5aa484b291,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,started,2026-06-03T04:17:47
d9307cd7-5d47-4986-906b-1a4c662bee6a,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,address_entered,2026-06-03T04:18:47
32690d88-cad2-4d8f-9b8c-5275caa77053,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,shipping_selected,2026-06-03T04:20:47
f947e334-5135-483b-a9e7-0406969fb614,048d6f6d-ff89-4dde-b6c3-b8c4ceef3b87,completed,2026-06-03T04:22:47
4a5eb5ba-77f5-4337-9eb1-ccdcc5e0da6d,c144a978-aee9-4c13-8d33-1461582cf573,started,2026-06-02T05:58:27
06f2a5b9-bbd9-4dff-932c-77f516e2384e,c144a978-aee9-4c13-8d33-1461582cf573,address_entered,2026-06-02T05:59:27
c88bc0c6-ca00-4d4a-bb51-9367f5be4f30,c144a978-aee9-4c13-8d33-1461582cf573,shipping_selected,2026-06-02T06:00:27
226fe1e1-3072-45fc-8eaf-fe135ca16290,c144a978-aee9-4c13-8d33-1461582cf573,completed,2026-06-02T06:01:27
9c42c6af-98d0-4510-9aec-a340a6be8205,f19fe4f5-af76-4118-90cb-6b1dc963d231,started,2026-05-04T15:27:08
cdfba474-d0dd-430c-bcc1-0fbe227e0b15,f19fe4f5-af76-4118-90cb-6b1dc963d231,address_entered,2026-05-04T15:30:08
14f3af1a-7573-45ed-aeb6-b6e579fcbb52,f19fe4f5-af76-4118-90cb-6b1dc963d231,shipping_selected,2026-05-04T15:31:08
d6b1bdcc-77be-49fe-b859-8914cdd5181e,f19fe4f5-af76-4118-90cb-6b1dc963d231,completed,2026-05-04T15:33:08
df675d3b-aacd-4d2e-a39b-505d0999ce45,51e4de45-ba6f-46b3-9ee8-8e3d4c56a478,started,2026-08-06T21:48:08
dd3ec550-891d-44ab-8052-00412e48b1cd,51e4de45-ba6f-46b3-9ee8-8e3d4c56a478,address_entered,2026-08-06T21:49:08
5d17d754-c76b-4cd5-807f-45177e16091e,51e4de45-ba6f-46b3-9ee8-8e3d4c56a478,shipping_selected,2026-08-06T21:51:08
1ce94164-5d44-4376-b917-2d999bab8a04,51e4de45-ba6f-46b3-9ee8-8e3d4c56a478,completed,2026-08-06T21:53:08
3c07aa27-aafe-4992-ac8b-b56a0a0d2593,24c8bebb-d0e7-4c13-97c7-b22b3b06779c,started,2026-06-01T23:09:50
c2722790-2190-47e3-b6c0-72b81b673780,24c8bebb-d0e7-4c13-97c7-b22b3b06779c,address_entered,2026-06-01T23:12:50
670f9013-fb9c-4af1-a2b3-2e11d0d91432,24c8bebb-d0e7-4c13-97c7-b22b3b06779c,shipping_selected,2026-06-01T23:14:50
0f0bf095-31c5-4a68-bb3c-1f9aa4cb67fa,24c8bebb-d0e7-4c13-97c7-b22b3b06779c,completed,2026-06-01T23:15:50
0dd4c794-a62b-481f-b9f6-5aa19c552baf,d8f40a8c-b041-40b7-83b8-8c5982a6261c,started,2026-06-20T11:19:57
0d762b48-617b-4781-af84-c4b34243194b,d8f40a8c-b041-40b7-83b8-8c5982a6261c,address_entered,2026-06-20T11:20:57
10f2f006-69d6-4da0-91a4-6f2c5fb06c3b,d8f40a8c-b041-40b7-83b8-8c5982a6261c,shipping_selected,2026-06-20T11:22:57
c1880279-2e60-49d0-a3ce-f29c0a3b021c,d8f40a8c-b041-40b7-83b8-8c5982a6261c,completed,2026-06-20T11:23:57
9f365bf6-553e-45e2-9036-2e6106366f91,cda4c6a8-9fef-44b4-b6c4-f3fb8dcec15d,started,2026-05-16T03:26:04
5036184f-03e5-4ffa-bea3-fd530da49516,cda4c6a8-9fef-44b4-b6c4-f3fb8dcec15d,address_entered,2026-05-16T03:28:04
c43b070b-99c0-48aa-b483-6fb7b716d5fa,cda4c6a8-9fef-44b4-b6c4-f3fb8dcec15d,shipping_selected,2026-05-16T03:30:04
b72f2579-8076-40c6-9cb1-d16918f4771b,cda4c6a8-9fef-44b4-b6c4-f3fb8dcec15d,completed,2026-05-16T03:34:04
08933dbd-93c0-4309-a87e-4a279a95d584,9915c523-e847-4642-99ae-8d21d912b4c9,started,2026-08-11T04:33:25
944eb796-f440-4be7-9b16-211813e3b9ba,9915c523-e847-4642-99ae-8d21d912b4c9,address_entered,2026-08-11T04:34:25
e3cc8185-6a32-4ed4-a27e-479370f8194f,9915c523-e847-4642-99ae-8d21d912b4c9,shipping_selected,2026-08-11T04:37:25
73fecc98-e671-4551-8c89-ef98742adc20,9915c523-e847-4642-99ae-8d21d912b4c9,completed,2026-08-11T04:39:25
8cf2f4b1-7be2-474d-8ed1-589ce2bca729,7ec0a894-3a66-400f-8054-79ece312d520,started,2026-08-13T07:01:03
e87a4804-b3c5-4e77-98af-63ef76beceda,7ec0a894-3a66-400f-8054-79ece312d520,address_entered,2026-08-13T07:04:03
2ab60889-1d4c-4344-bb10-e48230439e36,7ec0a894-3a66-400f-8054-79ece312d520,shipping_selected,2026-08-13T07:05:03
c8ebcb60-10a5-4fe1-b137-7a6bead114d8,7ec0a894-3a66-400f-8054-79ece312d520,completed,2026-08-13T07:06:03
4a69b611-358a-4c7a-ae01-e94a74686658,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,started,2026-02-20T05:50:23
aead5ae1-cbd2-4efd-ab5d-f0a0d92bc0ec,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,address_entered,2026-02-20T05:53:23
610e4230-c201-43d4-a304-cf2f4a39c555,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,shipping_selected,2026-02-20T05:54:23
b0365526-1766-4bd9-b56b-ac9c33671f6c,12fc46bd-0e34-471b-a11f-e0ecadf71fd5,completed,2026-02-20T05:56:23
fb1db991-6d6a-4f8d-b755-d3a774e7d0e4,db93585d-bb3f-437c-a74c-7b275b4bdf58,started,2026-06-23T22:49:24
222269ff-b257-413a-8c34-9bffd9d59d96,db93585d-bb3f-437c-a74c-7b275b4bdf58,address_entered,2026-06-23T22:50:24
05bcad81-a637-4e50-b9a5-6671d74fd244,db93585d-bb3f-437c-a74c-7b275b4bdf58,shipping_selected,2026-06-23T22:52:24
fd1d26ba-ddb4-45e0-972d-72babb34a351,db93585d-bb3f-437c-a74c-7b275b4bdf58,completed,2026-06-23T22:53:24
7f370fe2-dc36-4e33-84e9-21489b08724d,bd2fbf5e-fe19-4b24-aa11-bfb3db4c4841,started,2026-02-26T01:47:53
cac58370-0d15-4e69-9063-2d632405ef7f,bd2fbf5e-fe19-4b24-aa11-bfb3db4c4841,address_entered,2026-02-26T01:50:53
5f6199ce-d777-4e42-9232-958548a65023,bd2fbf5e-fe19-4b24-aa11-bfb3db4c4841,shipping_selected,2026-02-26T01:53:53
87286db8-589a-4770-938b-fe7940df63a9,bd2fbf5e-fe19-4b24-aa11-bfb3db4c4841,completed,2026-02-26T01:54:53
58cfc0c6-4ac2-4efd-a32b-fb2f833ef78e,b68a9b74-c293-40be-9fa0-f97f4b2e4075,started,2026-06-03T00:34:26
803c2fde-0980-4381-b25f-86ff54c2890b,b68a9b74-c293-40be-9fa0-f97f4b2e4075,address_entered,2026-06-03T00:36:26
f7f84537-bba3-445c-8bf9-dbe78f0c2e7b,b68a9b74-c293-40be-9fa0-f97f4b2e4075,shipping_selected,2026-06-03T00:37:26
5d293f93-c5d2-475f-a72f-191998662fee,b68a9b74-c293-40be-9fa0-f97f4b2e4075,completed,2026-06-03T00:41:26
e136f4e0-c4b5-455c-a2fa-751893e39e43,5d2f0819-690a-440a-a17a-b362dfba8b5c,started,2026-07-03T08:42:13
3f36b2a8-95a3-45ed-9880-aab87eca86dd,5d2f0819-690a-440a-a17a-b362dfba8b5c,address_entered,2026-07-03T08:45:13
d940b9cc-7778-45ec-8f36-9d7eaebfc64a,5d2f0819-690a-440a-a17a-b362dfba8b5c,shipping_selected,2026-07-03T08:48:13
58189bc6-5df8-4fc6-975e-200d5f728250,5d2f0819-690a-440a-a17a-b362dfba8b5c,completed,2026-07-03T08:50:13
b60a902b-43ee-4e36-af93-a306a2c2ce04,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,started,2026-08-09T00:41:33
8b1236a1-bb69-4349-be95-5fc66946c0b5,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,address_entered,2026-08-09T00:43:33
817a8783-7d7f-45a2-bd0d-f37e1b3e2279,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,shipping_selected,2026-08-09T00:46:33
8df0e30b-fd4c-4470-a1fa-86411e619eb8,f3dd4e24-d3b2-48b9-ace9-cfdcd0379884,completed,2026-08-09T00:47:33
86561a39-c6e7-46e8-832c-935f32f362df,76032c4d-5b0c-418e-b23f-a5f3553e7c60,started,2026-04-11T08:41:26
2d17042e-b193-496e-9da7-30aeacfb88c0,76032c4d-5b0c-418e-b23f-a5f3553e7c60,address_entered,2026-04-11T08:44:26
57183cb2-e290-49e2-a168-a09147272617,76032c4d-5b0c-418e-b23f-a5f3553e7c60,shipping_selected,2026-04-11T08:46:26
e8309ee7-947d-46e0-9fe1-9cdda5eb2131,76032c4d-5b0c-418e-b23f-a5f3553e7c60,completed,2026-04-11T08:49:26
9f3abb69-a87e-44c7-9e5c-2f2790811c66,1c30efa3-8720-49da-955b-6622c37438fa,started,2026-05-27T13:47:55
761e9aeb-7d9c-4ea4-a5b2-3aabe99543c0,1c30efa3-8720-49da-955b-6622c37438fa,address_entered,2026-05-27T13:48:55
22fee568-decf-4ab9-ab24-d48eb1b382ef,1c30efa3-8720-49da-955b-6622c37438fa,shipping_selected,2026-05-27T13:50:55
6ff9c933-6f85-448f-8495-def7c164f04e,1c30efa3-8720-49da-955b-6622c37438fa,completed,2026-05-27T13:51:55
59a94426-281b-4bc8-b622-8ce356cc2d2d,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,started,2026-03-13T07:25:13
6638f351-2ec4-4d80-b8fd-4a115d2ad420,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,address_entered,2026-03-13T07:26:13
ad988e1f-0199-4649-8361-542841c27a71,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,shipping_selected,2026-03-13T07:27:13
5e080437-ddf0-423c-96b0-3d54d2bbc9d6,8a2b45fd-c09e-4e6f-a89d-f80284072c4e,completed,2026-03-13T07:30:13
65703490-c6b8-4501-b749-102746620716,643cdcac-c4c3-46d3-904c-4a44aa24481b,started,2026-03-09T00:13:05
b92d8cd9-1a61-48e8-8f3a-4635f438ca36,643cdcac-c4c3-46d3-904c-4a44aa24481b,address_entered,2026-03-09T00:15:05
cf3fdf83-8ece-48d6-9815-ea1d274dd4c7,643cdcac-c4c3-46d3-904c-4a44aa24481b,shipping_selected,2026-03-09T00:17:05
2a20f99d-2eb6-4739-bcee-a0da2055e364,643cdcac-c4c3-46d3-904c-4a44aa24481b,completed,2026-03-09T00:20:05
a2646162-ad85-41d2-a20b-e285ecf3512d,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,started,2026-02-17T16:29:13
7d1c3da2-8fcd-4148-8db3-056382c41167,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,address_entered,2026-02-17T16:31:13
18cf37cb-6912-4587-aa8c-476397c76b0b,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,shipping_selected,2026-02-17T16:34:13
65dee04a-dc3b-4391-ab77-5f450659cd81,af26272d-d7e7-4b14-bb0a-3e86dc6fc2fd,completed,2026-02-17T16:35:13
2bb00fa5-37a6-4c0f-85c5-469dd0e763f2,f9c5c835-4a98-47c0-8bb5-719f77436bc9,started,2026-07-06T22:12:46
2e529b3c-376b-4ff5-9ace-9cd9d59a9e48,f9c5c835-4a98-47c0-8bb5-719f77436bc9,address_entered,2026-07-06T22:13:46
6c7f12a4-77b6-484d-afd6-68ec48fcb1ed,f9c5c835-4a98-47c0-8bb5-719f77436bc9,shipping_selected,2026-07-06T22:16:46
3ac04044-06fa-4e82-b3ab-b33a09a42a44,f9c5c835-4a98-47c0-8bb5-719f77436bc9,completed,2026-07-06T22:19:46
cc199c15-18ad-49b5-bb21-9015b5b81a11,8da6809e-f357-44e9-99f8-570dc6dfdfbb,started,2026-06-28T03:27:09
f0cb8728-ddd4-485b-a991-154ea6dbcb57,8da6809e-f357-44e9-99f8-570dc6dfdfbb,address_entered,2026-06-28T03:29:09
0dad9b7a-4362-4e37-8769-dfa55099636c,8da6809e-f357-44e9-99f8-570dc6dfdfbb,shipping_selected,2026-06-28T03:32:09
67639bd2-f973-481d-926d-156557346662,8da6809e-f357-44e9-99f8-570dc6dfdfbb,completed,2026-06-28T03:36:09
256cb066-4d2e-4e0b-8eaf-95f6c689d202,2fd3d01f-825a-4129-87b6-b1f916ed7176,started,2026-06-07T09:45:11
a3b677b8-2dc6-4848-a2f8-9acbce192253,2fd3d01f-825a-4129-87b6-b1f916ed7176,address_entered,2026-06-07T09:48:11
7846fdc1-fe46-4aa5-bfd1-37be66b1aa21,2fd3d01f-825a-4129-87b6-b1f916ed7176,shipping_selected,2026-06-07T09:51:11
65a3b744-0f1a-4ce4-99f6-c74ad72beffb,2fd3d01f-825a-4129-87b6-b1f916ed7176,completed,2026-06-07T09:52:11
0e03d914-e41e-4f86-8f5d-a8eef05415d1,0070167a-89d9-4c8a-bd82-56468671d135,started,2026-04-12T16:05:53
e78ffa63-6506-4071-9f7c-4463dc604953,0070167a-89d9-4c8a-bd82-56468671d135,address_entered,2026-04-12T16:08:53
0884ae52-e0a1-48cf-9d12-691b8f652715,0070167a-89d9-4c8a-bd82-56468671d135,shipping_selected,2026-04-12T16:10:53
34ffdf1a-99e1-4c98-a1c9-cb761bf287f8,0070167a-89d9-4c8a-bd82-56468671d135,completed,2026-04-12T16:13:53
3f2e0739-33d6-43ea-890a-9812a7f8a5b6,90fe9d55-3a62-4e3c-b9e5-fa7c6ca62305,started,2026-07-14T15:01:36
e7fe1e61-904c-4e4c-a243-02270f2a42a4,90fe9d55-3a62-4e3c-b9e5-fa7c6ca62305,address_entered,2026-07-14T15:03:36
9b842032-7098-44b6-b25f-1e76062b7f32,90fe9d55-3a62-4e3c-b9e5-fa7c6ca62305,shipping_selected,2026-07-14T15:04:36
86810d4e-e6c3-41ed-b35b-341f7249b23f,90fe9d55-3a62-4e3c-b9e5-fa7c6ca62305,completed,2026-07-14T15:06:36
6a430318-0a32-42bc-843d-61c1965c60db,c239366f-2f12-47c8-be98-83258ae7555e,started,2026-04-16T17:48:20
ad428385-5fd6-4df8-b413-5f3c98a0f7e3,c239366f-2f12-47c8-be98-83258ae7555e,address_entered,2026-04-16T17:51:20
148c16c9-1867-44fe-ba90-ce04d18dab47,c239366f-2f12-47c8-be98-83258ae7555e,shipping_selected,2026-04-16T17:53:20
44a92e86-1a9a-4e63-9ca9-3f93a13b94a2,c239366f-2f12-47c8-be98-83258ae7555e,completed,2026-04-16T17:56:20
55c8aca9-618e-47b9-a972-39625946956e,ee223367-93d9-4246-a839-b90a11cb955c,started,2026-04-04T10:14:43
dde09f0f-8d01-4c46-8f4c-35e5d7acae06,ee223367-93d9-4246-a839-b90a11cb955c,address_entered,2026-04-04T10:15:43
d15c9e1d-388f-4099-80dc-3ec293f6a257,ee223367-93d9-4246-a839-b90a11cb955c,shipping_selected,2026-04-04T10:17:43
8a9a8e14-5b7a-46ba-9864-41f3788c3eee,ee223367-93d9-4246-a839-b90a11cb955c,completed,2026-04-04T10:20:43
