id,customer_id,session_id,created_at,updated_at,status
46fbed0d-dcd0-4f4e-8ed6-d6bc17599f8f,3e5dc535-3e67-47d0-8eed-547c7f51e8c9,73501e03-7156-4510-b9f7-be5e83c960eb,2026-02-22T07:44:42,2026-02-22T11:16:42,converted
b387185b-31f7-4a4e-873f-aa98e18f2c94,83864095-dda9-4a16-ab3a-ba6429fa3dbd,e36ca276-de81-4c1d-a623-2bbb2a5c722e,2026-02-26T10:29:04,2026-02-26T13:23:04,active
72d3519e-844c-4d26-9c87-89a017156c38,0abcb3b4-7e1c-4638-a21c-af1df3702f27,34964f46-4dc1-4ed3-9715-fed5947918c1,2026-07-29T07:35:35,2026-07-29T10:25:35,abandoned
bcfc105f-cc08-49cb-bb90-8f9aef9d2c5f,a48b7707-e594-444f-854e-67d65eb9105d,bade51ba-507c-43bc-acf8-3a4d5a49a2ff,2026-04-06T04:35:13,2026-04-06T06:04:13,abandoned
2ad8780e-4859-41d0-9b84-4e2e3d5662d4,,f4f7913f-12cf-4853-be8d-68c8b0203d42,2026-08-07T06:12:46,2026-08-07T08:56:46,abandoned
f44e7440-7174-4439-97a8-9c6761d4e43b,,ed82f537-1524-483b-b5f2-e8d13746a99a,2026-02-17T15:13:02,2026-02-17T17:14:02,abandoned
5a59f19e-fceb-4985-92a4-b345337b8eba,0e4dbbf0-e4a8-4015-9595-c0b9bec0f9e5,30c35cda-93c5-43c1-b22b-6025c0a25b24,2026-07-14T02:52:00,2026-07-14T04:24:00,converted
5501c597-1cd3-48fc-87d6-5d9caf350fb1,341ed9b2-1760-4720-a1b1-42681d273c63,f3486f86-910b-4b50-a205-bb530497c1f1,2026-05-16T13:35:29,2026-05-16T16:18:29,abandoned
6376c741-24c2-4d0b-9e37-3f47c0699bc6,,9214484b-bd52-492c-8857-04cb06a0b401,2026-08-02T04:40:21,2026-08-02T05:23:21,abandoned
dc6d082c-0e07-47f7-aa3a-55dbaa5f099d,,ecb5a803-32ba-417d-a5bd-8e1af9e0c18d,2026-06-25T20:16:30,2026-06-25T20:32:30,abandoned
159c9522-48fa-4761-b7aa-6b6ee1bf9db3,,cbc458a4-013f-4451-93c8-7f7a043a46b2,2026-04-19T09:54:45,2026-04-19T11:45:45,active
602cd1ca-9a77-4831-89da-d4f71950e019,a2effce6-3ad2-4811-940b-bbb5a4ad9b67,9924260d-dc77-4515-9d85-1b1eba9584ac,2026-05-31T23:49:19,2026-06-01T00:58:19,converted
f8314f1c-203b-4d48-8e5c-99c7ff5e03c5,,df1aa3fb-9e2b-409b-96ac-a533cd5252a2,2026-03-02T21:30:05,2026-03-03T01:21:05,converted
89a2e121-aedc-4b8f-8413-907e29949843,b01b46fd-8f75-4db5-806d-c5c5980008c4,20969796-1dd9-41a0-a455-fc0626106410,2026-05-15T06:03:00,2026-05-15T06:42:00,converted
4d3e90bf-cbf4-4592-ae42-ae291f246c8c,,bf347550-8e1c-47a4-9e75-beec10e9fedb,2026-08-06T11:52:58,2026-08-06T15:49:58,abandoned
262d1fa9-578f-42d5-a2a1-76038b675a24,d23755ac-d315-4dfd-ae80-4fa042f7d833,15eecc76-6e65-486d-ae46-e8bedaa47ea0,2026-05-29T20:17:04,2026-05-29T21:28:04,abandoned
f3cbb9cf-ba1d-42be-950e-715edfd75d1e,27e89b40-f32c-4604-8a79-6d1613bde382,cb5d618a-b6d9-49e1-9fd4-59bb1f68a451,2026-02-22T10:25:30,2026-02-22T12:29:30,converted
e50b0e50-6e52-4fed-88bc-7c578286d4f4,388a03fa-6bff-4153-afbb-2349b43c876e,81ee7259-c660-479d-93da-6ba8d70a115d,2026-03-08T07:51:42,2026-03-08T11:32:42,abandoned
47578b73-336d-4424-879e-fa0a2cd90853,24ea0325-a7d6-4388-b86c-7b51e5805b26,b569a6b5-5622-43b7-b2bd-ead673e04c8a,2026-07-12T20:54:39,2026-07-12T23:45:39,converted
a6bcbe86-4646-4bd9-acd3-9718508e8736,,1c837a94-943a-42d7-9a4c-4b661888260a,2026-05-04T14:18:19,2026-05-04T14:57:19,abandoned
cdee5cf1-01a7-43ef-9ee8-2e9d9b832a97,,f5ff475f-d444-43a1-a46e-9f8a8eefa6ed,2026-04-07T23:55:26,2026-04-08T00:43:26,abandoned
5cce7a83-c99d-4902-9dbb-60e392db316f,,6e92a144-3b4f-40c1-9160-caef8c574013,2026-06-30T13:45:44,2026-06-30T14:28:44,abandoned
2561e217-29ca-4bf7-ba70-24d8e354bd82,,bca64034-5680-4a65-98d8-1fbac2710ae7,2026-06-08T10:21:51,2026-06-08T10:57:51,abandoned
f983fbe8-a477-4cce-9035-72a2a2a7e655,71ed3bfb-d094-47b4-bd02-9589f31e4c1d,71e6f679-3a62-4f10-bba7-f6fa0f7d11ab,2026-07-30T07:32:16,2026-07-30T10:20:16,abandoned
34bb4528-1f84-465e-8ece-6f1ffb747579,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,53292645-08bc-497d-88b1-c1631f6aba8d,2026-06-27T04:18:23,2026-06-27T07:06:23,converted
e3eafb87-0a50-479a-94ce-e851b33db6a9,,35e1b18a-a561-46b6-a433-a9a8fe4da11a,2026-03-11T11:56:27,2026-03-11T12:13:27,converted
6959ad81-e9bb-47b4-8c6c-0eb8dc64a75a,,bbc08d9b-2d74-4089-8241-367721a8f524,2026-06-24T16:06:47,2026-06-24T18:35:47,merged
77dd3078-1a9a-4cf2-8c66-4018c7758ab5,3455f0ff-3219-4cd9-acd8-091f34518293,856a8111-d029-4d4e-bd94-87dcd0b18dc8,2026-05-17T20:49:59,2026-05-18T00:08:59,converted
cdb1f65e-dce9-46a2-8aa0-b755298961a5,314d5517-f29b-49b2-a076-3abe12756120,53d4b9c8-0511-4683-8ae9-c0f4bbe02152,2026-08-05T13:48:14,2026-08-05T17:47:14,abandoned
f211106e-f075-4353-b521-be6b5c0d3d16,,bff49e0d-437b-44d0-a400-e94992d9a66d,2026-05-11T11:37:14,2026-05-11T13:11:14,converted
038096ef-aade-4790-978c-520d9cc10de0,afdabd06-a2b4-497a-93b8-7bcf582b5d3b,1cf7eb19-5e5e-4bf0-8dfc-23f3c16cfcad,2026-03-16T21:34:04,2026-03-16T21:40:04,converted
06fb3aa8-643f-4bf5-8743-bc7d70960224,45514547-8413-41d4-ba88-c1240763e5e8,6d92761d-ae26-424e-a238-157ad1d8df98,2026-07-14T01:00:38,2026-07-14T01:27:38,abandoned
bfa7fb09-eb8d-4a63-860a-23f55a1b222b,387603c1-d2a6-475e-ab4c-9ba7aa78bb27,1e2c2889-ad01-4878-910c-97c0d8e6c523,2026-08-03T05:18:06,2026-08-03T07:41:06,converted
0554611c-14d5-4475-8747-f0ffcbd83318,b01b46fd-8f75-4db5-806d-c5c5980008c4,9504d3d4-3250-4b66-a641-ff14d1a8d3e9,2026-05-22T22:10:04,2026-05-22T22:21:04,converted
27bffd87-b08b-439e-8e5b-8d1c9be27982,50fb8eb8-955f-41ca-ab6a-faaff8141652,bee30cec-c1fe-4db3-b28e-9a77ac9e1c98,2026-02-25T23:23:26,2026-02-25T23:38:26,converted
c2116b7d-aa41-420e-bf6b-9fe29dd4b049,,10c4d51d-b6e8-44ab-97f6-eedc2e57c127,2026-05-13T20:38:23,2026-05-13T22:27:23,converted
96c293fb-d1f6-45c6-b78b-978255cf73f0,3870073a-f764-4a2b-bc64-18e4569bf784,103d50f5-d209-417d-877f-bc040d107b19,2026-07-13T23:24:06,2026-07-14T03:05:06,active
ecce0abb-8e00-4b51-ac4e-8559ec86e855,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,f7a1e471-81b6-4b13-b84a-7a413857bd2c,2026-05-13T11:33:13,2026-05-13T15:28:13,active
d6eeb4fe-47fa-4a72-b02e-d9ae209817c3,,742cb368-4acc-48c8-909b-0860aeebb58e,2026-04-22T19:49:38,2026-04-22T22:18:38,converted
f3a05c54-d669-48dd-bf01-c239b452d0ae,,f264438d-a478-4d40-a309-b52c24335fbb,2026-03-13T05:20:30,2026-03-13T09:12:30,converted
611837c2-1956-49a5-8f64-6843bab8e990,,94622810-afce-4290-a87a-a089986c310d,2026-03-11T16:22:36,2026-03-11T16:24:36,abandoned
b28c81fb-e825-4299-a6a8-049545439b9a,2347081e-7ae5-4085-a0d6-d1f551721f69,bb8790c8-52ec-4f94-acbf-016f1571bd47,2026-05-14T12:42:31,2026-05-14T15:35:31,converted
ec2cb27a-ac7e-493f-a74b-2bc9daa49fad,6b991ab8-8048-4161-b67d-7f862b2cc13e,10f09c20-914d-4536-86e6-4146ddfe054d,2026-04-22T09:15:17,2026-04-22T09:17:17,merged
555a038c-e2b8-493a-b5fa-3a32ccd2c1ac,b9915f58-4f74-4518-bb97-0b1e58c541a5,f0229d3a-de68-428b-9355-d662eca900a3,2026-03-01T08:37:54,2026-03-01T10:02:54,abandoned
79a77151-4928-48b9-ba37-ff5b3335d1a7,,61a1a8e4-4de9-4c65-89cb-450734cdfb8b,2026-08-10T13:04:03,2026-08-10T17:00:03,merged
82f1ebfe-5dda-4322-914b-963618071562,84f7f075-d17e-4662-a11c-bc80e28b12f5,b30cf499-6e4f-4d93-afc0-7785655677c4,2026-08-10T23:56:03,2026-08-11T00:37:03,converted
c3b1da9a-66bf-405b-ae02-9969205e53e4,8e91d584-8798-4b43-a077-64b5334460b3,6c838881-23a2-4b96-abc4-eb2baf7fb635,2026-06-03T21:31:09,2026-06-03T23:29:09,abandoned
54fc1ba3-3c93-4d70-8b4a-f8dcb1e7e512,f8b1caa2-10e7-4302-963a-252a15b4a714,afbfcefc-906b-4eb9-b6de-96655affb073,2026-06-27T20:01:55,2026-06-27T21:37:55,abandoned
174d7820-c65d-4dc4-9885-666383dae49c,d77ac8a9-6445-4f65-9a77-b0fb3abe853d,72ed3f9f-58f0-4913-97fd-3c719cd97b2e,2026-07-10T04:51:10,2026-07-10T05:26:10,active
6863ada6-18ee-4c0d-8c00-df7738706086,bbfdba43-2871-4e95-84d9-e2ff45960e7d,65ed30fc-418d-4868-a633-3e8ff65dff20,2026-07-20T04:49:18,2026-07-20T07:19:18,abandoned
7c2a75ef-8164-4a65-ab0e-a5e6cbcbea3c,,1ec780b2-e3bf-4771-81db-09196a77b084,2026-04-24T02:31:06,2026-04-24T04:09:06,converted
3ffee605-4b08-45ab-9c4a-468d567261dd,,b3fbed84-6a41-4f86-a348-b056e09e2bde,2026-07-21T19:41:53,2026-07-21T23:00:53,abandoned
56dd9da0-ec53-4876-b104-30afc634900a,bea5ef1d-43b9-4df5-b3d1-436f675ec066,ca03a629-f5f9-4a18-a413-e9a632d10fd6,2026-03-07T01:22:15,2026-03-07T02:48:15,converted
5916efea-93ff-4194-a80f-b071b163722c,797a1a0b-31a6-4422-af8a-98fd4e5e1114,05f40f66-7c37-44cd-b6e4-3a825f09a1a4,2026-06-20T17:33:44,2026-06-20T17:41:44,abandoned
2bf59550-e085-4c2d-86c5-b8eafc7778ed,d78e6e3f-3ff1-49b6-9dcb-129816aa0ecb,0bb96e64-de25-42dc-bacb-577d13435c52,2026-08-09T05:34:06,2026-08-09T08:56:06,abandoned
5186d1a5-f166-47e8-84c4-0c5e740f8820,,65e61e4e-30b3-4759-a640-0aa76dde018e,2026-03-25T17:24:34,2026-03-25T20:49:34,abandoned
835a5ee9-46a0-4132-a7e0-bf1db41eb4f0,,7c1aeddd-3d1f-48f8-921c-46a65369bc17,2026-05-19T12:23:33,2026-05-19T13:35:33,abandoned
c8e162f1-8068-4953-8f00-d7a54ea24012,,9da7a97e-9c31-4d5f-a330-f69271c2cf2a,2026-07-30T05:40:30,2026-07-30T08:48:30,abandoned
6bf8a61b-d1d7-4ca3-9425-e5abaa856436,d50199e3-7c9b-4921-9920-d234b5fc561a,518edb2b-56c1-4cb8-8159-bc404669709d,2026-03-11T21:02:06,2026-03-11T21:24:06,converted
868baf44-c673-4368-b1f4-1db826b5cd49,,3d5869a3-4ae4-4aaa-8072-7daa914214e1,2026-04-17T08:31:04,2026-04-17T09:04:04,abandoned
8047a4e4-f434-4e39-a2bd-6666632e0fc4,c0a8be37-975c-4b34-8989-1eb846c63871,7025af5e-6627-45f9-af2b-d4e3cdadb3c0,2026-07-15T06:18:07,2026-07-15T09:30:07,abandoned
7115e688-ddb1-4485-8006-e4a24a0b123d,,3bb0bbd0-3685-49e1-aae8-30ae7f495b39,2026-06-06T19:32:03,2026-06-06T23:10:03,active
e9c4fb75-b6d9-4970-ba96-6875eb33a448,7eaca096-c253-48ee-936a-8ea930759d59,a9e0d7b4-8eb8-41ac-a1aa-7f35492f2dd3,2026-07-11T03:58:04,2026-07-11T07:21:04,active
863849cf-6c33-49df-a438-7e224a38e976,b51ad0d8-7b4d-4859-8de9-fd9feb62c888,c3a88018-902f-4d07-b1bd-d967ff0acbfd,2026-06-26T16:22:53,2026-06-26T19:16:53,abandoned
451dade0-a97c-4d69-b90d-6da0457fbe78,eccb6e23-700f-4b9e-803e-9c681f12dd9e,41114fc6-1eae-490e-b398-a25dcde7a759,2026-03-08T12:48:37,2026-03-08T16:17:37,converted
0e461f5e-fe74-4695-98d6-33d41fe8d1d6,,abb325d4-2df3-4e03-803a-cde42ba23b21,2026-03-30T23:43:39,2026-03-31T01:27:39,converted
e73477ba-dd76-425a-a20f-158bc06e43b0,0a34659d-f0b2-4bdb-bf92-759aea838e90,7e937df9-dd78-429e-b020-f50e021c395e,2026-08-08T20:10:54,2026-08-08T21:29:54,converted
6e599bb5-07a9-4183-b23b-5ac6412bb88c,5b2179c5-dd1c-45b4-b99c-10f1c7c201f4,5d35028e-d96f-4559-a119-46dde6f0d9d9,2026-05-18T00:34:47,2026-05-18T02:57:47,merged
25118287-b6c6-4414-a659-b996cbecc6fe,6d91807a-84e4-47c1-8e47-925d52e0dd48,e0f26f6a-e885-4f56-8814-c1cfcad0e7b4,2026-08-11T00:52:32,2026-08-11T01:15:32,abandoned
cacb0d2e-f087-44c0-abed-1413cdfcc06b,,d99b9300-2084-4f33-9906-017a3202a846,2026-06-27T12:47:21,2026-06-27T14:54:21,active
19c5edff-9e77-4877-a604-1f76e2e37d5e,,f7c13b7e-8a00-49aa-9767-3e119001bd77,2026-04-03T01:59:46,2026-04-03T04:01:46,active
7035f60a-e0c9-4872-aab7-a99306e9735f,9400a9f1-7dfe-440e-9992-ce7a2dd5b296,9b2649f3-6936-4a86-994a-2a5217ce7d47,2026-04-01T10:30:59,2026-04-01T11:25:59,converted
2c5d9252-7f03-40b1-8920-1af461c4fc39,,46036663-6796-453d-b5b7-1461b7a9ff51,2026-08-14T23:05:55,2026-08-14T23:47:55,converted
9a557d04-c437-41b0-b02f-2587eb351bd5,7bb8fda6-2726-4199-a7aa-ed27cdfff312,178df977-b03d-4f3a-a7af-b928647adb80,2026-08-02T20:58:57,2026-08-03T00:05:57,abandoned
d195f80f-4f58-45a9-8da4-e77e49fcb48d,d88e53e9-6885-44c1-a0ce-e8ea44f2dcfc,1e06bae5-e77c-4309-b5b5-bd08bd439441,2026-02-18T15:46:35,2026-02-18T19:11:35,abandoned
5cbb7fab-0e10-4520-bcb7-598ac3938f55,c630fcf6-11c8-465f-9498-0839aee67e55,4c312d94-08af-482b-8051-27951fac5f83,2026-07-19T16:19:00,2026-07-19T20:05:00,converted
000b8fa6-8d61-4ef3-9b11-0f11163b0905,d18e4429-67b8-4ac0-8d74-6c1d026d15a7,81f6b131-b149-425b-9ae9-7ad3b5fc0b70,2026-07-11T15:19:19,2026-07-11T15:45:19,converted
933d94ad-c98e-4986-b8ac-6b1e26a820aa,5d59a09d-7696-4e1b-a171-abe3b79fff2d,c0696b7f-fec3-4709-8f83-b137f44edcda,2026-05-29T06:16:31,2026-05-29T07:16:31,abandoned
42bb6150-57ab-43a9-8924-f4222f073ce4,95381466-0836-4fd0-b05c-e8ca6147a51f,46b4c0ef-c344-40cb-bef2-9d50861f81bb,2026-02-16T18:09:20,2026-02-16T20:15:20,merged
678f326f-1e6a-4b22-99e6-b0de8ba3a556,,cb204adc-1049-45c4-8ddb-4eedc6f3cafc,2026-03-29T16:46:28,2026-03-29T17:01:28,abandoned
29361c1f-4047-4582-bac1-14f72c7fd159,,254d09c7-8ca7-45e0-9178-85edd081a661,2026-08-08T16:04:59,2026-08-08T16:29:59,converted
81b86776-9081-49fe-b709-fc640d797cd6,64fec69e-52e2-471f-9fbc-7a8e33f991bd,1e5e87b4-a06d-400b-9cee-d978d29856a2,2026-03-28T21:10:52,2026-03-28T23:59:52,merged
ee99eac9-de0f-4962-914e-9f10f679bee2,e9f40ffc-bea9-4cc6-abca-7fe897f37903,e13d9a31-d533-4417-b57e-f72c34aff95c,2026-06-05T04:16:24,2026-06-05T05:01:24,active
785d749f-281a-4b8d-8974-357afaf90930,a054cb90-d7e9-4236-9533-fc7fd2b1fd77,434c6a9a-e0c7-467d-9dcd-03769916d5ae,2026-07-24T14:44:57,2026-07-24T15:07:57,active
3e9fb21c-3852-47fc-98ba-2bdca639e1d8,43217606-3354-4bb8-b967-c358331d8375,c924a0b0-c2a4-4c9b-b867-5dc40ae8036a,2026-03-25T23:53:05,2026-03-26T02:25:05,abandoned
1bbbc1ab-2779-489b-9a47-993b9976ffd9,c401aa52-5d86-4872-a6fc-75f431023457,98f463f7-63a5-4d96-8742-98b198d33e03,2026-06-20T10:59:52,2026-06-20T12:36:52,converted
1e02720b-0751-439f-a3cf-85f6f444b5c3,efb0203d-c970-47ec-8644-2090a658224b,30a07eb7-6630-4ab4-9f5c-2d6d109ed1e4,2026-07-17T23:12:30,2026-07-18T02:58:30,active
07de142c-c4e9-4d4a-a1ee-8d51c9b28e84,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,9ce1f757-7723-4b30-9db9-f7bf25996b21,2026-07-08T05:46:45,2026-07-08T08:48:45,abandoned
375d163e-ae4a-42ec-85f4-3c9897314b2b,,ec2803e6-91bd-4e0b-a5cd-b74f7d2f3169,2026-07-31T19:19:59,2026-07-31T19:29:59,converted
9e116c02-0d5a-45e7-857f-a123d11e34fe,,7f838e41-9d10-4459-8d64-6a4141be3e9a,2026-03-19T16:17:03,2026-03-19T17:15:03,abandoned
a9983466-1baa-4427-b63b-86db0363b106,6bb94756-3d64-40f4-9ecb-bc26ede41625,cde4f642-b0a7-4d3c-8ff0-f6aea76a7c8a,2026-06-28T23:27:10,2026-06-29T01:27:10,abandoned
20aad4b6-0c34-47a4-8a68-eee04769c7e6,ce5679e9-296a-4566-ba46-98a3e0a94136,62d6e130-9f17-4ff8-bfe7-8d20a4e082d8,2026-08-03T17:38:08,2026-08-03T21:27:08,abandoned
4e6cd492-ace2-4584-bb26-7195c6235e0a,1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,9f3e404c-9e4e-4762-a057-3effff69cc9d,2026-07-14T08:06:34,2026-07-14T11:34:34,converted
edb4fc69-57dc-471f-8602-43a27d467226,,0ed29cf2-af60-4e3c-b33e-e62b2c2a022d,2026-03-27T03:19:17,2026-03-27T03:43:17,abandoned
be840aab-b37b-45a6-b5b0-41a9c44d3ac0,,1638e565-f385-4563-8acd-b98386fcb639,2026-06-28T04:25:57,2026-06-28T07:15:57,abandoned
e4ab626a-44b9-4b40-9e95-527d5876d432,40da201b-b0f6-453a-97ca-b9d61306ad15,782e7d04-7ef6-4254-9100-2c4929d980bb,2026-05-19T02:27:10,2026-05-19T02:35:10,abandoned
ce1bc06e-7cf9-472e-b6ed-90acb94dec0f,,9a617724-9728-4583-9ae9-b0f8ea6d078d,2026-06-23T00:14:21,2026-06-23T00:39:21,active
b57cdb8d-84ec-4255-b83b-22bb6ad61a0f,,e52178a0-4c33-4692-9d6a-d8f25ae41027,2026-03-29T03:38:55,2026-03-29T06:28:55,converted
c3a48db1-9084-40c8-a4cf-bacfcc9c3a6f,d6914b8f-0d72-4044-a61b-055adb02f005,8f2226c6-b97d-4633-bc58-de6241f93bfc,2026-03-29T11:12:07,2026-03-29T11:38:07,abandoned
66ed9974-551c-4fbb-95f2-38ea8df5f2e4,,28fff04d-3bf3-463b-9da9-8ff67cf5bb0f,2026-06-04T20:21:49,2026-06-05T00:18:49,abandoned
35e230cc-da8c-483a-ad47-394dd48f6124,5b2179c5-dd1c-45b4-b99c-10f1c7c201f4,ed01f488-ba7e-4937-af05-56afc02f8825,2026-04-06T06:50:45,2026-04-06T07:24:45,merged
299357f2-3966-44d0-9ed4-ebace9454de3,0db82818-585b-4e3f-9898-2a72727c2e42,7196ce17-0152-41ff-bfbb-2c67f4346a6c,2026-02-25T07:42:22,2026-02-25T11:39:22,active
cede3ff6-307a-42e6-b14b-8ace36bf4476,c958448f-45d7-416d-a358-45098ec2a9da,4b127f85-82c4-460b-aad4-3699837bfd39,2026-06-29T23:53:55,2026-06-30T01:44:55,abandoned
53587280-b035-41d5-9eba-6055c05c2d1e,69731d27-9caa-46cf-8933-d01e29b20043,42aa44c2-f059-44b2-8d6f-8dc31bff179a,2026-07-29T18:41:49,2026-07-29T19:50:49,converted
87559e3c-ad8e-4f14-a6ad-317e99a06bfc,,5580aec3-3da3-4992-8937-1cbfd5d8098c,2026-05-01T15:04:10,2026-05-01T19:04:10,merged
35baedb7-25bb-4958-bbde-dc8340a63cc4,27e89b40-f32c-4604-8a79-6d1613bde382,359d7eb6-024f-4b81-b7f5-ca66a9b3c54f,2026-07-16T14:13:50,2026-07-16T14:38:50,abandoned
cd8c3bf3-729f-49d3-8a15-5c151b5d5a62,adf0d9db-c6a0-4226-a93f-30482ccd9d28,82d1d3d1-a0b7-44b2-84db-39b0e691871d,2026-06-06T09:39:33,2026-06-06T11:10:33,abandoned
6e0ca21d-bd2d-4e4b-a5ba-aa0e1bf23103,400ec64f-461d-45c5-b45e-b5c8dc21b4e1,8b669aec-9bce-4eb3-b04b-2e3a14b02cac,2026-05-20T20:34:43,2026-05-20T23:06:43,active
3b4bf07a-6245-4c99-8daa-05ea9b393a81,,2ae12da9-bd8b-4916-b2d5-463f10798d63,2026-05-09T03:18:07,2026-05-09T07:16:07,abandoned
12e4c0cd-7ae0-4782-9a0d-e9fc7f949f47,b2263d08-d05d-4240-a470-6fe31527b9d2,cecb4504-4ed2-425d-aca4-65a62cc6f0b4,2026-04-07T02:27:04,2026-04-07T04:12:04,converted
ecf763cb-85d3-47b9-b3bb-f87957bc7644,,9c7bb707-ee69-4bd1-86d6-6232e55cbd79,2026-03-05T05:58:20,2026-03-05T08:44:20,abandoned
12410c18-0d67-4570-9881-71314c4195a4,98c7adf1-31bc-45c1-85fb-dbf53b4a53e2,1f1cbd50-ab43-4b83-b9bf-20de5128298f,2026-08-06T18:20:48,2026-08-06T21:38:48,converted
32cfcb26-9165-4bbc-b5b4-c7c592c21b11,b0fb926f-1c66-426d-b796-e9d801b13122,79ecacb5-4bb7-442e-a63d-eb29c38d86be,2026-04-03T03:05:21,2026-04-03T04:09:21,abandoned
31540986-53ad-4adb-8ae9-6c4e7a7a71ac,284f711a-5e5a-4929-bb5d-5ddba9a4a773,23847816-4e78-4f0a-9ae8-b5231af9ff8f,2026-04-28T02:27:41,2026-04-28T04:36:41,abandoned
1360b706-2260-446a-b320-16505a3063a1,,6cd75535-9711-4352-8009-9df3bbf09946,2026-04-10T15:49:41,2026-04-10T16:09:41,merged
b1000f18-0e47-472e-891d-c8555edaecef,758d0e66-e551-46a4-b8f9-0a98d7161e93,134a74cd-3030-407e-8027-a98bca02a7b0,2026-05-08T09:25:54,2026-05-08T11:39:54,abandoned
2a10b816-d531-4ba9-9c1d-47a0056b77c9,,8a04ff95-5dbc-453f-81e3-d6f019e29cd1,2026-03-18T05:56:52,2026-03-18T08:54:52,converted
0b34788b-963e-4fdf-9286-dfbe4e6d05f1,5350fafc-45eb-4871-a195-d1cc090f9d9c,706b45d8-3e15-4a93-a8ca-d41f9c5736a1,2026-07-30T16:58:16,2026-07-30T18:11:16,merged
7baf051f-5b19-4edf-ac97-8ca2969904f4,a31129ac-6e82-4a23-86f3-3d708e019069,9f6e2e13-39ac-47eb-aaf1-094e021aada5,2026-07-05T05:23:16,2026-07-05T08:26:16,converted
0ae40e29-fe64-4f42-9500-d4134994427d,b5b5a474-4e05-47bf-b9a2-872e5dc9a328,c27c3c4e-6f7b-42fc-8e97-9dd362ceb2bc,2026-06-13T07:55:30,2026-06-13T08:56:30,abandoned
58e1df2f-be69-471c-b6e5-db20ef324f71,a3d91be1-b5d9-4d3c-bdd8-ab49cd378f30,0ed92293-648a-4bdd-96a1-21da082b0bfd,2026-07-06T07:08:39,2026-07-06T08:08:39,abandoned
55b72df4-7e46-42dd-9502-e62248d1b380,2030e11b-f809-402e-8a1e-00aa3cb751da,00fb813d-773e-435a-af78-1947b6fca864,2026-05-11T15:24:28,2026-05-11T15:41:28,merged
13399726-d929-4f0a-a071-f408d5994a0d,,86deb02f-97b2-4e67-8a4d-06a098ff2bb1,2026-03-02T21:17:04,2026-03-03T00:23:04,abandoned
a5cadc9f-76a4-44ec-96d3-43a387e11971,5d5ea9b6-fefd-4e25-850a-9c2d365e7e27,c401ff1b-6c8d-4d44-93a6-1f9f3cdc5827,2026-04-04T03:42:56,2026-04-04T04:07:56,active
ce879146-33db-40ec-ad99-0e9e456a2130,ce73a9b8-27f8-4c9f-941c-4b99a646fb32,4db710e5-02c0-43d2-9b51-59cda4b4b46f,2026-05-12T21:59:11,2026-05-12T22:38:11,converted
875d6f15-96d4-4ab7-a5b1-10a7216f09f3,,edae9ea0-32d9-4dc4-9ea2-624b29786521,2026-06-08T02:04:35,2026-06-08T04:37:35,converted
2b09e459-502e-49b2-9d99-9e0eb13c27a9,,ab532a81-79e7-4438-a6ee-1e84be5bb20d,2026-05-16T09:31:10,2026-05-16T11:51:10,abandoned
6bd3214b-34be-4836-8b2d-6ea7963ca56d,,7eca1841-a4fa-4e7b-8c2a-47b72894bedd,2026-07-31T05:04:18,2026-07-31T05:09:18,abandoned
c0ad246f-a1a0-4997-83d6-1e00d6445a74,fa2a460e-af12-4197-b38d-d2822d96e879,15177db8-909c-4ec3-88b0-96bd9b42dc16,2026-05-05T22:17:54,2026-05-06T00:37:54,converted
0aeb560d-b726-46c9-a732-b2819954646c,ffd40778-a37e-453c-81d1-9a769cac4692,96736fa0-abc3-4c96-86d3-1e10fb9a90e9,2026-02-16T14:29:48,2026-02-16T16:17:48,active
7146f5dc-359c-4ffa-ac8f-1490254774df,17e24a9b-119c-4ea7-a53a-bb757c70ad0a,78327275-6912-439a-bcbe-e1e685075da4,2026-06-10T23:31:38,2026-06-11T01:16:38,abandoned
1742f3f6-aefb-4a06-aad8-ef7c23ac69eb,,6bf3a6ba-ec98-430d-9b07-e5b518867579,2026-05-23T05:47:15,2026-05-23T08:17:15,abandoned
0aa549df-ec38-415b-8e93-d06da3afa88e,400ec64f-461d-45c5-b45e-b5c8dc21b4e1,74410fa2-9693-4f3f-9f08-9738f432b703,2026-08-03T13:54:31,2026-08-03T16:08:31,active
d5d20331-9721-44e7-a0d1-c28bc033c5ff,49a962c3-f4f1-4c85-accc-a1e3a243a202,4d97cb0b-c2c1-43f9-be87-56072420095f,2026-07-29T21:02:43,2026-07-29T22:22:43,active
7ebea8f5-0eea-4b3a-9b19-c4c2726b1366,,b01ec2f3-852a-4982-bef5-5efd084e083a,2026-06-26T19:04:15,2026-06-26T20:47:15,abandoned
48086c41-3857-44c0-9385-78c700d89ce7,,fab0fca1-4c13-4d5e-aa58-fa9ccde5c503,2026-02-27T09:31:11,2026-02-27T11:18:11,abandoned
6f34ee57-815a-4888-8712-57242707d7d2,bab8979a-8cd9-477b-bbd7-2e1dbab88437,fdf35599-108e-4fa6-818a-62b164664372,2026-08-04T04:01:16,2026-08-04T08:00:16,converted
