id,shipment_id,sku,quantity
a62f48c6-6522-4b57-adca-cb6e2d9d8030,cb0112c7-5c02-464f-98f8-29f84c85bcb8,JAF-003,1
97401373-3396-4040-9692-3b1f335ec056,cb0112c7-5c02-464f-98f8-29f84c85bcb8,JAF-002,1
1bd3da8f-30f9-4bf7-b950-8d50ccfa9f8a,cb0112c7-5c02-464f-98f8-29f84c85bcb8,JAF-002,1
0a50c27c-a96c-456e-829c-1a52ae934c1c,cb0112c7-5c02-464f-98f8-29f84c85bcb8,JAF-001,3
e4fb3910-8be3-43df-96ca-e5cf358d1469,c2920980-5f57-448a-9c47-60710fe08645,BEV-002,0
cac09b4d-629a-485b-b5c8-729c4924a9ef,1b3104b0-9749-4d59-9448-68049b21c736,JAF-004,2
4805267e-7021-464e-92c3-727ed36db882,428071d4-5609-4073-8543-45376eeea57b,JAF-003,2
13c15ce8-edd0-4244-8c22-8fbbcfc1485e,428071d4-5609-4073-8543-45376eeea57b,JAF-004,1
efb5e03f-01e9-4820-ac5a-ab3ab5d7bfec,d0e27928-ebdd-4fde-a4e4-d8c8640ffc52,BEV-002,1
8906c85e-c211-4bdc-b8c3-d2199a3f1e37,d0e27928-ebdd-4fde-a4e4-d8c8640ffc52,JAF-005,1
b02bb261-ba1b-4306-8e02-127e66fa34ad,0052e516-9e9a-48d9-a262-0d9a021872ca,JAF-005,1
0daddcc5-63d7-4ab5-843d-349deafdb73f,0052e516-9e9a-48d9-a262-0d9a021872ca,JAF-002,1
c00a200a-b39c-45c9-844a-2bfdcb48a423,0052e516-9e9a-48d9-a262-0d9a021872ca,JAF-003,1
2d581ab8-77d3-48f0-b8bb-34411b164313,f95f40f0-a552-4809-ba14-76c8f0d4944c,JAF-004,1
da991762-e33a-4900-814b-386e8e869f3b,9fb74f16-1191-496f-968e-bf83fd5193e0,JAF-002,1
074ad92e-c604-4a45-a5e4-1d3f760c1840,9fb74f16-1191-496f-968e-bf83fd5193e0,BEV-003,1
7a0ef758-70d6-4989-a75f-3474fcd9db8b,afd1e1fe-c094-4126-997e-ec0a57727587,JAF-005,1
99676b18-e7f3-448b-976a-d757f04ce64d,965b00cb-dd24-4417-af31-7a8bacc052d0,BEV-003,1
a42c5b12-a3d9-4061-877c-f113afdf67e1,965b00cb-dd24-4417-af31-7a8bacc052d0,JAF-002,1
7da275af-c4f7-4850-807b-e417d44e6e5a,87850d22-27c7-4574-b6bb-3265f3809949,BEV-005,3
908ac3fe-79cb-48d8-bf43-ed62b18c8851,20ccadd1-897d-462b-b7d7-2542278643ea,BEV-005,1
bd77759b-0f27-4046-a353-f7008eb16b86,b652c7b7-d565-422d-82d1-bf61475e097b,JAF-001,3
87a418fd-9a33-4d02-92b7-52773ae6b5ae,b652c7b7-d565-422d-82d1-bf61475e097b,JAF-005,1
c9638d3b-972b-4644-ad62-c976cb37db78,375b4dff-7028-4684-8350-c0b7caf69ac0,BEV-004,2
28302089-ab9d-493c-b79f-d7869f3932c6,4d35a20c-aa7f-414f-b606-20679799e5a5,BEV-003,1
891e9469-5233-41e9-a8d2-3125dce66e8c,ef6afd93-b2f4-41af-b729-c5e3f066c197,BEV-002,1
1f84e1df-0892-4ce2-9649-53aeba6c625b,ef6afd93-b2f4-41af-b729-c5e3f066c197,JAF-004,2
81e2eb14-b59d-4cf4-b8da-6737f87d8989,ef6afd93-b2f4-41af-b729-c5e3f066c197,JAF-004,1
e3981fbc-6edb-4077-bc02-df0afa1c59fa,ef6afd93-b2f4-41af-b729-c5e3f066c197,BEV-002,1
fa148a3b-5842-4fb9-a083-8450a19a9791,c2660969-d15f-410c-aec4-6d9e15c9d5f9,BEV-002,1
968453af-51aa-43fb-b3a9-56a3b66e8610,c2660969-d15f-410c-aec4-6d9e15c9d5f9,BEV-003,1
f1dc37b5-d601-4818-9392-7445e2c37933,0cbfda0a-42b7-4158-9959-8b6fd92842a8,JAF-001,1
072eb17e-f18d-439a-a307-4cfdbd2af5f3,5144c38e-9bb4-41ef-9592-bee4cc69140a,BEV-001,1
55e1025b-ad04-451e-b922-53c0c0b30b93,5144c38e-9bb4-41ef-9592-bee4cc69140a,JAF-001,1
e7d69774-ebb2-4aff-820d-e0c8629ad683,5144c38e-9bb4-41ef-9592-bee4cc69140a,JAF-003,1
2ae9c152-3f32-4ea0-a40c-f59328411f02,b9c71310-b49a-4e95-8d16-9b88e9376c81,BEV-004,1
7fce0936-af90-4100-97c1-6cc66d586060,b9c71310-b49a-4e95-8d16-9b88e9376c81,JAF-004,3
ae64ccc9-a933-45aa-9859-03c349953390,b9c71310-b49a-4e95-8d16-9b88e9376c81,BEV-002,1
0c7d3922-16a1-4291-bfd5-65cae3226b63,b9c71310-b49a-4e95-8d16-9b88e9376c81,JAF-003,1
33e9f9a7-51bb-4fa7-8a45-92a978000244,ccc505ad-45c5-49a0-b40c-79dcbc591a1c,BEV-005,1
b3ebe541-63db-4c1d-9064-169dba5ccb44,ccc505ad-45c5-49a0-b40c-79dcbc591a1c,JAF-001,2
5cd34780-9892-42ca-9746-cf0f1010f2c5,28280765-03a1-4f66-8b8a-64c0b2fa8160,BEV-004,1
fb692580-50da-4b7f-ad48-28e297e215e5,28280765-03a1-4f66-8b8a-64c0b2fa8160,BEV-003,1
bda691c3-70fb-4638-b0b3-b9c25dbd1f3e,28280765-03a1-4f66-8b8a-64c0b2fa8160,BEV-004,3
a48e19a4-a07f-4aec-ab1b-54a0dc9ead91,c6155a0e-1e90-48f8-97fd-179009a78f2e,BEV-003,2
d9cffa59-5941-4c47-a4cf-5164950e6b8c,3a1cf27a-c8e0-4437-919d-09dc52689002,BEV-002,2
d3b877d3-ce53-47b5-a70c-d627232b16b9,36286750-aace-4c7c-882a-28552a20d5c6,JAF-003,1
da0c15c7-b7c8-4d00-af1d-5306356d00f1,1750ec7e-9ee3-4b46-a899-37fb85a5ba83,BEV-002,1
6037da6c-95ca-44df-9b04-deaa9461ae1b,1750ec7e-9ee3-4b46-a899-37fb85a5ba83,JAF-001,3
0b561e25-3dd7-4443-a7c9-438230510a7d,22c48206-324b-448f-b5e6-cb2f6869ea33,JAF-004,2
e5b196bb-dbbd-4583-a601-b3ab5284a965,22c48206-324b-448f-b5e6-cb2f6869ea33,BEV-004,1
6c1c9e35-b2d8-4f2e-83a6-ca16e33d1eaf,2d5ea933-e98e-4b91-9348-5969d11346b3,JAF-001,1
3841dbd5-e8ab-4658-a1e8-36299d344c01,8a3f5b80-0e75-40b8-92a6-2e20f22dc1ba,JAF-004,2
2d49297c-2430-48dc-a4fa-20b93a33a9bb,4b3f8056-f5cc-4043-8ba9-134d265dff94,JAF-003,1
77d5ff6c-780b-4a84-a9f3-2b7d02f42b31,4b3f8056-f5cc-4043-8ba9-134d265dff94,JAF-004,1
f3d01058-7d65-4f37-b2bd-aa5b9b33d0bb,4b3f8056-f5cc-4043-8ba9-134d265dff94,JAF-004,1
30639184-cfa9-46ac-aa21-39ad24d01326,4b3f8056-f5cc-4043-8ba9-134d265dff94,JAF-001,1
5f621cac-ed2a-4f7c-9cad-353259f9f374,efbdfc45-aef5-405e-a5e8-a03a8b61e819,BEV-002,1
fb3db800-8c7b-4bd6-938f-22f5b5ca77cb,47777a8c-1570-4925-8481-25642f086e04,JAF-002,2
893d0e5f-858b-4e4e-826f-6aed28f06b6b,698b4920-8d2a-4d6a-9600-58294dfc3065,BEV-005,1
7f9b3660-0b41-4c74-ab6b-f022ff54862a,698b4920-8d2a-4d6a-9600-58294dfc3065,BEV-002,1
dbed8768-8e80-406e-89c8-e26f25c2aa80,1dd281af-db60-41e3-adae-f78bc0fd9b29,BEV-001,1
aca67091-84d8-44a8-94d7-9640dacfac90,a6b40d25-911d-4a27-a052-b4abcb546248,JAF-001,1
c2f16568-c4fa-4e56-a70b-97a0afedc115,a6b40d25-911d-4a27-a052-b4abcb546248,BEV-002,1
7e706bb2-f966-48f3-93f9-514211e202dc,a6b40d25-911d-4a27-a052-b4abcb546248,BEV-001,1
1505c500-5fa6-4433-9493-46f769502d23,6d4b4698-20ad-4c26-b988-c4d3c777a0e5,JAF-001,1
05592e23-70d9-4b0d-8605-5d5ba3bad238,6d4b4698-20ad-4c26-b988-c4d3c777a0e5,BEV-001,3
b81251b2-dcfa-4c1b-a699-d530e3d726d7,9cae5e83-f940-4403-9105-1700c5090a6c,BEV-002,3
734f4480-7abb-495b-8759-d6cf6e346bf0,9cae5e83-f940-4403-9105-1700c5090a6c,JAF-002,2
035aaacf-065a-4379-96df-fed58ad83936,9cae5e83-f940-4403-9105-1700c5090a6c,BEV-001,2
7c62bc0b-d02d-4997-b292-a97cfea2fac7,9cae5e83-f940-4403-9105-1700c5090a6c,BEV-003,1
7835d58b-cf70-45f9-9866-12fa045a2065,37607e53-d772-4bbb-86e5-0120c7509fed,JAF-001,2
cf54a990-9028-4c80-8113-bb9a05dfe607,e1eddeaa-beb7-42cd-9502-d448b3940b71,JAF-003,1
f008ebb9-f0d8-4e0e-894c-ed4789508e7c,359b74ee-e538-4d07-9a9b-71bab36b6711,JAF-004,1
90179309-6883-4773-8c2b-2840e5ba3265,359b74ee-e538-4d07-9a9b-71bab36b6711,JAF-001,3
c05f76b8-fc4f-4e4e-b650-60de2ff848ca,359b74ee-e538-4d07-9a9b-71bab36b6711,JAF-003,3
5d83be89-261d-40ac-8771-6f1b6a2b0e23,359b74ee-e538-4d07-9a9b-71bab36b6711,JAF-999-DELISTED,1
f57574eb-5671-4a2d-abae-0091a7ececf1,37d86815-2e24-460c-a000-538b36997f86,BEV-005,1
5b31018d-0cb4-47cb-ba51-9a0280dbee96,37d86815-2e24-460c-a000-538b36997f86,BEV-004,1
7659317c-f6c3-400e-a8ba-d4a49090f661,37d86815-2e24-460c-a000-538b36997f86,JAF-999-DELISTED,1
9ce039ee-6522-4cf9-8496-a1bf7cd44b2d,5a5220f6-7463-4dd7-ae22-370df1db7a78,BEV-001,1
a8cbb4c7-7aad-4d96-af78-e4b00df9c871,5a5220f6-7463-4dd7-ae22-370df1db7a78,JAF-003,1
05453e8d-2282-4265-9101-fefabaf4e753,c6c5ac16-7a7f-4580-9c63-083ed4d98c31,JAF-002,1
be092e77-9ca3-46eb-99fc-848de771e0b3,c6c5ac16-7a7f-4580-9c63-083ed4d98c31,BEV-005,2
ccef4dfe-1576-4ddd-a6d8-80e760492283,067f6834-00a7-4595-b383-5518f375813b,JAF-003,1
8b773052-fdca-4efb-9707-7cb9f7f64970,067f6834-00a7-4595-b383-5518f375813b,JAF-002,1
b9827366-979f-4984-8957-159f3970101f,067f6834-00a7-4595-b383-5518f375813b,JAF-003,1
691b981e-a361-460d-8738-8725faf2f13f,067f6834-00a7-4595-b383-5518f375813b,BEV-005,1
dbe55460-67bd-4744-8d1b-937b017c3215,cffa6c3c-229a-4d00-8ccb-5fe268e2af5d,BEV-003,1
4e17df85-9547-4156-8d56-ae82b6dafebe,1819bdc2-425a-4187-a8fa-bb4ef07058df,BEV-004,2
9475e7e7-c17c-4228-9755-9fb9cd69c712,aecada3e-04db-4138-ba95-57bd1ae1719c,BEV-001,1
a235242c-a8b2-4e03-a07c-d4c3c6156f24,aa084e32-0e65-46ec-8320-8b3ec7f5444c,JAF-004,2
9fa7a00a-a73f-44e1-ba4c-dd17ceb378dd,ef0a2d50-5e37-4c0f-8de9-893ed889ec63,BEV-004,3
f60cf990-9587-4ed6-a2e7-6790bc396c34,ef0a2d50-5e37-4c0f-8de9-893ed889ec63,BEV-005,1
4e8ad1e8-d091-46f4-b0f7-d6a3cc5da7d5,ef0a2d50-5e37-4c0f-8de9-893ed889ec63,JAF-005,1
30d87daa-84f5-411f-bb31-8d42618e8d1d,d8a6b26f-bd17-4008-816b-807409ef166d,BEV-004,1
1d2ff0d5-4bfc-4db7-98f9-61e245de77f8,d8a6b26f-bd17-4008-816b-807409ef166d,JAF-003,1
e37b1578-6619-43be-bbe7-7ac3654aac5f,d8a6b26f-bd17-4008-816b-807409ef166d,JAF-005,3
a5842418-78fb-420e-8929-3f438ae2d52d,d8a6b26f-bd17-4008-816b-807409ef166d,BEV-001,1
b3372867-f046-42a7-9755-a9ebddba84fc,c62c5b04-cfc1-4738-9ef6-1710d6d7eec9,BEV-004,1
1411586f-74e5-4ff4-a211-3d575e7e9e15,c62c5b04-cfc1-4738-9ef6-1710d6d7eec9,JAF-001,2
6eb948cc-0a60-4419-acd6-5fc524ea7fac,5001bc11-e7f9-4674-bbda-f8bbc80d4d5d,JAF-002,1
dab25d14-037a-4df0-a02b-eef1b64d0dbd,5001bc11-e7f9-4674-bbda-f8bbc80d4d5d,JAF-002,1
7deb2624-1fc2-40f2-b516-5636a074d8cf,5001bc11-e7f9-4674-bbda-f8bbc80d4d5d,JAF-003,1
0893997c-7d98-40c2-9f07-446dea3b7a46,5001bc11-e7f9-4674-bbda-f8bbc80d4d5d,JAF-001,1
5502417b-cd98-4b93-b067-e91dd636c316,634e556a-5549-4a75-9d09-445fbe3fc0e9,BEV-003,1
9a0fa56e-1db4-4d5a-bc9a-60cd501edc78,634e556a-5549-4a75-9d09-445fbe3fc0e9,BEV-002,3
90902f1b-f2d9-40d6-8109-b75602d506ce,634e556a-5549-4a75-9d09-445fbe3fc0e9,JAF-002,2
1c4ef805-d75d-491f-ae5c-5c803a5943b6,8cdcabff-a074-4ef0-9006-a54690f192ff,BEV-002,1
6bcb144a-b1a2-43b7-bc66-6fd9aa44b1ed,589a3b55-5c94-4a31-a529-44fe48a86074,JAF-005,1
2573fc58-c307-42de-9d35-8c2ba9aa6eeb,f5df48aa-274b-42eb-a7ec-870cc98819bb,BEV-003,1
ed9d0e59-136b-4b99-8df1-6a8aa95eddd5,d2ae935d-b46c-41f5-b98d-7996a4c5acf0,JAF-005,1
3a7a387d-b00d-46ab-9193-3603d5629360,68cc2a72-7d6f-4658-b919-7a2c2fb998ab,BEV-003,1
6e067caa-e5c6-4781-a7b5-cb420ccbc33e,68cc2a72-7d6f-4658-b919-7a2c2fb998ab,BEV-005,1
ee4fc097-66e6-4df4-b500-a8c0f94e56d7,c87ad493-c63a-4e65-bab5-6372750925f7,BEV-003,1
3a79a9d1-b5a4-4848-bb60-1e8adad421b8,991b5081-805b-42bc-b25c-626aa2f613e6,BEV-004,2
55517b95-3b7b-4ef7-bfd9-07f7945d28d0,991b5081-805b-42bc-b25c-626aa2f613e6,JAF-003,1
716b1679-5631-4b46-bc75-6ee4d5fbcdca,7eb53270-c03d-4960-94b8-53f595a3c672,BEV-002,3
947640b3-e79e-42b6-8799-d3d5a8b1f957,7eb53270-c03d-4960-94b8-53f595a3c672,BEV-005,1
43a0611f-5c8d-4b3b-9f8c-a92ea98a8d4e,418586fb-0b8c-43a2-9a03-fb1e49038e36,JAF-003,3
8b9cb597-32c4-48c3-a6d2-bb331c34b18e,418586fb-0b8c-43a2-9a03-fb1e49038e36,BEV-002,1
4e2125ba-d621-4d4f-8a9b-677169541926,81579860-827a-4426-a286-bde70edfe26f,BEV-003,1
dc9c8dc7-fddd-48a0-8c66-7ad724e81558,81579860-827a-4426-a286-bde70edfe26f,JAF-002,2
bf8df4e2-e6c5-4054-8f0d-89216e5dcab6,81579860-827a-4426-a286-bde70edfe26f,JAF-002,2
bb4fa7eb-ff01-4f94-b736-b47d7a1d61c2,81579860-827a-4426-a286-bde70edfe26f,BEV-005,3
176ff1f0-4de3-4c16-9c5f-df90268237f1,a7cc8c28-9fd1-4d33-9bbb-718439ed8490,JAF-001,1
bccfb8d0-7f72-4baf-8cf1-45b6a100aef8,a7cc8c28-9fd1-4d33-9bbb-718439ed8490,BEV-005,1
524a7d01-50c4-46dc-a61f-db9704eb6ba2,c2e2659f-6378-4124-b8df-0631d7c50847,JAF-003,1
112da5b2-bbdc-4b87-8a22-4bd8f2b126ae,2245e5d3-f985-40ed-a3a6-0320881ef020,BEV-003,1
d35ac728-0c24-4a43-82f8-f0366e02a205,79f7b3ed-4f39-49af-851f-ab0e01032b90,JAF-001,1
2b01a8b9-ae33-4a92-a7c4-3c7715c61bab,79f7b3ed-4f39-49af-851f-ab0e01032b90,JAF-003,1
2dc9bbef-911a-4d05-b1a9-6db3bad51197,f0c04078-85e3-4ce4-a04c-9b081c286cd8,BEV-003,1
501a7b69-fb4b-4ced-9660-d0d70a5d2c11,2a1a778a-3c93-47e4-9e0e-78d459220bed,BEV-001,1
8a752592-fe64-444a-a1f5-7db4a93a789c,b810d25e-8d2f-4337-a32a-0242e94110e2,BEV-005,2
eb461736-f777-4a66-9702-c7d3000b39b6,b810d25e-8d2f-4337-a32a-0242e94110e2,JAF-003,1
eea6d202-d40f-420e-94ed-6ebf853cb9d8,b810d25e-8d2f-4337-a32a-0242e94110e2,JAF-005,1
2af5f40c-d207-4482-8aa2-ccef164d8d13,3571c6be-e8ca-494b-8252-4b3e1f4d32af,JAF-003,1
7d6c9ab1-282a-47fb-8387-3254806f6d3c,7e84fcfc-6693-4a55-a880-7f23da3b999f,BEV-002,1
a62f21ec-c5f3-4bf7-a4fc-06f34616633a,7e84fcfc-6693-4a55-a880-7f23da3b999f,JAF-002,1
4ad38c46-cde4-4dce-b0c5-cb316bfa4b38,c3d21c96-2788-431d-b91d-ecef4ac62186,JAF-001,1
b5274982-681b-47f0-b728-47657cc9f4b6,c3d21c96-2788-431d-b91d-ecef4ac62186,BEV-003,1
233cc548-ff61-4e3f-8aa7-08598665711a,c3d21c96-2788-431d-b91d-ecef4ac62186,BEV-005,1
c7f65231-386d-4d67-855c-e3937aeec8de,8dacf5cb-f3c3-4b60-9dc5-f4994275423a,BEV-002,1
64e683c1-3626-48c8-b6c9-d88d37bf6418,8dacf5cb-f3c3-4b60-9dc5-f4994275423a,BEV-004,1
e596386d-8bd2-47bd-826e-82d5eecb4789,f362c1fe-4865-4880-8074-7a57d47a0c83,JAF-001,1
7f340569-07c8-4bb0-804e-cf8b03a5646e,f362c1fe-4865-4880-8074-7a57d47a0c83,JAF-004,1
06e829e2-1384-4417-acc3-83b5789e8f92,f362c1fe-4865-4880-8074-7a57d47a0c83,JAF-004,1
2061b3f4-f420-403e-9f44-281366acbc94,479b2aa8-d9f1-405b-8f6b-e5c6804c197e,JAF-002,1
1eccc6da-a299-4d43-b500-960dcd2a20d2,12f6ebc2-c82b-4bda-86de-9eed627d0b9f,JAF-003,1
0d9c1d1c-eb8e-46d0-8968-d5d68ff22541,315aa809-f50a-41ea-b350-b6b51e3f4649,BEV-005,2
f244cbd9-a10b-4ef8-a72d-411ffc2d8689,b2830d75-f93c-4ca7-ae0b-cc59e2ce753a,JAF-005,1
6085ca49-006e-492a-a258-911b239c1954,9816f26a-6b66-44a7-af28-9ee3c1814dc8,BEV-002,1
0d1df93b-2ab8-4b50-b6aa-107b80bd2ee0,9816f26a-6b66-44a7-af28-9ee3c1814dc8,JAF-003,3
8eeef9e7-0489-4e7b-b88d-05b5906c4194,d90f1064-b7e1-4d83-b5ac-359e35934226,JAF-005,2
10d96326-fa5b-42bc-bcb7-140581153436,1feb2c0a-0338-4fad-9a67-5930f28ee104,BEV-005,2
af70e603-c6b5-4f4e-b98e-bf5158e63075,1feb2c0a-0338-4fad-9a67-5930f28ee104,BEV-004,1
48dcaf69-f706-4db4-9607-87dc3312e302,1feb2c0a-0338-4fad-9a67-5930f28ee104,BEV-003,1
f4ae1dae-798c-4287-9d94-f5e712c02e69,ce2b0a83-045a-40e5-b502-0355972b8004,BEV-003,1
666a49b6-3f19-42b0-8a05-3f436409bacc,a76d6008-db58-4535-9e12-4343391c6635,BEV-005,1
264c3b6a-79d4-4612-a780-3a0cfddf79e1,a8fd600c-ab86-459e-8148-1a66a7e7fc05,JAF-003,1
5005b019-18ce-4430-8fa6-8083878d9c71,d9355e37-0543-4d25-b8f7-3a755ec54dc1,BEV-003,1
b0e76a1b-dc75-4975-950f-594e2409ed3d,40916571-c56e-4cf1-9803-49df93cc1937,JAF-999-DELISTED,1
ce634d4b-8788-44aa-a372-4e4f5c5ec970,40916571-c56e-4cf1-9803-49df93cc1937,JAF-005,1
a2c476e4-ec45-4ca6-8e29-c53553abe91b,052a584b-6c3c-4c6e-80d7-50ea0a84982a,JAF-003,1
2cca803e-8ba6-4c4f-85fb-5a4663b51c75,052a584b-6c3c-4c6e-80d7-50ea0a84982a,BEV-004,0
70cfbfde-42b1-4cb6-b4d4-45b0da209aa4,052a584b-6c3c-4c6e-80d7-50ea0a84982a,JAF-002,2
fb0d0999-be3f-4d19-9497-acedb89f7b58,266eb237-6ba8-42a1-96e0-d19c265d813f,JAF-001,0
2ea005b7-8497-45bc-a5ab-8f427b5b00f5,266eb237-6ba8-42a1-96e0-d19c265d813f,JAF-003,1
5fae69cf-ca5f-4c8e-842b-75e98723b050,266eb237-6ba8-42a1-96e0-d19c265d813f,BEV-003,1
a83937fc-893f-41cd-9f45-f18784c31a16,688f74cd-3e5b-4db8-a98a-832e46e332a9,JAF-001,1
047790a1-06b1-4e6e-8e71-8914f286e010,721f3598-153a-4128-b851-31e31f603751,JAF-002,1
88a5e991-5ffd-4eea-9e1b-ecb1554b64ab,721f3598-153a-4128-b851-31e31f603751,JAF-002,1
4c8d0e8c-754d-4b41-a3dd-b318aaccfb4a,721f3598-153a-4128-b851-31e31f603751,BEV-004,1
b8a72303-9657-4a21-a72a-ad9dbf7c4b78,74442945-d848-4528-bd5c-d40059bea8e1,JAF-001,1
507223f4-5380-43dd-8ce0-0b930eaaf951,48a418b9-f201-47fb-a172-f7b4e0b2168f,JAF-999-DELISTED,1
82380a30-22fc-4248-9d39-b1078b76c269,48a418b9-f201-47fb-a172-f7b4e0b2168f,JAF-001,2
4be41394-f2a5-466c-b85b-c95bfba8f921,e194d48b-bb28-47f9-9563-f14ec5b4c5a9,BEV-003,1
d342b2c4-0aba-4c16-859f-99daf8a2553e,976d1eb4-efe0-4341-b391-032d52a17c63,JAF-005,1
4e6438f3-60f9-484a-9331-19de672bc1b5,976d1eb4-efe0-4341-b391-032d52a17c63,JAF-001,3
77f96787-e919-4969-a16a-935f96f52478,ebd07660-6f9f-4d67-a583-677a6be60019,JAF-002,1
c87b5d83-5240-47f4-bb6a-35df0e4e9f5b,bdfe57d4-2f6e-4d06-8e42-0e30a2483323,BEV-005,1
681e815c-2505-4316-89c9-f760fa4f6dd9,bdfe57d4-2f6e-4d06-8e42-0e30a2483323,BEV-004,2
a1a1a2f3-8124-41a4-818e-de46b1c1fc6f,6dc1d484-7e96-4099-bdeb-99329dbb5afa,JAF-002,3
4f33493b-4d2d-4a46-a603-6069fae1044e,635e8630-02f6-467d-818d-30cbbb3c052b,BEV-001,1
a78b2285-e849-49a2-b228-0e3fde5144b2,635e8630-02f6-467d-818d-30cbbb3c052b,JAF-005,1
388fc9ea-6e23-44ad-8b23-b9dda149147e,b529090c-6708-470a-aecb-640b46cce1ed,BEV-002,2
ee741c52-4d1a-45fc-9efb-a6f7ca709276,b529090c-6708-470a-aecb-640b46cce1ed,JAF-005,1
782b299e-a70a-48c4-a361-4bb6eb97c892,faf83a5c-0112-4a26-9c4d-3aa8ac11ab13,JAF-005,1
143f64f5-ba27-4486-af3f-2c5e2addc6c1,06907b26-b4ee-49f6-b057-9576c770e156,JAF-003,1
b678848e-e674-4608-ab32-f7cce07766bd,06907b26-b4ee-49f6-b057-9576c770e156,BEV-002,1
9d932d80-bc4a-45e2-b723-9e9beeda9ffe,06907b26-b4ee-49f6-b057-9576c770e156,JAF-005,1
2ee9f90f-9a4b-4be4-a686-4be904a9fe4a,06907b26-b4ee-49f6-b057-9576c770e156,JAF-005,2
7ed43489-fd2a-4f6f-b5f2-398c19284ec7,d0e4f334-1763-4c4b-a9f4-05795448d8e2,JAF-001,1
da275f5b-cedf-45a5-84ba-8c76c55aa961,d0e4f334-1763-4c4b-a9f4-05795448d8e2,JAF-004,2
9c998bf1-48f5-48c5-a202-a5bfee972822,63a8174a-97e4-420f-ae42-548b5e3f88f4,BEV-004,1
a22c4164-3fe4-4fb6-8fc8-a4055c34c87b,63a8174a-97e4-420f-ae42-548b5e3f88f4,BEV-001,1
c8f08607-8dde-476d-bd0b-bbcb09a759fd,63a8174a-97e4-420f-ae42-548b5e3f88f4,BEV-001,1
c47ae901-4bee-43e1-8c28-b814eeeb0c4c,63a8174a-97e4-420f-ae42-548b5e3f88f4,BEV-001,2
eb2665f0-35cb-4d00-ba19-c0d5d3ab6cc9,a3c475af-e600-40fe-b66b-d3d6bf39bd41,JAF-004,1
420e0866-ce5c-401f-b080-5c1c2121c582,f595f833-5cb0-4df1-b7b6-20b571bcd663,BEV-002,1
19a56840-9ee6-4bd1-a6b3-7a63bf033a56,f595f833-5cb0-4df1-b7b6-20b571bcd663,JAF-002,2
ce5118f4-3fdc-4afa-83e8-1e096a6189b1,a3ca813e-5295-42c4-b1ef-4485bcec2b71,JAF-004,2
a9eca0f5-7e26-4c10-a956-1fe2b9a8bd7d,2b2e3627-7041-489a-9bb9-8fffdb4fa335,JAF-002,1
fc9c8f66-f253-4378-b4f8-5b0aa2796a14,2b2e3627-7041-489a-9bb9-8fffdb4fa335,JAF-003,2
ad33fcb7-f060-4c42-b542-1a95825ec44b,2b2e3627-7041-489a-9bb9-8fffdb4fa335,JAF-001,1
a548140d-b23d-4ce0-add8-f839c3352634,4a6d388f-194f-4343-9315-f6e311c003d4,JAF-002,1
4d167cd9-ea64-46ca-831e-64d22682313c,8217abba-bfc7-4452-a2a3-2c8e77a07f7d,BEV-001,3
13788226-156c-4700-98f8-a84972662dbe,8217abba-bfc7-4452-a2a3-2c8e77a07f7d,BEV-005,1
a7befbd1-3d15-4715-a545-0dea7de24d70,b9a28ff8-53ee-43c8-aeb0-7078967cd5b0,JAF-001,2
25e874fb-5075-4784-9a9a-d3e134d8e0da,31eb998c-f9e8-4a02-9f7a-672e37a69262,JAF-002,1
ba14e641-d054-455f-87ef-9d358ccf2e34,6b1f60f7-b105-46dc-bcc6-cb919dbefb3a,JAF-004,3
6df304e7-aa28-4230-8aa7-f9cc46bb0909,6b1f60f7-b105-46dc-bcc6-cb919dbefb3a,JAF-005,3
7ff24135-4ff3-4091-aac7-f27e346ed6db,be2c9044-c44f-4a11-91ad-c1d646954bd1,JAF-002,1
c5c3a316-78ee-45e1-a7cd-c10008ec64a7,be2c9044-c44f-4a11-91ad-c1d646954bd1,BEV-005,1
7e13d9cc-143e-4f78-bbe0-71757affe947,400feba3-7a2c-4e02-b654-eaac01d77bba,BEV-001,1
1519c2e4-4638-4edd-a0f4-fdcd0f9018fe,4b2d9eb8-ae61-4b09-910e-370d333eca4f,BEV-004,1
df2206e8-9ed5-469c-a43a-8688038b7e11,d68a67b7-0549-4ab2-8cf7-cf18748d6449,JAF-004,1
5e989adb-383e-4e04-a0fc-edc8fcfe117d,d68a67b7-0549-4ab2-8cf7-cf18748d6449,JAF-002,1
ccd26b6e-077f-41e0-b921-d999534bb2ad,d68a67b7-0549-4ab2-8cf7-cf18748d6449,JAF-004,1
92b7045d-e068-41f8-8ef0-02e25485430f,d68a67b7-0549-4ab2-8cf7-cf18748d6449,JAF-005,1
2bb59ea3-2a6f-4b02-8b53-4d64ea4697de,fe6c311c-cf3c-4b02-914b-80bdac265fe7,BEV-003,1
ac0bd9d6-be34-4c28-9c75-5d3f2fd23218,fe6c311c-cf3c-4b02-914b-80bdac265fe7,JAF-002,2
638cd0a5-f738-4537-b915-fbe34e4b7408,fe6c311c-cf3c-4b02-914b-80bdac265fe7,BEV-003,1
5f22e5b4-8681-4e61-a7ca-844a1422b7b1,53179368-f606-4397-98f0-a11369c40ef4,JAF-004,1
cfdf139e-23fd-45cb-ade8-b644a30eb83e,53179368-f606-4397-98f0-a11369c40ef4,JAF-005,2
beac4f86-b7e3-4695-9119-d1d204304203,53179368-f606-4397-98f0-a11369c40ef4,BEV-004,1
