id,customer_id,consent_type,granted_at,revoked_at,consent_version
dad6a00c-9901-4d3a-8d56-2580a0d130e0,d6914b8f-0d72-4044-a61b-055adb02f005,sms,2026-06-22T15:23:16,,v1
b6e46b7b-da6a-4620-be0d-737b2cb437c2,f962820d-d110-4903-9fbd-86a2ba5a9687,analytics_cookies,2024-11-17T18:32:52,,v2
7cc37539-48d9-4d47-b299-74fdc946ed53,55ae024c-4a5e-49d8-be84-2f493dc83880,data_processing,2024-10-24T19:03:21,,v2
0027bf41-ec6b-49dc-8c81-c64f72d247c0,d7af9974-5b4c-4c70-85c5-1f7ff782da88,data_processing,2025-09-25T03:54:42,,v3
2dcadf34-f53b-4140-b3af-d8fb40b7d418,fd12529b-56bd-40cf-a742-a90ad36add5e,sms,2025-07-24T21:12:02,2025-09-26T21:12:02,v2
742485ee-1133-4eeb-ac40-fc8df2c99172,1922f6f3-ba06-4233-8d88-c1a9303a6a2a,marketing_email,2025-06-01T21:32:55,,v2
05116497-c387-4e02-bd31-2980b162cb56,33ab4667-4cdd-435a-875e-305ea36ebc4d,data_processing,2024-07-17T14:56:03,,v3
a0dda76c-7742-4ed6-b666-6c3d9238b5cb,84ee8f13-e5a2-4988-8f65-daa65801c5d1,analytics_cookies,2026-02-09T12:32:57,,v2
230efb8a-9eff-409f-9e25-e0b78c685367,b0da7a9b-77d7-407d-8506-51705503fa05,analytics_cookies,2026-02-26T17:48:14,,v1
c3b2cc37-7ceb-4544-81a7-7a9db0799f57,2aaf9fc4-0801-4163-8cc8-39558682f704,marketing_email,2024-12-02T19:10:16,,v3
2fe271d6-e222-41f0-a27e-e58a44e127ba,f8486fce-bc07-4a4f-a6e9-ed6a06ba996c,sms,2025-06-13T18:52:40,2025-10-03T18:52:40,v3
12d3b3a9-de2b-412c-a80d-68b34da270b8,d0c20886-5575-4356-8218-337197faa2fb,data_processing,2026-04-16T08:03:57,,v2
89e19361-7742-47a9-80eb-543192c4b656,1b221ed8-52ce-4d81-a181-c5317da12a7c,marketing_email,2024-11-29T10:51:16,,v2
62fe93e0-2aa0-45dc-abc5-bf4ede331515,34ec60c6-4248-4ad1-8dd9-759b309578a4,sms,2026-05-09T22:17:26,,v1
e0da80a7-6af7-4b9b-a946-afbb5e13aec0,4423c47b-1f8b-4df4-bfe9-531cd8e6441b,analytics_cookies,2025-05-27T07:23:50,,v1
07796ae9-9ba0-4398-b5dc-208c63e1653b,2347081e-7ae5-4085-a0d6-d1f551721f69,analytics_cookies,2024-12-27T23:50:22,,v2
85282d1b-897b-42cf-94b4-d40260279aa0,5ed25035-4723-4154-823d-a8c8b4c02e51,analytics_cookies,2026-01-17T18:13:39,,v3
adde2477-2e55-4a19-935d-981cd8608d3b,e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,analytics_cookies,2026-05-30T00:47:30,,v1
15c4e5ed-d90d-4111-b3bf-34000cb0227e,94a6d963-227a-4d07-92a6-0bb60ebd66e6,data_processing,2024-03-13T15:02:58,,v1
f8486511-d79d-4ba2-8ca8-00d0a7a18b41,a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,sms,2026-03-01T13:51:02,,v1
0d5fbf2d-dc36-45e8-a238-cbae51122be3,4671e25f-30dd-4e69-bd9f-8b7f48135732,sms,2024-04-19T14:29:11,,v3
9ecce858-102f-4470-9dc9-d31f40c3b53a,b66b0e13-b74e-40e7-b3e7-1583f2f08a9b,data_processing,2026-07-25T08:57:23,,v3
e4a0f0f7-a11a-49da-9c47-6fcd279aa362,ce8210c0-c537-4fd0-80ef-c3e8063b748a,data_processing,2024-03-06T08:23:35,,v2
96f7ee5e-96ce-447c-af99-701494f264a3,58ebbf6d-7eee-4180-aa0d-151621abffcf,data_processing,2026-02-07T19:39:13,,v2
4650dfe4-c5ca-4df0-a7fe-ea342e2d7850,1922f6f3-ba06-4233-8d88-c1a9303a6a2a,data_processing,2025-05-17T19:16:23,,v3
153fc164-3666-4cdb-b095-65fec51ee8ac,be6fcaa5-9911-4bb6-b97c-47eb53c88b32,analytics_cookies,2024-06-02T11:30:16,,v3
2a258183-e425-4e19-b3c1-cc07d2c44cbf,d31efffd-fdc4-4168-ac26-83b67a6c5c47,marketing_email,2025-10-13T07:08:17,,v2
b3fa6e1e-de2d-4422-8d9c-ab1c77ae5e7f,05d8d4ba-5569-4f0e-985d-5f63fbfee659,marketing_email,2024-10-16T12:09:29,,v2
9d4dd1a0-b141-4564-8b78-a8cb656293c9,33f27548-d085-481a-aa4f-a851fbebe0cd,analytics_cookies,2024-08-25T06:24:21,2025-02-06T06:24:21,v1
e422dfe0-fcfd-4464-b0db-6381aa4146f2,e6173937-b216-46db-b863-ec7526285150,marketing_email,2024-11-28T01:46:31,2025-04-16T01:46:31,v2
d2e31001-60b0-4028-96f4-592f11fe3ff2,c6fb82d9-b6e6-445a-a3d3-0158405a9d16,data_processing,2026-07-09T19:38:00,,v3
6fed8df0-7110-48e9-9f1f-7bf32688ba5c,3cec8c73-424f-46c6-a5a7-cb5cd5141538,data_processing,2024-06-04T19:30:36,,v1
b9058dfd-1153-40d6-9422-e521c1428372,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,analytics_cookies,2026-01-20T23:34:18,,v2
16b70d10-84c8-4f2d-9680-ecf03661da24,d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,data_processing,2026-01-14T04:14:01,,v1
243cf3d9-3380-4de4-bda5-d74eb20705d4,a296a891-b126-44e1-a271-9228cc28b3bc,marketing_email,2025-08-23T09:51:43,,v1
c0e4fad4-0b7b-4c94-8783-5fb56ddb35fb,f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,marketing_email,2024-04-11T16:33:12,,v3
d180fb62-786e-4924-84f1-a9387a8bbcbd,e7f5d853-30ed-4302-9303-e11752f57b2f,data_processing,2025-03-06T13:37:32,,v3
e115fc53-5a14-42d3-833b-2ed53bd4b048,4c710db6-7317-4d70-8dcb-6af9a4068e8d,marketing_email,2025-06-17T18:57:26,,v1
5ce46852-e80e-4731-b171-0a5c07fb38d5,7b971d80-7566-4bfa-93b7-b87270c4b732,marketing_email,2026-04-06T14:52:48,,v1
6f2254e2-a89f-4116-9ab5-3ef519cb38a2,a792d50a-1570-450f-901a-c26bc3b4a9dd,analytics_cookies,2026-08-10T17:04:56,,v3
16972313-a1d4-4240-8fda-45ce33300043,848c50eb-5e2a-4b53-b6b9-751bfad107b7,data_processing,2026-06-09T12:33:24,,v2
335a608d-3a37-46d7-99a8-ce34109c2432,b998f134-9c6e-4e5b-9a37-d0d9dbc72f85,marketing_email,2024-04-15T23:43:49,,v3
3e1614cc-c980-4ba8-bbc9-b509d8f33664,0e7b96a0-3300-42a0-b46a-0376d91610eb,analytics_cookies,2024-11-19T18:15:36,,v3
84f9bafe-1d82-44b8-9dfd-b5d03b56db65,71972ade-a5de-461b-aac8-49774ccb1a4a,analytics_cookies,2026-05-04T20:34:23,,v3
3b4ec68f-c4ae-4f82-aa67-da8db4a5c411,d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,sms,2024-12-06T01:09:35,,v3
d0468867-484b-4060-8f16-61f735b17a07,54c7fff7-8475-4ccd-a380-7e8187501723,analytics_cookies,2026-03-17T13:52:47,,v1
eb9f3d06-5153-4ed9-a6ae-dd870616c381,2aee3fe5-2eb0-4391-bb79-d4d4ffdd9931,sms,2024-11-23T07:35:06,,v2
2fc76782-c6f8-4b6d-afac-6e00fe8d2f90,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,analytics_cookies,2024-07-26T09:02:00,,v2
543bc5fc-3338-470c-9192-d65b20066131,99b2e147-d4f4-4a75-8f55-17304a277ed2,data_processing,2025-02-21T12:00:02,,v1
38d07124-04b4-46d0-8ea3-05fe7c3c63f0,e0df02ff-f788-4191-9881-df0d6c775206,sms,2026-06-23T11:47:23,,v3
85f92ce9-a703-4811-b134-5c3506db8aa5,7c45f68c-bbba-4b82-9457-03de08fe8287,analytics_cookies,2025-04-06T14:35:43,,v1
19cd5db3-8b64-4012-9371-0198edc444b5,103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,analytics_cookies,2025-08-25T20:35:24,,v1
1186286a-4b64-4edd-96d6-9bbb9f2b5fea,5bc5dd9e-3670-4c84-be25-41eace68a711,sms,2026-03-28T06:16:18,,v2
a38c9b62-2488-428f-861b-0ddea729c7e7,eccb6e23-700f-4b9e-803e-9c681f12dd9e,analytics_cookies,2024-05-14T16:28:33,2024-07-07T16:28:33,v3
77f32d1d-0dd3-478b-9551-5252d4753011,953ad96a-103b-4460-a3b5-14b78403eb5d,data_processing,2025-06-03T20:16:19,,v3
d8760dbd-08a6-419b-b911-320ae55edecb,3cec8c73-424f-46c6-a5a7-cb5cd5141538,analytics_cookies,2026-06-08T07:39:01,,v2
ac4e0081-5226-4b9a-8567-6a71a7263cfb,a768163c-0781-430b-8703-ce1ce473c762,data_processing,2026-05-13T08:08:56,,v2
3f8db65f-4ae2-485b-b001-d23cc62ac5c5,5bbca380-854e-47a4-ae5c-fd631650a115,data_processing,2024-05-17T01:22:55,,v3
1ae3e103-3144-4e8d-9f17-356dda5f4ffc,cbda2de6-06db-4a9f-91af-cc36e8ba0bad,sms,2024-02-28T20:49:31,2024-05-24T20:49:31,v2
43e63d11-b137-41dc-806b-04f2a701b4c3,249c5605-e2c1-49de-825b-aeef4ba19a9e,analytics_cookies,2025-06-06T18:38:45,,v2
ba69f30d-3374-4b8f-8b65-2e4fb85e7f60,e8e92a9f-bec3-4873-951c-b05d0fe37715,analytics_cookies,2025-08-22T22:16:11,,v1
4f3fea74-63dc-415b-b8e2-99551b8c26c4,153f6ea8-c8e7-4bfb-8273-72ac137733ea,marketing_email,2025-11-24T11:27:27,,v1
8ab071c1-0490-4f29-a5db-fc39f48ecd00,1b25718d-795f-4b30-a424-50167ae8c0ad,data_processing,2024-03-19T18:10:26,,v3
d3ecebd2-f881-49e9-8301-987b71059b1d,2f162c0f-4d00-4d10-88ca-6dd2b94f24f5,sms,2024-07-26T12:45:01,,v2
0cc61e59-c3de-4f5f-8c46-f773999247a1,4c710db6-7317-4d70-8dcb-6af9a4068e8d,analytics_cookies,2025-11-12T04:02:53,,v2
1addf407-0377-4fb1-a5be-2f6f872b3d76,33a6f9f2-9265-47a5-ab40-37c29c87ed07,analytics_cookies,2024-07-21T06:01:02,,v2
0121110d-ed9e-4c71-a03c-29bd6ee2edec,51e5a1ad-d8d2-4387-82fe-860a54c87f4b,marketing_email,2024-03-13T04:01:39,2024-05-04T04:01:39,v3
7bc0eec5-c185-4fac-b116-b868d8716b62,80968676-93cd-4bf5-a9f9-595055ff800a,analytics_cookies,2024-08-24T16:00:30,,v3
1a1631fe-7f56-448f-9859-81fd35cf81ad,2dbed2c3-1c68-4b90-a343-39b51de57b45,sms,2024-10-22T17:12:11,,v3
366a366c-4209-471e-896c-59058321a23d,b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,data_processing,2024-06-10T07:56:37,,v2
a00b10b1-0095-4118-95c1-fa68f88a337d,5e3636fd-a0a7-44c0-96e8-3d906cdbb119,sms,2024-11-14T00:43:44,,v2
fee64d34-e978-45a1-86bb-8ab83deed62b,7755a749-3460-4f0c-a33c-428dccd20885,data_processing,2024-06-01T18:33:10,,v3
a27aa974-ed0c-41f8-84e9-614c4602e0f5,fa5ae382-e7ab-4d94-bdfc-7d689bc335ab,data_processing,2024-05-31T20:40:05,,v1
a1e0056e-a4f3-46e3-a74e-93aa364ff7ed,102e02b0-7f44-4058-881f-7896edc964b2,marketing_email,2025-12-22T10:20:11,,v3
8c318acb-4106-491d-a7ee-cf61eceff809,c37c5233-7b26-4427-8ed9-ce36cc9ceb00,analytics_cookies,2026-05-04T05:50:12,,v2
e113da1e-287a-4091-80c9-c4c9b39e3135,31d39d83-97c5-4a86-8d98-c9ea5e4d6505,sms,2026-07-29T23:06:34,,v1
f2cb51b1-2de7-4970-8e0f-084a62cc7366,1acd402c-8758-4f7a-9a24-57636d44ede6,marketing_email,2024-12-08T12:38:38,,v3
ec0f1a71-4ee8-4ab5-bbbe-fea9f5cc444c,5b070f80-9227-43fd-951b-4c758d20070e,marketing_email,2024-10-03T07:11:58,,v2
c13f131b-aef5-40b2-ba85-f08ab86dad9a,2f162c0f-4d00-4d10-88ca-6dd2b94f24f5,data_processing,2024-03-30T11:52:42,,v2
f65d8d54-4b88-4b81-9977-94a97c6c2d0d,848bb1e9-3367-4758-8f73-e886fadfadab,marketing_email,2024-04-12T19:12:03,,v3
81d8a2da-6bb7-4257-804b-6ff5698e7956,d4d6e685-70a2-49ea-b511-383a54d18cfa,marketing_email,2024-09-13T13:08:13,,v1
fe008bec-f459-4e82-bc78-92c1ca2bba6b,f7989645-3a12-42f6-a926-2a7388aeb297,analytics_cookies,2024-11-12T06:53:35,2025-02-15T06:53:35,v1
e9659c60-b23f-4fd0-b322-58ac736b3002,167ce993-af12-4071-a5cb-fb3f09045741,marketing_email,2024-09-11T14:30:54,,v3
b891d0b3-517f-4e79-b9db-eddc4f4d5539,cbd53684-acf0-447d-b61b-35f8bcde6edf,marketing_email,2025-04-04T15:23:32,,v1
c32f3f59-5acf-414d-9477-53854dc558ce,a5f46489-06cf-45af-9efd-dbd27067716c,data_processing,2025-11-22T00:42:25,,v1
a48ac8fe-1032-4b1a-831c-e14c0aa7f00f,a3867ed0-9303-4ce2-b40d-a9711a5efef0,marketing_email,2024-12-30T23:47:06,,v1
5a3164fd-48a8-4d9e-9f7a-ae55a0db3dd7,2aee3fe5-2eb0-4391-bb79-d4d4ffdd9931,marketing_email,2025-06-26T14:36:54,,v2
3bfb787e-2553-42b5-885c-a5bb5dcf6343,15b9a6ba-816d-4956-936f-2894eff8b72d,marketing_email,2025-03-04T06:44:28,,v1
0e82ea13-d71a-4c38-b56d-7b3bd03a3f60,d6de888a-0aee-4f77-a7d4-daba8f0da415,sms,2026-05-11T03:09:34,,v1
a0358bac-bbe2-46e9-b79a-097814d2bedc,66983396-cb40-4613-8d6d-306b8f9ca5c4,analytics_cookies,2026-04-17T00:54:32,,v2
eb3cd21c-63c9-483d-96d7-e079ad740af7,a3f993fd-aeaa-43c7-9e5c-9ad7b7c0f8d9,marketing_email,2025-10-08T07:15:37,,v3
c3511840-7ae0-40b4-a27d-566bc634de7b,46d24c86-1a31-430e-b1c4-1f4d8632c5ee,sms,2026-05-03T01:24:15,,v2
bbf5e278-29f7-4db4-a420-48a923037244,0872893c-bf01-4853-b91f-a1cc0263fedf,marketing_email,2024-06-09T19:16:58,,v2
786eb6ae-2141-41bd-b176-aecbe9a29647,254a6b6d-5dcb-4d20-88ce-e2e448935a93,data_processing,2024-05-26T06:52:29,,v1
8215734d-bbaa-451a-a3ab-8cb779460b27,15aeedcc-eed4-453e-850c-7f876e54c4ab,marketing_email,2026-06-09T22:27:46,,v3
af44eb75-9e89-4996-a6c7-1e9b2dac0721,40da201b-b0f6-453a-97ca-b9d61306ad15,sms,2025-02-02T16:25:28,,v3
111c2d1b-c6f7-46ba-be04-0b6d577a424c,ffd40778-a37e-453c-81d1-9a769cac4692,marketing_email,2025-09-07T21:00:46,,v1
e7347119-0b6f-45f2-af70-f7d913966ff6,2dbed2c3-1c68-4b90-a343-39b51de57b45,analytics_cookies,2025-02-07T21:25:04,,v2
b713e7a9-b2af-4ada-9a44-af0cdb5a62c4,1fcec697-8153-4717-a361-5a4257e0c9b7,sms,2025-04-11T19:13:12,,v3
d2068d0c-d1e0-4aee-a544-51b8dc724f63,8e5c2f29-44ce-4f60-b818-8b728f60b79b,sms,2025-05-03T05:52:21,,v1
37ded8c6-6286-4a5e-8be0-b430ba367c90,797a1a0b-31a6-4422-af8a-98fd4e5e1114,analytics_cookies,2026-01-04T22:37:12,2026-03-11T22:37:12,v1
caeea09a-6bac-492d-b2dc-96cc72cee45e,102e02b0-7f44-4058-881f-7896edc964b2,sms,2026-02-09T15:08:12,,v1
99aef391-e54e-4097-be72-98003864a1a6,8cef9627-37e9-4bad-a5d7-69f87f291c90,analytics_cookies,2024-07-07T07:02:21,2024-12-10T07:02:21,v3
b01ccfd2-7e2b-4895-a23c-b44dcaab2ff3,f772193d-0b52-429c-ac06-5e9986fefa68,analytics_cookies,2025-09-03T08:35:17,,v3
bc3f9927-56d5-4d52-9478-aead3f7ab510,ce69d742-4723-467f-9e5d-262fff84a6a6,data_processing,2025-07-12T20:45:20,,v1
3ae3480e-edd7-4434-99a2-dd7ec80a2285,902c8ddc-8ba2-42a6-b380-4afc64f50ffc,analytics_cookies,2026-06-30T19:47:12,,v2
e3f4a53d-d26b-4514-8c7b-9c0eb35b8f55,03710ca1-feb1-4206-bd26-3bb8e6a1dac2,analytics_cookies,2025-02-19T06:46:48,,v1
8bd48501-f2b6-4115-85f8-107cf5fbf24b,fa5ae382-e7ab-4d94-bdfc-7d689bc335ab,analytics_cookies,2025-11-24T06:27:46,,v3
cb1d9bf9-4877-48d9-8cc6-caa7f01e1083,eccb6e23-700f-4b9e-803e-9c681f12dd9e,marketing_email,2024-12-05T16:14:47,,v1
247f471f-8485-4b3a-bab8-044598899239,6ffc9798-2bb6-43ca-823b-e9dda0935299,analytics_cookies,2025-04-21T07:06:48,,v3
a577cda1-0ca7-4cca-a3c5-2abd595e8a71,bb35efe0-ac42-4801-bc72-7bea481716da,sms,2024-09-18T18:28:52,,v1
ed30b0f4-c829-463b-a92a-5f0ef75b8b24,3cc240f8-bb78-4677-a387-18bb7667c3ea,analytics_cookies,2025-07-07T12:28:12,,v3
605815b0-7e81-41e2-be31-598317ef1923,625c6012-3c16-4c27-ab0c-a8512e488ad7,data_processing,2024-03-16T00:06:30,,v3
83e4ed56-9c00-4488-a0e1-98b288021fb0,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,sms,2024-11-24T18:14:14,,v3
1da50015-0140-4d0f-a24e-5f3aa7c1ea11,b0382b3d-f5c4-4ecd-9e82-9ec911feb36a,analytics_cookies,2025-07-25T11:50:44,,v1
71d87dff-ca31-4793-9177-2179595a5871,07571aa5-5581-4cf0-9a68-006051f37c8c,sms,2024-07-08T10:16:08,,v2
2ab077c3-085c-455e-8da4-288daa416a7e,e8da2040-0489-4880-a881-ef127727f204,data_processing,2025-06-03T18:42:23,,v2
9194e0e5-8d84-49a5-bf71-ed340848075d,aa006c1b-6b97-4f02-99a9-57923d13eb8f,sms,2025-09-12T17:52:24,,v3
c78f3bb9-5260-4b73-9739-bf6b9206ce52,2dcc7662-f1ce-442c-b998-bbe351d5e186,data_processing,2024-11-15T07:45:09,,v3
48098766-5835-459a-9dbb-bb2c1bfab92c,ce69d742-4723-467f-9e5d-262fff84a6a6,marketing_email,2026-07-27T10:26:44,,v3
2022f43f-6584-4e51-bf13-850d35329f3d,e7297926-0c3c-47f0-a303-8e1ddfc0eb77,data_processing,2024-11-11T12:01:19,,v2
e36fb691-86e8-4472-8f4d-4564c5e5857c,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,sms,2024-12-07T08:47:05,,v2
28bb0799-0520-4256-abfe-9f38716baa1c,aef5051b-ee62-4974-994d-fbb200c5f89c,marketing_email,2024-08-06T03:13:40,,v1
0aa51dcc-a696-4829-bf40-d953f223b688,3f78077b-93c7-4c4e-8976-f16cb11cfcfc,marketing_email,2024-04-24T02:35:41,,v1
7bfe2a22-963c-47be-8bb3-4cac6bd590bc,aeea9d66-6c0a-4d7b-95ee-d3d25c66a5ac,analytics_cookies,2024-05-06T15:51:00,2024-06-20T15:51:00,v2
8ed1d67e-8478-4d21-b531-d14f06fc1be1,861181e6-5d97-48a8-bbe4-226caa976140,sms,2025-05-29T14:17:04,2025-06-15T14:17:04,v3
51cf91c7-b006-49e8-8ec5-9b1ec82bb052,e9647282-4e31-40a7-a07e-5d10cd7e447a,marketing_email,2024-08-17T14:16:59,,v2
fc2add27-172d-4c3d-818b-68ebf35bf019,71f1cea1-588b-47f5-93c3-4e649541a9e4,sms,2024-11-11T07:44:12,2025-03-04T07:44:12,v2
33e0b20a-91fa-42aa-a3dd-1d04b1ad9935,866ec748-2021-45f8-9170-6c393fca1e65,data_processing,2024-11-29T13:54:55,,v2
f654d4e2-a63c-4f8d-8c5c-00534b234a3f,c64e9b29-2c3f-4a02-bf80-175c5a980c92,marketing_email,2024-08-18T02:30:26,,v2
768a7d00-97e9-4e1b-bad1-d8b1da8314fb,e2141773-bfb8-4698-a4da-2be4540c14a5,data_processing,2025-11-25T14:44:48,,v3
0b1656af-7bce-4385-bb1a-8267ede4b651,3d0fd916-f8d9-4f59-9d2f-75d16ed75c58,data_processing,2024-07-11T00:48:27,,v1
4d83fd0a-b031-4845-b3c3-7245e9eaf3cf,e58c63e7-69a9-49cb-947e-5841010ca567,data_processing,2024-03-18T22:29:58,,v2
80996602-3297-49ed-8d55-50ae5c4cfb20,f7989645-3a12-42f6-a926-2a7388aeb297,data_processing,2025-05-21T20:00:19,,v2
1b38cf43-60df-4d35-addc-798a6b2d7fb2,922d63c5-873c-4693-9775-df99ba006ccd,analytics_cookies,2024-12-15T13:38:00,2025-05-24T13:38:00,v2
a66ceea3-a3c8-4c0d-8add-2f7d78b45c8e,7eaca096-c253-48ee-936a-8ea930759d59,data_processing,2026-06-30T01:00:06,,v1
880659b9-9035-49be-900c-8782722cc509,07ef23e6-1d65-4721-a3ce-889f1c58f021,data_processing,2026-05-17T17:47:02,,v3
0ae90065-6f22-40ea-9530-b4e5d6738fbd,8834bd0d-66fc-44cf-83bc-c787f024b078,analytics_cookies,2024-03-07T00:28:33,,v2
08f64896-3921-4245-899d-decc15115ac6,d6de888a-0aee-4f77-a7d4-daba8f0da415,data_processing,2025-12-11T19:23:35,,v1
da3be44c-1f9b-47a0-bd6c-3f8775485f5f,45ed3c5a-3c94-463b-91d2-73d3333fe5fc,analytics_cookies,2025-08-27T01:25:54,,v1
1374ec6c-6945-4973-9d7a-11197fde66e7,0488eb84-da07-441d-ba11-055850946457,sms,2025-02-26T03:18:50,,v1
966e1e08-a886-40cc-91a8-a5956f559941,90249383-3427-4005-a185-d20f5542dae5,analytics_cookies,2025-10-15T06:01:17,,v3
3e539240-988d-455e-a433-82232dcf65bd,84ee8f13-e5a2-4988-8f65-daa65801c5d1,sms,2026-01-17T14:20:45,,v2
d90d5d10-8b1d-458c-b0c7-e58cec71db23,ed79e1d1-f247-47da-b20f-17c6184db706,marketing_email,2024-05-15T02:52:46,,v3
0ebe260f-f9a1-4873-95f5-718b62ed81a0,8252af4b-fdbe-4139-b9a2-de4ceb670886,analytics_cookies,2024-09-04T10:25:12,,v1
cc78ef1f-269c-4259-a787-5e8e3d36b697,899ea741-e615-4f9e-ad30-286f6f306f00,sms,2025-05-11T11:27:57,,v1
31b44394-baf2-497f-a524-9c8b22152347,51d5c171-5764-4f95-8919-dd46d204df4b,analytics_cookies,2025-07-30T02:23:57,,v2
c3c1154f-bb7c-4ca6-a77b-36bfe7c47922,4675a031-3216-463d-8c4d-42ea1283bd56,marketing_email,2025-05-02T04:42:41,2025-09-08T04:42:41,v2
600aae12-59c8-4cc9-af8c-64d495b471ab,367f1e9a-938e-4d15-8ec1-50ce91fef6ce,analytics_cookies,2024-06-09T09:17:01,,v1
303ca66c-0b21-43bf-8100-139e76f8212e,3d0d96e7-a6da-4e11-a509-76b813d466f5,sms,2025-12-23T03:01:16,,v3
1e458a6c-0a1c-483e-8206-fcd71470f6f6,a2ae6f2d-02bc-447f-9852-0d197780e7d4,data_processing,2024-08-08T11:24:47,,v3
c1097398-1851-4188-9e34-7a36d9087bad,53ed5bac-fa7d-4b1d-a73c-6c2b9845c1d1,data_processing,2024-03-04T09:14:31,,v3
387eeaec-8929-43dc-b19a-f692636d3cd8,21e6a119-3caa-43ab-9905-08bda65f8493,sms,2024-06-12T00:35:28,,v1
3f9785f5-629e-4006-9a4d-5ba330754ff3,c108b321-1696-4fbd-8457-87fd61ca65d8,sms,2026-07-18T14:16:29,,v1
7b95f73c-d669-422a-a94b-2d06051cb9cf,d9464bcd-0a19-4058-8fc1-bea843e6c339,sms,2026-08-04T07:16:59,,v3
79694290-92b3-4b68-b27d-d38673831e34,f11283f0-4183-4d8d-a117-4b2a2c070ec2,data_processing,2026-02-27T14:15:17,,v3
a0770a52-ac0c-4321-8383-84384ec6ad24,eb16c915-257c-4e0d-8f75-ef88a49065b6,data_processing,2024-12-14T18:52:31,,v3
8cdb9bd2-94c9-45c9-a934-6dc54db5680c,3d0fd916-f8d9-4f59-9d2f-75d16ed75c58,analytics_cookies,2025-03-01T00:12:25,,v2
404d5cb2-e0a6-432a-9883-02e2d2034181,5a95b7ee-17bf-44cc-9775-835c337d4cb4,data_processing,2024-10-20T19:46:51,2025-05-02T19:46:51,v2
d27828c2-217c-4599-b9df-67d4eb3409ba,8699b9d8-d299-411d-82bc-9ee94abdf576,analytics_cookies,2024-03-21T03:51:12,,v3
b6aacd94-b6fc-43aa-b6f7-c381d8f4f237,1435b563-f156-4cd8-9f3d-6224260e26a4,sms,2026-03-10T07:18:24,,v3
7c05fec6-a28f-4ac9-bfd2-a9d4b57603f6,01a03f19-633a-4474-990e-57e75b98e60b,data_processing,2025-12-18T16:06:16,,v2
560e0098-9fe0-4afa-8eab-dd6ca41b4780,7767d63a-0293-4866-ae0a-724670463aa1,data_processing,2024-05-25T07:10:07,,v1
90e5ba57-06b7-4d1f-94f3-6a9f9416af31,64e25b29-1b93-4db3-a929-7fb7183288be,data_processing,2025-05-04T08:58:04,2025-11-06T08:58:04,v3
aec09a90-c62f-40c8-963d-b35a0f55fc1a,73d9c423-e9d4-428f-bfaa-b073b2c1f454,marketing_email,2025-06-04T02:22:40,2025-10-27T02:22:40,v3
734c7315-8bd0-4ed6-ba87-3b1d8091c757,d6cf7caa-9dd8-48c6-b4ee-5a02f62bb280,data_processing,2025-03-26T16:14:23,,v2
51ecf89d-729a-488d-b4f4-46078eb6f143,77b903b9-c97e-44ae-8274-9dea7b101277,sms,2024-09-03T01:25:15,,v3
4f2c7c91-a1a4-4fc1-870f-02888a72307c,0d0eb3cb-f3ad-4673-8ef1-3b4600242421,sms,2026-03-21T02:34:39,,v1
e6b22fdc-2f48-4d47-a425-66f6e23c30bb,c052cca8-a71b-4e49-b713-c012bcfce146,data_processing,2025-10-07T00:40:21,,v3
7737d2c3-530b-4cb0-bdce-b26bb3c76179,e215d555-cc18-4890-8969-89abf72d28ae,analytics_cookies,2026-07-21T14:25:46,,v2
f6c97185-a30c-403c-a225-64b8f5d5a569,a48b7707-e594-444f-854e-67d65eb9105d,marketing_email,2024-10-19T02:55:35,,v3
bf3beb0a-7827-4423-a584-96dc45d14539,66975479-1eec-445e-a34d-78b59cc44f64,analytics_cookies,2026-06-01T05:05:06,,v2
8dc7026a-374a-4d5c-b42b-5b99091f6920,f6722fed-e7e1-443f-84e8-a753dc7dcd63,marketing_email,2025-08-15T18:57:38,,v3
e622ef7b-75a6-470c-ad9d-022cf3ff8e70,af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,sms,2024-12-30T15:47:44,,v3
4ce623b2-5542-429d-bf4c-d5d23955deaf,425be648-8195-4636-880e-d86e4cd8e38f,sms,2025-06-05T10:10:33,,v1
673a23e0-35c7-45e3-a339-ad0c02fc5cb1,c0ec2b5c-22e2-4010-a8f9-94431d5860c7,data_processing,2025-10-15T05:25:46,,v2
23eb20eb-f097-4f07-962f-38957a4684e8,2bdeb3b7-a894-4fcf-8218-e41167bc557e,data_processing,2024-06-12T17:22:36,2024-11-15T17:22:36,v1
9bdf9d51-5ba7-4be8-9774-9aa02ba8c685,3bfe5d2b-8ab3-473f-b56c-cdd86fff8877,analytics_cookies,2024-06-25T21:08:08,,v3
